date,core_satellite_equity,adaptive_balanced_equity,adaptive_aggressive_equity,static_top10_dca_equity,annual_top10_dca_equity,etf_dca_equity,etf_buy_hold_norm
2019-02-05,111622.45034800001,111530.25076517003,111483.54469973998,111390.02872432998,111390.02872432998,111920.07777500001,1.0
2019-02-14,114233.68034800002,114018.68076517002,113908.74469974,113690.80872432998,113690.80872432998,114846.07777500001,1.026143790849673
2019-02-19,114177.97034800002,114204.09076517003,114215.37469974002,114238.62872432999,114238.62872432999,114187.727775,1.0202614379084967
2019-02-21,115509.93034800002,115014.80076517002,114765.16469974001,114265.82872432999,114265.82872432999,116821.12777500002,1.0437908496732027
2019-02-28,113589.69034800002,113673.20076517001,113711.50469974,113792.02872432998,113792.02872432998,113456.227775,1.0137254901960784
2019-04-17,121744.38308003,120480.85398039002,119839.97750280003,118573.03630733,118573.03630733,125040.58575218002,1.0281045751633986
2019-05-21,119173.80454055002,118087.51763880001,117531.26400334001,116435.35131429999,116435.35131429999,122077.29628838,0.9281045751633986
2019-07-09,133983.11964853003,132503.91178840003,131755.42765274,130271.60943450998,130271.60943450998,137930.41830918004,0.9751633986928104
2019-07-11,132581.38964853002,130684.72178840001,129727.15765273999,127823.17943450996,127823.17943450996,137560.65830918003,0.9725490196078431
2019-08-21,143454.01130113003,140531.98378314002,139061.9994514,136132.85689645997,136132.85689645997,151056.62032998,0.9980392156862744
2019-08-22,143020.39130113,140201.16378314001,138782.8594514,135957.02689645995,135957.02689645995,150364.18032998,0.9934640522875816
2019-08-28,142395.05130113,140116.00378314,138968.6494514,136686.05689645995,136686.05689645995,148385.78032998,0.9803921568627451
2019-09-02,157948.69280367,154554.49897916004,152848.76837892,149453.54643423995,149453.54643423995,166806.43285498003,1.0326797385620916
2019-09-04,157383.81280367,153463.31897916005,151495.73837892,147570.53643423997,147570.53643423997,167545.42285498002,1.0372549019607842
2019-09-09,157344.06280367,153748.38897916002,151942.60837892,148342.62643424,148342.62643424,166700.86285498002,1.0320261437908496
2019-09-17,156300.65280367003,152113.45897916,150010.99837892002,145815.81643424,145815.81643424,167123.14285498002,1.0346405228758169
2019-09-23,144127.89280367,139557.43897916004,137270.33837892,132676.40643423997,132676.40643423997,155827.15285498003,0.9647058823529411
2019-10-24,157093.97355991002,153029.97465037002,150993.10281163,146909.83250864,146909.83250864,167616.98263688,0.9758169934640523
2019-10-27,157878.89355991,153724.86465037,151643.65281163,147471.93250864,147471.93250864,168627.32263688,0.9816993464052287
2019-10-28,158385.83355991004,154302.21465037004,152255.22281163,148154.89250863998,148154.89250863998,168964.10263688004,0.9836601307189542
2019-10-30,161074.59355991002,156996.11465037003,154951.34281163,150860.36250863998,150860.36250863998,171658.34263688,0.9993464052287581
2019-10-31,161975.83355991,158217.50465037004,156331.74281163,152563.24250864,152563.24250864,171770.60263688004,1.0
2019-11-03,172775.55567170004,168902.13449825003,166956.26068372,163072.37394718,163072.37394718,182927.56815108002,1.0058823529411764
2019-11-04,173476.2656717,169550.82449825003,167579.77068372,163645.99394718,163645.99394718,183759.58815108,1.0104575163398692
2019-11-20,169953.34567170002,165941.95449825,163923.07068372,159892.45394718,159892.45394718,180431.50815108002,0.992156862745098
2019-11-21,169001.0756717,164985.81449825005,162966.49068372,158930.89394718,158930.89394718,179480.62815108002,0.9869281045751633
2019-11-27,163824.49567170002,160010.04449825003,158092.67068372003,154248.05394718,154248.05394718,173775.34815108,0.9555555555555555
2019-12-03,170367.37266044004,166475.27533453002,164521.43810163002,160635.01591492997,160635.01591492997,180506.60618628,0.937908496732026
2019-12-25,173113.89266044,168969.93533453002,166892.50810163,162748.60591492997,162748.60591492997,183902.66618628,0.9555555555555555
2019-12-30,174814.83266044004,171192.85533453003,169388.61810163,166050.52591492998,166050.52591492998,184028.44618628002,0.9562091503267974
2019-12-31,284975.99266044004,324790.51533453004,344741.72810163005,385748.69591492997,385748.69591492997,185663.58618628,0.9647058823529411
2020-01-02,184524.41110195004,179978.96997066005,177448.45587243998,175397.62680325,174797.39225019,195743.89871128,0.9660130718954247
2020-01-12,180821.34110195003,176589.07997066004,174276.78587244,171965.64680324998,170186.70225019,192433.14871128,0.949673202614379
2020-01-28,179061.31110195004,175009.61997066002,172897.69587244,170409.43680324996,167271.12225018998,191108.84871128,0.9431372549019608
2020-01-30,184325.37110195,180061.91997066003,177909.47587244,177704.04680325,171932.68225018997,196670.90871128,0.9705882352941175
2020-02-05,191920.01026260003,187934.79991159006,185879.09370852998,182780.06992545997,179337.35694204998,204558.70073208,0.9607843137254901
2020-02-11,192871.37026260002,188794.21991159004,186683.23370853,182619.19992545995,180512.97694204998,205393.60073208,0.9647058823529411
2020-02-12,188212.90026260001,184205.52991159004,181885.33370853,180612.87992545997,178162.44694204995,199827.60073208,0.9385620915032679
2020-02-16,186933.2102626,182987.33991159004,180777.50370853,177037.78992546,176244.86694204996,198714.40073208,0.9333333333333332
2020-02-18,184896.84026260002,181054.96991159004,178874.04370853,174629.60992545998,174344.06694204995,196627.15073208002,0.9235294117647059
2020-02-23,190816.83026260004,186985.3899115901,185474.08370853003,174537.38992546,174261.70694204993,204697.85073208003,0.961437908496732
2020-02-24,186917.80026260004,183263.51991159006,181990.70370853,170073.66992545998,169168.61694204996,201079.95073208,0.9444444444444443
2020-03-03,177600.06029460003,174324.88011664004,172868.85869748003,162396.65496544002,164082.28269531997,189726.39575008003,0.8477124183006536
2020-03-08,177114.12029460003,173607.11011664005,172850.18869747999,157821.61496544,157963.76364169997,190457.79575008003,0.8509803921568627
2020-03-10,161782.2602946,158577.42011664005,157470.79869748,149132.12496544002,147555.85364169997,173050.47575008002,0.7732026143790849
2020-03-17,135107.52029460005,132537.99011664005,132110.81869748002,124807.03496543998,119468.3936417,145696.11575008003,0.6509803921568628
2020-03-19,126554.93029460002,124399.38011664004,123409.85869748,122096.41496543998,116758.11364169998,135456.51575008003,0.6052287581699346
2020-04-02,146925.30857590004,143996.19298875006,142727.14486190001,143860.07771351,137288.18195099998,155533.00403138006,0.6509803921568628
2020-04-05,146993.12857590005,143977.11298875004,142934.5648619,140828.58771351,135495.97195099998,156001.45403138,0.6529411764705882
2020-04-06,144810.9285759,141952.80298875005,140497.1248619,142851.19771351,136953.46195099998,152878.45403138,0.6398692810457516
2020-04-09,157742.5585759,154991.65298875002,153975.1148619,150184.01771351,145041.731951,168181.15403138002,0.7039215686274509
2020-04-22,154559.41857590002,151609.84298875002,150582.1248619,149245.43771350998,142136.16195100002,164433.55403138,0.688235294117647
2020-04-23,154344.35857590003,151571.59298875002,149986.0248619,153565.61771350997,146478.541951,163184.35403138003,0.6830065359477123
2020-04-29,165091.76857590003,161999.78298875006,160594.8848619,161936.05771350997,154276.061951,175051.75403138006,0.7326797385620916
2020-05-07,171590.96736140002,168553.88550171003,167994.94171460002,158002.80399599002,154624.28798439,183115.28543093,0.7241830065359477
