variant,params,market_filter,train_final_equity,train_total_contributions,train_money_multiple,train_twr_total_return,train_cagr,train_sharpe,train_max_drawdown,train_return_dd,train_profit_factor,train_closed_trades,test_final_equity,test_total_contributions,test_money_multiple,test_twr_total_return,test_cagr,test_sharpe,test_max_drawdown,test_return_dd,test_profit_factor,test_closed_trades,full_final_equity,full_total_contributions,full_money_multiple,full_twr_total_return,full_cagr,full_sharpe,full_max_drawdown,full_return_dd,full_profit_factor,full_closed_trades,full_total_fees,full_fee_to_contributions_ratio,full_mean_turnover_pct,test_excess_twr_vs_etf_dca,test_excess_cagr_vs_etf_dca,test_drawdown_saving_vs_etf_dca,score
partial33_4.5atr_be,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""move_stop_to_entry_after_partial"": true, ""partial_exit_fraction"": 0.33, ""partial_target_atr"": 4.5, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2043914.7786990576,1150000.0,1.7773171988687457,1.7827260944106844,0.23561726290140883,1.0685403947949026,0.35835476564716795,0.6574972219942372,0.0,0.0,4794938.446938285,280000.0,17.124780167636732,1.0798978586720525,0.4030009202822509,1.9394562563359374,0.3060394720671543,1.3168266091957586,0.0,0.0,4794938.446938285,1430000.0,3.3531038090477514,4.938508496815221,0.2896228506232337,1.315803280792058,0.35835476564716795,0.8082014762666587,1.6074397752619498,459.0,610934.2401167307,0.4272267413403711,0.1041189145289791,0.14470491734406976,0.046009523638157024,-0.031092511256208377,0.6721164918298704
partial33_4.5atr,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""move_stop_to_entry_after_partial"": false, ""partial_exit_fraction"": 0.33, ""partial_target_atr"": 4.5, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2043914.7786990576,1150000.0,1.7773171988687457,1.7827260944106844,0.23561726290140883,1.0685403947949026,0.35835476564716795,0.6574972219942372,0.0,0.0,4794938.446938285,280000.0,17.124780167636732,1.0798978586720525,0.4030009202822509,1.9394562563359374,0.3060394720671543,1.3168266091957586,0.0,0.0,4794938.446938285,1430000.0,3.3531038090477514,4.938508496815221,0.2896228506232337,1.315803280792058,0.35835476564716795,0.8082014762666587,1.6074397752619498,459.0,610934.2401167307,0.4272267413403711,0.1041189145289791,0.14470491734406976,0.046009523638157024,-0.031092511256208377,0.6721164918298704
partial25_4.5atr,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""move_stop_to_entry_after_partial"": false, ""partial_exit_fraction"": 0.25, ""partial_target_atr"": 4.5, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2043914.7786990576,1150000.0,1.7773171988687457,1.7827260944106844,0.23561726290140883,1.0685403947949026,0.35835476564716795,0.6574972219942372,0.0,0.0,4794938.446938285,280000.0,17.124780167636732,1.0798978586720525,0.4030009202822509,1.9394562563359374,0.3060394720671543,1.3168266091957586,0.0,0.0,4794938.446938285,1430000.0,3.3531038090477514,4.938508496815221,0.2896228506232337,1.315803280792058,0.35835476564716795,0.8082014762666587,1.6074397752619498,459.0,610934.2401167307,0.4272267413403711,0.1041189145289791,0.14470491734406976,0.046009523638157024,-0.031092511256208377,0.6721164918298704
v1_baseline,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2043914.7786990576,1150000.0,1.7773171988687457,1.7827260944106844,0.23561726290140883,1.0685403947949026,0.35835476564716795,0.6574972219942372,0.0,0.0,4794938.446938285,280000.0,17.124780167636732,1.0798978586720525,0.4030009202822509,1.9394562563359374,0.3060394720671543,1.3168266091957586,0.0,0.0,4794938.446938285,1430000.0,3.3531038090477514,4.938508496815221,0.2896228506232337,1.315803280792058,0.35835476564716795,0.8082014762666587,1.6074397752619498,459.0,610934.2401167307,0.4272267413403711,0.1041189145289791,0.14470491734406976,0.046009523638157024,-0.031092511256208377,0.6721164918298704
partial25_4.5atr_be,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""move_stop_to_entry_after_partial"": true, ""partial_exit_fraction"": 0.25, ""partial_target_atr"": 4.5, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2043914.7786990576,1150000.0,1.7773171988687457,1.7827260944106844,0.23561726290140883,1.0685403947949026,0.35835476564716795,0.6574972219942372,0.0,0.0,4794938.446938285,280000.0,17.124780167636732,1.0798978586720525,0.4030009202822509,1.9394562563359374,0.3060394720671543,1.3168266091957586,0.0,0.0,4794938.446938285,1430000.0,3.3531038090477514,4.938508496815221,0.2896228506232337,1.315803280792058,0.35835476564716795,0.8082014762666587,1.6074397752619498,459.0,610934.2401167307,0.4272267413403711,0.1041189145289791,0.14470491734406976,0.046009523638157024,-0.031092511256208377,0.6721164918298704
pause30,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""portfolio_drawdown_pause_pct"": 0.3, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2043914.7786990576,1150000.0,1.7773171988687457,1.7827260944106844,0.23561726290140883,1.0685403947949026,0.35835476564716795,0.6574972219942372,0.0,0.0,4794938.446938285,280000.0,17.124780167636732,1.0798978586720525,0.4030009202822509,1.9394562563359374,0.3060394720671543,1.3168266091957586,0.0,0.0,4794938.446938285,1430000.0,3.3531038090477514,4.938508496815221,0.2896228506232337,1.315803280792058,0.35835476564716795,0.8082014762666587,1.6074397752619498,459.0,610934.2401167307,0.4272267413403711,0.1041189145289791,0.14470491734406976,0.046009523638157024,-0.031092511256208377,0.6721164918298704
cap30,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_position_weight"": 0.3, ""max_positions"": 5, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2043914.7786990576,1150000.0,1.7773171988687457,1.7827260944106844,0.23561726290140883,1.0685403947949026,0.35835476564716795,0.6574972219942372,0.0,0.0,4768694.329943495,280000.0,17.031051178369623,1.0679150825796535,0.3992576475035057,1.9310290365350886,0.3060394720671543,1.3045952693837364,0.0,0.0,4768694.329943495,1430000.0,3.3347512796807655,4.904295365942749,0.28855942060749395,1.312794459488116,0.35835476564716795,0.8052339420863355,1.6036532204926772,459.0,609421.0822165197,0.42616858896260124,0.104099266533297,0.1327221412516708,0.042266250859411825,-0.031092511256208377,0.6612740751688997
liquidity_only,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""min_median_daily_value_egp"": 100000.0, ""min_median_daily_volume"": 1000.0, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,1956401.1005603469,1150000.0,1.7012183483133452,1.671845549421663,0.2252743872425904,1.034981998879562,0.38038269162368754,0.5922309090379283,0.0,0.0,4557653.635213935,280000.0,16.27733441147834,1.0569032188903438,0.39580737998115634,1.903985842448472,0.3060371163906431,1.293331294743757,0.0,0.0,4557653.635213935,1430000.0,3.187170374275479,4.638875728585078,0.2801251114634986,1.2840524408827843,0.38038269162368754,0.7364296999628634,1.5759041135459777,449.0,592814.5232160804,0.41455561064061563,0.10187977216738053,0.12171027756236108,0.03881598333706249,-0.031090155579697187,0.6464695589772896
market150_15,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",True,1921830.7114132445,1150000.0,1.671157140359343,1.5629487808053066,0.2147796485782898,1.1132223981024014,0.37614148976441364,0.5710075979993895,0.0,0.0,4458773.311504152,280000.0,15.924190398229113,1.0430936274561184,0.3914664550564362,1.8993099727922402,0.30602991179316974,1.279177099920248,0.0,0.0,4458773.311504152,1430000.0,3.118023294758148,4.372758841259018,0.271319783951385,1.365808341740645,0.37614148976441364,0.7213237341121795,1.675684549512878,364.0,497988.78933586,0.34824390862647553,0.08272968323241216,0.10790068612813575,0.03447505841234233,-0.0310829509822238,0.6351928062724687
partial25_4.0atr_be,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""move_stop_to_entry_after_partial"": true, ""partial_exit_fraction"": 0.25, ""partial_target_atr"": 4.0, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2099734.8508672593,1150000.0,1.8258563920584863,1.9016435865667312,0.24635264320290662,1.1024911924759069,0.34943219265716474,0.7050084347683683,0.0,0.0,4804503.808861429,280000.0,17.158942174505103,1.0319081210491983,0.38793881208934766,1.8833898209452136,0.30604265243037565,1.2675972091099403,0.0,0.0,4804503.808861429,1430000.0,3.3597928733296705,5.047790137242504,0.2929847767068201,1.3236885785163521,0.34943219265716474,0.8384596006421011,1.5972476543673761,491.0,622315.4282473368,0.4351856141589768,0.10443940461534076,0.09671517972121557,0.030947415445253812,-0.03109569161942971,0.6229794223085031
partial25_4.0atr,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""move_stop_to_entry_after_partial"": false, ""partial_exit_fraction"": 0.25, ""partial_target_atr"": 4.0, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2099734.8508672593,1150000.0,1.8258563920584863,1.9016435865667312,0.24635264320290662,1.1024911924759069,0.34943219265716474,0.7050084347683683,0.0,0.0,4804503.808861429,280000.0,17.158942174505103,1.0319081210491983,0.38793881208934766,1.8833898209452136,0.30604265243037565,1.2675972091099403,0.0,0.0,4804503.808861429,1430000.0,3.3597928733296705,5.047790137242504,0.2929847767068201,1.3236885785163521,0.34943219265716474,0.8384596006421011,1.5972476543673761,491.0,622315.4282473368,0.4351856141589768,0.10443940461534076,0.09671517972121557,0.030947415445253812,-0.03109569161942971,0.6229794223085031
cap30_partial25_4atr,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_position_weight"": 0.3, ""max_positions"": 5, ""partial_exit_fraction"": 0.25, ""partial_target_atr"": 4.0, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",False,2099734.8508672593,1150000.0,1.8258563920584863,1.9016435865667312,0.24635264320290662,1.1024911924759069,0.34943219265716474,0.7050084347683683,0.0,0.0,4783870.828873826,280000.0,17.085252960263666,1.022727051107537,0.38503551162995286,1.876602781527017,0.30604265243037565,1.2581106214191762,0.0,0.0,4783870.828873826,1430000.0,3.3453642159956827,5.020463515695337,0.29214901764203205,1.3213364855692449,0.34943219265716474,0.8360678374263747,1.5943292024915883,491.0,621117.4697711903,0.43434788095887433,0.10442407265207021,0.08753410977955434,0.028044114985859014,-0.03109569161942971,0.6145242238732783
