date,strategy_equity,etf_dca_equity,market_regime_ok
2015-08-04,180000.0,154445.61102723,False
2015-08-05,180000.0,152145.78102723003,False
2015-08-10,180000.0,152145.78102723003,False
2015-08-12,180000.0,148607.58102723002,False
2015-08-17,180000.0,141000.45102723,False
2015-08-19,180000.0,140115.90102723002,False
2015-08-20,180000.0,140115.90102723002,False
2015-08-24,180000.0,126316.92102723001,False
2015-08-25,180000.0,127024.56102723001,False
2015-08-27,180000.0,131978.04102723,False
2015-08-30,180000.0,133570.23102723,False
2015-08-31,180000.0,133570.23102723,False
2015-09-01,190000.0,143325.64545299002,False
2015-09-03,190000.0,147122.24545299003,False
2015-09-09,190000.0,147122.24545299003,False
2015-09-10,190000.0,147122.24545299003,False
2015-09-14,190000.0,147122.24545299003,False
2015-09-17,190000.0,146362.92545299002,False
2015-09-21,190000.0,146552.75545299004,False
2015-09-29,190000.0,146552.75545299004,False
2015-09-30,190000.0,149969.69545299004,False
2015-10-04,200000.0,160033.92692757002,False
2015-10-08,200000.0,160033.92692757002,False
2015-10-12,200000.0,164490.46692757,False
2015-10-18,200000.0,164490.46692757,False
2015-10-19,200000.0,164490.46692757,False
2015-10-20,200000.0,165098.17692757002,False
2015-10-29,200000.0,165098.17692757002,False
2015-11-01,210000.0,175260.27695157003,False
2015-11-08,210000.0,166443.63695157002,False
2015-11-09,210000.0,166443.63695157002,False
2015-11-10,210000.0,166443.63695157002,False
2015-11-11,210000.0,166443.63695157002,False
2015-11-16,210000.0,166443.63695157002,False
2015-11-17,210000.0,149885.55695157003,False
2015-11-18,210000.0,149885.55695157003,False
2015-11-22,210000.0,149455.47695157005,False
2015-11-23,210000.0,149455.47695157005,False
2015-11-29,210000.0,149455.47695157005,False
2015-12-02,220000.0,161365.88777589,False
2015-12-03,220000.0,164574.82777589,False
2015-12-07,220000.0,168242.18777589,False
2015-12-09,220000.0,162741.14777589001,False
2015-12-10,220000.0,160907.46777589,False
2015-12-17,220000.0,161824.30777589,False
2015-12-20,220000.0,161595.09777589,False
2015-12-21,220000.0,164116.40777589002,False
2015-12-24,220000.0,168012.97777589,False
2015-12-30,220000.0,168012.97777589,False
2015-12-31,220000.0,172826.38777589,False
2016-01-03,230000.0,182788.23392734,False
2016-01-05,230000.0,178909.51392734,False
2016-01-06,230000.0,178182.25392734,False
2016-01-10,230000.0,174061.11392734002,False
2016-01-11,230000.0,174061.11392734002,False
2016-01-12,230000.0,167273.35392734004,False
2016-01-13,230000.0,161697.69392734,False
2016-01-17,230000.0,161697.69392734,False
2016-01-19,230000.0,161697.69392734,False
2016-01-21,230000.0,161697.69392734,False
2016-01-26,230000.0,151516.05392734002,False
2016-01-28,230000.0,151516.05392734002,False
2016-01-31,230000.0,157091.71392734002,False
2016-02-01,240000.0,162703.21170444,False
2016-02-02,240000.0,163736.21170444,False
2016-02-04,240000.0,169934.21170444,False
2016-02-09,240000.0,169934.21170444,False
2016-02-11,240000.0,169934.21170444,False
2016-02-15,240000.0,161928.46170444,False
2016-02-16,240000.0,165285.71170444,False
2016-02-21,240000.0,169159.46170444,False
2016-02-22,240000.0,169159.46170444,False
2016-02-23,240000.0,170192.46170444,False
2016-02-24,240000.0,170192.46170444,False
2016-02-28,240000.0,170192.46170444,False
2016-03-02,250000.0,180425.75372524,False
2016-03-03,250000.0,180425.75372524,False
2016-03-06,250000.0,180699.12372524003,False
2016-03-10,250000.0,192180.66372524004,False
2016-03-13,250000.0,193820.88372524,False
2016-03-14,250000.0,212683.41372524004,True
2016-03-15,250000.0,209949.71372524003,True
2016-03-16,250000.0,215690.48372524002,True
2016-03-17,250000.0,219791.03372524,True
2016-03-20,250000.0,221157.88372524,True
2016-03-21,250000.0,218697.55372524002,True
2016-03-22,250000.0,216510.59372524003,True
2016-03-23,250000.0,223618.21372524003,True
2016-03-27,250000.0,223618.21372524003,True
2016-03-28,250000.0,223618.21372524003,True
2016-03-29,250000.0,226625.28372524,True
2016-03-30,250000.0,222798.10372524004,True
2016-04-04,260000.0,232810.00535388003,True
2016-04-05,260000.0,235095.20535388004,True
2016-04-06,259537.89773984003,235095.20535388004,True
2016-04-12,259570.63773984002,235095.20535388004,True
2016-04-14,259898.03773984002,235095.20535388004,True
2016-04-17,260765.23887704,235095.20535388004,True
2016-04-18,263434.24869246007,237094.75535388006,True
2016-04-19,269505.36869246,242236.45535388004,True
2016-04-20,266115.77869246004,240236.90535388002,True
2016-04-21,264044.20869246003,240236.90535388002,True
2016-04-26,267077.15869246004,242236.45535388004,True
2016-04-27,265852.74796122004,243093.40535388002,True
2016-04-28,262796.80898572004,237094.75535388006,True
2016-05-03,266537.51898572006,241356.79737468,True
2016-05-05,272304.84427884,241356.79737468,True
2016-05-09,276803.9805784001,244336.49737467998,True
2016-05-10,274240.28970504005,244336.49737467998,True
2016-05-12,273236.39970504004,244336.49737467998,True
2016-05-17,274942.88317904004,244336.49737467998,True
2016-05-19,274730.5431790401,241058.82737468,True
2016-05-26,280437.71317904006,241058.82737468,True
2016-05-29,280626.65317904006,239866.94737468005,True
2016-06-01,298518.65284499,249904.34739868002,True
2016-06-02,298449.45016405004,253319.18739868002,True
2016-06-05,297601.5501640501,253319.18739868002,True
2016-06-06,297165.20016405004,256113.14739868,True
2016-06-07,295130.29016405006,257665.34739868002,True
2016-06-08,297576.06875085004,259838.42739867998,True
2016-06-13,296250.7071949901,256113.14739868,True
2016-07-10,296446.6844228901,266210.51880623004,True
2016-07-17,294818.77975887,267501.19880623004,True
2016-07-18,292911.7697588701,271050.56880623003,True
2016-07-19,291562.1524824701,271050.56880623003,True
2016-07-24,291421.6324824701,261047.79880623,True
2016-07-26,294921.92248247005,262661.14880623005,True
2016-07-27,306103.53613449004,274277.26880623004,True
2016-07-28,308300.6900028801,282344.01880623004,True
2016-08-02,320887.8438517101,277798.91732963006,True
2016-08-03,317717.8138778701,290517.13732963003,True
2016-08-04,319293.9843273101,297880.3173296301,True
2016-08-07,319807.7943273101,297880.3173296301,True
2016-08-08,322818.9352573201,297880.3173296301,True
2016-08-10,323432.51051589014,299553.76732963003,True
2016-08-11,323444.3605158901,299553.76732963003,True
2016-08-14,324295.5505158901,301227.21732963005,True
2016-08-15,323800.8705158901,301227.21732963005,True
2016-08-16,318303.0809115901,302900.66732963006,True
2016-08-18,319486.58901589015,305578.1873296301,True
2016-08-21,322843.8580121701,306916.94732963,True
2016-08-25,313394.26801217016,306916.94732963,True
2016-09-01,328109.9101099401,302835.01985463,True
2016-09-04,329240.74147848017,302142.83985463,True
2016-09-05,333057.85995285015,313563.80985463003,True
2016-09-07,327261.83995285013,301104.56985463,True
2016-09-08,327155.72995285015,309410.72985462996,True
2016-09-18,318492.9499528502,298681.93985463004,True
2016-09-20,321328.8283097402,297989.75985463,True
2016-09-25,317860.7683097401,297989.75985463,True
2016-10-03,335851.78630686016,307861.57262573,True
2016-10-04,341287.71371396014,316085.45262573,True
2016-10-05,346065.14161926013,322163.97262573004,True
2016-10-09,349652.45161926013,322163.97262573004,True
2016-10-11,345974.73161926016,322163.97262573004,True
2016-10-12,345171.03161926015,322163.97262573004,True
2016-10-13,350682.1616192602,330030.29262573004,True
2016-10-16,350097.58406686014,327527.37262573006,True
2016-10-17,339015.9312380202,321806.41262573004,True
2016-10-18,339551.8002920802,315370.33262573,True
2016-10-23,345952.6002920802,322163.97262573004,True
2016-10-24,345528.1802920802,318945.93262573006,True
2016-10-26,344938.5102920802,320018.61262573,True
2016-10-27,346714.4202920802,323951.7726257301,True
2016-11-02,356397.48725391016,334221.41665533005,True
2016-11-03,357624.2352744902,359305.93665533,True
2016-11-06,353379.62428633025,367790.40665533004,True
2016-11-07,351428.12428633025,386603.79665533005,True
2016-11-08,357890.9301064803,400990.50665533,True
2016-11-09,364013.38663648034,405786.07665533,True
2016-11-10,381616.3496267604,413901.65665533004,True
2016-11-13,395520.15908858046,430132.81665533,True
2016-11-14,392522.56236530043,414639.43665533,True
2016-11-15,392668.9471055805,426812.80665533006,True
2016-11-16,400009.56710558047,436035.05665533006,True
2016-11-17,405536.8171423004,436035.05665533006,True
2016-11-20,404930.23714230047,435666.16665533005,True
2016-11-21,404615.22714230046,452635.10665533,True
2016-11-22,407741.6363239205,449683.98665533,True
2016-11-23,411840.6163239205,453372.88665532996,True
2016-11-28,407383.0605534605,439355.06665533,True
2016-11-29,407163.99181522045,439355.06665533,True
2016-12-01,417163.99181522045,460027.91767573,True
2016-12-05,415341.8418152205,460027.91767573,True
2016-12-06,416335.74181522045,458519.63767573005,True
2016-12-07,415341.8418152205,464552.75767573004,True
2016-12-13,414513.5918152205,456257.21767573006,True
2016-12-15,414844.8918152205,452486.51767573005,True
2016-12-18,414648.6425955205,455880.14767573006,True
2016-12-19,420605.1396334205,476618.9976757301,True
2016-12-20,425320.7329358205,489439.3776757301,True
2016-12-21,433441.3067104205,489439.3776757301,True
2016-12-22,433995.36630534055,489439.3776757301,True
2016-12-28,431360.9663053405,504522.1776757301,True
2016-12-29,436162.3563053405,499243.19767573004,True
2017-01-02,445549.3163053405,509363.42220553005,True
2017-01-03,445747.8063053405,500130.38220553,True
2017-01-04,448854.4163053405,511671.68220553006,True
2017-01-05,457559.15649834054,530907.1822055301,True
2017-01-08,459291.8582290205,530907.1822055301,True
2017-01-09,458777.44822902046,525136.5322055301,True
2017-01-10,461796.5282290205,548219.1322055301,True
2017-01-15,463945.3095810205,548219.1322055301,True
2017-01-18,459322.4195810205,548219.1322055301,True
2017-01-26,455477.0987395105,539370.80220553,True
2017-01-29,455282.91410838056,538601.3822055301,True
2017-01-31,449498.67410838057,520904.72220553,True
2017-02-07,495779.1941083806,545869.16660628,True
2017-02-09,503279.6422153406,542734.28660628,True
2017-02-21,491674.6307595206,542734.28660628,True
2017-02-23,471213.3294405406,508250.6066062801,True
2017-03-01,459788.0294405406,507645.42112407996,True
2017-03-06,473037.48020932055,534826.38112408,True
2017-03-07,473202.5898316805,534826.38112408,True
2017-03-09,477784.25983168057,543620.22112408,True
2017-03-12,467591.42983168055,546817.98112408,True
2017-03-19,489937.75983168057,555611.8211240801,True
2017-03-20,478875.4898316805,555611.8211240801,True
2017-03-21,491383.22983168054,547617.4211240801,True
2017-03-22,491496.9598316805,542021.3411240801,True
2017-03-23,493842.74983168056,541221.9011240801,True
2017-03-26,498272.11983168055,551614.62112408,True
2017-03-28,493834.97983168054,551614.62112408,True
2017-04-05,525722.3698316806,557592.47715048,True
2017-04-06,529318.7998316805,569802.47715048,True
2017-04-09,532285.3098316805,546196.47715048,True
2017-04-10,531151.9947043506,541719.47715048,True
2017-04-12,529804.6247043505,546196.47715048,True
2017-04-13,531253.9637794106,547417.47715048,True
2017-05-02,539054.1637794105,557981.2934309801,True
2017-05-07,553965.3766567805,543876.39343098,True
2017-05-08,554132.4294971406,562129.7934309801,True
2017-05-09,554574.4694971405,562129.7934309801,True
2017-05-11,548781.8094971405,552588.2434309801,True
2017-05-16,544791.7142651204,555907.0434309801,True
2017-05-24,572913.5242651205,561300.09343098,True
2017-05-31,566289.3375444205,578723.7934309801,True
2017-06-01,577132.7275444205,591376.68719848,True
2017-06-05,579481.8375444205,601929.43719848,True
2017-06-06,577982.4775444205,608683.19719848,True
2017-06-08,579062.4775444205,610793.7471984801,True
2017-06-21,587734.4365114305,582512.3771984801,True
2017-06-22,585996.2248942106,603617.8771984801,True
2017-07-09,673086.7763183906,613991.6953547301,True
2017-07-10,674608.9933261006,613991.6953547301,True
2017-07-17,682691.9033261006,622578.8953547301,True
2017-07-19,685727.0648768706,609698.09535473,True
2017-07-30,687300.1048768706,601110.8953547301,True
2017-08-14,720458.9635945708,604645.55538273,True
2017-08-15,718364.1693347406,589365.95538273,True
2017-08-21,696502.9193347406,604645.55538273,True
2017-08-23,696202.9105104906,598097.15538273,True
2017-08-30,701385.7948227606,609884.2753827301,True
2017-09-07,707673.6334387606,620206.65415623,True
2017-09-12,722508.7334387607,621538.50415623,True
2017-09-18,734564.1534387607,637076.75415623,True
2017-09-19,741847.2334387607,642404.15415623,True
2017-09-26,762574.0101562707,625978.00415623,True
2017-09-27,762058.0101562707,630417.50415623,True
2017-09-28,765260.5592209508,649951.3041562301,True
2017-10-02,786925.1792209507,653711.05418023,True
2017-10-09,786089.4425214707,653260.22418023,True
2017-10-11,780317.1948359407,653260.22418023,True
2017-10-22,772424.4348359408,653260.22418023,True
2017-10-23,774915.1593041408,653260.22418023,True
2017-11-09,773803.4156689409,694004.7667052301,True
2017-11-14,761597.1085202708,694004.7667052301,True
2017-11-22,761495.1397472708,694004.7667052301,True
2017-11-23,780609.3997472707,665641.0067052301,True
2017-11-28,816057.6897472708,697664.6067052301,True
2017-12-03,819188.1985082709,718480.89923023,True
2017-12-06,816292.4885082709,686920.05923023,True
2017-12-11,857001.098508271,696202.65923023,True
2017-12-12,861590.4885082709,696202.65923023,True
2017-12-13,867553.2585082708,707805.90923023,True
2017-12-14,854992.148508271,707805.90923023,True
2017-12-17,864573.4303748109,714767.8592302301,True
2017-12-24,834109.2803748108,714767.8592302301,True
2017-12-25,848774.2603748108,714767.8592302301,True
2017-12-26,857868.4203748109,731012.40923023,True
2018-01-02,915282.480374811,741486.2117552301,True
2018-01-04,910385.7632916109,741486.2117552301,True
2018-01-08,928164.555699111,737249.1917552301,True
2018-01-09,940565.7656991109,737249.1917552301,True
2018-01-14,974270.051387931,737249.1917552301,True
2018-01-15,960247.789171211,728304.3717552301,True
2018-01-17,968060.389171211,739132.3117552301,True
2018-01-21,978800.380095011,741956.9917552301,True
2018-01-22,973277.1600950109,740073.8717552301,True
2018-01-23,962315.3000950109,736778.4117552302,True
2018-01-28,951769.0600950109,741486.2117552301,True
2018-02-06,936317.107026011,727922.2680317301,True
2018-02-15,937263.295934971,735082.0680317301,True
2018-02-18,944977.5700953511,740809.9080317301,True
2018-02-21,935956.178290871,740809.9080317301,True
2018-02-22,935719.1382908709,749401.6680317301,True
2018-02-26,940605.688290871,749401.6680317301,True
2018-03-04,943926.037470191,759220.48618798,True
2018-03-05,956802.8374701911,777112.57618798,True
2018-03-06,960438.4174701911,785816.83618798,True
2018-03-07,958942.6074701911,817248.88618798,True
2018-03-08,952237.467470191,817248.88618798,True
2018-03-12,992785.0274701911,837558.82618798,True
2018-03-13,996160.9957168711,841910.95618798,True
2018-03-15,988491.8557168711,872859.43618798,True
2018-03-27,1010984.5217807712,880112.98618798,True
2018-04-11,1052089.071076201,906529.4199134599,True
2018-04-26,1083385.281999581,940266.96991346,True
2018-04-29,1085995.8873685412,940266.96991346,True
2018-05-02,1109161.007368541,929217.15293066,True
2018-05-06,1106755.668533981,919826.21293066,True
2018-05-13,1079746.3085339812,919826.21293066,True
2018-05-16,1072965.6862006213,855078.15293066,True
2018-05-31,1061089.6162006212,863480.57293066,True
2018-06-14,1052068.5917381211,862581.9167101601,True
2018-06-27,1051475.1441199412,862581.9167101601,True
2018-06-28,1052121.3041199413,870082.5167101601,True
2018-07-09,1075803.6026158212,859055.8661259201,True
2018-08-07,1084510.1318393212,869447.07715032,True
2018-08-29,1080832.4940588311,869447.07715032,True
2018-09-04,1059104.3146850213,851259.93465231,True
2018-09-23,942686.1541020212,767326.11465231,False
2018-09-24,940763.8493534112,754373.36465231,False
2018-09-25,940763.8493534112,753337.14465231,False
2018-09-27,940763.8493534112,766289.89465231,False
2018-09-30,940763.8493534112,779242.64465231,False
2018-10-03,950763.8493534112,777274.27667311,False
2018-10-14,950763.8493534112,735287.87667311,False
2018-10-15,950763.8493534112,748933.45667311,False
2018-10-16,950763.8493534112,747883.79667311,False
2018-10-17,950763.8493534112,747883.79667311,False
2018-10-24,950763.8493534112,750507.94667311,False
2018-10-31,950763.8493534112,731089.2366731099,False
2018-11-01,960763.8493534112,746333.96670511,False
2018-11-22,960763.8493534112,772931.46670511,False
2018-12-03,970763.8493534112,741414.40047261,False
2018-12-18,970763.8493534112,753277.02047261,False
2018-12-23,970763.8493534112,720385.21047261,False
2018-12-25,970763.8493534112,729012.57047261,False
2018-12-26,970763.8493534112,719846.00047261,False
2018-12-31,970763.8493534112,737639.93047261,False
2019-01-06,980763.8493534112,766143.88862886,False
2019-01-08,980763.8493534112,770515.56862886,False
2019-02-05,990763.8493534112,846265.3211538601,False
2019-02-14,990763.8493534112,868389.72115386,True
2019-02-19,990763.8493534112,863411.73115386,True
2019-02-21,990763.8493534112,883323.6911538601,True
2019-02-28,989310.8462532313,857880.63115386,True
2019-04-17,992742.2578179113,880024.10913104,True
2019-05-21,971845.0278179112,803625.70115184,False
2019-07-09,1009585.5634860813,854036.66317264,False
2019-07-11,1009585.5634860813,851747.0231726401,False
2019-08-21,1019585.5634860813,883961.9837088401,False
2019-08-22,1019585.5634860813,879909.8237088401,False
2019-08-28,1019585.5634860813,868332.2237088401,False
2019-09-02,1029585.5634860813,925149.6762338401,True
2019-09-04,1033491.5169226113,929248.38623384,True
2019-09-09,1037732.6369226113,924564.14623384,True
2019-09-17,1036794.6969226113,926906.26623384,True
2019-09-23,1022317.7969226113,864254.5562338401,False
2019-10-24,1036758.7851417613,884203.69875084,False
2019-10-27,1036758.7851417613,889533.76875084,False
2019-10-28,1036758.7851417613,891310.45875084,False
2019-10-30,1036758.7851417613,905523.97875084,False
2019-10-31,1036758.7851417613,906116.20875084,False
2019-11-03,1046758.7851417613,921592.68210517,False
2019-11-04,1046758.7851417613,925784.4221051701,False
2019-11-20,1046758.7851417613,909017.46210517,False
2019-11-21,1046758.7851417613,904226.90210517,False
2019-11-27,1046758.7851417613,875483.54210517,False
2019-12-03,1056758.7851417614,869255.79412597,False
2019-12-25,1056758.7851417614,885611.04412597,False
2019-12-30,1056758.7851417614,886216.79412597,False
2019-12-31,1056758.7851417614,894091.54412597,False
2020-01-02,1066758.7851417614,905131.79665097,False
2020-01-12,1066758.7851417614,889821.79665097,False
2020-01-28,1066758.7851417614,883697.79665097,False
2020-01-30,1066758.7851417614,909418.59665097,False
2020-02-05,1076758.7851417614,910106.83867177,False
2020-02-11,1076758.7851417614,913821.55867177,False
2020-02-12,1076758.7851417614,889056.75867177,False
2020-02-16,1076758.7851417614,884103.79867177,False
2020-02-18,1076758.7851417614,874816.9986717701,False
2020-02-23,1076758.7851417614,910725.9586717701,False
2020-02-24,1076758.7851417614,894628.83867177,False
2020-03-03,1086758.7851417614,812240.78870377,False
2020-03-08,1086758.7851417614,815371.98870377,False
2020-03-10,1086758.7851417614,740849.42870377,False
2020-03-17,1086758.7851417614,623742.54870377,False
2020-03-19,1086758.7851417614,579905.74870377,False
2020-04-02,1096758.7851417614,633579.2717249701,False
2020-04-05,1096758.7851417614,635487.6317249701,False
2020-04-06,1096758.7851417614,622765.23172497,False
2020-04-09,1096758.7851417614,685104.99172497,False
2020-04-22,1096758.7851417614,669838.11172497,False
2020-04-23,1096758.7851417614,664749.15172497,False
2020-04-29,1096758.7851417614,713094.2717249701,False
2020-05-07,1106758.7851417614,714918.19312452,False
2020-05-13,1106758.7851417614,735565.5531245201,False
2020-06-04,1116758.7851417614,733666.6623482001,False
2020-06-07,1116758.7851417614,747398.3523482,False
2020-06-09,1116758.7851417614,783362.3023482,False
2020-06-17,1116758.7851417614,768322.8323482,False
2020-06-18,1116758.7851417614,766361.1623482001,False
2020-06-21,1116758.7851417614,763091.7123482,False
2020-06-22,1116758.7851417614,760476.1523482001,False
2020-06-23,1116758.7851417614,755245.0323482001,False
2020-06-29,1116758.7851417614,761783.9323482,False
2020-07-06,1126758.7851417614,779133.0232555501,False
2020-07-08,1126758.7851417614,785758.22325555,False
2020-07-13,1126758.7851417614,787083.2632555501,False
2020-07-16,1126758.7851417614,755282.3032555501,False
2020-07-19,1126758.7851417614,742694.4232555501,False
2020-07-21,1126758.7851417614,754619.7832555501,False
2020-09-03,1136758.7851417614,804885.4054054001,False
2020-09-08,1136758.7851417614,799519.5654054001,False
2020-10-04,1146758.7851417614,802695.36173192,False
2020-10-20,1146758.7851417614,810165.35173192,False
2020-10-22,1146758.7851417614,805411.72173192,False
2020-10-27,1146758.7851417614,762629.0517319201,False
2020-11-16,1156758.7851417614,809500.3738277501,False
2020-11-17,1156758.7851417614,812939.1738277501,False
2020-11-18,1156758.7851417614,833571.9738277501,False
2020-11-19,1156758.7851417614,812251.4138277501,False
2020-11-22,1156758.7851417614,805373.8138277502,False
2020-11-23,1156758.7851417614,802622.7738277501,False
2020-11-24,1156758.7851417614,804686.05382775,False
2020-11-25,1156758.7851417614,825318.8538277501,False
2020-11-26,1156758.7851417614,818441.2538277501,False
2020-12-16,1166758.7851417614,826435.3662026899,False
2020-12-20,1166758.7851417614,811105.3262026901,False
2020-12-21,1166758.7851417614,814589.42620269,False
2020-12-27,1166758.7851417614,799259.3862026901,False
2020-12-30,1166758.7851417614,803440.30620269,False
2021-01-04,1176758.7851417614,820725.21168287,False
2021-01-05,1176758.7851417614,818609.9716828701,False
2021-01-06,1176758.7851417614,819315.05168287,False
2021-01-10,1176758.7851417614,828481.09168287,False
2021-01-11,1176758.7851417614,848223.33168287,False
2021-01-17,1176758.7851417614,865850.33168287,False
2021-01-20,1176758.7851417614,846108.09168287,False
2021-01-21,1176758.7851417614,877131.6116828701,False
2021-01-27,1176758.7851417614,871490.9716828701,False
2021-01-31,1176758.7851417614,875016.3716828701,False
2021-02-02,1186758.7851417614,855792.2344959901,False
2021-02-03,1186758.7851417614,882179.15449599,False
2021-02-07,1186758.7851417614,879326.5144959901,False
2021-02-08,1186758.7851417614,879326.5144959901,False
2021-02-09,1186758.7851417614,911418.7144959901,False
2021-02-10,1186758.7851417614,867202.7944959902,False
2021-02-11,1186758.7851417614,875047.55449599,False
2021-02-14,1186758.7851417614,874334.3944959901,False
2021-02-15,1186758.7851417614,865776.4744959901,False
2021-02-16,1186758.7851417614,872908.0744959901,False
2021-02-18,1186758.7851417614,864350.15449599,False
2021-02-21,1186758.7851417614,862210.67449599,False
2021-02-22,1186758.7851417614,865776.4744959901,False
2021-02-23,1186758.7851417614,875047.55449599,False
2021-02-24,1186758.7851417614,850086.9544959901,False
2021-02-25,1186758.7851417614,865776.4744959901,False
2021-02-28,1186758.7851417614,880039.67449599,False
2021-03-01,1196758.7851417614,882754.5005263902,False
2021-03-02,1196758.7851417614,882754.5005263902,False
2021-03-03,1196758.7851417614,878427.3005263901,False
2021-03-04,1196758.7851417614,872657.7005263901,False
2021-03-07,1196758.7851417614,868330.50052639,False
2021-03-08,1196758.7851417614,865445.7005263901,False
2021-03-15,1196758.7851417614,864724.5005263902,False
2021-03-17,1196758.7851417614,856791.3005263902,False
2021-03-22,1196758.7851417614,827222.1005263901,False
2021-03-23,1196758.7851417614,807028.50052639,False
2021-03-24,1196758.7851417614,801980.10052639,False
