year,strategy_final_equity,strategy_total_contributions,strategy_money_multiple,strategy_twr_total_return,strategy_cagr,strategy_sharpe,strategy_max_drawdown,strategy_return_dd,strategy_profit_factor,strategy_closed_trades,etf_final_equity,etf_total_contributions,etf_money_multiple,etf_twr_total_return,etf_cagr,etf_sharpe,etf_max_drawdown,etf_return_dd,etf_profit_factor,etf_closed_trades,excess_twr_vs_etf_dca
2015,220000.0,220000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172826.38777589,220000.0,0.7855744898904091,-0.275545718792227,-0.38696318966482746,-1.4383163252007636,0.34963209868245715,-1.1067724934954417,0.0,0.0,0.275545718792227
2016,436162.3563053405,120000.0,3.634686302544504,0.3036182021910736,0.5904251240001825,2.662344186656313,0.05670503579732167,10.412216758146723,0.0,0.0,370691.22998477006,220000.0,1.6849601362944093,0.756665274245377,1.680438075472099,2.916853437548221,0.17108530065375038,9.822223587010786,0.0,0.0,-0.4530470720543034
2017,857868.4203748109,120000.0,7.1489035031234245,0.6098036649582679,3.171754425991587,3.9043203116892027,0.1062860650181281,29.841677038759634,0.0,0.0,257513.9563003,220000.0,1.1705179831831818,0.20082106641194275,0.7315494343933049,1.7813959629754423,0.10926073686125737,6.695446648160984,0.0,0.0,0.4089825985463251
2018,970763.8493534112,120000.0,8.089698744611761,-0.04893752979823052,-0.1900131163406813,-0.5288335937209314,0.18315565926043953,-1.0374405962006927,0.0,0.0,193678.04833411003,220000.0,0.8803547651550456,-0.13205001475689193,-0.4483320668007492,-1.2990689970805338,0.30498954620753826,-1.4699915861892188,0.0,0.0,0.08311248495866141
2019,1056758.7851417614,100000.0,10.567587851417613,-0.014249477504997499,-0.10686882142094312,-0.8209858456184865,0.03896750010141836,-2.742511609490013,0.0,0.0,205294.43871128,200000.0,1.0264721935564,0.04801629461101897,0.44676594231334366,0.9774777016302653,0.11640039486971376,3.838182360235169,0.0,0.0,-0.06226577211601647
2020,1166758.7851417614,110000.0,10.606898046743286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181681.85937754,210000.0,0.865151711321619,-0.22538851528034032,-0.6640638093955684,-1.3981975173549543,0.38170732664056306,-1.7397198404338934,0.0,0.0,0.22538851528034032
2021,1193116.305133102,120000.0,9.942635876109183,-0.07447414359325688,-0.09564327185696708,-0.6852772746324132,0.14810891116531988,-0.6457631151592871,0.0,0.0,235286.83923047,220000.0,1.0694856328657727,0.081236267901734,0.10678130966965327,0.5768887736149096,0.18721576997524036,0.5703649307094979,0.0,0.0,-0.15571041149499087
2022,1459201.1572334934,120000.0,12.160009643612446,0.11244657291844362,0.12327568760138252,0.950963621288953,0.1444018166337636,0.8536990079151023,0.0,0.0,287989.8108061,220000.0,1.309044594573182,0.21726507126416061,0.23921724275115652,1.0128644214549674,0.2787932434791939,0.8580453377056432,0.0,0.0,-0.10481849834571699
2023,1999150.8862613654,120000.0,16.65959071884471,0.26481234408754095,0.2784474705526081,1.1929956496095124,0.17221265972606092,1.6168815405065757,0.0,0.0,328926.55158541,220000.0,1.495120689024591,0.6911867258458764,0.7322355357979111,2.1260210590034228,0.168866982684025,4.336167580894316,0.0,0.0,-0.4263743817583354
2024,2864073.9700842975,120000.0,23.86728308403581,0.3278337785053158,0.3451303748518373,1.5662184607223353,0.2484856402214255,1.3889348879246772,0.0,0.0,245225.79917944001,220000.0,1.1146627235429092,0.20254795210961296,0.21271438562909029,0.7988801588541482,0.27494696081094594,0.773656071708147,0.0,0.0,0.12528582639570285
2025,4392394.609534102,120000.0,36.60328841278418,0.47929071092192843,0.5034207344231867,2.992154321227845,0.08916893764502343,5.645696222458953,0.0,0.0,293321.90360722,220000.0,1.333281380032818,0.4250922021171457,0.4461059431131993,2.3045641851489287,0.07559271633776188,5.901440836176829,0.0,0.0,0.05419850880478272
2026,4748838.386159232,40000.0,118.7209596539808,0.08610521795345161,0.4146922706908387,2.4506499431537234,0.04273470465791507,9.703875901574339,0.0,0.0,151792.28477877,140000.0,1.084230605562643,0.13119727154010885,0.6782670403714,2.0033742789921765,0.13599696523015958,4.987368940354729,0.0,0.0,-0.045092053586657244
