rebalance_date,selection_date,rank,symbol,holding_name,sector,score,ret_3m,ret_6m,median_daily_value,median_daily_volume,coverage_ratio,score_momentum,score_value,score_quality,score_growth,score_low_risk,score_liquidity,has_fundamentals,fundamental_period_end,fundamental_filing_date,net_income_ttm,earnings_yield,pe_ratio,book_to_price,pb_ratio,roe,roa,cash_conversion,leverage_inverse,revenue_growth,net_income_growth,positive_earnings_count_4p,margin_stability_4p,fundamental_row_age_days,target_weight
2021-12-01,2021-11-30,3,ETEL,Telecom Egypt,telecom,0.7499659863945578,-0.02511880515953846,0.2775800711743772,8188602.24,568478.0,1.0,0.4387755102040817,1.0,1.0,0.4928571428571428,0.9761904761904763,0.7142857142857143,True,2021-09-30,2021-11-29,6098358000.0,0.24877500214230922,4.019696478297929,1.7228740897390358,0.5804254680917921,0.1443953470679864,0.07216477168343914,2.0062402043304117,0.49977214050714136,,0.5751278715403396,3.0,,1.0,0.125
2021-12-01,2021-11-30,4,GBCO,GB Corp,industrials,0.7460969387755103,-0.027431421446383997,0.09859154929577474,6630820.95,1642464.0,1.0,0.653061224489796,1.0,1.0,0.4303571428571429,0.42857142857142866,0.6428571428571429,True,2021-09-30,2021-11-29,1005491000.0,0.23751101347600656,4.210331072083191,1.6858214931084576,0.593182613988458,0.14088740382474543,0.030796159361428647,1.0356144411038986,0.21858703138384905,,0.49382334545141204,4.0,,1.0,0.125
2021-12-01,2021-11-30,5,ADIB,Abu Dhabi Islamic Bank- Egypt,banks,0.7308758503401361,-0.03280224929709463,0.38152610441767076,8763031.08,874554.0,1.0,0.6836734693877552,0.9,0.925,0.6077380952380953,0.14285714285714288,0.8571428571428571,True,2021-09-30,2021-11-29,1069117000.0,0.08633050710594316,11.583390779493731,0.5260339954780362,1.9010178212745446,0.16411583252806664,0.012372177797322163,6.305520349971051,0.0753868630877299,,0.5778997191380209,3.0,,1.0,0.125
2021-12-01,2021-11-30,6,HRHO,EFG Holding,financials,0.6909353741496599,0.15523465703971118,0.2276214833759589,11008738.680000002,1309281.0,1.0,0.39795918367346944,0.9,0.925,0.3988095238095239,0.6666666666666667,1.0,True,2021-09-30,2021-11-29,1054041686.0,0.07521915919760878,13.294485217162464,1.057623111086285,0.9455164032609874,0.07112094886083868,0.02126455901055939,1.503889757923673,0.2989914975989344,,0.5099657133583397,4.0,,1.0,0.125
2021-12-01,2021-11-30,7,TMGH,T M G Holding,real_estate,0.6285799319727892,0.13278008298755184,0.38813559322033875,8517488.64,1109048.0,1.0,0.47959183673469397,0.8,0.625,0.6636904761904763,0.5476190476190477,0.7857142857142857,True,2021-09-30,2021-11-29,1698781969.0,0.10065809562266073,9.934620696071208,2.072578601578122,0.4824907481137607,0.04856659986068403,0.012930077040268183,1.23341567972576,0.2662339360251452,,0.9540127523046107,4.0,,1.0,0.125
2021-12-01,2021-11-30,8,JUFO,Juhayna Food Industries,consumer,0.6261989795918368,0.24954792043399632,0.5021739130434784,3793663.65,691197.0,1.0,0.40816326530612246,0.65,1.0,0.49940476190476196,0.8095238095238096,0.42857142857142855,True,2021-09-30,2021-11-29,490027480.0,0.07532963263414313,13.274988408037851,0.5216615830978122,1.916951587773905,0.14440325888444566,0.08958565578701,1.2944807258564357,0.6203852771681435,,0.5501899782567046,4.0,,1.0,0.125
2022-01-02,2021-12-29,1,HRHO,EFG Holding,financials,0.8205042016806723,0.22625000000000006,0.30974632843791716,12570488.040000001,1470689.0,1.0,0.7899159663865547,0.9,0.925,0.5970588235294119,0.5882352941176471,1.0,True,2021-09-30,2021-11-29,1054041686.0,0.07360896312915845,13.585302081287892,1.0349828610018692,0.9661995745823215,0.07112094886083868,0.02126455901055939,1.503889757923673,0.2989914975989344,,0.5099657133583397,4.0,,30.0,0.125
2022-01-02,2021-12-29,2,ETEL,Telecom Egypt,telecom,0.7984593837535015,0.1911869225302063,0.26299924642049755,10169398.16,693718.0,1.0,0.5210084033613446,1.0,1.0,0.5588235294117648,0.9803921568627452,0.8823529411764706,True,2021-09-30,2021-11-29,6098358000.0,0.21315089682360142,4.691512045701483,1.4761618095854743,0.6774325101127044,0.1443953470679864,0.07216477168343914,2.0062402043304117,0.49977214050714136,,0.5751278715403396,3.0,,30.0,0.125
2022-01-02,2021-12-29,3,ADIB,Abu Dhabi Islamic Bank- Egypt,banks,0.7597268907563026,0.07400194741966892,0.35006119951040393,5256509.16,512197.0,1.0,0.8319327731092436,0.9,0.925,0.686764705882353,0.23529411764705882,0.5294117647058824,True,2021-09-30,2021-11-29,1069117000.0,0.08077342097310365,12.380310106377506,0.49217323964944093,2.031804900063782,0.16411583252806664,0.012372177797322163,6.305520349971051,0.0753868630877299,,0.5778997191380209,3.0,,30.0,0.125
2022-01-02,2021-12-29,4,GBCO,GB Corp,industrials,0.7477661064425771,0.1554524361948959,0.4310344827586208,7192748.85,1645365.0,1.0,0.6554621848739498,1.0,1.0,0.5308823529411767,0.3333333333333334,0.6470588235294118,True,2021-09-30,2021-11-29,1005491000.0,0.18600260091494492,5.3762689074293055,1.320221651229515,0.7574485686314155,0.14088740382474543,0.030796159361428647,1.0356144411038986,0.21858703138384905,,0.49382334545141204,4.0,,30.0,0.125
2022-01-02,2021-12-29,5,TMGH,T M G Holding,real_estate,0.736512605042017,0.2358620689655173,0.3763440860215055,9460008.08,1179245.0,1.0,0.8403361344537816,0.8,0.625,0.7588235294117648,0.411764705882353,0.8235294117647058,True,2021-09-30,2021-11-29,1698781969.0,0.09200779053008831,10.868644864077906,1.8944663780050017,0.5278531261415502,0.04856659986068403,0.012930077040268183,1.23341567972576,0.2662339360251452,,0.9540127523046107,4.0,,30.0,0.125
2022-01-02,2021-12-29,6,JUFO,Juhayna Food Industries,consumer,0.6955812324929973,0.39560439560439553,0.3160621761658031,4748714.2,677420.0,1.0,0.6050420168067228,0.65,1.0,0.5661764705882354,0.8039215686274511,0.47058823529411764,True,2021-09-30,2021-11-29,490027480.0,0.0683107298558962,14.638988664145938,0.47305532010575885,2.113917669875131,0.14440325888444566,0.08958565578701,1.2944807258564357,0.6203852771681435,,0.5501899782567046,4.0,,30.0,0.125
2022-01-02,2021-12-29,7,AMOC,Alexandria Mineral Oils Company,energy,0.6745448179271709,-0.005464480874316946,0.0801186943620178,8730252.24,2262758.0,1.0,0.44537815126050423,1.0,0.9,0.47205882352941175,0.4313725490196078,0.7058823529411765,True,2021-06-30,2021-09-28,-488281200.0,-0.10386619188012916,,0.4003541058825031,2.4977887957354494,-0.25943581033389496,-0.17260406018274635,,0.6653054563308135,,,0.0,,92.0,0.125
2022-01-02,2021-12-29,8,PHDC,Palm Hills Development Company,real_estate,0.6254621848739496,0.03684210526315801,0.1005586592178771,3810939.8600000003,2093923.0,1.0,0.7142857142857143,0.7000000000000001,0.6375,0.436764705882353,0.6470588235294119,0.35294117647058826,True,2021-09-30,2021-11-29,635490722.0,0.11279503625951631,8.865638357517987,1.6341451776548546,0.6119407343202456,0.06902387731632716,0.015328124935212174,1.2868528787112647,0.22206989133579724,,0.37722461051313494,4.0,,30.0,0.125
2022-02-01,2022-01-31,1,ETEL,Telecom Egypt,telecom,0.8259798534798536,0.23228634039444862,0.20500000000000007,10104162.600000001,629092.0,1.0,0.7252747252747253,1.0,1.0,0.5711538461538462,0.8974358974358976,0.6153846153846154,True,2021-09-30,2021-11-29,6098358000.0,0.21176105695101127,4.722303592540812,1.4665365695703945,0.6818786662053296,0.1443953470679864,0.07216477168343914,2.0062402043304117,0.49977214050714136,,0.5751278715403396,3.0,,63.0,0.125
2022-02-01,2022-01-31,2,GBCO,GB Corp,industrials,0.7834835164835163,0.16183574879227058,0.2526041666666665,7192748.85,1483041.0,1.0,0.8241758241758241,1.0,1.0,0.5161538461538463,0.38461538461538464,0.46153846153846156,True,2021-09-30,2021-11-29,1005491000.0,0.1925764974129783,5.192741655569269,1.3668822917095602,0.7315918905857648,0.14088740382474543,0.030796159361428647,1.0356144411038986,0.21858703138384905,,0.49382334545141204,4.0,,63.0,0.125
2022-02-01,2022-01-31,3,COMI,Commercial International Bank-Egypt (CIB),banks,0.7677032967032966,-0.01981619758759323,0.1777087646652864,97013791.0,2806300.0,1.0,0.5274725274725275,1.0,0.925,0.5523076923076924,0.6923076923076924,1.0,True,2021-09-30,2021-11-29,9877295000.0,0.09424167401178046,10.61101694644131,0.6341249931923348,1.576976165165426,0.14861687368186774,0.020033770569706604,4.922314864545404,0.13480145338403027,,0.6219221428372035,4.0,,63.0,0.125
2022-02-01,2022-01-31,4,HRHO,EFG Holding,financials,0.7517454212454213,0.14519906323185006,0.27012987012987,13761696.0,1413450.0,1.0,0.6263736263736264,0.9,0.925,0.5011538461538463,0.7179487179487181,0.7692307692307693,True,2021-09-30,2021-11-29,1054041686.0,0.07383475749458532,13.54375681498426,1.0381576550540221,0.9632448358221309,0.07112094886083868,0.02126455901055939,1.503889757923673,0.2989914975989344,,0.5099657133583397,4.0,,63.0,0.125
2022-02-01,2022-01-31,5,TMGH,T M G Holding,real_estate,0.7175604395604397,0.22516556291390732,0.2991573033707864,13887485.15,1531145.0,1.0,0.6703296703296704,0.9000000000000001,0.7250000000000001,0.6838461538461539,0.38461538461538464,0.8461538461538461,True,2021-09-30,2021-11-29,1698781969.0,0.08912322196211797,11.220420200080426,1.835072296964845,0.5449376581260423,0.04856659986068403,0.012930077040268183,1.23341567972576,0.2662339360251452,,0.9540127523046107,4.0,,63.0,0.125
2022-02-01,2022-01-31,6,HELI,Heliopolis Housing,real_estate,0.6456410256410258,0.4369369369369367,0.30470347648261775,30123296.67,5094904.0,1.0,0.6153846153846154,0.6,0.775,0.7576923076923078,0.17948717948717952,0.9230769230769231,True,2021-06-30,2021-08-30,180150806.0,0.021486594321046416,46.540646928884684,0.1076854123755333,9.28630886895508,0.19953115140717323,0.04117107655404031,2.7308033859143546,0.20633909173422527,,10.08439174495541,2.0,,154.0,0.125
2022-02-01,2022-01-31,7,JUFO,Juhayna Food Industries,consumer,0.6439816849816851,0.16279069767441867,0.25,2885141.0,410479.0,1.0,0.5824175824175825,0.65,1.0,0.5207692307692309,0.7179487179487181,0.15384615384615385,True,2021-09-30,2021-11-29,490027480.0,0.07436110878598987,13.447889848952961,0.5149545056008403,1.941919119307863,0.14440325888444566,0.08958565578701,1.2944807258564357,0.6203852771681435,,0.5501899782567046,4.0,,63.0,0.125
2022-02-01,2022-01-31,8,AMOC,Alexandria Mineral Oils Company,energy,0.6357417582417584,-0.11058823529411765,0.038461538461538325,7692363.649999999,2166863.0,1.0,0.3736263736263737,1.0,0.9,0.43653846153846154,0.46153846153846156,0.5384615384615384,True,2021-06-30,2021-09-28,-488281200.0,-0.10001929588456883,,0.385526176035003,2.593857595571428,-0.25943581033389496,-0.17260406018274635,,0.6653054563308135,,,0.0,,125.0,0.125
2022-03-01,2022-02-28,1,ETEL,Telecom Egypt,telecom,0.8257142857142857,0.2142857142857142,0.19945725915875157,9220879.74,559611.0,1.0,0.7301587301587303,1.0,1.0,0.6222222222222223,0.888888888888889,0.5555555555555556,True,2021-09-30,2021-11-29,6098358000.0,0.2020593343192059,4.949041346539511,1.399347959765416,0.7146185428873875,0.1443953470679864,0.07216477168343914,2.0062402043304117,0.49977214050714136,,0.5751278715403396,3.0,,91.0,0.125
2022-03-01,2022-02-28,2,TMGH,T M G Holding,real_estate,0.7984126984126985,0.15698393077873907,0.2999999999999998,17207529.599999998,1891413.0,1.0,0.6984126984126985,1.0,1.0,0.7777777777777779,0.33333333333333337,0.7777777777777778,True,2021-09-30,2021-11-29,1698781969.0,0.08807583366982813,11.353852224081383,1.8135062763808567,0.5514179978442979,0.04856659986068403,0.012930077040268183,1.23341567972576,0.2662339360251452,,0.9540127523046107,4.0,,91.0,0.125
2022-03-01,2022-02-28,3,JUFO,Juhayna Food Industries,consumer,0.7871428571428573,-0.07863501483679525,0.11891891891891904,1663344.93,224473.0,1.0,0.7460317460317462,1.0,1.0,0.6333333333333335,0.7777777777777778,0.2222222222222222,True,2021-09-30,2021-11-29,490027480.0,0.08382089557196926,11.930199423142556,0.5804640159751824,1.7227596758431187,0.14440325888444566,0.08958565578701,1.2944807258564357,0.6203852771681435,,0.5501899782567046,4.0,,91.0,0.125
2022-03-01,2022-02-28,4,COMI,Commercial International Bank-Egypt (CIB),banks,0.7491534391534392,-0.060597103162873145,0.012424338961452674,89584011.0,2623828.0,1.0,0.4761904761904763,1.0,0.925,0.5833333333333334,0.6296296296296297,1.0,True,2021-09-30,2021-11-29,9877295000.0,0.10121045733234951,9.880401950129059,0.6810159225190179,1.46839444854841,0.14861687368186774,0.020033770569706604,4.922314864545404,0.13480145338403027,,0.6219221428372035,4.0,,91.0,0.125
2022-03-01,2022-02-28,5,GBCO,GB Corp,industrials,0.7044973544973546,0.476923076923077,0.41871921182266014,8331229.4399999995,1564026.0,1.0,0.6507936507936508,1.0,1.0,0.5000000000000001,0.2592592592592593,0.3333333333333333,True,2021-09-30,2021-11-29,1005491000.0,0.16081474870771278,6.218335121845944,1.1414416359588515,0.8760850914291071,0.14088740382474543,0.030796159361428647,1.0356144411038986,0.21858703138384905,,0.49382334545141204,4.0,,91.0,0.125
2022-03-01,2022-02-28,6,HRHO,EFG Holding,financials,0.6642063492063492,0.26725082146768897,0.38562874251497026,19861625.85,1890753.0,1.0,0.4603174603174603,0.9,0.7,0.5055555555555556,0.6666666666666667,0.8888888888888888,True,2021-09-30,2021-11-29,1054041686.0,0.06241174834028041,16.022624371101013,0.8775438086800635,1.1395442485135026,0.07112094886083868,0.02126455901055939,1.503889757923673,0.2989914975989344,,0.5099657133583397,4.0,,91.0,0.125
2022-03-01,2022-02-28,7,ABUK,Abou Kir Fertilizers,materials,0.5167328042328042,0.12012813667912448,0.10887949260042284,12757760.0,637888.0,1.0,0.39682539682539686,0.55,0.5,0.46944444444444444,0.7407407407407408,0.6666666666666666,False,,,,,,,,,,,,,,,,,0.125
2022-03-01,2022-02-28,8,EGAL,Egypt Aluminum,materials,0.5058597883597883,0.20047619047619047,0.04779717373233594,812508.58,37766.0,1.0,0.7142857142857143,0.55,0.5,0.5194444444444445,0.18518518518518517,0.1111111111111111,False,,,,,,,,,,,,,,,,,0.125
2022-04-03,2022-03-31,1,ETEL,Telecom Egypt,telecom,0.8609126984126986,0.04293381037567068,0.23691654879773671,9220879.74,559611.0,1.0,0.9610389610389611,1.0,1.0,0.6957070707070709,0.6666666666666667,0.36363636363636365,True,2021-12-31,2022-03-31,8417067000.0,0.28191568372989156,3.547159869821637,1.4847450087833747,0.6735163237352231,0.18987481490905841,0.09281720321684642,1.9027396360276092,0.48883367318252136,,0.0,4.0,,0.0,0.125
2022-04-03,2022-03-31,2,HRHO,EFG Holding,financials,0.8124711399711401,0.19452887537993924,0.4555555555555555,22841219.94,1997616.0,1.0,0.8571428571428573,0.9,0.7,0.6866161616161617,0.7575757575757577,0.9090909090909091,True,2021-12-31,2022-03-31,1456477842.0,0.08463149202395841,11.815932533919042,1.005615808045725,0.9944155531359052,0.08415887195372156,0.015078233144090134,-4.831978305509986,0.1791639169353596,,0.0,4.0,,0.0,0.125
2022-04-03,2022-03-31,3,TMGH,T M G Holding,real_estate,0.7536399711399713,-0.06835722160970237,0.1449864498644986,18459164.23,2069670.0,1.0,0.8701298701298702,0.9000000000000001,0.7250000000000001,0.6457070707070709,0.30303030303030304,0.7272727272727273,True,2021-12-31,2022-03-31,1761651051.0,0.10117149020176389,9.884207477874684,2.0125453601919774,0.49688321057499524,0.050270414870109116,0.012699527560165302,1.2013327507730134,0.2526242839447196,,0.0,4.0,,0.0,0.125
2022-04-03,2022-03-31,4,ABUK,Abou Kir Fertilizers,materials,0.7003138528138528,0.15674418604651175,0.2510060362173039,14030629.5,656009.0,1.0,0.33766233766233766,1.0,1.0,0.475,0.8787878787878789,0.6363636363636364,True,2021-12-31,2022-03-31,3516007181.0,0.11203594560447899,8.925706786376441,0.2664068557425735,3.753657154252407,0.4205445287516861,0.3241203533723527,0.7330780861109965,0.7707158962082995,,,1.0,,0.0,0.125
2022-04-03,2022-03-31,5,AMOC,Alexandria Mineral Oils Company,energy,0.6856601731601732,0.07103825136612008,0.03157894736842115,10884351.999999998,2730503.0,1.0,0.5974025974025976,1.0,0.9,0.506818181818182,0.21212121212121215,0.5454545454545454,True,2021-06-30,2021-09-28,-488281200.0,-0.09644717817440565,,0.37175738403375286,2.689926395407407,-0.25943581033389496,-0.17260406018274635,,0.6653054563308135,,,0.0,,184.0,0.125
2022-04-03,2022-03-31,6,CCAP,QALA For Financial Investments,financials,0.6053174603174603,0.11570247933884303,0.1842105263157896,20703393.130000003,15529329.0,1.0,0.6623376623376624,0.5,0.725,0.4343434343434344,0.3636363636363637,0.8181818181818182,True,2021-12-31,2022-03-31,-2278374000.0,-0.5247003656967817,,-0.5467875922334464,,0.9596054723069964,-0.027037094595595258,,-0.02817521927068123,,-0.9952570218662822,0.0,,0.0,0.125
2022-04-03,2022-03-31,7,ORWE,Oriental Weavers,consumer,0.5917568542568543,0.024165707710011697,0.020642201834862428,3533541.9000000004,419571.0,1.0,0.4805194805194806,0.9333333333333333,0.5416666666666667,0.4957070707070708,0.7575757575757577,0.2727272727272727,True,2021-12-31,2022-03-31,1085407428.0,0.18336273959724173,5.453670697746506,1.3948890930180373,0.7169028742180213,0.1314532750417532,0.07661770194940619,0.5248771155452236,0.5828512216608548,,0.0,4.0,,0.0,0.125
2022-04-03,2022-03-31,8,HELI,Heliopolis Housing,real_estate,0.5688564213564214,-0.1311475409836066,0.19076305220883527,28935977.2,5052322.0,1.0,0.4415584415584416,0.6,0.775,0.5229797979797982,0.09090909090909093,1.0,True,2021-12-31,2022-03-01,180150806.0,0.02314507930294537,43.205727961050584,0.11599732242167222,8.620888647453523,0.19953115140717323,0.04117107655404031,2.7308033859143546,0.20633909173422527,,0.0,2.0,,30.0,0.125
2022-05-08,2022-04-28,1,ETEL,Telecom Egypt,telecom,0.8634235209235209,0.005545286506469571,0.2026529108327193,9997109.1,590298.0,1.0,0.9350649350649353,1.0,1.0,0.6775252525252528,0.6060606060606061,0.5454545454545454,True,2021-12-31,2022-03-31,8417067000.0,0.30212655076199774,3.309871302200636,1.5911881252218885,0.6284612008781499,0.18987481490905841,0.09281720321684642,1.9027396360276092,0.48883367318252136,,0.0,4.0,,28.0,0.125
2022-05-08,2022-04-28,2,HRHO,EFG Holding,financials,0.8393759018759019,0.16427104722792607,0.36956521739130443,38736698.82,3645734.0,1.0,0.9220779220779222,0.9,0.7,0.7002525252525253,0.7272727272727274,1.0,True,2021-12-31,2022-03-31,1456477842.0,0.08798988456459167,11.364942742548086,1.0455211972538887,0.9564607610314815,0.08415887195372156,0.015078233144090134,-4.831978305509986,0.1791639169353596,,0.0,4.0,,28.0,0.125
2022-05-08,2022-04-28,3,TMGH,T M G Holding,real_estate,0.7070815295815298,-0.011363636363636576,0.17567567567567544,19507958.4,2157960.0,1.0,0.7012987012987014,0.9000000000000001,0.7250000000000001,0.5957070707070709,0.393939393939394,0.7272727272727273,True,2021-12-31,2022-03-31,1761651051.0,0.09826426347182815,10.176639651776302,1.95471359696807,0.5115838972783975,0.050270414870109116,0.012699527560165302,1.2013327507730134,0.2526242839447196,,0.0,4.0,,28.0,0.125
2022-05-08,2022-04-28,4,ABUK,Abou Kir Fertilizers,materials,0.6952489177489177,0.3188811188811189,0.31581395348837216,17108081.099999998,691515.0,1.0,0.49350649350649356,0.875,0.925,0.5386363636363637,0.696969696969697,0.6363636363636364,True,2021-12-31,2022-03-31,3516007181.0,0.0984918334105123,10.153126054949317,0.23420072471961131,4.269841612135125,0.4205445287516861,0.3241203533723527,0.7330780861109965,0.7707158962082995,,,1.0,,28.0,0.125
2022-05-08,2022-04-28,5,JUFO,Juhayna Food Industries,consumer,0.6921717171717172,0.07605633802816891,0.220447284345048,1307639.7,206825.0,1.0,0.5454545454545455,1.0,1.0,0.4368686868686869,0.7575757575757577,0.09090909090909091,True,2021-12-31,2022-03-31,526196633.99999994,0.0731607533151409,13.668530662778812,0.4400957909170557,2.272232592627701,0.16623824818385824,0.0963774241879562,1.4597141056588365,0.5797548111873959,,-1.1102230246251565e-16,4.0,,28.0,0.125
2022-05-08,2022-04-28,6,AMOC,Alexandria Mineral Oils Company,energy,0.6798593073593074,0.0657534246575342,-0.07380952380952377,9893836.75,2682962.0,1.0,0.6103896103896106,1.0,0.9,0.47045454545454546,0.24242424242424246,0.45454545454545453,True,2021-06-30,2021-09-28,-488281200.0,-0.09719098674644477,,0.37462440756100546,2.669340224013983,-0.25943581033389496,-0.17260406018274635,,0.6653054563308135,,,0.0,,212.0,0.125
2022-05-08,2022-04-28,7,HELI,Heliopolis Housing,real_estate,0.6534018759018759,-0.07704654895666141,0.3146067415730336,26809371.6,5010378.0,1.0,0.7142857142857143,0.6,0.775,0.6411616161616164,0.09090909090909093,0.9090909090909091,True,2021-12-31,2022-03-01,180150806.0,0.023467097797595045,42.61285347788008,0.1176111982118868,8.50259171918658,0.19953115140717323,0.04117107655404031,2.7308033859143546,0.20633909173422527,,0.0,2.0,,58.0,0.125
2022-05-08,2022-04-28,8,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,healthcare,0.5810209235209236,-0.019867549668874163,0.24369747899159666,4729215.26,3373196.0,1.0,0.24675324675324678,0.8999999999999999,1.0,0.4820707070707072,0.4242424242424243,0.36363636363636365,True,2021-12-31,2022-03-31,181088753.0,0.08097787280376764,12.349052467990653,0.6016652855826734,1.6620536766244798,0.13458957121873147,0.07482077153451683,1.3327733666596069,0.5559180466733196,,0.0,4.0,,28.0,0.125
2022-06-01,2022-05-31,1,ABUK,Abou Kir Fertilizers,materials,0.8576190476190477,0.2590799031476998,0.35699373695198333,25915424.599999998,956995.0,1.0,0.7142857142857143,1.0,1.0,0.6,0.8333333333333334,1.0,True,2022-03-31,2022-05-30,1289617385.0,0.03930709488082246,25.44069977778719,0.2634813960796515,3.7953343760851186,0.14918356842522484,0.09459838553187806,1.159586443540384,0.6341072715343549,,-0.6332153722640534,2.0,,1.0,0.125
2022-06-01,2022-05-31,2,JUFO,Juhayna Food Industries,consumer,0.8273809523809523,0.3215999999999999,0.26493108728943326,1890887.46,281200.0,1.0,0.7857142857142858,1.0,1.0,0.7500000000000001,0.6666666666666667,0.5,True,2022-03-31,2022-05-30,547471394.0,0.07040521774247478,14.203492753303562,0.4260202472403107,2.347306275882041,0.16526260946175267,0.09722775181786365,1.6195350290758754,0.5883227436292262,,0.04043119743711632,4.0,,1.0,0.125
