date,turnover_value,turnover_pct,rebalance_fees,cash_balance
2018-07-09,0.0,0.0,0.0,520000.0
2018-08-07,0.0,0.0,0.0,530000.0
2018-09-04,0.0,0.0,0.0,540000.0
2018-10-03,0.0,0.0,0.0,550000.0
2018-11-01,0.0,0.0,0.0,560000.0
2018-12-03,0.0,0.0,0.0,570000.0
2019-01-06,0.0,0.0,0.0,580000.0
2019-02-05,0.0,0.0,0.0,590000.0
2019-04-17,0.0,0.0,0.0,600000.0
2019-05-21,0.0,0.0,0.0,610000.0
2019-07-09,0.0,0.0,0.0,620000.0
2019-08-21,0.0,0.0,0.0,630000.0
2019-09-02,0.0,0.0,0.0,640000.0
2019-10-24,0.0,0.0,0.0,650000.0
2019-11-03,0.0,0.0,0.0,660000.0
2019-12-03,0.0,0.0,0.0,670000.0
2020-01-02,0.0,0.0,0.0,680000.0
2020-02-05,0.0,0.0,0.0,690000.0
2020-03-03,0.0,0.0,0.0,700000.0
2020-04-02,0.0,0.0,0.0,710000.0
2020-05-07,0.0,0.0,0.0,720000.0
2020-06-04,0.0,0.0,0.0,730000.0
2020-07-06,0.0,0.0,0.0,740000.0
2020-09-03,0.0,0.0,0.0,750000.0
2020-10-04,0.0,0.0,0.0,760000.0
2020-11-16,0.0,0.0,0.0,770000.0
2020-12-16,0.0,0.0,0.0,780000.0
2021-01-04,0.0,0.0,0.0,790000.0
2021-02-02,0.0,0.0,0.0,800000.0
2021-03-01,0.0,0.0,0.0,810000.0
2021-04-01,0.0,0.0,0.0,820000.0
2021-05-05,0.0,0.0,0.0,830000.0
2021-06-01,0.0,0.0,0.0,840000.0
2021-07-04,0.0,0.0,0.0,850000.0
2021-08-01,0.0,0.0,0.0,860000.0
2021-09-01,0.0,0.0,0.0,870000.0
2021-10-03,0.0,0.0,0.0,880000.0
2021-11-01,0.0,0.0,0.0,890000.0
2021-12-01,306257.51464000007,0.3266021591325937,612.5150292800001,315658.89475988015
2022-01-02,0.0,0.0,0.0,10002.981296440179
2022-02-01,258868.80085000003,0.2618434220962521,517.7376017,268356.4278320402
2022-03-01,363301.29848,0.3652164480418823,726.6025969599999,372575.49044383015
2022-04-03,587144.1210800001,0.5601452568345628,1174.2882421600002,595973.4080192202
2022-05-08,292687.66296000005,0.2837975661211333,585.3753259200001,302104.1141785002
2022-06-01,929177.129025,0.9888623110913786,1858.3542580500002,937319.4004856003
2022-07-03,0.0,0.0,0.0,10007.895142450347
2022-08-01,0.0,0.0,0.0,10001.639351120348
2022-09-01,0.0,0.0,0.0,10003.909883320348
2022-10-02,0.0,0.0,0.0,10000.01503437035
2022-11-01,22665.701480000003,0.02187897402954888,45.331402960000005,32630.841011750355
2022-12-01,0.0,0.0,0.0,10000.288067590358
2023-01-02,0.0,0.0,0.0,10000.713997950359
2023-02-01,64981.363065000005,0.03935661144739869,129.96272613000002,74852.33976698037
2023-03-01,78778.63098000002,0.04869006683499212,157.55726196000003,88625.06973338038
2023-04-02,81889.27488,0.04821390644372915,163.77854976,91740.13672924037
2023-05-01,0.0,0.0,0.0,10011.107234040377
2023-06-01,103392.47790000001,0.05545121855612828,206.78495580000003,113188.30384970039
2023-07-04,25591.11804,0.014527693014827762,51.18223608,35547.147239800404
2023-08-01,45121.44799,0.0240763062978113,90.24289598000001,55047.80438680042
2023-09-03,29802.931080000002,0.014243891662870097,59.60586216000001,39747.43370824042
2023-10-01,37755.35288,0.014306033546732282,75.51070576000001,47685.51464984042
2023-11-01,64074.44675000001,0.020991456949770053,128.1488935,73966.49389491044
2023-12-03,0.0,0.0,0.0,10002.18312011045
2024-01-02,2967.79536,0.0008911324571483747,5.93559072,12978.49370369045
2024-02-01,6827.5445199999995,0.0017852007929349766,13.65508904,16828.17548776045
2024-03-03,2651420.98632,0.9758677936410253,5302.84197264,2656129.54332021
2024-04-01,838038.771,0.32526236017572896,1676.077542,846405.3758126004
2024-05-01,201527.56581000003,0.08517003327390812,403.05513162000005,211139.48485202045
2024-06-02,23.988,9.277584984339534e-06,0.047976,10026.322985480449
2024-07-01,0.0,0.0,0.0,10006.33799548045
2024-08-01,84331.89296,0.02918439480036387,168.66378592,94217.19084700044
2024-09-01,47.65616,1.617306763917405e-05,0.09531232,10061.231201050443
2024-10-01,0.0,0.0,0.0,10002.722577610444
2024-11-03,1695981.9048400002,0.5822569933146916,3391.963809680001,1702591.7261369308
2024-12-01,1545377.5646799998,0.529599404410884,3090.75512936,1552288.2779047808
2025-01-02,1074815.2035599998,0.3373727344740692,2149.6304071199997,1082670.9391722607
2025-02-02,1765031.6427000002,0.5596189338138537,3530.0632853999996,1771507.0698473407
2025-03-02,1091348.1429550003,0.33247528859046843,2182.696285910001,1099169.5757179414
2025-04-03,3283152.62249,0.88881176083759,6566.305244980001,3286589.5109237116
2025-05-04,2224008.129655,0.6085407294866698,4448.01625931,2229597.433286322
2025-06-01,3161556.33105,0.9963490834972822,6323.1126621,3165236.523027372
2025-07-01,0.0,0.0,0.0,3175236.523027372
2025-08-03,0.0,0.0,0.0,10001.684718972538
2025-09-01,9262.78629,0.003017640288335954,18.525572580000002,19251.44402181254
2025-10-01,3119431.4240400004,0.9963064708253608,6238.862848080001,3123196.4897442227
2025-11-02,0.0,0.0,0.0,10017.88928719284
2025-12-01,5993644.278700002,0.9961721380319507,11987.288557400003,5991665.671325545
2026-01-04,0.0,0.0,0.0,10008.638831224129
2026-02-01,6428.7840000000015,0.0009701931522917714,12.857568000000002,16421.52987504413
2026-03-01,3329011.8214200004,0.5039951009712315,6658.023642840001,3332356.0980789247
2026-04-01,3676105.047990001,0.5955621866343881,7352.210095980001,3678774.057886295
