cost_multiplier,full_twr,full_cagr,full_dd,full_sharpe,test_twr,test_cagr,test_dd,test_sharpe,test_excess,trades,fees_ratio,entry_rows
1.0,3.88568580980363,0.25418664708531447,0.3515375721485131,1.3547770124611167,1.3922972384623198,0.4967820271401546,0.24107948690162273,2.463349441456365,0.4571042971343371,290.0,0.2875572897234198,2512
2.0,2.637675237172939,0.2024646307698572,0.37566078055080887,1.1195719906437367,1.1455155487731212,0.423296482190362,0.25369238104727043,2.1630207099827645,0.21561257198864547,290.0,0.5003633057008118,2489
3.0,1.618123735352881,0.147305431163834,0.4224487008381087,0.8540081567313185,0.924125128365392,0.3533973162031254,0.26616420389631734,1.8612617279435613,-0.000594757577489391,290.0,0.6448178181669862,2463
