date,symbol,action,shares,price,value,fee,reason
2015-06-09,COMI,BUY,2898.0,18.359175,53204.88915,111.40977830000001,rebound_entry
2015-06-24,MCQE,BUY,1797.0,29.6148,53217.7956,111.43559119999999,rebound_entry
2015-06-29,MCQE,SELL,1797.0,29.66516,53308.29252,106.61658504,stop
2015-07-02,COMI,SELL,2898.0,18.000995000000003,52166.88351000001,104.33376702000001,stop
2015-08-03,MCQE,BUY,2000.0,29.69484,59389.68,123.77936,rebound_entry
2015-08-04,MCQE,SELL,2000.0,29.66516,59330.32,118.66064,stop
2015-08-04,MCQE,BUY,1997.0,29.69484,59300.595479999996,123.60119096,rebound_entry
2015-08-10,VLMR,BUY,62413.0,0.9504749999999998,59321.99617499999,123.64399234999999,rebound_entry
2015-08-12,MCQE,SELL,1997.0,30.004990000000003,59919.96503000001,119.83993006000001,stop
2015-08-12,VLMR,SELL,62413.0,0.9495250000000001,59262.703825000004,118.52540765,signal_fail
2015-09-09,EFID,BUY,3976.0,15.757874999999999,62653.310999999994,130.306622,rebound_entry
2015-10-18,RAYA,BUY,614815.0,0.110055,67663.464825,140.32692965,rebound_entry
2015-10-19,RAYA,SELL,614815.0,0.109945,67595.835175,135.19167035,stop
2015-10-19,RAYA,BUY,613259.0,0.110055,67492.219245,139.98443849,rebound_entry
2015-11-10,RAYA,SELL,613259.0,0.09995000000000001,61295.23705,122.59047410000001,stop
2015-12-02,BFTH,BUY,66260.0,1.12056,74248.3056,153.49661120000002,rebound_entry
2015-12-03,EFID,SELL,3976.0,16.03198,63743.152480000004,127.48630496000001,signal_fail
2015-12-07,EMFD,BUY,23983.0,2.871435,68865.625605,142.73125120999998,rebound_entry
2015-12-09,EFID,BUY,4171.0,16.50825,68855.91075,142.71182149999999,rebound_entry
2015-12-10,BFTH,SELL,66260.0,1.129435,74836.3631,149.6727262,stop
2015-12-10,EFID,SELL,4171.0,16.141925,67327.969175,134.65593835,signal_fail
2015-12-17,EMFD,SELL,23983.0,2.768615,66399.693545,132.79938709,stop
2015-12-20,EMFD,BUY,24805.0,2.791395,69240.552975,143.48110595,rebound_entry
2015-12-21,BFTH,BUY,56267.0,1.230615,69243.014205,143.48602841,rebound_entry
2015-12-30,EFID,BUY,4256.0,16.26813,69237.16128,143.47432256,rebound_entry
2015-12-31,EFID,SELL,4256.0,16.081955,68444.80048,136.88960096000002,signal_fail
2016-01-03,BFTH,SELL,56267.0,1.169415,65799.473805,131.59894761,stop
2016-01-06,EMFD,SELL,24805.0,2.6386800000000004,65452.45740000001,130.90491480000003,stop
2016-01-11,BFTH,BUY,57511.0,1.210605,69623.104155,144.24620831,rebound_entry
2016-01-17,BFTH,SELL,57511.0,1.029485,59206.711835,118.41342367,stop
2016-01-28,BFTH,BUY,56929.0,1.16058,66070.65882,137.14131763999998,rebound_entry
2016-02-09,PHDC,BUY,32731.0,2.1710849999999997,71061.78313499999,147.12356627,rebound_entry
2016-02-15,PHDC,SELL,32731.0,2.008995,65756.415345,131.51283069000002,stop
2016-02-16,BFTH,SELL,56929.0,1.689155,96161.904995,192.32380999,target
2016-02-16,BFTH,BUY,45800.0,1.690845,77440.701,159.881402,rebound_entry
2016-02-22,BFTH,SELL,45800.0,2.3988,109865.04000000001,219.73008000000002,target
2016-02-22,PHDC,BUY,40208.0,2.191095,88099.54775999999,181.19909552,rebound_entry
2016-03-03,PHDC,SELL,40208.0,2.108945,84796.46055999999,169.59292112,stop
2016-03-13,PHDC,BUY,40799.0,2.211105,90210.872895,185.42174579,rebound_entry
2016-03-13,HELI,BUY,24502.0,3.68184,90212.44368,185.42488735999999,rebound_entry
2016-03-20,PHDC,SELL,40799.0,2.4987500000000002,101946.50125000002,203.89300250000002,target
2016-03-20,HELI,SELL,24502.0,4.207895000000001,103101.84329000002,206.20368658000004,target
2016-03-28,BFTH,BUY,19658.0,4.992495,98142.46671,201.28493342,rebound_entry
2016-04-06,COMI,BUY,6507.0,15.847919999999998,103122.41544,211.24483088,rebound_entry
2016-04-17,HRHO,BUY,23431.0,4.402200000000001,103147.94820000001,211.29589640000003,rebound_entry
2016-04-27,COMI,SELL,6507.0,17.981005,117002.399535,234.00479907000002,target
2016-04-28,EFID,BUY,7059.0,16.50825,116531.73675,238.0634735,rebound_entry
