date,open,high,low,close,volume,symbol,holding_name,weight,atr,ret_21,ret_63,kama,trend_ma,trend_ok,signal_fail,event_count,event_score,entry_signal,rank_score
2026-03-31,24.45,24.55,24.1,24.1,2005631,GBCO,GB Corp,0.0165017594161606,0.8018462312958821,-0.16666666666666663,-0.1074074074074074,26.193925846269046,27.598414634146344,False,True,2.0,2.5,False,2.38918697086284
2026-03-31,79.01,79.9,78.35,78.59,1004624,ETEL,Telecom Egypt,0.0536052766146507,2.4209535993861597,-0.12463800400980174,0.2474603174603176,85.90545594816375,77.50341463414634,False,False,3.0,2.0,False,1.9304997685530574
2026-03-31,8.3,8.4,8.2,8.28,11951880,AMOC,Alexandria Mineral Oils Company,0.0078246964812872,0.36154474890302635,0.16129032258064502,0.19308357348703153,7.92155952104563,7.3618292682926825,True,False,2.0,1.5,False,1.7514964586596358
2026-03-31,119.79,123.55,119.7,121.0,6237239,COMI,Commercial International Bank-Egypt (CIB),0.3479291987217656,4.422573753621072,-0.08368042408178733,0.16402116402116396,129.82104172742802,121.47926829268292,False,True,3.0,1.5,False,1.4703062254138193
2026-03-31,168.5,171.32,167.0,167.33,79859,MCQE,Misr Cement - Qena,0.0095594736152338,6.343495610232041,-0.13233082706766908,0.18029202228962404,166.3803341623091,166.35012195121953,True,False,2.0,1.5,False,1.4134451223059414
2026-03-31,75.0,76.0,74.2,74.51,3462547,TMGH,T M G Holding,0.1122385238536469,2.570805221755784,-0.15184974388161632,-0.00653333333333328,82.47875394805146,80.75012195121951,False,True,2.0,1.5,False,1.4054232147869548
2026-03-31,49.07,51.92,49.07,51.85,2394589,ARCC,Arabian Cement Company,0.003483229044941,1.910992280521327,0.04959514170040502,0.05643846780766104,47.7364944818621,49.11621951219512,True,False,2.0,1.25,False,1.3688444950735692
2026-03-31,31.55,32.46,31.16,32.4,2465297,VLMRA,Egyptian Kuwaiti Holding (EGP),0.0053141285830274,1.430963548066342,0.20850428944423727,0.3399503722084367,29.033433521649005,26.345243902439023,True,False,1.0,1.0,False,1.2655149687736216
2026-03-31,3.86,4.01,3.86,3.93,214118996,CCAP,QALA For Financial Investments,0.0127155482072383,0.14126534933407242,0.20552147239263818,0.050802139037433136,3.4622185919686803,3.555609756097561,True,False,1.0,1.0,True,1.2561280152036924
