date,symbol,shares,close,market_value,entry_date,bars_held
2016-12-28,ORAS,1575.0,106.07,167060.25,2016-11-23,14
2016-12-29,COMI,4454.0,29.14,129789.56,2016-11-08,26
2016-12-29,ORAS,1575.0,106.44,167643.0,2016-11-23,15
2017-01-02,ORAS,1575.0,109.34,172210.5,2016-11-23,16
2017-01-03,ORAS,1575.0,112.63,177392.25,2016-11-23,17
2017-01-04,ORAS,1575.0,112.94,177880.5,2016-11-23,18
2017-01-05,ORAS,1575.0,113.56,178857.0,2016-11-23,19
2017-01-08,ORAS,1575.0,111.75,176006.25,2016-11-23,20
2017-01-09,ORAS,1575.0,109.73,172824.75,2016-11-23,21
2017-01-10,ORAS,1575.0,109.45,172383.75,2016-11-23,22
2017-01-15,ORAS,1575.0,112.23,176762.25,2016-11-23,23
2017-01-18,ORAS,1575.0,113.14,178195.5,2016-11-23,24
2017-01-18,ADIB,26935.0,6.15,165650.25,2017-01-18,0
2017-01-26,ORAS,1575.0,114.06,179644.5,2016-11-23,25
2017-01-26,ADIB,26935.0,5.92,159455.2,2017-01-18,1
2017-01-29,ORAS,1575.0,110.36,173817.0,2016-11-23,26
2017-01-29,ADIB,26935.0,5.82,156761.7,2017-01-18,2
2017-01-31,ORAS,1575.0,104.58,164713.5,2016-11-23,27
2017-01-31,ADIB,26935.0,5.08,136829.8,2017-01-18,3
2017-02-07,ORAS,1575.0,102.46,161374.5,2016-11-23,28
2017-02-09,ORAS,1575.0,99.14,156145.5,2016-11-23,29
2017-02-21,ORAS,1575.0,94.02,148081.5,2016-11-23,30
2017-04-05,EGAL,13984.0,11.96,167248.64,2017-04-05,0
2017-04-06,EGAL,13984.0,12.43,173821.12,2017-04-05,1
2017-04-09,EGAL,13984.0,12.25,171304.0,2017-04-05,2
2017-04-09,RAYA,448661.0,0.37,166004.57,2017-04-09,0
2017-04-10,EGAL,13984.0,12.15,169905.6,2017-04-05,3
2017-04-10,RAYA,448661.0,0.36,161517.96,2017-04-09,1
2017-04-12,EGAL,13984.0,11.79,164871.36,2017-04-05,4
2017-04-12,RAYA,448661.0,0.33,148058.13,2017-04-09,2
2017-04-13,EGAL,13984.0,11.87,165990.08,2017-04-05,5
2017-04-13,RAYA,448661.0,0.34,152544.74000000002,2017-04-09,3
2017-05-02,EGAL,13984.0,11.41,159557.44,2017-04-05,6
2017-05-02,RAYA,448661.0,0.27,121138.47,2017-04-09,4
2017-05-07,EGAL,13984.0,12.65,176897.6,2017-04-05,7
2017-05-08,EGAL,13984.0,12.53,175219.52,2017-04-05,8
2017-05-09,EGAL,13984.0,12.37,172982.08,2017-04-05,9
2017-05-11,EGAL,13984.0,11.73,164032.32,2017-04-05,10
2017-05-16,EGAL,13984.0,11.56,161655.04,2017-04-05,11
2017-05-24,EGAL,13984.0,11.76,164451.84,2017-04-05,12
2017-05-24,EAST,17732.0,8.36,148239.52,2017-05-24,0
2017-05-31,EGAL,13984.0,11.51,160955.84,2017-04-05,13
2017-05-31,EAST,17732.0,8.45,149835.4,2017-05-24,1
2017-06-01,EGAL,13984.0,11.6,162214.4,2017-04-05,14
2017-06-01,EAST,17732.0,8.53,151253.96,2017-05-24,2
2017-06-05,EGAL,13984.0,11.87,165990.08,2017-04-05,15
2017-06-05,EAST,17732.0,8.75,155155.0,2017-05-24,3
