family,number,value,holdout_excess_vs_etf_dca,holdout_max_drawdown,closed_trades,params
news_event_rules,11,-0.4427756866910637,-0.4427756866910637,0.17887382345487612,66.0,"{""atr_len"": 7, ""confirm_lookback"": 45, ""event_window_days"": 46, ""max_hold_bars"": 78, ""max_positions"": 3, ""min_event_score"": 0.5196191215172139, ""scan_mode"": ""monthly"", ""stop_atr"": 2.4220125919546454, ""target_atr"": 5.870639340924948, ""top_n"": 9, ""trail_atr"": 3.2473663666598873, ""trend_len"": 82, ""volume_long"": 65, ""volume_short"": 30}"
news_event_rules,12,-0.5476022768035147,-0.5476022768035147,0.12856657983337594,109.0,"{""atr_len"": 7, ""confirm_lookback"": 45, ""event_window_days"": 60, ""max_hold_bars"": 84, ""max_positions"": 3, ""min_event_score"": 0.594831678642451, ""scan_mode"": ""monthly"", ""stop_atr"": 2.7272473161420185, ""target_atr"": 5.924445484565503, ""top_n"": 9, ""trail_atr"": 1.537248466482775, ""trend_len"": 57, ""volume_long"": 57, ""volume_short"": 30}"
news_event_rules,13,-0.4865324582954418,-0.4865324582954418,0.017914596822721673,6.0,"{""atr_len"": 14, ""confirm_lookback"": 36, ""event_window_days"": 43, ""max_hold_bars"": 124, ""max_positions"": 4, ""min_event_score"": 1.8153287727179603, ""scan_mode"": ""monthly"", ""stop_atr"": 2.78256620751196, ""target_atr"": 5.19960695048355, ""top_n"": 9, ""trail_atr"": 3.2360643813653427, ""trend_len"": 93, ""volume_long"": 76, ""volume_short"": 18}"
news_event_rules,14,-0.5030096301566727,-0.5030096301566727,0.018710602783889585,6.0,"{""atr_len"": 21, ""confirm_lookback"": 38, ""event_window_days"": 41, ""max_hold_bars"": 58, ""max_positions"": 3, ""min_event_score"": 1.9825725829913092, ""scan_mode"": ""monthly"", ""stop_atr"": 3.1364429217442553, ""target_atr"": 5.174756632007399, ""top_n"": 8, ""trail_atr"": 3.708182432935625, ""trend_len"": 90, ""volume_long"": 75, ""volume_short"": 17}"
news_event_rules,15,-0.4865413987357823,-0.4865413987357823,0.017912315689616154,7.0,"{""atr_len"": 15, ""confirm_lookback"": 35, ""event_window_days"": 44, ""max_hold_bars"": 125, ""max_positions"": 4, ""min_event_score"": 1.834406415244155, ""scan_mode"": ""monthly"", ""stop_atr"": 2.618149203384118, ""target_atr"": 5.145644717364323, ""top_n"": 10, ""trail_atr"": 3.661133046800237, ""trend_len"": 76, ""volume_long"": 76, ""volume_short"": 15}"
news_event_rules,16,-0.5455372672681755,-0.5455372672681755,0.014033710064932814,4.0,"{""atr_len"": 13, ""confirm_lookback"": 37, ""event_window_days"": 36, ""max_hold_bars"": 90, ""max_positions"": 4, ""min_event_score"": 2.2426770923612676, ""scan_mode"": ""monthly"", ""stop_atr"": 3.074263012385831, ""target_atr"": 5.467643233574676, ""top_n"": 9, ""trail_atr"": 3.3709651222334767, ""trend_len"": 106, ""volume_long"": 72, ""volume_short"": 19}"
news_event_rules,17,-0.5290836060923902,-0.5290836060923902,0.01403423999178044,6.0,"{""atr_len"": 17, ""confirm_lookback"": 33, ""event_window_days"": 48, ""max_hold_bars"": 65, ""max_positions"": 4, ""min_event_score"": 2.442915935207663, ""scan_mode"": ""monthly"", ""stop_atr"": 1.9212177993332946, ""target_atr"": 4.827605252611708, ""top_n"": 6, ""trail_atr"": 4.175167491239456, ""trend_len"": 63, ""volume_long"": 90, ""volume_short"": 27}"
news_event_rules,18,-0.5620044057607898,-0.5620044057607898,0.0,2.0,"{""atr_len"": 21, ""confirm_lookback"": 40, ""event_window_days"": 25, ""max_hold_bars"": 77, ""max_positions"": 3, ""min_event_score"": 1.7040818037689685, ""scan_mode"": ""weekly"", ""stop_atr"": 2.5476496310102035, ""target_atr"": 3.1981549553853554, ""top_n"": 7, ""trail_atr"": 2.8984367648465748, ""trend_len"": 83, ""volume_long"": 59, ""volume_short"": 13}"
news_event_rules,19,-0.5672305930134182,-0.5672305930134182,0.01830845787525548,17.0,"{""atr_len"": 14, ""confirm_lookback"": 31, ""event_window_days"": 41, ""max_hold_bars"": 44, ""max_positions"": 4, ""min_event_score"": 1.4596517058044651, ""scan_mode"": ""monthly"", ""stop_atr"": 2.009881914906043, ""target_atr"": 5.548565041601141, ""top_n"": 8, ""trail_atr"": 1.5444428558811605, ""trend_len"": 100, ""volume_long"": 78, ""volume_short"": 19}"
news_event_rules,20,-0.56943649543858,-0.56943649543858,0.007432089677790188,17.0,"{""atr_len"": 11, ""confirm_lookback"": 41, ""event_window_days"": 32, ""max_hold_bars"": 20, ""max_positions"": 6, ""min_event_score"": 1.089540599177096, ""scan_mode"": ""monthly"", ""stop_atr"": 1.114244980958794, ""target_atr"": 2.113547545557876, ""top_n"": 10, ""trail_atr"": 2.038351111087242, ""trend_len"": 117, ""volume_long"": 67, ""volume_short"": 27}"
news_event_rules,21,-0.4865404438177312,-0.4865404438177312,0.017914026189607912,6.0,"{""atr_len"": 15, ""confirm_lookback"": 34, ""event_window_days"": 44, ""max_hold_bars"": 122, ""max_positions"": 4, ""min_event_score"": 1.8645882648352796, ""scan_mode"": ""monthly"", ""stop_atr"": 2.648949282615107, ""target_atr"": 4.945618614602097, ""top_n"": 10, ""trail_atr"": 3.6202257194131278, ""trend_len"": 79, ""volume_long"": 76, ""volume_short"": 14}"
news_event_rules,22,-0.5180755058779904,-0.5180755058779904,0.018711029529357104,10.0,"{""atr_len"": 15, ""confirm_lookback"": 31, ""event_window_days"": 53, ""max_hold_bars"": 119, ""max_positions"": 3, ""min_event_score"": 2.0581311601249963, ""scan_mode"": ""monthly"", ""stop_atr"": 2.889269960205161, ""target_atr"": 5.97871313665611, ""top_n"": 9, ""trail_atr"": 3.35523247312424, ""trend_len"": 90, ""volume_long"": 81, ""volume_short"": 15}"
news_event_rules,23,-0.5179209503028526,-0.5179209503028526,0.014033854364350229,8.0,"{""atr_len"": 14, ""confirm_lookback"": 41, ""event_window_days"": 43, ""max_hold_bars"": 98, ""max_positions"": 4, ""min_event_score"": 1.7480040620505384, ""scan_mode"": ""monthly"", ""stop_atr"": 2.096361527528152, ""target_atr"": 4.880506007560416, ""top_n"": 10, ""trail_atr"": 4.0111187759159925, ""trend_len"": 79, ""volume_long"": 71, ""volume_short"": 14}"
news_event_rules,24,-0.5180902933072586,-0.5180902933072586,0.018711089444445106,9.0,"{""atr_len"": 18, ""confirm_lookback"": 34, ""event_window_days"": 49, ""max_hold_bars"": 112, ""max_positions"": 3, ""min_event_score"": 2.1492134368011735, ""scan_mode"": ""monthly"", ""stop_atr"": 2.4886420434040235, ""target_atr"": 5.360400206570396, ""top_n"": 9, ""trail_atr"": 2.979600537221885, ""trend_len"": 96, ""volume_long"": 61, ""volume_short"": 16}"
