date,strategy_equity,etf_dca_equity,etf_regime_ok,index_regime_ok,breadth,breadth_regime_ok,market_regime_ok
2016-11-21,396328.45516838017,452635.10665533,True,True,0.9615384615384616,True,True
2016-11-22,396894.55516838015,449683.98665533,True,True,0.9230769230769231,True,True
2016-11-23,397649.35516838013,453372.88665532996,True,True,0.9230769230769231,True,True
2016-11-28,397649.35516838013,439355.06665533,True,True,0.9615384615384616,True,True
2016-11-29,397409.64898842014,439355.06665533,True,True,0.9230769230769231,True,True
2016-12-01,407409.64898842014,460027.91767573,True,True,0.9230769230769231,True,True
2016-12-05,405333.94898842013,460027.91767573,True,True,0.9230769230769231,True,True
2016-12-06,406466.14898842014,458519.63767573005,True,True,0.9230769230769231,True,True
2016-12-07,405333.94898842013,464552.75767573004,True,True,0.8846153846153846,True,True
2016-12-13,404390.44898842013,456257.21767573006,True,True,0.8846153846153846,True,True
2016-12-15,404767.84898842016,452486.51767573005,True,True,0.9230769230769231,True,True
2016-12-18,404544.9876678201,455880.14767573006,True,True,0.8846153846153846,True,True
2016-12-19,411228.6521167201,476618.9976757301,True,True,0.8846153846153846,True,True
2016-12-20,416427.5268143201,489439.3776757301,True,True,0.9230769230769231,True,True
2016-12-21,423822.42681432015,489439.3776757301,True,True,0.8846153846153846,True,True
2016-12-22,427321.01972922013,489439.3776757301,True,True,0.9615384615384616,True,True
2016-12-28,427367.7997292201,504522.1776757301,True,True,0.9615384615384616,True,True
2016-12-29,433626.73972922016,499243.19767573004,True,True,0.9615384615384616,True,True
2017-01-02,444025.1397292201,509363.42220553005,True,True,0.9230769230769231,True,True
2017-01-03,444235.70972922014,500130.38220553,True,True,0.8846153846153846,True,True
2017-01-04,447603.6397292201,511671.68220553006,True,True,0.8846153846153846,True,True
2017-01-05,455192.1997292201,530907.1822055301,True,True,0.9230769230769231,True,True
2017-01-08,458973.36095281015,530907.1822055301,True,True,0.9615384615384616,True,True
2017-01-09,458486.61095281015,525136.5322055301,True,True,0.9230769230769231,True,True
2017-01-10,461179.9609528101,548219.1322055301,True,True,0.9615384615384616,True,True
2017-01-15,461317.83960081014,548219.1322055301,True,True,0.9230769230769231,True,True
2017-01-18,461317.83960081014,548219.1322055301,True,True,0.9230769230769231,True,True
2017-01-26,461317.83960081014,539370.80220553,True,True,0.9615384615384616,True,True
2017-01-29,458891.7151693702,538601.3822055301,True,True,0.9230769230769231,True,True
2017-01-31,454910.5951693702,520904.72220553,True,True,0.9230769230769231,True,True
2017-02-07,484152.67516937014,545869.16660628,True,True,0.8846153846153846,True,True
2017-02-09,498418.3551693702,542734.28660628,True,True,0.9230769230769231,True,True
2017-02-21,487716.3141497702,542734.28660628,True,True,0.8846153846153846,True,True
2017-02-23,478635.5601114902,508250.6066062801,True,True,0.8846153846153846,True,True
2017-03-01,479830.76011149015,507645.42112407996,True,True,0.8461538461538461,True,True
2017-03-06,487564.81594613014,534826.38112408,True,True,0.7307692307692307,True,True
2017-03-07,492969.5989490701,534826.38112408,True,True,0.8846153846153846,True,True
2017-03-09,495513.04894907016,543620.22112408,True,True,0.8846153846153846,True,True
2017-03-12,492367.4689490702,546817.98112408,True,True,0.8461538461538461,True,True
2017-03-19,515201.39894907014,555611.8211240801,True,True,0.8076923076923077,True,True
2017-03-20,505401.3789490702,555611.8211240801,True,True,0.8076923076923077,True,True
2017-03-21,507645.3989490702,547617.4211240801,True,True,0.8076923076923077,True,True
2017-03-22,505448.4489490702,542021.3411240801,True,True,0.8076923076923077,True,True
2017-03-23,509544.1889490702,541221.9011240801,True,True,0.7307692307692307,True,True
2017-03-26,514036.30894907017,551614.62112408,True,True,0.8076923076923077,True,True
2017-03-28,505141.7489490702,551614.62112408,True,True,0.8076923076923077,True,True
2017-04-05,518997.86894907017,557592.47715048,True,True,0.7692307692307693,True,True
2017-04-06,513396.36894907017,569802.47715048,True,True,0.7692307692307693,True,True
2017-04-09,508051.24894907017,546196.47715048,True,True,0.7692307692307693,True,True
2017-04-10,507582.4029629102,541719.47715048,True,True,0.7307692307692307,True,True
2017-04-12,506090.8529629102,546196.47715048,True,True,0.7307692307692307,True,True
2017-04-13,505732.5827526301,547417.47715048,True,True,0.8076923076923077,True,True
2017-05-02,507721.68275263015,557981.2934309801,True,True,0.7692307692307693,True,True
2017-05-07,521739.4791622901,543876.39343098,True,True,0.5384615384615384,True,True
2017-05-08,520845.56916229014,562129.7934309801,True,True,0.5384615384615384,True,True
2017-05-09,518908.4891622901,562129.7934309801,True,True,0.6153846153846154,True,True
2017-05-11,512743.7191622901,552588.2434309801,True,True,0.6538461538461539,True,True
2017-05-16,507915.9547260502,555907.0434309801,True,True,0.5769230769230769,True,True
2017-05-24,498802.3347260502,561300.09343098,True,True,0.6538461538461539,True,True
2017-05-31,490942.1869726302,578723.7934309801,True,True,0.6153846153846154,True,True
2017-06-01,501822.2069726302,591376.68719848,True,True,0.5769230769230769,True,True
2017-06-05,504290.3069726302,601929.43719848,True,True,0.6153846153846154,True,True
2017-06-06,502824.4035121702,608683.19719848,True,True,0.6153846153846154,True,True
2017-06-08,503553.59351217025,610793.7471984801,True,True,0.6153846153846154,True,True
2017-06-21,493482.35549867025,582512.3771984801,True,True,0.6923076923076923,True,True
2017-06-22,492051.47013352026,603617.8771984801,True,True,0.5384615384615384,True,True
2017-07-09,581983.9590542702,613991.6953547301,True,True,0.5384615384615384,True,True
2017-07-10,583474.0051065502,613991.6953547301,True,True,0.5,True,True
2017-07-17,591509.6351065503,622578.8953547301,True,True,0.5384615384615384,True,True
2017-07-19,591894.3794756302,609698.09535473,True,True,0.6153846153846154,True,True
2017-07-30,587465.2094756302,601110.8953547301,True,True,0.6153846153846154,True,True
2017-08-14,593406.7729479102,604645.55538273,True,True,0.5769230769230769,True,True
2017-08-15,588432.2398369703,589365.95538273,True,True,0.46153846153846156,True,True
2017-08-21,566665.0898369703,604645.55538273,True,True,0.5,True,True
2017-08-23,566366.3508545803,598097.15538273,True,True,0.46153846153846156,True,True
2017-08-30,571215.0281874803,609884.2753827301,True,True,0.4230769230769231,False,True
2017-09-07,577731.3422842803,620206.65415623,True,True,0.38461538461538464,False,True
2017-09-12,591654.6422842804,621538.50415623,True,True,0.46153846153846156,True,True
2017-09-18,602960.0422842804,637076.75415623,True,True,0.5769230769230769,True,True
2017-09-19,609760.6422842804,642404.15415623,True,True,0.6538461538461539,True,True
2017-09-26,629163.8332719804,625978.00415623,True,True,0.6923076923076923,True,True
2017-09-27,628697.0332719804,630417.50415623,True,True,0.7692307692307693,True,True
2017-09-28,631750.0337514204,649951.3041562301,True,True,0.7692307692307693,True,True
2017-10-02,652815.9937514204,653711.05418023,True,True,0.7692307692307693,True,True
2017-10-09,652011.6924195404,653260.22418023,True,True,0.8076923076923077,True,True
2017-10-11,648663.2009143404,653260.22418023,True,True,0.8461538461538461,True,True
2017-10-22,648663.2009143404,653260.22418023,True,True,0.7692307692307693,True,True
