date,stock_close,stock_volume,benchmark_close,symbol,stock_ret,benchmark_ret,excess_ret,ratio,rel_mom_21,rel_mom_63,rel_mom_126,rel_mom_252,ratio_sma50,ratio_sma200,ratio_vs_sma50,ratio_vs_sma200,sma50_vs_sma200,ratio_breakout_20,ratio_breakout_63,ratio_breakout_126,vol_adj_rel_mom_63,volume_ratio_20_63,mom63_volume_score,down_day_excess_63,down_day_excess_126,beta_252,corr_252,residual_ret_126b,residual_strength_21_126b,residual_strength_63_126b,residual_strength_126_126b,stock_fwd_21,benchmark_fwd_21,excess_fwd_21,outperform_fwd_21,stock_fwd_63,benchmark_fwd_63,excess_fwd_63,outperform_fwd_63,stock_fwd_126,benchmark_fwd_126,excess_fwd_126,outperform_fwd_126,future_63d_excess,target_end_date_63,open,close,median_daily_value,median_daily_volume,coverage_ratio,ret_6_1,ret_12_1,vol_63,max_drawdown_252,rank_rel_mom_126,rank_ratio_sma50,rank_ratio_sma200,rank_sma50_sma200,rank_resid_63,rank_resid_126,rank_liquidity,rank_drawdown,rank_vol,rank_beta,score,rebalance_date,selection_date,rank
2019-01-08,3.31,389146,14.1,EMFD,-0.0030120481927710108,0.005706134094151327,-0.008718182286922338,0.2347517730496454,-0.026141804239426247,0.04150434522025792,0.24543879595040874,-0.29233010960670547,0.2467984110337061,0.22980516784649727,-0.0488116513133281,0.021525213072894456,0.07394630567472604,-0.05604332222507047,-0.1689071215562662,-0.1689071215562662,0.9660562485306365,0.4859422993821271,0.02016871695068173,0.009137260671482853,0.010309831114708828,0.6438371768884958,0.40216634745387125,-0.006833047256495655,-0.03175781771992594,0.03243274344776126,0.283851550633981,-0.06948640483383683,0.08439716312056733,-0.15388356795440417,False,-0.3081570996978852,-0.17517730496453898,-0.1329797947333462,False,-0.27190332326283984,-0.1574468085106382,-0.11445651475220164,False,-0.1329797947333462,2020-06-22,3.32,3.31,6664492.800000001,2082654.0,1.0,-0.30645161290322587,-0.14,0.32647723457938593,0.40160642570281135,0.6153846153846154,0.4444444444444444,0.5,0.5769230769230769,0.5384615384615384,0.5769230769230769,0.5555555555555556,0.6296296296296297,0.7037037037037037,0.2692307692307692,0.5691595441595442,2019-02-05,2019-01-08,11
2019-01-08,0.27,1495320,14.1,RAYA,0.0,0.005706134094151327,-0.005706134094151327,0.01914893617021277,0.35045592705167206,0.1599836333878888,0.2674772036474167,0.5663829787234045,0.017075489367650246,0.015587821604784193,0.12142825062985874,0.2284549217791667,0.09543782323050576,-0.05319148936170204,-0.08897485493230173,-0.30546290971822876,3.005279448052075,0.3499646048912967,0.05598860904766657,0.014504040839661307,0.03237525315749514,0.4609488757359772,0.17122797872112852,-0.00395454772153822,0.3286244097701632,0.18428587373970934,0.563172707843838,-0.07407407407407418,0.08510638297872353,-0.1591804570527977,False,0.0,-0.1914893617021276,0.1914893617021276,True,4.074074074074074,-0.20425531914893613,4.278329393223011,True,0.1914893617021276,2020-07-16,0.27,0.27,272159.0,1271780.0,1.0,-0.29032258064516125,-0.12,0.6536561168361398,0.4242424242424243,0.6538461538461539,0.8148148148148148,0.6538461538461539,0.6153846153846154,0.7692307692307693,0.6923076923076923,0.1111111111111111,0.5555555555555556,0.14814814814814814,0.6538461538461539,0.5627255460588794,2019-02-05,2019-01-08,12
2019-01-08,8.21,160806,14.1,ADIB,-0.014405762304921854,0.005706134094151327,-0.02011189639907318,0.5822695035460994,-0.17082583196944878,-0.1274267668077007,0.5386969770514796,0.6587677609612244,0.6613854553076425,0.5093872846197967,-0.11962154765671762,0.143078206164297,0.2983941203033684,-0.18246441932196644,-0.25191233996123075,-0.25191233996123075,-3.2587171622369016,0.5843076985453616,-0.07445644084648408,-0.00392098218246801,0.020877799157010775,0.6577901897569909,0.31038168604095956,-0.01772717487209473,-0.18963485686092668,-0.1338628521416496,0.6041007695209393,0.07673568818513998,0.08439716312056733,-0.007661474935427348,False,-0.23020706455542028,-0.17517730496453898,-0.0550297595908813,False,-0.023142509135201106,-0.1574468085106382,0.1343042993754371,True,-0.0550297595908813,2020-06-22,8.33,8.21,824062.44,97930.0,1.0,-0.4161237785016286,-0.32802249297094654,0.33887620232355065,0.4318541996830427,0.7307692307692307,0.2962962962962963,0.6153846153846154,0.7692307692307693,0.38461538461538464,0.7307692307692307,0.2222222222222222,0.48148148148148145,0.5185185185185185,0.23076923076923078,0.5400522317188983,2019-02-05,2019-01-08,13
2019-02-28,3.86,16748448,15.51,CCAP,-0.03015075376884424,-0.02880400751408896,-0.0013467462547552822,0.2488716956802063,0.09696125387614751,1.886911669890393,2.039318053439688,0.3387019970249008,0.19681421178704295,0.11031471977243353,0.26450063448411254,1.2560153005292474,0.7841155939393025,-0.09231145474725821,-0.09231145474725821,-0.09231145474725821,26.879608281826947,0.6491232645229765,1.2248382630257528,0.026316233096396833,0.024403942701270803,0.5860999499149996,0.26269454867641795,-0.011093654703125459,0.11907597712424271,1.2076893193658735,1.3856271590701963,-0.37823834196891193,-0.026434558349451964,-0.35180378361945996,False,-0.6191709844559585,-0.23404255319148926,-0.3851284312644693,False,-0.6813471502590673,-0.2559638942617667,-0.42538325599730065,False,-0.3851284312644693,2020-07-13,3.85,3.86,55652173.36,15302492.0,1.0,0.03661971830985933,1.8527131782945738,0.27125075534094706,0.276595744680851,0.9615384615384616,0.9259259259259259,1.0,1.0,1.0,0.9615384615384616,0.9629629629629629,1.0,0.7777777777777778,0.5384615384615384,0.9325973409306744,2019-04-17,2019-02-28,1
2019-02-28,7.14,3643478,15.51,ORHD,0.007052186177715081,-0.02880400751408896,0.03585619369180404,0.46034816247582205,0.40572294562204636,0.4476008482673439,3.9631286266924564,1.7857833655705995,0.3927615183138316,0.22047758289803254,0.1720806163805133,1.087959040664583,0.7814124826263071,-0.12047302291204731,-0.12047302291204731,-0.12047302291204731,7.756400846273797,1.8529004969680551,0.8293598341978846,0.01235558542257797,0.023487202964431218,0.5866282377647171,0.2487162256462857,0.027852873097057952,0.37858085198155983,0.4305653938313486,1.8363336944850326,-0.07422969187675066,-0.026434558349451964,-0.047795133527298694,False,-0.4061624649859943,-0.23404255319148926,-0.17211991179450503,False,-0.24789915966386544,-0.2559638942617667,0.008064734597901246,True,-0.17211991179450503,2020-07-13,7.1,7.14,25035890.16,3506566.0,1.0,0.24798711755233493,0.21664050235478816,0.34175511485587745,0.4832214765100671,1.0,0.8518518518518519,0.9615384615384616,0.9615384615384616,0.9230769230769231,1.0,0.8518518518518519,0.3333333333333333,0.4074074074074074,0.5,0.8115622032288698,2019-04-17,2019-02-28,2
2019-02-28,13.35,1315119,15.51,JUFO,0.0437842064112588,-0.02880400751408896,0.07258821392534776,0.8607350096711799,0.24929055868859162,0.26107687463451934,0.5060114473173898,-0.03241512705929428,0.7230055962539875,0.6034488749690916,0.1904956394954498,0.4263594570712661,0.1981223700036221,0.0361417835085891,0.0361417835085891,0.0361417835085891,7.3221971263704075,0.7608794552995272,0.19864803016321603,0.006502616342139106,0.01379409762243757,0.6455203290792269,0.3717477474672312,0.06569631140334858,0.26286987432637676,0.290825025818118,0.5760904471455234,-0.34456928838951306,-0.026434558349451964,-0.3181347300400611,False,-0.43071161048689144,-0.27724049000644735,-0.1534711204804441,False,-0.5752808988764044,-0.26434558349451964,-0.3109353153818848,False,-0.1534711204804441,2020-07-19,13.33,13.35,7407576.0,630720.0,1.0,-0.034424853064651595,0.05504587155963292,0.20363135217271142,0.3840579710144928,0.7307692307692307,0.8888888888888888,0.8846153846153846,0.6538461538461539,0.8461538461538461,0.7307692307692307,0.5555555555555556,0.7407407407407407,1.0,0.38461538461538464,0.7510683760683761,2019-04-17,2019-02-28,3
2019-02-28,25.03,78457,15.51,ABUK,-0.03470883146934045,-0.02880400751408896,-0.0059048239552514925,1.6137975499677628,-0.24101804652198888,0.011287300219894547,1.5986471633086494,0.627971430582285,1.849639992252202,1.1829600255315407,-0.1275072139834451,0.36420294442547485,0.5635693111617202,-0.2704322789593947,-0.2704322789593947,-0.2704322789593947,0.24141886831271778,0.47295590599292575,0.005338395301714376,0.023649985125363447,0.0292214676937859,0.308757644332574,0.1634368664874431,-0.027180368634068384,-0.21015757156828077,0.060526145252991756,1.1844242713370112,-0.12305233719536568,-0.026434558349451964,-0.09661777884591372,False,-0.3651618058330004,-0.23404255319148926,-0.13111925264151114,False,-0.14103076308429885,-0.2559638942617667,0.11493313117746784,True,-0.13111925264151114,2020-07-13,25.23,25.03,2629975.46,107721.0,1.0,-0.2142857142857144,-0.17938931297709926,0.28865590694892224,0.3686416992733371,0.9230769230769231,0.25925925925925924,0.8461538461538461,0.9230769230769231,0.5769230769230769,0.9230769230769231,0.2962962962962963,0.7777777777777778,0.6666666666666666,0.8461538461538461,0.732383665716999,2019-04-17,2019-02-28,4
2019-02-28,2.23,6516991,15.51,VLMR,0.1262626262626263,-0.02880400751408896,0.15506663377671526,0.14377820760799484,0.19626699700809191,0.6802736799561186,0.9263488009614842,0.6434647897413857,0.10949234604012252,0.08380168148883385,0.3131347788941208,0.7156959747538307,0.3065650246494376,0.1221889103803997,0.1221889103803997,0.1221889103803997,7.613019861777568,0.9333683649478411,0.6349459323776935,0.03206189018134687,0.03307184224026085,0.2961398142495781,0.1293135385535417,0.13693733280272288,0.4326385866124069,0.7551492584669166,1.014966166243455,-0.022421524663677084,-0.026434558349451964,0.0040130336857748805,True,-0.2600896860986548,-0.23404255319148926,-0.026047132907165538,False,-0.21076233183856496,-0.2559638942617667,0.045201562423201724,True,-0.026047132907165538,2020-07-13,1.96,2.23,489964.95999999996,300592.0,1.0,0.07821229050279332,0.26973684210526305,1.3305442019006368,0.4308510638297872,0.8846153846153846,1.0,0.9230769230769231,0.7692307692307693,0.9615384615384616,0.8461538461538461,0.1111111111111111,0.5185185185185185,0.07407407407407407,0.8846153846153846,0.6960113960113959,2019-04-17,2019-02-28,5
2019-02-28,5.17,1655896,15.51,GBCO,-0.03183520599250933,-0.02880400751408896,-0.0030311984784203716,0.3333333333333333,-0.06325110689437052,0.025540275049115824,0.6428571428571428,0.1773962804005722,0.3419077373868387,0.2575169565691981,-0.025078122300005834,0.2944131437952995,0.3277096077165067,-0.13190383365821967,-0.13190383365821967,-0.13190383365821967,0.5704506938023212,0.7288432616881416,0.01861485737120984,0.012873228046275468,0.016885722307783308,0.6003546057091814,0.3407028789485965,-0.016678166941164776,-0.0342770108722339,0.07195095567871071,0.6521910681634628,-0.2940038684719536,-0.026434558349451964,-0.2675693101225016,False,-0.5918762088974855,-0.23404255319148926,-0.35783365570599623,False,-0.26305609284332687,-0.2559638942617667,-0.007092198581560183,False,-0.35783365570599623,2020-07-13,5.19,5.17,1555582.6800000002,300200.0,1.0,-0.1885245901639343,-0.10163339382940106,0.29202707650426396,0.31610044313146235,0.8076923076923077,0.48148148148148145,0.8076923076923077,0.8076923076923077,0.6153846153846154,0.7692307692307693,0.2222222222222222,0.9259259259259259,0.6296296296296297,0.46153846153846156,0.6810303893637227,2019-04-17,2019-02-28,6
2019-02-28,12.41,4007805,15.51,EAST,-0.010366826156299802,-0.02880400751408896,0.018437181357789156,0.8001289490651193,-0.06472693483390546,-0.1718427400951904,0.629091373772225,1.06307758435418,0.946736061217939,0.6736109295891656,-0.1548553162369407,0.1878206156083555,0.4054642221962641,-0.18865980459842258,-0.3609556125141533,-0.3609556125141533,-3.727530214966981,0.594077554062548,-0.10208791471915686,0.006137073590562486,0.019896611171299712,0.31567143943217263,0.2071618557849613,0.0009804600485727472,-0.03050421211270128,-0.14550338721664688,0.6853859208205637,-0.09347300564061245,-0.026434558349451964,-0.06703844729116049,False,-0.25785656728444795,-0.23404255319148926,-0.02381401409295869,False,-0.2723609991941983,-0.2559638942617667,-0.016397104932431628,False,-0.02381401409295869,2020-07-13,12.63,12.41,15072111.879999999,1226372.0,1.0,-0.1941558441558442,-0.23300370828182937,0.2703314175342436,0.4617202268431002,0.7692307692307693,0.18518518518518517,0.7692307692307693,0.8846153846153846,0.4230769230769231,0.8076923076923077,0.7777777777777778,0.37037037037037035,0.8518518518518519,0.7307692307692307,0.6745251661918329,2019-04-17,2019-02-28,7
2019-02-28,11.26,2762560,15.51,TMGH,-0.012280701754386003,-0.02880400751408896,0.016523305759702955,0.7259832366215345,-0.01720185243465011,0.12340884244004258,0.0961234863651177,-0.025311250017091447,0.7015037169021862,0.6543745973128509,0.0348957804920107,0.10943065272206498,0.07202162153431413,-0.05306534353712877,-0.05306534353712877,-0.05306534353712877,3.4377280273811484,0.4904875020808437,0.06053049486310489,0.008234617446614623,0.012217438577858203,0.7512840582175158,0.505860270949585,0.008510593787527745,0.01260178933907553,0.1503448335258702,0.18646787900807232,-0.18206039076376546,-0.026434558349451964,-0.1556258324143135,False,-0.44316163410301956,-0.23404255319148926,-0.2091190809115303,False,-0.43960923623445824,-0.2559638942617667,-0.18364534197269156,False,-0.2091190809115303,2020-07-13,11.34,11.26,14262163.74,1431731.0,1.0,-0.023519163763066175,0.10770750988142308,0.270776161259528,0.363314447592068,0.5769230769230769,0.5925925925925926,0.6153846153846154,0.6153846153846154,0.7692307692307693,0.5,0.7407407407407407,0.8518518518518519,0.8148148148148148,0.07692307692307693,0.6372981956315289,2019-04-17,2019-02-28,8
2019-02-28,23.11,122676,15.51,EGAL,-0.07374749498998001,-0.02880400751408896,-0.04494348747589105,1.490006447453256,-0.04595782590649711,-0.4738782194561897,0.8709817083580464,2.008214909684807,1.9431070699811348,1.4389677964034693,-0.23318355922212664,0.03546893208962132,0.35034784992249457,-0.1726123531977759,-0.49245927353892893,-0.572809785840964,-9.697096946284363,0.8607470721106554,-0.40788928993392587,0.012091140252904703,0.04000184910349988,0.27732385119795167,0.07945357599438117,-0.07135617481841372,0.010202542933190478,-0.591165517720499,1.1330309416259225,-0.4578104716572913,-0.026434558349451964,-0.4313759133078393,False,-0.44829078321073124,-0.23404255319148926,-0.21424823001924198,False,-0.4876676763305928,-0.2559638942617667,-0.23170378206882614,False,-0.21424823001924198,2020-07-13,23.46,23.11,3891192.9000000004,165865.0,1.0,-0.1571963252807077,-0.4316200091785223,0.2884826736414164,0.5745580322828594,0.8461538461538461,0.07407407407407407,0.5384615384615384,0.8461538461538461,0.07692307692307693,0.8846153846153846,0.4074074074074074,0.18518518518518517,0.7037037037037037,0.9230769230769231,0.5807217473884141,2019-04-17,2019-02-28,9
2019-02-28,0.27,1096460,15.51,RAYA,0.0,-0.02880400751408896,0.02880400751408896,0.017408123791102514,0.2276872064106108,0.04850468680255915,0.09196412871461224,0.4326885880077369,0.016808297050511154,0.015762129783409316,0.0356863481641716,0.1044271320126875,0.06637220232782237,-0.13926499032882023,-0.17179532266572894,-0.3686026451983899,0.8768791372930667,0.3519782940656042,0.017072596914951197,0.015154866523141993,0.033422159598097884,0.41106128442661094,0.157533161072938,0.016019421469154603,0.26543252065535294,0.11793155441510293,0.45026204524097113,-0.07407407407407418,-0.05738233397807868,-0.0166917400959955,False,0.4444444444444444,-0.23791102514506768,0.6823554695895121,True,4.814814814814815,-0.2998065764023211,5.114621391217136,True,0.6823554695895121,2020-10-04,0.27,0.27,361870.0,1443640.0,1.0,-0.0357142857142857,-0.06896551724137923,0.25230135595460274,0.4242424242424243,0.5384615384615384,0.6296296296296297,0.5769230769230769,0.5769230769230769,0.6538461538461539,0.6538461538461539,0.07407407407407407,0.5555555555555556,0.9259259259259259,0.6538461538461539,0.5725308641975309,2019-04-17,2019-02-28,10
