date,symbol,holding_name,shares,close,value,weight,rank,score
2021-10-03,EGAL,Egypt Aluminum,1693.0,24.32,41173.76,0.13285435571836654,1.0,0.8006666666666667
2021-10-03,ETEL,Telecom Egypt,5563.0,13.71,76268.73000000001,0.24609442969522471,2.0,0.7939999999999999
2021-10-03,GBCO,GB Corp,5085.0,4.2,21357.0,0.0689121050658758,6.0,0.6886666666666668
2021-10-03,HRHO,EFG Holding,638.0,7.94,5065.72,0.016345433762902484,10.0,0.6
2021-10-03,MCQE,Misr Cement - Qena,4183.0,12.19,50990.77,0.16453065971952557,3.0,0.7906666666666666
2021-10-03,ORWE,Oriental Weavers,7103.0,8.63,61298.89000000001,0.19779161624299124,4.0,0.764
2021-10-03,PHDC,Palm Hills Development Company,7510.0,1.9,14269.0,0.04604143031254304,7.0,0.6713333333333336
2021-10-03,TMGH,T M G Holding,796.0,7.26,5778.96,0.01864682767670991,8.0,0.6393333333333335
2021-11-01,ADIB,Abu Dhabi Islamic Bank- Egypt,3727.0,10.01,37307.27,0.12167414064750834,3.0,0.7373333333333334
2021-11-01,AMOC,Alexandria Mineral Oils Company,3631.0,4.25,15431.75,0.05032919642571507,2.0,0.7466666666666667
2021-11-01,COMI,Commercial International Bank-Egypt (CIB),407.0,34.82,14171.74,0.046219792710105026,6.0,0.6880000000000001
2021-11-01,EGAL,Egypt Aluminum,2375.0,25.29,60063.75,0.19589225277852762,1.0,0.7753333333333333
2021-11-01,GBCO,GB Corp,5085.0,4.14,21051.899999999998,0.06865878531174435,8.0,0.6506666666666667
2021-11-01,MCQE,Misr Cement - Qena,4292.0,9.6,41203.2,0.13438034870756868,7.0,0.6740000000000002
2021-11-01,ORWE,Oriental Weavers,9005.0,8.25,74291.25,0.24229390146690458,4.0,0.7106666666666667
2021-11-01,PHDC,Palm Hills Development Company,6521.0,1.9,12389.9,0.040408489691380896,9.0,0.6140000000000001
2021-11-01,RAYA,Raya Holding For Financial Investments,7418.0,1.42,10533.56,0.03435421195276331,10.0,0.4926666666666667
2021-11-01,TMGH,T M G Holding,2666.0,7.55,20128.3,0.06564655106619278,5.0,0.7006666666666667
2021-12-01,ADIB,Abu Dhabi Islamic Bank- Egypt,3727.0,10.29,38350.829999999994,0.12465053793266434,7.0,0.68
2021-12-01,AMOC,Alexandria Mineral Oils Company,4696.0,3.49,16389.04,0.05326879893342474,10.0,0.56
2021-12-01,COMI,Commercial International Bank-Egypt (CIB),1017.0,34.24,34822.08,0.11318114898515294,5.0,0.7146666666666667
2021-12-01,EGAL,Egypt Aluminum,894.0,21.76,19453.440000000002,0.06322892517947618,8.0,0.644
2021-12-01,ETEL,Telecom Egypt,1582.0,14.79,23397.78,0.07604909368141799,3.0,0.7786666666666666
2021-12-01,HRHO,EFG Holding,2438.0,9.48,23112.24,0.07512101169202447,2.0,0.8019999999999999
2021-12-01,MCQE,Misr Cement - Qena,1697.0,10.12,17173.64,0.05581896048304357,9.0,0.5840000000000001
2021-12-01,ORWE,Oriental Weavers,9005.0,8.51,76632.55,0.24907644973138254,6.0,0.7060000000000001
2021-12-01,PHDC,Palm Hills Development Company,6521.0,1.84,11998.640000000001,0.03899881516150717,12.0,0.5413333333333334
2021-12-01,TMGH,T M G Holding,5693.0,8.13,46284.090000000004,0.15043577195653526,1.0,0.8493333333333335
2022-01-02,ADIB,Abu Dhabi Islamic Bank- Egypt,3727.0,11.02,41071.54,0.1237851373182015,7.0,0.6793333333333335
2022-01-02,COMI,Commercial International Bank-Egypt (CIB),1017.0,35.42,36022.14,0.10856679701797105,6.0,0.6986666666666667
2022-01-02,EGAL,Egypt Aluminum,623.0,22.91,14272.93,0.04301705268375809,10.0,0.48666666666666675
2022-01-02,ETEL,Telecom Egypt,2969.0,16.78,49819.82000000001,0.15015149809011502,2.0,0.8446666666666668
2022-01-02,GBCO,GB Corp,4211.0,4.97,20928.67,0.06307672636179028,4.0,0.7799999999999999
2022-01-02,HRHO,EFG Holding,4420.0,9.86,43581.2,0.13134897855040262,5.0,0.7106666666666668
2022-01-02,JUFO,Juhayna Food Industries,2985.0,7.65,22835.25,0.06882295031901557,3.0,0.8293333333333335
2022-01-02,ORWE,Oriental Weavers,1913.0,8.6,16451.8,0.049583928972022656,8.0,0.6040000000000001
2022-01-02,PHDC,Palm Hills Development Company,6521.0,1.95,12715.949999999999,0.03832448495677017,9.0,0.5080000000000001
2022-01-02,TMGH,T M G Holding,8265.0,8.96,74054.40000000001,0.2231918762485415,1.0,0.8473333333333333
2022-02-01,AMOC,Alexandria Mineral Oils Company,1753.0,3.84,6731.5199999999995,0.02030849625495259,9.0,0.5562499999999999
2022-02-01,COMI,Commercial International Bank-Egypt (CIB),1276.0,34.5,44022.0,0.1328111068726711,4.0,0.7444444444444445
2022-02-01,EGAL,Egypt Aluminum,623.0,24.66,15363.18,0.046349573869521675,8.0,0.6131944444444445
2022-02-01,ETEL,Telecom Egypt,3515.0,16.9,59403.49999999999,0.17921595082255956,3.0,0.7743055555555556
2022-02-01,GBCO,GB Corp,4211.0,4.96,20886.56,0.0630132014075339,6.0,0.732638888888889
2022-02-01,HELI,Heliopolis Housing,1395.0,6.41,8941.95,0.026977199516152864,5.0,0.7354166666666667
2022-02-01,HRHO,EFG Holding,5387.0,9.94,53546.78,0.16154666124363742,2.0,0.7944444444444445
2022-02-01,JUFO,Juhayna Food Industries,2985.0,7.0,20895.0,0.06303866426115266,7.0,0.6256944444444444
2022-02-01,ORWE,Oriental Weavers,1913.0,8.55,16356.150000000001,0.04934529066547271,,
2022-02-01,TMGH,T M G Holding,8926.0,9.07,80958.82,0.2442467515175445,1.0,0.8729166666666667
2022-03-01,AMOC,Alexandria Mineral Oils Company,2610.0,3.6,9396.0,0.02639645847978967,8.0,0.47708333333333336
2022-03-01,COMI,Commercial International Bank-Egypt (CIB),406.0,31.71,12874.26,0.03616803635036366,5.0,0.6645833333333333
2022-03-01,EGAL,Egypt Aluminum,623.0,25.25,15730.75,0.04419285751712978,6.0,0.6312500000000001
2022-03-01,ETEL,Telecom Egypt,4469.0,18.42,82318.98000000001,0.23126112576294558,3.0,0.8236111111111111
2022-03-01,GBCO,GB Corp,6937.0,5.86,40650.82,0.11420154132603273,4.0,0.8083333333333333
2022-03-01,HRHO,EFG Holding,7001.0,11.78,82471.78,0.23169039128611624,1.0,0.9090277777777778
2022-03-01,JUFO,Juhayna Food Industries,1783.0,6.12,10911.960000000001,0.030655289386241562,7.0,0.570138888888889
2022-03-01,TMGH,T M G Holding,9345.0,9.45,88310.25,0.24809257635854043,2.0,0.8319444444444446
2022-04-03,ABUK,Abou Kir Fertilizers,1246.0,25.4,31648.399999999998,0.09071264483013322,2.0,0.9031666666666667
2022-04-03,AMOC,Alexandria Mineral Oils Company,2610.0,3.92,10231.199999999999,0.029325312236513027,7.0,0.6623333333333332
2022-04-03,CCAP,QALA For Financial Investments,17287.0,1.37,23683.190000000002,0.06788225638308928,4.0,0.6800277777777778
2022-04-03,ETEL,Telecom Egypt,4835.0,17.46,84419.1,0.24196736123088372,3.0,0.8114444444444444
2022-04-03,HELI,Heliopolis Housing,3356.0,5.94,19934.640000000003,0.05713792539706801,8.0,0.5702222222222222
2022-04-03,HRHO,EFG Holding,7284.0,12.86,93672.23999999999,0.26848929606435074,1.0,0.94025
2022-04-03,JUFO,Juhayna Food Industries,4978.0,7.45,37086.1,0.10629852433092364,5.0,0.6769166666666667
2022-04-03,TMGH,T M G Holding,2720.0,8.8,23936.000000000004,0.06860687638724451,6.0,0.6698611111111112
2022-05-08,ABUK,Abou Kir Fertilizers,2525.0,28.34,71558.5,0.20858895208788727,1.0,0.9347478632478632
2022-05-08,AMOC,Alexandria Mineral Oils Company,2610.0,3.91,10205.1,0.029747285297373458,8.0,0.5388846153846154
2022-05-08,CCAP,QALA For Financial Investments,21850.0,1.34,29279.0,0.08534661749730992,6.0,0.6495683760683763
2022-05-08,ETEL,Telecom Egypt,1323.0,16.0,21168.0,0.06170351443638978,3.0,0.7481239316239318
2022-05-08,HELI,Heliopolis Housing,3356.0,5.8,19464.8,0.056738783437331804,7.0,0.6114914529914529
2022-05-08,HRHO,EFG Holding,7615.0,10.94,83308.09999999999,0.2428383669226286,2.0,0.845508547008547
2022-05-08,JUFO,Juhayna Food Industries,8580.0,7.78,66752.40000000001,0.1945794443057287,4.0,0.732619658119658
2022-05-08,TMGH,T M G Holding,2421.0,8.5,20578.5,0.059985155509696096,5.0,0.7296196581196582
2022-06-01,ABUK,Abou Kir Fertilizers,3148.0,25.73,80998.04000000001,0.24937552807183205,1.0,0.9457264957264956
2022-06-01,AMOC,Alexandria Mineral Oils Company,2610.0,3.59,9369.9,0.028847904967580187,9.0,0.5701923076923078
2022-06-01,CCAP,QALA For Financial Investments,12384.0,1.17,14489.279999999999,0.04460937389819104,10.0,0.5408119658119659
2022-06-01,EAST,Eastern Company,2146.0,8.03,17232.379999999997,0.053054788269376346,7.0,0.6206196581196581
2022-06-01,EGCH,Egyptian Chemical Industries (KIMA),6308.0,2.78,17536.239999999998,0.05399030779503285,6.0,0.6597222222222223
2022-06-01,ETEL,Telecom Egypt,1352.0,15.06,20361.12,0.06268750518079129,3.0,0.7492521367521368
2022-06-01,HRHO,EFG Holding,2048.0,9.18,18800.64,0.05788312319765278,4.0,0.7127136752136752
2022-06-01,JUFO,Juhayna Food Industries,9911.0,8.28,82063.07999999999,0.2526545569522546,2.0,0.7915598290598292
2022-06-01,ORAS,Orascom Construction PLC,239.0,67.29,16082.310000000001,0.04951397032403383,8.0,0.5985042735042735
2022-06-01,TMGH,T M G Holding,2349.0,7.8,18322.2,0.05641010943521252,5.0,0.6835470085470087
2022-07-03,ABUK,Abou Kir Fertilizers,3322.0,21.82,72486.04000000001,0.2455192336450468,1.0,0.889768115942029
2022-07-03,AMOC,Alexandria Mineral Oils Company,5835.0,3.56,20772.6,0.07035937999668761,3.0,0.7425797101449275
2022-07-03,CCAP,QALA For Financial Investments,12384.0,1.09,13498.560000000001,0.04572130173632996,9.0,0.6635942028985508
2022-07-03,EAST,Eastern Company,3591.0,7.51,26968.41,0.09134535913157094,5.0,0.716057971014493
2022-07-03,EGCH,Egyptian Chemical Industries (KIMA),10241.0,2.78,28469.98,0.09643136349412672,4.0,0.7200289855072465
2022-07-03,ETEL,Telecom Egypt,751.0,13.62,10228.619999999999,0.03464560822534102,7.0,0.6733913043478261
2022-07-03,HELI,Heliopolis Housing,2228.0,4.89,10894.92,0.03690244920296505,6.0,0.709072463768116
2022-07-03,JUFO,Juhayna Food Industries,10403.0,7.14,74277.42,0.2515868605255753,2.0,0.8156231884057972
2022-07-03,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,7160.0,1.46,10453.6,0.03540764346944406,8.0,0.6715652173913043
2022-07-03,TMGH,T M G Holding,1209.0,6.84,8269.56,0.028010028327961258,10.0,0.5500289855072464
2022-08-01,ABUK,Abou Kir Fertilizers,888.0,23.19,20592.72,0.06495778602546162,2.0,0.8403726708074534
2022-08-01,AMOC,Alexandria Mineral Oils Company,12824.0,3.89,49885.36,0.1573586461955061,1.0,0.843719806763285
2022-08-01,CCAP,QALA For Financial Investments,25993.0,1.2,31191.6,0.09839094974300572,4.0,0.6774672187715666
2022-08-01,EGCH,Egyptian Chemical Industries (KIMA),18011.0,2.81,50610.91,0.15964732499319642,5.0,0.6567632850241547
2022-08-01,HELI,Heliopolis Housing,2228.0,5.35,11919.8,0.037599880825179836,10.0,0.5716356107660456
2022-08-01,HRHO,EFG Holding,1690.0,9.35,15801.5,0.049844336050863206,6.0,0.6530365769496204
2022-08-01,JUFO,Juhayna Food Industries,10714.0,7.46,79926.44,0.2521203895015761,3.0,0.7757073844030367
2022-08-01,MCQE,Misr Cement - Qena,1589.0,9.35,14857.15,0.04686547336379979,8.0,0.6188060731538992
2022-08-01,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,7160.0,1.6,11456.0,0.036136867626408185,7.0,0.6454106280193236
2022-08-01,VLMR,Egyptian Kuwaiti Holding,11041.0,1.27,14022.07,0.044231292548728124,9.0,0.5721532091097308
2022-09-01,ABUK,Abou Kir Fertilizers,2175.0,24.71,53744.25,0.15784649379672935,1.0,0.8586109542631283
2022-09-01,AMOC,Alexandria Mineral Oils Company,20297.0,4.03,81796.91,0.24023696389672625,2.0,0.7974967061923584
2022-09-01,CCAP,QALA For Financial Investments,29114.0,1.31,38139.340000000004,0.11201498010896704,6.0,0.6700545830980614
2022-09-01,EGCH,Egyptian Chemical Industries (KIMA),6190.0,2.93,18136.7,0.05326736356062539,10.0,0.5761340109166196
2022-09-01,ETEL,Telecom Egypt,1250.0,15.43,19287.5,0.05664725527111118,9.0,0.6074816487859966
2022-09-01,HELI,Heliopolis Housing,2228.0,5.91,13167.48,0.03867279848799746,8.0,0.6103143233578016
2022-09-01,HRHO,EFG Holding,3837.0,10.1,38753.7,0.1138193512171127,4.0,0.6872764916243178
2022-09-01,JUFO,Juhayna Food Industries,2947.0,7.38,21748.86,0.06387625271681967,5.0,0.6728872576698665
2022-09-01,MCQE,Misr Cement - Qena,1589.0,10.65,16922.850000000002,0.0497022944323901,7.0,0.6162525879917184
2022-09-01,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,20395.0,1.9,38750.5,0.11380995283905089,3.0,0.7811594202898551
2022-10-02,ABUK,Abou Kir Fertilizers,2511.0,24.72,62071.92,0.18006666887864464,1.0,0.796346618357488
2022-10-02,AMOC,Alexandria Mineral Oils Company,21038.0,4.06,85414.28,0.2477813619148214,3.0,0.7569444444444445
2022-10-02,ARCC,Arabian Cement Company,1401.0,5.22,7313.219999999999,0.02121518335789648,5.0,0.6984903381642512
2022-10-02,CCAP,QALA For Financial Investments,29114.0,1.31,38139.340000000004,0.11063978538169994,11.0,0.5620772946859904
2022-10-02,EAST,Eastern Company,786.0,7.52,5910.719999999999,0.017146620582614208,10.0,0.5756642512077295
2022-10-02,EGCH,Egyptian Chemical Industries (KIMA),6190.0,2.94,18198.6,0.05279297434741671,9.0,0.5858695652173913
2022-10-02,ETEL,Telecom Egypt,1250.0,16.94,21175.0,0.06142732033269312,7.0,0.6572463768115941
2022-10-02,HELI,Heliopolis Housing,2228.0,5.61,12499.08,0.036259031453315604,8.0,0.6476449275362318
2022-10-02,JUFO,Juhayna Food Industries,3995.0,7.28,29083.600000000002,0.0843696629812474,4.0,0.7258454106280194
2022-10-02,MCQE,Misr Cement - Qena,1589.0,10.73,17049.97,0.04946087220084098,6.0,0.6920591787439614
2022-10-02,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,24842.0,1.73,42976.659999999996,0.12467254123491092,2.0,0.7597826086956523
2022-11-01,ABUK,Abou Kir Fertilizers,3424.0,27.5,94160.0,0.2540090358597188,1.0,0.7625000000000002
2022-11-01,ARCC,Arabian Cement Company,1582.0,5.0,7910.0,0.021338269686176463,8.0,0.6118055555555556
2022-11-01,EAST,Eastern Company,3662.0,8.62,31566.44,0.08515464092952062,5.0,0.695138888888889
2022-11-01,EGAL,Egypt Aluminum,888.0,25.52,22661.76,0.06113309057438764,7.0,0.6159722222222223
2022-11-01,EGCH,Egyptian Chemical Industries (KIMA),13903.0,3.62,50328.86,0.13576874686192403,2.0,0.7486111111111111
2022-11-01,ETEL,Telecom Egypt,2665.0,18.39,49009.35,0.13220919436715706,4.0,0.7097222222222223
2022-11-01,JUFO,Juhayna Food Industries,2792.0,7.38,20604.96,0.05558460092956745,9.0,0.5909722222222222
2022-11-01,MCQE,Misr Cement - Qena,3893.0,11.63,45275.590000000004,0.1221368836435846,3.0,0.7340277777777777
2022-11-01,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,25437.0,1.76,44769.12,0.12077061392829284,6.0,0.6666666666666667
2022-12-01,ABUK,Abou Kir Fertilizers,3424.0,34.95,119668.8,0.2629871582313922,3.0,0.75625
2022-12-01,ARCC,Arabian Cement Company,1582.0,6.0,9492.0,0.020859857422589466,7.0,0.645138888888889
2022-12-01,COMI,Commercial International Bank-Egypt (CIB),774.0,41.4,32043.6,0.07041981956452674,1.0,0.8243055555555556
2022-12-01,EGAL,Egypt Aluminum,1774.0,29.07,51570.18,0.11333192183494256,5.0,0.6736111111111112
2022-12-01,EGCH,Egyptian Chemical Industries (KIMA),20278.0,4.55,92264.9,0.20276365983032815,4.0,0.7236111111111112
2022-12-01,ETEL,Telecom Egypt,3960.0,24.31,96267.59999999999,0.21156009380687668,2.0,0.7569444444444444
2022-12-01,MCQE,Misr Cement - Qena,3988.0,13.46,53678.48,0.11796517482736202,6.0,0.6729166666666667
2023-01-02,ABUK,Abou Kir Fertilizers,3424.0,40.82,139767.68,0.2741032489170336,1.0,0.7548611111111112
2023-01-02,ARCC,Arabian Cement Company,3679.0,7.35,27040.649999999998,0.05303035736035959,5.0,0.6597222222222222
2023-01-02,COMI,Commercial International Bank-Egypt (CIB),1121.0,42.75,47922.75,0.09398296853778193,4.0,0.6604166666666667
2023-01-02,EGCH,Egyptian Chemical Industries (KIMA),20280.0,4.79,97141.2,0.1905069793223966,6.0,0.5958333333333334
2023-01-02,ETEL,Telecom Egypt,4589.0,24.73,113485.97,0.22256127513528884,3.0,0.7243055555555556
2023-01-02,MCQE,Misr Cement - Qena,4937.0,17.12,84521.44,0.1657579299244727,2.0,0.726388888888889
2023-02-01,ABUK,Abou Kir Fertilizers,3424.0,42.34,144972.16,0.26554292451161693,3.0,0.7794871794871795
2023-02-01,ADIB,Abu Dhabi Islamic Bank- Egypt,880.0,17.87,15725.6,0.028804301554863247,5.0,0.6987179487179487
2023-02-01,AMOC,Alexandria Mineral Oils Company,2533.0,7.54,19098.82,0.034982968574938524,1.0,0.8237179487179487
2023-02-01,COMI,Commercial International Bank-Egypt (CIB),1488.0,50.1,74548.8,0.13654970975690525,2.0,0.791025641025641
2023-02-01,EFID,Edita Food Industries (EDITA),1055.0,15.1,15930.5,0.02917961323699884,6.0,0.6871794871794873
2023-02-01,EGAL,Egypt Aluminum,389.0,32.92,12805.880000000001,0.02345630241106172,9.0,0.5724358974358975
2023-02-01,EGCH,Egyptian Chemical Industries (KIMA),20280.0,5.43,110120.4,0.20170557619055315,7.0,0.6666666666666667
2023-02-01,ETEL,Telecom Egypt,5036.0,26.5,133454.0,0.24444531589908935,4.0,0.7301282051282051
2023-02-01,HELI,Heliopolis Housing,1485.0,9.9,14701.5,0.026928475817064024,8.0,0.6532051282051281
2023-03-01,ADIB,Abu Dhabi Islamic Bank- Egypt,938.0,16.61,15580.18,0.02778807215152314,8.0,0.5314102564102564
2023-03-01,AMOC,Alexandria Mineral Oils Company,10642.0,8.51,90563.42,0.1615246325298356,1.0,0.8993589743589742
2023-03-01,CCAP,QALA For Financial Investments,23279.0,2.3,53541.7,0.09549444375579784,4.0,0.6891025641025642
2023-03-01,COMI,Commercial International Bank-Egypt (CIB),2619.0,54.15,141818.85,0.25294139324744885,2.0,0.8083333333333335
2023-03-01,EFID,Edita Food Industries (EDITA),4477.0,16.35,73198.95000000001,0.13055418512595715,3.0,0.7506410256410257
2023-03-01,EGAL,Egypt Aluminum,389.0,34.4,13381.599999999999,0.023866788849860657,6.0,0.617948717948718
2023-03-01,EGCH,Egyptian Chemical Industries (KIMA),26014.0,5.36,139435.04,0.24868974247861805,5.0,0.6365384615384616
2023-03-01,HELI,Heliopolis Housing,1485.0,9.6,14256.0,0.025426327333324384,7.0,0.5846153846153845
2023-04-02,ABUK,Abou Kir Fertilizers,887.0,44.5,39471.5,0.07126805350803612,3.0,0.7961538461538462
2023-04-02,AMOC,Alexandria Mineral Oils Company,15005.0,9.34,140146.7,0.2530428920759203,1.0,0.8910256410256409
2023-04-02,COMI,Commercial International Bank-Egypt (CIB),2663.0,51.5,137144.5,0.24762224806082517,2.0,0.8096153846153846
2023-04-02,EGAL,Egypt Aluminum,1280.0,37.74,48307.200000000004,0.08722141581706809,5.0,0.660897435897436
2023-04-02,EGCH,Egyptian Chemical Industries (KIMA),26149.0,5.33,139374.17,0.25164804492350495,4.0,0.6743589743589744
2023-05-01,ABUK,Abou Kir Fertilizers,1475.0,47.37,69870.75,0.11531793611866371,2.0,0.8442307692307693
2023-05-01,AMOC,Alexandria Mineral Oils Company,15146.0,9.39,142220.94,0.23472805535444094,1.0,0.8858974358974359
2023-05-01,ARCC,Arabian Cement Company,234.0,8.46,1979.64,0.0032672899469084193,6.0,0.5980769230769231
2023-05-01,COMI,Commercial International Bank-Egypt (CIB),2780.0,53.0,147340.0,0.24317679011208426,4.0,0.7339743589743589
2023-05-01,EGAL,Egypt Aluminum,1805.0,43.95,79329.75,0.1309295097420532,7.0,0.5935897435897437
2023-05-01,EGCH,Egyptian Chemical Industries (KIMA),26149.0,6.21,162385.29,0.26800823662019774,5.0,0.673076923076923
2023-05-01,ORWE,Oriental Weavers,159.0,16.83,2675.97,0.004416545371496091,3.0,0.8064102564102564
2023-06-01,ABUK,Abou Kir Fertilizers,2039.0,46.3,94405.7,0.15891964297664812,3.0,0.7326923076923078
2023-06-01,ADIB,Abu Dhabi Islamic Bank- Egypt,1379.0,20.72,28572.879999999997,0.048098704722433175,2.0,0.7615384615384615
2023-06-01,AMOC,Alexandria Mineral Oils Company,17789.0,8.37,148893.93,0.2506434484039633,5.0,0.7128205128205128
2023-06-01,COMI,Commercial International Bank-Egypt (CIB),396.0,52.6,20829.600000000002,0.03506390604959648,7.0,0.5666666666666668
2023-06-01,EGAL,Egypt Aluminum,1805.0,43.5,78517.5,0.13217393724551557,8.0,0.5621794871794872
2023-06-01,EGCH,Egyptian Chemical Industries (KIMA),26149.0,6.13,160293.37,0.26983291402874787,6.0,0.682051282051282
2023-06-01,JUFO,Juhayna Food Industries,2098.0,12.7,26644.6,0.044852697657616,4.0,0.7237179487179488
2023-06-01,ORWE,Oriental Weavers,2025.0,15.72,31833.0,0.05358669015616261,1.0,0.7833333333333334
2023-07-04,ADIB,Abu Dhabi Islamic Bank- Egypt,1428.0,19.39,27688.920000000002,0.045210634806255985,10.0,0.5903846153846154
2023-07-04,AMOC,Alexandria Mineral Oils Company,17789.0,8.08,143735.12,0.23469156684888323,11.0,0.5615384615384617
2023-07-04,CCAP,QALA For Financial Investments,9476.0,2.86,27101.36,0.04425126331084324,2.0,0.7685897435897436
2023-07-04,EAST,Eastern Company,1616.0,15.37,24837.92,0.040555504890295524,5.0,0.7147435897435899
2023-07-04,EFID,Edita Food Industries (EDITA),1427.0,18.4,26256.8,0.04287226067253262,4.0,0.7282051282051282
2023-07-04,EGAL,Egypt Aluminum,1805.0,42.1,75990.5,0.12407774460848582,8.0,0.6096153846153847
2023-07-04,EGCH,Egyptian Chemical Industries (KIMA),21592.0,7.21,155678.32,0.2541924955098089,1.0,0.798076923076923
2023-07-04,HELI,Heliopolis Housing,2175.0,11.15,24251.25,0.03959758659222589,6.0,0.6942307692307692
2023-07-04,JUFO,Juhayna Food Industries,4326.0,12.23,52906.98,0.08638683457071959,3.0,0.7371794871794873
2023-07-04,ORAS,Orascom Construction PLC,186.0,123.01,22879.86,0.03735837276709471,7.0,0.6403846153846156
2023-07-04,ORWE,Oriental Weavers,2091.0,14.82,30988.62,0.05059840477598405,9.0,0.5929487179487181
2023-08-01,AMOC,Alexandria Mineral Oils Company,17789.0,8.4,149427.6,0.24046336773847707,9.0,0.562
2023-08-01,BFTH,Beltone Holding,5181.0,3.43,17770.83,0.02859735168943328,2.0,0.7613333333333333
2023-08-01,EAST,Eastern Company,1617.0,13.05,21101.850000000002,0.033957728803194205,12.0,0.542
2023-08-01,EFID,Edita Food Industries (EDITA),2278.0,19.0,43282.0,0.06965069025037385,3.0,0.7566666666666668
2023-08-01,EGAL,Egypt Aluminum,1805.0,43.4,78337.0,0.12606224578678288,10.0,0.5473333333333334
2023-08-01,EGCH,Egyptian Chemical Industries (KIMA),21592.0,6.69,144450.48,0.2324540372209654,8.0,0.6140000000000001
2023-08-01,GBCO,GB Corp,1971.0,6.79,13383.09,0.02153646911378577,7.0,0.6220000000000001
2023-08-01,HELI,Heliopolis Housing,2175.0,10.8,23490.0,0.03780081128370412,13.0,0.4766666666666667
2023-08-01,JUFO,Juhayna Food Industries,5509.0,14.39,79274.51000000001,0.12757091494755707,1.0,0.7893333333333333
2023-08-01,ORAS,Orascom Construction PLC,186.0,121.0,22506.0,0.03621732902303299,6.0,0.6260000000000002
2023-08-01,ORHD,Orascom Development Egypt,1398.0,10.69,14944.619999999999,0.02404932994153556,4.0,0.7173333333333334
2023-08-01,ORWE,Oriental Weavers,914.0,14.68,13417.52,0.021591874900609865,5.0,0.6300000000000001
2023-09-03,ABUK,Abou Kir Fertilizers,779.0,52.09,40578.11,0.06388259033253053,1.0,0.7953333333333332
2023-09-03,BFTH,Beltone Holding,17179.0,3.14,53942.060000000005,0.08492161218629408,3.0,0.7400000000000001
2023-09-03,EAST,Eastern Company,1617.0,15.98,25839.66,0.04067967714888337,8.0,0.5766666666666667
2023-09-03,EFID,Edita Food Industries (EDITA),4095.0,21.01,86035.95000000001,0.13544739633561248,2.0,0.7406666666666668
2023-09-03,EGAL,Egypt Aluminum,1805.0,45.6,82308.0,0.1295784413096106,7.0,0.6146666666666667
2023-09-03,EGCH,Egyptian Chemical Industries (KIMA),21592.0,6.43,138836.56,0.2185720105164532,9.0,0.5686666666666668
2023-09-03,HELI,Heliopolis Housing,2175.0,11.8,25665.0,0.040404707880292996,6.0,0.6606666666666667
2023-09-03,JUFO,Juhayna Food Industries,7840.0,14.75,115640.0,0.18205339642614776,5.0,0.672
2023-09-03,ORHD,Orascom Development Egypt,1398.0,10.2,14259.599999999999,0.022449054061555656,10.0,0.4726666666666667
2023-09-03,ORWE,Oriental Weavers,3274.0,15.89,52023.86,0.0819017676253754,4.0,0.7253333333333334
2023-10-01,ABUK,Abou Kir Fertilizers,1933.0,67.5,130477.5,0.18992470149778237,1.0,0.8506944444444444
2023-10-01,BFTH,Beltone Holding,18903.0,2.92,55196.76,0.080345102923069,7.0,0.6298611111111113
2023-10-01,EAST,Eastern Company,5183.0,18.54,96092.81999999999,0.13987392580774563,5.0,0.7020833333333334
2023-10-01,EFID,Edita Food Industries (EDITA),4095.0,20.44,83701.8,0.1218374001634541,6.0,0.6631944444444443
2023-10-01,EGCH,Egyptian Chemical Industries (KIMA),21592.0,8.14,175758.88,0.25583685171454507,4.0,0.7034722222222223
2023-10-01,ORAS,Orascom Construction PLC,476.0,169.21,80543.96,0.11724080826540458,2.0,0.7395833333333333
2023-10-01,TMGH,T M G Holding,4882.0,13.32,65028.24,0.09465592972678163,3.0,0.7381944444444445
2023-11-01,ABUK,Abou Kir Fertilizers,1955.0,75.71,148013.05,0.17926327591337946,3.0,0.757638888888889
2023-11-01,BFTH,Beltone Holding,19367.0,3.52,68171.84,0.08256506681973487,5.0,0.7256944444444445
2023-11-01,EAST,Eastern Company,5186.0,18.77,97341.22,0.11789302347735535,6.0,0.6520833333333333
2023-11-01,EFID,Edita Food Industries (EDITA),4161.0,26.46,110100.06,0.1333456572502197,2.0,0.7979166666666666
2023-11-01,EGAL,Egypt Aluminum,20.0,65.82,1316.3999999999999,0.0015943335835074861,8.0,0.6062500000000001
2023-11-01,EGCH,Egyptian Chemical Industries (KIMA),21593.0,9.62,207724.65999999997,0.25158189118860086,7.0,0.6340277777777779
2023-11-01,ORAS,Orascom Construction PLC,485.0,168.11,81533.35,0.09874761324891379,4.0,0.7333333333333333
2023-11-01,TMGH,T M G Holding,4966.0,22.4,111238.4,0.13472433674843448,1.0,0.8048611111111111
2023-12-03,ABUK,Abou Kir Fertilizers,2364.0,77.21,182524.43999999997,0.21102183326908772,4.0,0.6719999999999999
