date,symbol,shares,close,market_value,entry_date,bars_held
2025-12-17,ETEL,31218.0,63.0,1966734.0,2025-11-17,18
2025-12-17,CCAP,485381.0,3.85,1868716.85,2025-12-01,9
2025-12-18,ETEL,31218.0,63.13,1970792.34,2025-11-17,19
2025-12-18,CCAP,485381.0,3.88,1883278.28,2025-12-01,10
2025-12-21,ETEL,31218.0,64.0,1997952.0,2025-11-17,20
2025-12-21,CCAP,485381.0,3.87,1878424.47,2025-12-01,11
2025-12-22,ETEL,31218.0,62.8,1960490.4,2025-11-17,21
2025-12-22,CCAP,485381.0,3.85,1868716.85,2025-12-01,12
2025-12-22,EGAL,6609.0,225.0,1487025.0,2025-12-22,0
2025-12-23,ETEL,31218.0,63.0,1966734.0,2025-11-17,22
2025-12-23,CCAP,485381.0,3.74,1815324.9400000002,2025-12-01,13
2025-12-23,EGAL,6609.0,227.92,1506323.28,2025-12-22,1
2025-12-24,ETEL,31218.0,63.0,1966734.0,2025-11-17,23
2025-12-24,CCAP,485381.0,3.69,1791055.89,2025-12-01,14
2025-12-24,EGAL,6609.0,224.61,1484447.49,2025-12-22,2
2025-12-25,CCAP,485381.0,3.61,1752225.41,2025-12-01,15
2025-12-25,EGAL,6609.0,222.46,1470238.1400000001,2025-12-22,3
2025-12-28,CCAP,485381.0,3.74,1815324.9400000002,2025-12-01,16
2025-12-28,EGAL,6609.0,226.0,1493634.0,2025-12-22,4
2025-12-29,CCAP,485381.0,3.74,1815324.9400000002,2025-12-01,17
2025-12-29,EGAL,6609.0,226.46,1496674.1400000001,2025-12-22,5
2025-12-30,CCAP,485381.0,3.75,1820178.75,2025-12-01,18
2025-12-30,EGAL,6609.0,226.95,1499912.5499999998,2025-12-22,6
2025-12-31,CCAP,485381.0,3.76,1825032.5599999998,2025-12-01,19
2025-12-31,EGAL,6609.0,235.5,1556419.5,2025-12-22,7
2025-12-31,EFID,72496.0,27.5,1993640.0,2025-12-31,0
2026-01-04,CCAP,485381.0,3.7,1795909.7000000002,2025-12-01,20
2026-01-04,EGAL,6609.0,253.0,1672077.0,2025-12-22,8
2026-01-04,EFID,72496.0,27.77,2013213.92,2025-12-31,1
2026-01-05,CCAP,485381.0,3.7,1795909.7000000002,2025-12-01,21
2026-01-05,EGAL,6609.0,253.0,1672077.0,2025-12-22,9
2026-01-05,EFID,72496.0,27.77,2013213.92,2025-12-31,2
2026-01-06,CCAP,485381.0,3.71,1800763.51,2025-12-01,21
2026-01-06,EGAL,6609.0,271.01,1791105.0899999999,2025-12-22,9
2026-01-06,EFID,72496.0,28.6,2073385.6,2025-12-31,2
2026-01-08,CCAP,485381.0,3.62,1757079.22,2025-12-01,22
2026-01-08,EFID,72496.0,28.5,2066136.0,2025-12-31,3
2026-01-11,CCAP,485381.0,3.61,1752225.41,2025-12-01,23
2026-01-11,EFID,72496.0,28.22,2045837.1199999999,2025-12-31,4
2026-01-11,ETEL,26209.0,71.0,1860839.0,2026-01-11,0
2026-01-12,EFID,72496.0,27.52,1995089.92,2025-12-31,5
2026-01-12,ETEL,26209.0,69.15,1812352.35,2026-01-11,1
2026-01-13,EFID,72496.0,27.16,1968991.36,2025-12-31,6
2026-01-13,ETEL,26209.0,69.01,1808683.09,2026-01-11,2
2026-01-14,EFID,72496.0,27.49,1992915.0399999998,2025-12-31,7
2026-01-14,ETEL,26209.0,68.5,1795316.5,2026-01-11,3
2026-01-15,ETEL,26209.0,68.25,1788764.25,2026-01-11,4
2026-01-18,ETEL,26209.0,67.95,1780901.55,2026-01-11,5
2026-01-19,ETEL,26209.0,73.88,1936320.92,2026-01-11,6
