date,strategy_equity,etf_dca_equity
2015-07-16,170000.0,140383.1
2015-07-22,170000.0,140383.1
2015-07-28,170000.0,141543.28
2015-07-30,170000.0,145023.82
2015-08-03,180000.0,152703.46
2015-08-04,180000.0,154831.66000000003
2015-08-05,180000.0,152526.11000000002
2015-08-10,180000.0,152526.11000000002
2015-08-12,180000.0,148979.11000000002
2015-08-17,180000.0,141353.06
2015-08-19,180000.0,140466.31000000003
2015-08-20,180000.0,140466.31000000003
2015-08-24,180000.0,126633.01
2015-08-25,180000.0,127342.40999999999
2015-08-27,180000.0,132308.21000000002
2015-08-30,180000.0,133904.36000000002
2015-08-31,180000.0,133904.36000000002
2015-09-01,190000.0,143684.21
2015-09-03,190000.0,147490.21
2015-09-09,190000.0,147490.21
2015-09-10,190000.0,147490.21
2015-09-14,190000.0,147490.21
2015-09-17,190000.0,146729.00999999998
2015-09-21,190000.0,146919.31
2015-09-29,190000.0,146919.31
2015-09-30,190000.0,150344.71
2015-10-04,200000.0,160434.17
2015-10-08,200000.0,160434.17
2015-10-12,200000.0,164901.93
2015-10-18,200000.0,164901.93
2015-10-19,200000.0,164901.93
2015-10-20,200000.0,165511.17
2015-10-29,200000.0,165511.17
2015-11-01,210000.0,175698.67
2015-11-08,210000.0,166859.89
2015-11-09,210000.0,166859.89
2015-11-10,210000.0,166859.89
2015-11-11,210000.0,166859.89
2015-11-16,210000.0,166859.89
2015-11-17,210000.0,150260.22999999998
2015-11-18,210000.0,150260.22999999998
2015-11-22,210000.0,149829.07
2015-11-23,210000.0,149829.07
2015-11-29,210000.0,149829.07
2015-12-02,220000.0,161769.29
2015-12-03,220000.0,164986.21
2015-12-07,220000.0,168662.69
2015-12-09,220000.0,163147.97
2015-12-10,220000.0,161309.73
2015-12-17,220000.0,162228.85
2015-12-20,220000.0,161999.07
2015-12-21,220000.0,164526.65000000002
2015-12-24,220000.0,168432.91
2015-12-30,220000.0,168432.91
2015-12-31,220000.0,173258.29
2016-01-03,230000.0,183245.04
2016-01-05,230000.0,179356.56
2016-01-06,230000.0,178627.47
2016-01-10,230000.0,174495.96
2016-01-11,230000.0,174495.96
2016-01-12,230000.0,167691.12000000002
2016-01-13,230000.0,162101.43000000002
2016-01-17,230000.0,162101.43000000002
2016-01-19,230000.0,162101.43000000002
2016-01-21,230000.0,162101.43000000002
2016-01-26,230000.0,151894.17
2016-01-28,230000.0,151894.17
2016-01-31,230000.0,157483.86000000002
2016-02-01,240000.0,163109.32
2016-02-02,240000.0,164144.92
2016-02-04,240000.0,170358.52000000002
2016-02-09,240000.0,170358.52000000002
2016-02-11,240000.0,170358.52000000002
2016-02-15,240000.0,162332.62
2016-02-16,240000.0,165698.32
2016-02-21,240000.0,169581.82
2016-02-22,240000.0,169581.82
2016-02-23,240000.0,170617.42
2016-02-24,240000.0,170617.42
2016-02-28,240000.0,170617.42
2016-03-02,250000.0,180876.32
2016-03-03,250000.0,180876.32
2016-03-06,250000.0,181150.37000000002
2016-03-10,250000.0,192660.47
2016-03-13,250000.0,194304.77
2016-03-14,250000.0,213214.22
2016-03-15,250000.0,210473.72
2016-03-16,250000.0,216228.77
2016-03-17,250000.0,220339.52
2016-03-20,250000.0,221709.77
2016-03-21,250000.0,219243.32
2016-03-22,250000.0,217050.92
2016-03-23,250000.0,224176.22
2016-03-27,250000.0,224176.22
2016-03-28,250000.0,224176.22
2016-03-29,250000.0,227190.77
2016-03-30,250000.0,223354.07
2016-04-04,260000.0,233391.00000000003
2016-04-05,260000.0,235681.88
2016-04-06,260000.0,235681.88
2016-04-12,260000.0,235681.88
2016-04-14,260000.0,235681.88
2016-04-17,260000.0,235681.88
2016-04-18,260000.0,237686.40000000002
2016-04-19,260000.0,242840.88
2016-04-20,260000.0,240836.36000000002
2016-04-21,260000.0,240836.36000000002
2016-04-26,260000.0,242840.88
2016-04-27,260000.0,243699.96
2016-04-28,260000.0,237686.40000000002
2016-05-03,270000.0,241959.19999999998
2016-05-05,270000.0,241959.19999999998
2016-05-09,270000.0,244946.3
2016-05-10,270000.0,244946.3
2016-05-12,270000.0,244946.3
2016-05-17,270000.0,244946.3
2016-05-19,270000.0,241660.49
2016-05-26,270000.0,241660.49
2016-05-29,270000.0,240465.65000000002
2016-06-01,280000.0,250528.15000000002
2016-06-02,280000.0,253951.46000000002
2016-06-05,280000.0,253951.46000000002
2016-06-06,280000.0,256752.35
2016-06-07,280000.0,258308.40000000002
2016-06-08,280000.0,260486.87
2016-06-13,280000.0,256752.35
2016-07-10,290000.0,266875.05
2016-07-17,290000.0,268168.97
2016-07-18,290000.0,271727.25
2016-07-19,290000.0,271727.25
2016-07-24,290000.0,261699.37
2016-07-26,290000.0,263316.77
2016-07-27,290000.0,274962.05
2016-07-28,290000.0,283049.05
2016-08-02,300000.0,278492.45
2016-08-03,300000.0,291242.58999999997
2016-08-04,300000.0,298624.25
2016-08-07,300000.0,298624.25
2016-08-08,300000.0,298624.25
2016-08-10,300000.0,300301.89999999997
2016-08-11,300000.0,300301.89999999997
2016-08-14,300000.0,301979.55
2016-08-15,300000.0,301979.55
2016-08-16,300000.0,303657.2
2016-08-18,300000.0,306341.44
2016-08-21,300000.0,307683.56
2016-08-25,300000.0,307683.56
2016-09-01,310000.0,303591.3
2016-09-04,310000.0,302897.38
2016-09-05,310000.0,314347.06
2016-09-07,310000.0,301856.49999999994
2016-09-08,310000.0,310183.54
2016-09-18,310000.0,299427.78
2016-09-20,310000.0,298733.86
2016-09-25,310000.0,298733.86
2016-10-03,320000.0,308630.44999999995
2016-10-04,320000.0,316874.8
2016-10-05,320000.0,322968.45
2016-10-09,320000.0,322968.45
2016-10-11,320000.0,322968.45
2016-10-12,320000.0,322968.45
2016-10-13,320000.0,330854.35000000003
2016-10-16,320000.0,328345.2
2016-10-17,320000.0,322610.0
2016-10-18,320000.0,316157.9
2016-10-23,320000.0,322968.45
2016-10-24,320000.0,319742.4
2016-10-26,320000.0,320817.75
2016-10-27,320000.0,324760.7
2016-11-02,330000.0,335056.06000000006
2016-11-03,330000.0,360203.14
2016-11-06,330000.0,368708.77
2016-11-07,330000.0,387569.08
2016-11-08,330000.0,401991.67
2016-11-09,330000.0,406799.2
2016-11-10,330000.0,414935.02
2016-11-13,330000.0,431206.66000000003
2016-11-14,330000.0,415674.64
2016-11-15,330000.0,427878.37
2016-11-16,330000.0,437123.62
2016-11-17,330000.0,437123.62
2016-11-20,330000.0,436753.81000000006
2016-11-21,330000.0,453765.07
2016-11-22,330000.0,450806.58999999997
2016-11-23,330000.0,454504.69
2016-11-28,330000.0,440451.91000000003
2016-11-29,330000.0,440451.91000000003
2016-12-01,340000.0,461176.39999999997
2016-12-05,340000.0,461176.39999999997
2016-12-06,340000.0,459664.36000000004
2016-12-07,340000.0,465712.52
2016-12-13,340000.0,457396.3
2016-12-15,340000.0,453616.2
2016-12-18,340000.0,457018.29
2016-12-19,340000.0,477808.84
2016-12-20,340000.0,490661.18000000005
2016-12-21,340000.0,490661.18000000005
2016-12-22,340000.0,490661.18000000005
2016-12-28,340000.0,505781.58
2016-12-29,340000.0,500489.44
2017-01-02,350000.0,510634.98000000004
2017-01-03,350000.0,501378.9
2017-01-04,350000.0,512949.00000000006
2017-01-05,350000.0,532232.5
2017-01-08,350000.0,532232.5
2017-01-09,350000.0,526447.4500000001
2017-01-10,350000.0,549587.65
2017-01-15,350000.0,549587.65
2017-01-18,350000.0,549587.65
2017-01-26,350000.0,540717.24
2017-01-29,350000.0,539945.9
2017-01-31,350000.0,522205.08
2017-02-07,360000.0,547231.87
2017-02-09,360000.0,544089.15
2017-02-21,360000.0,544089.15
2017-02-23,360000.0,509519.23000000004
2017-03-01,370000.0,508912.54999999993
2017-03-06,370000.0,536160.83
2017-03-07,370000.0,536160.83
2017-03-09,370000.0,544976.45
2017-03-12,370000.0,548182.13
2017-03-19,370000.0,556997.75
2017-03-20,370000.0,556997.75
2017-03-21,370000.0,548983.5499999999
2017-03-22,370000.0,543373.61
2017-03-23,370000.0,542572.19
2017-03-26,370000.0,552990.65
2017-03-28,370000.0,552990.65
2017-04-05,380000.0,558983.5499999999
2017-04-06,380000.0,571223.85
2017-04-09,380000.0,547559.27
2017-04-10,380000.0,543071.16
2017-04-12,380000.0,547559.27
2017-04-13,380000.0,548783.2999999999
2017-05-02,390000.0,559374.2999999999
2017-05-07,390000.0,545234.0399999999
2017-05-08,390000.0,563533.2000000001
2017-05-09,390000.0,563533.2000000001
2017-05-11,390000.0,553967.73
2017-05-16,390000.0,557294.85
2017-05-24,390000.0,562701.4199999999
2017-05-31,390000.0,580168.7999999999
2017-06-01,400000.0,592853.16
2017-06-05,400000.0,603432.16
2017-06-06,400000.0,610202.72
2017-06-08,400000.0,612318.52
2017-06-21,400000.0,583966.8
2017-06-22,400000.0,605124.8
2017-07-09,410000.0,615524.65
2017-07-10,410000.0,615524.65
2017-07-17,410000.0,624133.25
2017-07-19,410000.0,611220.35
2017-07-30,410000.0,602611.75
2017-08-14,420000.0,606155.3
2017-08-15,420000.0,590837.55
2017-08-21,420000.0,606155.3
2017-08-23,420000.0,599590.55
2017-08-30,420000.0,611407.1000000001
2017-09-07,430000.0,621755.3700000001
2017-09-12,430000.0,623090.55
2017-09-18,430000.0,638667.65
2017-09-19,430000.0,644008.3700000001
2017-09-26,430000.0,627541.15
2017-09-27,430000.0,631991.75
2017-09-28,430000.0,651574.39
2017-10-02,440000.0,655343.55
2017-10-09,440000.0,654891.5900000001
2017-10-11,440000.0,654891.5900000001
2017-10-22,440000.0,654891.5900000001
2017-10-23,440000.0,654891.5900000001
2017-11-09,450000.0,695738.0900000001
2017-11-14,450000.0,695738.0900000001
2017-11-22,450000.0,695738.0900000001
2017-11-23,450000.0,667303.65
2017-11-28,450000.0,699407.05
2017-12-03,460000.0,720275.4700000001
2017-12-06,460000.0,688635.7500000001
2017-12-11,460000.0,697941.55
2017-12-12,460000.0,697941.55
2017-12-13,460000.0,709573.8
2017-12-14,460000.0,709573.8
2017-12-17,460000.0,716553.15
2017-12-24,460000.0,716553.15
2017-12-25,460000.0,716553.15
2017-12-26,460000.0,732838.3
2018-01-02,470000.0,743338.55
2018-01-04,470000.0,743338.55
2018-01-08,470000.0,739090.91
2018-01-09,470000.0,739090.91
2018-01-14,470000.0,739090.91
2018-01-15,470000.0,730123.67
2018-01-17,470000.0,740978.75
2018-01-21,470000.0,743810.51
2018-01-22,470000.0,741922.67
2018-01-23,470000.0,738618.9500000001
2018-01-28,470000.0,743338.55
2018-02-06,480000.0,729740.55
2018-02-15,480000.0,736918.2000000001
2018-02-18,480000.0,742660.3200000001
2018-02-21,480000.0,742660.3200000001
2018-02-22,480000.0,751273.5
2018-02-26,480000.0,751273.5
2018-03-04,490000.0,761116.75
2018-03-05,490000.0,779053.61
2018-03-06,490000.0,787779.65
2018-03-07,490000.0,819290.35
2018-03-08,490000.0,819290.35
2018-03-12,490000.0,839651.11
2018-03-13,490000.0,844014.13
2018-03-15,490000.0,875040.05
2018-03-27,490000.0,882311.75
2018-04-11,500000.0,908794.27
2018-04-26,500000.0,942616.6900000001
2018-04-29,500000.0,942616.6900000001
2018-05-02,510000.0,931538.9500000001
2018-05-06,510000.0,922124.64
2018-05-13,510000.0,922124.64
2018-05-16,510000.0,857215.4500000001
2018-05-31,510000.0,865638.7799999999
2018-06-14,520000.0,864738.0
2018-06-27,520000.0,864738.0
2018-06-28,520000.0,872257.35
2018-07-09,530000.0,861203.17
2018-08-07,540000.0,871620.69
2018-08-29,540000.0,871620.69
2018-09-04,550000.0,853388.09
2018-09-23,550000.0,769245.29
2018-09-24,550000.0,756260.29
2018-09-25,550000.0,755221.49
2018-09-27,550000.0,768206.49
2018-09-30,550000.0,781191.49
2018-10-03,560000.0,779218.3300000001
2018-10-14,560000.0,737127.13
2018-10-15,560000.0,750806.77
2018-10-16,560000.0,749754.49
2018-10-17,560000.0,749754.49
2018-10-24,560000.0,752385.1900000001
2018-10-31,560000.0,732918.01
2018-11-01,570000.0,748200.83
2018-11-22,570000.0,774864.83
2018-12-03,580000.0,743268.99
2018-12-18,580000.0,755161.09
2018-12-23,580000.0,722187.5399999999
2018-12-25,580000.0,730836.34
2018-12-26,580000.0,721646.99
2018-12-31,580000.0,739485.14
2019-01-06,590000.0,768060.4
2019-01-08,590000.0,772443.0399999999
2019-02-05,600000.0,848382.4400000001
2019-02-14,600000.0,870562.0399999999
2019-02-19,600000.0,865571.63
2019-02-21,600000.0,885533.27
2019-02-28,600000.0,860026.73
2019-04-17,610000.0,882225.51
2019-05-21,620000.0,805636.6599999999
2019-07-09,630000.0,856173.14
2019-07-11,630000.0,853877.78
2019-08-21,640000.0,886173.17
2019-08-22,640000.0,882110.86
2019-08-28,640000.0,870504.26
2019-09-02,650000.0,927464.26
2019-09-04,650000.0,931573.26
2019-09-09,650000.0,926877.26
2019-09-17,650000.0,929225.26
2019-09-23,650000.0,866416.26
2019-10-24,660000.0,886415.39
2019-10-27,660000.0,891758.7799999999
2019-10-28,660000.0,893539.91
2019-10-30,660000.0,907788.95
2019-10-31,660000.0,908382.66
2019-11-03,670000.0,923897.91
2019-11-04,670000.0,928100.1500000001
2019-11-20,670000.0,911291.1900000001
2019-11-21,670000.0,906488.63
2019-11-27,670000.0,877673.27
2019-12-03,680000.0,871429.9299999999
2019-12-25,680000.0,887825.95
2019-12-30,680000.0,888433.21
2019-12-31,680000.0,896327.59
2020-01-02,690000.0,907395.3699999999
2020-01-12,690000.0,892047.1199999999
2020-01-28,690000.0,885907.82
2020-01-30,690000.0,911692.8799999999
2020-02-05,700000.0,912382.98
2020-02-11,700000.0,916106.9400000001
2020-02-12,700000.0,891280.54
2020-02-16,700000.0,886315.26
2020-02-18,700000.0,877005.3600000001
2020-02-23,700000.0,913003.6400000001
2020-02-24,700000.0,896866.48
2020-03-03,710000.0,814272.3500000001
2020-03-08,710000.0,817411.4
2020-03-10,710000.0,742702.01
2020-03-17,710000.0,625301.54
2020-03-19,710000.0,581354.84
2020-04-02,720000.0,635162.9400000001
2020-04-05,720000.0,637076.0700000001
2020-04-06,720000.0,624321.87
2020-04-09,720000.0,686817.45
2020-04-22,720000.0,671512.41
2020-04-23,720000.0,666410.73
2020-04-29,720000.0,714876.6900000001
2020-05-07,730000.0,716705.15
2020-05-13,730000.0,737404.03
2020-06-04,740000.0,735500.51
2020-06-07,740000.0,749266.4299999999
2020-06-09,740000.0,785320.03
2020-06-17,740000.0,770243.07
2020-06-18,740000.0,768276.51
2020-06-21,740000.0,764998.9099999999
2020-06-22,740000.0,762376.83
2020-06-23,740000.0,757132.67
2020-06-29,730084.5599999999,763687.87
2020-07-06,747792.6799999999,781080.45
2020-07-08,742281.88,787722.25
2020-07-13,742281.88,789050.6100000001
2020-07-16,742281.88,757169.9700000001
2020-07-19,742281.88,744550.55
2020-07-21,742281.88,756505.79
2020-09-03,752281.88,806897.32
2020-09-08,752281.88,801518.0399999999
2020-10-04,762281.88,804701.76
2020-10-20,762281.88,812190.45
2020-10-22,762281.88,807424.9199999999
2020-10-27,762281.88,764535.15
2020-11-16,772281.88,811523.75
2020-11-17,772281.88,814971.15
2020-11-18,772281.88,835655.5499999999
2020-11-19,772281.88,814281.67
2020-11-22,772281.88,807386.8700000001
2020-11-23,772281.88,804628.9500000001
2020-11-24,782573.76,806697.39
2020-11-25,779999.54,827381.79
2020-11-26,779999.54,820486.9900000001
2020-12-16,762970.23,828500.8699999999
2020-12-20,761678.12,813132.55
2020-12-21,761678.12,816625.35
2020-12-27,761678.12,801257.03
2020-12-30,761678.12,805448.3899999999
2021-01-04,771678.12,822776.0800000001
2021-01-05,771678.12,820655.53
2021-01-06,771678.12,821362.38
2021-01-10,771678.12,830551.43
2021-01-11,771678.12,850343.23
2021-01-17,771678.12,868014.48
2021-01-20,771678.12,848222.68
2021-01-21,771678.12,879324.08
2021-01-27,771678.12,873669.28
2021-01-31,771678.12,877203.53
2021-02-02,781678.12,857931.44
2021-02-03,781678.12,884384.22
2021-02-07,781678.12,881524.46
2021-02-08,781678.12,881524.46
2021-02-09,781678.12,913696.76
2021-02-10,781678.12,869370.48
2021-02-11,781678.12,877234.8200000001
2021-02-14,781678.12,876519.8799999999
2021-02-15,781678.12,867940.6000000001
2021-02-16,781678.12,875090.0
2021-02-18,781678.12,866510.72
2021-02-21,781678.12,864365.8999999999
2021-02-22,781678.12,867940.6000000001
2021-02-23,781678.12,877234.8200000001
2021-02-24,781678.12,852211.9199999999
2021-02-25,781678.12,867940.6000000001
2021-02-28,781678.12,882239.3999999999
2021-03-01,791678.12,884961.04
2021-03-02,791678.12,884961.04
2021-03-03,791678.12,880623.04
2021-03-04,791678.12,874839.04
2021-03-07,791678.12,870501.0399999999
2021-03-08,791678.12,867609.04
2021-03-15,791678.12,866886.04
2021-03-17,791678.12,858933.04
2021-03-22,791678.12,829290.04
2021-03-23,791678.12,809046.04
2021-03-24,791678.12,803985.04
2021-03-25,791678.12,821337.04
2021-03-28,791678.12,834351.0399999999
2021-03-30,791678.12,824952.04
2021-03-31,791678.12,824952.04
2021-04-01,801678.12,820971.4400000001
2021-04-04,801678.12,820971.4400000001
2021-04-05,801678.12,809264.2400000001
2021-04-06,801678.12,796825.3400000001
2021-04-07,801678.12,797557.04
2021-04-08,801678.12,794630.24
2021-04-11,801678.12,800483.84
2021-04-13,801678.12,812191.04
2021-04-14,801678.12,800483.84
2021-04-15,801678.12,788776.64
2021-04-18,801678.12,788044.9400000001
2021-04-19,801678.12,804142.3400000001
2021-04-21,801678.12,822434.8400000001
2021-04-25,801678.12,822434.8400000001
2021-04-26,801678.12,822434.8400000001
2021-05-05,811678.12,825699.43
2021-05-06,811678.12,829402.08
2021-05-10,811678.12,839769.5
2021-05-17,811678.12,850136.92
2021-05-19,811678.12,850877.45
2021-05-20,811678.12,852358.51
2021-05-23,811678.12,848655.8600000001
2021-05-24,811678.12,854580.0999999999
2021-05-25,811678.12,850877.45
2021-05-26,811678.12,832364.2
2021-05-27,811678.12,819775.1900000001
2021-05-30,811678.12,809407.7699999999
2021-05-31,811678.12,813850.95
2021-06-01,821678.12,824325.98
2021-06-02,821678.12,818330.94
2021-06-03,821678.12,808588.9999999999
2021-06-07,821678.12,809338.38
2021-06-08,821678.12,808588.9999999999
2021-06-10,821678.12,802593.9600000001
2021-06-13,821678.12,798097.68
2021-06-14,821678.12,790603.88
2021-06-16,821678.12,790603.88
2021-06-17,821678.12,789854.4999999999
2021-06-20,821678.12,789105.1199999999
2021-06-21,821678.12,783859.4600000001
2021-06-22,821678.12,804842.1
2021-06-23,821678.12,816082.8
2021-06-24,821678.12,821328.4600000001
2021-06-27,821678.12,822077.8400000001
2021-06-28,821678.12,823576.6
2021-06-29,821678.12,821328.4600000001
2021-06-30,821678.12,809338.38
2021-07-04,859361.24,829641.33
2021-07-05,859356.24,837224.83
2021-07-07,859356.24,821299.4800000001
2021-07-08,859356.24,831158.0300000001
2021-07-11,859356.24,824332.88
2021-07-12,859356.24,821299.4800000001
2021-07-13,859356.24,828124.63
2021-07-14,859356.24,844049.9800000001
2021-07-15,859356.24,857700.2800000001
2021-07-18,859356.24,834191.43
2021-07-25,859356.24,861492.03
2021-07-26,859356.24,869075.5300000001
2021-07-28,859356.24,870592.2300000001
2021-07-29,859356.24,870592.2300000001
2021-08-01,869356.24,878449.93
2021-08-02,869356.24,883053.13
2021-08-03,869356.24,883820.3300000001
2021-08-05,869356.24,875381.13
2021-08-08,869356.24,876148.3300000001
2021-08-09,869356.24,876915.53
2021-08-10,869356.24,882285.93
2021-08-15,869356.24,888423.53
2021-08-16,869356.24,900698.7300000001
2021-08-17,869356.24,901465.93
2021-08-18,869356.24,893026.7300000001
2021-08-19,869356.24,834719.5300000001
2021-08-23,869356.24,872312.33
2021-08-24,869356.24,887656.3300000001
2021-08-25,869356.24,893793.93
2021-08-26,869356.24,903000.3300000001
2021-08-29,869356.24,907603.53
2021-08-30,869356.24,906836.3300000001
2021-08-31,869356.24,910672.33
2021-09-01,879356.24,919171.8099999999
2021-09-02,879356.24,930806.86
2021-09-05,879356.24,932358.2
2021-09-06,879356.24,915293.4600000001
2021-09-07,879356.24,912190.7799999999
2021-09-09,879356.24,917620.47
2021-09-12,879351.24,911415.11
2021-09-14,876375.48,918396.14
2021-09-15,880839.12,922274.49
2021-09-16,880839.12,919171.8099999999
2021-09-19,758832.96,906761.09
2021-09-20,758827.96,898228.72
2021-09-21,758827.96,882715.3200000001
2021-09-22,758827.96,864874.91
2021-09-23,758827.96,873407.2799999999
2021-09-26,758827.96,877285.63
2021-09-27,758827.96,877285.63
2021-09-28,758827.96,864874.91
2021-10-03,768827.96,875483.1900000001
2021-10-04,768827.96,862931.51
2021-10-05,768827.96,868422.87
2021-10-06,768827.96,869207.35
2021-10-10,768827.96,877052.15
2021-10-11,768827.96,887250.39
2021-10-12,768827.96,891957.2699999999
2021-10-13,768827.96,897448.63
2021-10-17,768827.96,914707.1900000001
2021-10-18,768827.96,928043.35
2021-10-19,768827.96,940595.03
2021-10-20,768827.96,934319.1900000001
2021-10-24,768827.96,928827.83
2021-10-25,768827.96,932750.2300000001
2021-10-26,768827.96,932750.2300000001
2021-10-27,768827.96,939026.0700000001
2021-10-28,768827.96,947655.35
2021-10-31,768827.96,959422.55
2021-11-01,778827.96,962624.18
2021-11-02,778827.96,975311.06
2021-11-03,778827.96,984033.29
2021-11-04,778827.96,984826.22
2021-11-07,778827.96,978482.78
2021-11-08,778827.96,973725.2
2021-11-09,778827.96,968967.6200000001
2021-11-10,778827.96,976103.9900000001
2021-11-11,778827.96,967381.76
2021-11-14,778827.96,975311.06
2021-11-15,778827.96,982447.43
2021-11-16,778827.96,968174.6900000001
2021-11-17,778827.96,961831.2500000001
2021-11-18,778827.96,965002.97
2021-11-21,778827.96,954694.88
2021-11-22,778827.96,949144.3700000001
2021-11-23,778827.96,954694.88
2021-11-25,778827.96,953901.95
2021-11-28,778827.96,960245.39
2021-11-29,778827.96,947558.51
2021-11-30,778827.96,949144.3700000001
2021-12-01,795697.12,974558.9500000001
2021-12-02,793458.02,976963.27
2021-12-05,824219.78,968147.43
2021-12-06,877494.31,975360.39
2021-12-08,832729.17,986580.55
2021-12-12,864177.92,986580.55
2021-12-13,864963.56,1001006.4700000001
2021-12-14,878785.13,1000205.03
2021-12-15,879448.18,993793.51
2021-12-16,904219.3700000001,993793.51
2021-12-21,903286.4700000001,981771.91
2021-12-23,922116.4,994594.9500000001
2021-12-26,922656.48,1005013.6699999999
2021-12-27,918532.06,1013028.0700000001
2021-12-28,905397.83,1013028.0700000001
2021-12-29,896388.02,1017836.71
2022-01-02,912991.95,1031275.3400000001
2022-01-03,910831.6300000001,1027227.99
2022-01-04,918368.46,1026418.52
2022-01-05,916649.92,1033703.75
2022-01-09,911420.6700000002,1038560.5700000001
2022-01-10,907119.3200000001,1032894.28
2022-01-11,903682.2400000001,1036132.1600000001
2022-01-12,898526.6200000001,1034513.22
2022-01-13,894230.2700000001,1039370.04
2022-01-16,894225.2700000001,1035322.69
2022-01-18,894225.2700000001,1022371.1700000002
2022-01-19,894225.2700000001,1023990.1100000001
2022-01-20,894225.2700000001,1010229.1200000001
2022-01-23,894225.2700000001,1011038.5900000001
2022-01-24,894225.2700000001,1004562.8300000001
2022-01-25,894225.2700000001,1001324.95
2022-01-26,894225.2700000001,994849.19
2022-01-30,894225.2700000001,991611.31
2022-01-31,894225.2700000001,987563.96
2022-02-01,904225.2700000001,1000312.33
2022-02-02,904225.2700000001,1008484.73
2022-02-03,904225.2700000001,1015839.8899999999
2022-02-06,904225.2700000001,1011753.6900000001
2022-02-07,904225.2700000001,1015839.8899999999
2022-02-08,904225.2700000001,1003581.2899999999
