date,symbol,shares,close,market_value,entry_date,bars_held
2023-12-27,EFID,14361.0,31.97,459121.17,2023-11-07,36
2023-12-27,GBCO,52112.0,8.23,428881.76,2023-12-03,18
2023-12-28,EFID,14361.0,31.7,455243.7,2023-11-07,37
2023-12-28,GBCO,52112.0,8.12,423149.43999999994,2023-12-03,19
2023-12-31,GBCO,52112.0,7.9,411684.80000000005,2023-12-03,20
2024-01-02,GBCO,52112.0,8.39,437219.68000000005,2023-12-03,21
2024-01-03,GBCO,52112.0,8.79,458064.48,2023-12-03,22
2024-01-04,GBCO,52112.0,9.0,469008.0,2023-12-03,23
2024-02-05,EGAL,3338.0,123.99,413878.62,2024-02-05,0
2024-02-06,EGAL,3338.0,122.01,407269.38,2024-02-05,1
2024-02-07,EGAL,3338.0,118.05,394050.89999999997,2024-02-05,2
2024-02-08,EGAL,3338.0,115.8,386540.39999999997,2024-02-05,3
2024-02-11,EGAL,3338.0,123.7,412910.60000000003,2024-02-05,4
2024-02-12,EGAL,3338.0,121.12,404298.56,2024-02-05,5
2024-02-13,EGAL,3338.0,118.42,395285.96,2024-02-05,6
2024-02-14,EGAL,3338.0,120.5,402229.0,2024-02-05,7
2024-02-15,EGAL,3338.0,122.7,409572.60000000003,2024-02-05,8
2024-02-18,EGAL,3338.0,119.92,400292.96,2024-02-05,9
2024-02-19,EGAL,3338.0,119.06,397422.28,2024-02-05,10
2024-02-20,EGAL,3338.0,117.98,393817.24,2024-02-05,11
2024-02-21,EGAL,3338.0,118.69,396187.22,2024-02-05,12
2024-02-22,EGAL,3338.0,123.55,412409.89999999997,2024-02-05,13
2024-02-25,EGAL,3338.0,104.11,347519.18,2024-02-05,14
2024-02-26,EGAL,3338.0,104.0,347152.0,2024-02-05,15
2024-02-27,EGAL,3338.0,102.99,343780.62,2024-02-05,16
2024-03-11,EFIH,18514.0,25.04,463590.56,2024-03-11,0
2024-03-12,EFIH,18514.0,24.0,444336.0,2024-03-11,1
2024-03-13,EFIH,18514.0,22.14,409899.96,2024-03-11,2
2024-03-14,EFIH,18514.0,21.44,396940.16000000003,2024-03-11,3
2024-03-17,EFIH,18514.0,20.24,374723.36,2024-03-11,4
2024-03-18,EFIH,18514.0,17.35,321217.9,2024-03-11,5
2024-06-03,AMOC,40345.0,9.35,377225.75,2024-06-03,0
2024-06-04,AMOC,40345.0,9.3,375208.5,2024-06-03,1
