family,number,value,holdout_excess_vs_etf_dca,holdout_max_drawdown,closed_trades,params
news_event_rules,12,-0.4735557883715018,-0.4735557883715018,0.07057158826053445,84.0,"{""atr_len"": 7, ""confirm_lookback"": 45, ""event_window_days"": 43, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 72, ""max_positions"": 3, ""min_event_score"": 0.5697252999750655, ""scan_mode"": ""monthly"", ""stop_atr"": 2.7272473161420185, ""target_atr"": 5.92609730039676, ""top_n"": 9, ""trail_atr"": 1.5372484664827757, ""trend_len"": 82, ""volume_long"": 68, ""volume_short"": 30}"
news_event_rules,13,-0.29044413496715804,-0.29044413496715804,0.172060563379708,71.0,"{""atr_len"": 14, ""confirm_lookback"": 36, ""event_window_days"": 46, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 77, ""max_positions"": 3, ""min_event_score"": 0.5213843830687009, ""scan_mode"": ""monthly"", ""stop_atr"": 2.7165147324430556, ""target_atr"": 5.956962464599611, ""top_n"": 9, ""trail_atr"": 3.621130518620906, ""trend_len"": 58, ""volume_long"": 61, ""volume_short"": 30}"
news_event_rules,14,-0.48619312745994847,-0.48619312745994847,0.17908349640540056,88.0,"{""atr_len"": 21, ""confirm_lookback"": 38, ""event_window_days"": 59, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 80, ""max_positions"": 3, ""min_event_score"": 0.5471020814204985, ""scan_mode"": ""monthly"", ""stop_atr"": 3.0176457762026985, ""target_atr"": 5.053609468978163, ""top_n"": 8, ""trail_atr"": 3.756505369670055, ""trend_len"": 52, ""volume_long"": 74, ""volume_short"": 27}"
news_event_rules,15,-0.5353505492657031,-0.5353505492657031,0.15790561610730314,78.0,"{""atr_len"": 15, ""confirm_lookback"": 35, ""event_window_days"": 40, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 63, ""max_positions"": 4, ""min_event_score"": 0.7862444105744584, ""scan_mode"": ""monthly"", ""stop_atr"": 2.56782044719304, ""target_atr"": 5.110302837495353, ""top_n"": 10, ""trail_atr"": 3.6102145000975834, ""trend_len"": 66, ""volume_long"": 60, ""volume_short"": 27}"
news_event_rules,16,-0.4870442196473277,-0.4870442196473277,0.017947154014984923,7.0,"{""atr_len"": 13, ""confirm_lookback"": 37, ""event_window_days"": 49, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 90, ""max_positions"": 4, ""min_event_score"": 1.7979859899538244, ""scan_mode"": ""monthly"", ""stop_atr"": 3.2002929849012824, ""target_atr"": 5.401155561622763, ""top_n"": 9, ""trail_atr"": 3.4956001896643323, ""trend_len"": 40, ""volume_long"": 75, ""volume_short"": 30}"
news_event_rules,17,-0.5422720722658976,-0.5422720722658976,0.03838781806400238,20.0,"{""atr_len"": 17, ""confirm_lookback"": 33, ""event_window_days"": 36, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 53, ""max_positions"": 3, ""min_event_score"": 1.043131522476966, ""scan_mode"": ""monthly"", ""stop_atr"": 2.6618078136859653, ""target_atr"": 2.0040665509290028, ""top_n"": 6, ""trail_atr"": 3.991268744206935, ""trend_len"": 60, ""volume_long"": 58, ""volume_short"": 16}"
news_event_rules,18,-0.5655178122757718,-0.5655178122757718,0.0,1.0,"{""atr_len"": 21, ""confirm_lookback"": 40, ""event_window_days"": 25, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 88, ""max_positions"": 4, ""min_event_score"": 2.476370384049841, ""scan_mode"": ""weekly"", ""stop_atr"": 2.005560030477365, ""target_atr"": 3.1981549553853554, ""top_n"": 7, ""trail_atr"": 4.186174175736882, ""trend_len"": 79, ""volume_long"": 75, ""volume_short"": 26}"
news_event_rules,19,-0.44440617373587155,-0.44440617373587155,0.07638372450888664,84.0,"{""atr_len"": 14, ""confirm_lookback"": 31, ""event_window_days"": 43, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 66, ""max_positions"": 3, ""min_event_score"": 0.7249367869816329, ""scan_mode"": ""monthly"", ""stop_atr"": 1.1185292328423229, ""target_atr"": 5.960366963911618, ""top_n"": 8, ""trail_atr"": 3.0166969222089555, ""trend_len"": 95, ""volume_long"": 60, ""volume_short"": 19}"
news_event_rules,20,-0.5906110076485075,-0.5906110076485075,0.11168140314429187,124.0,"{""atr_len"": 11, ""confirm_lookback"": 41, ""event_window_days"": 60, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 48, ""max_positions"": 6, ""min_event_score"": 0.5014989846881069, ""scan_mode"": ""monthly"", ""stop_atr"": 2.1361899223624663, ""target_atr"": 4.802578987812195, ""top_n"": 10, ""trail_atr"": 1.8705538647469848, ""trend_len"": 60, ""volume_long"": 49, ""volume_short"": 28}"
news_event_rules,21,-0.4728013991842268,-0.4728013991842268,0.08511645514597477,81.0,"{""atr_len"": 15, ""confirm_lookback"": 31, ""event_window_days"": 44, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 65, ""max_positions"": 3, ""min_event_score"": 0.6954347247745947, ""scan_mode"": ""monthly"", ""stop_atr"": 1.2532241473730905, ""target_atr"": 5.6027816545217295, ""top_n"": 8, ""trail_atr"": 2.943995600757912, ""trend_len"": 97, ""volume_long"": 60, ""volume_short"": 19}"
news_event_rules,22,-0.5821562070725229,-0.5821562070725229,0.034389894106612307,18.0,"{""atr_len"": 13, ""confirm_lookback"": 31, ""event_window_days"": 49, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 83, ""max_positions"": 4, ""min_event_score"": 1.0364308051999005, ""scan_mode"": ""monthly"", ""stop_atr"": 1.0653085574706922, ""target_atr"": 5.9918865579021245, ""top_n"": 9, ""trail_atr"": 3.3351134701989547, ""trend_len"": 93, ""volume_long"": 57, ""volume_short"": 15}"
news_event_rules,23,-0.4667159711510489,-0.4667159711510489,0.09041528117886122,67.0,"{""atr_len"": 14, ""confirm_lookback"": 41, ""event_window_days"": 41, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 72, ""max_positions"": 3, ""min_event_score"": 0.7090515815700694, ""scan_mode"": ""monthly"", ""stop_atr"": 2.448519162071713, ""target_atr"": 5.397752365756485, ""top_n"": 8, ""trail_atr"": 2.908883301162125, ""trend_len"": 108, ""volume_long"": 64, ""volume_short"": 14}"
news_event_rules,24,-0.5596055533751811,-0.5596055533751811,0.0134434626151545,13.0,"{""atr_len"": 14, ""confirm_lookback"": 34, ""event_window_days"": 33, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 97, ""max_positions"": 4, ""min_event_score"": 1.0569378280577477, ""scan_mode"": ""monthly"", ""stop_atr"": 2.929236656689559, ""target_atr"": 5.7095168358100805, ""top_n"": 9, ""trail_atr"": 3.235403076744649, ""trend_len"": 119, ""volume_long"": 69, ""volume_short"": 19}"
