family,passed_constraints,holdout_excess_vs_etf_dca,holdout_cagr,holdout_max_drawdown,twr_total_return,cagr,max_drawdown,closed_trades,mean_turnover_pct,fee_to_contributions_ratio,params
rebound,True,1.126690013368946,1.031976327695141,0.07476142564447541,13.396046443911333,0.46342197755344317,0.4239194590851405,337.0,0.12706015836363205,0.00236013986013986,"{""atr_len"": 15, ""bb_len"": 40, ""bb_std"": 1.8495062824542354, ""cci_len"": 27, ""cci_reclaim"": -118.02475902638353, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 38, ""max_positions"": 3, ""rsi_entry"": 44.80609886093903, ""rsi_len"": 5, ""rsi_reclaim"": 54.98431843581888, ""scan_mode"": ""monthly"", ""stop_atr"": 1.056478065634162, ""target_atr"": 4.482664295015792, ""top_n"": 6, ""trail_atr"": 4.811367627216187, ""trend_len"": 100}"
breakout,True,0.1569303200366592,0.475907629213556,0.11611771596877618,9.837052797194714,0.40527296424329595,0.407102164071919,180.0,0.06836795603192197,0.0012622377622377623,"{""atr_len"": 15, ""fixed_sell_fee_egp"": 5.0, ""lookback"": 36, ""max_hold_bars"": 24, ""max_positions"": 3, ""scan_mode"": ""monthly"", ""stop_atr"": 2.265963917321445, ""target_atr"": 4.759966555035342, ""top_n"": 7, ""trail_atr"": 4.659735208783627, ""trend_len"": 119, ""volume_long"": 90, ""volume_ratio"": 1.05742956219772, ""volume_short"": 20}"
news_event_rules,False,-0.29044413496715804,0.1900183727444944,0.172060563379708,0.26664117531339016,0.034323737070403926,0.35197992560287905,71.0,0.026914686638657478,0.0005,"{""atr_len"": 14, ""confirm_lookback"": 36, ""event_window_days"": 46, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 77, ""max_positions"": 3, ""min_event_score"": 0.5213843830687009, ""scan_mode"": ""monthly"", ""stop_atr"": 2.7165147324430556, ""target_atr"": 5.956962464599611, ""top_n"": 9, ""trail_atr"": 3.621130518620906, ""trend_len"": 58, ""volume_long"": 61, ""volume_short"": 30}"
