date,open,high,low,close,volume,symbol,holding_name,weight,atr,ret_21,ret_63,kama,trend_ma,trend_ok,signal_fail,event_count,event_score,entry_signal,rank_score
2026-03-31,24.45,24.55,24.1,24.1,2005631,GBCO,GB Corp,0.0165017594161606,0.9794823550261803,-0.16666666666666663,-0.1074074074074074,26.193925846269046,28.032586206896553,False,True,2.0,2.5,False,2.3869982807390726
2026-03-31,79.01,79.9,78.35,78.59,1004624,ETEL,Telecom Egypt,0.0536052766146507,2.946656761973055,-0.12463800400980174,0.2474603174603176,85.90545594816375,83.10517241379311,False,True,3.0,2.0,False,1.928346159720984
2026-03-31,8.3,8.4,8.2,8.28,11951880,AMOC,Alexandria Mineral Oils Company,0.0078246964812872,0.3631240851120249,0.16129032258064502,0.19308357348703153,7.92155952104563,7.556206896551725,True,False,2.0,1.5,False,1.7483913835344982
2026-03-31,119.79,123.55,119.7,121.0,6237239,COMI,Commercial International Bank-Egypt (CIB),0.3479291987217656,4.628952740182569,-0.08368042408178733,0.16402116402116396,129.82104172742802,126.79706896551725,False,True,3.0,1.5,False,1.4683690457351335
2026-03-31,168.5,171.32,167.0,167.33,79859,MCQE,Misr Cement - Qena,0.0095594736152338,6.9621721040439875,-0.13233082706766908,0.18029202228962404,166.3803341623091,177.79413793103447,False,True,2.0,1.5,False,1.4146509013710347
2026-03-31,75.0,76.0,74.2,74.51,3462547,TMGH,T M G Holding,0.1122385238536469,2.8229931692698114,-0.15184974388161632,-0.00653333333333328,82.47875394805146,83.10655172413792,False,True,2.0,1.5,False,1.4028301415285513
2026-03-31,49.07,51.92,49.07,51.85,2394589,ARCC,Arabian Cement Company,0.003483229044941,1.7869419269799496,0.04959514170040502,0.05643846780766104,47.7364944818621,48.52155172413793,True,False,2.0,1.25,False,1.3664237114840034
2026-03-31,31.55,32.46,31.16,32.4,2465297,VLMRA,Egyptian Kuwaiti Holding (EGP),0.0053141285830274,1.328594725578373,0.20850428944423727,0.3399503722084367,29.033433521649005,27.157241379310342,True,False,1.0,1.0,False,1.2627315027221873
2026-03-31,3.86,4.01,3.86,3.93,214118996,CCAP,QALA For Financial Investments,0.0127155482072383,0.13952717114786128,0.20552147239263818,0.050802139037433136,3.4622185919686803,3.4941379310344827,True,False,1.0,1.0,True,1.2566798298772652
