date,symbol,holding_name,score,target_weight,cash_weight
2023-03-01,CCAP,QALA For Financial Investments,0.6142857142857143,0.1,0.30000000000000004
2023-03-01,JUFO,Juhayna Food Industries,0.5428571428571429,0.1,0.30000000000000004
2023-03-01,ADIB,Abu Dhabi Islamic Bank- Egypt,0.3857142857142857,0.1,0.30000000000000004
2023-03-01,COMI,Commercial International Bank-Egypt (CIB),0.3571428571428571,0.1,0.30000000000000004
2023-03-01,HRHO,EFG Holding,0.32857142857142857,0.1,0.30000000000000004
2023-04-02,AMOC,Alexandria Mineral Oils Company,1.0,0.1,0.09999999999999998
2023-04-02,ORWE,Oriental Weavers,0.8888888888888888,0.1,0.09999999999999998
2023-04-02,VLMRA,Egyptian Kuwaiti Holding (EGP),0.7111111111111111,0.1,0.09999999999999998
2023-04-02,EGAL,Egypt Aluminum,0.6666666666666666,0.1,0.09999999999999998
2023-04-02,COMI,Commercial International Bank-Egypt (CIB),0.6222222222222222,0.1,0.09999999999999998
2023-04-02,EAST,Eastern Company,0.4111111111111111,0.1,0.09999999999999998
2023-04-02,JUFO,Juhayna Food Industries,0.3,0.1,0.09999999999999998
2023-04-02,ABUK,Abou Kir Fertilizers,0.2111111111111111,0.1,0.09999999999999998
2023-04-02,ARCC,Arabian Cement Company,0.18888888888888888,0.1,0.09999999999999998
2023-05-01,ORWE,Oriental Weavers,0.97,0.1,0.0
2023-05-01,AMOC,Alexandria Mineral Oils Company,0.86,0.1,0.0
2023-05-01,JUFO,Juhayna Food Industries,0.81,0.1,0.0
2023-05-01,ARCC,Arabian Cement Company,0.64,0.1,0.0
2023-05-01,EGAL,Egypt Aluminum,0.51,0.1,0.0
2023-05-01,VLMRA,Egyptian Kuwaiti Holding (EGP),0.47,0.1,0.0
2023-05-01,COMI,Commercial International Bank-Egypt (CIB),0.42,0.1,0.0
2023-05-01,ABUK,Abou Kir Fertilizers,0.38,0.1,0.0
2023-05-01,EFID,Edita Food Industries (EDITA),0.31000000000000005,0.1,0.0
2023-05-01,GBCO,GB Corp,0.13,0.1,0.0
2023-06-01,ORWE,Oriental Weavers,0.976923076923077,0.1,0.0
2023-06-01,ADIB,Abu Dhabi Islamic Bank- Egypt,0.7846153846153845,0.1,0.0
2023-06-01,EGAL,Egypt Aluminum,0.7615384615384616,0.1,0.0
2023-06-01,ORAS,Orascom Construction PLC,0.676923076923077,0.1,0.0
2023-06-01,ISPH,Ibnsina Pharma,0.6153846153846154,0.1,0.0
2023-06-01,EGCH,Egyptian Chemical Industries (KIMA),0.6076923076923078,0.1,0.0
2023-06-01,ARCC,Arabian Cement Company,0.5230769230769231,0.1,0.0
2023-06-01,ABUK,Abou Kir Fertilizers,0.5076923076923077,0.1,0.0
2023-06-01,CCAP,QALA For Financial Investments,0.46923076923076923,0.1,0.0
2023-06-01,EFID,Edita Food Industries (EDITA),0.43076923076923074,0.1,0.0
2023-07-04,EGCH,Egyptian Chemical Industries (KIMA),0.8250000000000001,0.1,0.0
2023-07-04,CCAP,QALA For Financial Investments,0.8166666666666667,0.1,0.0
2023-07-04,EAST,Eastern Company,0.7833333333333334,0.1,0.0
2023-07-04,ISPH,Ibnsina Pharma,0.75,0.1,0.0
2023-07-04,HELI,Heliopolis Housing,0.6333333333333333,0.1,0.0
2023-07-04,EGAL,Egypt Aluminum,0.5416666666666667,0.1,0.0
2023-07-04,GBCO,GB Corp,0.5416666666666666,0.1,0.0
2023-07-04,ORAS,Orascom Construction PLC,0.5,0.1,0.0
2023-07-04,EFID,Edita Food Industries (EDITA),0.3916666666666666,0.1,0.0
2023-07-04,ADIB,Abu Dhabi Islamic Bank- Egypt,0.3333333333333333,0.1,0.0
2023-08-01,ORHD,Orascom Development Egypt,0.9727272727272727,0.1,0.0
2023-08-01,EFID,Edita Food Industries (EDITA),0.8818181818181818,0.1,0.0
2023-08-01,GBCO,GB Corp,0.7636363636363637,0.1,0.0
2023-08-01,ORAS,Orascom Construction PLC,0.6454545454545455,0.1,0.0
2023-08-01,HRHO,EFG Holding,0.5545454545454546,0.1,0.0
2023-08-01,JUFO,Juhayna Food Industries,0.4909090909090909,0.1,0.0
2023-08-01,EGAL,Egypt Aluminum,0.4727272727272728,0.1,0.0
2023-08-01,EGCH,Egyptian Chemical Industries (KIMA),0.46363636363636357,0.1,0.0
2023-08-01,HELI,Heliopolis Housing,0.3727272727272727,0.1,0.0
2023-08-01,EAST,Eastern Company,0.2909090909090909,0.1,0.0
2023-09-03,HELI,Heliopolis Housing,0.8666666666666667,0.1,0.09999999999999998
2023-09-03,EFID,Edita Food Industries (EDITA),0.8555555555555556,0.1,0.09999999999999998
2023-09-03,JUFO,Juhayna Food Industries,0.7666666666666666,0.1,0.09999999999999998
2023-09-03,TMGH,T M G Holding,0.6111111111111112,0.1,0.09999999999999998
2023-09-03,EAST,Eastern Company,0.4888888888888889,0.1,0.09999999999999998
2023-09-03,GBCO,GB Corp,0.4444444444444444,0.1,0.09999999999999998
2023-09-03,ORAS,Orascom Construction PLC,0.35555555555555557,0.1,0.09999999999999998
2023-09-03,ABUK,Abou Kir Fertilizers,0.3444444444444444,0.1,0.09999999999999998
2023-09-03,ETEL,Telecom Egypt,0.26666666666666666,0.1,0.09999999999999998
2023-10-01,ABUK,Abou Kir Fertilizers,0.9333333333333333,0.1,0.09999999999999998
2023-10-01,TMGH,T M G Holding,0.8222222222222222,0.1,0.09999999999999998
2023-10-01,EGCH,Egyptian Chemical Industries (KIMA),0.7666666666666666,0.1,0.09999999999999998
2023-10-01,ORAS,Orascom Construction PLC,0.7111111111111111,0.1,0.09999999999999998
2023-10-01,AMOC,Alexandria Mineral Oils Company,0.5222222222222223,0.1,0.09999999999999998
2023-10-01,EAST,Eastern Company,0.4222222222222222,0.1,0.09999999999999998
2023-10-01,ETEL,Telecom Egypt,0.4111111111111111,0.1,0.09999999999999998
2023-10-01,COMI,Commercial International Bank-Egypt (CIB),0.3,0.1,0.09999999999999998
2023-10-01,VLMRA,Egyptian Kuwaiti Holding (EGP),0.1111111111111111,0.1,0.09999999999999998
2023-11-01,TMGH,T M G Holding,1.0,0.1,0.4
2023-11-01,EGAL,Egypt Aluminum,0.7833333333333334,0.1,0.4
2023-11-01,EAST,Eastern Company,0.5166666666666666,0.1,0.4
2023-11-01,EFID,Edita Food Industries (EDITA),0.4833333333333333,0.1,0.4
2023-11-01,EGCH,Egyptian Chemical Industries (KIMA),0.44999999999999996,0.1,0.4
2023-11-01,ORAS,Orascom Construction PLC,0.26666666666666666,0.1,0.4
2023-12-03,ORAS,Orascom Construction PLC,1.0,0.1,0.19999999999999996
2023-12-03,EGCH,Egyptian Chemical Industries (KIMA),0.8375,0.1,0.19999999999999996
2023-12-03,PHDC,Palm Hills Development Company,0.6375,0.1,0.19999999999999996
2023-12-03,EGAL,Egypt Aluminum,0.625,0.1,0.19999999999999996
2023-12-03,EFID,Edita Food Industries (EDITA),0.6124999999999999,0.1,0.19999999999999996
2023-12-03,ETEL,Telecom Egypt,0.41250000000000003,0.1,0.19999999999999996
2023-12-03,COMI,Commercial International Bank-Egypt (CIB),0.25,0.1,0.19999999999999996
2023-12-03,MCQE,Misr Cement - Qena,0.125,0.1,0.19999999999999996
2024-01-02,TMGH,T M G Holding,1.0,0.1,0.09999999999999998
2024-01-02,MCQE,Misr Cement - Qena,0.8222222222222222,0.1,0.09999999999999998
2024-01-02,EFID,Edita Food Industries (EDITA),0.7777777777777778,0.1,0.09999999999999998
2024-01-02,EGCH,Egyptian Chemical Industries (KIMA),0.6333333333333333,0.1,0.09999999999999998
2024-01-02,ETEL,Telecom Egypt,0.5222222222222223,0.1,0.09999999999999998
2024-01-02,ABUK,Abou Kir Fertilizers,0.5,0.1,0.09999999999999998
2024-01-02,CCAP,QALA For Financial Investments,0.34444444444444444,0.1,0.09999999999999998
2024-01-02,ARCC,Arabian Cement Company,0.2222222222222222,0.1,0.09999999999999998
2024-01-02,JUFO,Juhayna Food Industries,0.17777777777777778,0.1,0.09999999999999998
2024-02-01,EGAL,Egypt Aluminum,0.9624999999999999,0.1,0.19999999999999996
2024-02-01,TMGH,T M G Holding,0.9125000000000001,0.1,0.19999999999999996
2024-02-01,COMI,Commercial International Bank-Egypt (CIB),0.675,0.1,0.19999999999999996
2024-02-01,PHDC,Palm Hills Development Company,0.5125,0.1,0.19999999999999996
2024-02-01,ORWE,Oriental Weavers,0.4625,0.1,0.19999999999999996
2024-02-01,EAST,Eastern Company,0.45,0.1,0.19999999999999996
2024-02-01,ABUK,Abou Kir Fertilizers,0.39999999999999997,0.1,0.19999999999999996
2024-02-01,ORHD,Orascom Development Egypt,0.125,0.1,0.19999999999999996
2024-03-03,TMGH,T M G Holding,1.0,0.1,0.0
2024-03-03,ARCC,Arabian Cement Company,0.88125,0.1,0.0
2024-03-03,EGAL,Egypt Aluminum,0.8562500000000001,0.1,0.0
2024-03-03,PHDC,Palm Hills Development Company,0.8312499999999999,0.1,0.0
2024-03-03,ORAS,Orascom Construction PLC,0.80625,0.1,0.0
2024-03-03,EAST,Eastern Company,0.625,0.1,0.0
2024-03-03,FWRY,Fawry For Banking Technology And Electronic Payment,0.55625,0.1,0.0
2024-03-03,EFID,Edita Food Industries (EDITA),0.55625,0.1,0.0
2024-03-03,JUFO,Juhayna Food Industries,0.4875,0.1,0.0
2024-03-03,MCQE,Misr Cement - Qena,0.475,0.1,0.0
2024-04-01,ORAS,Orascom Construction PLC,0.8500000000000001,0.1,0.8
2024-04-01,GBCO,GB Corp,0.65,0.1,0.8
2024-05-01,EFIH,E-finance For Digital and Financial Investments,1.0,0.1,0.9
2024-06-02,EFIH,E-finance For Digital and Financial Investments,0.8500000000000001,0.1,0.6
2024-06-02,ORAS,Orascom Construction PLC,0.75,0.1,0.6
2024-06-02,GBCO,GB Corp,0.65,0.1,0.6
2024-06-02,COMI,Commercial International Bank-Egypt (CIB),0.25,0.1,0.6
2024-07-01,ORWE,Oriental Weavers,0.8125,0.1,0.19999999999999996
2024-07-01,GBCO,GB Corp,0.7375,0.1,0.19999999999999996
2024-07-01,PHDC,Palm Hills Development Company,0.7125,0.1,0.19999999999999996
2024-07-01,AMOC,Alexandria Mineral Oils Company,0.65,0.1,0.19999999999999996
2024-07-01,EGAL,Egypt Aluminum,0.6124999999999999,0.1,0.19999999999999996
2024-07-01,ORAS,Orascom Construction PLC,0.4875,0.1,0.19999999999999996
2024-07-01,EFIH,E-finance For Digital and Financial Investments,0.325,0.1,0.19999999999999996
2024-07-01,HRHO,EFG Holding,0.1625,0.1,0.19999999999999996
2024-08-01,EFIH,E-finance For Digital and Financial Investments,0.9230769230769231,0.1,0.0
2024-08-01,EMFD,Emaar Misr for Development,0.8923076923076922,0.1,0.0
2024-08-01,JUFO,Juhayna Food Industries,0.8615384615384616,0.1,0.0
2024-08-01,GBCO,GB Corp,0.7692307692307693,0.1,0.0
2024-08-01,HRHO,EFG Holding,0.6230769230769231,0.1,0.0
2024-08-01,ORWE,Oriental Weavers,0.6153846153846154,0.1,0.0
2024-08-01,PHDC,Palm Hills Development Company,0.5846153846153845,0.1,0.0
2024-08-01,EGAL,Egypt Aluminum,0.4153846153846154,0.1,0.0
2024-08-01,AMOC,Alexandria Mineral Oils Company,0.36923076923076925,0.1,0.0
2024-08-01,EAST,Eastern Company,0.3384615384615385,0.1,0.0
2024-09-01,PHDC,Palm Hills Development Company,0.9749999999999999,0.1,0.0
2024-09-01,JUFO,Juhayna Food Industries,0.8166666666666667,0.1,0.0
2024-09-01,HRHO,EFG Holding,0.8083333333333333,0.1,0.0
2024-09-01,GBCO,GB Corp,0.7083333333333334,0.1,0.0
2024-09-01,MCQE,Misr Cement - Qena,0.625,0.1,0.0
2024-09-01,EAST,Eastern Company,0.6166666666666666,0.1,0.0
2024-09-01,FWRY,Fawry For Banking Technology And Electronic Payment,0.6,0.1,0.0
2024-09-01,EMFD,Emaar Misr for Development,0.4333333333333333,0.1,0.0
2024-09-01,BFTH,Beltone Holding,0.3666666666666667,0.1,0.0
2024-09-01,ORWE,Oriental Weavers,0.22499999999999998,0.1,0.0
2024-10-01,PHDC,Palm Hills Development Company,1.0,0.1,0.0
2024-10-01,EAST,Eastern Company,0.81,0.1,0.0
2024-10-01,EMFD,Emaar Misr for Development,0.76,0.1,0.0
2024-10-01,MCQE,Misr Cement - Qena,0.65,0.1,0.0
2024-10-01,JUFO,Juhayna Food Industries,0.57,0.1,0.0
2024-10-01,EGAL,Egypt Aluminum,0.52,0.1,0.0
2024-10-01,HRHO,EFG Holding,0.42,0.1,0.0
2024-10-01,FWRY,Fawry For Banking Technology And Electronic Payment,0.41000000000000003,0.1,0.0
2024-10-01,EGCH,Egyptian Chemical Industries (KIMA),0.26,0.1,0.0
2024-10-01,ARCC,Arabian Cement Company,0.1,0.1,0.0
2024-11-03,MCQE,Misr Cement - Qena,0.8888888888888888,0.1,0.09999999999999998
2024-11-03,JUFO,Juhayna Food Industries,0.8444444444444444,0.1,0.09999999999999998
2024-11-03,ARCC,Arabian Cement Company,0.8,0.1,0.09999999999999998
2024-11-03,EMFD,Emaar Misr for Development,0.7,0.1,0.09999999999999998
2024-11-03,ORWE,Oriental Weavers,0.5888888888888889,0.1,0.09999999999999998
2024-11-03,EAST,Eastern Company,0.47777777777777775,0.1,0.09999999999999998
2024-11-03,FWRY,Fawry For Banking Technology And Electronic Payment,0.26666666666666666,0.1,0.09999999999999998
2024-11-03,ORAS,Orascom Construction PLC,0.2222222222222222,0.1,0.09999999999999998
2024-11-03,HRHO,EFG Holding,0.2111111111111111,0.1,0.09999999999999998
2024-12-01,JUFO,Juhayna Food Industries,1.0,0.1,0.09999999999999998
2024-12-01,MCQE,Misr Cement - Qena,0.8111111111111111,0.1,0.09999999999999998
2024-12-01,ARCC,Arabian Cement Company,0.7888888888888889,0.1,0.09999999999999998
2024-12-01,ORWE,Oriental Weavers,0.5222222222222223,0.1,0.09999999999999998
2024-12-01,FWRY,Fawry For Banking Technology And Electronic Payment,0.5111111111111111,0.1,0.09999999999999998
2024-12-01,ORAS,Orascom Construction PLC,0.5,0.1,0.09999999999999998
2024-12-01,EAST,Eastern Company,0.4666666666666667,0.1,0.09999999999999998
2024-12-01,EGAL,Egypt Aluminum,0.2222222222222222,0.1,0.09999999999999998
2024-12-01,EMFD,Emaar Misr for Development,0.17777777777777778,0.1,0.09999999999999998
2025-01-02,ARCC,Arabian Cement Company,1.0,0.1,0.30000000000000004
2025-01-02,JUFO,Juhayna Food Industries,0.8142857142857143,0.1,0.30000000000000004
2025-01-02,EAST,Eastern Company,0.6571428571428571,0.1,0.30000000000000004
2025-01-02,GBCO,GB Corp,0.5428571428571429,0.1,0.30000000000000004
2025-01-02,FWRY,Fawry For Banking Technology And Electronic Payment,0.4285714285714286,0.1,0.30000000000000004
2025-01-02,EGAL,Egypt Aluminum,0.2857142857142857,0.1,0.30000000000000004
2025-01-02,PHDC,Palm Hills Development Company,0.2714285714285714,0.1,0.30000000000000004
2025-02-02,ARCC,Arabian Cement Company,0.8785714285714286,0.1,0.0
2025-02-02,EGAL,Egypt Aluminum,0.8714285714285714,0.1,0.0
2025-02-02,ISPH,Ibnsina Pharma,0.85,0.1,0.0
2025-02-02,ORHD,Orascom Development Egypt,0.8428571428571429,0.1,0.0
2025-02-02,PHDC,Palm Hills Development Company,0.6642857142857143,0.1,0.0
2025-02-02,JUFO,Juhayna Food Industries,0.6571428571428571,0.1,0.0
2025-02-02,GBCO,GB Corp,0.5857142857142857,0.1,0.0
2025-02-02,CCAP,QALA For Financial Investments,0.47857142857142854,0.1,0.0
2025-02-02,FWRY,Fawry For Banking Technology And Electronic Payment,0.40714285714285714,0.1,0.0
2025-02-02,EAST,Eastern Company,0.4,0.1,0.0
2025-03-02,ARCC,Arabian Cement Company,1.0,0.1,0.0
2025-03-02,ORHD,Orascom Development Egypt,0.8769230769230769,0.1,0.0
2025-03-02,EGAL,Egypt Aluminum,0.776923076923077,0.1,0.0
2025-03-02,CCAP,QALA For Financial Investments,0.7000000000000001,0.1,0.0
2025-03-02,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,0.6846153846153846,0.1,0.0
2025-03-02,HRHO,EFG Holding,0.5538461538461539,0.1,0.0
2025-03-02,GBCO,GB Corp,0.46923076923076923,0.1,0.0
2025-03-02,ETEL,Telecom Egypt,0.43846153846153846,0.1,0.0
2025-03-02,JUFO,Juhayna Food Industries,0.4230769230769231,0.1,0.0
2025-03-02,EAST,Eastern Company,0.40769230769230774,0.1,0.0
2025-04-03,EGAL,Egypt Aluminum,0.9076923076923076,0.1,0.0
2025-04-03,ARCC,Arabian Cement Company,0.8923076923076922,0.1,0.0
2025-04-03,CCAP,QALA For Financial Investments,0.8076923076923077,0.1,0.0
2025-04-03,ISPH,Ibnsina Pharma,0.7615384615384615,0.1,0.0
2025-04-03,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,0.6615384615384616,0.1,0.0
2025-04-03,ORHD,Orascom Development Egypt,0.6307692307692307,0.1,0.0
2025-04-03,HRHO,EFG Holding,0.6076923076923078,0.1,0.0
2025-04-03,GBCO,GB Corp,0.5076923076923077,0.1,0.0
2025-04-03,FWRY,Fawry For Banking Technology And Electronic Payment,0.3076923076923077,0.1,0.0
2025-04-03,ABUK,Abou Kir Fertilizers,0.2923076923076923,0.1,0.0
2025-05-04,ORHD,Orascom Development Egypt,0.86,0.1,0.0
2025-05-04,HRHO,EFG Holding,0.8500000000000001,0.1,0.0
2025-05-04,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,0.7500000000000001,0.1,0.0
2025-05-04,GBCO,GB Corp,0.7,0.1,0.0
2025-05-04,ARCC,Arabian Cement Company,0.66,0.1,0.0
2025-05-04,ISPH,Ibnsina Pharma,0.62,0.1,0.0
2025-05-04,EMFD,Emaar Misr for Development,0.34,0.1,0.0
2025-05-04,FWRY,Fawry For Banking Technology And Electronic Payment,0.32000000000000006,0.1,0.0
2025-05-04,EAST,Eastern Company,0.3,0.1,0.0
2025-05-04,MCQE,Misr Cement - Qena,0.1,0.1,0.0
2025-06-01,,,,,1.0
2025-07-01,MCQE,Misr Cement - Qena,0.9666666666666666,0.1,0.09999999999999998
2025-07-01,ARCC,Arabian Cement Company,0.8444444444444444,0.1,0.09999999999999998
2025-07-01,BFTH,Beltone Holding,0.7222222222222222,0.1,0.09999999999999998
2025-07-01,FWRY,Fawry For Banking Technology And Electronic Payment,0.6333333333333333,0.1,0.09999999999999998
2025-07-01,GBCO,GB Corp,0.5444444444444444,0.1,0.09999999999999998
2025-07-01,PHDC,Palm Hills Development Company,0.5222222222222223,0.1,0.09999999999999998
2025-07-01,ISPH,Ibnsina Pharma,0.35555555555555557,0.1,0.09999999999999998
2025-07-01,ORAS,Orascom Construction PLC,0.3,0.1,0.09999999999999998
2025-07-01,COMI,Commercial International Bank-Egypt (CIB),0.1111111111111111,0.1,0.09999999999999998
2025-08-03,MCQE,Misr Cement - Qena,1.0,0.1,0.0
2025-08-03,ARCC,Arabian Cement Company,0.9090909090909092,0.1,0.0
2025-08-03,BFTH,Beltone Holding,0.7090909090909091,0.1,0.0
2025-08-03,ORAS,Orascom Construction PLC,0.6727272727272727,0.1,0.0
2025-08-03,FWRY,Fawry For Banking Technology And Electronic Payment,0.6363636363636364,0.1,0.0
2025-08-03,EGCH,Egyptian Chemical Industries (KIMA),0.49090909090909085,0.1,0.0
2025-08-03,PHDC,Palm Hills Development Company,0.3727272727272727,0.1,0.0
2025-08-03,GBCO,GB Corp,0.34545454545454546,0.1,0.0
2025-08-03,COMI,Commercial International Bank-Egypt (CIB),0.33636363636363636,0.1,0.0
2025-08-03,ISPH,Ibnsina Pharma,0.3090909090909091,0.1,0.0
2025-09-01,MCQE,Misr Cement - Qena,1.0,0.1,0.09999999999999998
2025-09-01,ARCC,Arabian Cement Company,0.8111111111111111,0.1,0.09999999999999998
2025-09-01,ORAS,Orascom Construction PLC,0.7888888888888889,0.1,0.09999999999999998
2025-09-01,EGCH,Egyptian Chemical Industries (KIMA),0.5666666666666667,0.1,0.09999999999999998
2025-09-01,ETEL,Telecom Egypt,0.5222222222222223,0.1,0.09999999999999998
2025-09-01,FWRY,Fawry For Banking Technology And Electronic Payment,0.4333333333333333,0.1,0.09999999999999998
2025-09-01,GBCO,GB Corp,0.3888888888888889,0.1,0.09999999999999998
2025-09-01,COMI,Commercial International Bank-Egypt (CIB),0.34444444444444444,0.1,0.09999999999999998
2025-09-01,EAST,Eastern Company,0.14444444444444443,0.1,0.09999999999999998
2025-10-01,EGCH,Egyptian Chemical Industries (KIMA),0.8666666666666667,0.1,0.09999999999999998
2025-10-01,MCQE,Misr Cement - Qena,0.6888888888888889,0.1,0.09999999999999998
2025-10-01,EFID,Edita Food Industries (EDITA),0.6555555555555556,0.1,0.09999999999999998
2025-10-01,EAST,Eastern Company,0.6444444444444444,0.1,0.09999999999999998
2025-10-01,ETEL,Telecom Egypt,0.6,0.1,0.09999999999999998
2025-10-01,ORAS,Orascom Construction PLC,0.5444444444444444,0.1,0.09999999999999998
2025-10-01,ISPH,Ibnsina Pharma,0.35555555555555557,0.1,0.09999999999999998
2025-10-01,FWRY,Fawry For Banking Technology And Electronic Payment,0.3444444444444444,0.1,0.09999999999999998
2025-10-01,COMI,Commercial International Bank-Egypt (CIB),0.3,0.1,0.09999999999999998
2025-11-02,MCQE,Misr Cement - Qena,1.0,0.1,0.0
2025-11-02,ARCC,Arabian Cement Company,0.7933333333333332,0.1,0.0
2025-11-02,EAST,Eastern Company,0.7866666666666666,0.1,0.0
2025-11-02,ETEL,Telecom Egypt,0.78,0.1,0.0
2025-11-02,ORAS,Orascom Construction PLC,0.7266666666666666,0.1,0.0
2025-11-02,EFID,Edita Food Industries (EDITA),0.6933333333333334,0.1,0.0
2025-11-02,EGAL,Egypt Aluminum,0.58,0.1,0.0
2025-11-02,EGCH,Egyptian Chemical Industries (KIMA),0.48000000000000004,0.1,0.0
2025-11-02,HRHO,EFG Holding,0.4066666666666667,0.1,0.0
2025-11-02,EFIH,E-finance For Digital and Financial Investments,0.39333333333333337,0.1,0.0
2025-12-01,MCQE,Misr Cement - Qena,1.0,0.1,0.09999999999999998
2025-12-01,ETEL,Telecom Egypt,0.8555555555555556,0.1,0.09999999999999998
2025-12-01,TMGH,T M G Holding,0.7111111111111111,0.1,0.09999999999999998
2025-12-01,CCAP,QALA For Financial Investments,0.5222222222222223,0.1,0.09999999999999998
2025-12-01,EFID,Edita Food Industries (EDITA),0.5,0.1,0.09999999999999998
2025-12-01,ARCC,Arabian Cement Company,0.5,0.1,0.09999999999999998
2025-12-01,EGAL,Egypt Aluminum,0.37777777777777777,0.1,0.09999999999999998
2025-12-01,ORAS,Orascom Construction PLC,0.35555555555555557,0.1,0.09999999999999998
2025-12-01,EAST,Eastern Company,0.17777777777777778,0.1,0.09999999999999998
2026-01-04,MCQE,Misr Cement - Qena,1.0,0.1,0.0
2026-01-04,EFID,Edita Food Industries (EDITA),0.9230769230769231,0.1,0.0
2026-01-04,EGAL,Egypt Aluminum,0.7307692307692308,0.1,0.0
2026-01-04,EFIH,E-finance For Digital and Financial Investments,0.7153846153846153,0.1,0.0
2026-01-04,CCAP,QALA For Financial Investments,0.7000000000000001,0.1,0.0
2026-01-04,ETEL,Telecom Egypt,0.6307692307692307,0.1,0.0
2026-01-04,TMGH,T M G Holding,0.6153846153846154,0.1,0.0
2026-01-04,ARCC,Arabian Cement Company,0.5307692307692308,0.1,0.0
2026-01-04,GBCO,GB Corp,0.3384615384615385,0.1,0.0
2026-01-04,ORHD,Orascom Development Egypt,0.3076923076923077,0.1,0.0
2026-02-01,MCQE,Misr Cement - Qena,1.0,0.1,0.30000000000000004
2026-02-01,EFIH,E-finance For Digital and Financial Investments,0.8142857142857143,0.1,0.30000000000000004
2026-02-01,ETEL,Telecom Egypt,0.7571428571428572,0.1,0.30000000000000004
2026-02-01,TMGH,T M G Holding,0.5714285714285714,0.1,0.30000000000000004
2026-02-01,COMI,Commercial International Bank-Egypt (CIB),0.4285714285714286,0.1,0.30000000000000004
2026-02-01,EGAL,Egypt Aluminum,0.2857142857142857,0.1,0.30000000000000004
2026-02-01,GBCO,GB Corp,0.14285714285714285,0.1,0.30000000000000004
2026-03-01,ETEL,Telecom Egypt,0.94,0.1,0.5
2026-03-01,MCQE,Misr Cement - Qena,0.72,0.1,0.5
2026-03-01,ABUK,Abou Kir Fertilizers,0.68,0.1,0.5
2026-03-01,EGCH,Egyptian Chemical Industries (KIMA),0.34,0.1,0.5
2026-03-01,COMI,Commercial International Bank-Egypt (CIB),0.32000000000000006,0.1,0.5
2026-04-01,ABUK,Abou Kir Fertilizers,0.8999999999999999,0.1,0.4
2026-04-01,VLMRA,Egyptian Kuwaiti Holding (EGP),0.7333333333333334,0.1,0.4
2026-04-01,EGAL,Egypt Aluminum,0.7166666666666666,0.1,0.4
2026-04-01,MCQE,Misr Cement - Qena,0.5333333333333333,0.1,0.4
2026-04-01,AMOC,Alexandria Mineral Oils Company,0.4,0.1,0.4
2026-04-01,ORAS,Orascom Construction PLC,0.21666666666666665,0.1,0.4
