date,core_satellite_equity,adaptive_balanced_equity,adaptive_aggressive_equity,static_top10_dca_equity,annual_top10_dca_equity,etf_dca_equity,etf_buy_hold_norm
2019-02-05,111477.20286302001,111314.38721076,111232.85044905,111069.24319914001,111069.24319914001,111920.07777500001,1.0
2019-02-14,114267.90286301999,114049.48721076002,113940.12044905001,113723.06319914,113723.06319914,114846.07777500001,1.026143790849673
2019-02-19,113988.59286301999,113921.53721076,113888.22044904999,113822.73319914,113822.73319914,114187.727775,1.0202614379084967
2019-02-21,115448.78286302,114912.81721076001,114644.56044904998,114108.94319913999,114108.94319913999,116821.12777500002,1.0437908496732027
2019-02-28,114290.11286301998,114637.01721076001,114810.83044905,115158.14319914,115158.14319914,113456.227775,1.0137254901960784
2019-04-17,124324.72085417999,124065.33483877002,123934.42887737999,123676.38317110001,123676.38317110001,125040.58575218002,1.0281045751633986
2019-05-21,122072.85789895999,122107.31632333,122126.10122028,122161.71105223999,122161.71105223999,122077.29628838,0.9281045751633986
2019-07-09,135675.09255878,134824.98782389,134398.90345413,133550.10868926003,133550.10868926003,137930.41830918004,0.9751633986928104
2019-07-11,133893.23255878,132476.09782389,131767.15345413,130343.43356221,130343.43356221,137560.65830918003,0.9725490196078431
2019-08-21,144108.66075802,141395.69946251,140036.94578001997,137311.05938751998,137311.05938751998,151056.62032998,0.9980392156862744
2019-08-22,143273.41075802,140502.20946251,139114.68578002,136329.78938752,136329.78938752,150364.18032998,0.9934640522875816
2019-08-28,141918.97075802,139396.47946251,138133.48578001998,135596.79938752,135596.79938752,148385.78032998,0.9803921568627451
2019-09-02,158357.85332601,155063.30004671,153411.88970655,150105.61045192,150105.61045192,166806.43285498003,1.0326797385620916
2019-09-04,157460.26332600997,153508.91004671,151529.31970655,147563.14045192002,147563.14045192002,167545.42285498002,1.0372549019607842
2019-09-09,157429.02332600998,153804.56004671,151986.61970654997,148348.57045192,148348.57045192,166700.86285498002,1.0320261437908496
2019-09-17,157402.59332600998,153599.03004671002,151690.11970654997,147871.14045192002,147871.14045192002,167123.14285498002,1.0346405228758169
2019-09-23,145214.20332601,141039.32004671003,138949.43970655,134743.62045192003,134743.62045192003,155827.15285498003,0.9647058823529411
2019-10-24,157064.40039579998,152928.10934239003,150858.51416229,146695.83682745,146695.83682745,167616.98263688,0.9758169934640523
2019-10-27,157830.43039579998,153597.37934239002,151478.79416228997,147220.01682745,147220.01682745,168627.32263688,0.9816993464052287
2019-10-28,158449.3403958,154330.42934239004,152268.46416229,148125.16682745,148125.16682745,168964.10263688004,0.9836601307189542
2019-10-30,161158.1403958,157048.82934239,154990.04416229,150859.95682745002,150859.95682745002,171658.34263688,0.9993464052287581
2019-10-31,161582.8503958,157599.29934238998,155603.14416229,151599.65682745,151599.65682745,171770.60263688004,1.0
2019-11-03,172232.79284274002,168061.69233454,165971.04681331,161780.18541586003,161780.18541586003,182927.56815108002,1.0058823529411764
2019-11-04,172565.39284274,168194.43233454,166003.89681330998,161612.88541586002,161612.88541586002,183759.58815108,1.0104575163398692
2019-11-20,169687.09284274,165491.43233454,163391.27681331,159171.82541586002,159171.82541586002,180431.50815108002,0.992156862745098
2019-11-21,168670.33284274,164446.74233454,162332.96681331,158083.94541586,158083.94541586,179480.62815108002,0.9869281045751633
2019-11-27,164127.18284273997,160363.83233454,158481.45681331,154687.14541586,154687.14541586,173775.34815108,0.9555555555555555
2019-12-03,170221.52247154998,166165.67922525998,164143.57183228002,160159.99838102,160159.99838102,180506.60618628,0.937908496732026
2019-12-25,172434.96247154998,167947.08922526,165704.06183228,161197.12838101998,161197.12838101998,183902.66618628,0.9555555555555555
2019-12-30,174828.93247155,171099.04922526,169249.83183228003,165879.30838102003,165879.30838102003,184028.44618628002,0.9562091503267974
2019-12-31,180746.36247155,178490.92922526,177400.64183227997,176122.07838102002,176122.07838102002,185663.58618628,0.9647058823529411
2020-01-02,185808.46605408,181786.53611251002,179789.20948061,176213.46408629,176063.34875541003,195743.89871128,0.9660130718954247
2020-01-12,181784.26605408,177459.13611251002,175319.39948061,171180.86408629,171415.82875541,192433.14871128,0.949673202614379
2020-01-28,179609.37605407997,174752.11611251003,172373.94948061003,167242.61408629,168472.41875541,191108.84871128,0.9431372549019608
2020-01-30,184716.88605407998,179740.61611251,177306.38948061,172483.47408629,173171.10875541004,196670.90871128,0.9705882352941175
2020-02-05,192328.43025071,187391.67316529003,184948.95451957997,178037.07272472,180556.23567214998,204558.70073208,0.9607843137254901
2020-02-11,193353.23025070998,188368.98316529,185912.97451958,178146.25272472,181738.52567215,205393.60073208,0.9647058823529411
2020-02-12,189460.49025071,185020.76316529,182844.31451958,176489.21272471998,179371.90567215002,199827.60073208,0.9385620915032679
2020-02-16,187922.67025070998,183246.95316529,180957.20451958,172995.50272472002,177438.52567215002,198714.40073208,0.9333333333333332
2020-02-18,185919.53025071003,181306.86316529,179047.86451958,170190.80272471998,175525.55567215002,196627.15073208002,0.9235294117647059
2020-02-23,189715.48025071,183795.46316529,180855.53451958002,169357.30272472,175442.90567215002,204697.85073208003,0.961437908496732
2020-02-24,185304.19025071,179149.75316529,176081.61451957998,164367.80272472,170313.63567215,201079.95073208,0.9444444444444443
2020-03-03,177119.72023867,171250.85337034002,168426.15950853,155217.39981653003,165115.90027896,189726.39575008003,0.8477124183006536
2020-03-08,174235.44023866998,167456.30337034,164148.14950853,150179.30981653,158971.50027896004,190457.79575008003,0.8509803921568627
2020-03-10,160443.06023867,154563.74337034,151760.31950853,138620.54981653,148493.73027896002,173050.47575008002,0.7732026143790849
