date,regime,core_weight,satellite_weight,guard_active,sleeve_drawdown,portfolio_drawdown,turnover_value,turnover_pct,fees
2019-02-05,fixed,0.5,0.5,False,0.0,0.0,109765.17515999998,0.9978652287272726,234.53035032
2020-01-02,fixed,0.5,0.5,False,0.0,0.0,113671.61431,0.609316502836492,242.34322862
2021-01-04,fixed,0.5,0.5,False,-0.028141398718320776,0.0,96574.34580000001,0.37804522313692696,208.1486916
2022-01-02,fixed,0.5,0.5,False,0.0,0.0,288406.448565,0.7068107254892483,586.81289713
2023-01-02,fixed,0.5,0.5,False,-0.009212505352649947,0.0,454642.73955999996,0.6578539581088286,919.2854791199999
2024-01-02,fixed,0.5,0.5,False,0.0,0.0,869503.76775,0.6575936817926417,1749.0075355
2025-01-02,fixed,0.5,0.5,False,-0.27544199226979615,-0.13591044647717399,1761090.978325,1.013302734863104,3537.1819566500003
2026-01-04,fixed,0.5,0.5,False,-0.08955533860878395,-0.04669486285094582,3356257.4838150004,1.117018380500301,6727.51496763
