date,regime,core_weight,satellite_weight,guard_active,sleeve_drawdown,portfolio_drawdown,turnover_value,turnover_pct,fees
2019-02-05,bull,0.3,0.7,False,0.0,0.0,109752.82899,0.9977529908181818,234.50565797999997
2020-01-02,bull,0.3,0.7,False,-0.02824572863288599,0.0,148028.48220499998,0.8154292120569424,311.05696441
2021-01-04,stress,0.8,0.19999999999999996,False,-0.0706515588032175,0.0,165954.08616,0.6676826429615831,341.90817232
2022-01-02,stress,0.8,0.19999999999999996,False,-0.3113804393425246,0.0,120192.01782000001,0.30815338806106435,250.38403563999998
2023-01-02,bull,0.3,0.7,False,-0.009184690319847477,-0.013548393554336458,184303.251295,0.2746184007256274,378.60650259
2024-01-02,bull,0.3,0.7,False,0.0,-0.009296886811026583,310828.146075,0.2315921348706175,626.65629215
2025-01-02,bull,0.3,0.7,False,-0.25730500210569607,-0.11528845683776523,1167461.818155,0.6679806489821744,2344.92363631
2026-01-04,bull,0.3,0.7,False,-0.06708902043084308,-0.01967633625658982,3106733.73004,0.9499895467179194,6228.46746008
