date,symbol,stock_close,benchmark_close,ratio,rel_mom_21,rel_mom_63,rel_mom_126,rel_mom_252,ratio_vs_sma50,ratio_vs_sma200,sma50_vs_sma200,ratio_breakout_20,ratio_breakout_63,ratio_breakout_126,vol_adj_rel_mom_63,volume_ratio_20_63,mom63_volume_score,down_day_excess_63,down_day_excess_126,beta_252,corr_252,residual_strength_21_126b,residual_strength_63_126b,residual_strength_126_126b,excess_fwd_21,excess_fwd_63,excess_fwd_126
2016-05-10,AMOC,1.78,8.2,0.21707317073170734,0.026392217679402252,-0.07250554323725045,-0.3579130160233639,,-0.042359008763889316,-0.25038873207597034,-0.21723143141936618,-0.03652015129776953,-0.1839867194483461,-0.3579130160233639,-2.0111940687142353,0.610072229960447,-0.04423361844724299,0.02042032701300774,0.017219936076602216,0.22608143203369419,0.19315331103631744,0.03137688887497231,0.06985522517573925,-0.48616878891544596,0.33050150726226346,0.5611948479035349,1.8658536585365852
2016-05-12,AMOC,1.8,8.2,0.21951219512195125,0.03792471450726076,-0.04164187983343226,-0.3312195121951218,,-0.03049794448513521,-0.2400437165289624,-0.21613752219694415,-0.025694535020216347,-0.174818030902822,-0.33827050997782704,-1.157169236539402,0.6093281402716623,-0.025373569196321315,0.02042032701300774,0.017219936076602216,0.2262028643108181,0.1931065727767532,0.04261284393115211,0.09087806343621671,-0.44580662026703316,0.269241192411924,0.6181571815718157,1.9277777777777778
2016-05-17,AMOC,1.84,8.2,0.22439024390243906,0.060989708162977774,0.0029149315883405524,-0.2992591359360691,,-0.006600916102135979,-0.22118484842569996,-0.2160097948566524,-0.004043302465109977,-0.15648065381177356,-0.32356541019955654,0.08103180317751515,0.6076547762500867,0.0017712721020973882,0.02042032701300774,0.017219936076602216,0.22641970403431563,0.1928204406371958,0.06483506615337425,0.11873083253570658,-0.40002943981298106,0.20811240721102853,0.4966330858960759,1.7389978791092258
2016-05-19,AMOC,1.87,8.09,0.23114956736711992,0.10128155946748518,0.01456666395268802,-0.25264362494376424,,0.025579908999798118,-0.19581095146590788,-0.215868952309741,0.02595797280593337,-0.1310712598450675,-0.3031891223733004,0.40360090223677353,0.6129507498249886,0.008928647592248755,0.021001492947971524,0.017587555073538277,0.22349622484834208,0.19021983255628902,0.08150801085383994,0.11991879715315686,-0.34641909943593696,0.19934163124739723,0.43733268113403323,1.6960398722923262
2016-05-26,AMOC,2.06,8.09,0.2546353522867738,0.20655704717279466,0.14967099176184107,-0.20514867463260533,,0.1293186939128783,-0.11225083018511273,-0.21390731013315456,0.10160427807486627,-0.04278438250312244,-0.23239015619732561,3.9341513338724856,0.6424377379181464,0.0961542933794427,0.021001492947971524,0.01705523300543997,0.22446320683493312,0.18356382121892711,0.19083662320332245,0.22837625888906046,-0.26596399050048003,0.11832299254743339,0.2282573475584142,1.3198543089274781
2016-05-29,AMOC,2.02,8.05,0.2509316770186335,0.182134779018418,0.10644727761432549,-0.22010085052048411,,0.11272244658424935,-0.1232459372311615,-0.21206400979846196,-0.014545015980220954,-0.056707098956131574,-0.24355505364201036,2.8009957203915294,0.6485484130982369,0.06903621297539826,0.018914752188938094,0.016485920669096432,0.22513791829877997,0.1839502605867313,0.1667904019358065,0.18619189530153343,-0.28215039314737017,0.14067400528872787,0.25569153188610794,1.342359018510547
2016-06-01,AMOC,2.03,8.05,0.2521739130434782,0.19964815280221138,0.011436672967863437,-0.23278537409740385,,0.11793724548950646,-0.11709488826114312,-0.21023732297937436,-0.009666525960321137,-0.052037332119280855,-0.23981027667984223,0.3174449091551284,0.641965812388191,0.007341953052832514,0.014019202265493018,0.016350603158795243,0.2252029151352086,0.1839710448792847,0.17392831633658995,0.1099773371929531,-0.2696224777122773,0.13450417648318713,0.20484043692439524,1.3157849646605275
2016-06-02,AMOC,2.04,8.16,0.25,0.21745562130177531,-0.02777777777777768,-0.24636363636363645,,0.10703191038405424,-0.12289102688674225,-0.20769314336298683,-0.01820388349514568,-0.060209424083769614,-0.24636363636363645,-0.7752520511633321,0.6692083355114168,-0.018589120430872623,0.012871218836933563,0.01659102472166526,0.22583828645212348,0.18466098039176698,0.19870916288226148,0.08359631914666069,-0.246732356388449,0.13725490196078405,0.23651960784313708,1.6764705882352942
2016-06-05,AMOC,2.08,8.16,0.2549019607843137,0.2413273001508296,-0.041782157889333704,-0.1730739539910452,,0.12635443354286124,-0.10394992939864989,-0.2044688208995692,0.0010470207500474782,-0.041782157889333704,-0.2097015513032524,-1.171624580483714,0.6210099631429409,-0.02594713633088766,0.01138264430509375,0.019488467988240055,0.2260256324407248,0.18450221135624725,0.2183170060195163,0.08771912554513735,-0.1520494000892136,0.10859728506787314,0.25348793363499245,1.5312028657616894
2016-06-06,AMOC,2.12,8.25,0.25696969696969696,0.18148637210089724,0.013759573759573707,-0.17948285948285947,,0.13213297759390197,-0.09496895849553944,-0.20059652053603838,0.008111888111888232,-0.014949494949494935,-0.20329073871242553,0.39113117684728044,0.5616532941397604,0.00772810992802358,0.01138264430509375,0.019488467988240055,0.22836725989189896,0.186248733188587,0.17591121067659235,0.151605346683517,-0.1541519445664139,0.09170954831332168,0.2874957118353343,1.6015723270440252
2016-06-07,AMOC,2.12,8.3,0.25542168674698795,0.13628134158254634,-0.0208835341365462,-0.17163241200094492,,0.12323724362374655,-0.09869353597024522,-0.19758139329319846,-0.0060240963855421326,-0.0208835341365462,-0.20809019209367596,-0.5964565749327231,0.5294116845865842,-0.01105598698735036,0.010103755136587985,0.019488467988240055,0.22841819283359013,0.1863353976909839,0.1410259853022957,0.1532479900850412,-0.14007360142406935,0.0603773584905658,0.3056262786997044,1.621448056376449
2016-06-08,AMOC,2.13,8.37,0.25448028673835127,0.1295114331167464,-0.0015391102677629886,-0.1651437233484918,,0.11712196410195697,-0.10033991071049886,-0.19466260784449907,-0.009687563400283983,-0.02350587646911728,-0.21100891019274237,-0.04409656129041551,0.5693467852797574,-0.0008762874831419242,0.012797586583155496,0.019488467988240055,0.22888684917588742,0.18677060238334814,0.13497865834175263,0.20482208158923532,-0.12858588417664735,0.0640449627273798,0.5940565736113215,1.5633971090581722
2016-06-13,AMOC,2.17,8.25,0.263030303030303,0.1927791281801976,0.1318787878787877,-0.14312820512820512,,0.15137008490273463,-0.06851590352187575,-0.19097768068482157,0.023584905660377187,0.009302325581395099,-0.1845004259462093,3.96271404886089,0.6163818688641632,0.08128769373626772,0.014360561483353433,0.01992807419138485,0.2254636783147597,0.18387368276247376,0.16204261744832746,0.31507808815856875,-0.12958433506967407,0.06360005585812023,0.5212121212121212,1.4723362658846528
2016-07-10,AMOC,2.14,8.25,0.2593939393939394,0.1920781586355358,0.08134848484848467,-0.1517117117117116,,0.1324399900712716,-0.07964807280613817,-0.18728415168742107,-0.013824884792626557,-0.013824884792626557,-0.19577461360593895,2.4564866607789972,0.5700423700515149,0.04637208310312995,0.014360561483353433,0.01992807419138485,0.22536508661067015,0.1837110646984182,0.1676916727583382,0.2689951388498131,-0.1395630660161468,0.13098272444066827,0.48400453129425114,1.4946190880770318
2016-07-17,AMOC,2.3,8.29,0.27744270205066346,0.24775033382143308,0.19389859527608078,-0.09617704370418467,,0.20583008000391212,-0.014146671073176575,-0.1824276527223263,0.054793682911508546,0.054793682911508546,-0.13981620087103552,5.713614004570474,0.5932976497695387,0.1150395808709137,0.014360561483353433,0.01992807419138485,0.22977798062196608,0.18360735752938176,0.2195625755856935,0.37397396517443615,-0.06969524355252756,0.05996748308595978,0.24865474379818542,1.359747207216657
2016-07-18,AMOC,2.29,8.4,0.2726190476190476,0.2564182194616975,0.08526690931149505,-0.09055989583333357,,0.17978351083669164,-0.029815722368630837,-0.17765906310783808,-0.017386128364389353,-0.017386128364389353,-0.1547714668196598,2.6043184664606525,0.6128248014502762,0.05225367676909566,0.009234629811251172,0.01992807419138485,0.22895710158451255,0.18313666301694984,0.23034355133736437,0.3399841895824897,-0.05951151778405725,0.05243293824079842,0.32808276148887483,1.4758265751715534
2016-07-19,AMOC,2.29,8.4,0.2726190476190476,0.26086309523809503,0.06491815476190466,-0.06085958005249359,,0.17520613437317567,-0.02821261916111062,-0.17309197730046277,-0.017386128364389353,-0.017386128364389353,-0.1547714668196598,1.9874101684282588,0.6356969932916405,0.041268275792184186,0.009234629811251172,0.01992807419138485,0.22896579956481425,0.18314495798112165,0.23118420042019422,0.32087590932771265,-0.04570850462900164,0.08655645664379286,0.31378665003119166,1.4428935329590353
2016-07-24,AMOC,2.28,8.09,0.2818294190358467,0.27129574891169983,0.12731767614338674,-0.017590567652372546,,0.21269122768229032,0.006068371872889777,-0.1703837309059294,0.015811253829203897,0.015811253829203897,-0.12621561648323854,3.8896735275034047,0.6225569007455926,0.07926249786995791,0.011027192877900131,0.021350558217055747,0.2268068848190053,0.18264107364217896,0.22923828301260485,0.3193440339923301,-0.01797142640621745,0.0001951727278644011,0.2774922473055321,1.3723407715828515
2016-07-26,AMOC,2.33,8.14,0.28624078624078625,0.2809670544477174,0.14860952440570263,0.0035670939285397107,,0.22800320561269105,0.023216369799456515,-0.16676408895126593,0.015652614336824966,0.015652614336824966,-0.1125386065145102,4.535024998826434,0.6648576715461813,0.09880418236596085,0.012203327263815669,0.021350558217055747,0.22839972588382368,0.18362514353903936,0.26043891134252706,0.3652949002230749,-0.002073432210383006,0.01705665868755979,0.20683109953496204,1.2752000927966591
2016-07-27,AMOC,2.36,8.5,0.2776470588235294,0.24941176470588222,0.11410275502606093,-0.03719165085388998,,0.18904772102225298,-0.006101154494153271,-0.16412198776061904,-0.03002272153496599,-0.03002272153496599,-0.1391826128041579,3.4535539224322287,0.6661696142319832,0.07601178829851749,0.012203327263815669,0.021699739638204093,0.23041228418087878,0.18701301425638228,0.2692085456799125,0.3634962723765979,0.001483267203144045,0.05909272183449654,0.24836490528414767,1.3183349950149554
2016-07-28,AMOC,2.33,8.75,0.2662857142857143,0.2063772691396999,0.12317948717948712,-0.0728513591671488,,0.13842235611025688,-0.045152883777122454,-0.16125407139281434,-0.06971428571428573,-0.06971428571428573,-0.17440734366035582,3.7504479289921293,0.7540182762407477,0.09287958459129617,0.012203327263815669,0.021699739638204093,0.225099272369522,0.18345067401245546,0.24742232791773375,0.3649668392380837,-0.013656842424024868,0.12758798283261785,0.33202207234825254,1.4
2016-08-02,AMOC,2.39,8.3,0.28795180722891567,0.32651956139163385,0.2465282181357007,-0.02073069606360667,,0.22644061648070668,0.0338172054845447,-0.15705889743679413,0.005977558301877073,0.005977558301877073,-0.10723375429428561,7.258803303536144,0.774296653757774,0.19088597435933963,0.017201505504287142,0.023497200652752643,0.20588812160283324,0.1695072964992246,0.3006401583830056,0.427251109709022,0.017236653032655404,0.08817361496193987,0.3148056661793619,1.409159651156929
2016-08-03,AMOC,2.39,8.68,0.27534562211981567,0.25435227854582676,0.23249945139346062,-0.0894171749813566,,0.16824360449763276,-0.010193465386986178,-0.15273960773048723,-0.04377880184331795,-0.04377880184331795,-0.14631799085743902,6.794208105652064,0.7365869313551566,0.17125605744366657,0.017201505504287142,0.0233798979782004,0.2024410317703259,0.16839626313182485,0.28082046728032173,0.45156211050462325,0.02063298606901693,0.10708983282879903,0.5296550527350905,1.5337861288394423
2016-08-04,AMOC,2.38,8.9,0.2674157303370786,0.19174401563263266,0.14060995184590674,-0.11011235955056198,,0.13105238560194543,-0.037378931040421115,-0.1489155752522704,-0.07131775656997807,-0.07131775656997807,-0.17090384007941906,4.134455821901139,0.7143861553225705,0.1004498028992891,0.01470892579580448,0.02443541601522997,0.2005648520699107,0.16736060993900043,0.25007228562532496,0.43370041958993105,0.022961865828806792,0.1346992729676142,0.5837881219903693,1.7644698328769712
2016-08-07,AMOC,2.43,8.9,0.27303370786516856,0.18119930301027454,0.1649438202247191,-0.09898876404494372,,0.14958524589022648,-0.01589983346011925,-0.14395198611147442,-0.05180762540548156,-0.05180762540548156,-0.1534858535264655,4.838777130420526,0.7647466968496154,0.1261402416826107,0.01470892579580448,0.02443541601522997,0.20064949479187785,0.16715025072450057,0.2516000414423901,0.4381984284367102,0.0355669078456137,0.13578859758635042,0.5905488509733201,1.6678688676191795
2016-08-08,AMOC,2.51,8.9,0.2820224719101123,0.10755427075379065,0.22334251060346721,-0.09702221998286908,,0.18078481706713712,0.017689115176494852,-0.13812482980238827,-0.020591415542287828,-0.020591415542287828,-0.12561707504174024,6.5295018510532765,0.7860292016607441,0.1755537353065496,0.01470892579580448,0.024316301232404594,0.20077952206784463,0.16661045032245728,0.18291757406711218,0.4690461505778777,0.11414007324286149,0.09122610680872034,0.5273736514615697,1.514418729576078
2016-08-10,AMOC,2.53,8.95,0.28268156424581004,0.12652801593008478,0.23437616387337057,-0.1058794575837374,,0.17676121879391116,0.021106973230105686,-0.13227343243291012,-0.018302517472709945,-0.018302517472709945,-0.1235736241053601,6.856752753478758,0.7653011676868534,0.1793683518902558,0.01470892579580448,0.024316301232404594,0.20124427620630433,0.1669786460387985,0.2086778481241674,0.4831966734120805,0.10571924627675768,0.08815774946452626,0.478393357917283,1.6684258175635396
2016-08-11,AMOC,2.53,8.95,0.28268156424581004,0.1209786168368332,0.25024933448314646,-0.06275356921166975,-0.25193682744111334,0.17004628041759062,0.022212017153264485,-0.12634907331320588,-0.018302517472709945,-0.018302517472709945,-0.1235736241053601,7.333898234846792,0.7919087811487496,0.19817464545383426,0.01470892579580448,0.024316301232404594,0.20124605487462646,0.166981747262662,0.20372735307466244,0.49108266332479966,0.12852491383559878,0.05567160553801309,0.4106697286196923,2.096420606355025
2016-08-14,AMOC,2.53,9.0,0.2811111111111111,0.12444444444444436,0.26021919879062727,-0.06502692119432218,-0.25763422337065756,0.15693861150405009,0.017670275228081067,-0.1203765998395685,-0.023756392375639312,-0.023756392375639312,-0.12844265952699707,7.6369431580186795,0.7567529722873562,0.1969216521310416,0.01470892579580448,0.024316301232404594,0.1995787678944608,0.16550385117644828,0.20158924040360213,0.5040268287081201,0.12325924125018128,0.07708388230127361,0.4310935441370223,1.9986956521739134
2016-08-15,AMOC,2.52,9.0,0.28,0.0984615384615386,0.23013333333333352,-0.08484848484848473,-0.25430809399477805,0.14590390469219172,0.014957129659166624,-0.11427378377613573,-0.02761506276150616,-0.02761506276150616,-0.13188755020080323,6.7642523078229875,0.7446208445470419,0.1713620770250927,0.01470892579580448,0.024316301232404594,0.19943513020570944,0.16542250535247882,0.17802882809638695,0.47966609627285367,0.10168552670577169,-0.04365079365079361,0.4476190476190478,1.6082539682539678
2016-08-16,AMOC,2.52,9.05,0.27845303867403315,0.08360262691545928,0.06848259026082482,-0.09771654850259659,-0.2278254785055176,0.13336118919107465,0.010567330601488623,-0.10834485930935123,-0.03298735523243723,-0.03298735523243723,-0.1366837515809094,2.37066733335766,0.8563698274707615,0.0586464240064134,0.01470892579580448,0.024316301232404594,0.20390954036297185,0.16845143703960241,0.1607906633079834,0.33282910147866734,0.09255515554957176,-0.034109444882925555,0.38573182495834457,1.688577567306849
2016-08-18,AMOC,2.46,9.13,0.26944140197152244,0.054888507718696244,0.07127304398316148,-0.1114166530726387,-0.24384879765021028,0.09153281368961697,-0.020612900257836353,-0.10274149575804004,-0.06428299733739073,-0.06428299733739073,-0.1646234444898984,2.470929419309715,0.8129749573744841,0.057943199894160434,0.01470892579580448,0.024316301232404594,0.2021274403897103,0.1667407838114715,0.13759418883203764,0.3431506756312834,0.06884968419468337,0.041598767575846574,0.6058780576852867,1.8465747691430916
2016-08-21,AMOC,2.47,9.17,0.26935659760087244,0.05845761592455512,0.047321829495157175,-0.09238537764923416,-0.23908547362087762,0.08595714238125818,-0.019314655700137018,-0.09693918293180326,-0.06457750623964809,-0.06457750623964809,-0.1648863720968936,1.6479307321140813,0.7348222855449937,0.03477313490580189,0.01470892579580448,0.024316301232404594,0.20233332999078366,0.16687465503462445,0.138492026276026,0.3230860442159928,0.09384134497768153,0.051554311498063776,0.5472342041245217,1.8031823540059775
2016-08-25,AMOC,2.55,9.17,0.27808069792802614,0.057219243274753806,0.13000422337226802,-0.06704527751419809,-0.23473353625028837,0.11510217737249873,0.013866370804588746,-0.09078612581176249,-0.03428042142149923,-0.03428042142149923,-0.13783815742796723,4.583767306220205,0.9786617363211885,0.12723015897459145,0.01470892579580448,0.024316301232404594,0.20428590003023656,0.16794601867380912,0.14885997779195076,0.350986545152269,0.12188218285833599,0.016148138644770937,0.6711014176663033,1.6829473774242523
2016-09-01,AMOC,2.55,8.75,0.2914285714285714,0.12349799732977296,0.1943517753922377,-0.02226345083487946,-0.18522064323111442,0.16125483898513449,0.06372120722219643,-0.08398986035500744,0.012074118350269059,0.012074118350269059,-0.09645438898450953,6.7365471923530045,0.9727797624016439,0.18906147388839864,0.017100664328246997,0.025083630714017185,0.20033061760151244,0.16615211662467497,0.16629044941148147,0.3564034877995576,0.12548776968524003,-0.004056022408963633,0.6235294117647059,1.7449859943977588
2016-09-04,AMOC,2.56,8.73,0.293241695303551,0.05694506698540769,0.27453653042548987,-0.025476952245526596,-0.18217289726687746,0.16079812612154476,0.0715198750851207,-0.07691109162513932,0.006221503492576996,0.006221503492576996,-0.09083297680987412,9.937425550387285,0.9993399105180423,0.27435531174934286,0.016322565655741157,0.02496638029478791,0.1998163059666474,0.16566305652008725,0.09665893015152736,0.34618594869457464,0.12337661693269648,-0.018269437285223455,0.5857450959335626,1.7609625572737686
2016-09-05,AMOC,2.59,9.06,0.28587196467991166,0.04861332022325682,0.24039360945859967,-0.11368210147433022,-0.19665391743693283,0.12445636631634183,0.04584003958078564,-0.069914964324582,-0.025131932947020097,-0.025131932947020097,-0.11368210147433022,8.622573959617274,1.0770917432255187,0.25892597187203764,0.01744889485391539,0.02496638029478791,0.20116965976148055,0.16789073109375866,0.11272061241373939,0.36318080196548247,0.059376957716937066,-0.0866381992209806,1.3003102440188532,1.7045181416042348
2016-09-07,AMOC,2.57,8.7,0.29540229885057473,0.08357175124228289,0.3472393860873033,-0.03368400545489958,-0.20081083489263107,0.15376927219424386,0.08189316938002578,-0.062296773320651644,0.007367995689655293,0.007367995689655293,-0.03368400545489958,12.738051013321611,1.1452005921049384,0.3976587505493351,0.018489194622617198,0.02520937034033801,0.20179869782216492,0.17029807177885548,0.10824317977379004,0.38766106414542917,0.10710836041835328,-0.15375911266156828,1.1979292454939847,1.6918466836620603
2016-09-08,AMOC,2.52,8.94,0.2818791946308725,0.00017661603673646553,0.3100050432556156,-0.03599755948749228,-0.24496644295302006,0.0954421025268748,0.03376991144812558,-0.056298905196804916,-0.045778601833233123,-0.045778601833233123,-0.045778601833233123,11.124347647821558,1.1506377238786192,0.3567034973625344,0.018489194622617198,0.02520937034033801,0.19534418600262962,0.1653668906320148,0.08255298676389786,0.3700031609831092,0.11510245604144714,-0.15241823798870802,1.0380845850644504,1.738814317673378
2016-09-18,AMOC,2.51,8.63,0.2908458864426419,0.016088204138671847,0.3600827868907359,0.025751117364674503,-0.21449295119327394,0.1245149109203183,0.06784676948392554,-0.050393410426202934,-0.015424431108566283,-0.015424431108566283,-0.015424431108566283,12.848061659362351,1.1476132787187692,0.41323578767386926,0.01930373906406097,0.025392636703802533,0.19420248763326925,0.16523562570103753,0.06086875938587148,0.3702445561723426,0.144310618814908,-0.23565529308028577,1.2580593039198942,1.700124184605726
2016-09-20,AMOC,2.53,8.61,0.2938443670150987,0.058337762554380834,0.3747104889595261,0.0049222941209003945,-0.20550434437436604,0.13011820637265203,0.07988463053467032,-0.04444984210918668,-0.005273932672623105,-0.005273932672623105,-0.005273932672623105,13.370330682267193,1.0541021608933883,0.39498313612165453,0.020018503913829637,0.02490531373249176,0.1930417730909044,0.16417043321046243,0.06578573781574786,0.38757149060721385,0.12122236970371675,-0.2064379593541843,1.082283216959781,1.655681186964326
2016-09-25,AMOC,2.59,8.61,0.3008130081300813,0.12966258417948984,0.4181184668989548,0.21522468956032847,-0.19732810393430567,0.14981793947764221,0.10651439010690633,-0.037661222602256794,0.01831640884502228,0.01831640884502228,0.01831640884502228,14.893724923112558,1.1663670980589649,0.4876796228817973,0.02198724416832624,0.02490531373249176,0.1936311750177992,0.164357804397416,0.10867352052719573,0.4266677384933114,0.2844914048335794,-0.14869573406158776,0.9517845371503908,1.58401607182095
2016-10-03,AMOC,2.69,8.61,0.3124274099883856,0.08499895518979095,0.47725792699710645,0.2684552845528454,-0.16502397481693432,0.18561738047083387,0.14978573680304574,-0.030221928472032533,0.03861003861003853,0.03861003861003853,0.03861003861003853,16.834157382144127,1.2871965924543143,0.6143247773524854,0.02198724416832624,0.02490531373249176,0.19384565950021085,0.16369296053777244,0.1106403143073218,0.4426573615652998,0.32807656782172745,-0.041971598685716316,0.899524629871896,1.4530178015534803
2016-10-04,AMOC,2.69,8.84,0.3042986425339366,0.10515155531153542,0.4388224831951455,0.2171945701357465,-0.17514987252222258,0.1476323554760266,0.12062177775343974,-0.02353591513319009,-0.02601809954751133,-0.02601809954751133,-0.02601809954751133,15.322180786636824,1.3569375771924066,0.5954547171643763,0.02198724416832624,0.02490531373249176,0.19335289699570216,0.16380381894079543,0.11556637573891011,0.438999686950384,0.30941889320681176,0.05936180591767726,1.1083786102373463,1.6519705966458647
2016-10-05,AMOC,2.73,9.01,0.3029966703662597,0.13305477573937474,0.43266633733873094,0.20459651877317886,-0.17547709138184053,0.1353559262080597,0.11655552945058334,-0.016559033448010574,-0.030185378493124082,-0.030185378493124082,-0.030185378493124082,15.097031416154456,1.3436383780995262,0.5813470957600749,0.02198724416832624,0.02490531373249176,0.19533471951305353,0.1656462386183695,0.13637161368750944,0.4512789654662087,0.3127945055150327,0.0015855398763275907,1.0201485528899512,1.649762372292894
2016-10-09,AMOC,2.79,9.01,0.30965593784683687,0.13413080116742715,0.47531478433924,0.2618479467258603,-0.17477880502198473,0.1522401936466946,0.14157833578611645,-0.009253155652238387,-0.008870771427038848,-0.008870771427038848,-0.008870771427038848,16.574453258327047,1.3440671424292976,0.6388549839412402,0.02198724416832624,0.02490531373249176,0.19632735606846377,0.16590055579104787,0.13734123230418666,0.47044928460041674,0.3591627713954935,-0.03947425998193976,1.0486675497953288,1.538680637602982
2016-10-11,AMOC,2.77,9.01,0.3074361820199778,0.09011235855689348,0.45674702526908106,0.25280244173140964,-0.17990808734824337,0.13672635305067526,0.13387701896472337,-0.002506613907828581,-0.015975640449067297,-0.015975640449067297,-0.015975640449067297,15.8998312768586,1.3563886431514411,0.6195264778681858,0.023263681121812967,0.02490531373249176,0.19629842012616802,0.1658555424904803,0.09725096282323635,0.47100516009367105,0.35199431261413155,-0.05555800414300993,1.0890386534015555,1.5768520336409206
2016-10-12,AMOC,2.77,9.01,0.3074361820199778,0.08757068343035623,0.4483265222328434,0.20789647148965917,-0.1735671704978432,0.12971065488180056,0.13444911189983633,0.0041943988025248125,-0.015975640449067297,-0.015975640449067297,-0.015975640449067297,15.601280007705359,1.362957529702547,0.6110500092426102,0.023263681121812967,0.02455859924136623,0.1963229157551112,0.16589904978807257,0.08972295654532496,0.46519120660529895,0.35382617820181217,-0.054448126229580396,1.0895755618506515,1.432447701510957
2016-10-13,AMOC,2.75,9.23,0.2979414951245937,0.05398275943285147,0.4173748583094834,0.17059247323063742,-0.2108784689852492,0.08876256997067578,0.1001317902591996,0.010442332058522297,-0.0463656977610587,-0.0463656977610587,-0.0463656977610587,14.365253606024451,1.4678603007599935,0.612647985047818,0.023263681121812967,0.02455859924136623,0.19416599780426527,0.16429229320096123,0.0793825420668429,0.45703821147809537,0.3434857637233301,-0.05299714370136899,1.1163321185856396,1.4597222495814044
2016-10-16,AMOC,2.77,9.16,0.30240174672489084,0.07573743894229956,0.4726428257667763,0.21905704148471616,-0.189881636405424,0.0985047174315159,0.1171071689944283,0.01693433925928689,-0.03208957646791444,-0.03208957646791444,-0.03208957646791444,16.385589830810666,1.6072070292476914,0.7596348718958548,0.02266318194191001,0.024245634511101885,0.19258963519147254,0.16308324268430957,0.08806783675152334,0.488366240037387,0.3770731156592833,-0.05641779515394196,1.0814008481389814,1.4347973452304008
2016-10-17,AMOC,2.41,9.0,0.2677777777777778,-0.04365079365079372,0.3040302432610127,0.08513089005235619,-0.2798187134502923,-0.03084050885984624,-0.009799865583333789,0.021710196793057746,-0.1429120198265179,-0.1429120198265179,-0.1429120198265179,9.37379954699072,1.5818806177971654,0.48093954903875324,0.013652526478537978,0.019972438119859,0.21182261116839643,0.1707284140152753,-0.03581762298700529,0.360528211128898,0.2544434200841277,0.153116643614569,1.3919778699861685,2.05253112033195
2016-10-18,AMOC,2.37,8.82,0.2687074829931973,-0.03499892020300177,0.2354539581195607,0.12421400992829579,-0.2741315192743763,-0.03092654513939208,-0.005338071578176118,0.02640509182546591,-0.13993627190653202,-0.13993627190653202,-0.13993627190653202,7.432137688164802,1.6194217785744922,0.381299267630383,0.013011899175289103,0.01947031846854679,0.21299462536062116,0.17186719648955767,-0.04876340015221559,0.28793847383236015,0.272438892986171,0.198183070696633,1.3256695083096526,2.026622463331324
2016-10-23,AMOC,2.53,9.01,0.2807991120976692,0.04215280221614637,0.2491765905750365,0.07536802819821653,-0.26152044534943686,0.008577425318958998,0.04024547165985193,0.03139872611255212,-0.10123406871340812,-0.10123406871340812,-0.10123406871340812,7.809997516280851,1.6693914152349063,0.415973261183469,0.013011899175289103,0.017476672548246665,0.22723511920337855,0.18132865761086767,0.03979217561412605,0.31841234974845944,0.32711782964031705,0.1366334288208535,1.2344079700640045,1.9294284348089301
2016-10-24,AMOC,2.53,8.92,0.2836322869955157,0.052999219331529845,0.25890266420469543,0.09828724464374683,-0.22508950767803404,0.014927216430883572,0.051499136040755955,0.036034031818046985,-0.09216580259056129,-0.09216580259056129,-0.09216580259056129,8.112577384014907,1.3583396544494775,0.3516777554318551,0.012834075766205374,0.01724977038681088,0.23086502693609995,0.18369826998736222,0.03787625702357815,0.31134694164135684,0.33990598707709724,0.35955972278842263,1.2407699533844982,1.853737216186037
2016-10-26,AMOC,2.53,8.95,0.28268156424581004,0.016545076131011083,0.28189286887939535,0.0394904082054921,-0.23720847743194118,0.009498993015908841,0.049083075399645626,0.03921161155939146,-0.09520882224668237,-0.09520882224668237,-0.09520882224668237,8.87499824390993,1.3607498652931445,0.38358568335473525,0.012834075766205374,0.016136655697051524,0.231383706681056,0.1840571364854432,0.004882954655367353,0.3157855498956456,0.2886073241142744,0.3522865281427341,1.3345507540795372,1.8127453794687214
2016-10-27,AMOC,2.63,9.06,0.2902869757174393,-0.003917240185257409,0.3340510741987237,0.10245600067552085,-0.21174733455450656,0.033753325780467414,0.07801658609553086,0.04281801007183739,-0.07086585095644893,-0.07086585095644893,-0.07086585095644893,10.500048102923012,1.3996667949138808,0.4675601963612666,0.014457184085994376,0.016136655697051524,0.23565685007285317,0.18672266359691708,0.038541730227051874,0.3725238523968716,0.3576177182588946,0.25099253812773337,1.2115134422817044,1.7174938517194205
2016-11-02,AMOC,2.61,9.06,0.28807947019867547,-0.017603994205298124,0.2955873499309416,0.11230684326710816,-0.23076652106523887,0.023275265801539158,0.07045238497920292,0.04610403549694864,-0.07793150988453679,-0.07793150988453679,-0.07793150988453679,9.302017646156441,1.3332229727065286,0.39408384536937485,0.014457184085994376,0.016136655697051524,0.2363677249340073,0.18703988573413075,0.026839860424740333,0.34306136616196126,0.3664065981442029,0.16891223262540933,1.2582273984420598,1.786493618532897
2016-11-03,AMOC,2.56,9.74,0.26283367556468173,-0.08058953644169231,0.21132041781983757,0.04539495817816919,-0.30167329284809286,-0.06724969204440201,-0.022242085589729843,0.04825257742698552,-0.15873682282085133,-0.15873682282085133,-0.15873682282085133,6.2325395854802785,1.2941818948829478,0.2734870587615336,0.014457184085994376,0.016136655697051524,0.2136874863048731,0.1731006996287868,-0.01525735784368109,0.3278068059074227,0.35293349550488334,0.3397314553388091,1.3534715092402465,2.0163228311088295
