rebalance_date,selection_date,rank,symbol,holding_name,score,ret_3m,ret_6m,median_daily_value,median_daily_volume,coverage_ratio,score_momentum,score_value,score_quality,score_low_risk,score_liquidity,has_fundamentals,fundamental_period_end,fundamental_filing_date,net_income_ttm,earnings_yield,pe_ratio,book_to_price,pb_ratio,roe,roa,cash_conversion,leverage_inverse,revenue_growth,net_income_growth,positive_earnings_count_4p,margin_stability_4p,fundamental_row_age_days,target_weight
2016-07-10,2016-06-13,2,ETEL,Telecom Egypt,0.7666666666666666,0.3351955307262571,0.5296000000000001,10793249.6,1338058.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2016-07-10,2016-06-13,3,AMOC,Alexandria Mineral Oils Company,0.3333333333333333,0.2543352601156068,0.26900584795321625,1106937.1500000001,591945.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2016-10-03,2016-09-25,1,ORWE,Oriental Weavers,0.8,0.32552083333333326,-0.06776556776556775,8373389.4,1907718.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2016-10-03,2016-09-25,2,ORAS,Orascom Construction PLC,0.6666666666666666,0.28176192209683304,0.20027271177773986,8678992.92,149088.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2016-10-03,2016-09-25,3,AMOC,Alexandria Mineral Oils Company,0.5333333333333333,0.25728155339805814,0.49710982658959524,1158600.3,478605.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2016-11-02,2016-10-27,1,ORAS,Orascom Construction PLC,0.8833333333333333,0.6063006979815131,0.5350639985577792,10241096.14,147967.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2016-11-02,2016-10-27,2,ORWE,Oriental Weavers,0.8,0.6073446327683616,0.12228796844181455,13087855.72,2775234.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2016-11-02,2016-10-27,3,HRHO,EFG Holding,0.7166666666666666,0.29791271347248593,0.4967177242888401,50419002.95999999,8583181.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2016-11-02,2016-10-27,4,COMI,Commercial International Bank-Egypt (CIB),0.5,0.2085280373831775,0.2803217821782178,66731617.18,3435230.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2016-11-02,2016-10-27,5,AMOC,Alexandria Mineral Oils Company,0.4333333333333333,0.14847161572052392,0.4064171122994651,1657215.9,673575.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2016-11-02,2016-10-27,6,HELI,Heliopolis Housing,0.16666666666666666,0.13348946135831397,0.0975056689342404,4730981.76,1044180.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2016-12-01,2016-11-29,1,ORWE,Oriental Weavers,1.0,0.9481641468682505,1.1840193704600486,15929461.899999999,2806809.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2016-12-01,2016-11-29,2,ORAS,Orascom Construction PLC,0.8571428571428572,0.6253644314868803,0.8823860438942035,11839953.28,144937.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2016-12-01,2016-11-29,3,HRHO,EFG Holding,0.6714285714285715,0.5934664246823955,0.8215767634854769,72537680.33,10891540.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2016-12-01,2016-11-29,4,HELI,Heliopolis Housing,0.5285714285714286,0.5557986870897156,0.7864321608040201,9345688.799999999,1963380.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2016-12-01,2016-11-29,5,AMOC,Alexandria Mineral Oils Company,0.41428571428571426,0.44705882352941195,0.8636363636363635,2097398.6999999997,715995.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2016-12-01,2016-11-29,6,OIH,Orascom Investment Holding,0.34285714285714286,0.49082568807339433,0.1484098939929328,67842309.60000001,32712410.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2016-12-01,2016-11-29,7,EAST,Eastern Company,0.18571428571428572,0.4424242424242424,0.501577287066246,3740087.4,1111722.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-01-02,2016-12-29,1,HRHO,EFG Holding,0.9333333333333333,1.046931407942238,1.333333333333333,96587855.30000001,11637091.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-01-02,2016-12-29,2,ORWE,Oriental Weavers,0.9222222222222223,1.017578125,1.740053050397878,23012944.17,2900943.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-01-02,2016-12-29,3,ADIB,Abu Dhabi Islamic Bank- Egypt,0.7111111111111111,0.9676113360323886,0.9596774193548387,1344824.32,424775.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-01-02,2016-12-29,4,HELI,Heliopolis Housing,0.6666666666666666,0.9597156398104265,1.2291105121293802,32439329.28,5145180.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-01-02,2016-12-29,5,AMOC,Alexandria Mineral Oils Company,0.6555555555555557,0.8745247148288973,1.50253807106599,2854870.2,831615.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-01-02,2016-12-29,6,TMGH,T M G Holding,0.37777777777777777,0.6907407407407409,0.7065420560747666,65795591.510000005,7970401.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-01-02,2016-12-29,7,ORAS,Orascom Construction PLC,0.36666666666666664,0.5151601423487544,0.9498076570800511,10864857.74,126514.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-01-02,2016-12-29,8,COMI,Commercial International Bank-Egypt (CIB),0.25555555555555554,0.5051652892561984,0.7866339668914777,87311836.95,3630581.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-01-02,2016-12-29,9,JUFO,Juhayna Food Industries,0.1111111111111111,0.5024271844660195,-0.13908205841446453,8609381.549999999,1545470.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-02-07,2017-01-31,1,AMOC,Alexandria Mineral Oils Company,0.9624999999999999,1.0719696969696968,1.3177966101694913,4175554.5,1027560.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-02-07,2017-01-31,2,ORWE,Oriental Weavers,0.8250000000000001,0.9142857142857144,2.2084507042253523,25074185.099999998,2436296.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-02-07,2017-01-31,3,HELI,Heliopolis Housing,0.8,1.004106776180698,1.1834451901565997,49385178.36,6965316.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-02-07,2017-01-31,4,EAST,Eastern Company,0.6625,0.8959537572254335,1.2087542087542085,5799291.96,1255258.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
2017-02-07,2017-01-31,5,CCAP,QALA For Financial Investments,0.42500000000000004,0.6619718309859155,0.14563106796116498,49139383.14,48593980.0,1.0,,,,,,False,,,,,,,,,,,,,,,,,0.1
