date,turnover_value,turnover_pct,rebalance_fees,cash_balance
2015-02-01,0.0,0.0,0.0,110000.0
2015-03-01,0.0,0.0,0.0,120000.0
2015-04-01,0.0,0.0,0.0,130000.0
2015-05-03,0.0,0.0,0.0,140000.0
2015-06-01,142513.857425,0.9339925478732294,285.02771485,152229.32693990003
2015-07-02,0.0,0.0,0.0,162229.32693990003
2015-08-03,162174.722075,0.9414534910776919,324.34944415,171851.03283178
2015-09-01,171334.63982500002,0.9444055530621919,342.66927965,180992.23933508003
2015-10-04,0.0,0.0,0.0,190992.23933508003
2015-11-01,187102.20210000002,0.9488057895326938,374.20440420000006,196729.77402188006
2015-12-02,157754.733175,0.939942813814585,315.50946635,167439.96837228007
2016-01-03,0.0,0.0,0.0,10000.409230430087
2016-02-01,154545.05881500003,0.9387498113751571,309.09011763,164242.1897685201
2016-03-02,0.0,0.0,0.0,10001.059942120133
2016-04-04,0.0,0.0,0.0,20001.059942120133
2016-05-03,20338.135845000004,0.08358417277101612,40.67627169000001,30300.03302681014
2016-06-01,226036.02545000002,0.9571594048624481,452.0720509,235587.81214528016
2016-07-10,211444.86468000006,0.9543372691019153,422.8897293600001,221033.3251671402
2016-08-02,0.0,0.0,0.0,231033.3251671402
2016-09-01,0.0,0.0,0.0,241033.3251671402
2016-10-03,0.0,0.0,0.0,251033.3251671402
2016-11-02,0.0,0.0,0.0,10000.661240730231
2016-12-01,0.0,0.0,0.0,10002.08967209023
2017-01-02,10457.5686,0.018948414441298134,20.9151372,20441.266772330233
2017-02-07,21911.11896,0.025484184738988953,43.82223792,31872.43271425023
2017-03-01,30872.19618,0.04212149020925926,61.74439236,40811.104514610226
2017-04-05,796563.7288950001,0.9871004755460128,1593.12745779,804981.6921585802
2017-05-02,0.0,0.0,0.0,814981.6921585802
2017-06-01,0.0,0.0,0.0,10008.641973680118
2017-07-09,748988.7183000001,0.9863270006746147,1497.9774366000001,757498.9466165801
2017-08-14,0.0,0.0,0.0,10012.231074600131
