family,number,value,param_core_weight,param_kama_len,param_kama_fast,param_kama_slow,param_cci_len,param_cci_threshold,param_sleeve_ladder,param_atr_len,param_atr_stop,param_atr_trail,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity,holdout_score,holdout_cagr,holdout_sharpe,holdout_profit_factor,holdout_max_drawdown,holdout_return_dd,holdout_closed_trades,holdout_twr_total_return,holdout_excess_return_vs_dca,holdout_dca_twr_total_return,holdout_final_equity
dca_tactical_overlay,123,-0.030793801324226155,0.8,30,5,60,36,15.0,100_60_20,11,4.6,1.7000000000000002,2.547936098197143,0.6458803112776967,1.9747262435193265,5.0,0.268200340413422,3.436221669417693,4.0,0.6426044914438072,-0.019375683533728205,353033.875217745,2.1992108736718126,0.356651149703034,1.7886608552992134,inf,0.12821557803403483,2.7816522389218648,1.0,0.5312106044365636,-0.030793801324226155,0.5620044057607898,408552.14789911004
dca_tactical_overlay,124,-0.028843867051574046,0.8,29,5,60,36,20.0,100_60_20,10,4.6,1.6,2.5774284026029677,0.6521618148659164,1.9891313330268543,5.0,0.2593886666047418,3.4998488244318677,4.0,0.6488482740076253,-0.013131900969910015,354009.33189626754,2.2042989015991723,0.3578877592229428,1.793943711079016,inf,0.1282161089213314,2.7912854494947226,1.0,0.5331605387092158,-0.028843867051574046,0.5620044057607898,408830.32550553005
dca_tactical_overlay,125,-0.03374395734386293,0.8,31,5,60,36,20.0,100_60_20,10,4.6,1.3,2.5808953263558436,0.6494900566397845,1.9907227405890844,5.0,0.2592053535685712,3.5099190922011587,4.0,0.6461928455681352,-0.015787329409400253,353429.17311374005,2.1743734914188226,0.35477936859894976,1.7849979261820754,inf,0.13030875315515256,2.7226058112652685,1.0,0.5282604484169269,-0.03374395734386293,0.5620044057607898,407331.07417400007
dca_tactical_overlay,126,-0.04836321184834502,0.8,31,5,60,36,20.0,100_25_0,10,4.6,1.3,2.678660065297767,0.6552675995624659,2.028770924596636,5.0,0.24619676662714696,3.735737791499972,4.0,0.6519380759354296,-0.010042099042105734,354046.96534433257,2.1707912006837504,0.3454887111174634,1.7744920599555332,inf,0.1267434564185298,2.7258899266294048,1.0,0.5136411939124448,-0.04836321184834502,0.5620044057607898,404608.60971102
dca_tactical_overlay,127,-0.04520278433615332,0.8,30,5,60,37,15.0,100_60_20,11,4.7,1.2000000000000002,2.541551817760113,0.6396020014706757,1.9667379357549712,5.0,0.25967053076309543,3.4279557313458464,4.0,0.6363645206214716,-0.025615654356063666,351879.69458174007,2.1027642360866396,0.34749934094575363,1.7500885726227187,inf,0.13557360689267806,2.56317840109424,1.0,0.5168016214246365,-0.04520278433615332,0.5620044057607898,404485.2393011
dca_tactical_overlay,128,-0.0671323125884482,0.8,28,5,60,36,25.0,100_60_20,10,1.0,0.9,2.5222527505065333,0.5961910543463929,1.8916296820452172,5.0,0.26871016186411034,3.4403695056652746,4.0,0.5932030256211602,-0.06877714935637513,343777.5901716501,2.113322972089257,0.33352332218816017,1.7162964982178084,inf,0.12755615156225397,2.6147176604444953,1.0,0.4948720931723416,-0.0671323125884482,0.5620044057607898,401136.2160580901
dca_tactical_overlay,129,-0.028843867051574046,0.8,29,5,58,36,20.0,100_60_20,10,4.7,1.7000000000000002,2.565211462078592,0.647902045259502,1.9795683498448753,5.0,0.268200340413422,3.476081248083466,4.0,0.6446131881432738,-0.017366986834261522,353311.31024802505,2.2042989015991723,0.3578877592229428,1.793943711079016,inf,0.1282161089213314,2.7912854494947226,1.0,0.5331605387092158,-0.028843867051574046,0.5620044057607898,408830.32550553005
dca_tactical_overlay,130,-0.03206003718112971,0.8,29,5,58,36,20.0,100_60_20,9,4.7,1.4,2.5993833029856654,0.6562280549909771,2.000451700143832,5.0,0.2593886666047418,3.547447506622698,4.0,0.6528895181457002,-0.009090656831835131,354637.76408874756,2.1785750930305796,0.3558478885334997,1.7882542806471744,inf,0.13030265879555336,2.7309334423622915,1.0,0.5299443685796601,-0.03206003718112971,0.5620044057607898,407633.5140853301
dca_tactical_overlay,131,-0.03206003718112971,0.8,29,5,58,36,20.0,100_60_20,9,4.7,1.4,2.5993833029856654,0.6562280549909771,2.000451700143832,5.0,0.2593886666047418,3.547447506622698,4.0,0.6528895181457002,-0.009090656831835131,354637.76408874756,2.1785750930305796,0.3558478885334997,1.7882542806471744,inf,0.13030265879555336,2.7309334423622915,1.0,0.5299443685796601,-0.03206003718112971,0.5620044057607898,407633.5140853301
dca_tactical_overlay,132,-0.03206003718112971,0.8,29,5,58,36,20.0,100_60_20,9,4.6,1.4,2.5993833029856654,0.6562280549909771,2.000451700143832,5.0,0.2593886666047418,3.547447506622698,4.0,0.6528895181457002,-0.009090656831835131,354637.76408874756,2.1785750930305796,0.3558478885334997,1.7882542806471744,inf,0.13030265879555336,2.7309334423622915,1.0,0.5299443685796601,-0.03206003718112971,0.5620044057607898,407633.5140853301
dca_tactical_overlay,133,-0.03319472685009939,0.8,29,5,58,37,20.0,100_60_20,9,4.6,1.3,2.567244882316158,0.6452893728727769,1.9768111000828759,5.0,0.2593886666047418,3.484154032719964,4.0,0.6420174713893916,-0.019962703588143837,352761.87087093,2.1758271668507985,0.3551279157620699,1.7865206386035175,inf,0.13030508056262124,2.7253574014821673,1.0,0.5288096789106904,-0.03319472685009939,0.5620044057607898,407414.99072691007
dca_tactical_overlay,134,-0.03153748274251145,0.8,29,5,58,37,20.0,100_60_20,9,4.7,1.4,2.597184571976448,0.6557998222885109,1.998914690616241,5.0,0.2593886666047418,3.5428475134790514,4.0,0.6524641603244248,-0.009516014653110583,354582.26247137255,2.1798532698256947,0.35617940391275216,1.7896672771860735,inf,0.13031100253698846,2.7333026143487116,1.0,0.5304669230182784,-0.03153748274251145,0.5620044057607898,407710.0920567901
dca_tactical_overlay,135,-0.07739063783075317,0.8,29,5,58,35,25.0,100_60_20,9,4.7,0.5,2.512342905315435,0.6087569824935197,1.9090015661011994,5.0,0.260902422040558,3.399673978744126,4.0,0.6056969990165413,-0.056283175960994025,346521.8502700876,2.055390661773692,0.3269655655061652,1.6932771095095611,inf,0.13160943717412632,2.4843626150727496,1.0,0.48461376793003663,-0.07739063783075317,0.5620044057607898,399013.54518933024
dca_tactical_overlay,136,-0.04236839064203224,0.7,28,5,57,37,20.0,100_60_20,9,4.5,1.4,2.676109526016498,0.6626696049545182,2.033628095621077,5.0,0.2442490797043838,3.7219998944989974,4.0,0.6592945038058766,-0.0026856711716587434,355342.1417939851,2.1797804719406932,0.34930153946016085,1.7851306245813887,inf,0.12743726768739272,2.7409685235641397,1.0,0.5196360151187576,-0.04236839064203224,0.5620044057607898,405663.35184494004
dca_tactical_overlay,137,-0.04898914005571853,0.8,30,5,26,36,20.0,100_60_20,10,4.5,1.7000000000000002,2.547437478798238,0.6303387502230149,1.9478006083982016,5.0,0.2675453833512461,3.456705815985013,4.0,0.6271532859765339,-0.03482688900100156,350416.80404791003,2.153123637905062,0.34509036092221224,1.7497556978541697,inf,0.12822189617950897,2.691352812620165,1.0,0.5130152657050713,-0.04898914005571853,0.5620044057607898,404735.0611287401
dca_tactical_overlay,138,-0.033362180544243,0.8,27,5,58,35,15.0,100_60_20,11,4.7,3.7,2.558926330522663,0.6494656422984655,1.980890642639423,5.0,0.2637102885544418,3.4587018865480657,4.0,0.6461686854558445,-0.01581148952169087,353725.67224705254,2.159245025364604,0.3550216517434659,1.7717043283396543,inf,0.1320002359808602,2.689553159548468,1.0,0.5286422252165468,-0.033362180544243,0.5620044057607898,407593.99704523006
dca_tactical_overlay,139,-0.03584142388775913,0.8,28,5,58,36,25.0,100_60_20,9,4.7,1.7000000000000002,2.53173294830252,0.6401757154486076,1.9619491164639262,5.0,0.2682111140562643,3.4047750120488485,4.0,0.6369345042142371,-0.025045670763298278,352065.64673946006,2.18653943724693,0.3534479677553777,1.7786613678181395,inf,0.1282194154851769,2.756586952279773,1.0,0.5261629818730307,-0.03584142388775913,0.5620044057607898,407452.6483241701
dca_tactical_overlay,140,-0.03184288012369163,0.8,32,5,60,38,15.0,100_60_20,10,4.6,1.4,2.5925442800802045,0.65325523780706,1.9981359516972061,5.0,0.25711709094153656,3.5334432454100693,4.0,0.6499355909793743,-0.012044583998161107,354000.17460537003,2.1791422124397015,0.3559856597202944,1.7889231330315882,inf,0.13030330329126183,2.731977246383184,1.0,0.5301615256370982,-0.03184288012369163,0.5620044057607898,407681.9000796901
dca_tactical_overlay,141,-0.03184288012369163,0.8,32,5,60,38,15.0,100_60_20,10,4.6,1.4,2.5925442800802045,0.65325523780706,1.9981359516972061,5.0,0.25711709094153656,3.5334432454100693,4.0,0.6499355909793743,-0.012044583998161107,354000.17460537003,2.1791422124397015,0.3559856597202944,1.7889231330315882,inf,0.13030330329126183,2.731977246383184,1.0,0.5301615256370982,-0.03184288012369163,0.5620044057607898,407681.9000796901
dca_tactical_overlay,142,-0.04483056553219855,0.8,33,5,60,38,15.0,100_60_20,10,4.6,1.2000000000000002,2.575281680457918,0.6429739318150649,1.9779236753440153,5.0,0.25711709094153656,3.5055618073573322,4.0,0.6397163734812354,-0.022263801496299862,352300.37299583,2.103689719595623,0.34773606414778535,1.751382937267948,inf,0.13558043529741193,2.564795306822733,1.0,0.5171738402285913,-0.04483056553219855,0.5620044057607898,404543.40652525006
dca_tactical_overlay,143,-0.04274310910028811,0.8,32,5,60,37,15.0,100_60_20,26,4.800000000000001,1.5,2.5788880957778284,0.6491416015012363,1.9865671030578977,5.0,0.259485026856875,3.506720380705838,4.0,0.6458457523431478,-0.01613442263438758,353478.04487146507,2.1179349448936855,0.3490633362472464,1.7554737509677785,inf,0.13437457722501822,2.597688814772746,1.0,0.5192612966605017,-0.04274310910028811,0.5620044057607898,405397.40744771005
dca_tactical_overlay,144,-0.028627812611449643,0.8,32,5,59,38,15.0,100_60_20,10,4.5,1.6,2.6152738321852627,0.6572533412880652,2.002657788002458,5.0,0.25711709094153656,3.585578866137622,4.0,0.6539096676998555,-0.008070507277679828,354700.927902785,2.204838573737713,0.3580247491457733,1.7946300516819393,inf,0.12822066108890173,2.792254743543531,1.0,0.5333765931493402,-0.028627812611449643,0.5620044057607898,408877.1082968701
dca_tactical_overlay,145,-0.028627812611449643,0.8,34,5,59,38,15.0,100_60_20,11,4.5,1.6,2.61680406778453,0.6579608763971656,2.0041087112027824,5.0,0.25711709094153656,3.588330667297589,4.0,0.6546133640339722,-0.007366810943563229,354835.34449580754,2.204838573737713,0.3580247491457733,1.7946300516819393,inf,0.12822066108890173,2.792254743543531,1.0,0.5333765931493402,-0.028627812611449643,0.5620044057607898,408877.1082968701
dca_tactical_overlay,146,-0.02935612294613943,0.8,34,5,59,38,15.0,100_60_20,11,4.5,3.4000000000000004,2.597039663827612,0.6553337142007305,1.9968167597888078,5.0,0.2664542990519785,3.5436205788354367,4.0,0.6520019298272356,-0.00997824515029977,354574.04785845254,2.1695478223282567,0.3575629400197804,1.7825061254192962,inf,0.13199136719613347,2.7089873195150505,1.0,0.5326482828146504,-0.02935612294613943,0.5620044057607898,408269.19409185
dca_tactical_overlay,147,-0.027717023281591313,0.8,34,5,59,38,15.0,100_60_20,11,4.5,1.8,2.5834399542827335,0.6498404209065811,1.9855003121006525,5.0,0.26820933980182415,3.517976774089573,4.0,0.646541311482435,-0.01543886349510043,353530.77738282504,2.20697225711404,0.358602177402255,1.7954628880848709,inf,0.12822056533722204,2.796760226872544,1.0,0.5342873824791985,-0.027717023281591313,0.5620044057607898,409039.7474380301
dca_tactical_overlay,148,-0.03727205743881368,0.8,34,5,59,37,15.0,100_50_0,11,4.5,3.3000000000000003,2.6305452147729085,0.6580625860631752,2.0113701910105197,5.0,0.2633204262460911,3.619884290976173,4.0,0.6547147001597972,-0.0072654748177382045,354891.041333115,2.1590409503682237,0.3525395517452301,1.7709041442763813,inf,0.13097956106395414,2.691561560304005,1.0,0.5247323483219761,-0.03727205743881368,0.5620044057607898,406861.67556044
dca_tactical_overlay,149,-0.030924778106534045,0.8,33,5,57,15,15.0,100_60_20,11,4.5,1.8,2.6057765898899166,0.6472473968420654,1.9908774335276838,5.0,0.26565666815081046,3.573743934314625,4.0,0.6439593926425448,-0.018020782334990604,352747.23695740505,2.2110445713540647,0.3565680708044463,1.7980387179646475,inf,0.12699224449312396,2.807794068272829,1.0,0.5310796276542558,-0.030924778106534045,0.5620044057607898,408154.0793784301
dca_tactical_overlay,150,-0.04628643105454322,0.8,35,5,56,35,15.0,100_25_0,11,4.4,1.9000000000000001,2.676940909886686,0.654374794350522,2.0215869691376906,5.0,0.26220723440130256,3.7348021631452766,4.0,0.6510505788557097,-0.010929596121825702,354054.07346298755,2.19669177055824,0.346810070815355,1.7753191307126936,inf,0.12434250796643065,2.7891513247342976,1.0,0.5157179747062466,-0.04628643105454322,0.5620044057607898,405762.00922062004
dca_tactical_overlay,151,-0.04275163157462525,0.8,35,5,57,17,15.0,100_60_20,11,4.5,1.8,2.5729283631954782,0.641094463282148,1.9745559012860792,5.0,0.26566155704188554,3.5023495514526988,4.0,0.6378428226281105,-0.02413735234942488,351858.39413315756,2.139539439164937,0.3490579184369931,1.7594620887464048,inf,0.1317095684743591,2.6502092633075995,1.0,0.5192527741861646,-0.04275163157462525,0.5620044057607898,405288.46772048005
dca_tactical_overlay,152,-0.034426438692205075,0.8,34,5,59,37,15.0,100_60_20,11,4.2,1.7000000000000002,2.579388410019957,0.6485061685836786,1.9815281716050195,5.0,0.26820933980182415,3.5103363457682892,4.0,0.6452142975290598,-0.01676587744847552,353336.96615755255,2.189952982405374,0.354346209523295,1.7805997164687648,inf,0.12821947998117544,2.763591067249051,1.0,0.5275779670685847,-0.034426438692205075,0.5620044057607898,408049.54149589007
dca_tactical_overlay,153,-0.03217165088729623,0.8,33,5,57,14,15.0,100_60_20,12,4.5,1.8,2.603157174900864,0.6465539407137366,1.9917092365392968,5.0,0.26566908336949424,3.5674023786910403,4.0,0.6432706729855922,-0.018709501991943156,352622.6920423575,2.2073875746699754,0.3557770751677538,1.7922967342858516,inf,0.12699466236020962,2.8015120364556916,1.0,0.5298327548734936,-0.03217165088729623,0.5620044057607898,407803.30776478007
dca_tactical_overlay,154,-0.03777990657671837,0.8,27,5,59,20,15.0,100_60_20,11,4.4,4.0,2.5435502097156197,0.6395884416574504,1.9670231463453227,5.0,0.26452653536235227,3.432855810194988,4.0,0.6363474285208947,-0.02563274645664071,351844.10158896755,2.1563732918571477,0.35221702219861184,1.767331624022901,inf,0.13110528792778275,2.686520336179155,1.0,0.5242244991840714,-0.03777990657671837,0.5620044057607898,406834.79024232004
dca_tactical_overlay,155,-0.04226494618622256,0.8,34,5,56,24,15.0,100_60_20,22,1.9,1.7000000000000002,2.612102132721397,0.650770053411984,1.9953551987047737,5.0,0.2565882128089346,3.5852413692682745,4.0,0.6474631202372798,-0.014517054740255553,353681.2314231701,2.170726376670755,0.3493672946953541,1.7678206051270198,inf,0.12821920114693397,2.7247658039531335,1.0,0.5197394595745672,-0.04226494618622256,0.5620044057607898,406896.3426275301
dca_tactical_overlay,156,-0.028627812611449643,0.8,36,5,59,38,15.0,100_60_20,12,4.300000000000001,1.6,2.5986367478162045,0.6514883910835527,1.9928103519027616,5.0,0.2578247131808096,3.551993939293671,4.0,0.6481795859436513,-0.013800589033884036,353827.99242877006,2.204838573737713,0.3580247491457733,1.7946300516819393,inf,0.12822066108890173,2.792254743543531,1.0,0.5333765931493402,-0.028627812611449643,0.5620044057607898,408877.1082968701
dca_tactical_overlay,157,-0.027717023281591313,0.8,37,5,59,38,15.0,100_60_20,12,4.300000000000001,1.9000000000000001,2.5653888419913518,0.6432858686962852,1.9795254812246097,5.0,0.2682071376561568,3.479995417122436,4.0,0.6400269671718231,-0.02195320780571225,352590.6851379626,2.20697225711404,0.358602177402255,1.7954628880848709,inf,0.12822056533722204,2.796760226872544,1.0,0.5342873824791985,-0.027717023281591313,0.5620044057607898,409039.7474380301
dca_tactical_overlay,158,-0.042943509809645564,0.8,37,5,30,38,15.0,100_60_20,12,4.300000000000001,1.6,2.5668634596335096,0.6391242634326192,1.9619395464128275,5.0,0.2590821991082626,3.493392253919497,4.0,0.6358879091501635,-0.02609226582737184,351802.00414783007,2.1682150573472025,0.3489359375066827,1.7609371264935192,inf,0.12821672564948416,2.721454129632007,1.0,0.5190608959511442,-0.042943509809645564,0.5620044057607898,405968.8128758001
dca_tactical_overlay,159,-0.04869439687873589,0.7,38,5,59,39,15.0,100_60_20,12,4.2,1.7000000000000002,2.667425564496881,0.653073683471235,2.0257085169407407,5.0,0.24076250150531886,3.710441949281578,4.0,0.6497578804664499,-0.01222229451108553,353688.3220576325,2.1902269344540866,0.3452779457771118,1.7653833733944118,inf,0.12428639505643946,2.7780831974434395,1.0,0.5133100088820539,-0.04869439687873589,0.5620044057607898,405793.96396559005
dca_tactical_overlay,160,-0.036499032067531134,0.8,36,5,60,39,15.0,100_60_20,12,4.1,3.4000000000000004,2.584917621107321,0.6512079365626211,1.9891471765361939,5.0,0.26645133865479786,3.519279839428753,4.0,0.6479003904061987,-0.014079784571336629,353990.7506139875,2.1514834208782854,0.35303043330119155,1.764672600209166,inf,0.13199541557798844,2.6745658684835636,1.0,0.5255053736932587,-0.036499032067531134,0.5620044057607898,407190.0102467901
dca_tactical_overlay,161,-0.027717023281591313,0.8,36,5,59,38,15.0,100_60_20,11,4.5,1.9000000000000001,2.570826395756758,0.6457367282775428,1.9799817179313255,5.0,0.2682071376561568,3.4915839597323606,4.0,0.6424622601635981,-0.01951791481393733,352983.0222081875,2.20697225711404,0.358602177402255,1.7954628880848709,inf,0.12822056533722204,2.796760226872544,1.0,0.5342873824791985,-0.027717023281591313,0.5620044057607898,409039.7474380301
dca_tactical_overlay,162,-0.027717023281591313,0.8,36,5,59,38,15.0,100_60_20,11,4.4,1.9000000000000001,2.570826395756758,0.6457367282775428,1.9799817179313255,5.0,0.2682071376561568,3.4915839597323606,4.0,0.6424622601635981,-0.01951791481393733,352983.0222081875,2.20697225711404,0.358602177402255,1.7954628880848709,inf,0.12822056533722204,2.796760226872544,1.0,0.5342873824791985,-0.027717023281591313,0.5620044057607898,409039.7474380301
dca_tactical_overlay,163,-0.027717023281591313,0.8,36,5,59,38,15.0,100_60_20,11,4.4,1.9000000000000001,2.570826395756758,0.6457367282775428,1.9799817179313255,5.0,0.2682071376561568,3.4915839597323606,4.0,0.6424622601635981,-0.01951791481393733,352983.0222081875,2.20697225711404,0.358602177402255,1.7954628880848709,inf,0.12822056533722204,2.796760226872544,1.0,0.5342873824791985,-0.027717023281591313,0.5620044057607898,409039.7474380301
dca_tactical_overlay,164,-0.027717023281591313,0.8,36,5,59,38,15.0,100_60_20,10,4.300000000000001,1.9000000000000001,2.567468867111509,0.6441134045115975,1.9769784208697234,5.0,0.2682071376561568,3.4855314594889606,4.0,0.640848567809004,-0.021131607168531352,352652.5547911875,2.20697225711404,0.358602177402255,1.7954628880848709,inf,0.12822056533722204,2.796760226872544,1.0,0.5342873824791985,-0.027717023281591313,0.5620044057607898,409039.7474380301
dca_tactical_overlay,165,-0.027717023281591313,0.8,36,5,59,38,15.0,100_60_20,10,4.300000000000001,1.9000000000000001,2.567468867111509,0.6441134045115975,1.9769784208697234,5.0,0.2682071376561568,3.4855314594889606,4.0,0.640848567809004,-0.021131607168531352,352652.5547911875,2.20697225711404,0.358602177402255,1.7954628880848709,inf,0.12822056533722204,2.796760226872544,1.0,0.5342873824791985,-0.027717023281591313,0.5620044057607898,409039.7474380301
dca_tactical_overlay,166,-0.03406232577349799,0.8,37,5,34,40,15.0,100_60_20,10,4.300000000000001,1.9000000000000001,2.5456354229089895,0.6353978786104619,1.9515186877448323,5.0,0.2672484457351092,3.4470194122350124,4.0,0.6321829662892111,-0.02979720868832425,351251.9173684551,2.190666861383918,0.35457731251791547,1.7798901198221986,inf,0.12821754123355023,2.765435283710888,1.0,0.5279420799872918,-0.03406232577349799,0.5620044057607898,407883.03612284013
dca_tactical_overlay,167,-0.04677173259220546,0.8,36,5,59,38,20.0,100_60_20,10,1.2,1.9000000000000001,2.6178791728580326,0.6378377362143198,1.968485824018215,5.0,0.2668367081718559,3.6194411965276245,4.0,0.6346029089913996,-0.027377265986135768,351622.4685915575,2.1595483020114523,0.3465013419385241,1.7598671895611102,inf,0.12822162117914981,2.702362821122003,1.0,0.5152326731685843,-0.04677173259220546,0.5620044057607898,405844.9225201101
dca_tactical_overlay,168,-0.03216124569052514,0.8,35,5,59,38,15.0,100_60_20,12,4.1,2.0,2.572001576273215,0.6462050525822692,1.9800249183416714,5.0,0.2682071376561568,3.4941552650580094,4.0,0.6429273948006073,-0.019052780176927964,353096.537477785,2.1956688966268443,0.35578367681152945,1.7852794360830662,inf,0.128217683929589,2.7748409260528275,1.0,0.5298431600702647,-0.03216124569052514,0.5620044057607898,408505.58636094007
dca_tactical_overlay,169,-0.03279513797603739,0.8,38,5,59,40,15.0,100_60_20,19,4.4,1.9000000000000001,2.6073063990972254,0.6546472066214075,2.0032604256023605,5.0,0.25470918380231644,3.5673849425346797,4.0,0.6513193441647134,-0.010660830812821931,354464.31616053253,2.193880445589411,0.35538147650210017,1.7829112894035921,inf,0.12822169217145385,2.7716174266901397,1.0,0.5292092677847524,-0.03279513797603739,0.5620044057607898,408428.47971205006
dca_tactical_overlay,170,-0.027035528844673307,0.8,36,5,57,39,20.0,100_60_20,10,4.2,2.1,2.5740774299685376,0.6478343836243264,1.983260481390383,5.0,0.2682071376561568,3.496912000263329,4.0,0.6445469842753697,-0.017433190702165646,353441.80673759006,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,171,-0.027035528844673307,0.8,36,5,59,39,20.0,100_60_20,10,4.2,2.1,2.5740774299685376,0.6478343836243264,1.983260481390383,5.0,0.2682071376561568,3.496912000263329,4.0,0.6445469842753697,-0.017433190702165646,353441.80673759006,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,172,-0.027035528844673307,0.8,36,5,59,39,20.0,100_60_20,10,4.300000000000001,2.2,2.5908639766213346,0.6517261249588047,1.9917774609294268,5.0,0.25961156536914165,3.5327715152841495,4.0,0.6484154387425327,-0.01356473623500265,354041.70705611503,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,173,-0.027035528844673307,0.8,36,5,59,39,20.0,100_60_20,10,4.2,2.2,2.5908639766213346,0.6517261249588047,1.9917774609294268,5.0,0.25961156536914165,3.5327715152841495,4.0,0.6484154387425327,-0.01356473623500265,354041.70705611503,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,174,-0.027035528844673307,0.8,37,5,59,39,20.0,100_60_20,10,4.2,2.2,2.582549593820029,0.64791714066493,1.988858366315754,5.0,0.25938964351709237,3.515931045282461,4.0,0.6446301012444908,-0.01735007373304459,353381.35114769003,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,175,-0.027035528844673307,0.8,36,5,59,39,20.0,100_60_20,10,4.2,2.2,2.5908639766213346,0.6517261249588047,1.9917774609294268,5.0,0.25961156536914165,3.5327715152841495,4.0,0.6484154387425327,-0.01356473623500265,354041.70705611503,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,176,-0.02712737943439647,0.8,36,5,59,39,25.0,100_60_20,10,4.2,2.3,2.5975037279030513,0.6536684072847194,1.9974610150256447,5.0,0.25961156536914165,3.545785861907552,4.0,0.6503456692699324,-0.011634505707602938,354341.1783773326,2.211167297916333,0.35897595178799424,1.7973452680430333,inf,0.1279220920420654,2.8062076382392966,1.0,0.5348770263263933,-0.02712737943439647,0.5620044057607898,409217.47929578007
dca_tactical_overlay,177,-0.031080163821436857,0.8,36,5,59,39,30.0,100_60_20,10,4.2,2.3,2.605698255190969,0.6560056593821396,2.004599730305936,5.0,0.25938593948459776,3.5618455795925064,4.0,0.6526694942940174,-0.00931068068351798,354689.1212747851,2.2011738572638646,0.3564695066406869,1.7890514742148576,inf,0.12792385861105315,2.7865756279641056,1.0,0.530924241939353,-0.031080163821436857,0.5620044057607898,408345.66316865006
dca_tactical_overlay,178,-0.03247252079152174,0.8,38,5,57,39,25.0,100_60_20,10,4.0,2.2,2.5880098223597874,0.6493174185978423,1.993590994881966,5.0,0.25939042042569116,3.52675894375528,4.0,0.6460212940356566,-0.015958880941878806,353579.14874673507,2.1974766946318,0.35558618081130033,1.784800606048257,inf,0.12792174113075128,2.779716549103634,1.0,0.5295318849692681,-0.03247252079152174,0.5620044057607898,408467.16836468
dca_tactical_overlay,179,-0.03740576904282311,0.8,37,5,59,40,20.0,100_50_0,10,4.1,2.1,2.6014622449734928,0.6467837786134121,1.9991951986854009,5.0,0.2655279220528419,3.560184332134566,4.0,0.6435049409192768,-0.01847523405825857,353039.9132132726,2.1945036815668186,0.35245463589828674,1.778940200184334,inf,0.12690637613692035,2.7772807531594825,1.0,0.5245986367179667,-0.03740576904282311,0.5620044057607898,407447.23289969005
dca_tactical_overlay,180,-0.02712737943439647,0.8,36,5,57,39,25.0,100_60_20,9,4.2,2.4000000000000004,2.5975037279030513,0.6536684072847194,1.9974610150256447,5.0,0.25961156536914165,3.545785861907552,4.0,0.6503456692699324,-0.011634505707602938,354341.1783773326,2.211167297916333,0.35897595178799424,1.7973452680430333,inf,0.1279220920420654,2.8062076382392966,1.0,0.5348770263263933,-0.02712737943439647,0.5620044057607898,409217.47929578007
dca_tactical_overlay,181,-0.04711887675525639,0.8,36,5,24,39,20.0,100_60_20,9,4.2,2.4000000000000004,2.5677314226529657,0.6382098866883184,1.9630422362956952,5.0,0.261935364143277,3.495833163111864,4.0,0.6349786212395555,-0.027001553737979855,351843.8086486925,2.1602000176293368,0.3462804858668842,1.7524070186441791,inf,0.1279210059564042,2.706986888337146,1.0,0.5148855290055334,-0.04711887675525639,0.5620044057607898,405170.1678231701
dca_tactical_overlay,182,-0.03247252079152174,0.8,35,5,57,39,25.0,100_60_20,10,3.9000000000000004,2.2,2.6122959933734298,0.659062090262082,2.0051871211644605,5.0,0.2601494934195405,3.5758321990596644,4.0,0.6557064502023218,-0.0062737247752135405,355149.1505211876,2.1974766946318,0.35558618081130033,1.784800606048257,inf,0.12792174113075128,2.779716549103634,1.0,0.5295318849692681,-0.03247252079152174,0.5620044057607898,408467.16836468
dca_tactical_overlay,183,-0.02712737943439647,0.8,37,5,59,40,25.0,100_60_20,10,4.300000000000001,2.1,2.5738588949239087,0.645905193118644,1.9864997974975585,5.0,0.2682071376561568,3.4965946068137783,4.0,0.642630614477886,-0.01934956049964931,353020.7817117425,2.211167297916333,0.35897595178799424,1.7973452680430333,inf,0.1279220920420654,2.8062076382392966,1.0,0.5348770263263933,-0.02712737943439647,0.5620044057607898,409217.47929578007
