family,rank_score,passed_filters,neighbor_pass_rate,wf_excess_return_vs_dca,wf_max_drawdown,holdout_excess_return_vs_dca,holdout_max_drawdown,params
blackcat_multi_bbands,1.7336142152194887,False,0.9090909090909091,-0.5288694599303294,0.13139170108104903,-0.45289632185007744,0.043286924499360446,"{'bb_len': 21, 'inner_mult': 1.0, 'outer_mult': 2.6, 'trend_ma': 121, 'atr_stop': 3.9000000000000004, 'atr_trail': 2.5}"
blackcat_multi_bbands,1.6504615279682446,False,0.9090909090909091,-0.6041611621425356,0.10705169132741954,-0.5225295524258773,0.024242585878240352,"{'bb_len': 35, 'inner_mult': 1.8, 'outer_mult': 2.0, 'trend_ma': 199, 'atr_stop': 2.3, 'atr_trail': 3.6}"
blackcat_multi_bbands,1.4998885399773243,False,0.7272727272727273,-0.5742404084436,0.19698835029700656,-0.29514885381848144,0.09041585505996874,"{'bb_len': 20, 'inner_mult': 1.1, 'outer_mult': 3.6, 'trend_ma': 97, 'atr_stop': 1.2, 'atr_trail': 2.6}"
blackcat_multi_bbands,1.4998885399773243,False,0.8181818181818182,-0.5742404084436,0.19698835029700656,-0.29514885381848144,0.09041585505996874,"{'bb_len': 20, 'inner_mult': 1.1, 'outer_mult': 3.5, 'trend_ma': 98, 'atr_stop': 1.0, 'atr_trail': 2.6}"
blackcat_multi_bbands,1.4998885399773243,False,0.7272727272727273,-0.5742404084436,0.19698835029700656,-0.3141007003156657,0.09040494053784842,"{'bb_len': 20, 'inner_mult': 1.1, 'outer_mult': 3.6, 'trend_ma': 105, 'atr_stop': 1.3, 'atr_trail': 2.8000000000000003}"
blackcat_multi_bbands,1.4998885399773243,False,0.7272727272727273,-0.5742404084436,0.19698835029700656,-0.3141007003156657,0.09040494053784842,"{'bb_len': 20, 'inner_mult': 1.1, 'outer_mult': 3.6, 'trend_ma': 106, 'atr_stop': 1.3, 'atr_trail': 2.7}"
blackcat_multi_bbands,1.4998885399773243,False,0.7272727272727273,-0.5742404084436,0.19698835029700656,-0.3141007003156657,0.09040494053784842,"{'bb_len': 20, 'inner_mult': 1.1, 'outer_mult': 3.6, 'trend_ma': 114, 'atr_stop': 1.5, 'atr_trail': 2.8000000000000003}"
blackcat_multi_bbands,1.4998885399773243,False,0.8333333333333334,-0.5742404084436,0.19698835029700656,-0.3141007003156657,0.09040494053784842,"{'bb_len': 20, 'inner_mult': 1.1, 'outer_mult': 3.4000000000000004, 'trend_ma': 117, 'atr_stop': 1.5, 'atr_trail': 2.7}"
blackcat_multi_bbands,1.4998885399773243,False,0.8333333333333334,-0.5742404084436,0.19698835029700656,-0.3141007003156657,0.09040494053784842,"{'bb_len': 20, 'inner_mult': 1.1, 'outer_mult': 3.5, 'trend_ma': 99, 'atr_stop': 1.1, 'atr_trail': 2.6}"
blackcat_multi_bbands,1.4880589730133689,False,0.8181818181818182,-0.5374723665136788,0.15360719519978772,-0.20955454736264856,0.09049300039771235,"{'bb_len': 20, 'inner_mult': 1.0, 'outer_mult': 3.4000000000000004, 'trend_ma': 87, 'atr_stop': 2.6, 'atr_trail': 1.6}"
