date,turnover_value,turnover_pct,cash_balance
2015-02-01,0.0,0.0,110000.0
2015-03-01,0.0,0.0,120000.0
2015-04-01,0.0,0.0,130000.0
2015-05-03,41982.14,0.29987242857142854,98017.86
2015-06-01,41287.71,0.27653161231694173,149305.56999999998
2015-07-02,15928.849999999999,0.0999892847437789,143376.71999999997
2015-08-03,102725.08,0.6086794270898606,50651.639999999956
2015-09-01,102533.55,0.6283263205441624,163185.18999999994
2015-10-04,51935.45999999999,0.29988395659005257,121249.72999999994
2015-11-01,145298.75,0.7880249868439916,55340.21999999995
2015-12-02,92675.34000000001,0.5312849285953958,122096.87999999993
2016-01-03,117477.76,0.622667159877082,18888.35999999995
2016-02-01,160212.68,0.9319452287599039,154723.19999999992
2016-03-02,92046.2,0.5018528156768174,73372.95999999992
2016-04-04,171120.95,0.8147883357164525,14.209999999930005
2016-05-03,174723.09000000003,0.8057343457098131,0.5999999999294232
2016-06-01,220525.40000000002,1.0561411075714109,62656.79999999995
2016-07-10,76840.53,0.36340262827577385,148009.62999999998
2016-08-02,70905.97,0.3097472168781857,228915.59999999998
2016-09-01,0.0,0.0,238915.59999999998
2016-10-03,99511.56,0.399780327147033,149404.04
2016-11-02,94796.00000000001,0.35340150815610916,80461.04
2016-12-01,161303.81000000003,0.47021944386976167,102936.48999999998
2017-01-02,231778.08,0.6133677973840276,37799.929999999964
2017-02-07,497055.07000000007,1.1858631146438443,41929.79999999996
2017-03-01,320019.61000000004,0.805245191697505,278206.79
2017-04-05,216884.04,0.5152721242094392,336732.47
2017-05-02,136146.85,0.3232727297507808,210585.62000000002
2017-06-01,149024.21000000002,0.33271503043792144,179163.43000000005
2017-07-09,174343.8,0.34875010996971084,150068.65000000005
2017-08-14,153104.67,0.28432410079488907,269222.30000000005
2017-09-07,327136.93,0.5972235980202383,383448.25000000006
2017-10-02,424470.37999999995,0.7306294256619605,1.1700000000960245
2017-11-09,380416.0899999999,0.6402227860866151,44.680000000084874
2017-12-03,391102.77,0.6219322249427212,15.230000000071414
2018-01-02,608437.93,0.9003733045894792,67629.44000000006
2018-02-06,320576.54,0.42917151132026693,224089.7200000001
2018-03-04,271852.08,0.3380303546573419,160853.14000000004
2018-04-11,595783.18,0.7180326295386475,248937.76
2018-05-02,595122.09,0.6967892426946625,512441.8700000001
2018-06-14,310429.47000000003,0.3727196352324069,666302.3
2018-07-09,183519.37000000002,0.21343801368729462,687859.67
2018-08-07,88519.72,0.10196828087581261,781301.9500000001
2018-09-04,3045.15,0.0034768368440234233,788256.8
2018-10-03,92069.67000000001,0.1043043726471106,706187.1300000001
2018-11-01,177171.84000000003,0.19831937021039825,714694.5700000002
2018-12-03,275075.32,0.3026509197050962,636225.0100000001
2019-01-06,660673.0899999999,0.7089541737049891,186473.62000000005
2019-02-05,609550.87,0.6263799002082829,21.470000000073924
2019-04-17,562200.02,0.5769463593121021,19967.85000000008
2019-05-21,836606.73,0.9408553887885488,88982.2000000001
2019-07-09,756346.1499999999,0.8010373452003468,855328.35
2019-08-21,579461.2999999999,0.6081471702355185,285867.04999999993
2019-09-02,1058240.9,1.0941101185993516,2.2100000000209548
2019-10-24,1036296.29,1.1884977752946244,697577.3600000001
2019-11-03,893234.3900000001,1.0042665518977651,4.310000000128639
2019-12-03,654147.4999999999,0.7878806616936508,664151.81
2020-01-02,819891.55,0.9877246569696541,20.600000000049477
2020-02-05,911786.6199999998,1.0971456071121681,83106.82
2020-03-03,695277.27,0.9700896229986818,645044.85
2020-04-02,77418.52,0.10569609781305515,732463.37
2020-05-07,519709.8699999999,0.6999804852325575,222753.50000000012
2020-06-04,364975.64999999997,0.4884773160960626,597729.1500000001
2020-07-06,662554.78,0.8369691488361185,14.290000000092732
2020-09-03,581994.18,0.6483503485040514,21.150000000123327
2020-10-04,522983.0399999999,0.617504613162907,4.410000000149012
2020-11-16,627474.99,0.6935599173548693,452351.5800000001
2020-12-16,482200.51999999996,0.5185525971622901,82.48000000005413
2021-01-04,757892.6100000001,0.8147017027001634,110.9100000000908
2021-02-02,454595.48000000004,0.4348495739833169,2.09000000006381
2021-03-01,756079.06,0.7132064581789137,106034.3500000001
2021-04-01,878977.29,0.8849543513348068,397315.04000000004
2021-05-05,583687.5799999998,0.588985005375952,594602.42
2021-06-01,657502.56,0.6399781845669846,20.020000000018626
2021-07-04,413193.28,0.39982481350244675,7030.4600000000455
2021-08-01,375446.99000000005,0.32012652947974585,2.3300000000299406
2021-09-01,779947.31,0.6332399346877675,31.480000000045038
2021-10-03,799146.8500000001,0.6912994190527404,346779.20999999996
2021-11-01,895228.3700000001,0.7865146548594107,796775.8799999999
2021-12-01,639206.96,0.5746574370542992,556156.0399999998
2022-01-02,599739.37,0.517202092932985,47.309999999793945
2022-02-01,778521.4999999999,0.6955780842970182,335765.86999999976
2022-03-01,602104.33,0.5173639132819079,232765.1599999999
2022-04-03,1106928.51,0.9837406583370596,526.8099999998609
2022-05-08,1114620.2399999998,0.9950417717128169,78.02999999983876
2022-06-01,748032.3700000001,0.6983252309017951,749842.4
2022-07-03,494582.2899999999,0.4731238794593306,836284.7900000002
2022-08-01,876883.74,0.8141865552605317,39.17000000011467
2022-09-01,1052554.9300000002,0.8263440937372777,20.24000000020351
2022-10-02,1055079.11,0.8076204984494197,21.990000000194414
2022-11-01,1103105.31,0.8187478155975032,1.380000000091968
2022-12-01,1130432.5400000003,0.7145506090869234,158232.3800000002
