date,basket_immediate_equity,basket_pullback_equity,basket_buy_hold_norm,etf_dca_equity,etf_buy_hold_norm
2015-03-12,119271.12969025387,130000.0,0.9078474135869227,126900.26745585001,0.9932692307692308
2015-03-15,120273.97424675866,130000.0,0.9154831453863492,128005.82745585001,1.001923076923077
2015-03-16,118029.92472159567,130000.0,0.8983967881761197,125426.18745585003,0.9817307692307693
2015-03-17,117639.03569301934,130000.0,0.8954205305236377,125671.86745585002,0.9836538461538462
2015-03-18,116075.06371060006,130000.0,0.8835123334634744,124566.30745585002,0.975
2015-03-19,116685.92233421469,130000.0,0.888163455700748,125057.66745585001,0.9788461538461538
2015-03-22,114118.40811451703,130000.0,0.868614214648721,122846.54745585001,0.9615384615384615
2015-03-23,114235.0315240247,130000.0,0.869502193818333,122846.54745585001,0.9615384615384615
2015-03-24,114552.91770847113,130000.0,0.8719226024763168,123337.90745585,0.9653846153846153
2015-03-25,113478.231854374,130000.0,0.8637398657826822,121863.82745585001,0.9538461538461538
2015-03-26,111702.83414668766,130000.0,0.8502218577870484,119652.70745585002,0.9365384615384615
2015-03-30,111787.40789244788,130000.0,0.8508658084728344,120389.74745585003,0.9423076923076923
2015-03-31,111919.69822115185,130000.0,0.8518730767110567,120635.42745585002,0.9442307692307692
2015-04-01,121214.16392802511,140000.0,0.8471136448105636,130119.11848025,0.9403846153846153
2015-04-02,119975.78622448587,140000.0,0.838454403007251,129586.95848025002,0.9365384615384615
2015-04-05,115581.63429830014,140000.0,0.8077287011954472,126127.91848025002,0.9115384615384615
2015-04-06,114629.2803812252,140000.0,0.8010694543221265,126127.91848025002,0.9115384615384615
2015-04-07,116553.60652374272,140000.0,0.8145251272794737,125462.71848025001,0.9067307692307691
2015-04-08,117291.03508672843,140000.0,0.8196815284495793,125462.71848025001,0.9067307692307691
2015-04-09,118866.367272453,140000.0,0.8306968933723682,127458.31848025002,0.9211538461538461
2015-04-14,118580.03594556311,140000.0,0.8286947479943328,127857.43848025,0.9240384615384615
2015-04-15,117937.34969145517,140000.0,0.8242008236753785,126793.11848025,0.9163461538461537
2015-04-16,117782.40765056483,140000.0,0.8231174057539047,126127.91848025002,0.9115384615384615
2015-04-19,116991.3962954393,140000.0,0.8175863318548656,124664.47848025,0.9009615384615384
2015-04-20,112921.97606061157,140000.0,0.7891312864257074,122934.95848025002,0.8884615384615384
2015-04-22,112436.18701607184,140000.0,0.7857344513647664,122934.95848025002,0.8884615384615384
2015-04-23,113435.69890277291,140000.0,0.7927234459885341,125063.59848025002,0.9038461538461539
2015-04-26,112564.33443401253,140000.0,0.7866305103581148,123201.03848025,0.8903846153846153
2015-04-27,110633.1359004018,140000.0,0.7731267828402948,123067.99848025001,0.8894230769230769
2015-04-28,108745.7881519759,140000.0,0.7599296778909328,119875.03848025,0.8663461538461538
2015-04-29,110822.84179889111,140000.0,0.7744532838277066,121870.63848025001,0.8807692307692307
2015-04-30,113113.0215056591,140000.0,0.7904671540688021,125196.63848025001,0.9048076923076923
2015-05-03,121670.82163497295,147903.54765549465,0.7813646268779109,135366.26442762002,0.9048076923076923
2015-05-04,122383.01776472745,148769.13987473474,0.7859391723020066,132345.41442762,0.8846153846153845
2015-05-05,125167.26718420783,152153.07378456474,0.8038228351152483,135941.66442762,0.908653846153846
2015-05-07,124149.61292084683,150916.23244909523,0.7972862850565247,135078.56442762,0.9028846153846154
2015-05-11,122256.5092614874,148615.38338618146,0.7851265887025908,135222.41442762,0.9038461538461539
2015-05-12,121449.9923548882,147635.1551458532,0.7799462064028287,133927.76442762002,0.8951923076923077
2015-05-13,119835.33862842595,145672.72984753753,0.7695750368509342,133352.36442762,0.8913461538461538
2015-05-14,116584.23396276156,141721.38725388388,0.7486926908928089,133352.36442762,0.8913461538461538
2015-05-17,115691.13388714811,140635.92716198447,0.7429561715641158,128317.61442762,0.8576923076923076
2015-05-18,122258.59636531516,148617.9200200644,0.7851399944919035,138243.26442762002,0.9240384615384615
2015-05-19,124773.48935400434,151674.4822678559,0.8012935394675892,139825.61442762002,0.9346153846153846
2015-05-20,123857.75517535975,150561.51303534937,0.795411637809333,136229.36442762002,0.9105769230769231
2015-05-21,126025.66273626254,153196.35453244662,0.8093364419444087,136229.36442762002,0.9105769230769231
2015-05-24,127592.82207508519,155101.055882708,0.8194025477300598,143421.86442762002,0.9586538461538462
2015-05-25,127408.39745328815,154876.90903467775,0.8182179599817059,140976.41442762,0.9423076923076923
2015-05-27,127925.83439708388,155505.79393559872,0.821541537160249,140832.56442762,0.9413461538461537
2015-05-28,126978.19012896698,154354.04167127202,0.8154546720829577,140832.56442762,0.9413461538461537
2015-06-01,135071.5686776497,162103.78848694562,0.8035623685494829,151005.02845322,0.9413461538461537
2015-06-02,136018.85239519854,163170.3264492215,0.8091988868158287,148074.46845322,0.923076923076923
2015-06-03,136353.24572682643,163546.8168035959,0.8111885907312955,147611.74845322,0.9201923076923076
2015-06-04,134900.97895118108,161911.7230941995,0.8025473272355887,147611.74845322,0.9201923076923076
2015-06-08,132887.38427639182,159644.63550310658,0.7905660559910724,144372.70845322,0.8999999999999999
2015-06-09,132108.61916984332,158767.83108385722,0.7859322555077163,145452.38845322002,0.9067307692307691
2015-06-11,130630.45750305998,157103.5825564099,0.7771369124852525,145452.38845322002,0.9067307692307691
2015-06-15,129098.76864739668,155379.06826286027,0.7680230725095755,142213.34845322,0.8865384615384616
2015-06-16,130944.13380441365,157456.74779831406,0.7790033461307866,142213.34845322,0.8865384615384616
2015-06-17,131046.49694415806,157571.99750909515,0.7796124262788787,142676.06845322,0.8894230769230769
2015-06-21,130606.87437561594,157077.0305316867,0.7769965883921076,142676.06845322,0.8894230769230769
2015-06-23,129056.72187043607,155331.72818618728,0.7677728861905362,140979.42845322003,0.8788461538461538
2015-06-24,129453.52135025543,155778.4810447012,0.77013391855565,140979.42845322003,0.8788461538461538
2015-06-25,129478.95318449159,155807.11451127593,0.7702852428057806,141133.66845322002,0.8798076923076923
2015-06-29,129647.47898483672,155996.85614871912,0.7712880033667389,141133.66845322002,0.8798076923076923
2015-07-02,138569.22194543254,164878.09223980838,0.7653754775764261,148629.80848122,0.864423076923077
2015-07-05,137698.68457809472,163968.2031281918,0.7605668286774856,147472.56848122002,0.8576923076923076
2015-07-06,133322.13831492368,159393.81960284873,0.7363917901792328,142347.64848122,0.8278846153846153
2015-07-07,131200.38148783825,157176.1509456525,0.7246716917513106,137057.40848122002,0.7971153846153846
2015-07-08,129320.45668938482,155211.24608464495,0.7142874180241313,136230.80848122,0.7923076923076923
2015-07-09,129163.78453875551,155047.49173095523,0.7134219969717046,136726.76848122,0.7951923076923076
2015-07-12,129519.70150472828,155419.49755647033,0.7153880007192209,136726.76848122,0.7951923076923076
2015-07-14,129394.96277018524,155289.1201360218,0.7146989725384435,137222.72848122002,0.7980769230769231
2015-07-15,131716.72983720986,157715.8402898689,0.7275238816914948,140033.16848122003,0.8144230769230769
2015-07-16,134015.24498640234,160118.257446908,0.7402203525795426,140033.16848122003,0.8144230769230769
2015-07-22,134031.32987576575,160083.1664744279,0.7403092018218944,140033.16848122003,0.8144230769230769
2015-07-28,130993.8587262749,156456.28526726304,0.7235309073493329,141190.40848122002,0.821153846153846
2015-07-30,136329.9603821767,162827.83774062755,0.7530063099167783,144662.12848122002,0.8413461538461539
2015-08-03,144158.78404135426,170349.92071679208,0.7415432321015047,152322.69102723,0.8278846153846153
2015-08-04,145448.39060930413,171784.58318529718,0.7481801159668371,154445.61102723,0.8394230769230769
2015-08-05,144595.8149172633,170836.10914885116,0.7437923856348835,152145.78102723003,0.8269230769230769
2015-08-10,142587.56745606885,168601.97252792295,0.7334570589515017,152145.78102723003,0.8269230769230769
2015-08-12,140970.51830028812,166602.15436377362,0.7251350111904455,148607.58102723002,0.8076923076923077
2015-08-17,135839.71406361158,160535.84139365065,0.6987296308978244,141000.45102723,0.7663461538461538
2015-08-19,130788.5675429968,154563.71027374556,0.6727342043256778,140115.90102723002,0.7615384615384615
2015-08-20,130424.51925575452,154133.28440973337,0.6708606513647609,140115.90102723002,0.7615384615384615
2015-08-24,121535.62838814764,143623.66613688745,0.6251145006812178,126316.92102723001,0.6865384615384614
2015-08-25,123487.87307540154,145931.86709736945,0.6351616124035273,127024.56102723001,0.6903846153846154
2015-08-27,127094.94568432732,150196.62372076296,0.653725198069286,131978.04102723,0.7173076923076923
2015-08-30,126706.45808058699,149737.30247586814,0.6517258696126662,133570.23102723,0.7259615384615384
2015-08-31,129230.5266067187,152721.5889407655,0.6647158388733753,133570.23102723,0.7259615384615384
2015-09-01,138617.4973835066,162076.44019751716,0.6619076425283005,143325.64545299002,0.7259615384615384
2015-09-03,139258.82761602287,162780.13047170808,0.6649706578045883,147122.24545299003,0.7451923076923077
2015-09-09,134820.70534855383,157910.46533361764,0.6437740330174581,147122.24545299003,0.7451923076923077
2015-09-10,133931.13060223818,156934.39237555346,0.6395253933943518,147122.24545299003,0.7451923076923077
2015-09-14,135930.49636851886,159128.1673965154,0.6490744331472049,147122.24545299003,0.7451923076923077
2015-09-17,136863.7151134799,160152.12809761183,0.6535315180108305,146362.92545299002,0.7413461538461538
2015-09-21,138125.04586178446,161536.10492439783,0.6595556771017715,146552.75545299004,0.7423076923076922
2015-09-29,137850.23581056626,161234.57359079237,0.6582431748333908,146552.75545299004,0.7423076923076922
2015-09-30,138578.41742121574,162033.56027702455,0.6617209952825844,149969.69545299004,0.7596153846153846
2015-10-04,146603.6012734247,169974.91171752784,0.6527601325031512,160033.92692757002,0.7596153846153846
2015-10-08,151733.78031285875,175223.65489476218,0.6756068040045664,160033.92692757002,0.7596153846153846
2015-10-12,154001.95165834925,177544.24620023734,0.6857078482841166,164490.46692757,0.7807692307692307
2015-10-18,152829.34657999483,176344.54091562761,0.6804857843327171,164490.46692757,0.7807692307692307
2015-10-19,154127.02610676718,177672.2112581298,0.6862648531789283,164490.46692757,0.7807692307692307
2015-10-20,154946.8113485648,178510.9426477379,0.6899156739352981,165098.17692757002,0.7836538461538461
2015-10-29,154771.5062340293,178331.586037222,0.6891349724561636,165098.17692757002,0.7836538461538461
2015-11-01,162895.5758088101,186570.85610651097,0.6814708866033555,175260.27695157003,0.7836538461538461
2015-11-08,162379.0609561114,186074.39798921978,0.6793099091775293,166443.63695157002,0.7442307692307693
2015-11-09,159451.20565926467,183260.23394189568,0.6670604469026035,166443.63695157002,0.7442307692307693
2015-11-10,155309.4872298746,179279.34215715417,0.6497324649805398,166443.63695157002,0.7442307692307693
2015-11-11,154942.18175408122,178926.2994827173,0.6481957447150436,166443.63695157002,0.7442307692307693
2015-11-16,149932.72516653215,174111.3645914697,0.6272373491436681,166443.63695157002,0.7442307692307693
2015-11-17,148031.96647363927,172284.4140649397,0.6192850190106166,149885.55695157003,0.6701923076923076
2015-11-18,148272.8470098257,172515.94099366668,0.620292806876348,149885.55695157003,0.6701923076923076
2015-11-22,151299.407898122,175424.97780571601,0.6329552302768077,149455.47695157005,0.6682692307692307
2015-11-23,148967.7287947057,173183.83989504195,0.6232000298591874,149455.47695157005,0.6682692307692307
2015-11-29,146517.02930364897,170828.3032652246,0.6129468759566669,149455.47695157005,0.6682692307692307
2015-12-02,159756.83688915533,183701.6483431349,0.6254539407698124,161365.88777589,0.6769230769230768
2015-12-03,162721.89498058413,186368.9260791525,0.6370640379264316,164574.82777589,0.6903846153846154
2015-12-07,162535.22262671153,186201.0012027888,0.6363330963738257,168242.18777589,0.7057692307692307
2015-12-09,160219.34706065655,184117.70868498553,0.6272649636440611,162741.14777589001,0.6826923076923076
2015-12-10,160082.41621913685,183994.52978808113,0.626728791898092,160907.46777589,0.6749999999999999
2015-12-17,161536.90517381075,185302.94462733838,0.6324240456018251,161824.30777589,0.6788461538461538
2015-12-20,163319.76687805363,186906.7537884041,0.6394050884565711,161595.09777589,0.6778846153846153
2015-12-21,163411.89174105535,186989.62656473467,0.6397658161647674,164116.40777589002,0.6884615384615385
2015-12-24,164502.32369184532,187970.54659236985,0.6440355540589253,168012.97777589,0.7048076923076922
2015-12-30,167898.177105084,191025.35493831575,0.6573324901868578,168012.97777589,0.7048076923076922
2015-12-31,169833.12529128752,192765.97655794863,0.6649090488046425,172826.38777589,0.725
2016-01-03,173655.38065259464,197212.85374920547,0.6407374769950992,182788.23392734,0.725
2016-01-05,172750.08530172423,196445.2699931452,0.637396346874541,178909.51392734,0.7096153846153845
2016-01-06,171271.19093866443,195191.34188126173,0.6319382623976993,178182.25392734,0.7067307692307692
2016-01-10,168724.78913051932,193032.29327634454,0.6225403794061901,174061.11392734002,0.6903846153846154
2016-01-11,166563.7196147548,191199.9610386687,0.6145646238201278,174061.11392734002,0.6903846153846154
2016-01-12,164681.62291724177,189604.16487009596,0.6076184598308642,167273.35392734004,0.6634615384615384
2016-01-13,161181.89006324648,186636.8039014414,0.5947021636838131,161697.69392734,0.6413461538461538
2016-01-17,152012.60695329538,178862.3325500206,0.5608615303997389,161697.69392734,0.6413461538461538
2016-01-19,158792.5481198182,184610.92355014425,0.5858839340001794,161697.69392734,0.6413461538461538
2016-01-21,152133.81590584773,178965.10345564695,0.5613088704660106,161697.69392734,0.6413461538461538
2016-01-26,155507.62774259193,181825.6982431921,0.5737604359556642,151516.05392734002,0.6009615384615384
2016-01-28,155489.23690722123,181810.10498241003,0.5736925617818487,151516.05392734002,0.6009615384615384
2016-01-31,155492.71733392656,181813.05597404012,0.5737054068257191,157091.71392734002,0.6230769230769231
2016-02-01,163934.24440301573,190591.09405914875,0.5683864644591249,162703.21170444,0.6057692307692307
2016-02-02,163621.46781766205,190341.86882568244,0.5673016396074224,163736.21170444,0.6096153846153846
2016-02-04,165591.00388813321,191911.22570841853,0.5741327189644522,169934.21170444,0.6326923076923077
2016-02-09,162362.04703879936,189338.34281912586,0.562933502657158,169934.21170444,0.6326923076923077
2016-02-11,160114.36787152564,187547.3572036658,0.5551377201929575,169934.21170444,0.6326923076923077
2016-02-15,160385.29977644014,187763.23994686874,0.5560774122202172,161928.46170444,0.6028846153846154
2016-02-16,160853.95265511976,188136.66982804576,0.557702873694703,165285.71170444,0.6153846153846154
2016-02-21,163812.90180722091,190494.40639714815,0.5679656034687172,169159.46170444,0.6298076923076923
2016-02-22,165454.8510516239,191802.73701695283,0.5736604905829444,169159.46170444,0.6298076923076923
2016-02-23,163411.13363553275,190174.27128768948,0.5665721228896718,170192.46170444,0.6336538461538461
2016-02-24,162260.25563043752,189257.233846454,0.562580452414104,170192.46170444,0.6336538461538461
2016-02-28,165350.7480614359,191719.786140036,0.5732994229193762,170192.46170444,0.6336538461538461
2016-03-02,173251.92502483592,200046.09768348,0.5660142102367481,180425.75372524,0.6346153846153846
2016-03-03,172498.97882809016,199480.9584122349,0.5635542782403251,180425.75372524,0.6346153846153846
2016-03-06,174246.3157100855,200792.45808695068,0.569262959581871,180699.12372524003,0.635576923076923
2016-03-10,177904.42970595285,203538.1308676767,0.5812142938257914,192180.66372524004,0.6759615384615385
2016-03-13,178352.70215696943,203874.59098578565,0.5826788337227145,193820.88372524,0.6817307692307691
2016-03-14,182986.2549896779,207352.39946993784,0.5978170001940502,212683.41372524004,0.7480769230769231
2016-03-15,184269.97665647411,208315.9231989776,0.6020110156712541,209949.71372524003,0.7384615384615384
2016-03-16,186612.28423190903,210073.99037819222,0.6096635111286713,215690.48372524002,0.7586538461538461
2016-03-17,189248.94393529822,212052.98960779828,0.6182776771820746,219791.03372524,0.773076923076923
2016-03-20,189637.09498247373,212344.32436834543,0.6195457959195342,221157.88372524,0.7778846153846154
2016-03-21,189868.5632366837,212518.0576325095,0.6203020201585943,218697.55372524002,0.7692307692307692
2016-03-22,188724.35702324437,211659.25009963138,0.6165638121868819,216510.59372524003,0.7615384615384615
2016-03-23,190343.58380162079,212874.5940982693,0.6218539481604862,223618.21372524003,0.7865384615384615
2016-03-27,189430.31865912784,212189.12414130196,0.6188702420803626,223618.21372524003,0.7865384615384615
2016-03-28,190200.23011702704,212766.99703862314,0.6213856008641436,223618.21372524003,0.7865384615384615
2016-03-29,191211.92582451878,213526.3460828507,0.6246908870217189,226625.28372524,0.7971153846153846
2016-03-30,189362.06179297785,212137.89254499378,0.6186472417521272,222798.10372524004,0.7836538461538461
2016-04-04,202090.69140827094,224145.73126626568,0.6273869400272657,232810.00535388003,0.7836538461538461
2016-04-05,201175.0306824958,223492.53914022463,0.6245437325341466,235095.20535388004,0.7913461538461538
2016-04-06,197689.15264397842,221005.86692309822,0.6137197730912846,235095.20535388004,0.7913461538461538
2016-04-12,195267.0362527444,219278.03552160435,0.6061988875941663,235095.20535388004,0.7913461538461538
2016-04-14,197710.59595157823,221021.16363648366,0.6137863564568575,235095.20535388004,0.7913461538461538
2016-04-17,198697.22197264645,221724.97928584804,0.61684991746482,235095.20535388004,0.7913461538461538
2016-04-18,200667.70265775616,223130.6336202523,0.6229684341722037,237094.75535388006,0.7980769230769231
2016-04-19,202418.9616157174,224379.90480749332,0.6284062480387449,242236.45535388004,0.8153846153846154
2016-04-20,200393.57842080892,222935.08543511055,0.6221172541853432,240236.90535388002,0.8086538461538462
2016-04-21,199734.6181559605,222465.01213802933,0.6200711243143708,240236.90535388002,0.8086538461538462
2016-04-26,202799.71977932812,224651.52095023642,0.6295885357937733,242236.45535388004,0.8153846153846154
2016-04-27,200861.1204595575,223268.60938094236,0.6235690135439123,243093.40535388002,0.8182692307692307
2016-04-28,198575.55738361704,221638.18911418843,0.6164721381613746,237094.75535388006,0.7980769230769231
2016-05-03,204574.66471210014,228937.4888840589,0.6047165599404418,241356.79737468,0.7788461538461537
2016-05-05,205752.79113367817,230661.6386920052,0.6081998790356588,241356.79737468,0.7788461538461537
2016-05-09,206148.41197534458,231105.2383374264,0.609369595296157,244336.49737467998,0.7884615384615383
2016-05-10,206089.76926867547,231039.48375337722,0.6091962087595388,244336.49737467998,0.7884615384615383
2016-05-12,206120.45877495228,231073.89512069855,0.6092869471907283,244336.49737467998,0.7884615384615383
2016-05-17,206389.45944273434,231375.5187670756,0.6100822906662241,244336.49737467998,0.7884615384615383
2016-05-19,204300.8798266262,229033.64725889883,0.6039070711605571,241058.82737468,0.7778846153846154
2016-05-26,203624.59812957424,228275.3496936001,0.6019075362159698,241058.82737468,0.7778846153846154
2016-05-29,203379.71569263277,228000.76920957013,0.6011835021453826,239866.94737468005,0.7740384615384616
2016-06-01,212374.52999455965,236866.23940072482,0.5980385504593141,249904.34739868002,0.7740384615384616
2016-06-02,213591.1251794118,238223.0268356583,0.6014647533956711,253319.18739868002,0.7846153846153846
2016-06-05,213428.6166220456,238041.79188466643,0.6010070931128064,253319.18739868002,0.7846153846153846
2016-06-06,213087.70805994107,237661.59931175166,0.6000470186927735,256113.14739868,0.7932692307692307
2016-06-07,214379.30507618652,239102.03128490003,0.6036844434867801,257665.34739868002,0.7980769230769231
2016-06-08,216378.09831414674,241331.15201795963,0.6093134903105204,259838.42739867998,0.8048076923076922
2016-06-13,213650.56641138793,238289.3176755912,0.6016321531405271,256113.14739868,0.7932692307692307
2016-07-10,228347.12940099943,253494.64341045826,0.61406596749683,266210.51880623004,0.7932692307692307
2016-07-17,225760.38136959798,250623.25590163472,0.6071095728831419,267501.19880623004,0.7971153846153846
2016-07-18,226950.0577173252,251943.84134827988,0.6103089019391219,271050.56880623003,0.8076923076923077
2016-07-19,226362.64651026475,251291.79283716824,0.6087292103312766,271050.56880623003,0.8076923076923077
2016-07-24,225144.68118010613,249939.80555709952,0.6054538053210005,261047.79880623,0.7778846153846154
2016-07-26,225743.41599613862,250604.42369964122,0.6070639488675366,262661.14880623005,0.7826923076923077
2016-07-27,229349.94122103998,254607.80221015975,0.6167627723880638,274277.26880623004,0.8173076923076923
2016-07-28,230378.1047044589,255749.1023087697,0.6195277540682359,282344.01880623004,0.8413461538461539
2016-08-02,240285.05673205404,265585.20686937997,0.6191306912028877,277798.91732963006,0.7980769230769231
2016-08-03,241150.4364252552,266505.78567881417,0.6213609403252177,290517.13732963003,0.8346153846153845
2016-08-04,242191.6807087051,267613.44677869807,0.624044426161019,297880.3173296301,0.8557692307692307
2016-08-07,242400.35206241792,267835.4284450963,0.6245822121838823,297880.3173296301,0.8557692307692307
2016-08-08,244547.0543932894,270119.06034851307,0.6301146750171848,297880.3173296301,0.8557692307692307
2016-08-10,242585.27164569305,268032.1433104322,0.62505878534771,299553.76732963003,0.860576923076923
2016-08-11,243816.68632156795,269342.10501295753,0.6282323766876398,299553.76732963003,0.860576923076923
2016-08-14,244189.87821459706,269739.1013271469,0.6291941636332175,301227.21732963005,0.8653846153846153
2016-08-15,247543.57395368614,273306.715930252,0.6378372795249221,301227.21732963005,0.8653846153846153
2016-08-16,244830.96444760362,270421.0798918885,0.6308463655738613,302900.66732963006,0.8701923076923077
2016-08-18,245595.5168691572,271234.4000604959,0.6328167635165697,305578.1873296301,0.8778846153846154
2016-08-21,247089.54670729497,272823.7280981857,0.6366671644000431,306916.94732963,0.8817307692307692
2016-08-25,241399.72034435422,266770.9704240285,0.6220033927032311,306916.94732963,0.8817307692307692
2016-09-01,247906.01694952598,273256.360715248,0.6134886896294568,302835.01985463,0.8413461538461539
2016-09-04,252353.3425364627,277799.2450391725,0.6244945521068989,302142.83985463,0.8394230769230769
2016-09-05,251081.9542569525,276500.538710683,0.6213482287073209,313563.80985463003,0.8711538461538462
2016-09-07,248952.57500492956,274325.4059405257,0.6160786223445843,301104.56985463,0.8365384615384615
2016-09-08,250152.6587056006,275551.27558388835,0.6190484872471679,309410.72985462996,0.8596153846153846
2016-09-18,245195.14441457205,270487.24023992836,0.6067800532298161,298681.93985463004,0.8298076923076924
2016-09-20,246858.15633736996,272138.929773055,0.6108955334578483,297989.75985463,0.8278846153846153
2016-09-25,243812.48113797305,268781.8419946139,0.6033583559473961,297989.75985463,0.8278846153846153
2016-10-03,257563.36039778008,282909.823502266,0.6124755855342973,307861.57262573,0.8278846153846153
2016-10-04,257753.50279192318,283118.6958023121,0.6129278166413232,316085.45262573,0.85
2016-10-05,263853.8380412745,289819.9423093138,0.6274367396801684,322163.97262573004,0.8663461538461538
2016-10-09,260519.48535830365,286157.1404539164,0.619506377743628,322163.97262573004,0.8663461538461538
2016-10-11,253707.4400313766,278674.07713252585,0.6033047367934821,322163.97262573004,0.8663461538461538
2016-10-12,255159.57855415664,280269.25802106754,0.6067584758434791,322163.97262573004,0.8663461538461538
2016-10-13,256362.1000670248,281590.23346886097,0.6096185304748397,330030.29262573004,0.8875
2016-10-16,254438.62608003162,279477.2883912905,0.6050437759894248,327527.37262573006,0.8807692307692307
2016-10-17,251989.1070033763,276786.4803479103,0.5992178857206638,321806.41262573004,0.8653846153846153
2016-10-18,250973.23776355904,275670.543285989,0.5968017613577272,315370.33262573,0.8480769230769231
2016-10-23,250448.12777637824,275093.7075345832,0.5955528496045993,322163.97262573004,0.8663461538461538
2016-10-24,249023.9295987204,273529.219244481,0.5921655633478484,318945.93262573006,0.8576923076923076
2016-10-26,250162.92306104954,274780.40883471584,0.5948745240543011,320018.61262573,0.860576923076923
2016-10-27,252875.5136344323,277760.20213488565,0.6013260986410081,323951.7726257301,0.8711538461538462
2016-11-02,262373.4688585612,287221.2954091924,0.600436071725681,334221.41665533005,0.8711538461538462
2016-11-03,270200.3330328593,295790.08480787004,0.6183497583874893,359305.93665533,0.9365384615384615
2016-11-06,276777.7367651487,302990.97473223344,0.6334037502397253,367790.40665533004,0.9586538461538462
2016-11-07,285060.0073231183,312058.33946141304,0.6523597454275544,386603.79665533005,1.0076923076923077
2016-11-08,292911.2465963769,320653.81452690606,0.6703292204453895,400990.50665533,1.0451923076923075
2016-11-09,298295.9973803875,326548.9973747276,0.6826535352857377,405786.07665533,1.0576923076923077
2016-11-10,313252.0800490525,342922.7991634237,0.7168841764018004,413901.65665533004,1.0788461538461538
2016-11-13,321886.6037957978,352375.80791585636,0.7366463888828939,430132.81665533,1.1211538461538462
2016-11-14,322166.111399802,352681.81064449775,0.7372861101718063,414639.43665533,1.0807692307692307
2016-11-15,320871.29900117527,351264.26020442974,0.7343226163538108,426812.80665533006,1.1125
2016-11-16,329945.11486763286,361198.20251779916,0.7550902559395893,436035.05665533006,1.1365384615384615
