date,open,high,low,close,volume,selected_count,cash_weight
2015-12-09,62.56598201007544,63.31284697505384,61.48830652305308,62.60054250905387,54446282.0,10,0.0
2015-12-10,62.60054250905387,63.29570225769202,61.21465885980009,62.54703299693206,39823889.0,10,0.0
2015-12-17,61.98538391676072,63.866151249002066,61.18816230333422,63.11541476898126,171104007.0,10,0.0
2015-12-20,63.11541476898126,64.32510987490701,62.228575334086386,63.81211727161623,73510563.0,10,0.0
2015-12-21,63.81211727161623,65.12380515331809,62.483832942608366,63.848117608858004,145512324.0,10,0.0
2015-12-24,64.0033373449482,65.33175916915317,63.20200225797484,64.27423404136678,123260848.0,10,0.0
2015-12-30,64.31425784595892,66.1894429277816,63.95926606696952,65.60125764951007,146367392.0,10,0.0
2015-12-31,66.31205508930863,67.30136294070081,65.36151944895347,66.357392149785,80977678.0,10,0.0
2016-01-03,63.81535697548692,64.46527161504969,63.25633710954371,63.94508858386705,15443754.0,10,0.0
2016-01-05,63.43577832647869,65.0626787232634,62.911468773956074,63.61164646568273,28318393.0,10,0.0
2016-01-06,63.61164646568273,64.61013592779592,62.43481481012319,63.066933993100854,25718538.0,10,0.0
2016-01-10,62.89219431660373,62.970827171027445,61.70856276695795,62.1290327746312,15445675.0,10,0.0
2016-01-11,62.1290327746312,62.62844533122812,60.10185229851507,61.33305873567558,34044494.0,10,0.0
2016-01-12,61.33305873567558,61.48595036388194,60.18093702644389,60.639837115965435,33874114.0,10,0.0
2016-01-13,60.639837115965435,61.01066898464487,58.39925137110758,59.35080107397822,50757997.0,10,0.0
2016-01-17,56.600066193686004,57.34752130699112,53.65695105182164,55.97353289351741,22723781.0,10,0.0
2016-01-19,56.86777077512359,59.17716828478399,56.82715761433829,58.47074879278917,27347434.0,10,0.0
2016-01-21,56.96393690567118,57.47532378786012,54.82995384108776,56.01817707493632,32000327.0,10,0.0
2016-01-26,57.03482357397027,58.19972989389302,56.487386889654964,57.26083336839643,39374892.0,10,0.0
2016-01-28,57.40036988539654,57.92833609747969,56.58592462031375,57.25405958004627,20855995.0,10,0.0
2016-01-31,57.450641716105544,57.973819521644735,56.39978295017223,57.255341505167934,40213826.0,10,0.0
2016-02-01,57.255341505167934,57.31567578272846,55.864135966145874,56.724515304085664,15895870.0,10,0.0
2016-02-02,56.724515304085664,58.410694746752775,55.82059077279375,56.61625065010378,47369383.0,10,0.0
2016-02-04,56.940512878953335,58.04622412300673,56.556802071439755,57.29798691541051,51748970.0,10,0.0
2016-02-09,57.31959880586947,57.548434669469806,55.64623173032087,56.18031407036591,22322575.0,10,0.0
2016-02-11,56.26663252413341,56.50321441847657,54.59725621447845,55.40230120526597,30290810.0,10,0.0
2016-02-15,55.340497939158965,55.820068827517,54.64767234836612,55.49608171925507,16951377.0,10,0.0
2016-02-16,55.49608171925507,55.97408920793025,55.08646530160729,55.65830147649966,20881052.0,10,0.0
2016-02-21,55.73228096281992,57.717838406690326,55.2067735463835,56.682513713294796,26722272.0,10,0.0
2016-02-22,56.682513713294796,57.73724038526726,56.227016879006534,57.25085890000403,23537189.0,10,0.0
2016-02-23,57.25085890000403,58.103054090487895,55.87983698099997,56.54344546418155,16192850.0,10,0.0
2016-02-24,56.54344546418155,56.78630080609406,55.71222753700207,56.14507993801498,15686587.0,10,0.0
2016-02-28,56.56525409966643,58.51812470684494,55.905406660296094,57.214824635487595,15809786.0,10,0.0
2016-03-02,56.33760348848142,57.20297305441251,55.37119532161864,56.4877662269055,25415900.0,10,0.0
2016-03-03,56.38198929999299,57.02913371744913,55.2955070926619,56.24226697788504,16921555.0,10,0.0
2016-03-06,56.24226697788504,57.60293518739861,55.55474466817145,56.81198881746617,17344438.0,10,0.0
2016-03-10,57.39775840302069,58.86990736394201,56.844937205362555,58.00472243203003,52012325.0,10,0.0
2016-03-13,58.00472243203003,58.63323961896172,57.33298472689327,58.15088234432758,23261207.0,10,0.0
2016-03-14,58.28306838446658,61.72187487141687,57.90712966754056,59.66165927054488,88940450.0,10,0.0
2016-03-15,59.66165927054488,62.664650271946876,58.9384333567427,60.08021866630498,68709395.0,10,0.0
2016-03-16,60.08021866630498,62.701096426895276,59.90871075038722,60.843931602540685,57592903.0,10,0.0
2016-03-17,60.843931602540685,63.31914386413802,59.80901316518394,61.70361849637478,101957186.0,10,0.0
2016-03-20,61.70361849637478,63.12658832064046,60.767992633307976,61.83017573379751,78061900.0,10,0.0
2016-03-21,61.83017573379751,62.67842853969955,60.35836163436154,61.905646309020845,29259742.0,10,0.0
2016-03-22,61.905646309020845,62.669977233454084,60.83121779831581,61.53257613835266,39554534.0,10,0.0
2016-03-23,61.53257613835266,62.85031907662582,61.06808591706901,62.060527484416056,30581669.0,10,0.0
2016-03-27,61.964213582782975,62.67488216937141,60.97057020063037,61.762756000068826,30792002.0,10,0.0
2016-03-28,61.762756000068826,63.07534542325366,60.771718821384184,62.01378679821007,30049842.0,10,0.0
2016-03-29,62.01378679821007,63.550468319026706,61.1308044268019,62.34365171750962,45487912.0,10,0.0
2016-03-30,62.34365171750962,63.19409021038988,60.80206908193475,61.74050074537369,32020462.0,10,0.0
2016-04-04,62.122681276418334,63.182540488892464,61.646626897263104,62.61271565470118,44404715.0,10,0.0
2016-04-05,62.53514590829867,63.5346941424962,61.24219709363421,62.32896581715078,49805344.0,10,0.0
2016-04-06,62.32896581715078,62.94789177986975,60.14078509940871,61.248743307538945,42681223.0,10,0.0
2016-04-12,60.35777005557756,60.9948480964807,59.71885917560393,60.4981649402523,18252886.0,10,0.0
2016-04-14,60.86610792580555,61.94503824555299,60.11277723360715,61.25538827425721,32302786.0,10,0.0
2016-04-17,61.25538827425721,62.26772458772831,61.14755913519059,61.56112921663967,20096976.0,10,0.0
2016-04-18,61.56112921663967,62.74015317998567,61.168004326020956,62.1717522984834,28590623.0,10,0.0
2016-04-19,62.1717522984834,63.568843529778505,61.73491526869589,62.71444178034309,41513159.0,10,0.0
2016-04-20,62.71444178034309,63.06974284491039,61.49473290866284,62.086805215450475,39320497.0,10,0.0
2016-04-21,62.086805215450475,62.52382935959886,61.488144358405464,61.882603088134566,26177570.0,10,0.0
2016-04-26,62.13108431080295,64.00141947070827,61.16376185847369,62.832433154254076,37791004.0,10,0.0
2016-04-27,62.832433154254076,63.42628758141458,60.548452529300434,62.23168964022537,30607629.0,10,0.0
2016-04-28,62.23168964022537,62.83015974135588,60.8602380977148,61.5234271438075,23480777.0,10,0.0
2016-05-03,61.5234271438075,61.69196139716361,59.5952967576079,60.350229824029256,36860498.0,10,0.0
2016-05-05,59.93121871948773,61.164488749875254,59.77556368012538,60.69786228834853,31009105.0,10,0.0
2016-05-09,60.74152430189276,61.49139356789165,60.32407379202394,60.81459903714358,25513227.0,10,0.0
2016-05-10,60.81459903714358,61.356176057013755,59.66299479223167,60.797295199235904,19279461.0,10,0.0
2016-05-12,60.5475282113593,61.30244825707212,60.18380988448304,60.806350822215194,26130604.0,10,0.0
2016-05-17,60.4287254343509,61.46154037849108,59.64282438572145,60.88572546599863,30848146.0,10,0.0
2016-05-19,60.6519948273967,61.07461610333542,59.10104929801456,60.269443490162644,27495506.0,10,0.0
2016-05-26,60.27972294192007,60.62077555641548,59.73471327496783,60.069891499294556,18290789.0,10,0.0
2016-05-29,60.069891499294556,60.36716905256842,59.330554170678,59.99763347718141,6377546.0,10,0.0
2016-06-01,59.18959303072088,60.301103267032424,58.936271648260224,59.68376981011332,21076135.0,10,0.0
2016-06-02,59.68376981011332,60.63041112284406,59.49074086659316,60.02570212738486,18908845.0,10,0.0
2016-06-05,60.02570212738486,60.29077811570903,59.449711224881945,59.980027996590536,13685005.0,10,0.0
2016-06-06,59.980027996590536,60.46578868647546,59.49894159602825,59.88421333607774,24484185.0,10,0.0
2016-06-07,59.88421333607774,60.61387395253441,59.69951593375627,60.247225426084896,27299293.0,10,0.0
2016-06-08,60.247225426084896,61.12913511029913,60.04154237420237,60.80899980437613,25331948.0,10,0.0
2016-06-13,60.12166010258707,60.48139797288931,59.55610086787876,60.04240848825505,25516936.0,10,0.0
2016-07-10,59.459020338456966,61.977052025444,58.701979739985134,61.283293232780814,39435082.0,10,0.0
2016-07-17,60.902279030163506,61.741826297716905,59.80991048725819,60.58905060492213,29078334.0,10,0.0
2016-07-18,61.14907615552136,62.674464514563105,60.25809697713717,60.90834109008778,21017182.0,10,0.0
2016-07-19,60.90834109008778,61.24507435944252,60.155995063926355,60.75068912898729,21845713.0,10,0.0
2016-07-24,59.98422933207723,60.97930293413778,59.760298392483264,60.42380632432851,7444656.0,10,0.0
2016-07-26,60.35739812565531,61.057542795653816,59.84012984071068,60.584497364594874,20219941.0,10,0.0
2016-07-27,61.20738458426287,62.477991391911544,59.8052608935524,61.55243220756357,65664813.0,10,0.0
2016-07-28,61.55243220756357,62.61186174451882,60.58856600849205,61.82837517144412,37613735.0,10,0.0
2016-08-02,61.29840070541209,62.266894461991896,60.573735019008254,61.78874861453171,35241542.0,10,0.0
2016-08-03,61.78874861453171,62.97355149779196,61.24590768317258,62.01132569611637,25327475.0,10,0.0
2016-08-04,62.01132569611637,62.92891148257037,61.70474971208884,62.27913543980205,39959102.0,10,0.0
2016-08-07,62.27913543980205,62.94682491190048,61.79633407664803,62.33280605546892,15268959.0,10,0.0
2016-08-08,62.33280605546892,63.337477034431394,62.13358775414418,62.88494142863546,24544128.0,10,0.0
2016-08-10,62.2814330137084,63.63567149655678,61.762469981673505,62.380367676681665,42833587.0,10,0.0
2016-08-11,62.380367676681665,63.75595090917521,61.87976312078001,62.69708955833673,29367936.0,10,0.0
2016-08-14,62.69708955833673,63.42587543856969,61.87501572859487,62.79307512753146,14574393.0,10,0.0
2016-08-15,62.79307512753146,64.63213095413104,62.26512116982513,63.65565119211198,28607496.0,10,0.0
2016-08-16,63.65565119211198,64.22999954609834,61.96278714846739,62.95796356194673,24584059.0,10,0.0
2016-08-18,63.373005272954956,63.94074026324681,62.728738231860234,63.15460770329281,32594576.0,10,0.0
2016-08-21,63.15460770329281,63.98873408396559,62.71575964875196,63.53887463697022,22173910.0,10,0.0
2016-08-25,63.005598901294825,63.47191047263043,61.0387071060355,62.07544193045254,15937552.0,10,0.0
2016-09-01,62.24909145863944,62.50060642784938,60.825086118105176,61.22568136256557,21038240.0,10,0.0
2016-09-04,61.22568136256557,62.81576096429883,60.951476417394154,62.32405764978136,22919551.0,10,0.0
2016-09-05,62.32405764978136,62.817200196863666,61.606570428048194,62.01005708680033,14107103.0,10,0.0
2016-09-07,61.8483507403383,62.197701211680474,60.6474550229748,61.48415457950891,18451794.0,10,0.0
2016-09-08,61.48415457950891,62.30856226263477,61.057572137696354,61.78054472538963,13249514.0,10,0.0
2016-09-18,61.345184393179565,61.56945828597354,59.94731886666671,60.55616480663721,30555378.0,10,0.0
2016-09-20,60.95832927551818,61.455300034770325,60.08198138042777,60.96688644723931,30315308.0,10,0.0
2016-09-25,60.880349579636686,61.21502798613813,58.541166233664185,60.21468215003089,6783821.0,10,0.0
2016-10-03,60.566234758653394,62.188062284983495,59.127704868003974,61.124574382818615,42500371.0,10,0.0
2016-10-04,61.30826266558619,63.23151279709657,60.00465217391432,61.16970668619936,25785002.0,10,0.0
2016-10-05,61.16970668619936,63.36240679340756,60.413848800965695,62.61768562029653,50040937.0,10,0.0
2016-10-09,62.61768562029653,63.167800691833705,61.05743087005242,61.82624183131696,25326675.0,10,0.0
2016-10-11,60.762780055764125,61.150704717208036,59.7607141976411,60.20933100128444,18473855.0,10,0.0
2016-10-12,60.8729049227823,61.30900400856365,59.57410550260271,60.55401140071004,18703150.0,10,0.0
