date,open,high,low,close,volume,symbol,holding_name,weight,sector,benchmark_close,kama,kama_rising,cash_dividend,cum_dividend,ret_3m,ret_6m,ret_1m,ret_6_1,ret_12_1,sma200,close_vs_sma200,vol_63,downside_vol_126,max_drawdown_252,beta_252,daily_value,median_daily_value,median_daily_volume,coverage_ratio,dividend_event_count_3y,dividend_yield_1y,dilutive_event_count_3y,fundamental_period_end,fundamental_filing_date,fiscal_period,currency,source_url,revenue,net_income,equity,assets,operating_cf,capex,debt,cash,shares_outstanding,revenue_ttm,net_income_ttm,operating_cf_ttm,earnings_yield,pe_ratio,book_to_price,pb_ratio,roe,roa,cash_conversion,leverage_inverse,revenue_growth,net_income_growth,positive_earnings_count_4p,margin_stability_4p,has_fundamentals,fundamental_row_age_days,score_momentum,score_value,score_quality,score_growth,score_low_risk,score_liquidity,score,ensemble_votes,ensemble_rank_score,rebalance_date,selection_date,rank,target_weight
2022-09-29,1.24,1.33,1.24,1.31,47315198,CCAP,QALA For Financial Investments,0.0127155482072383,financials,10.5,1.2657131227803604,True,0.0,0.0,0.11016949152542388,-0.015037593984962405,-0.029629629629629672,0.015037593984962516,0.13445378151260523,1.2719,0.029955185156065767,0.5305877342870902,0.26134173228379765,0.367741935483871,0.06369986075091837,61982909.38,21906241.43,17249009.0,1.0,,,,2022-06-30,2022-09-29,Q2 2022,EGP,https://english.mubasher.info/news/4017877/Qalaa-Holdings-turns-profitable-in-H1-22/,,361565000.0,7426839000.0,106264469000.0,1621653000.0,,98837630000.0,,3216472781.0,,-1620844000.0,5028196000.0,-0.38467152698818563,,1.7625962145804346,0.5673449152607186,-0.21824143488232342,-0.01525292522752831,,0.0698901436189363,,-0.3200946673680307,1.0,,True,0.0,0.5714285714285715,0.9,0.925,0.39000000000000007,0.5333333333333333,0.9,3.833333333333333,3.0,0.8333333333333333,2022-10-02,2022-09-29,5,0.125
2022-09-29,7.35,7.5,6.21,7.25,71037,JUFO,Juhayna Food Industries,0.0096520657966002,consumer,10.5,7.415841009785189,False,0.0,0.0,0.00694444444444442,0.11882716049382713,-0.008207934336525224,0.1280864197530862,0.2869718309859155,7.22245,0.003814495081309044,0.24550622214433546,0.1800282616075059,0.28104575163398693,0.1067442379002928,515018.25,379599.36000000004,51576.0,1.0,0.0,0.0,0.0,2022-06-30,2022-08-16,Q2 2022,EGP,https://english.mubasher.info/news/3998583/Juhayna-reports-1-higher-profit-in-H1-22/,,174467901.0,3091800139.0,6010774641.0,-238415139.0,,2918974502.0,,941405082.0,,528937311.0,516107841.0,0.07749785068906036,12.903583662110007,0.4529986078683681,2.2075123027543144,0.17107745883311767,0.08799819367574922,0.9757448194082872,0.5143763198025377,,-0.033853975208794185,4.0,,True,44.0,0.6571428571428571,1.0,1.0,0.5150000000000001,0.7333333333333334,0.2,3.7333333333333334,3.0,0.7333333333333334,2022-10-02,2022-09-29,6,0.125
2022-09-29,16.74,17.56,16.6,17.15,2599938,ETEL,Telecom Egypt,0.0536052766146507,telecom,10.5,15.823375041846296,True,0.0,0.0,0.22851002865329506,-0.006373117033603881,0.10218508997429288,-0.09849362688296648,0.06139154160982274,16.0261,0.07012935149537314,0.391344058393322,0.16156847547247563,0.3171487603305785,0.1644661063592399,44588936.699999996,9069698.26,636156.0,1.0,0.0,0.0,,2022-06-30,2022-08-29,Q2 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/ETEL/financial-statements,,2415340000.0,43952599000.0,96126969000.0,5675117000.0,,52174370000.0,,1707071600.0,,8327101000.0,15986762000.0,0.28443168277968606,3.515782736392893,1.5013041989175762,0.6660875262461725,0.18945639596875716,0.08662606432540279,1.9198472553653427,0.45723483697899603,,0.08720599803503637,4.0,,True,31.0,0.2571428571428572,1.0,1.0,0.41000000000000003,0.46666666666666673,0.7,3.575,3.0,0.575,2022-10-02,2022-09-29,7,0.125
2022-09-29,10.88,11.02,10.84,10.88,164988,MCQE,Misr Cement - Qena,0.0095594736152338,materials,10.5,10.490672050806076,True,0.0,0.0,0.14767932489451474,0.10010111223458029,0.04414587332053754,0.053589484327603465,-0.2003069838833461,9.89765,0.0992508322682657,0.2828098688353449,0.15216694750151857,0.46712586098935505,-0.030335546108909622,1795069.4400000002,3064243.2,306495.0,1.0,0.0,0.0,0.0,2022-06-30,2022-08-16,Q2 2022,EGP,https://english.mubasher.info/news/3998871/Misr-Cement-s-consolidated-profits-hit-EGP-86m-in-H1-22/,,-5974343.0,1925288858.0,4036705735.0,-185505929.0,,2111416877.0,,96000000.0,,138301808.0,253690921.0,0.13241211703431371,7.552178927407804,1.843298921951593,0.5425056067093285,0.07183431588736697,0.03426105767404916,1.834328304659618,0.47694555521025617,,-0.21750141850767135,3.0,,True,44.0,0.2571428571428572,0.85,0.6020833333333333,0.37000000000000005,0.9000000000000001,0.4,2.4027777777777777,2.0,0.4027777777777778,2022-10-02,2022-09-29,8,0.125
2022-10-31,25.8,27.0,25.8,27.0,1815164,ABUK,Abou Kir Fertilizers,0.0277044406054415,materials,12.09,24.41629218403281,True,0.0,3.0,0.2881064834693001,0.26050420168067223,0.08870967741935476,0.16806722689075637,0.39768728004022114,23.856400000000004,0.13177176774366606,0.44547073930039005,0.19047206221805546,0.26487991646362685,0.001845546654155345,49009428.0,23265990.26,935338.0,1.0,1.0,0.1111111111111111,,2022-09-30,2022-10-24,Q1 2023,EGP,https://english.mubasher.info/news/4028548/Abu-Qir-Fertilizers-profits-soar-114-in-Q1-FY22-23/,,2777482585.0,15483373273.0,24743561325.0,2114013261.0,,9260188052.0,,1261875720.0,,5980527527.0,4603681354.0,0.1755331495866475,5.6969296247167,0.4544490874032907,2.2004665158730363,0.3862548180911507,0.24170035381921726,0.7697784740921233,0.6257536281713885,,0.8671381873479813,4.0,,True,7.0,0.7928571428571429,0.8499999999999999,0.885,0.7525000000000001,0.7666666666666667,0.85,4.533333333333333,3.0,1.5333333333333332,2022-11-01,2022-10-31,1,0.125
2022-10-31,3.96,4.07,3.91,4.02,3321699,AMOC,Alexandria Mineral Oils Company,0.0078246964812872,energy,12.09,3.9295002092342033,True,0.0,45.55,11.742930591259638,12.846368715083797,-0.031325301204820355,12.882681564245809,11.271604938271604,3.8473,0.04488862319028919,22.450711418903012,0.19504254071815816,0.24942791762013738,1.349787493638631,13353229.979999999,7181249.380000001,1741179.0,1.0,2.0,11.33084577114428,,2022-09-30,2022-10-27,Q1 2023,EGP,https://english.mubasher.info/news/4030491/AMOC-logs-74-higher-earnings-in-Q1-FY22-23/,,391527653.0,2835324926.0,5138502957.0,-80405453.0,,2303178031.0,,1291500000.0,,391527653.0,-80405453.0,0.07541226369122257,13.260442679383361,0.5461128207202471,1.8311234639778986,0.13808916551668618,0.0761948871639036,-0.20536340762628075,0.5517803433658703,,-0.193836640431427,3.0,,True,4.0,0.992857142857143,1.0,1.0,0.5525000000000001,0.05000000000000001,0.5,4.071428571428571,2.0,2.0714285714285716,2022-11-01,2022-10-31,2,0.125
2022-10-31,18.05,18.45,17.87,18.34,648612,ETEL,Telecom Egypt,0.0536052766146507,telecom,12.09,16.54216834143334,True,0.0,0.0,0.3676360924683073,0.1534591194968553,0.06938775510204098,0.07861635220125773,0.25182481751824803,16.183,0.13328801829079895,0.4171037918993352,0.1517046677004662,0.3171487603305785,0.17143483075213972,11895544.08,12375369.36,705813.0,1.0,0.0,0.0,,2022-06-30,2022-08-29,Q2 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/ETEL/financial-statements,,2415340000.0,43952599000.0,96126969000.0,5675117000.0,,52174370000.0,,1707071600.0,,8327101000.0,15986762000.0,0.2659761919123018,3.7597350078977065,1.4038913310488783,0.7123058443938662,0.18945639596875716,0.08662606432540279,1.9198472553653427,0.45723483697899603,,0.08720599803503637,4.0,,True,63.0,0.692857142857143,1.0,1.0,0.5925000000000001,0.45000000000000007,0.7,3.95,3.0,0.95,2022-11-01,2022-10-31,3,0.125
2022-10-31,1.8,1.8,1.76,1.76,777571,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,0.0045018697892856,healthcare,12.09,1.7474338719718066,True,0.0,0.0,0.09316770186335388,0.2846715328467153,-0.016759776536312887,0.3065693430656933,0.44354838709677424,1.5644,0.1250319611352595,0.35088228742709054,0.19793940205152816,0.46153846153846145,-0.04396258968565286,1368524.96,1739261.92,966796.0,1.0,,,0.0,2022-06-30,2022-08-29,Q2 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,52405052.0,1414366335.0,2556461642.0,33679121.0,,1142095307.0,,1510996292.0,,243527864.0,233602337.0,0.09157408610335262,10.920119900201646,0.5318459350629925,1.8802437587147462,0.17218160385583556,0.09525973713005939,0.959242746037472,0.5532515378926229,,0.09339568085566796,4.0,,True,63.0,0.9,0.8999999999999999,1.0,0.6925000000000001,0.7833333333333334,0.15,3.9166666666666665,3.0,0.9166666666666666,2022-11-01,2022-10-31,4,0.125
2022-10-31,10.27,10.72,10.16,10.72,11974355,HRHO,EFG Holding,0.0382172338955377,financials,12.09,9.678270065876383,True,0.0,0.0,0.14529914529914545,0.07200000000000006,0.16268980477223427,-0.07799999999999996,0.12029161603888205,10.20905,0.05004873127274334,0.32453221023232975,0.1701296552922817,0.4257425742574258,-0.06812710739482171,128365085.60000001,29140724.8,2860755.0,1.0,,,0.0,2022-06-30,2022-08-29,Q2 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/HRHO/financial-statements,,343819675.0,19062935032.0,99176801786.0,3060014627.0,,80113866754.0,,1459681418.0,,1447519094.0,-2700031599.0,0.09250632676845057,10.81007142898524,1.2182513547112737,0.8208486665192345,0.07593369497247521,0.014595339514208197,-1.8652821991721513,0.19221163305037092,,-0.04140778837534198,4.0,,True,63.0,0.5214285714285715,0.675,0.925,0.4050000000000001,0.8000000000000002,0.95,2.753968253968254,2.0,0.753968253968254,2022-11-01,2022-10-31,5,0.125
2022-10-31,31.8,32.4,31.1,32.4,7808093,COMI,Commercial International Bank-Egypt (CIB),0.3479291987217656,banks,12.09,27.375994574013284,True,0.0,0.0,0.3101496158511927,0.08761329305135956,0.2892956625547154,-0.15642833165491776,-0.2039911308203991,28.51355,0.13630186349998508,0.3226328634636563,0.1573310027310611,0.3594315965449987,0.27017729260170414,252982213.2,144084886.9,5504121.0,1.0,0.0,0.0,0.0,2022-06-30,2022-08-29,Q2 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,3520566000.0,66047055000.0,523463209000.0,-24839612000.0,,457416154000.0,,3070851000.0,,14947136000.0,29242560000.0,0.15022915733283423,6.656497432016407,0.6638190364338262,1.5064346532937767,0.22631040854130438,0.02855432004200318,1.9563988713289289,0.1261732512704632,,0.0207424561898073,4.0,,True,63.0,0.1928571428571429,1.0,0.925,0.36000000000000004,0.45000000000000007,1.0,2.7435897435897436,2.0,0.7435897435897436,2022-11-01,2022-10-31,6,0.125
2022-10-31,8.4,8.84,8.4,8.84,4242133,EAST,Eastern Company,0.0742161558072179,consumer,12.09,7.9164764473416716,True,0.0,3.2,0.6336499321573947,0.44711538461538436,0.36292428198433413,0.11298076923076916,0.03811659192825112,7.95435,0.1113415929648558,0.6579166594944248,0.16157861756400405,0.30762331838565027,0.1281367605076674,37500455.72,12592632.02,1610311.0,1.0,2.0,0.3619909502262444,0.0,2022-06-30,2022-09-28,FY 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/EAST/financial-statements,,4280184000.0,12299017000.0,21834856000.0,6913449000.0,,9535839000.0,,3000000000.0,,4280184000.0,6913449000.0,0.1613945701357466,6.195995312351058,0.46376383861236803,2.1562698872600956,0.34801025155099796,0.19602529093848844,1.6152223829629755,0.563274472705476,,0.06209594631782456,4.0,,True,33.0,0.4928571428571428,0.8,0.9500000000000001,0.5225000000000001,0.43333333333333335,0.75,2.378968253968254,2.0,0.37896825396825395,2022-11-01,2022-10-31,7,0.125
2022-10-31,28.71,28.81,27.43,28.37,305927,VLMRA,Egyptian Kuwaiti Holding (EGP),0.0053141285830274,holdco,12.09,26.17233861708289,True,0.0,0.0,0.014301036825169922,-0.09505582137161084,0.10131987577639756,-0.1783094098883572,-0.08555200567980126,28.1236,0.008761325008178167,0.4451004001448475,0.22946722766750585,0.26886060229742315,0.10671179878206336,8679148.99,4644576.859999999,168317.0,1.0,,,0.0,2022-06-30,2022-08-29,Q2 2022,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,72386361.0,880745661.0,2016508609.0,107611759.0,,1135762948.0,,352389240.0,,269126343.0,525114079.0,0.026919949153334028,37.14717268981729,0.08809850476487756,11.350930446196092,0.3055664704546299,0.13346153931545154,1.9511805241599853,0.43676761758868343,,0.3512178522840199,4.0,,True,63.0,0.27142857142857146,0.8999999999999999,1.0,0.47750000000000004,0.6166666666666668,0.35,2.3511904761904763,2.0,0.35119047619047616,2022-11-01,2022-10-31,8,0.125
2022-11-30,4.64,4.71,4.61,4.64,2639835,AMOC,Alexandria Mineral Oils Company,0.0078246964812872,energy,14.0,4.104423332217829,True,0.0,45.55,0.2878411910669969,13.177966101694915,0.14567901234567926,13.011299435028247,12.854748603351954,3.8822499999999995,0.19518320561530045,0.46931117616719265,0.18928101534759637,0.24942791762013738,0.900302652695919,12248834.399999999,8510734.62,2061987.0,1.0,2.0,9.816810344827585,,2022-09-30,2022-11-29,Q1 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/AMOC/financial-statements,,224910955.0,2263805761.0,3612650459.0,-282034354.0,,1348844698.0,,1291500000.0,,616438608.0,-362439807.0,0.10286732348111659,9.721260028541236,0.3777693942154939,2.647117567786771,0.27230189913806835,0.17063333831932176,-0.587957668933027,0.6266329352069763,,0.5744446229446787,4.0,,True,1.0,0.9214285714285717,1.0,1.0,0.8150000000000002,0.10000000000000002,0.4,4.071428571428571,2.0,2.0714285714285716,2022-12-01,2022-11-30,1,0.125
2022-11-30,22.82,23.1,22.7,23.0,1382925,ETEL,Telecom Egypt,0.0536052766146507,telecom,14.0,20.563963332743914,True,0.0,0.0,0.49060272197018806,0.4925373134328359,0.25067971723762916,0.19338092147955876,0.28153310104529616,16.68215,0.37871916989117116,0.44176360290039635,0.128649136827033,0.3171487603305785,0.18823262724007528,31807275.0,21738995.46,1174446.0,1.0,0.0,0.0,,2022-09-30,2022-11-29,Q3 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/ETEL/financial-statements,,2388793000.0,46390780000.0,99816597000.0,1472444000.0,,53425817000.0,,1707071600.0,,8489195000.0,13550531000.0,0.21621555579895343,4.625014126781161,1.1815499916831893,0.8463459075273146,0.182993150794188,0.08504793045589402,1.5962091812003376,0.4647601841204825,,0.01946583811100644,4.0,,True,1.0,0.5214285714285715,1.0,1.0,0.47500000000000003,0.35,0.8,3.8095238095238093,3.0,0.8095238095238094,2022-12-01,2022-11-30,2,0.125
2022-11-30,10.33,10.37,9.6,9.6,6093344,EAST,Eastern Company,0.0742161558072179,consumer,14.0,9.337560662192033,True,0.0,3.2,0.7227456258411846,0.5940224159402243,0.11368909512761038,0.47198007471980086,0.3251121076233183,8.150649999999999,0.17782017385116533,0.7592827107752356,0.20951867422789225,0.30762331838565027,0.07332942677440661,58496102.4,13547375.37,1635817.0,1.0,2.0,0.33333333333333337,0.0,2022-09-30,2022-11-29,Q1 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/EAST/financial-statements,,1598139000.0,10163015000.0,23618582000.0,2031821000.0,,13455567000.0,,3000000000.0,,4744497000.0,9983514000.0,0.16473947916666667,6.070190370022365,0.3528824652777778,2.8338047321587148,0.466839515635862,0.20087984113525528,2.104230227145259,0.43029742429075546,,0.05962135458309703,4.0,,True,1.0,0.8142857142857144,0.775,0.8625,0.6425000000000002,0.5500000000000002,0.7,3.767857142857143,3.0,0.7678571428571428,2022-12-01,2022-11-30,3,0.125
2022-11-30,34.0,34.7,33.4,33.81,5838018,ABUK,Abou Kir Fertilizers,0.0277044406054415,materials,14.0,29.219547448151715,True,0.0,3.0,0.48968029138000824,0.46594982078853064,0.22945454545454558,0.21465551573078456,0.5778582514226591,24.7518,0.3659612634232663,0.455367494406328,0.1795378084543301,0.26487991646362685,0.07919802363921603,197383388.58,24665962.23,935958.0,1.0,1.0,0.08873114463176575,,2022-09-30,2022-11-29,Q3 2022,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=3B5612B7-0DD0-459D-8D2E-2F5D3FC54C9C.pdf,,3761481549.0,15561821967.0,19360542041.0,4485764469.0,,3798720074.0,,1261875720.0,,9742009076.0,9089445823.0,0.22834251229498537,4.379385993214199,0.3647528447274946,2.7415824563262725,0.626019825741398,0.5031888598660749,0.9330155363324771,0.8037906136121904,,0.6289548090897032,4.0,,True,1.0,0.7142857142857143,0.8,0.92,0.725,0.6000000000000001,0.85,3.75,3.0,0.75,2022-12-01,2022-11-30,4,0.125
2022-11-30,1.84,1.92,1.84,1.88,6086695,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,0.0045018697892856,healthcare,14.0,1.7939313130174077,True,0.0,0.0,-0.010526315789473717,0.3925925925925924,0.06818181818181812,0.3037037037037036,0.2941176470588234,1.59295,0.18020025738409862,0.34868922021462034,0.17821510425069595,0.34239130434782616,-0.012211385140174698,11442986.6,1730564.84,966796.0,1.0,,,0.0,2022-09-30,2022-11-29,Q3 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,70691390.0,1475594279.0,2657999235.0,6415178.0,,1182404956.0,,1510996292.0,,268908413.0,159830868.0,0.09466362733709277,10.563719436178443,0.5194523494807955,1.9251043931161786,0.18223736485495007,0.1011694847233468,0.5943691616669502,0.5551522587251609,,0.1042203080301316,4.0,,True,1.0,0.7714285714285716,0.8999999999999999,1.0,0.6225000000000002,0.8500000000000001,0.1,3.6,3.0,0.6000000000000001,2022-12-01,2022-11-30,5,0.125
2022-11-30,39.84,40.75,39.39,40.05,29130381,COMI,Commercial International Bank-Egypt (CIB),0.3479291987217656,banks,14.0,36.10453148111547,True,0.0,0.0,0.5792586750788642,0.4756816507000736,0.23230769230769233,0.19749447310243173,-0.05987850737633782,28.62055,0.3993441775227937,0.3990719365128438,0.15135621234879962,0.3594315965449987,0.17827496866556872,1166671759.05,184696691.73000002,6127350.0,1.0,0.0,0.0,0.0,2022-09-30,2022-11-29,Q3 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,4408460000.0,65009970000.0,592368377000.0,52066943000.0,,527358407000.0,,3070851000.0,,15568171000.0,56874375000.0,0.12658327513406353,7.899937799372835,0.5285897051726383,1.8918264775387528,0.23947359151219422,0.026281232429799337,3.653247064154164,0.1097458482325433,,0.04154876225117632,4.0,,True,1.0,0.2357142857142858,1.0,0.925,0.43750000000000006,0.46666666666666673,1.0,2.840909090909091,2.0,0.8409090909090909,2022-12-01,2022-11-30,6,0.125
2022-11-30,4.72,4.78,4.63,4.64,2851429,GBCO,GB Corp,0.0165017594161606,industrials,14.0,4.13944541981595,True,0.0,0.0,0.2677595628415299,0.5728813559322032,0.09433962264150941,0.43728813559322033,0.16804407713498626,3.885,0.19433719433719432,0.4677364165696925,0.2949798532665864,0.590443686006826,0.23251227545906888,13230630.559999999,18821205.92,5025483.0,1.0,0.0,0.0,0.0,2022-09-30,2022-11-29,Q3 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/GBCO/financial-statements,,550662000.0,9407261000.0,35429298000.0,1988906000.0,,26022037000.0,,1085500000.0,,1742988000.0,3445186000.0,0.34605616353499896,2.8897043467883887,1.8677355501199193,0.5354077026246002,0.18528113549735678,0.04919623301596323,1.976597658733164,0.26552208288180024,,0.143154340671521,4.0,,True,1.0,0.5857142857142859,1.0,0.9625000000000001,0.6250000000000001,0.25000000000000006,0.75,2.6,2.0,0.6,2022-12-01,2022-11-30,7,0.125
2022-11-30,31.76,33.05,31.56,32.52,601867,VLMRA,Egyptian Kuwaiti Holding (EGP),0.0053141285830274,holdco,14.0,28.83063237560652,True,0.0,0.0,0.23556231003039518,0.07149917627677116,0.13270637408568442,-0.054036243822075836,0.005604203152364207,28.340799999999998,0.14746231581324465,0.3694209829095311,0.2117159356120085,0.26886060229742315,0.1204152167997071,19572714.840000004,8610627.360000001,302507.0,1.0,,,0.0,2022-09-30,2022-11-14,Q3 2022,USD,https://english.mubasher.info/news/4039027/Egypt-Kuwait-Holding-registers-312m-in-9M-22-profits/,,-79800965.0,939004069.0,2143435258.0,67528784.0,,1204431189.0,,352389240.0,,187684669.0,511798603.0,0.016377802243232095,61.05825343038541,0.08193968654771831,12.204098430589443,0.19987631065313308,0.08756255562163567,2.7269068151751914,0.43808370954771336,,-0.3026150212281523,3.0,,True,16.0,0.2357142857142858,0.8999999999999999,1.0,0.25000000000000006,0.6333333333333334,0.45,2.330357142857143,2.0,0.33035714285714285,2022-12-01,2022-11-30,8,0.125
2022-12-29,25.51,25.78,25.1,25.1,722745,ETEL,Telecom Egypt,0.0536052766146507,telecom,15.93,23.196867923792116,True,0.0,0.0,0.48170011806375435,0.7992831541218639,0.0913043478260871,0.6487455197132617,0.4375,17.4119,0.4415428528764811,0.3866100982715934,0.16233791598031133,0.3171487603305785,0.16907388243119342,18140899.5,30491412.0,1293210.0,1.0,0.0,0.0,,2022-09-30,2022-11-29,Q3 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/ETEL/financial-statements,,2388793000.0,46390780000.0,99816597000.0,1472444000.0,,53425817000.0,,1707071600.0,,8489195000.0,13550531000.0,0.19812580810262664,5.047298025313355,1.0826952115025241,0.9236209686493738,0.182993150794188,0.08504793045589402,1.5962091812003376,0.4647601841204825,,0.01946583811100644,4.0,,True,30.0,0.7414965986394559,1.0,1.0,0.5571428571428573,0.6190476190476191,0.8571428571428571,4.833333333333333,3.0,1.8333333333333333,2023-01-02,2022-12-29,1,0.125
2022-12-29,14.32,14.47,14.15,14.3,1409866,HRHO,EFG Holding,0.0382172338955377,financials,15.93,13.80871601959205,True,0.0,0.0,0.5959821428571428,0.7524509803921569,0.1837748344370862,0.48039215686274517,0.22020202020202007,10.577749999999998,0.35189430644513275,0.32149348777712194,0.1429686986834384,0.4257425742574258,0.014969949838390333,20161083.8,70965258.0,6468795.0,1.0,,,0.0,2022-09-30,2022-11-29,Q3 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/HRHO/financial-statements,,337258295.0,19447008378.0,97151042890.0,4508887643.0,,77704034512.0,,1459681418.0,,1428792405.0,-632277671.0,0.06845024644768259,14.609151199540428,0.9316626484616903,1.073349888665328,0.07347106440373438,0.014706917831214236,-0.4425259182421256,0.20017292454615254,,-0.012937092904420133,4.0,,True,30.0,0.564625850340136,0.675,0.925,0.47380952380952385,1.0000000000000002,0.9523809523809523,4.291666666666666,3.0,1.2916666666666665,2023-01-02,2022-12-29,2,0.125
2022-12-29,38.69,38.89,38.42,38.79,365072,ABUK,Abou Kir Fertilizers,0.0277044406054415,materials,15.93,37.0101850345722,True,0.0,3.0,0.5691747572815535,0.8849797023004058,0.1472937000887311,0.6603518267929633,0.8423423423423424,26.5233,0.46248769949440693,0.3611254409868067,0.16868221523195354,0.26487991646362685,0.1304273158359868,14161142.879999999,27993849.46,948443.0,1.0,1.0,0.07733952049497293,,2022-09-30,2022-11-29,Q3 2022,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=3B5612B7-0DD0-459D-8D2E-2F5D3FC54C9C.pdf,,3761481549.0,15561821967.0,19360542041.0,4485764469.0,,3798720074.0,,1261875720.0,,9742009076.0,9089445823.0,0.19902707761519609,5.0244419602714805,0.31792455994422775,3.1454002804169208,0.626019825741398,0.5031888598660749,0.9330155363324771,0.8037906136121904,,0.6289548090897032,4.0,,True,30.0,0.8367346938775511,0.8,0.92,0.7785714285714286,0.7460317460317462,0.8095238095238095,4.033333333333333,3.0,1.0333333333333332,2023-01-02,2022-12-29,3,0.125
2022-12-29,41.2,42.0,41.07,41.48,3165788,COMI,Commercial International Bank-Egypt (CIB),0.3479291987217656,banks,15.93,42.05859601839924,False,0.0,0.0,0.665863453815261,0.6692152917505028,0.035705368289637995,0.6116700201207241,0.1930294906166219,29.71185,0.39607597642018244,0.43416105448189357,0.16713116838593484,0.3594315965449987,0.2605280402791913,131316886.24,207914028.0,6562649.0,1.0,0.0,0.0,0.0,2022-09-30,2022-11-29,Q3 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/COMI/financial-statements,,4408460000.0,65009970000.0,592368377000.0,52066943000.0,,527358407000.0,,3070851000.0,,15568171000.0,56874375000.0,0.12221938691222865,8.182007987964674,0.5103668681813925,1.9593748386593624,0.23947359151219422,0.026281232429799337,3.653247064154164,0.1097458482325433,,0.04154876225117632,4.0,,True,30.0,0.6394557823129252,1.0,0.925,0.5523809523809525,0.30158730158730157,1.0,3.7333333333333334,3.0,0.7333333333333334,2023-01-02,2022-12-29,4,0.125
2022-12-29,6.37,6.48,6.3,6.32,3452009,AMOC,Alexandria Mineral Oils Company,0.0078246964812872,energy,15.93,5.90913973634813,True,0.0,45.55,0.556650246305419,13.948126801152736,0.36206896551724155,13.463976945244955,13.632653061224488,4.12455,0.5322883708525779,0.5163954214652259,0.19176551615939533,0.24942791762013738,0.8386092901033686,21816696.880000003,14520007.35,3335111.0,1.0,2.0,7.207278481012658,,2022-09-30,2022-11-29,Q1 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/AMOC/financial-statements,,224910955.0,2263805761.0,3612650459.0,-282034354.0,,1348844698.0,,1291500000.0,,616438608.0,-362439807.0,0.07552284508740205,13.24102659059927,0.27734968182909675,3.605556687157843,0.27230189913806835,0.17063333831932176,-0.587957668933027,0.6266329352069763,,0.5744446229446787,4.0,,True,30.0,0.8775510204081634,1.0,1.0,0.8166666666666669,0.09523809523809525,0.5238095238095238,3.5769230769230766,2.0,1.5769230769230769,2023-01-02,2022-12-29,5,0.125
2022-12-29,5.38,5.49,5.34,5.36,2257988,GBCO,GB Corp,0.0165017594161606,industrials,15.93,4.785331978907663,True,0.0,0.0,0.6000000000000001,1.2148760330578514,0.15517241379310365,0.9173553719008263,-0.025210084033613467,3.8389499999999996,0.396215110902721,0.4898176271098211,0.2340413563421938,0.590443686006826,0.28002879826927646,12102815.680000002,25349091.57,5763904.0,1.0,0.0,0.0,0.0,2022-09-30,2022-11-29,Q3 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/GBCO/financial-statements,,550662000.0,9407261000.0,35429298000.0,1988906000.0,,26022037000.0,,1085500000.0,,1742988000.0,3445186000.0,0.29957100723925284,3.3381067454279663,1.6168457001038108,0.6184882082042796,0.18528113549735678,0.04919623301596323,1.976597658733164,0.26552208288180024,,0.143154340671521,4.0,,True,30.0,0.44217687074829937,1.0,0.9625000000000001,0.6190476190476192,0.23809523809523808,0.7619047619047619,2.486111111111111,2.0,0.4861111111111111,2023-01-02,2022-12-29,6,0.125
