variant,market_filter,full_twr,full_cagr,full_max_dd,full_sharpe,test_twr,test_cagr,test_max_dd,test_sharpe,test_excess_twr,train_twr,train_cagr,train_max_dd,closed_trades,fees_ratio,params
mostly_rebound_rank,True,4.199105206350094,0.2653701015288048,0.3363866032115934,1.453763591165908,1.2447217796922785,0.4533572945799349,0.23747388970519956,2.30899868518285,0.3095288383642958,1.2573254268467458,0.18330691086865336,0.3363866032115934,301.0,0.2960990257234756,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""factor_score_weight"": 0.08, ""fixed_sell_fee_egp"": 5.0, ""low_risk_score_weight"": 0.02, ""market_filter_breadth_min"": 0.45, ""market_filter_breadth_slope_len"": 20, ""market_filter_breadth_sma_len"": 100, ""market_filter_breadth_soft_min"": 0.35, ""market_filter_ma_len"": 100, ""market_filter_slope_len"": 10, ""max_factor_score_age_days"": 75, ""max_hold_bars"": 21, ""max_position_weight"": 0.25, ""max_positions"": 5, ""min_factor_score"": 0.0, ""min_median_daily_value_egp"": 100000.0, ""min_median_daily_volume"": 1000.0, ""min_momentum_score"": 0.0, ""min_quality_score"": 0.0, ""momentum_score_weight"": 0.07, ""quality_score_weight"": 0.03, ""rebound_score_weight"": 0.8, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}"
rank_no_gate,True,3.5376661940649843,0.24102364855019265,0.31837492623840213,1.3522426517642263,1.2138444357013158,0.44407900103244136,0.24106266268672683,2.230928493080504,0.27865149437333314,0.9976030342203313,0.15378080795440852,0.31837492623840213,301.0,0.2784187153969021,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""factor_score_weight"": 0.15, ""fixed_sell_fee_egp"": 5.0, ""low_risk_score_weight"": 0.05, ""market_filter_breadth_min"": 0.45, ""market_filter_breadth_slope_len"": 20, ""market_filter_breadth_sma_len"": 100, ""market_filter_breadth_soft_min"": 0.35, ""market_filter_ma_len"": 100, ""market_filter_slope_len"": 10, ""max_factor_score_age_days"": 75, ""max_hold_bars"": 21, ""max_position_weight"": 0.25, ""max_positions"": 5, ""min_factor_score"": 0.0, ""min_median_daily_value_egp"": 100000.0, ""min_median_daily_volume"": 1000.0, ""min_momentum_score"": 0.0, ""min_quality_score"": 0.0, ""momentum_score_weight"": 0.1, ""quality_score_weight"": 0.05, ""rebound_score_weight"": 0.65, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}"
no_gate_loose_breadth,True,3.6764370467245566,0.24637271729337962,0.3351058277603455,1.3683864257994613,1.2132647196004713,0.44390413968266795,0.23434050708417198,2.2452568464957476,0.27807177827248863,1.0592365234465273,0.16105152571669468,0.3351058277603455,305.0,0.2888730180662167,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""factor_score_weight"": 0.12, ""fixed_sell_fee_egp"": 5.0, ""low_risk_score_weight"": 0.04, ""market_filter_breadth_min"": 0.35, ""market_filter_breadth_slope_len"": 20, ""market_filter_breadth_sma_len"": 100, ""market_filter_breadth_soft_min"": 0.25, ""market_filter_ma_len"": 100, ""market_filter_slope_len"": 10, ""max_factor_score_age_days"": 75, ""max_hold_bars"": 21, ""max_position_weight"": 0.25, ""max_positions"": 5, ""min_factor_score"": 0.0, ""min_median_daily_value_egp"": 100000.0, ""min_median_daily_volume"": 1000.0, ""min_momentum_score"": 0.0, ""min_quality_score"": 0.0, ""momentum_score_weight"": 0.1, ""quality_score_weight"": 0.04, ""rebound_score_weight"": 0.7, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}"
mostly_rebound_no_market,False,4.028300150366329,0.25934944592819753,0.34166629050028674,1.3394414628299331,1.1884305277022404,0.4363900811051111,0.2939267524024025,2.099496272610674,0.25323758637425775,1.2393158634720862,0.18134904939288932,0.34166629050028674,364.0,0.34638201101893706,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""factor_score_weight"": 0.08, ""fixed_sell_fee_egp"": 5.0, ""low_risk_score_weight"": 0.02, ""market_filter_breadth_min"": 0.45, ""market_filter_breadth_slope_len"": 20, ""market_filter_breadth_sma_len"": 100, ""market_filter_breadth_soft_min"": 0.35, ""market_filter_ma_len"": 100, ""market_filter_slope_len"": 10, ""max_factor_score_age_days"": 75, ""max_hold_bars"": 21, ""max_position_weight"": 0.25, ""max_positions"": 5, ""min_factor_score"": 0.0, ""min_median_daily_value_egp"": 100000.0, ""min_median_daily_volume"": 1000.0, ""min_momentum_score"": 0.0, ""min_quality_score"": 0.0, ""momentum_score_weight"": 0.07, ""quality_score_weight"": 0.03, ""rebound_score_weight"": 0.8, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}"
rank_no_gate_no_market,False,3.437973059560383,0.23709362598377703,0.316176386435171,1.2462231157466217,1.1582577112191283,0.42719876833993453,0.2972441656796443,2.0326497945645685,0.22306476989114565,1.0040348037033255,0.15454779409412867,0.316176386435171,369.0,0.3311052431742378,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""factor_score_weight"": 0.15, ""fixed_sell_fee_egp"": 5.0, ""low_risk_score_weight"": 0.05, ""market_filter_breadth_min"": 0.45, ""market_filter_breadth_slope_len"": 20, ""market_filter_breadth_sma_len"": 100, ""market_filter_breadth_soft_min"": 0.35, ""market_filter_ma_len"": 100, ""market_filter_slope_len"": 10, ""max_factor_score_age_days"": 75, ""max_hold_bars"": 21, ""max_position_weight"": 0.25, ""max_positions"": 5, ""min_factor_score"": 0.0, ""min_median_daily_value_egp"": 100000.0, ""min_median_daily_volume"": 1000.0, ""min_momentum_score"": 0.0, ""min_quality_score"": 0.0, ""momentum_score_weight"": 0.1, ""quality_score_weight"": 0.05, ""rebound_score_weight"": 0.65, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}"
soft_gate_loose_breadth,True,3.3681682265121156,0.23429653946561757,0.31164403611716907,1.3163188174731575,1.0821239598777805,0.40369504897080466,0.23794569803020726,2.0801736340407224,0.14693101854979784,1.0446462402700352,0.1593461119018711,0.31164403611716907,305.0,0.2792157822205942,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""factor_score_weight"": 0.2, ""fixed_sell_fee_egp"": 5.0, ""low_risk_score_weight"": 0.05, ""market_filter_breadth_min"": 0.35, ""market_filter_breadth_slope_len"": 20, ""market_filter_breadth_sma_len"": 100, ""market_filter_breadth_soft_min"": 0.25, ""market_filter_ma_len"": 100, ""market_filter_slope_len"": 10, ""max_factor_score_age_days"": 75, ""max_hold_bars"": 21, ""max_position_weight"": 0.25, ""max_positions"": 5, ""min_factor_score"": 0.2, ""min_median_daily_value_egp"": 100000.0, ""min_median_daily_volume"": 1000.0, ""min_momentum_score"": 0.15, ""min_quality_score"": 0.0, ""momentum_score_weight"": 0.1, ""quality_score_weight"": 0.05, ""rebound_score_weight"": 0.6, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}"
rank_light_gate,True,3.1756076230258143,0.22637700822227158,0.3109443925599109,1.283419473932483,1.0501717915903073,0.3936933781799732,0.24106165701466797,2.0483022999612133,0.11497885026232457,0.9849624330708562,0.15226769456886102,0.3109443925599109,302.0,0.26918375118846855,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""factor_score_weight"": 0.2, ""fixed_sell_fee_egp"": 5.0, ""low_risk_score_weight"": 0.05, ""market_filter_breadth_min"": 0.45, ""market_filter_breadth_slope_len"": 20, ""market_filter_breadth_sma_len"": 100, ""market_filter_breadth_soft_min"": 0.35, ""market_filter_ma_len"": 100, ""market_filter_slope_len"": 10, ""max_factor_score_age_days"": 65, ""max_hold_bars"": 21, ""max_position_weight"": 0.25, ""max_positions"": 5, ""min_factor_score"": 0.25, ""min_median_daily_value_egp"": 100000.0, ""min_median_daily_volume"": 1000.0, ""min_momentum_score"": 0.2, ""min_quality_score"": 0.0, ""momentum_score_weight"": 0.1, ""quality_score_weight"": 0.05, ""rebound_score_weight"": 0.6, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}"
current,True,2.7349867975126014,0.20700553352838247,0.29859412793667206,1.2320739682757431,0.9919130128567966,0.3752391446760208,0.22627271267322124,1.9979638430439757,0.056720071528813865,0.8602585022048843,0.13691509338143493,0.29859412793667206,290.0,0.2576595502534198,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""factor_score_weight"": 0.25, ""fixed_sell_fee_egp"": 5.0, ""low_risk_score_weight"": 0.05, ""market_filter_breadth_min"": 0.45, ""market_filter_breadth_slope_len"": 20, ""market_filter_breadth_sma_len"": 100, ""market_filter_breadth_soft_min"": 0.35, ""market_filter_ma_len"": 100, ""market_filter_slope_len"": 10, ""max_factor_score_age_days"": 50, ""max_hold_bars"": 21, ""max_position_weight"": 0.25, ""max_positions"": 5, ""min_factor_score"": 0.35, ""min_median_daily_value_egp"": 100000.0, ""min_median_daily_volume"": 1000.0, ""min_momentum_score"": 0.3, ""min_quality_score"": 0.2, ""momentum_score_weight"": 0.15, ""quality_score_weight"": 0.1, ""rebound_score_weight"": 0.45, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}"
