family,number,value,holdout_excess_vs_etf_dca,holdout_max_drawdown,closed_trades,params
rebound,15,-0.4225518308866856,-0.4225518308866856,0.024909981434782624,30.0,"{""atr_len"": 10, ""bb_len"": 31, ""bb_std"": 1.7501124525005074, ""cci_len"": 19, ""cci_reclaim"": -106.0223204566471, ""max_hold_bars"": 23, ""max_positions"": 4, ""rsi_entry"": 36.633799297121406, ""rsi_len"": 21, ""rsi_reclaim"": 49.608061451645355, ""scan_mode"": ""monthly"", ""stop_atr"": 1.5958405286635888, ""target_atr"": 5.083583704806951, ""top_n"": 6, ""trail_atr"": 4.389851738595963, ""trend_len"": 109}"
rebound,16,0.29661882511311943,0.29661882511311943,0.10889454274869026,297.0,"{""atr_len"": 14, ""bb_len"": 16, ""bb_std"": 1.9460401461520442, ""cci_len"": 31, ""cci_reclaim"": -109.58168233381068, ""max_hold_bars"": 61, ""max_positions"": 3, ""rsi_entry"": 42.130309643433215, ""rsi_len"": 5, ""rsi_reclaim"": 54.9013480386804, ""scan_mode"": ""monthly"", ""stop_atr"": 1.010377553034451, ""target_atr"": 5.999094552532954, ""top_n"": 6, ""trail_atr"": 4.978230189356346, ""trend_len"": 75}"
rebound,17,-0.259453952365194,-0.259453952365194,0.11507191173376674,289.0,"{""atr_len"": 20, ""bb_len"": 26, ""bb_std"": 2.280477689515482, ""cci_len"": 20, ""cci_reclaim"": -61.50971304047193, ""max_hold_bars"": 38, ""max_positions"": 4, ""rsi_entry"": 38.326454364761766, ""rsi_len"": 7, ""rsi_reclaim"": 51.50571892908809, ""scan_mode"": ""monthly"", ""stop_atr"": 1.6908321966554363, ""target_atr"": 4.161157497166929, ""top_n"": 10, ""trail_atr"": 3.644064507888099, ""trend_len"": 104}"
rebound,18,-0.44253256935058904,-0.44253256935058904,0.08895576130495286,49.0,"{""atr_len"": 14, ""bb_len"": 40, ""bb_std"": 1.880867064990741, ""cci_len"": 17, ""cci_reclaim"": -95.1047316876789, ""max_hold_bars"": 64, ""max_positions"": 3, ""rsi_entry"": 31.47636859986887, ""rsi_len"": 9, ""rsi_reclaim"": 48.665228757472164, ""scan_mode"": ""weekly"", ""stop_atr"": 2.238430576984433, ""target_atr"": 4.795020142307828, ""top_n"": 8, ""trail_atr"": 2.7514465467049636, ""trend_len"": 144}"
rebound,19,-0.04805311636953147,-0.04805311636953147,0.11832033375182138,300.0,"{""atr_len"": 9, ""bb_len"": 37, ""bb_std"": 1.7081377054816365, ""cci_len"": 24, ""cci_reclaim"": -114.90247694928037, ""max_hold_bars"": 31, ""max_positions"": 4, ""rsi_entry"": 42.539920016187594, ""rsi_len"": 6, ""rsi_reclaim"": 35.31763304033105, ""scan_mode"": ""monthly"", ""stop_atr"": 3.4576364802246267, ""target_atr"": 3.612327960486845, ""top_n"": 6, ""trail_atr"": 4.409225500443551, ""trend_len"": 115}"
rebound,20,-0.30518494329918977,-0.30518494329918977,0.05404436198076834,106.0,"{""atr_len"": 17, ""bb_len"": 34, ""bb_std"": 1.556254704973165, ""cci_len"": 10, ""cci_reclaim"": -61.247699947883675, ""max_hold_bars"": 57, ""max_positions"": 3, ""rsi_entry"": 39.23847553107698, ""rsi_len"": 12, ""rsi_reclaim"": 52.625520910489854, ""scan_mode"": ""monthly"", ""stop_atr"": 1.6191858268139865, ""target_atr"": 2.7966615838929383, ""top_n"": 8, ""trail_atr"": 3.919378633605246, ""trend_len"": 91}"
rebound,21,0.5157221429269296,0.5157221429269296,0.09148707753449248,306.0,"{""atr_len"": 14, ""bb_len"": 15, ""bb_std"": 1.9695993321719776, ""cci_len"": 33, ""cci_reclaim"": -108.27148851109824, ""max_hold_bars"": 61, ""max_positions"": 3, ""rsi_entry"": 42.150710225697196, ""rsi_len"": 5, ""rsi_reclaim"": 54.87448466241453, ""scan_mode"": ""monthly"", ""stop_atr"": 1.0187526561168039, ""target_atr"": 5.613553559750773, ""top_n"": 6, ""trail_atr"": 4.9860696057985265, ""trend_len"": 75}"
rebound,22,0.25272871009105513,0.25272871009105513,0.07351018947463162,329.0,"{""atr_len"": 14, ""bb_len"": 15, ""bb_std"": 2.0050752354287757, ""cci_len"": 31, ""cci_reclaim"": -109.11369670823994, ""max_hold_bars"": 34, ""max_positions"": 4, ""rsi_entry"": 42.090014954839, ""rsi_len"": 7, ""rsi_reclaim"": 52.9368816006354, ""scan_mode"": ""monthly"", ""stop_atr"": 1.1531059593991615, ""target_atr"": 5.279688825371832, ""top_n"": 7, ""trail_atr"": 4.998561239717255, ""trend_len"": 66}"
rebound,23,0.1519337880957039,0.1519337880957039,0.07903683977697296,252.0,"{""atr_len"": 16, ""bb_len"": 25, ""bb_std"": 1.7841926351864532, ""cci_len"": 31, ""cci_reclaim"": -99.97488906515912, ""max_hold_bars"": 91, ""max_positions"": 3, ""rsi_entry"": 40.49370749428183, ""rsi_len"": 5, ""rsi_reclaim"": 50.2234054042646, ""scan_mode"": ""monthly"", ""stop_atr"": 1.3635593647047068, ""target_atr"": 4.341284422465894, ""top_n"": 5, ""trail_atr"": 4.5865261866201195, ""trend_len"": 99}"
rebound,24,0.195843022656915,0.195843022656915,0.07216795844098045,210.0,"{""atr_len"": 13, ""bb_len"": 18, ""bb_std"": 1.8989361701734557, ""cci_len"": 25, ""cci_reclaim"": -112.56985719954184, ""max_hold_bars"": 53, ""max_positions"": 3, ""rsi_entry"": 43.44586307693643, ""rsi_len"": 9, ""rsi_reclaim"": 54.677920540254334, ""scan_mode"": ""monthly"", ""stop_atr"": 1.0091986165876337, ""target_atr"": 5.704528019971592, ""top_n"": 6, ""trail_atr"": 4.414616655603639, ""trend_len"": 67}"
