date,open,high,low,close,volume,symbol,holding_name,weight,atr,ret_21,ret_63,kama,trend_ma,trend_ok,signal_fail,entry_signal,rank_score
2026-03-31,80.95,83.0,79.5,81.7,3721316,ABUK,Abou Kir Fertilizers,0.0277044406054415,4.7909886979869745,0.19619326500732082,0.5591603053435115,76.40000228758649,59.98,True,False,False,0.5375291367941767
2026-03-31,296.14,303.85,294.3,302.0,417196,EGAL,Egypt Aluminum,0.0103499522067357,14.489312448455436,0.37447660659020565,0.325026325026325,253.50976665482654,235.9629411764706,True,False,False,0.3972497011895786
2026-03-31,31.55,32.46,31.16,32.4,2465297,VLMRA,Egyptian Kuwaiti Holding (EGP),0.0053141285830274,1.328594725578373,0.20850428944423727,0.3399503722084367,29.033433521649005,26.19401960784314,True,False,False,0.35738720986849626
2026-03-31,3.86,4.01,3.86,3.93,214118996,CCAP,QALA For Financial Investments,0.0127155482072383,0.13952717114786128,0.20552147239263818,0.050802139037433136,3.4622185919686803,3.400686274509804,True,False,True,0.19105630905553114
2026-03-31,8.3,8.4,8.2,8.28,11951880,AMOC,Alexandria Mineral Oils Company,0.0078246964812872,0.3631240851120249,0.16129032258064502,0.19308357348703153,7.92155952104563,7.273333333333333,True,False,False,0.1890141269041462
2026-03-31,466.0,489.98,465.1,481.01,253824,ORAS,Orascom Construction PLC,0.0132529747426309,15.244075842737486,0.016891463363071457,0.13045828437132778,453.2519376701499,456.60549019607845,True,False,False,0.1596108733984391
