date,strategy_equity,etf_dca_equity
2016-03-20,295038.64771959017,221157.88372524
2016-03-21,295038.64771959017,218697.55372524002
2016-03-22,295038.64771959017,216510.59372524003
2016-03-23,295038.64771959017,223618.21372524003
2016-03-27,295038.64771959017,223618.21372524003
2016-03-28,297343.85607617017,223618.21372524003
2016-03-29,298130.1760761702,226625.28372524
2016-03-30,294788.3160761702,222798.10372524004
2016-04-04,303805.41607617016,232810.00535388003
2016-04-05,306557.53607617016,235095.20535388004
2016-04-06,312327.7758052902,235095.20535388004
2016-04-12,312392.84580529016,235095.20535388004
2016-04-14,313043.54580529017,235095.20535388004
2016-04-17,314772.4817088902,235095.20535388004
2016-04-18,318781.1417088902,237094.75535388006
2016-04-19,326447.1417088902,242236.45535388004
2016-04-20,324090.91170889017,240236.90535388002
2016-04-21,322919.0717088902,240236.90535388002
2016-04-26,329986.02170889016,242236.45535388004
2016-04-27,330396.41644482024,243093.40535388002
2016-04-28,346415.3362213202,237094.75535388006
2016-05-03,342164.6443061202,241356.79737468
2016-05-05,355302.07430612016,241356.79737468
2016-05-09,363352.7085154402,244336.49737467998
2016-05-10,355877.64434230025,244336.49737467998
2016-05-12,352898.9643423002,244336.49737467998
2016-05-17,356120.4777105302,244336.49737467998
2016-05-19,355646.98771053023,241058.82737468
2016-05-26,367660.1077105303,241058.82737468
2016-05-29,368138.4677105302,239866.94737468005
2016-06-01,395100.37490573025,249904.34739868002
2016-06-02,395038.4003050903,253319.18739868002
2016-06-05,393216.6503050903,253319.18739868002
2016-06-06,391956.6703050902,256113.14739868
2016-06-07,387239.37030509027,257665.34739868002
2016-06-08,391176.0086826902,259838.42739867998
2016-06-13,393227.9286826902,256113.14739868
2016-07-10,384866.6720023402,266210.51880623004
2016-07-17,385031.9026591202,267501.19880623004
2016-07-18,384468.4226591202,271050.56880623003
2016-07-19,383270.77265912027,271050.56880623003
2016-07-24,380791.0526591202,261047.79880623
2016-07-26,386003.75265912025,262661.14880623005
2016-07-27,398627.2252593202,274277.26880623004
2016-07-28,393122.05184730026,282344.01880623004
2016-08-02,414791.80184730026,277798.91732963006
2016-08-03,408658.7018473003,290517.13732963003
2016-08-04,411927.7018473003,297880.3173296301
2016-08-07,417491.5718473003,297880.3173296301
2016-08-08,423436.5918473002,297880.3173296301
2016-08-10,418224.13184730033,299553.76732963003
2016-08-11,416140.3318473003,299553.76732963003
2016-08-14,415830.0511092603,301227.21732963005
2016-08-15,415506.1011092602,301227.21732963005
2016-08-16,413350.33110926027,302900.66732963006
2016-08-18,404294.95733916026,305578.1873296301
2016-08-21,405816.55733916035,306916.94732963
2016-08-25,406116.1473391603,306916.94732963
2016-09-01,414061.31104301027,302835.01985463
2016-09-04,416816.1262304103,302142.83985463
2016-09-05,413308.6838046903,313563.80985463003
2016-09-07,403849.8027951402,301104.56985463
2016-09-08,402551.22279514023,309410.72985462996
2016-09-18,390734.5327951403,298681.93985463004
2016-09-20,393537.3210844203,297989.75985463
2016-09-25,391621.0810844203,297989.75985463
2016-10-03,410466.6190096204,307861.57262573
2016-10-04,416247.5183143704,316085.45262573
2016-10-05,426624.93831437035,322163.97262573004
2016-10-09,434084.04831437033,322163.97262573004
2016-10-11,426362.92831437034,322163.97262573004
2016-10-12,424722.2283143704,322163.97262573004
2016-10-13,436295.33831437037,330030.29262573004
2016-10-16,435086.10229733033,327527.37262573006
2016-10-17,414206.48229733034,321806.41262573004
2016-10-18,414994.89517713035,315370.33262573
2016-10-23,414994.89517713035,322163.97262573004
2016-10-24,414447.77517713036,318945.93262573006
2016-10-26,413558.70517713035,320018.61262573
2016-10-27,414584.5551771304,323951.7726257301
2016-11-02,425405.2351771303,334221.41665533005
2016-11-03,422933.22651914036,359305.93665533
2016-11-06,414950.77009651036,367790.40665533004
2016-11-07,414617.24570965033,386603.79665533005
2016-11-08,427670.0208548503,400990.50665533
2016-11-09,441455.5008548503,405786.07665533
2016-11-10,461404.9139420403,413901.65665533004
2016-11-13,462704.7326461803,430132.81665533
2016-11-14,451035.7126461804,414639.43665533
2016-11-15,450994.6826461804,426812.80665533006
2016-11-16,453379.2026461804,436035.05665533006
2016-11-17,463160.8426461804,436035.05665533006
2016-11-20,465135.8526461804,435666.16665533005
2016-11-21,475764.9726461804,452635.10665533
2016-11-22,488464.76264618034,449683.98665533
2016-11-23,503338.0526461804,453372.88665532996
2016-11-28,487554.50264618034,439355.06665533
2016-11-29,487849.29264618026,439355.06665533
2016-12-01,508073.1926461804,460027.91767573
2016-12-05,499792.7126461803,460027.91767573
2016-12-06,502121.16264618037,458519.63767573005
2016-12-07,494591.00264618034,464552.75767573004
2016-12-13,495431.8326461803,456257.21767573006
2016-12-15,488608.7926461804,452486.51767573005
2016-12-18,485405.53264618036,455880.14767573006
2016-12-19,493777.9626461804,476618.9976757301
2016-12-20,502042.2926461804,489439.3776757301
2016-12-21,500169.3126461804,489439.3776757301
2016-12-22,503417.52264618035,489439.3776757301
2016-12-28,505194.44111834036,504522.1776757301
2016-12-29,514099.0011183403,499243.19767573004
2017-01-02,527139.7711183403,509363.42220553005
2017-01-03,527148.2911183405,500130.38220553
2017-01-04,531881.6911183404,511671.68220553006
2017-01-05,548325.7111183404,530907.1822055301
2017-01-08,553419.1125833804,530907.1822055301
2017-01-09,549704.7425833803,525136.5322055301
2017-01-10,557714.3925833802,548219.1322055301
2017-01-15,569371.6525833802,548219.1322055301
2017-01-18,581540.8914420605,548219.1322055301
2017-01-26,567803.3214420604,539370.80220553
2017-01-29,577009.7576704205,538601.3822055301
2017-01-31,592394.6976704204,520904.72220553
2017-02-07,608257.1127964305,545869.16660628
2017-02-09,602233.9527964304,542734.28660628
2017-02-21,588112.0160878705,542734.28660628
2017-02-23,568104.5599045204,508250.6066062801
2017-03-01,545923.7512796805,507645.42112407996
2017-03-06,563885.3180944604,534826.38112408
2017-03-07,560477.2056241005,534826.38112408
2017-03-09,579336.3602478605,543620.22112408
2017-03-12,578788.7802478606,546817.98112408
2017-03-19,617225.5402478606,555611.8211240801
2017-03-20,621725.0502478606,555611.8211240801
2017-03-21,626790.1902478606,547617.4211240801
2017-03-22,621322.0302478606,542021.3411240801
2017-03-23,623834.0902478605,541221.9011240801
2017-03-26,625460.5302478606,551614.62112408
2017-03-28,619991.3802478606,551614.62112408
2017-04-05,753943.6256341906,557592.47715048
2017-04-06,755554.3958792705,569802.47715048
2017-04-09,757593.4958792706,546196.47715048
2017-04-10,752434.2158792706,541719.47715048
2017-04-12,761649.9558792706,546196.47715048
2017-04-13,757169.9658792706,547417.47715048
2017-05-02,727646.4558792706,557981.2934309801
2017-05-07,769110.0292500807,543876.39343098
2017-05-08,768121.5492500807,562129.7934309801
2017-05-09,766529.2892500807,562129.7934309801
2017-05-11,744906.7892500807,552588.2434309801
2017-05-16,740363.7192500806,555907.0434309801
2017-05-24,749837.6358127407,561300.09343098
2017-05-31,731813.8458127406,578723.7934309801
2017-06-01,744632.9158127407,591376.68719848
2017-06-05,752781.2458127406,601929.43719848
2017-06-06,747769.5658127407,608683.19719848
2017-06-08,749305.2658127407,610793.7471984801
2017-06-21,752417.0348152607,582512.3771984801
2017-06-22,753241.5109642207,603617.8771984801
2017-07-09,1017352.2777856807,613991.6953547301
2017-07-10,1016743.6377070008,613991.6953547301
2017-07-17,1026022.547707001,622578.8953547301
2017-07-19,1033624.800989571,609698.09535473
2017-07-30,1036226.343775491,601110.8953547301
2017-08-14,1034568.5771554909,604645.55538273
2017-08-15,1022072.1269217411,589365.95538273
2017-08-21,964234.5520777609,604645.55538273
2017-08-23,963340.768959071,598097.15538273
2017-08-30,975302.268329941,609884.2753827301
2017-09-07,975979.908329941,620206.65415623
2017-09-12,1013472.008329941,621538.50415623
2017-09-18,1043263.028329941,637076.75415623
2017-09-19,1059070.508329941,642404.15415623
2017-09-26,1107783.589249251,625978.00415623
2017-09-27,1107783.589249251,630417.50415623
2017-09-28,1115294.655819211,649951.3041562301
2017-10-02,1125585.5958192109,653711.05418023
2017-10-09,1140714.475819211,653260.22418023
2017-10-11,1124842.377345481,653260.22418023
2017-10-22,1093749.2373454808,653260.22418023
2017-10-23,1112091.4471807207,653260.22418023
2017-11-09,1137542.2671807208,694004.7667052301
2017-11-14,1111482.629931041,694004.7667052301
2017-11-22,1104896.874047401,694004.7667052301
2017-11-23,1132792.234047401,665641.0067052301
2017-11-28,1131238.924047401,697664.6067052301
2017-12-03,1135878.044047401,718480.89923023
2017-12-06,1134174.8440474009,686920.05923023
2017-12-11,1171496.5640474008,696202.65923023
2017-12-12,1191893.534047401,696202.65923023
2017-12-13,1212433.294047401,707805.90923023
2017-12-14,1206729.2179047707,707805.90923023
2017-12-17,1208854.9846215206,714767.8592302301
2017-12-24,1171480.4446215208,714767.8592302301
2017-12-25,1187040.036255771,714767.8592302301
2017-12-26,1199512.1187478509,731012.40923023
2018-01-02,1233546.4387478507,741486.2117552301
2018-01-04,1223956.530839651,741486.2117552301
2018-01-08,1238634.906854901,737249.1917552301
2018-01-09,1233684.906854901,737249.1917552301
2018-01-14,1302406.416854901,737249.1917552301
2018-01-15,1299788.796854901,728304.3717552301
2018-01-17,1304209.2368549008,739132.3117552301
2018-01-21,1333763.196854901,741956.9917552301
2018-01-22,1326481.611269781,740073.8717552301
2018-01-23,1303303.8012697813,736778.4117552302
2018-01-28,1297761.4512697812,741486.2117552301
2018-02-06,1311087.3012697813,727922.2680317301
2018-02-15,1284664.893925301,735082.0680317301
2018-02-18,1286676.7939253012,740809.9080317301
2018-02-21,1264703.8644114013,740809.9080317301
2018-02-22,1273146.5472579512,749401.6680317301
2018-02-26,1291857.6972579511,749401.6680317301
2018-03-04,1312209.2272579512,759220.48618798
2018-03-05,1320633.7872579512,777112.57618798
2018-03-06,1318960.0209161113,785816.83618798
2018-03-07,1326853.9509161112,817248.88618798
2018-03-08,1328534.0909161111,817248.88618798
2018-03-12,1386092.2509161113,837558.82618798
2018-03-13,1391353.202347191,841910.95618798
2018-03-15,1372118.0699372212,872859.43618798
2018-03-27,1494010.230229461,880112.98618798
2018-04-11,1450722.1234894614,906529.4199134599
2018-04-26,1448293.0308703014,940266.96991346
2018-04-29,1456399.7508703014,940266.96991346
2018-05-02,1524646.1084302615,929217.15293066
2018-05-06,1490867.6501459614,919826.21293066
2018-05-13,1432475.0907514514,919826.21293066
2018-05-16,1387794.3911318514,855078.15293066
2018-05-31,1355759.7417893512,863480.57293066
2018-06-14,1342393.5314139416,862581.9167101601
2018-06-27,1357239.3209137016,862581.9167101601
2018-06-28,1362836.7309137017,870082.5167101601
2018-07-09,1399275.5609137015,859055.8661259201
2018-08-07,1362097.7256334214,869447.07715032
2018-08-29,1351473.2619991116,869447.07715032
2018-09-04,1329461.8490834215,851259.93465231
2018-09-23,1161098.0422005816,767326.11465231
2018-09-24,1160144.3010497016,754373.36465231
2018-09-25,1160144.3010497016,753337.14465231
2018-09-27,1160144.3010497016,766289.89465231
2018-09-30,1160144.3010497016,779242.64465231
2018-10-03,1170144.3010497016,777274.27667311
2018-10-14,1170144.3010497016,735287.87667311
2018-10-15,1170144.3010497016,748933.45667311
2018-10-16,1170144.3010497016,747883.79667311
2018-10-17,1170144.3010497016,747883.79667311
2018-10-24,1170144.3010497016,750507.94667311
2018-10-31,1170144.3010497016,731089.2366731099
2018-11-01,1180144.3010497016,746333.96670511
2018-11-22,1180144.3010497016,772931.46670511
2018-12-03,1190144.3010497016,741414.40047261
2018-12-18,1190144.3010497016,753277.02047261
2018-12-23,1182114.6084559518,720385.21047261
2018-12-25,1165926.5019087018,729012.57047261
2018-12-26,1164972.8565195017,719846.00047261
2018-12-31,1164972.8565195017,737639.93047261
2019-01-06,1173932.8042954218,766143.88862886
2019-01-08,1190338.5645881917,770515.56862886
2019-02-05,1258132.4645881916,846265.3211538601
2019-02-14,1223007.784588192,868389.72115386
2019-02-19,1225078.3245881917,863411.73115386
2019-02-21,1273270.2245881918,883323.6911538601
2019-02-28,1283331.6856335618,857880.63115386
2019-04-17,1231826.210840162,880024.10913104
2019-05-21,1173436.6843048418,803625.70115184
2019-07-09,1162718.6843048418,854036.66317264
2019-07-11,1143940.187471462,851747.0231726401
2019-08-21,1172809.382179822,883961.9837088401
2019-08-22,1172809.382179822,879909.8237088401
2019-08-28,1172809.382179822,868332.2237088401
2019-09-02,1189478.512351202,925149.6762338401
2019-09-04,1184008.712351202,929248.38623384
2019-09-09,1207528.852351202,924564.14623384
2019-09-17,1182298.909696452,926906.26623384
2019-09-23,1089997.275618402,864254.5562338401
2019-10-24,1101284.406528222,884203.69875084
2019-10-27,1101284.406528222,889533.76875084
2019-10-28,1101284.406528222,891310.45875084
2019-10-30,1101284.406528222,905523.97875084
2019-10-31,1105895.5064931419,906116.20875084
2019-11-03,1132633.6764931418,921592.68210517
2019-11-04,1130640.508901142,925784.4221051701
2019-11-20,1085625.2289011418,909017.46210517
2019-11-21,1085872.048642342,904226.90210517
2019-11-27,1075153.008642342,875483.54210517
2019-12-03,1074556.9311576819,869255.79412597
2019-12-25,1074556.9311576819,885611.04412597
2019-12-30,1074556.9311576819,886216.79412597
2019-12-31,1074556.9311576819,894091.54412597
2020-01-02,1084556.9311576819,905131.79665097
2020-01-12,1084556.9311576819,889821.79665097
2020-01-28,1084556.9311576819,883697.79665097
2020-01-30,1084556.9311576819,909418.59665097
2020-02-05,1094556.9311576819,910106.83867177
2020-02-11,1094556.9311576819,913821.55867177
2020-02-12,1088783.8942745018,889056.75867177
2020-02-16,1095261.0142745017,884103.79867177
2020-02-18,1088783.8942745018,874816.9986717701
2020-02-23,1085545.3342745018,910725.9586717701
2020-02-24,1078258.5742745018,894628.83867177
2020-03-03,1080118.9973877617,812240.78870377
2020-03-08,1080118.9973877617,815371.98870377
2020-03-10,1080118.9973877617,740849.42870377
2020-03-17,1080118.9973877617,623742.54870377
2020-03-19,1080118.9973877617,579905.74870377
2020-04-02,1090118.9973877617,633579.2717249701
2020-04-05,1090118.9973877617,635487.6317249701
2020-04-06,1090118.9973877617,622765.23172497
2020-04-09,1090118.9973877617,685104.99172497
2020-04-22,1090118.9973877617,669838.11172497
2020-04-23,1090118.9973877617,664749.15172497
2020-04-29,1090118.9973877617,713094.2717249701
2020-05-07,1100118.9973877617,714918.19312452
2020-05-13,1100118.9973877617,735565.5531245201
2020-06-04,1109190.8546783216,733666.6623482001
2020-06-07,1117695.754715982,747398.3523482
2020-06-09,1088834.1147159818,783362.3023482
2020-06-17,1098337.5602254218,768322.8323482
2020-06-18,1103848.5724876018,766361.1623482001
2020-06-21,1134011.3631781517,763091.7123482
2020-06-22,1163647.8841442915,760476.1523482001
2020-06-23,1189307.4241442916,755245.0323482001
2020-06-29,1220688.8841442915,761783.9323482
2020-07-06,1356202.8393490117,779133.0232555501
2020-07-08,1364459.0814416716,785758.22325555
2020-07-13,1356444.2114416717,787083.2632555501
2020-07-16,1266001.7614416718,755282.3032555501
2020-07-19,1262838.024367902,742694.4232555501
2020-07-21,1262838.024367902,754619.7832555501
2020-09-03,1269994.4013912822,804885.4054054001
2020-09-08,1224645.021391282,799519.5654054001
2020-10-04,1247859.5338545423,802695.36173192
2020-10-20,1247859.5338545423,810165.35173192
2020-10-22,1247859.5338545423,805411.72173192
2020-10-27,1247859.5338545423,762629.0517319201
2020-11-16,1266950.9802877023,809500.3738277501
2020-11-17,1240939.4832982023,812939.1738277501
2020-11-18,1237614.2623582024,833571.9738277501
2020-11-19,1232389.5230453224,812251.4138277501
2020-11-22,1225726.9552676224,805373.8138277502
2020-11-23,1222197.5152676224,802622.7738277501
2020-11-24,1221609.2752676224,804686.05382775
2020-11-25,1225726.9552676224,825318.8538277501
2020-11-26,1222197.5152676224,818441.2538277501
2020-12-16,1214550.3152676225,826435.3662026899
2020-12-20,1203961.9952676224,811105.3262026901
2020-12-21,1129249.4622630323,814589.42620269
2020-12-27,1150671.0727372624,799259.3862026901
2020-12-30,1150671.0727372624,803440.30620269
2021-01-04,1143689.0824552525,820725.21168287
2021-01-05,1155591.2324552524,818609.9716828701
2021-01-06,1148001.0024552527,819315.05168287
2021-01-10,1171530.2824552525,828481.09168287
2021-01-11,1196603.3624552526,848223.33168287
2021-01-17,1202831.7224552527,865850.33168287
2021-01-20,1280357.7224552524,846108.09168287
2021-01-21,1282857.2929680222,877131.6116828701
2021-01-27,1283478.3829680225,871490.9716828701
2021-01-31,1271793.5829680224,875016.3716828701
2021-02-02,1296827.6429680223,855792.2344959901
2021-02-03,1299720.0129680224,882179.15449599
2021-02-07,1301312.5429680224,879326.5144959901
2021-02-08,1293429.5029680224,879326.5144959901
2021-02-09,1289627.7429680224,911418.7144959901
2021-02-10,1295811.7129680226,867202.7944959902
2021-02-11,1305855.1029680222,875047.55449599
2021-02-14,1290821.0429680224,874334.3944959901
2021-02-15,1286793.0329680224,865776.4744959901
2021-02-16,1285772.7129680226,872908.0744959901
2021-02-18,1272269.1329680225,864350.15449599
2021-02-21,1284069.2529680224,862210.67449599
2021-02-22,1281176.8829680225,865776.4744959901
2021-02-23,1285426.7529680224,875047.55449599
2021-02-24,1301139.5629680224,850086.9544959901
2021-02-25,1346290.6229680222,865776.4744959901
2021-02-28,1318155.8467265423,880039.67449599
2021-03-01,1323020.4306229423,882754.5005263902
2021-03-02,1339354.3306229427,882754.5005263902
2021-03-03,1308625.0898256823,878427.3005263901
2021-03-04,1328887.1593258826,872657.7005263901
2021-03-07,1338994.6312737626,868330.50052639
2021-03-08,1313195.6612737626,865445.7005263901
2021-03-15,1342990.3712737625,864724.5005263902
2021-03-17,1337538.0433449226,856791.3005263902
2021-03-22,1296574.8033449226,827222.1005263901
2021-03-23,1307354.6033449224,807028.50052639
2021-03-24,1314900.4633449225,801980.10052639
2021-03-25,1313857.9348731826,819288.9005263901
2021-03-28,1313857.9348731826,832270.50052639
2021-03-30,1313857.9348731826,822894.9005263901
2021-03-31,1313857.9348731826,822894.9005263901
2021-04-01,1339425.4969941026,818924.4043058901
2021-04-04,1379441.7769941026,818924.4043058901
2021-04-05,1362768.3269941024,807246.4843058902
2021-04-06,1392780.5369941026,794838.6943058901
2021-04-07,1399449.9169941025,795568.5643058901
2021-04-08,1406119.2969941027,792649.08430589
2021-04-11,1406119.2969941027,798488.04430589
2021-04-13,1354915.9058467126,810165.96430589
2021-04-14,1351855.4058467126,798488.04430589
2021-04-15,1342897.2258467125,786810.12430589
2021-04-18,1343887.2858467125,786080.2543058901
2021-04-19,1369420.4058467126,802137.3943058901
2021-04-21,1391134.4758467125,820384.1443058901
2021-04-25,1378841.6058467126,820384.1443058901
2021-04-26,1382384.128088683,820384.1443058901
2021-05-05,1421988.4480886827,823640.40372165
2021-05-06,1409768.7780886828,827333.85372165
2021-05-10,1408645.7180886827,837675.51372165
2021-05-17,1453761.7480886825,848017.17372165
2021-05-19,1548829.8916926829,848755.8637216501
2021-05-20,1519101.0316926828,850233.24372165
2021-05-23,1558084.681692683,846539.7937216501
2021-05-24,1543608.1410069726,852449.3137216499
2021-05-25,1527783.1603794526,848755.8637216501
2021-05-26,1527316.1720727927,830288.6137216501
2021-05-27,1517466.9820727927,817730.8837216501
2021-05-30,1544288.3829401727,807389.22372165
2021-05-31,1537231.662940173,811821.3637216501
2021-06-01,1533080.085356643,822270.52725505
2021-06-02,1529857.2668965529,816290.4472550501
2021-06-03,1508164.6268965527,806572.81725505
2021-06-07,1530569.6768965528,807320.3272550501
