family,number,value,param_core_weight,param_reserve_weight,param_kama_len,param_kama_fast,param_kama_slow,param_cci_len,param_buy_mild,param_buy_deep,param_trend_buffer_atr,param_topup_profile,param_atr_len,param_atr_stop,param_atr_trail,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity,holdout_score,holdout_cagr,holdout_sharpe,holdout_profit_factor,holdout_max_drawdown,holdout_return_dd,holdout_closed_trades,holdout_twr_total_return,holdout_excess_return_vs_dca,holdout_dca_twr_total_return,holdout_final_equity
dca_pullback_topup,114,-0.06875841956557727,0.8,0.3,31,5,26,22,-75.0,-85.0,0.8,50_75_100,14,3.9000000000000004,1.2000000000000002,2.3620858023539566,0.5739790189472709,1.917250001674619,5.0,0.25117896205538537,3.0469692950582963,4.0,0.5711279778774472,-0.09085219710008813,340701.9470178575,2.165052350487924,0.3324846686543488,1.7850354703441464,inf,0.12227342979240607,2.7191898454049754,1.0,0.49324598619521254,-0.06875841956557727,0.5620044057607898,400362.58372338
dca_pullback_topup,115,-0.08674442662171367,0.8,0.3,28,5,31,19,-70.0,-105.0,0.9,50_75_100,13,4.300000000000001,0.8,2.3941346424201613,0.5677483361578395,1.9097901001517998,5.0,0.25163411334431196,3.13455296815504,4.0,0.5649329040156101,-0.09704727096192517,339629.0403920225,2.113502018133424,0.320974816044588,1.7424286089729055,inf,0.12267133165045929,2.6165430156018545,1.0,0.47525997913907614,-0.08674442662171367,0.5620044057607898,396916.86406419013
dca_pullback_topup,116,-0.06401091180616314,0.8,0.3,30,5,32,21,-90.0,-90.0,0.8,50_75_100,20,4.2,1.3,2.3718541899170384,0.5798516485948033,1.9337016701276895,5.0,0.24949631716235665,3.0608248374284854,4.0,0.5769669220528366,-0.08501325292469875,341720.9892619875,2.185869105859544,0.3355161752442968,1.798859451318944,inf,0.12141667500778419,2.763345110733648,1.0,0.49799349395462666,-0.06401091180616314,0.5620044057607898,401085.6807258901
dca_pullback_topup,117,-0.06249685577513153,0.8,0.3,30,5,32,24,-90.0,-85.0,1.0,50_75_100,20,4.1,1.3,2.3284985495567043,0.5664667660160301,1.8914625300796772,5.0,0.25659730856735197,2.9782954772456867,4.0,0.5636564344102535,-0.09832374056728183,339482.4734607525,2.1905341860095806,0.336482396798758,1.8063311454121758,inf,0.1214148659452503,2.7713443010387895,1.0,0.4995075499856583,-0.06249685577513153,0.5620044057607898,401462.5101433701
dca_pullback_topup,118,-0.09478001883714615,0.7,0.3,32,5,32,26,-90.0,-85.0,0.9,50_75_100,20,4.2,1.3,2.2842762615546213,0.5396883526278695,1.9020520973572446,5.0,0.23974280022763894,2.8838128527448554,4.0,0.5370365282527214,-0.12494364672481395,334761.067984395,2.1667773348073296,0.31581970035832985,1.7882606541256276,inf,0.11538349082916988,2.7371307462513355,1.0,0.46722438692364365,-0.09478001883714615,0.5620044057607898,394977.91484632005
dca_pullback_topup,119,-0.08063170776848994,0.8,0.3,31,5,32,23,-90.0,-90.0,1.1,33_66_100,20,4.2,1.4,2.3041397327672772,0.5508030465067596,1.905551474112389,5.0,0.24956011295865566,2.923839044212054,4.0,0.5480880216199868,-0.11389215335754854,336538.64069860755,2.1812293855039093,0.32489099963388,1.8070279436493248,inf,0.11779306821644842,2.758150412016459,1.0,0.48137269799229987,-0.08063170776848994,0.5620044057607898,397599.8689749101
dca_pullback_topup,120,-0.06501826241270803,0.8,0.3,27,5,35,25,-90.0,-85.0,1.0,50_75_100,18,4.4,1.3,2.3176128606494255,0.5663011450386948,1.8930655310134177,5.0,0.2553517695971369,2.950603486180031,4.0,0.5634942501541499,-0.09848592482338547,339415.8367852575,2.182271130554248,0.3348731629910193,1.7986058829004363,inf,0.12155023652309094,2.7550186044056226,1.0,0.4969861433480818,-0.06501826241270803,0.5620044057607898,400982.01230575005
dca_pullback_topup,121,-0.06501826241270803,0.8,0.3,30,5,35,25,-90.0,-85.0,1.0,50_75_100,18,4.4,1.3,2.322423486062564,0.5685561319802894,1.8970860230003017,5.0,0.2553517695971369,2.9594343900940805,4.0,0.5657361767658221,-0.09624399821171326,339821.3984667575,2.182271130554248,0.3348731629910193,1.7986058829004363,inf,0.12155023652309094,2.7550186044056226,1.0,0.4969861433480818,-0.06501826241270803,0.5620044057607898,400982.01230575005
dca_pullback_topup,122,-0.06773084494728887,0.8,0.3,30,5,33,26,-85.0,-90.0,1.0,50_75_100,17,4.300000000000001,1.4,2.328500460469556,0.5667887315326506,1.8922690251113485,5.0,0.26236981742236176,2.977757165503007,4.0,0.5639751169287406,-0.09800505804879472,339583.36770719,2.159309105474319,0.33314105519824766,1.7863960502757485,inf,0.12321506330657961,2.7037364284700907,1.0,0.49427356081350093,-0.06773084494728887,0.5620044057607898,400289.7678038601
dca_pullback_topup,123,-0.06790766204177423,0.8,0.3,27,5,35,25,-85.0,-75.0,0.9,50_75_100,21,4.5,1.6,2.3415727690474664,0.572832532964004,1.916879563695335,5.0,0.25061970986162774,2.9966834637895268,4.0,0.5699895988230819,-0.09199057615445355,340540.7293728801,2.1375400105196882,0.33302811841387636,1.7830739530421846,inf,0.1256396895645986,2.6506601502119076,1.0,0.4940967437190156,-0.06790766204177423,0.5620044057607898,400121.3990209601
dca_pullback_topup,124,-0.06450662217795533,0.8,0.3,29,5,34,24,-80.0,-70.0,0.7000000000000001,50_75_100,16,4.1,1.4,2.3609013599923747,0.5756361448481409,1.9211220476998971,5.0,0.25291793054457556,3.041316161815191,4.0,0.5727737663943875,-0.08920640858314793,341031.08525118255,2.1626781594216435,0.33519976865096757,1.7916596174709396,inf,0.12376531532765933,2.708349813221511,1.0,0.4974977835828345,-0.06450662217795533,0.5620044057607898,400978.1549843401
dca_pullback_topup,125,-0.08003075209773347,0.8,0.3,29,5,31,40,-80.0,-65.0,0.7000000000000001,50_75_100,16,4.1,1.5,2.351127844256667,0.5764584787671363,1.9227562870921628,5.0,0.25283989679825214,3.015652874345086,4.0,0.5735957319913481,-0.0883844429861873,341073.7214789075,2.1278928561064787,0.325275760688295,1.7613353485440575,inf,0.12313583202624456,2.6416011922424607,1.0,0.48197365366305633,-0.08003075209773347,0.5620044057607898,398099.41055215005
dca_pullback_topup,126,-0.06841989813040872,0.8,0.3,33,5,38,24,-85.0,-75.0,0.6000000000000001,50_75_100,8,4.2,1.1,2.4023273805932766,0.5698846824642558,1.9128157865984818,5.0,0.2563930046778937,3.1523017638677517,4.0,0.5670538806130592,-0.0949262943644762,340001.92713885003,2.1633533342404596,0.3327009210520815,1.7874296680087842,inf,0.12259362517746775,2.713851724104417,1.0,0.4935845076303811,-0.06841989813040872,0.5620044057607898,400560.6936079401
dca_pullback_topup,127,-0.061980879368690234,0.8,0.25,29,5,27,19,-80.0,-70.0,0.7000000000000001,50_75_100,17,3.8000000000000003,1.4,2.3774349341682077,0.5783125886490256,1.9320415195673726,5.0,0.24623958949736546,3.0765510690433957,4.0,0.57543778383692,-0.0865423911406153,341402.6786723325,2.1938128734465097,0.33681161291130124,1.8002858161858224,inf,0.12108929257456724,2.781514415933113,1.0,0.5000235263920996,-0.061980879368690234,0.5620044057607898,401498.0610258401
dca_pullback_topup,128,-0.06786600654623487,0.8,0.25,29,5,27,22,-80.0,-70.0,0.7000000000000001,50_75_100,16,3.8000000000000003,1.6,2.3791578405512963,0.5785808639997421,1.93427585320195,5.0,0.2456868967566307,3.079819632843571,4.0,0.5757045413138071,-0.08627563366372826,341385.51323074754,2.150251374880342,0.3330547249938589,1.781859954394839,inf,0.1241412045286594,2.682870093442419,1.0,0.49413839921455494,-0.06786600654623487,0.5620044057607898,400171.8960147201
dca_pullback_topup,129,-0.08770024128452936,0.75,0.25,29,5,25,19,-85.0,-205.0,0.7000000000000001,50_75_100,17,3.9000000000000004,1.4,2.296282403680591,0.5474303290258304,1.9098554203930562,5.0,0.2387060286052537,2.9051060220764455,4.0,0.5447363348364129,-0.11724384014112249,336118.9716971001,2.1610691474384924,0.32036204600850127,1.7848596315910197,inf,0.11777607021319458,2.72009454406648,1.0,0.47430416447626045,-0.08770024128452936,0.5620044057607898,395819.22196789004
dca_pullback_topup,130,-0.08818225012494674,0.8,0.25,32,5,34,24,-95.0,-80.0,2.0,25_50_100,17,4.1,1.3,2.256270710806179,0.5335461025170507,1.8733365155812363,5.0,0.2639191833444803,2.8291663668535803,4.0,0.5309248372190466,-0.13105533775848877,333387.67697129253,2.1852466822758387,0.3200529887187793,1.8116669926356308,inf,0.11551087551762929,2.7707606516230827,1.0,0.47382215563584307,-0.08818225012494674,0.5620044057607898,396026.03274224
dca_pullback_topup,131,-0.07142678206885766,0.8,0.25,30,5,30,18,-80.0,-70.0,0.8,50_75_100,19,4.300000000000001,1.5,2.365867599605685,0.578371735006246,1.9252200465154725,5.0,0.251778151966107,3.0501468472206135,4.0,0.5754952423662258,-0.08648493261130952,341498.7703411025,2.1307988842335903,0.3307795921181398,1.7725235651502311,inf,0.12530632258167884,2.639767773110783,1.0,0.49057762369193214,-0.07142678206885766,0.5620044057607898,399258.21643132006
dca_pullback_topup,132,-0.07219693162224838,0.8,0.3,24,5,28,17,-80.0,-185.0,0.6000000000000001,50_75_100,18,4.1,1.4,2.3419180674763527,0.5620017207803142,1.9001454285693402,5.0,0.2581228782667432,3.01193028256771,4.0,0.5592181350555834,-0.10276203992195193,338675.76335045,2.1678536947798337,0.33028730739399004,1.7875590920572597,inf,0.12110834661273384,2.7272051566366793,1.0,0.4898074741385414,-0.07219693162224838,0.5620044057607898,399073.1382931301
dca_pullback_topup,133,-0.06538000353700002,0.8,0.3,31,5,30,20,-70.0,-65.0,0.9,50_75_100,16,4.6,1.4,2.3627348330240916,0.5779580054335558,1.9172236820953317,5.0,0.25608193970606097,3.0456236168744324,4.0,0.575082503710614,-0.08689767126692133,341518.1544674926,2.1644759781304908,0.3346422263252906,1.7866318929623326,inf,0.1232465064447853,2.7152268731869578,1.0,0.4966244022237898,-0.06538000353700002,0.5620044057607898,400721.94287617004
dca_pullback_topup,134,-0.06171970742650279,0.8,0.25,29,5,27,19,-75.0,-80.0,0.8,50_75_100,20,4.2,1.3,2.354018089063861,0.5729043064167542,1.9141361951122964,5.0,0.2488359508204635,3.028771901754542,4.0,0.5700605530960255,-0.09191962188150982,340499.39754825755,2.1853491880008717,0.3369782400722763,1.799986949913163,inf,0.12207946990352025,2.7603186706052307,1.0,0.500284698334287,-0.06171970742650279,0.5620044057607898,401498.5903509101
dca_pullback_topup,135,-0.07005614357915668,0.8,0.25,29,5,27,20,-75.0,-60.0,0.8,50_75_100,20,4.2,1.1,2.4114330643757214,0.572248857419589,1.9247739746403065,5.0,0.2484873749978601,3.1688106249818393,4.0,0.5694096420077506,-0.09257053296978474,340339.20268328005,2.163127476550848,0.3316555346784562,1.7809215586796858,inf,0.1220821195613564,2.7166593754277977,1.0,0.4919482621816331,-0.07005614357915668,0.5620044057607898,400113.03729376005
dca_pullback_topup,136,-0.0630653852819123,0.8,0.25,31,5,26,19,-70.0,-80.0,0.7000000000000001,50_75_100,20,3.7,1.3,2.36610327442867,0.5756461740899208,1.9210617011700117,5.0,0.2506876634361548,3.054335580746009,4.0,0.572785696345335,-0.08919447863220037,340995.14938886254,2.181926161666878,0.3361196121802186,1.7979312163543997,inf,0.12207891922072567,2.753297738264664,1.0,0.4989390204788775,-0.0630653852819123,0.5620044057607898,401261.2054727901
dca_pullback_topup,137,-0.0630653852819123,0.8,0.25,30,5,26,19,-70.0,-80.0,0.7000000000000001,50_75_100,21,3.8000000000000003,1.3,2.366176518737812,0.575654668664606,1.9213897929166845,5.0,0.250674516432827,3.054389297306596,4.0,0.5727941464250332,-0.08918602855250213,340996.616496265,2.181926161666878,0.3361196121802186,1.7979312163543997,inf,0.12207891922072567,2.753297738264664,1.0,0.4989390204788775,-0.0630653852819123,0.5620044057607898,401261.2054727901
dca_pullback_topup,138,-0.09498630685714105,0.8,0.25,31,3,25,19,-65.0,-80.0,0.7000000000000001,50_75_100,22,3.7,1.2000000000000002,2.357294414834935,0.5570876721254772,1.8842210371100279,5.0,0.2563950214141788,3.0600204486065197,4.0,0.5543356289848052,-0.10764454599273021,338076.44289443,2.0735074350494402,0.3156872538827844,1.7419774520350326,inf,0.12520167316713138,2.5214299928833563,1.0,0.46701809890364876,-0.09498630685714105,0.5620044057607898,393484.6827712101
dca_pullback_topup,139,-0.09469227113562284,0.8,0.25,30,5,24,20,-70.0,-85.0,0.6000000000000001,50_75_100,21,3.7,0.6,2.352123556303905,0.5515257597281396,1.8801539862209649,5.0,0.25497328470303104,3.052782100175217,4.0,0.5488048385279877,-0.11317533644954769,337063.73295954755,2.0879945178532555,0.3158760368482907,1.7255044355055453,inf,0.12321305642149583,2.5636571806783195,1.0,0.46731213462516696,-0.09469227113562284,0.5620044057607898,395179.8569053901
dca_pullback_topup,140,-0.06198166242652281,0.8,0.25,31,5,26,19,-80.0,-75.0,0.8,50_75_100,19,3.6,1.3,2.3628741281322703,0.574522547956035,1.917950134978125,5.0,0.250068370164816,3.048270589672779,4.0,0.5716687992298637,-0.09031137574767173,340823.13270431006,2.1941454147395225,0.33681111330962543,1.8025172419989945,inf,0.12108933001296696,2.781509430051002,1.0,0.500022743334267,-0.06198166242652281,0.5620044057607898,401497.9311508901
dca_pullback_topup,141,-0.06198166242652281,0.8,0.25,33,5,26,19,-80.0,-75.0,0.8,50_75_100,19,3.6,1.3,2.3628741281322703,0.574522547956035,1.917950134978125,5.0,0.250068370164816,3.048270589672779,4.0,0.5716687992298637,-0.09031137574767173,340823.13270431006,2.1941454147395225,0.33681111330962543,1.8025172419989945,inf,0.12108933001296696,2.781509430051002,1.0,0.500022743334267,-0.06198166242652281,0.5620044057607898,401497.9311508901
dca_pullback_topup,142,-0.06207192540676343,0.8,0.25,35,5,26,19,-70.0,-80.0,0.8,50_75_100,19,3.6,1.3,2.361466323596259,0.5744175457338485,1.9160102069117055,5.0,0.2533194480223031,3.0455573785532963,4.0,0.571563494891687,-0.0904166800858483,340825.61824768,2.184393988451741,0.3367535237892474,1.7990620204915013,inf,0.12207946990352025,2.758477932902106,1.0,0.4999324803540264,-0.06207192540676343,0.5620044057607898,401404.3315594101
dca_pullback_topup,143,-0.06244119949432636,0.8,0.25,34,5,26,17,-70.0,-80.0,0.8,50_75_100,20,3.6,1.2000000000000002,2.349073614478738,0.5697400069100217,1.9023031156444439,5.0,0.252719583141908,3.0232170795564963,4.0,0.5669133142522236,-0.09506686072531173,340077.934801435,2.186774144431788,0.3365179095529489,1.7995503036644822,inf,0.12173027518421675,2.764455342302397,1.0,0.49956320626646344,-0.06244119949432636,0.5620044057607898,401360.9375942101
dca_pullback_topup,144,-0.0694481136567957,0.8,0.25,36,5,26,17,-70.0,-80.0,0.7000000000000001,50_75_100,19,3.6,1.0,2.3691562207372012,0.5571101639676156,1.887201053356696,5.0,0.24889384089898292,3.0885406776497764,4.0,0.5543577637801649,-0.10762241119737054,337991.29118779756,2.167974539546338,0.3320440389764854,1.7831795008015148,inf,0.12173558486171332,2.727584044991232,1.0,0.4925562921039941,-0.0694481136567957,0.5620044057607898,400126.1739779601
dca_pullback_topup,145,-0.06458755042504394,0.8,0.25,34,5,24,18,-65.0,-75.0,0.8,50_75_100,20,3.4000000000000004,1.2000000000000002,2.3503213569503085,0.5702811346439456,1.902444132277109,5.0,0.25231399028119395,3.0258784738558804,4.0,0.5674513813535425,-0.09452879362399286,340094.04653614754,2.167358027423128,0.33514811019693713,1.793850284597646,inf,0.12324911161283758,2.719274044341495,1.0,0.49741685533574587,-0.06458755042504394,0.5620044057607898,400866.59167321003
dca_pullback_topup,146,-0.06545444295105307,0.8,0.25,35,5,27,19,-70.0,-80.0,0.8,50_75_100,19,3.3000000000000003,1.2000000000000002,2.3410049925831817,0.5685961779252116,1.9027216631021049,5.0,0.2533194480223031,3.003744843739074,4.0,0.5657758753494755,-0.09620429962805988,339845.62700567505,2.1754792257541227,0.3345947020031763,1.7918168523437856,inf,0.1220777411300632,2.7408330044925617,1.0,0.49654996280973673,-0.06545444295105307,0.5620044057607898,400897.48915258003
dca_pullback_topup,147,-0.10758637213768818,0.7,0.25,33,5,25,16,-80.0,-70.0,0.9,50_75_100,20,3.6,1.3,2.253595086933797,0.5114094249793166,1.8771390637207044,5.0,0.232126945830206,2.837621249767527,4.0,0.5089185997057047,-0.15306157527183062,329706.1972906726,2.2032176191700508,0.30758735969969564,1.796551411287598,inf,0.10859447682876744,2.832440181876852,1.0,0.4544180336231016,-0.10758637213768818,0.5620044057607898,392141.19736292004
dca_pullback_topup,148,-0.07749097907748426,0.8,0.25,38,5,26,19,-65.0,-75.0,0.6000000000000001,50_75_100,18,3.2,1.0,2.3617960005588645,0.5553002658966522,1.8752138280106356,5.0,0.25838389392670014,3.075990924523165,4.0,0.5525552086642617,-0.1094249663132737,337758.21299274004,2.1324653909609337,0.32690135771808015,1.759498662578379,inf,0.12325325883273064,2.6522735448457735,1.0,0.48451342668330555,-0.07749097907748426,0.5620044057607898,398836.7046847401
dca_pullback_topup,149,-0.08809394689776995,0.8,0.25,34,5,26,17,-75.0,-65.0,0.7000000000000001,33_66_100,19,3.5,1.1,2.3622046753426904,0.546800056773817,1.908652097565172,5.0,0.2405042190494331,3.0708353041969856,4.0,0.5441074517211079,-0.1178727232564275,335831.1727056675,2.155471862337748,0.320109609654329,1.779372446535739,inf,0.11819212069756913,2.708383670290745,1.0,0.47391045886301986,-0.08809394689776995,0.5620044057607898,396241.7138493601
dca_pullback_topup,150,-0.06387550396357522,0.8,0.25,36,5,25,18,-70.0,-85.0,0.9,50_75_100,21,3.8000000000000003,1.3,2.356608131425618,0.573190603856701,1.9085760152616602,5.0,0.252008171381053,3.0371180462839065,4.0,0.5703440734921972,-0.09163610148533824,340566.24610254506,2.1828685121985107,0.33560259943971604,1.7958949597427338,inf,0.12173283307723004,2.7568782468637876,1.0,0.4981289017972146,-0.06387550396357522,0.5620044057607898,401144.8453021601
dca_pullback_topup,151,-0.06387550396357522,0.8,0.25,36,5,25,18,-70.0,-85.0,0.9,50_75_100,21,3.6,1.3,2.356608131425618,0.573190603856701,1.9085760152616602,5.0,0.252008171381053,3.0371180462839065,4.0,0.5703440734921972,-0.09163610148533824,340566.24610254506,2.1828685121985107,0.33560259943971604,1.7958949597427338,inf,0.12173283307723004,2.7568782468637876,1.0,0.4981289017972146,-0.06387550396357522,0.5620044057607898,401144.8453021601
dca_pullback_topup,152,-0.06780821523761538,0.8,0.25,36,5,24,18,-70.0,-85.0,0.8,50_75_100,21,3.6,1.2000000000000002,2.3367056907586607,0.5656398855967354,1.8973341113907483,5.0,0.2499369262262705,2.99722932863734,4.0,0.5628388297351891,-0.0991413452423463,339443.7925324226,2.1726359472283447,0.33309163763931315,1.7886220273149183,inf,0.12173232498977715,2.736262842817514,1.0,0.49419619052317443,-0.06780821523761538,0.5620044057607898,400560.33688733005
dca_pullback_topup,153,-0.06639076645724606,0.8,0.25,36,5,25,16,-75.0,-80.0,0.9,50_75_100,22,3.7,1.3,2.358089372289247,0.5731620017622006,1.9105053723516427,5.0,0.25381691733082146,3.040119073070665,4.0,0.5703155435354788,-0.09166463144205661,340704.1543936125,2.182959216365634,0.3339968680388492,1.7836644593632272,inf,0.12087657798022444,2.7631231262477622,1.0,0.49561363930354374,-0.06639076645724606,0.5620044057607898,400903.52312230004
dca_pullback_topup,154,-0.07298025845090272,0.8,0.25,35,5,22,18,-65.0,-85.0,0.8,50_75_100,21,3.9000000000000004,1.1,2.391676679993044,0.5655217583342218,1.9148045053428366,5.0,0.2477458431443318,3.128193641983909,4.0,0.5627221322896383,-0.09925804268789706,339359.00723259256,2.157697741242844,0.3297865254991892,1.7807229386112988,inf,0.12192527022570654,2.704825052991004,1.0,0.4890241473098871,-0.07298025845090272,0.5620044057607898,399380.20543540013
dca_pullback_topup,155,-0.06415005532967122,0.8,0.25,37,5,25,19,-70.0,-75.0,0.7000000000000001,50_75_100,20,3.8000000000000003,1.3,2.332056109287257,0.5639546709317396,1.8910334444039356,5.0,0.2516229560132984,2.989230146900086,4.0,0.5611611717803836,-0.10081900319715176,339183.1778676151,2.169992984964119,0.33542736443459775,1.793472284663126,inf,0.12305855238168695,2.725754187276744,1.0,0.4978543504311186,-0.06415005532967122,0.5620044057607898,400978.1954067701
dca_pullback_topup,156,-0.07997548888434358,0.8,0.25,32,5,27,17,-75.0,-85.0,0.8,50_75_100,21,3.4000000000000004,1.5,2.36018676630235,0.5749074310339733,1.9197106876618686,5.0,0.24894475058638055,3.040603741609478,4.0,0.5720519780023723,-0.08992819697516308,340813.77827376506,2.1033098751693076,0.3253111406601472,1.7449601529148406,inf,0.125784735350423,2.586252932471215,1.0,0.4820289168764462,-0.07997548888434358,0.5620044057607898,398086.4411878801
dca_pullback_topup,157,-0.06502828140965855,0.8,0.25,33,5,26,19,-80.0,-70.0,0.9,50_75_100,19,3.8000000000000003,1.2000000000000002,2.3411763011078977,0.5694377794345663,1.9009084405446623,5.0,0.2521406470185453,3.0042229924790034,4.0,0.5666129964543736,-0.09536717852316179,340014.899670095,2.1860100379222054,0.33486676704549545,1.7960935295894134,inf,0.12109539907605826,2.7653137080391508,1.0,0.49697612435113125,-0.06502828140965855,0.5620044057607898,401035.8737502001
dca_pullback_topup,158,-0.0806148154934272,0.8,0.25,35,5,28,17,-75.0,-80.0,1.0,50_75_100,20,3.6,1.5,2.352383328792323,0.5736552985593688,1.9073030228136991,5.0,0.2541223157185579,3.026686018252212,4.0,0.5708042585526258,-0.09117591642490946,340718.0551879426,2.0973747686719166,0.32490181549574393,1.7427063993326803,inf,0.12629195412229444,2.572624818055521,1.0,0.4813895902673626,-0.0806148154934272,0.5620044057607898,397909.66854511003
dca_pullback_topup,159,-0.10395232548381683,0.75,0.25,37,5,27,18,-80.0,-90.0,0.7000000000000001,25_50_100,18,3.5,1.3,2.2231567711142186,0.5052387215672933,1.8698305553332166,5.0,0.2292942831363597,2.7688853199064543,4.0,0.5027833303594917,-0.15919684461804356,328588.18915517256,2.2191995564380544,0.30992552836895326,1.8170226787028003,inf,0.10826560523680162,2.8626407037680646,1.0,0.458052080276973,-0.10395232548381683,0.5620044057607898,392778.49290931004
dca_pullback_topup,160,-0.06645787653274748,0.8,0.25,34,5,24,20,-85.0,-75.0,0.9,50_75_100,22,3.9000000000000004,3.6,2.326592678110656,0.5683966512641319,1.9011494140572416,5.0,0.24903625913131722,2.968452416809343,4.0,0.5655798652325955,-0.09640030974493985,339959.22704786755,2.1632275315760214,0.33395401478872766,1.7893332302912162,inf,0.12315272165644575,2.711706329319671,1.0,0.4955465292280423,-0.06645787653274748,0.5620044057607898,400363.17635639
dca_pullback_topup,161,-0.06274807919338499,0.8,0.25,36,5,26,20,-70.0,-80.0,0.8,50_75_100,19,3.8000000000000003,1.4,2.361547550578262,0.574359788442817,1.9169512733739533,5.0,0.251669263490909,3.0454507006988707,4.0,0.5715063910181091,-0.09047378395942635,340816.48650421004,2.180494690017573,0.33632209333005214,1.7949523036886852,inf,0.1222697946083916,2.750655584293995,1.0,0.4992563265674048,-0.06274807919338499,0.5620044057607898,401270.2787306101
dca_pullback_topup,162,-0.06368894220080934,0.8,0.25,37,5,25,20,-70.0,-80.0,0.8,50_75_100,19,3.7,1.3,2.3556182425701655,0.5721043994395162,1.9083979890475364,5.0,0.251669263490909,3.035523393617752,4.0,0.5692632437578451,-0.09271693121969027,340419.27123918,2.178486302303722,0.33572166904261147,1.7961670545606099,inf,0.12227114933381722,2.7457145113279724,1.0,0.49831546355998046,-0.06368894220080934,0.5620044057607898,401138.2130336201
dca_pullback_topup,163,-0.06340306225409131,0.8,0.25,37,5,26,20,-65.0,-80.0,0.8,50_75_100,19,3.8000000000000003,1.4,2.3523762647004234,0.5715752613272607,1.9084837636936722,5.0,0.2514380420827761,3.0277823502943146,4.0,0.5687372526094805,-0.09324292236805493,340326.38156765257,2.1786426277342468,0.33590411847219204,1.792966851933533,inf,0.12227399680241013,2.7471427061879687,1.0,0.4986013435066985,-0.06340306225409131,0.5620044057607898,401191.4382090901
dca_pullback_topup,164,-0.0748510469538779,0.8,0.25,37,5,26,20,-60.0,-60.0,0.8,50_75_100,19,3.7,1.4,2.3439455375115332,0.5700909440329536,1.9011883099991838,5.0,0.2573757840026336,3.010552874588366,4.0,0.5672596986747203,-0.0947204763028151,340139.91459664004,2.137027115748761,0.3285902249626156,1.7606313015446224,inf,0.12344900361733602,2.6617487005498313,1.0,0.4871533588069119,-0.0748510469538779,0.5620044057607898,399451.3775555501
dca_pullback_topup,165,-0.07260279734107322,0.8,0.25,40,5,28,20,-65.0,-75.0,0.8,50_75_100,18,3.8000000000000003,1.6,2.350688346791777,0.5721592139659181,1.908120308455884,5.0,0.25118514258686286,3.0232618659085126,4.0,0.5693172886455888,-0.09266288633194653,340399.91210886755,2.106003618125268,0.33002784623479786,1.7622631428075286,inf,0.12780397760660878,2.582297142978217,1.0,0.4894016084197166,-0.07260279734107322,0.5620044057607898,398839.8391185201
dca_pullback_topup,166,-0.06171862249435711,0.8,0.25,38,5,27,19,-75.0,-70.0,0.7000000000000001,50_75_100,20,3.7,1.4,2.341751612289719,0.5665953299252017,1.9032312768019326,5.0,0.24716801222229534,3.006917704402804,4.0,0.5637879052102002,-0.0981922697673352,339601.48888887506,2.185019612972839,0.33697893223956177,1.7977698659724473,inf,0.12207941763746988,2.7603255221962386,1.0,0.5002857832664327,-0.06171862249435711,0.5620044057607898,401498.7703509101
dca_pullback_topup,167,-0.06737233539968468,0.8,0.25,38,5,27,19,-75.0,-70.0,0.7000000000000001,50_75_100,20,4.0,1.5,2.3469307897611085,0.5678200280661103,1.9055810664538488,5.0,0.24716801222229534,3.018067741002916,4.0,0.5650054527639561,-0.09697472221357933,339803.62545912503,2.140320474521251,0.33337003110880237,1.7793071190379446,inf,0.1253874593200548,2.658719084959418,1.0,0.4946320703611051,-0.06737233539968468,0.5620044057607898,400061.3564309001
dca_pullback_topup,168,-0.06313647283402335,0.8,0.25,38,5,28,21,-75.0,-65.0,0.6000000000000001,50_75_100,17,3.3000000000000003,1.4,2.3297717467736154,0.5628660295490884,1.8877371429029093,5.0,0.25520135877636996,2.9855705857164523,4.0,0.5600775263953423,-0.10190264858219311,339014.63230601506,2.170458282515234,0.33607424772120864,1.7924638002614726,inf,0.1232522586253535,2.726718775537934,1.0,0.49886793292676646,-0.06313647283402335,0.5620044057607898,401128.9288535501
dca_pullback_topup,169,-0.06271516645953468,0.8,0.25,38,5,26,19,-75.0,-65.0,0.6000000000000001,50_75_100,18,3.5,1.4,2.327840736794542,0.5623610383595591,1.8870325788636233,5.0,0.2530103161266022,2.981385165436523,4.0,0.5595759361623076,-0.10240423881522775,338897.02339238755,2.18254299618214,0.3363430950923818,1.7966276130842334,inf,0.12207887498157433,2.755129379617456,1.0,0.49928923930125513,-0.06271516645953468,0.5620044057607898,401354.85911657015
dca_pullback_topup,170,-0.07094996222660743,0.8,0.25,40,5,28,37,-75.0,-55.0,0.5,50_75_100,18,3.4000000000000004,1.2000000000000002,2.311073129062549,0.5537607765505745,1.8647359829880101,5.0,0.257097990381416,2.954265670087067,4.0,0.5510232576715905,-0.11095691730594487,337264.02461293,2.153638841014998,0.3310843423188228,1.787731434084764,inf,0.12303882979100278,2.6908931341529496,1.0,0.49105444353418237,-0.07094996222660743,0.5620044057607898,399284.14050215
