family,number,value,param_hierarchy,param_trend_indicator,param_atr_stop,param_atr_trail,param_st_len,param_st_mult,param_momentum_indicator,param_mom_rsi_len,param_mom_rsi_threshold,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity,param_macd_fast,param_macd_slow,param_macd_signal,param_kama_len,param_kama_fast,param_kama_slow,param_aroon_len,param_aroon_threshold,param_volume_indicator,param_mfi_len,param_mfi_threshold,param_cmf_len,param_cmf_threshold,param_obv_ema_len,param_cci_len,param_cci_threshold
hierarchy_combo,217,2.0814268719929077,trend_momentum,kama,3.4000000000000004,2.5,,,macd,,,2.0814268719929077,0.35100059840399944,1.4832947495130047,4.086612803382386,0.19873067863204652,3.4469643107616617,41.0,0.3493629992356265,-0.31261717574190884,295597.7942097353,8.0,33.0,13.0,13.0,4.0,33.0,,,,,,,,,,
hierarchy_combo,218,1.727378506599206,trend_momentum,aroon,3.5,2.8000000000000003,,,cci,,,1.727378506599206,0.29868241374494503,1.3053225526880103,4.236528120960811,0.16664348170488663,2.4683773400530327,20.0,0.29733202211370846,-0.3646481528638269,289060.67502747267,,,,,,,60.0,68.0,,,,,,,35.0,20.0
hierarchy_combo,219,4.128250423185037,trend_momentum,kama,3.4000000000000004,2.7,,,cci,,,4.128250423185037,0.6122521984683647,2.1133761670935858,12.694451558273549,0.13222141219853156,7.360180004730945,31.0,0.6091957403270153,-0.05278443465052007,342537.6349653151,,,,10.0,4.0,30.0,,,,,,,,,31.0,25.0
hierarchy_combo,220,1.3448153853835711,trend_momentum,kama,3.6,2.7,,,cci,,,1.3448153853835711,0.2254960472885315,1.0658734122122524,2.423012283695391,0.2055800029006628,2.0503322416715797,56.0,0.22448442368839922,-0.43749575128913615,273729.3639888004,,,,12.0,4.0,31.0,,,,,,,,,33.0,115.0
hierarchy_combo,221,4.225921625422762,trend_momentum,kama,3.5,2.7,,,cci,,,4.225921625422762,0.6616807493782382,2.170621641717039,18.453576481613872,0.12891846290953468,7.87333325702992,30.0,0.6583290786604289,-0.0036510963171064725,350730.6090276476,,,,13.0,4.0,32.0,,,,,,,,,33.0,30.0
hierarchy_combo,222,3.8432633619100707,trend_momentum,kama,3.5,2.6,,,cci,,,3.8432633619100707,0.6000810145297975,2.0514799792808738,12.930983451174878,0.1287767744336148,6.680034739712985,29.0,0.5970928372453961,-0.06488733773213928,340956.9076854527,,,,13.0,4.0,31.0,,,,,,,,,34.0,30.0
hierarchy_combo,223,4.177705307541158,trend_momentum,kama,3.7,2.8000000000000003,,,cci,,,4.177705307541158,0.6331752242430033,2.170977275345348,16.13867498511315,0.12841640029741708,7.533886730873316,27.0,0.629996923710908,-0.03198325126662738,346368.39150836266,,,,11.0,4.0,32.0,,,,,,,,,33.0,35.0
hierarchy_combo,224,3.8693133304998266,trend_momentum,kama,3.4000000000000004,2.5,,,cci,,,3.8693133304998266,0.605187536827402,2.101403379830294,13.147763789245497,0.1287767744336148,6.722615951443199,28.0,0.6021695308027597,-0.05981064417477572,341522.4728193502,,,,10.0,4.0,30.0,,,,,,,,,34.0,30.0
hierarchy_combo,225,3.4329064042746156,trend_momentum,kama,3.3000000000000003,2.7,,,cci,,,3.4329064042746156,0.5839758469095491,1.990416210395229,7.158746985578249,0.12867918987016902,6.076831488212107,29.0,0.581081644077142,-0.08089853090039328,338307.87191128527,,,,14.0,4.0,31.0,,,,,,,,,33.0,25.0
hierarchy_combo,226,3.8284844844710477,trend_momentum,kama,3.8000000000000003,2.9000000000000004,,,cci,,,3.8284844844710477,0.608670569099599,2.0887386404900044,20.512518863374503,0.12841640029741708,6.622684528084562,27.0,0.6056378084155549,-0.05634236656198044,341737.15583407506,,,,11.0,4.0,33.0,,,,,,,,,32.0,35.0
hierarchy_combo,227,3.82824996523871,trend_momentum,kama,3.6,2.6,,,cci,,,3.82824996523871,0.6042399997116221,1.9669084646218487,8.931304779554011,0.14967413613598368,6.671102024776475,33.0,0.6012290319027108,-0.06075114307482454,341772.13891761017,,,,39.0,4.0,29.0,,,,,,,,,32.0,25.0
hierarchy_combo,228,3.7920220549811057,trend_momentum,kama,3.5,2.8000000000000003,,,cci,,,3.7920220549811057,0.6048150654926419,2.0682514498385816,17.579237109818855,0.12903253351604782,6.542097537129724,30.0,0.6018032705265385,-0.06017690445099688,341424.11021435517,,,,12.0,4.0,34.0,,,,,,,,,31.0,30.0
hierarchy_combo,229,1.0016786683050403,trend_momentum,kama,3.4000000000000004,3.0,,,cci,,,1.0016786683050403,0.10359414345148032,0.7414086650130965,4.052371981386211,0.11885295422574527,1.1526612355664605,33.0,0.10316106746634868,-0.5588191075111867,252700.79925235768,,,,13.0,4.0,32.0,,,,,,,,,35.0,150.0
hierarchy_combo,230,3.4442374503249344,trend_momentum,kama,3.6,2.7,,,cci,,,3.4442374503249344,0.5811678214448448,1.9914676130688727,7.14341292739693,0.12867918987016902,6.112617037285133,28.0,0.5782899424791417,-0.08369023249839369,337766.6454264402,,,,10.0,4.0,36.0,,,,,,,,,34.0,25.0
hierarchy_combo,231,4.225921625422762,trend_momentum,kama,3.5,2.6,,,cci,,,4.225921625422762,0.6616807493782382,2.170621641717039,18.453576481613872,0.12891846290953468,7.87333325702992,30.0,0.6583290786604289,-0.0036510963171064725,350730.6090276476,,,,11.0,4.0,32.0,,,,,,,,,33.0,30.0
hierarchy_combo,232,4.225921625422762,trend_momentum,kama,3.4000000000000004,2.5,,,cci,,,4.225921625422762,0.6616807493782382,2.170621641717039,18.453576481613872,0.12891846290953468,7.87333325702992,30.0,0.6583290786604289,-0.0036510963171064725,350730.6090276476,,,,11.0,4.0,31.0,,,,,,,,,33.0,30.0
hierarchy_combo,233,3.8284844844710477,trend_momentum,kama,3.5,2.6,,,cci,,,3.8284844844710477,0.608670569099599,2.0887386404900044,20.512518863374503,0.12841640029741708,6.622684528084562,27.0,0.6056378084155549,-0.05634236656198044,341737.15583407506,,,,12.0,4.0,32.0,,,,,,,,,32.0,35.0
hierarchy_combo,234,3.8432633619100707,trend_momentum,kama,3.3000000000000003,2.6,,,cci,,,3.8432633619100707,0.6000810145297975,2.0514799792808738,12.930983451174878,0.1287767744336148,6.680034739712985,29.0,0.5970928372453961,-0.06488733773213928,340956.9076854527,,,,11.0,4.0,33.0,,,,,,,,,34.0,30.0
hierarchy_combo,235,2.0220278526550794,trend_volume,kama,3.7,2.7,,,,,,2.0220278526550794,0.29160124977727864,1.4249348596439313,29.58773757102971,0.22134655883921817,3.43193102917859,29.0,0.2902384698667307,-0.3717417051108047,287111.2348966152,,,,10.0,4.0,31.0,,,cmf,,,31.0,-0.1,,,
hierarchy_combo,236,4.177705307541158,trend_momentum,kama,3.6,2.5,,,cci,,,4.177705307541158,0.6331752242430033,2.170977275345348,16.13867498511315,0.12841640029741708,7.533886730873316,27.0,0.629996923710908,-0.03198325126662738,346368.39150836266,,,,12.0,4.0,30.0,,,,,,,,,33.0,35.0
hierarchy_combo,237,4.2003217890958,trend_momentum,kama,3.5,2.9000000000000004,,,cci,,,4.2003217890958,0.6380122759240247,2.182132311402804,18.281957234438615,0.12903253351604782,7.56527326550175,28.0,0.634805754259421,-0.027174420718114434,347297.5834228701,,,,10.0,4.0,33.0,,,,,,,,,32.0,30.0
hierarchy_combo,238,3.2731769807164754,trend_momentum,kama,3.4000000000000004,2.6,,,rsi,27.0,55.0,3.2731769807164754,0.6315947194293586,2.0919154544869465,15.500930340130026,0.16086597200610542,5.569449615073221,28.0,0.6284189161527128,-0.033561258824822526,346343.51962592517,,,,11.0,4.0,31.0,,,,,,,,,,
hierarchy_combo,239,3.92267561552872,trend_momentum,kama,3.3000000000000003,2.8000000000000003,,,cci,,,3.92267561552872,0.6145516770749013,2.0038401404349453,9.215266937886089,0.1375822735807697,6.885598204897487,35.0,0.611479945872557,-0.05050022910497831,343274.45957155264,,,,13.0,4.0,29.0,,,,,,,,,31.0,20.0
hierarchy_combo,240,3.092382343375812,trend_momentum,supertrend,3.5,2.7,17.0,2.6,cci,,,3.092382343375812,0.5109308013993588,2.0129170829583733,17.255908200277553,0.14102084044147278,5.278407764290952,18.0,0.5084565629806072,-0.1535236119969282,326511.58950437757,,,,,,,,,,,,,,,33.0,25.0
hierarchy_combo,241,4.225921625422762,trend_momentum,kama,3.6,2.6,,,cci,,,4.225921625422762,0.6616807493782382,2.170621641717039,18.453576481613872,0.12891846290953468,7.87333325702992,30.0,0.6583290786604289,-0.0036510963171064725,350730.6090276476,,,,10.0,4.0,33.0,,,,,,,,,33.0,30.0
hierarchy_combo,242,3.8432633619100707,trend_momentum,kama,3.6,2.6,,,cci,,,3.8432633619100707,0.6000810145297975,2.0514799792808738,12.930983451174878,0.1287767744336148,6.680034739712985,29.0,0.5970928372453961,-0.06488733773213928,340956.9076854527,,,,11.0,4.0,32.0,,,,,,,,,34.0,30.0
