hierarchy,trend_indicator,momentum_indicator,volume_indicator,wf_score,wf_twr,wf_excess_vs_dca,holdout_twr,holdout_cagr,holdout_excess_vs_dca,holdout_profit_factor,params
trend_momentum,kama,cci,,4.587882816399485,0.6512504759988451,-0.01072969897869025,0.293935449263768,0.20259461748613883,-0.2680689564970218,5.328252347885368,"{""atr_stop"": 2.8, ""atr_trail"": 2.7, ""cci_len"": 26, ""cci_threshold"": 10.0, ""hierarchy"": ""trend_momentum"", ""kama_fast"": 4, ""kama_len"": 15, ""kama_slow"": 22, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama""}"
trend_volume,kama,,cmf,2.0765920453507207,0.19670224419054744,-0.4652779307869879,0.29281384847570613,0.20184824380371902,-0.2691905572850837,14.790041563833164,"{""atr_stop"": 4.2, ""atr_trail"": 2.8000000000000003, ""cmf_len"": 36, ""cmf_threshold"": 0.04, ""hierarchy"": ""trend_volume"", ""kama_fast"": 4, ""kama_len"": 11, ""kama_slow"": 29, ""trend_indicator"": ""kama"", ""volume_indicator"": ""cmf""}"
trend_only,kama,,,3.028482423739105,0.5795301023823061,-0.0824500725952293,0.29146891062964264,0.2009530069954628,-0.27053549513114716,4.90044707772255,"{""atr_stop"": 1.7000000000000002, ""atr_trail"": 2.9000000000000004, ""hierarchy"": ""trend_only"", ""kama_fast"": 3, ""kama_len"": 41, ""kama_slow"": 33, ""trend_indicator"": ""kama""}"
trend_momentum,kama,cci,,4.528908799204007,0.6427634671226692,-0.019216707854866233,0.29022650334373123,0.20012578268060444,-0.27177790241705857,6.042657278540146,"{""atr_stop"": 4.4, ""atr_trail"": 3.0, ""cci_len"": 40, ""cci_threshold"": 50.0, ""hierarchy"": ""trend_momentum"", ""kama_fast"": 4, ""kama_len"": 11, ""kama_slow"": 27, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama""}"
trend_momentum,kama,cci,,4.528908799204007,0.6427634671226692,-0.019216707854866233,0.29022650334373123,0.20012578268060444,-0.27177790241705857,6.042657278540146,"{""atr_stop"": 4.7, ""atr_trail"": 2.8000000000000003, ""cci_len"": 40, ""cci_threshold"": 50.0, ""hierarchy"": ""trend_momentum"", ""kama_fast"": 4, ""kama_len"": 11, ""kama_slow"": 27, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama""}"
trend_momentum_volume,kama,cci,mfi,3.713272670190301,0.6119947317943547,-0.049985443183180656,0.2887357088490312,0.19913287750729158,-0.2732686969117586,4.141490125347216,"{""atr_stop"": 3.3000000000000003, ""atr_trail"": 2.7, ""cci_len"": 30, ""cci_threshold"": 25.0, ""hierarchy"": ""trend_momentum_volume"", ""kama_fast"": 4, ""kama_len"": 11, ""kama_slow"": 20, ""mfi_len"": 21, ""mfi_threshold"": 44.0, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama"", ""volume_indicator"": ""mfi""}"
trend_only,kama,,,3.1360006765875696,0.595666339867403,-0.06631383511013234,0.2841137558739546,0.1960524685554974,-0.2778906498868352,3.882477874538319,"{""atr_stop"": 3.2, ""atr_trail"": 2.5, ""hierarchy"": ""trend_only"", ""kama_fast"": 2, ""kama_len"": 31, ""kama_slow"": 54, ""trend_indicator"": ""kama""}"
trend_only,kama,,,3.6509408043592906,0.6424556503415029,-0.019524524636032548,0.2807281525837442,0.1937940549659014,-0.28127625317704563,2.9501816370148775,"{""atr_stop"": 1.7000000000000002, ""atr_trail"": 2.1, ""hierarchy"": ""trend_only"", ""kama_fast"": 2, ""kama_len"": 26, ""kama_slow"": 22, ""trend_indicator"": ""kama""}"
trend_momentum,kama,cci,,4.529658331603105,0.6625720036847148,0.0005918287071794426,0.27730401652640624,0.19150821176759614,-0.28470038923438357,5.072620257109365,"{""atr_stop"": 2.9000000000000004, ""atr_trail"": 2.6, ""cci_len"": 30, ""cci_threshold"": 20.0, ""hierarchy"": ""trend_momentum"", ""kama_fast"": 4, ""kama_len"": 11, ""kama_slow"": 21, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama""}"
trend_momentum,kama,cci,,4.529658331603105,0.6625720036847148,0.0005918287071794426,0.27730401652640624,0.19150821176759614,-0.28470038923438357,5.072620257109365,"{""atr_stop"": 3.1, ""atr_trail"": 2.7, ""cci_len"": 30, ""cci_threshold"": 20.0, ""hierarchy"": ""trend_momentum"", ""kama_fast"": 4, ""kama_len"": 12, ""kama_slow"": 21, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama""}"
trend_volume,kama,,mfi,3.7027522782057583,0.7173597129899216,0.055379538012386265,0.2770169577329664,0.1913165015061391,-0.2849874480278234,3.231567129873097,"{""atr_stop"": 3.2, ""atr_trail"": 2.7, ""hierarchy"": ""trend_volume"", ""kama_fast"": 4, ""kama_len"": 14, ""kama_slow"": 31, ""mfi_len"": 11, ""mfi_threshold"": 47.0, ""trend_indicator"": ""kama"", ""volume_indicator"": ""mfi""}"
