date,core_satellite_equity,adaptive_balanced_equity,adaptive_aggressive_equity,static_top10_dca_equity,annual_top10_dca_equity,etf_dca_equity,etf_buy_hold_norm
2024-01-11,1338199.6914561102,1295065.7927895202,1309468.2127646802,1550370.3734494199,1165379.7850589403,1366663.81170101,1.8483660130718955
2024-01-14,1340092.4514561102,1305494.6827895201,1313831.54276468,1583905.5934494198,1189388.2050589402,1368596.85170101,1.8509803921568626
2024-01-15,1341512.0214561103,1310989.4127895203,1317198.35276468,1607507.0934494198,1208235.3950589402,1370046.63170101,1.8529411764705883
2024-01-16,1370376.6114561101,1354658.9227895201,1349676.3027646802,1703308.49344942,1271079.3150589403,1399525.49170101,1.8928104575163398
2024-01-17,1417695.6114561101,1388018.7727895202,1390261.65276468,1679774.14344942,1261374.25505894,1447851.49170101,1.9581699346405228
2024-01-18,1396402.0614561103,1376227.4727895204,1373636.0027646802,1719310.6834494201,1280346.0050589403,1426104.79170101,1.9287581699346406
2024-01-21,1436623.2114561102,1435318.09278952,1419860.16276468,1870479.4334494201,1376506.5550589403,1467181.8917010098,1.984313725490196
2024-01-22,1470692.8914561102,1466173.8727895203,1449395.86276468,1860291.45344942,1372303.1850589402,1501976.6117010098,2.0313725490196077
2024-01-23,1464541.4214561102,1456279.66278952,1441616.32276468,1819319.1934494202,1351284.7850589403,1495694.23170101,2.022875816993464
2024-01-24,1438515.97145611,1448518.2427895202,1420869.7027646801,1840047.8434494198,1370637.7150589402,1469114.9317010099,1.9869281045751632
2024-01-28,1476371.1714561102,1489897.5527895202,1462438.0127646802,1936049.4734494197,1443942.7150589402,1507775.73170101,2.0392156862745097
2024-01-29,1490566.8714561102,1495738.8227895203,1475358.0027646802,1935461.21344942,1447687.8250589403,1522273.53170101,2.0588235294117645
2024-01-30,1523216.98145611,1543757.07278952,1507660.9527646801,1997633.4534494197,1479273.7850589403,1555618.47170101,2.1039215686274506
2024-01-31,1485361.78145611,1469487.9727895204,1457007.5127646802,1780219.68344942,1325107.7850589403,1516957.67170101,2.0516339869281044
2024-02-01,1496289.61493048,1492364.32133078,1473381.43485639,1869387.1589115402,1384988.9783751704,1527905.6451753802,2.052941176470588
2024-02-04,1467231.65493048,1475078.23133078,1449123.16485639,1904118.95573628,1396871.8639974503,1498233.4151753802,2.0130718954248366
2024-02-05,1463897.13493048,1488051.06133078,1447785.16485639,1927965.42707882,1411116.86678657,1494828.4051753802,2.0084967320261438
2024-02-06,1461038.9749304801,1516587.7413307803,1447757.5348563902,1937209.6220228,1433286.8793005801,1491909.82517538,2.004575163398693
2024-02-07,1427693.77493048,1496558.23133078,1419964.41485639,1923803.6480712201,1447386.1924898603,1457859.72517538,1.9588235294117646
2024-02-08,1498195.05493048,1538249.3513307802,1481924.13485639,1920463.4361204403,1446135.3958792205,1529851.36517538,2.0555555555555554
2024-02-11,1486762.41493048,1532396.17133078,1472958.9448563901,1944134.1561204402,1455988.3589434503,1518177.04517538,2.0398692810457515
2024-02-12,1475806.13493048,1529323.1013307802,1462398.2648563902,1939762.7861204399,1447850.8925078802,1506989.1551753802,2.0248366013071895
2024-02-13,1491049.65493048,1546714.21133078,1477599.7248563902,1967267.72612044,1463691.6125078802,1522554.9151753802,2.045751633986928
2024-02-14,1496765.9749304801,1547302.1413307802,1483213.3348563903,2000201.25612044,1468859.87250788,1528392.07517538,2.05359477124183
2024-02-15,1510580.41493048,1563487.69133078,1496748.4748563902,2031537.07612044,1481053.60250788,1542498.54517538,2.072549019607843
2024-02-18,1536780.2149304799,1583275.8113307802,1519364.69485639,2023310.29612044,1476921.98250788,1569252.19517538,2.1084967320261434
2024-02-19,1523918.49493048,1587177.91133078,1509988.1748563899,2059567.6261204404,1494348.5225078803,1556118.5851753799,2.090849673202614
2024-02-20,1541067.45493048,1599435.47133078,1525323.6548563903,2051320.4461204403,1496406.3325078802,1573630.06517538,2.1143790849673203
2024-02-21,1534398.41493048,1595030.99133078,1519609.7948563902,2045575.4361204403,1497826.76250788,1566820.04517538,2.1052287581699347
2024-02-22,1532492.9749304801,1591594.1613307802,1519212.3448563903,2059456.40612044,1509253.98250788,1564874.32517538,2.1026143790849674
2024-02-25,1501053.21493048,1614263.68133078,1493741.3048563902,2011043.6661204402,1529158.9225078803,1532769.9451753802,2.0594771241830063
2024-02-26,1525347.5749304802,1661512.0213307801,1521415.0648563902,2087610.8961204402,1585196.1125078802,1557577.8751753801,2.09281045751634
2024-02-27,1513438.57493048,1664041.0613307802,1513169.9448563901,2096928.8061204401,1605340.93250788,1545417.12517538,2.076470588235294
2024-02-28,1523442.13493048,1677028.12133078,1521663.2748563902,2073040.52612044,1602496.8225078802,1555632.1551753802,2.0901960784313727
2024-02-29,1511056.77493048,1674187.5913307802,1512197.31485639,2092588.3961204402,1615348.2525078803,1542984.97517538,2.0732026143790847
2024-03-03,1525347.3647704,1716925.1290307501,1530941.17166198,2119941.90692868,1670130.7037052503,1557366.2056835801,2.079084967320261
2024-03-04,1562268.8647704,1796864.73903075,1571214.3816619802,2273278.05408356,1739272.5897016702,1595063.86568358,2.1294117647058823
2024-03-05,1551719.8647704,1767867.00903075,1558260.4216619802,2231830.24956976,1706583.8464563903,1584293.10568358,2.115032679738562
2024-03-06,1664881.8647704,1812818.2890307503,1651404.47166198,2139344.0899119005,1648068.9186872903,1699833.9856835802,2.269281045751634
2024-03-07,1620288.3647704,1800254.2890307503,1615456.21166198,2163212.6354061,1677940.5044275904,1654303.0456835802,2.2084967320261435
2024-03-10,1681664.3647704,1853498.15903075,1671363.2216619803,2204577.4809043,1694357.8307931405,1716969.2856835802,2.292156862745098
2024-03-11,1796744.3647704,1922200.6890307502,1767927.81166198,2161531.0385533604,1651143.8568835803,1834468.4856835802,2.449019607843137
2024-03-12,1710913.8647704,1872971.9190307502,1691474.96166198,2161269.13855336,1643582.82359927,1746833.66568358,2.3320261437908494
2024-03-13,1723380.8647704,1870871.5790307499,1695476.99166198,2099192.46855336,1581043.7508401703,1759562.74568358,2.349019607843137
2024-03-14,1609739.3647704,1780065.85903075,1595759.4416619802,2113257.26855336,1584642.9508401703,1643532.2856835802,2.1941176470588233
2024-03-17,1651935.3647704003,1803774.44903075,1629392.2816619803,2069095.10855336,1552976.0708401701,1686615.3256835802,2.2516339869281046
2024-03-18,1559391.8647704003,1681260.4690307502,1533698.3416619804,1899906.9885533599,1426251.0608401704,1592126.3856835803,2.1254901960784314
2024-03-19,1487466.8647704,1605969.32903075,1468105.13166198,1874614.9885533599,1406396.1124828302,1518689.38568358,2.0274509803921568
2024-03-20,1527265.3647704,1643167.83903075,1505794.5716619804,1897135.91855336,1429936.1924828303,1559324.5256835802,2.081699346405229
2024-03-21,1509523.8647704,1621512.2590307503,1490924.5916619801,1935229.84855336,1436830.6424828302,1541210.0656835802,2.057516339869281
2024-03-24,1505208.3647704,1607087.8490307503,1486087.28166198,1925139.78855336,1427547.8924828302,1536803.8456835803,2.0516339869281044
2024-03-25,1533978.3647704,1637095.1690307502,1513826.17166198,1954710.9085533598,1448946.40248283,1566178.64568358,2.090849673202614
2024-03-26,1549801.8647704,1648306.05903075,1527813.6516619802,1940428.92855336,1449323.3824828302,1582334.7856835802,2.112418300653595
2024-03-27,1534457.8647704,1628682.7490307502,1512221.6116619802,1890840.4985533596,1430778.8424828302,1566668.2256835802,2.0915032679738563
2024-03-28,1489384.8647704,1589078.04903075,1470337.09166198,1854940.36855336,1411332.1724828302,1520647.7056835801,2.030065359477124
