date,regime,core_weight,satellite_weight,guard_active,sleeve_drawdown,portfolio_drawdown,turnover_value,turnover_pct,fees
2019-02-05,bull,0.2,0.8,False,0.0,0.0,109727.91653999999,0.9975265139999999,269.45583308
2019-07-09,bull,0.2,0.8,False,0.0,0.0,43088.362264999996,0.32851896729530494,131.17672453
2020-01-02,stress,0.9,0.09999999999999998,False,-0.6589636907497437,-0.565827998329025,230194.51932999998,1.2868612009606775,465.38903866
2020-07-06,stress,0.9,0.09999999999999998,False,-0.9517454092686435,-0.5172902473856376,24376.95432,0.1254067938750511,73.75390864
2021-01-04,stress,0.9,0.09999999999999998,False,-0.9379039907937812,-0.40121417739235143,31122.471800000007,0.12291586454764998,82.2449436
2021-07-04,stress,0.9,0.09999999999999998,False,-0.9167103079419996,-0.29403485652673567,65274.15226000001,0.22216500720600588,175.54830452
2022-01-02,stress,0.9,0.09999999999999998,False,-0.8963304685317142,-0.023845135919834948,40183.645645,0.102622121679726,110.36729129
2022-07-03,stress,0.9,0.09999999999999998,False,-0.9125990489728177,-0.12318896565890602,54534.07354,0.1438918993305908,154.06814708
2023-01-02,stress,0.9,0.09999999999999998,False,-0.8142792907843804,-0.026702687162232452,99747.692675,0.14898257427987532,229.49538535
2023-07-04,stress,0.9,0.09999999999999998,False,-0.7753007703621175,-0.005020514535937326,158554.90816000002,0.18647379303522668,362.10981632000005
2024-01-02,stress,0.9,0.09999999999999998,False,-0.668739654509418,-0.024339869644344203,116695.775165,0.09072336153202848,273.39155033000003
2024-07-01,stress,0.9,0.09999999999999998,False,-0.5789118959536741,-0.15139643463766328,171252.18591499998,0.11439648034573303,367.50437183
2025-01-02,stress,0.9,0.09999999999999998,False,-0.5118533502649123,-0.04228891204561491,225554.23322499997,0.13382316627334,481.1084664499999
2025-07-01,stress,0.9,0.09999999999999998,False,-0.3389154359681612,-0.004277369449480095,215617.83654000002,0.10680708037046234,446.23567308
2026-01-04,bull,0.2,0.8,False,-0.19420848286059356,-0.00875113807675143,287538.132585,0.10804456023416804,580.0762651699999
