family,number,value,param_kama_len,param_kama_fast,param_kama_slow,param_cci_len,param_cci_threshold,param_allocation_ladder,param_atr_len,param_atr_stop,param_atr_trail,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity,holdout_score,holdout_cagr,holdout_sharpe,holdout_profit_factor,holdout_max_drawdown,holdout_return_dd,holdout_closed_trades,holdout_twr_total_return,holdout_excess_return_vs_dca,holdout_dca_twr_total_return,holdout_final_equity
kama_cci_atr_allocation,115,-0.10056158035343965,40,5,59,36,0.0,100_60_20,19,2.3,1.7000000000000002,2.231669058591986,0.5479875959993407,1.779913173497287,3.832525037078671,0.2474261258915973,3.841377102436579,8.0,0.5452977199710102,-0.11668245500652519,334899.12345785764,2.374401552760533,0.31210566268586715,1.7144380933435632,15.57710479318126,0.09494640764199758,3.287177160642923,8.0,0.46144282540735015,-0.10056158035343965,0.5620044057607898,397684.2617789501
kama_cci_atr_allocation,116,-0.22379974864202823,38,5,58,34,5.0,100_25_0,28,2.7,1.4,2.9799989592534106,0.547730804755345,1.7869774214221354,4.577925124423807,0.23778316750866157,5.284111794631331,32.0,0.5450386908498264,-0.11694148412770894,332866.6779022726,2.0126823568256027,0.2319090179549177,1.4066262905142375,4.920150003915055,0.08922459534325677,2.5991602098360698,10.0,0.3382046571187616,-0.22379974864202823,0.5620044057607898,373107.08176664053
kama_cci_atr_allocation,117,-0.10647009922966633,39,5,56,35,0.0,100_60_20,25,2.7,1.9000000000000001,2.436537008763913,0.616623555399074,1.9842922571362107,0.6927047952204063,0.281392546308078,4.791268268247768,4.0,0.6135345002925192,-0.048445674685016094,345728.3695281575,2.353477983163674,0.30830575319375075,1.6908796362828968,14.365127283016681,0.09494862388414405,3.2470797425136384,6.0,0.4555343065311235,-0.10647009922966633,0.5620044057607898,397611.4329623601
kama_cci_atr_allocation,118,-0.22871768603969422,40,5,58,10,5.0,100_60_20,27,1.9,1.7000000000000002,2.381135273900943,0.5677501514959375,1.8358379110636158,1.8576673407555715,0.24839821489948954,4.308161379510089,9.0,0.5649292152259453,-0.09705095975159,337422.28633223777,1.8081687655600274,0.22866618946638329,1.3733258449075854,7.452758412274082,0.11029247217565374,2.073271048836456,8.0,0.3332867197210956,-0.22871768603969422,0.5620044057607898,369192.84190633026
kama_cci_atr_allocation,119,-0.09689475252430779,38,5,44,31,10.0,100_60_20,25,2.2,1.8,2.346297184144653,0.6159620084392763,1.9444220560293222,0.6704689911196875,0.2656056626605914,4.589456563002156,6.0,0.6128651768133753,-0.04911499816416015,345692.98334805015,2.394328535718451,0.3144616922336336,1.7325140877869074,14.694204312610433,0.09448624451792187,3.3281213983902966,8.0,0.465109653236482,-0.09689475252430779,0.5620044057607898,398647.46590146015
kama_cci_atr_allocation,120,-0.1594710727603017,37,5,60,32,55.0,100_60_20,20,2.5,1.6,2.4560444227802227,0.5817940460233502,1.9858318051306263,0.8279003854335397,0.26516376570954836,4.814835204815498,5.0,0.5788972056248218,-0.08308296935271359,338643.57543754514,2.01153724166609,0.27402071489284974,1.5790928883038544,7.124212001851258,0.11118530804420723,2.4645406817949294,7.0,0.4025333330004881,-0.1594710727603017,0.5620044057607898,383482.89919088024
kama_cci_atr_allocation,121,-0.07605240531915713,39,5,57,33,0.0,100_60_20,26,2.4000000000000004,1.9000000000000001,2.4304295013650923,0.6173451938034233,1.9789785743891235,0.7998320850381858,0.24742039816323202,4.737279382269724,5.0,0.6142512828017492,-0.047728892175786186,345834.9463077151,2.4567134240361144,0.3278217749902801,1.7846719656206194,19.66360382434795,0.0949483192344246,3.4526337868172035,6.0,0.48595200044163267,-0.07605240531915713,0.5620044057607898,402032.6778568802
kama_cci_atr_allocation,122,-0.07605240531915713,39,5,57,33,0.0,100_60_20,26,2.3,2.0,2.4304295013650923,0.6173451938034233,1.9789785743891235,0.7998320850381858,0.24742039816323202,4.737279382269724,5.0,0.6142512828017492,-0.047728892175786186,345834.9463077151,2.4567134240361144,0.3278217749902801,1.7846719656206194,19.66360382434795,0.0949483192344246,3.4526337868172035,6.0,0.48595200044163267,-0.07605240531915713,0.5620044057607898,402032.6778568802
kama_cci_atr_allocation,123,-0.08214425927137081,39,5,57,34,0.0,100_60_20,26,2.3,2.0,2.489863242776791,0.6283167943404655,2.006703766861064,0.8256643418878653,0.24742039816323202,4.85756673163231,5.0,0.625159924411878,-0.036820250565657464,347506.77074218256,2.4357152368527015,0.32392239426215874,1.7632929572074123,19.251874813808723,0.0949465723359354,3.4116281008657383,6.0,0.479860146489419,-0.08214425927137081,0.5620044057607898,400780.55013258016
kama_cci_atr_allocation,124,-0.07605240531915713,39,5,57,33,0.0,100_60_20,26,2.3,2.0,2.4304295013650923,0.6173451938034233,1.9789785743891235,0.7998320850381858,0.24742039816323202,4.737279382269724,5.0,0.6142512828017492,-0.047728892175786186,345834.9463077151,2.4567134240361144,0.3278217749902801,1.7846719656206194,19.66360382434795,0.0949483192344246,3.4526337868172035,6.0,0.48595200044163267,-0.07605240531915713,0.5620044057607898,402032.6778568802
kama_cci_atr_allocation,125,-0.07605240531915713,39,5,58,33,0.0,100_60_20,26,2.2,2.0,2.368891931192621,0.6111651175631984,1.954198015423902,0.7998320850381858,0.24742039816323202,4.59735466613237,6.0,0.6081054365547394,-0.053874738422796,345040.33605192753,2.4567134240361144,0.3278217749902801,1.7846719656206194,19.66360382434795,0.0949483192344246,3.4526337868172035,6.0,0.48595200044163267,-0.07605240531915713,0.5620044057607898,402032.6778568802
kama_cci_atr_allocation,126,-0.15723974713870015,39,5,59,35,0.0,100_60_20,26,2.1,2.2,2.4566261991196874,0.6185196275812084,1.980209610455685,0.6660093005791774,0.2573222841984175,4.8516145816461105,7.0,0.6154162178752545,-0.04656395710228084,346651.0530747201,2.1173008144047705,0.2754714430478369,1.5422745108045197,9.815771859092562,0.10048299287505114,2.741473309720988,8.0,0.40476465862208966,-0.15723974713870015,0.5620044057607898,390730.1347445401
kama_cci_atr_allocation,127,-0.11142393577346432,38,5,60,34,35.0,100_60_20,26,2.2,2.0,2.5168048940977625,0.6371323193529967,2.065869387053932,0.8321403974645935,0.24496358247492345,4.893707392422553,5.0,0.6339202307811581,-0.02805994419637725,349382.0536052976,2.347302978333414,0.3051164444188079,1.7052608621915837,17.769902751119233,0.09449013933724282,3.229082384245652,6.0,0.4505804699873255,-0.11142393577346432,0.5620044057607898,394226.65051841026
kama_cci_atr_allocation,128,-0.11567314196579748,39,5,58,32,5.0,100_60_20,24,1.8,2.0,2.3793370519661465,0.5862979417243596,1.8962299165106897,1.4689147606768596,0.25732191155723017,4.41291296398859,9.0,0.5833859394545969,-0.07859423552293843,340853.53322949004,2.3234838707561405,0.3023783147176029,1.6712841477813376,11.584992234159655,0.09494697346360714,3.1847072496049966,8.0,0.44633126379499233,-0.11567314196579748,0.5620044057607898,396930.3290397502
