family,number,value,param_regime_ma,param_rsi_len,param_rsi_entry,param_rsi_exit,param_bb_len,param_bb_std,param_atr_stop,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity
mean_reversion,115,0.5917551527105451,240,18,37.5,68.5,38,2.4,2.5,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,116,0.21513736481961712,212,20,38.0,67.0,19,2.4,2.3,0.21513736481961712,0.009231738643527804,0.12290906743914731,1.25,0.08394348433641652,0.18158333336714938,3.0,0.009193411259332596,-0.6527867637182028,237214.55775756502
mean_reversion,117,-0.06619801749775353,218,19,28.0,69.5,40,2.3,2.6,-0.06619801749775353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6619801749775354,235000.0
mean_reversion,118,0.1383338178626159,226,2,36.0,67.5,39,2.3,2.4000000000000004,0.1383338178626159,0.00031777520026882167,0.023028703902828254,1.25,0.08077404561091628,0.033705931564634875,3.0,0.00031602109037440207,-0.6616641538871609,235493.36803832254
mean_reversion,119,0.5613591944485502,233,17,31.0,66.5,38,1.5,2.1,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,120,0.5613591944485502,223,16,35.0,68.5,40,2.5,2.4000000000000004,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,121,0.8453502401874272,208,18,37.0,66.0,40,2.2,2.5,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,122,0.84960262495064,215,19,37.0,69.0,39,2.3,2.7,0.84960262495064,0.05040546974415222,0.4979968354262757,3.75,0.08394348433641652,0.6587504072067976,3.0,0.050198603029026345,-0.611781571948509,243504.74170725752
mean_reversion,123,0.5917551527105451,216,19,39.0,69.0,38,2.3,2.7,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,124,0.8799985832126349,213,19,38.5,68.0,39,2.3,2.6,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,125,0.5758115321342222,212,20,38.5,68.0,37,2.4,2.6,0.5758115321342222,0.04000459741332202,0.3965183627484987,2.5,0.08183319852208337,0.48886726784146467,2.0,0.03983968600450627,-0.6221404889730291,241249.457090095
mean_reversion,126,0.4461663714806209,214,19,36.0,52.0,39,2.3,2.5,0.4461663714806209,0.020474734258907057,0.22442345428438704,2.5,0.08394348433641652,0.2439168473057402,2.0,0.02039185061638893,-0.6415883243611464,238058.7627789
mean_reversion,127,0.4597868988370485,209,20,37.0,70.0,36,2.3,2.2,0.4597868988370485,0.022609165347284688,0.2431569063158281,2.5,0.08394348433641652,0.26934450433373724,2.0,0.02251745584475978,-0.6394627191327755,238487.862771575
mean_reversion,128,0.5917551527105451,221,18,39.0,69.0,38,2.4,2.7,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,129,0.8325662121899815,217,19,38.0,60.0,39,2.2,2.3,0.8325662121899815,0.04727185396956202,0.46104812525861916,5.040576092354714,0.08183319852208337,0.6323620226124362,5.0,0.047078310600553064,-0.6149018643769824,242872.75710493754
mean_reversion,130,0.5613591944485502,206,19,36.5,67.5,39,2.3,2.6,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,131,0.8453502401874272,213,18,37.5,68.5,40,2.3,2.4000000000000004,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,132,0.8113712937081858,219,18,38.0,68.0,40,2.2,2.6,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,133,0.5917551527105451,210,19,38.5,57.0,39,2.4,2.8,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,134,0.5917551527105451,200,20,39.5,66.5,37,2.3,2.5,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,135,0.5613591944485502,215,18,35.5,69.5,38,2.2,2.2,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,136,0.8453502401874272,228,17,37.0,67.0,40,2.3,2.5,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,137,0.4461663714806209,224,20,37.5,68.0,27,2.9000000000000004,2.9000000000000004,0.4461663714806209,0.020474734258907057,0.22442345428438704,2.5,0.08394348433641652,0.2439168473057402,2.0,0.02039185061638893,-0.6415883243611464,238058.7627789
mean_reversion,138,0.5613591944485502,221,19,34.5,67.5,39,2.2,2.4000000000000004,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,139,0.5917551527105451,206,19,39.5,69.0,38,2.4,2.7,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,140,0.8113712937081858,216,8,39.0,70.0,40,2.2,2.3,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,141,0.864054962636312,203,18,36.5,66.5,40,2.3,2.8,0.864054962636312,0.051657136773781864,0.5193100435096761,3.75,0.08183319852208337,0.6859513835982288,3.0,0.051444928135661594,-0.6105352468418738,243691.7360697275
mean_reversion,142,0.864054962636312,209,18,36.5,66.5,39,2.3,2.8,0.864054962636312,0.051657136773781864,0.5193100435096761,3.75,0.08183319852208337,0.6859513835982288,3.0,0.051444928135661594,-0.6105352468418738,243691.7360697275
mean_reversion,143,0.864054962636312,210,18,36.5,65.5,39,2.3,2.8,0.864054962636312,0.051657136773781864,0.5193100435096761,3.75,0.08183319852208337,0.6859513835982288,3.0,0.051444928135661594,-0.6105352468418738,243691.7360697275
mean_reversion,144,0.864054962636312,201,17,35.5,66.0,39,2.3,2.7,0.864054962636312,0.051657136773781864,0.5193100435096761,3.75,0.08183319852208337,0.6859513835982288,3.0,0.051444928135661594,-0.6105352468418738,243691.7360697275
mean_reversion,145,0.5758115321342222,202,17,35.5,65.5,38,2.3,2.8,0.5758115321342222,0.04000459741332202,0.3965183627484987,2.5,0.08183319852208337,0.48886726784146467,2.0,0.03983968600450627,-0.6221404889730291,241249.457090095
mean_reversion,146,0.5613591944485502,199,18,34.0,66.0,37,2.3,2.9000000000000004,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,147,0.5613591944485502,204,18,33.0,65.0,39,2.4,2.8,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,148,0.8453502401874272,207,17,36.0,64.5,40,2.2,2.6,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,149,0.864054962636312,208,18,36.5,66.5,39,2.3,2.7,0.864054962636312,0.051657136773781864,0.5193100435096761,3.75,0.08183319852208337,0.6859513835982288,3.0,0.051444928135661594,-0.6105352468418738,243691.7360697275
mean_reversion,150,0.5613591944485502,210,17,35.0,66.5,37,2.2,2.7,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,151,0.864054962636312,211,18,36.5,65.5,39,2.3,2.6,0.864054962636312,0.051657136773781864,0.5193100435096761,3.75,0.08183319852208337,0.6859513835982288,3.0,0.051444928135661594,-0.6105352468418738,243691.7360697275
mean_reversion,152,0.5758115321342222,211,18,36.5,65.0,39,2.4,2.7,0.5758115321342222,0.04000459741332202,0.3965183627484987,2.5,0.08183319852208337,0.48886726784146467,2.0,0.03983968600450627,-0.6221404889730291,241249.457090095
mean_reversion,153,0.5613591944485502,202,18,35.5,65.5,38,2.3,2.6,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,154,-0.10977038380644312,207,3,36.5,66.0,38,2.3,2.9000000000000004,-0.10977038380644312,-0.006250153890257515,-0.0716515998882036,0.0,0.08077404561091628,-0.07738011218235048,2.0,-0.0062255067446734536,-0.6682056817222088,234066.17849507253
mean_reversion,155,0.5613591944485502,209,18,36.0,63.5,39,2.4,2.8,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,156,0.8799985832126349,211,17,36.5,66.5,39,2.3,2.5,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,157,0.4838924407010845,212,16,36.5,66.5,36,2.3,2.5,0.4838924407010845,0.024428638608862296,0.3119742922141652,2.5,0.08077404561091628,0.3024391219994349,2.0,0.024329378451667716,-0.6376507965258676,238759.67755658
mean_reversion,158,0.5917551527105451,203,17,37.5,65.5,39,2.4,2.6,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,159,0.5613591944485502,205,17,35.0,64.5,38,2.3,2.5,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,160,0.4461663714806209,213,18,34.5,66.0,26,2.4,2.7,0.4461663714806209,0.020474734258907057,0.22442345428438704,2.5,0.08394348433641652,0.2439168473057402,2.0,0.02039185061638893,-0.6415883243611464,238058.7627789
mean_reversion,161,0.8453502401874272,208,18,37.0,67.0,40,2.2,2.6,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,162,0.864054962636312,197,19,37.5,67.5,39,2.3,2.8,0.864054962636312,0.051657136773781864,0.5193100435096761,3.75,0.08183319852208337,0.6859513835982288,3.0,0.051444928135661594,-0.6105352468418738,243691.7360697275
mean_reversion,163,0.84960262495064,197,18,36.0,66.5,39,2.3,2.8,0.84960262495064,0.05040546974415222,0.4979968354262757,3.75,0.08394348433641652,0.6587504072067976,3.0,0.050198603029026345,-0.611781571948509,243504.74170725752
mean_reversion,164,0.5758115321342222,200,19,38.0,67.5,38,2.3,2.7,0.5758115321342222,0.04000459741332202,0.3965183627484987,2.5,0.08183319852208337,0.48886726784146467,2.0,0.03983968600450627,-0.6221404889730291,241249.457090095
mean_reversion,165,0.8453502401874272,211,17,36.5,65.5,40,2.3,2.3,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,166,0.5758115321342222,204,19,37.5,67.0,37,2.3,2.4000000000000004,0.5758115321342222,0.04000459741332202,0.3965183627484987,2.5,0.08183319852208337,0.48886726784146467,2.0,0.03983968600450627,-0.6221404889730291,241249.457090095
mean_reversion,167,-0.06619801749775353,218,18,16.0,68.0,39,2.2,2.5,-0.06619801749775353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6619801749775354,235000.0
mean_reversion,168,0.5917551527105451,208,18,37.0,66.5,39,2.4,2.6,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,169,-0.06619801749775353,212,19,23.0,49.0,38,2.3,2.9000000000000004,-0.06619801749775353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6619801749775354,235000.0
mean_reversion,170,0.5917551527105451,206,17,38.5,67.5,38,2.4,2.8,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,171,0.84960262495064,209,20,37.5,66.0,40,2.2,2.8,0.84960262495064,0.05040546974415222,0.4979968354262757,3.75,0.08394348433641652,0.6587504072067976,3.0,0.050198603029026345,-0.611781571948509,243504.74170725752
mean_reversion,172,0.5613591944485502,196,19,36.0,67.0,40,2.3,2.7,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,173,0.8113712937081858,214,18,38.0,68.5,39,2.1,2.9000000000000004,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,174,0.5613591944485502,202,19,36.5,59.0,40,2.3,3.0,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,175,0.8325662121899815,219,20,38.5,67.5,39,2.2,2.5,0.8325662121899815,0.04727185396956202,0.46104812525861916,5.040576092354714,0.08183319852208337,0.6323620226124362,5.0,0.047078310600553064,-0.6149018643769824,242872.75710493754
mean_reversion,176,0.5613591944485502,211,18,35.5,68.0,39,2.3,2.6,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,177,0.8325662121899815,199,19,38.0,65.0,40,2.2,2.7,0.8325662121899815,0.04727185396956202,0.46104812525861916,5.040576092354714,0.08183319852208337,0.6323620226124362,5.0,0.047078310600553064,-0.6149018643769824,242872.75710493754
mean_reversion,178,0.5917551527105451,216,16,37.0,66.0,38,2.3,2.3,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,179,0.5917551527105451,192,18,37.5,66.5,37,2.3,2.8,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,180,0.5613591944485502,205,20,36.0,67.0,40,2.2,2.4000000000000004,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,181,0.84960262495064,214,19,37.0,67.5,39,1.9,2.4000000000000004,0.84960262495064,0.05040546974415222,0.4979968354262757,3.75,0.08394348433641652,0.6587504072067976,3.0,0.050198603029026345,-0.611781571948509,243504.74170725752
mean_reversion,182,0.5613591944485502,209,19,36.5,67.0,40,2.3,2.4000000000000004,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,183,0.84960262495064,216,20,37.5,68.0,39,2.3,2.6,0.84960262495064,0.05040546974415222,0.4979968354262757,3.75,0.08394348433641652,0.6587504072067976,3.0,0.050198603029026345,-0.611781571948509,243504.74170725752
mean_reversion,184,0.8453502401874272,221,19,38.5,68.5,40,2.3,2.5,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,185,0.8799985832126349,211,18,37.0,66.5,39,2.3,2.3,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,186,0.8453502401874272,212,17,36.5,66.0,38,2.2,2.2,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,187,-0.06619801749775353,208,18,35.5,55.0,10,2.4,2.7,-0.06619801749775353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6619801749775354,235000.0
mean_reversion,188,0.16020770893902392,205,18,39.0,65.5,14,2.3,1.7000000000000002,0.16020770893902392,0.003032951258754274,0.027075062817291023,1.25,0.08077404561091628,0.08483972958060607,5.0,0.003019849301904548,-0.6589603256756309,235971.76677789757
mean_reversion,189,0.6115936190885428,202,17,30.0,64.5,39,2.3,2.1,0.6115936190885428,0.0431573913792368,0.4281919715151322,2.5,0.07651070060624998,0.5640836630618402,2.0,0.0429789735844297,-0.6190012013931057,241720.45174977003
mean_reversion,190,0.5613591944485502,218,18,32.0,66.5,38,2.2,2.3,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,191,0.84960262495064,214,19,37.0,65.5,39,2.3,2.4000000000000004,0.84960262495064,0.05040546974415222,0.4979968354262757,3.75,0.08394348433641652,0.6587504072067976,3.0,0.050198603029026345,-0.611781571948509,243504.74170725752
mean_reversion,192,0.8325662121899815,210,19,37.5,67.5,40,2.3,2.2,0.8325662121899815,0.04727185396956202,0.46104812525861916,5.040576092354714,0.08183319852208337,0.6323620226124362,5.0,0.047078310600553064,-0.6149018643769824,242872.75710493754
mean_reversion,193,0.8799985832126349,215,18,38.0,66.5,39,2.3,2.5,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,194,0.16062649877894858,212,18,38.0,66.5,17,1.6,2.6,0.16062649877894858,0.003032951258754246,0.02986699508345661,1.25,0.08077404561091628,0.08483972958060573,5.0,0.0030198493019045203,-0.6589603256756309,235971.76677789757
mean_reversion,195,0.8113712937081858,206,18,38.0,69.5,38,2.0,2.5,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,196,0.8799985832126349,218,17,37.0,66.0,39,2.3,2.7,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,197,0.5917551527105451,222,17,36.5,65.0,37,2.4,2.7,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,198,0.864054962636312,218,17,35.5,66.0,39,2.3,2.8,0.864054962636312,0.051657136773781864,0.5193100435096761,3.75,0.08183319852208337,0.6859513835982288,3.0,0.051444928135661594,-0.6105352468418738,243691.7360697275
mean_reversion,199,0.864054962636312,219,17,35.5,66.0,39,2.3,2.5,0.864054962636312,0.051657136773781864,0.5193100435096761,3.75,0.08183319852208337,0.6859513835982288,3.0,0.051444928135661594,-0.6105352468418738,243691.7360697275
mean_reversion,200,0.5917551527105451,224,16,36.0,65.0,39,2.4,2.3,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,201,0.5613591944485502,219,17,35.0,66.0,39,2.3,2.6,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,202,0.864054962636312,217,17,35.5,66.0,39,2.3,2.5,0.864054962636312,0.051657136773781864,0.5193100435096761,3.75,0.08183319852208337,0.6859513835982288,3.0,0.051444928135661594,-0.6105352468418738,243691.7360697275
mean_reversion,203,0.864054962636312,220,16,34.5,65.5,39,2.3,2.5,0.864054962636312,0.051657136773781864,0.5193100435096761,3.75,0.08183319852208337,0.6859513835982288,3.0,0.051444928135661594,-0.6105352468418738,243691.7360697275
mean_reversion,204,0.5917551527105451,215,17,36.0,64.0,38,2.3,2.7,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,205,0.8453502401874272,217,17,37.0,66.5,40,2.3,2.8,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,206,0.5613591944485502,172,18,35.0,66.0,39,2.3,2.6,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,207,0.5613591944485502,226,18,33.5,67.0,38,2.4,2.4000000000000004,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
mean_reversion,208,0.8453502401874272,222,16,36.0,65.5,40,2.3,2.5,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,209,0.5917551527105451,212,17,36.5,66.5,38,2.4,2.6,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,210,0.8799985832126349,214,18,37.0,68.5,39,2.3,3.9000000000000004,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,211,0.8799985832126349,214,18,37.0,69.0,39,2.3,2.3,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,212,0.8453502401874272,213,18,37.0,69.0,40,2.3,2.8,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,213,0.8799985832126349,210,18,37.5,69.0,39,2.3,4.0,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,214,0.8799985832126349,209,18,37.5,69.0,39,2.3,3.8000000000000003,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,215,0.37344376622390585,210,18,37.5,69.5,31,2.3,3.9000000000000004,0.37344376622390585,0.018043150393011964,0.22022135465648182,2.0789969238288433,0.08077404561091628,0.22338345990191108,4.0,0.01797027909493859,-0.6440098958825968,237533.75150670504
mean_reversion,216,0.8453502401874272,210,18,37.0,68.5,40,2.3,3.7,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,217,0.5917551527105451,214,18,38.5,69.0,39,2.4,4.0,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,218,0.5917551527105451,208,18,38.0,69.5,38,2.3,3.9000000000000004,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,219,0.864054962636312,215,18,36.5,70.0,40,2.3,3.9000000000000004,0.864054962636312,0.051657136773781864,0.5193100435096761,3.75,0.08183319852208337,0.6859513835982288,3.0,0.051444928135661594,-0.6105352468418738,243691.7360697275
mean_reversion,220,0.8799985832126349,212,18,37.0,68.5,39,2.3,4.0,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,221,0.8799985832126349,212,18,37.0,68.5,39,2.3,4.0,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,222,0.8799985832126349,213,18,37.0,68.5,39,2.3,4.0,0.8799985832126349,0.05228499540604292,0.5865242801323278,3.75,0.08077404561091628,0.7001348733122115,3.0,0.05207010284446112,-0.6099100721330742,243785.53400126254
mean_reversion,223,0.5917551527105451,214,18,37.5,69.0,38,2.3,4.0,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,224,0.8453502401874272,216,18,37.0,68.5,40,2.3,3.9000000000000004,0.8453502401874272,0.04789492694703096,0.5092397956651606,5.094196523437901,0.08077404561091628,0.6457835723184164,5.0,0.04769874018633852,-0.6142814347911969,242965.85258620256
mean_reversion,225,0.8113712937081858,211,18,38.0,68.5,39,2.2,4.0,0.8113712937081858,0.04404996013241547,0.4638230123591981,5.094196523437901,0.08077404561091628,0.5807472655004698,5.0,0.043869611253886,-0.6181105637236494,242238.14426293006
mean_reversion,226,0.5917551527105451,213,18,37.5,69.0,39,2.4,3.8000000000000003,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,227,0.5917551527105451,207,18,38.5,68.0,38,2.3,4.0,0.5917551527105451,0.040632456045583076,0.4637325993711504,2.5,0.08077404561091628,0.5030507575554473,2.0,0.040464860713305795,-0.6215153142642296,241343.25502163003
mean_reversion,228,0.5613591944485502,154,19,37.0,69.5,40,2.2,3.9000000000000004,0.5613591944485502,0.038752930383692374,0.3752051546650983,2.5,0.08394348433641652,0.46166629145003346,2.0,0.03859336089787102,-0.6233868140796643,241062.462727625
