family,number,value,param_fast_ma,param_slow_ma,param_ma_type,param_adx_len,param_adx_threshold,param_atr_stop,param_atr_trail,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity
trend,114,2.256813024934009,30,177,SMA,7,18.5,2.0,1.8,2.256813024934009,0.5171869480913758,1.7089854064755892,7.7624756954602585,0.2528264128113843,3.5858471271843846,22.0,0.5146653387878187,-0.14731483618971664,327703.1718473902
trend,115,2.8189567225024716,36,172,SMA,7,19.0,1.9,2.1,2.8189567225024716,0.6364544822666567,2.01787710535334,8.182620889918274,0.1987291236910872,4.563478792747398,13.0,0.6332248732913381,-0.028755301686197277,349564.2700511151
trend,116,2.572145601373049,35,172,SMA,7,20.5,2.1,2.1,2.572145601373049,0.6142691714147945,1.9603152052562276,4.852438207341349,0.1987291236910872,3.98180548601089,13.0,0.6111743172876672,-0.05080585768986812,346880.73747058504
trend,117,2.8235063483938077,32,177,SMA,7,19.0,1.9,2.2,2.8235063483938077,0.6375802663386134,2.0218683036976905,8.190184918921522,0.1987291236910872,4.569676763507157,13.0,0.6343448400003473,-0.02763533497718812,349713.16160065506
trend,118,2.611923516416625,32,177,SMA,7,17.5,2.2,2.1,2.611923516416625,0.6215483091986922,2.00276543831947,4.818419022899437,0.1987291236910872,4.072638769042673,12.0,0.6184154870965026,-0.04356468788103274,347841.7170533651
trend,119,2.5919145232300504,36,165,SMA,7,19.0,2.4,2.2,2.5919145232300504,0.6128063402962348,1.987140914102476,4.711985913354821,0.1987291236910872,4.035018623936047,13.0,0.6097268597876649,-0.05225331518987042,346172.2114376176
trend,120,2.4767205246728543,34,195,SMA,8,19.5,1.9,2.3,2.4767205246728543,0.5827040816063748,1.8838605910238595,8.1699843401728,0.19864040132166916,3.8083009723743313,13.0,0.5797824824602149,-0.0821976925173204,340704.1848667925
trend,121,2.8727308646045606,30,172,SMA,7,18.0,1.9,2.2,2.8727308646045606,0.6503314174941714,2.058022617922193,8.258261179950747,0.1987291236910872,4.6441052813343875,13.0,0.647027765607249,-0.014952409370286412,351506.81211586256
trend,122,2.386896102094398,33,174,SMA,7,18.0,2.0,1.9,2.386896102094398,0.5278897989146178,1.7774611114146348,8.407249342315218,0.20701864134450165,3.723895051933317,17.0,0.525307203918515,-0.13667297105902032,329601.8425717001
trend,123,2.365784608251357,26,163,SMA,7,20.0,2.1,2.0,2.365784608251357,0.556306711689244,1.816010275780933,5.149603835134688,0.20701864134450165,3.626171602017159,17.0,0.5535538516632089,-0.10842632331432644,335723.5956354701
trend,124,2.670907918787425,32,179,SMA,8,17.5,1.9,2.1,2.670907918787425,0.5961998512516828,1.9338212803608088,9.602435711314522,0.20701864134450165,4.255008212973436,15.0,0.5932121547554626,-0.06876802022207273,342120.72169891756
trend,125,2.678044618161588,29,172,SMA,7,19.0,1.7,2.3,2.678044618161588,0.6352084296660161,2.006073633909538,8.327978376152787,0.19864040132166916,4.167225789115268,14.0,0.6320048359660237,-0.029975339011511615,348734.2540387026
trend,126,3.009769304851398,27,188,SMA,7,20.5,1.8,2.2,3.009769304851398,0.6618455747043985,2.172842272357666,8.29428739356087,0.1987291236910872,4.921514013176447,14.0,0.65848012421854,-0.003500050758995399,352878.86190992256
trend,127,1.6468622197446647,27,190,SMA,20,19.5,1.9,2.2,1.6468622197446647,0.4136176972512812,1.4719387811657805,3.976025499405639,0.2864017009422668,2.2799694650273503,16.0,0.4116688042639018,-0.2503113707136336,311320.2522089125
trend,128,2.567595975481713,37,169,SMA,7,18.0,2.0,2.1,2.567595975481713,0.6131433873428378,1.9563240069118772,4.8448741783381015,0.1987291236910872,3.97560751525113,13.0,0.6100543505786581,-0.051925824398877274,346731.84592104505
trend,129,2.651372060355517,30,194,SMA,8,21.0,1.7,2.0,2.651372060355517,0.5823082944257313,1.8896111398288484,9.77744248734704,0.20701864134450165,4.233700698589234,18.0,0.579399425975123,-0.08258074900241236,339497.7901970176
trend,130,2.40046053888421,28,182,SMA,7,17.5,1.8,1.8,2.40046053888421,0.5328328175921774,1.8429587991298995,7.775115991335792,0.2528264128113843,3.8782721025018723,21.0,0.5302283052235066,-0.13175186975402875,329648.2286973952
trend,131,2.587764517898758,23,188,SMA,8,19.0,1.9,2.2,2.587764517898758,0.616940675126453,1.9650271156495822,8.237977686745904,0.19864040132166916,4.0043447971767385,14.0,0.613834121671224,-0.04814605330631139,346047.89236323757
trend,132,2.715795907361848,32,177,SMA,7,19.0,1.8,2.3,2.715795907361848,0.6280821944322025,2.106652245996831,8.22655050504118,0.19864040132166916,4.267257060515271,12.0,0.6249190013727086,-0.0370611736048268,347341.03786488756
trend,133,2.620686478262736,21,185,SMA,8,20.5,1.7,2.4000000000000004,2.620686478262736,0.6212086341299945,1.9436788267999414,8.27451144286427,0.1986747201989293,4.083352034313302,15.0,0.618079649515666,-0.0439005254618694,346763.2215473976
trend,134,2.051454107950272,24,202,SMA,16,18.0,2.0,2.2,2.051454107950272,0.5401499559823871,1.7902656035724944,4.745733315673668,0.2506938868360856,2.994731813713985,16.0,0.537499851947481,-0.12448032303005446,333402.14305923006
trend,135,3.019989779843268,26,189,SMA,7,21.5,1.6,2.1,3.019989779843268,0.6736883339280271,2.095609446716782,8.421406194113056,0.1987291236910872,4.91949215810447,15.0,0.6702578136109392,0.008277638633403805,354654.3688888026
trend,136,2.9615079741493524,26,171,SMA,7,17.0,1.6,2.1,2.9615079741493524,0.6613572311238487,2.0585826457457728,8.313176495070103,0.1987291236910872,4.8369902283427,14.0,0.6579944313481599,-0.003985743629375427,352972.4127478276
trend,137,2.701815890562936,26,158,SMA,7,17.0,1.6,2.0,2.701815890562936,0.5943058299889965,1.9046449964334706,9.493475872289565,0.20701864134450165,4.371172095101187,19.0,0.5913407023198345,-0.07063947265770082,340435.36762025766
trend,138,2.972923319333415,27,172,SMA,7,18.5,1.6,2.1,2.972923319333415,0.6644333866078833,2.0675405907124724,8.310687627421334,0.1987291236910872,4.860800114199893,14.0,0.6610524128150477,-0.0009277621624876331,353517.18677463254
trend,139,2.556372738437334,29,171,SMA,7,18.5,1.6,1.9,2.556372738437334,0.558936691927144,1.8372649011928548,8.565085065546565,0.20701864134450165,4.04272852334578,18.0,0.5561866261586268,-0.10579354881890851,333957.59852569015
trend,140,2.906120456505119,25,164,SMA,7,20.0,1.6,2.1,2.906120456505119,0.647635656272414,2.0189101914239007,8.280821215636108,0.1987291236910872,4.735803451695351,14.0,0.6443511118318941,-0.01762906314564122,350751.1339188351
trend,141,2.906120456505119,25,163,SMA,7,20.0,1.6,2.1,2.906120456505119,0.647635656272414,2.0189101914239007,8.280821215636108,0.1987291236910872,4.735803451695351,14.0,0.6443511118318941,-0.01762906314564122,350751.1339188351
trend,142,2.922867317925475,25,162,SMA,7,21.5,1.6,2.1,2.922867317925475,0.6513982670093621,2.023558315688927,8.313176495070103,0.1987291236910872,4.760977408288705,14.0,0.6480935726396113,-0.013886602337924048,351247.82008956757
trend,143,2.938098056023334,24,152,SMA,7,20.5,1.6,2.2,2.938098056023334,0.6546073883447618,2.0320154814332083,8.350939771473591,0.1987291236910872,4.780413690370781,14.0,0.6512856133785251,-0.010694561599010277,351614.86260888766
trend,144,2.9078463432738118,21,153,SMA,7,21.0,1.6,2.2,2.9078463432738118,0.6590680201862505,2.0337384158364458,7.935800926520818,0.1987291236910872,4.801663445508691,15.0,0.6557190878718364,-0.006261087105698948,352410.4836930301
trend,145,2.83438541633841,19,156,SMA,7,21.5,1.5,2.2,2.83438541633841,0.6438501989200269,2.001397368151286,7.819394181927274,0.1987291236910872,4.685183362813403,16.0,0.6405874802494765,-0.021392694728058825,349903.46070348757
trend,146,2.4181129872149714,19,151,SMA,7,21.5,1.5,2.3,2.4181129872149714,0.5767145289378559,1.8715872387223993,7.514717319117248,0.19864040132166916,3.8678774447449364,18.0,0.5738384544135673,-0.08814172056396807,338834.437369105
trend,147,2.7070918184905297,22,146,SMA,7,21.5,1.6,2.2,2.7070918184905297,0.6049009121757544,1.9403259558766968,7.608828726842475,0.1987291236910872,4.497969161355631,15.0,0.6018621821293875,-0.06011799284814784,343278.4473056026
trend,148,2.628713575144813,21,155,SMA,8,22.0,1.5,2.2,2.628713575144813,0.6254766015956905,1.9649046083500274,7.9002186961124545,0.19864040132166916,4.17831759963733,15.0,0.6223314488924971,-0.039648726085038166,346657.9435685775
trend,149,2.3793666865904477,16,161,SMA,25,21.0,1.6,2.4000000000000004,2.3793666865904477,0.4784449584030937,1.778655885631081,5.9859627685742565,0.2878651748909664,3.967323810787544,11.0,0.4761431089863828,-0.18583706599115257,320443.5946253625
trend,150,2.3122084298051413,19,138,SMA,7,20.5,1.5,1.9,2.3122084298051413,0.4953487627709934,1.71354309698343,8.201617163645803,0.20701864134450165,3.662617556697925,16.0,0.49294782390569863,-0.16903235107183673,323447.20833925507
trend,151,2.9224586526548584,25,150,SMA,7,20.0,1.6,2.1,2.9224586526548584,0.6486165589650288,2.0200988630523877,8.29622447236719,0.1987291236910872,4.750267986165667,14.0,0.6453309828449216,-0.016649192132613677,350502.19198838767
trend,152,2.7419194271968634,24,150,SMA,8,20.5,1.6,2.0,2.7419194271968634,0.5980196272294954,1.9127584013333114,9.895284247177365,0.20701864134450165,4.379367162020325,17.0,0.5950343632498653,-0.06694581172767011,341013.4885729776
trend,153,2.8569098205261567,23,156,SMA,7,20.0,1.5,2.1,2.8569098205261567,0.6487672868760406,2.0159827292507844,7.851913862361968,0.1987291236910872,4.7201484961143345,15.0,0.6454792507098975,-0.01650092426763783,350552.0637960001
trend,154,2.708560197742072,23,153,SMA,8,20.0,1.5,2.1,2.708560197742072,0.6040720931866825,1.922742196307283,9.369615546012003,0.20701864134450165,4.4203829931034315,17.0,0.6010523453124665,-0.06092782966506877,342260.6832386501
trend,155,2.834385045096952,25,157,SMA,7,21.5,1.6,2.2,2.834385045096952,0.6386360096648211,1.996756200696716,7.812699844998965,0.1987291236910872,4.693335269621151,16.0,0.6354077756886282,-0.0265723992889072,348895.90884764516
trend,156,2.6332997350481433,25,143,SMA,7,21.5,1.6,2.3,2.6332997350481433,0.6148550506678139,1.949406103428941,8.110082414401944,0.19864040132166916,4.124846347781185,14.0,0.6117733371535297,-0.05020683782400576,344558.1354918
trend,157,2.717357606017356,22,156,SMA,8,22.0,1.5,2.0,2.717357606017356,0.6025309055562855,1.9176862290291705,9.456249814406378,0.20701864134450165,4.412938312661189,18.0,0.5995200734206781,-0.06246010155685722,341808.6601391101
trend,158,2.9049325190240305,25,148,SMA,7,22.5,1.6,2.2,2.9049325190240305,0.6419139919640664,2.006575440374654,8.22927059667457,0.1987291236910872,4.716540835980166,14.0,0.6386685152971715,-0.02331165968036386,349214.27035723766
trend,159,2.7145107262656922,21,147,SMA,7,21.5,1.6,2.1,2.7145107262656922,0.6070619791886731,1.9450487505536513,7.620253026440139,0.1987291236910872,4.508843596731687,15.0,0.6040107429390266,-0.057969432038508795,343665.4797146651
trend,160,2.678311881428674,17,160,SMA,8,23.0,1.5,2.3,2.678311881428674,0.627362924328378,1.9677158647532083,8.332830736324519,0.19864040132166916,4.18633123627999,15.0,0.624204804130163,-0.03777537084737237,347134.4631982825
trend,161,2.772658572353138,26,135,SMA,7,21.0,1.7,2.2,2.772658572353138,0.6227114495930333,1.9630281655706323,7.866898973560518,0.1987291236910872,4.54326269392418,14.0,0.6195758310287486,-0.04240434394878678,346039.9049058551
trend,162,2.906120456505119,24,165,SMA,7,22.5,1.6,2.2,2.906120456505119,0.647635656272414,2.0189101914239007,8.280821215636108,0.1987291236910872,4.735803451695351,14.0,0.6443511118318941,-0.01762906314564122,350751.1339188351
trend,163,2.917902443446537,23,164,SMA,7,22.5,1.6,2.1,2.917902443446537,0.6500916615587173,2.0197275295308117,8.313176495070103,0.1987291236910872,4.750979824586851,14.0,0.6467945527961065,-0.01518562218142877,351021.41740922007
trend,164,2.7698536397314903,23,165,SMA,8,22.5,1.5,2.1,2.7698536397314903,0.6098370305437435,1.9356717045382807,9.73299131646635,0.20701864134450165,4.44250924481289,16.0,0.6067818342602311,-0.05519834071730423,343577.8690570226
trend,165,2.641171344674362,19,163,SMA,7,23.0,1.6,2.0,2.641171344674362,0.5787015419373263,1.8566737663743436,9.458739999415748,0.20701864134450165,4.262258407837548,19.0,0.575819222991409,-0.08616095198612644,338173.8983133551
trend,166,2.9301201912410053,24,151,SMA,7,20.5,1.6,2.1,2.9301201912410053,0.6515395361729024,2.0261193164794333,8.322960234176827,0.1987291236910872,4.764976334663279,14.0,0.6482363401596267,-0.013743834817908696,351045.87511114014
trend,167,2.8723794480830422,24,150,SMA,7,20.0,1.7,2.1,2.8723794480830422,0.6432296226727158,2.004361298096227,8.273689916189635,0.1987291236910872,4.647702535960374,14.0,0.6399722655067093,-0.022007909470826037,349939.87321588764
trend,168,2.247933446864497,26,150,SMA,8,20.5,1.7,1.9,2.247933446864497,0.5027966336446048,1.6863127533549005,8.050057044204822,0.2528069154630542,3.5633997804782673,19.0,0.5003590522349279,-0.16162112274260748,324488.0683322701
trend,169,2.477103321955244,27,127,SMA,7,21.0,1.7,2.0,2.477103321955244,0.543486171758086,1.8064996191489735,9.071990284626562,0.20701864134450165,4.042298257739849,17.0,0.5407961295713379,-0.12118404540619748,332094.5689338776
trend,170,1.900235312531008,24,140,SMA,8,22.0,1.6,4.0,1.900235312531008,0.4992892307672093,1.8141261300450033,1.301089066250469,0.2157935437341123,3.374013370648362,8.0,0.4968785617165415,-0.16510161326099387,323795.0125279726
trend,171,2.857976923786242,23,144,SMA,7,20.0,1.6,2.1,2.857976923786242,0.6337143304342345,1.9889846048227169,8.038908996738233,0.1987291236910872,4.674084310246026,14.0,0.6305174247452991,-0.03146275023223627,347685.95703129005
trend,172,2.730189653256373,22,144,SMA,7,20.0,1.7,2.1,2.730189653256373,0.6087245737634138,1.9420141134216446,7.871384715261475,0.1987291236910872,4.453761041744767,14.0,0.6056594661100372,-0.056320708867498126,344455.2196697126
trend,173,2.938098056023334,24,152,SMA,7,20.5,1.6,2.1,2.938098056023334,0.6546073883447618,2.0320154814332083,8.350939771473591,0.1987291236910872,4.780413690370781,14.0,0.6512856133785251,-0.010694561599010277,351614.86260888766
trend,174,2.5576791742064873,27,152,SMA,8,20.5,1.7,2.2,2.5576791742064873,0.5978655410846062,1.9114925840924428,8.116988871958261,0.19864040132166916,3.960141121772363,14.0,0.59487824460894,-0.0671019303685953,342123.7654765651
trend,175,2.7068460837432555,25,161,SMA,7,22.5,1.6,2.0,2.7068460837432555,0.5957390157064502,1.907498076430619,9.5028352324811,0.20701864134450165,4.378095074153439,18.0,0.5927656861960933,-0.0692144887814421,340703.1959977201
trend,176,2.8473395300750983,21,166,SMA,7,21.0,1.7,2.2,2.8473395300750983,0.6382140922982261,1.9879530292931435,8.266858086115718,0.1987291236910872,4.612749811871222,15.0,0.6349799722532969,-0.027000202724238365,349467.2782898851
trend,177,2.6511362581395863,27,147,SMA,8,24.0,1.6,2.3,2.6511362581395863,0.6168639886089642,1.982081542824893,8.169561242684981,0.19873277768654263,4.133376382027607,14.0,0.6137691536814864,-0.04821102129604887,344971.4755933276
trend,178,2.9934606229763676,24,152,SMA,7,19.5,1.8,2.1,2.9934606229763676,0.6575271199799966,2.1258267379133606,8.348865676858653,0.1987291236910872,4.88223283697268,12.0,0.6541894904329697,-0.0077906845445656625,351867.1183284376
trend,179,2.8103237881810985,25,163,SMA,8,19.5,1.8,2.1,2.8103237881810985,0.6108551219316642,2.0325458596678216,9.675841481405968,0.20701864134450165,4.52802593611138,14.0,0.6077938906827695,-0.05418628429476591,343635.40091832506
trend,180,2.441965829496985,28,159,SMA,9,23.0,1.5,2.0,2.441965829496985,0.5513547783738603,1.8125085595438573,8.868035581245017,0.28647754087017485,4.022792486343649,19.0,0.5486257218219943,-0.1133544531555411,333660.7138332551
trend,181,2.8849658418778437,24,152,SMA,7,21.0,1.7,2.1,2.8849658418778437,0.6480479940670658,2.0139974749330722,8.317078899780318,0.1987291236910872,4.671948460789388,14.0,0.6447614960946946,-0.017218678882840788,350822.27654146013
trend,182,2.950434650090126,21,152,SMA,7,21.0,1.8,2.1,2.950434650090126,0.6581556378631774,2.118952151392057,7.916403458918236,0.1987291236910872,4.884135525226295,13.0,0.6548141998811687,-0.0071659750963666835,351977.6308528826
trend,183,2.506276469726262,22,151,SMA,7,22.0,1.8,1.9,2.506276469726262,0.5419214695700753,1.861967785438932,8.33398601884453,0.20701864134450165,4.0076233504407615,17.0,0.5392693190660492,-0.12271085591148612,330608.44379856257
trend,184,2.6804345227532433,20,154,SMA,7,21.0,1.6,2.0,2.6804345227532433,0.5981646165971302,1.907959154870594,9.283354532617551,0.20701864134450165,4.392382399251735,19.0,0.5951790062567874,-0.06680116872074798,340941.41023334756
trend,185,2.6262231152021305,24,137,SMA,8,20.5,1.7,2.1,2.6262231152021305,0.5787346954919874,1.8778291594711458,9.506779340286942,0.20701864134450165,4.198915821189409,16.0,0.5758488668003369,-0.0861313081771985,338937.93418082007
trend,186,2.711990363847236,21,148,SMA,7,20.5,1.6,2.1,2.711990363847236,0.6063277621301004,1.9431716612613923,7.616645462814315,0.1987291236910872,4.5051490347825585,16.0,0.6032807800452442,-0.058699394932291205,343543.2795355226
trend,187,2.706031470454602,26,160,SMA,7,21.0,1.8,2.3,2.706031470454602,0.6245571304657,2.061825684153538,8.26984526570291,0.19864040132166916,4.246058874612845,12.0,0.6214152056152995,-0.0405649693622358,346578.6459950376
trend,188,2.6776959601212025,23,154,SMA,8,19.5,1.7,2.0,2.6776959601212025,0.5937295327247714,1.8966195870549662,9.543783169511812,0.20701864134450165,4.2954481705119,18.0,0.5907668590224804,-0.07121331595505498,340565.3467508551
trend,189,2.886107092637924,25,142,SMA,7,21.0,1.6,2.2,2.886107092637924,0.6412724741001631,2.004175048538313,8.094746804898476,0.1987291236910872,4.7121167008969165,14.0,0.6380308855129411,-0.023949289464594292,349039.35861058754
trend,190,2.6948766933569543,26,142,SMA,7,21.5,3.2,2.1,2.6948766933569543,0.6201295525445879,2.011182696715557,4.770094577068,0.1987291236910872,4.242326843154745,12.0,0.6170189688926755,-0.04496120608485993,346179.5751601951
trend,191,2.6705392215629082,24,130,SMA,7,20.5,1.5,2.2,2.6705392215629082,0.594364217689761,1.9264101647377012,7.575005025572525,0.1987291236910872,4.4323778152996525,14.0,0.5913842246624853,-0.07059595031505006,341335.5654558351
trend,192,2.8745920963294096,23,147,SMA,7,22.5,1.6,2.2,2.8745920963294096,0.6378840003579058,1.9970419885575335,8.077345344612803,0.1987291236910872,4.6950659854339705,14.0,0.6346625121637718,-0.027317662813763577,348435.96974657505
trend,193,2.758071652790073,25,166,SMA,8,21.0,1.5,2.1,2.758071652790073,0.6073810252574402,1.9348543664313693,9.700636037032353,0.20701864134450165,4.42733287192139,16.0,0.6043383932960187,-0.05764178168151668,343307.5855666376
trend,194,2.593879517421668,21,154,SMA,7,22.0,1.7,2.3,2.593879517421668,0.6244373670289509,1.9584146715824735,7.89168516560937,0.19864040132166916,4.097645209725595,15.0,0.6212941013474206,-0.04068607363011478,346854.96658166253
trend,195,2.917902443446537,25,158,SMA,7,21.0,1.6,2.2,2.917902443446537,0.6500916615587173,2.0197275295308117,8.313176495070103,0.1987291236910872,4.750979824586851,14.0,0.6467945527961065,-0.01518562218142877,351021.41740922007
trend,196,2.7024234198999837,28,158,SMA,8,21.5,1.6,2.1,2.7024234198999837,0.5929284341613754,1.9079611284662499,9.567461697719787,0.20701864134450165,4.344734214652823,16.0,0.5899693729445075,-0.07201080203302784,340672.2046456351
trend,197,1.9881790702587399,27,58,SMA,7,20.0,1.5,2.0,1.9881790702587399,0.4247336622134023,1.49625276390078,4.820806879948107,0.17269829141140036,2.927231745925299,28.0,0.42272847221363036,-0.239251702763905,314017.58404375263
trend,198,2.6296651948149705,25,141,SMA,8,21.0,1.6,2.2,2.6296651948149705,0.6144681974186466,1.9484493201793638,8.128467935674948,0.19864040132166916,4.109513921395472,14.0,0.611388239827847,-0.05059193514968835,344557.5970458025
trend,199,2.620870831252518,24,150,SMA,7,20.5,1.7,2.3,2.620870831252518,0.6167360561995217,1.949721850245095,8.287405729742499,0.19864040132166916,4.0592508086014085,14.0,0.6136393113604122,-0.04834086361712314,345447.62609958
trend,200,2.9583725918961448,26,163,SMA,7,22.0,1.8,2.2,2.9583725918961448,0.6511097529466381,2.116601684660353,8.25602666000972,0.1987291236910872,4.836496515885341,12.0,0.647806609218645,-0.01417356575889045,351078.9492705226
trend,201,2.9583725918961448,26,164,SMA,7,22.0,1.8,2.2,2.9583725918961448,0.6511097529466381,2.116601684660353,8.25602666000972,0.1987291236910872,4.836496515885341,12.0,0.647806609218645,-0.01417356575889045,351078.9492705226
trend,202,2.9583725918961448,26,163,SMA,7,22.0,1.8,2.2,2.9583725918961448,0.6511097529466381,2.116601684660353,8.25602666000972,0.1987291236910872,4.836496515885341,12.0,0.647806609218645,-0.01417356575889045,351078.9492705226
trend,203,2.760487860873515,27,168,SMA,8,22.5,1.8,2.2,2.760487860873515,0.6377516337188103,2.1123996833606102,8.313140026364641,0.19864040132166916,4.337121804367886,12.0,0.6345352444748436,-0.027444930502691867,348724.1429899925
trend,204,2.760487860873515,28,163,SMA,7,22.0,1.8,2.3,2.760487860873515,0.6377516337188103,2.1123996833606102,8.313140026364641,0.19864040132166916,4.337121804367886,12.0,0.6345352444748436,-0.027444930502691867,348724.1429899925
trend,205,2.976583560189242,26,159,SMA,7,23.5,1.8,2.1,2.976583560189242,0.6546053617747434,2.118606628599332,8.299321420671452,0.1987291236910872,4.862419553076497,12.0,0.6512833688277155,-0.010696806149819882,351538.91489812254
trend,206,2.8011679019909153,26,159,SMA,8,23.0,1.8,2.0,2.8011679019909153,0.6035997185829685,2.0120522263692417,9.895621333801607,0.20701864134450165,4.502016393188119,15.0,0.6005823161266481,-0.061397858850887166,341899.40225230507
trend,207,2.7873713533595907,28,167,SMA,7,23.5,4.4,2.1,2.7873713533595907,0.6446118661052846,2.090402988485137,5.014712890103473,0.1987291236910872,4.387517727301404,12.0,0.6413537836234968,-0.020626391354038487,350917.2448382026
trend,208,2.4155906104123708,22,163,SMA,7,21.5,2.8,1.9,2.4155906104123708,0.5344338477178421,1.787471997363456,8.373230157873305,0.20701864134450165,3.7997342179251254,16.0,0.5318199732641993,-0.13016020171333614,330115.8528657776
trend,209,2.8103237881810985,26,163,SMA,8,22.0,1.8,2.1,2.8103237881810985,0.6108551219316642,2.0325458596678216,9.675841481405968,0.20701864134450165,4.52802593611138,14.0,0.6077938906827695,-0.05418628429476591,343635.40091832506
trend,210,2.5665954026172133,23,157,SMA,7,21.5,1.8,2.4000000000000004,2.5665954026172133,0.604435193513841,1.9954858258370947,7.957466282940978,0.25116296246511827,4.0099110582049,12.0,0.6014154049572896,-0.06056477002024574,343011.21333691257
trend,211,2.7886509056523208,26,168,SMA,7,22.5,3.8000000000000003,2.2,2.7886509056523208,0.644907557538928,2.0892750586984645,5.017874574486411,0.1987291236910872,4.389732587905685,12.0,0.6416478493719877,-0.020332325605547652,350955.9344520576
trend,212,2.917902443446537,24,160,SMA,7,23.0,1.6,2.2,2.917902443446537,0.6500916615587173,2.0197275295308117,8.313176495070103,0.1987291236910872,4.750979824586851,14.0,0.6467945527961065,-0.01518562218142877,351021.41740922007
trend,213,1.4705575080579862,66,159,SMA,18,24.0,1.7,2.1,1.4705575080579862,0.34350323649412784,1.2675507490894045,2.8085180071053273,0.28611631568590656,2.0561345350104476,17.0,0.34190750823525307,-0.3200726667422823,301217.34765634756
trend,214,2.778688370439743,53,156,SMA,7,23.0,1.5,2.2,2.778688370439743,0.6319380334111504,2.00149575283453,7.576478244797384,0.1987291236910872,4.645915022052329,15.0,0.6287410439948227,-0.03323913098271264,348118.3195475775
trend,215,2.761207181177962,24,161,SMA,8,23.5,1.6,2.1,2.761207181177962,0.6088156824158213,1.9333228270137854,9.727924008783123,0.20701864134450165,4.42443880934847,16.0,0.60576596465005,-0.056214210327485414,343454.73692900257
trend,216,2.094452928887885,22,170,SMA,22,22.0,1.7,2.0,2.094452928887885,0.4239477870077968,1.6377502344896362,7.1768715363806015,0.29364257337395294,3.364063413462789,13.0,0.42193980925380287,-0.2400403657237325,311366.77740481007
trend,217,2.7032362444714044,27,165,SMA,7,20.5,1.6,2.3,2.7032362444714044,0.6345028816225255,2.003338642394055,8.326995100763293,0.19864040132166916,4.232127144177367,14.0,0.6313041752602346,-0.030675999717300728,348429.0924946625
trend,218,2.9313686633512734,20,157,SMA,7,20.0,1.5,2.1,2.9313686633512734,0.6554666544005493,2.028733777776195,8.363024553003847,0.1987291236910872,4.758550954977278,15.0,0.6521407853294074,-0.009839389648127972,351594.30225327006
trend,219,2.718554896138067,20,154,SMA,8,20.0,1.5,2.0,2.718554896138067,0.6028187279447839,1.9174695114154447,9.458738682055149,0.20701864134450165,4.414864004373994,18.0,0.5998063379470081,-0.06217383703052726,341846.56242092757
trend,220,2.7595906589972543,19,158,SMA,8,19.5,1.5,2.1,2.7595906589972543,0.6070739690861168,1.9238328991392124,9.732798978739813,0.20701864134450165,4.423431995895974,17.0,0.6040338601891975,-0.057946314788337894,343120.20344693505
trend,221,2.8716535489719393,25,162,SMA,7,20.5,1.7,2.2,2.8716535489719393,0.6448976025078776,2.0053849658258622,8.285465339367628,0.1987291236910872,4.655016495439914,14.0,0.6416276218506949,-0.020352553126840423,350461.80458030256
trend,222,2.922867317925475,23,166,SMA,7,21.5,1.6,2.1,2.922867317925475,0.6513982670093621,2.023558315688927,8.313176495070103,0.1987291236910872,4.760977408288705,14.0,0.6480935726396113,-0.013886602337924048,351247.82008956757
trend,223,2.8021123385139246,17,156,SMA,7,21.5,1.6,2.1,2.8021123385139246,0.6343151079039375,1.9932550635705328,7.720435316132721,0.1987291236910872,4.651803115099412,16.0,0.6310996304557255,-0.030880544521809883,349059.7255662751
trend,224,2.843896695816995,23,153,SMA,7,20.0,1.5,2.1,2.843896695816995,0.6414695339101599,2.0023186991511084,7.895579377113117,0.1987291236910872,4.68182751355336,15.0,0.6382252128167314,-0.023754962160803972,349168.0638973801
trend,225,2.720197010570738,21,160,SMA,7,21.0,1.6,2.0,2.720197010570738,0.5984785453496584,1.9106617139359172,9.537679379563865,0.20701864134450165,4.395168382538105,18.0,0.595490984763739,-0.0664891902137964,341010.87049441267
trend,226,2.422280890739053,75,169,SMA,7,22.0,1.7,2.1,2.422280890739053,0.5232323172099775,1.71829503331278,8.15616573447961,0.1987291236910872,3.7788179228102687,14.0,0.5206102067378633,-0.14136996823967213,330152.30362713756
trend,227,2.9155228318089454,27,152,SMA,7,20.0,1.8,2.2,2.9155228318089454,0.6339436357304067,2.079236915608137,8.117156990378815,0.1987291236910872,4.7545899474170055,12.0,0.6307448890570705,-0.031235285920464873,347675.44698328007
trend,228,1.5230973793202591,27,151,SMA,21,20.5,1.8,2.2,1.5230973793202591,0.36221129824234266,1.3111172350105251,2.61831263033177,0.28609601706362897,2.228467356476408,17.0,0.36051714777636307,-0.3014630272011723,302169.7808443575
trend,229,2.6313286065890824,29,147,SMA,8,19.5,1.8,2.2,2.6313286065890824,0.6039755523199322,2.0169740140743495,7.987712565561684,0.19864040132166916,4.148613011426924,12.0,0.6009573019679968,-0.061022873009538625,342509.68590343
trend,230,2.5730387089976148,23,156,SMA,7,21.5,1.7,2.3,2.5730387089976148,0.6181842457328759,1.947744268997745,7.8588415862841225,0.19864040132166916,4.066541317096753,15.0,0.6150788030793712,-0.04690137189816418,345744.1027344375
