date,symbol,entry_signal,rank_score,v3_rank_score,expected_edge_pct,expected_net_edge_pct,edge_cost_ratio,estimated_liquidity_impact_pct,position_size_mult
2015-03-24,ABUK,False,0.3467101449275362,0.43333333333333335,0.10645619659976548,0.0814395299330988,4.2554109233750355,0.02,0.55
2015-03-25,ABUK,False,0.32604347826086955,0.4,0.10053681751332642,0.07552015084665975,4.018793504863148,0.02,0.55
2015-03-26,ABUK,False,0.32604347826086955,0.4,0.10195312895874169,0.07693646229207501,4.0754082195366435,0.02,0.55
2015-03-29,ABUK,False,0.1628787878787879,0.13636363636363638,0.10538464314281984,0.08036797647615318,4.212577340818914,0.02,0.55
2015-03-31,ABUK,False,0.16071014492753624,0.13333333333333333,0.10020032517433503,0.07518365850766837,4.005342778454431,0.02,0.55
2015-04-01,ABUK,False,0.17137681159420293,0.16666666666666669,0.09430618839937416,0.0692895217327075,3.7697343797218186,0.02,0.55
2015-04-02,ABUK,False,0.19857014492753625,0.22800000000000004,0.08875876555235214,0.06374209888568547,3.547985298561711,0.02,0.55
2015-04-05,ABUK,False,0.16056333521550914,0.16956521739130437,0.08353766169633142,0.058520995029664756,3.3392802809992577,0.02,0.55
2015-04-08,ABUK,False,0.16769565217391305,0.2,0.07997628196242583,0.054959615295759164,3.1969199984980348,0.02,0.55
2015-04-09,ABUK,False,0.18836231884057972,0.23333333333333334,0.07660376256478091,0.05158709589811424,3.062109096526885,0.02,0.55
2015-04-14,ABUK,False,0.17124110671936763,0.20434782608695656,0.07226801422955557,0.04725134756288891,2.8887947060448598,0.02,0.55
2015-04-15,ABUK,False,0.18836231884057972,0.23333333333333334,0.0680169545689935,0.04300028790232683,2.71886560568928,0.02,0.55
2015-04-16,ABUK,False,0.18844333333333335,0.22800000000000004,0.07424676597481084,0.04923009930814417,2.967892044296236,0.02,0.55
2015-04-19,ABUK,False,0.2916956521739131,0.4,0.07161190483153124,0.04659523816486457,2.862567814718104,0.02,0.55
2015-04-20,ABUK,False,0.22969565217391308,0.30000000000000004,0.07066723358931994,0.04565056692265327,2.824806139479811,0.02,0.55
2015-04-21,ABUK,False,0.23593675889328067,0.3086956521739131,0.06651033749583053,0.041493670829163866,2.6586410724515868,0.02,0.55
2015-04-23,ABUK,False,0.3471633333333334,0.484,0.06259796470195815,0.037581298035291484,2.5022504211309053,0.02,0.55
2015-04-27,ABUK,False,0.6050833333333333,0.9000000000000001,0.07558923331177786,0.05057256664511119,3.021554962496117,0.02,0.55
2015-04-28,ABUK,False,0.2749601449275363,0.3666666666666667,0.08039032068954148,0.055373654022874814,3.213470513905722,0.02,0.55
2015-04-30,ABUK,False,0.47502000000000005,0.676,0.07566147829603904,0.05064481162937238,3.0244428366171503,0.02,0.55
2015-05-03,ABUK,False,0.4459800000000001,0.6440000000000001,0.07121080310215439,0.04619413643548772,2.8465344344632,0.02,0.55
2015-05-05,ABUK,False,0.49758333333333343,0.7333333333333334,0.06702193233143942,0.04200526566477276,2.679091232435953,0.02,0.55
2015-05-07,ABUK,False,0.5248400000000001,0.7720000000000001,0.06790161929491471,0.04288495262824805,2.7142552682843992,0.02,0.55
2015-05-13,ABUK,False,0.3529166666666667,0.5,0.06426313561930361,0.03924646895263694,2.5688128828502443,0.02,0.55
2015-05-14,ABUK,False,0.2909166666666667,0.4,0.06726459905103266,0.04224793238436599,2.688791434418361,0.02,0.55
2015-05-17,ABUK,False,0.28676,0.388,0.0756916048600982,0.05067493819343153,3.0256470963397013,0.02,0.55
2015-05-18,ABUK,False,0.5389166666666668,0.8000000000000002,0.08165779614736521,0.05664112948069854,3.264135755391014,0.02,0.55
2015-05-19,ABUK,False,0.4769166666666668,0.7000000000000002,0.07685439637399079,0.05183772970732412,3.072127769779778,0.02,0.55
2015-05-20,ABUK,False,0.5843600000000001,0.8680000000000001,0.07907458756580045,0.054057920899133784,3.1608762517974864,0.02,0.55
2015-05-21,ABUK,False,0.6009166666666667,0.9000000000000001,0.07728361236019365,0.05226694569352699,3.089284971093684,0.02,0.55
2015-05-25,ABUK,False,0.5182500000000001,0.7666666666666668,0.07307702884545514,0.04806036217878847,2.921133731330652,0.02,0.55
2015-05-26,ABUK,False,0.49758333333333343,0.7333333333333334,0.06877838008984012,0.043761713423173455,2.7493023353700248,0.02,0.55
2015-05-27,ABUK,False,0.4454800000000001,0.6440000000000001,0.06692368680284803,0.04190702013618137,2.6751640294276364,0.02,0.55
2015-05-28,ABUK,False,0.45625000000000016,0.6666666666666669,0.063698775452434,0.03868210878576734,2.5462535157535244,0.02,0.55
2015-05-31,ABUK,False,0.40580000000000005,0.5800000000000001,0.061849858283986495,0.03683319161731983,2.4723461006257095,0.02,0.55
2015-06-01,ABUK,False,0.19676000000000002,0.22800000000000004,0.07879558140405227,0.0537789147373856,3.1497234405350674,0.02,0.55
2015-06-02,ABUK,False,0.1765,0.2,0.07891887725294013,0.05390221058627346,3.154651988791744,0.02,0.55
2015-06-03,ABUK,False,0.19716666666666666,0.23333333333333334,0.07427659035570836,0.04925992368904169,2.969084224745171,0.02,0.55
2015-06-07,ABUK,False,0.4478333333333334,0.6000000000000001,0.08540092315714681,0.06038425649048015,3.4137610855621645,0.02,0.55
2015-06-08,ABUK,False,0.5305000000000001,0.7333333333333334,0.08957137605975915,0.06455470939309249,3.5804680636812454,0.02,0.55
2015-06-09,ABUK,False,0.5346666666666667,0.7333333333333334,0.08649430953520527,0.06147764286853861,3.4574674031394514,0.02,0.55
2015-06-10,ABUK,False,0.5366000000000002,0.7400000000000002,0.08164147083732856,0.056624804170661895,3.263483178041115,0.02,0.55
2015-06-11,ABUK,False,0.49333333333333346,0.6666666666666669,0.07683903137630924,0.05182236470964257,3.071513579332814,0.02,0.55
2015-06-15,ABUK,False,0.46725000000000005,0.6333333333333334,0.0735931758732552,0.048576509206588535,2.941765857691747,0.02,0.55
2015-06-17,ABUK,False,0.5556956521739131,0.7956521739130435,0.07207969394247367,0.047063027275807,2.88126691309022,0.02,0.55
2015-06-22,ABUK,False,0.5115600000000001,0.7080000000000002,0.06843546476808904,0.04341879810142237,2.7355948608163505,0.02,0.55
2015-06-23,ABUK,False,0.5328400000000001,0.7720000000000001,0.06440984919349557,0.039393182526828906,2.5746775160624478,0.02,0.55
2015-06-24,ABUK,False,0.45943478260869575,0.6565217391304349,0.06062103453505466,0.03560436786838799,2.423225897470539,0.02,0.55
2015-06-28,ABUK,False,0.4852500000000001,0.7000000000000002,0.05705509132711028,0.03203842466044361,2.280683197619332,0.02,0.55
2015-06-29,ABUK,False,0.33444000000000007,0.45200000000000007,0.05553531226025476,0.030518645593588092,2.2199325353865995,0.02,0.55
2015-07-06,ABUK,False,0.3951766666666667,0.548,0.06927061843412011,0.04425395176745344,2.7689787515304505,0.02,0.55
2015-07-08,ABUK,False,0.5791533333333335,0.8360000000000002,0.08801454368716857,0.06299787702050191,3.518236256648977,0.02,0.55
2015-07-12,ABUK,False,0.5940724637681161,0.8666666666666668,0.08283721758792335,0.05782055092125669,3.3112811827284485,0.02,0.55
2015-07-13,ABUK,False,0.5690579710144928,0.8333333333333335,0.0779644400827514,0.05294777341608473,3.116499936685599,0.02,0.55
2015-07-14,ABUK,False,0.5940724637681161,0.8666666666666668,0.0733782965484719,0.048361629881805236,2.9331764109982106,0.02,0.55
2015-07-22,ABUK,False,0.602323076923077,0.8692307692307694,0.08428917637112658,0.059272509704459915,3.369320840951096,0.02,0.55
2015-07-27,ABUK,False,0.5833200000000002,0.8360000000000002,0.08030695871048223,0.05529029204381556,3.210138256248457,0.02,0.55
2015-07-28,ABUK,False,0.4635846153846155,0.653846153846154,0.07891750610006834,0.053900839433401675,3.1545971792165894,0.02,0.55
2015-07-29,ABUK,False,0.4635846153846155,0.653846153846154,0.07443961048304179,0.049422943816375124,2.9756006855313175,0.02,0.55
2015-08-03,ABUK,False,0.5096666666666668,0.7400000000000002,0.07184881881906316,0.04683215215239649,2.872038060722045,0.02,0.55
2015-08-04,ABUK,False,0.5967692307692308,0.8692307692307694,0.07303243893512226,0.048015772268455596,2.919351323189431,0.02,0.55
2015-08-05,ABUK,False,0.5328400000000001,0.7720000000000001,0.07370623753496626,0.04868957086829959,2.9462853111911897,0.02,0.55
2015-08-09,ABUK,False,0.5725200000000001,0.8360000000000002,0.07703044601108484,0.05201377934441818,3.0791650637342376,0.02,0.55
2015-08-10,ABUK,False,0.5765200000000001,0.8360000000000002,0.07249924330455045,0.04748257663788378,2.8980377070439887,0.02,0.55
2015-08-11,ABUK,False,0.5765200000000001,0.8360000000000002,0.07060716896228468,0.045590502295618014,2.822405155054684,0.02,0.55
2015-08-12,ABUK,False,0.6003600000000001,0.8680000000000001,0.06645380608215028,0.04143713941548361,2.656381322404408,0.02,0.55
2015-08-13,ABUK,False,0.5043076923076923,0.7153846153846155,0.0666052063027982,0.04158853963613154,2.662433296580874,0.02,0.55
2015-08-16,ABUK,False,0.5210000000000001,0.7400000000000002,0.06654043917593466,0.041523772509267996,2.659844337479067,0.02,0.55
2015-08-17,ABUK,False,0.48523076923076935,0.6846153846153847,0.06333940471763537,0.038322738050968704,2.5318882631966173,0.02,0.55
2015-08-18,ABUK,False,0.4813846153846155,0.6846153846153847,0.05985126038884988,0.03483459372218321,2.392455445257157,0.02,0.55
2015-08-19,ABUK,False,0.4522500000000001,0.6333333333333334,0.0565683010205812,0.03155163435391453,2.261224557784725,0.02,0.55
2015-08-20,ABUK,False,0.4733200000000001,0.676,0.05352857729999983,0.028511910633333165,2.1397166142571553,0.02,0.55
2015-08-23,ABUK,False,0.5170000000000001,0.7400000000000002,0.06239307715635861,0.037376410489691946,2.494060379334788,0.02,0.55
2015-08-24,ABUK,False,0.5130000000000001,0.7400000000000002,0.06812985649399479,0.043113189827328126,2.72337867397714,0.02,0.55
2015-08-25,ABUK,False,0.5328400000000001,0.7720000000000001,0.06412221787670097,0.039105551210034305,2.563179928449073,0.02,0.55
2015-08-27,ABUK,False,0.5424615384615386,0.776923076923077,0.06035032270748328,0.03533365604081661,2.412404638540304,0.02,0.55
2015-08-30,ABUK,False,0.5806153846153848,0.8384615384615386,0.05680030372469014,0.03178363705802347,2.2704984833320507,0.02,0.55
2015-08-31,ABUK,False,0.5615384615384617,0.8076923076923078,0.05417288674143703,0.029156220074770367,2.1654718217762974,0.02,0.55
2015-09-02,ABUK,False,0.5233846153846154,0.7461538461538463,0.05236472445912351,0.027348057792456845,2.0931935160209267,0.02,0.55
2015-09-03,ABUK,False,0.5615384615384617,0.8076923076923078,0.049568562068609504,0.024551895401942837,1.981421535054344,0.02,0.55
2015-09-06,ABUK,False,0.5927500000000001,0.8666666666666668,0.04665276429986777,0.021636097633201103,1.8648673271099707,0.02,0.55
2015-09-07,ABUK,False,0.5615384615384617,0.8076923076923078,0.04700151924540572,0.021984852578739056,1.8788082309955652,0.02,0.55
2015-09-09,ABUK,False,0.5618800000000002,0.8040000000000002,0.04495050134916936,0.01993383468250269,1.7968221725184288,0.02,0.55
2015-09-10,ABUK,False,0.5817200000000001,0.8360000000000002,0.0437339089179697,0.018717242251303036,1.748190896121374,0.02,0.55
2015-09-13,ABUK,False,0.571608695652174,0.8304347826086957,0.04116132604044208,0.016144659373775412,1.645356137525999,0.02,0.55
2015-09-16,ABUK,False,0.5765200000000001,0.8360000000000002,0.038740071567474894,0.013723404900808228,1.548570482377411,0.02,0.55
2015-09-17,ABUK,False,0.5195384615384616,0.7461538461538463,0.03778256825893154,0.012765901592264872,1.5102958664462973,0.02,0.55
2015-09-20,ABUK,False,0.5130000000000001,0.7400000000000002,0.03637382303368014,0.011357156367013475,1.453983598947907,0.02,0.55
2015-09-21,ABUK,False,0.5182500000000001,0.7666666666666668,0.03423418638464013,0.009217519717973466,1.3684551519509713,0.02,0.55
2015-09-22,ABUK,False,0.5248400000000001,0.7720000000000001,0.03222041071495542,0.007203744048288753,1.2879577900715025,0.02,0.55
2015-09-29,ABUK,False,0.5389166666666668,0.8000000000000002,0.030325092437605103,0.005308425770938437,1.21219556712612,0.02,0.55
2015-09-30,ABUK,False,0.5685200000000001,0.8360000000000002,0.02854126347068715,0.0035245968040204835,1.1408899455304657,0.02,0.55
2015-10-01,ABUK,False,0.5725200000000001,0.8360000000000002,0.026862365619470256,0.0018456989528035893,1.0737787722639676,0.02,0.55
2015-10-04,ABUK,False,0.5566800000000002,0.8040000000000002,0.025282226465383775,0.00026555979871710836,1.0106153150719697,0.02,0.55
2015-10-08,ABUK,False,0.5767692307692309,0.8384615384615386,0.023795036673302374,-0.001221629993364292,0.9511673553618537,0.02,0.55
2015-10-11,ABUK,False,0.614923076923077,0.9000000000000001,0.03059951765020228,0.005582850983535614,1.223165262499758,0.02,0.55
2015-10-13,ABUK,False,0.6072307692307694,0.9000000000000001,0.037008636771528165,0.011991970104861499,1.4793592313735442,0.02,0.55
2015-10-18,ABUK,False,0.6160769230769231,0.9000000000000001,0.04351042245958458,0.018493755792917912,1.7392573934544135,0.02,0.55
2015-10-22,ABUK,False,0.6160769230769231,0.9000000000000001,0.06396302088149897,0.0389463542148323,2.556816291065915,0.02,0.55
2015-10-25,ABUK,False,0.5944782608695653,0.8652173913043479,0.09253381410564569,0.06751714743897902,3.6988866397992948,0.02,0.55
2015-10-26,ABUK,False,0.49836000000000014,0.7080000000000002,0.09559623290796501,0.07057956624129835,3.8213017817974024,0.02,0.55
2015-10-27,ABUK,False,0.48253846153846164,0.6846153846153847,0.09914367932238034,0.07412701265571367,3.963105102826663,0.02,0.55
2015-10-28,ABUK,False,0.5383846153846156,0.7461538461538463,0.11514276928455384,0.09012610261788717,4.602642343153385,0.02,0.55
2015-10-29,ABUK,False,0.5267692307692309,0.6846153846153847,0.13201678795968333,0.10700012129301667,5.277153416109926,0.02,0.55
2015-11-03,ABUK,False,0.61684,0.7720000000000001,0.1389286190162366,0.11391195234956994,5.553442465672349,0.02,0.55
2015-11-04,ABUK,False,0.6370769230769232,0.776923076923077,0.14543387177534559,0.12041720510867893,5.813479218201689,0.02,0.55
2015-11-05,ABUK,False,0.62604,0.7720000000000001,0.13729774387590757,0.11228107720924091,5.48825092108891,0.02,0.55
2015-11-08,ABUK,False,0.5444615384615387,0.6846153846153847,0.1383489019278421,0.11333223526117545,5.5302692309597115,0.02,0.55
2015-11-09,ABUK,False,0.4490769230769231,0.5307692307692308,0.13468639082201922,0.10966972415535256,5.383866388621688,0.02,0.55
2015-11-10,ABUK,False,0.4123076923076923,0.5,0.14063444020985236,0.1156177735431857,5.621629855157323,0.02,0.55
2015-11-11,ABUK,False,0.36324000000000006,0.45200000000000007,0.13236182607986105,0.10734515941319439,5.290945746030422,0.02,0.55
2015-11-12,ABUK,False,0.39125000000000004,0.5,0.12512777217277843,0.10011110550611177,5.001776369331583,0.02,0.55
2015-11-15,ABUK,False,0.37726086956521737,0.4826086956521739,0.12145418591822044,0.09643751925155378,4.8549308161846945,0.02,0.55
2015-11-16,ABUK,False,0.33420000000000005,0.42000000000000004,0.11977575910062756,0.09475909243396088,4.787838471710629,0.02,0.55
2015-11-17,ABUK,False,0.32500000000000007,0.42000000000000004,0.11346751746547339,0.08845085079880671,4.535676914009596,0.02,0.55
2015-11-19,ABUK,False,0.35784615384615387,0.46923076923076923,0.1137451937302738,0.08872852706360712,4.546776564834396,0.02,0.55
2015-11-22,ABUK,False,0.3488400000000001,0.45200000000000007,0.1087902806305325,0.08377361396386585,4.348712083832079,0.02,0.55
2015-11-23,ABUK,False,0.28821739130434787,0.37826086956521743,0.10428520172719064,0.07926853506052398,4.168628983098893,0.02,0.55
2015-11-24,ABUK,False,0.21660000000000004,0.26000000000000006,0.09899877570699124,0.07398210904032457,3.957312819733161,0.02,0.55
2015-11-25,ABUK,False,0.20076000000000002,0.22800000000000004,0.09422652664397017,0.0692098599773035,3.766550032403871,0.02,0.55
2015-11-26,ABUK,False,0.26548000000000005,0.32400000000000007,0.09555650513102103,0.07053983846435435,3.819713729421227,0.02,0.55
2015-11-29,ABUK,False,0.28532,0.356,0.10387542254832705,0.07885875588166039,4.1522487361090095,0.02,0.55
2015-11-30,ABUK,False,0.1472608695652174,0.13478260869565217,0.10659672777822535,0.08158006111155869,4.261028425512006,0.02,0.55
2015-12-03,ABUK,False,0.3857692307692308,0.5,0.11395821881812145,0.08894155215145477,4.555291891463882,0.02,0.55
2015-12-06,ABUK,False,0.40845454545454546,0.5363636363636364,0.10725479418176138,0.08223812751509471,4.287333544907184,0.02,0.55
2015-12-07,ABUK,False,0.39772,0.516,0.1044050896445602,0.07938842297789353,4.173421304912466,0.02,0.55
2015-12-08,ABUK,False,0.25628000000000006,0.32400000000000007,0.10582496616273994,0.08080829949607327,4.23017852749127,0.02,0.55
2015-12-09,ABUK,False,0.23850000000000002,0.30000000000000004,0.10249378673622468,0.07747712006955801,4.0970201227005205,0.02,0.55
2015-12-10,ABUK,False,0.3448400000000001,0.45200000000000007,0.10441644910783883,0.07939978244117216,4.173875380726402,0.02,0.55
2015-12-13,ABUK,False,0.3025652173913044,0.37826086956521743,0.10014739609108574,0.07513072942441906,4.003227025626345,0.02,0.55
2015-12-15,ABUK,False,0.25628000000000006,0.32400000000000007,0.09643364006388498,0.07141697339721831,3.85477575205403,0.02,0.55
2015-12-16,ABUK,False,0.29596,0.388,0.09235939500797179,0.06734272834130511,3.6919145239695585,0.02,0.55
2015-12-17,ABUK,False,0.3871538461538462,0.5307692307692308,0.1023335658402729,0.07731689917360623,4.0906155565732005,0.02,0.55
2015-12-20,ABUK,False,0.37083333333333335,0.5,0.09668647703980938,0.07166981037314271,3.8648824932635333,0.02,0.55
2015-12-21,ABUK,False,0.349,0.46923076923076923,0.09269231705468789,0.06767565038802123,3.705222533831628,0.02,0.55
2015-12-22,ABUK,False,0.35548,0.484,0.08903179797163586,0.06401513130496919,3.558899319319222,0.02,0.55
2015-12-24,ABUK,False,0.39516000000000007,0.548,0.08487148094417464,0.059854814277507974,3.392597506096255,0.02,0.55
2015-12-27,ABUK,False,0.349,0.46923076923076923,0.08338273882326722,0.05836607215660055,3.3330874946009548,0.02,0.55
2015-12-28,ABUK,False,0.42866666666666675,0.6000000000000001,0.0805992208797876,0.05558255421312094,3.221820954555134,0.02,0.55
2015-12-29,ABUK,False,0.40623076923076923,0.5615384615384615,0.07783138712441548,0.052814720457748814,3.111181364067241,0.02,0.55
2015-12-31,ABUK,False,0.36612,0.516,0.07606500306384188,0.051048336397175216,3.0405730738377836,0.02,0.55
2016-01-04,ABUK,False,0.35923076923076924,0.5,0.07297995036406717,0.0479632836974005,2.917253179109947,0.02,0.55
2016-01-05,ABUK,False,0.28292307692307694,0.3769230769230769,0.07079195604781516,0.04577528938114849,2.8297917141032043,0.02,0.55
2016-01-06,ABUK,False,0.27092000000000005,0.356,0.06689636546828326,0.04187969880161659,2.674071904128578,0.02,0.55
2016-01-10,ABUK,False,0.26692000000000005,0.356,0.06653703851943107,0.04152037185276441,2.659708401842681,0.02,0.55
2016-01-11,ABUK,False,0.20740000000000006,0.26000000000000006,0.06323150562954648,0.03821483896287981,2.527575175065149,0.02,0.55
2016-01-12,ABUK,False,0.35708333333333336,0.5,0.06287083506643038,0.03785416839976371,2.5131579640145385,0.02,0.55
2016-01-13,ABUK,False,0.3529166666666667,0.5,0.06379820531850237,0.03878153865183571,2.5502280606996286,0.02,0.55
2016-01-14,ABUK,False,0.36612,0.516,0.06004536971153165,0.03502870304486498,2.4002146453643562,0.02,0.55
2016-01-17,ABUK,False,0.38596,0.548,0.06005055447442258,0.03503388780775591,2.400421897711762,0.02,0.55
2016-01-18,ABUK,False,0.4190833333333334,0.6000000000000001,0.06549738091919563,0.040480714252528964,2.6181498035654482,0.02,0.55
2016-01-19,ABUK,False,0.30660000000000004,0.42000000000000004,0.06307603585712085,0.03805936919045418,2.521360527266656,0.02,0.55
2016-01-20,ABUK,False,0.39841666666666675,0.5666666666666668,0.06138678853167792,0.036370121865011255,2.453835650833228,0.02,0.55
2016-01-21,ABUK,False,0.34628000000000003,0.484,0.05819301588819982,0.033176349221533154,2.326169855624243,0.02,0.55
2016-01-24,ABUK,False,0.38596,0.548,0.054769897306541006,0.02975323063987434,2.18933633470517,0.02,0.55
2016-01-27,ABUK,False,0.5248400000000001,0.7720000000000001,0.059281515807674504,0.03426484914100784,2.369680845076929,0.02,0.55
2016-01-28,ABUK,False,0.5309230769230769,0.776923076923077,0.06149997999601564,0.036483313329348975,2.45836029297864,0.02,0.55
2016-02-01,ABUK,False,0.5843600000000001,0.8680000000000001,0.06951590455904935,0.044499237892382686,2.778783659922026,0.02,0.55
2016-02-02,ABUK,False,0.5844166666666667,0.8666666666666668,0.08919464535776579,0.06417797869109912,3.5654088750605912,0.02,0.55
2016-02-03,ABUK,False,0.6002000000000001,0.9000000000000001,0.08574837535758245,0.060731708690915785,3.427649914360391,0.02,0.55
2016-02-04,ABUK,False,0.6122307692307692,0.9000000000000001,0.08490748168769628,0.059890815021029616,3.3940365764568803,0.02,0.55
2016-02-07,ABUK,False,0.43917391304347836,0.6217391304347827,0.0915098498158803,0.06649318314921362,3.657955355731391,0.02,0.55
2016-02-08,ABUK,False,0.4598800000000001,0.6440000000000001,0.10502589126039513,0.08000922459372847,4.198236825865228,0.02,0.55
2016-02-09,ABUK,False,0.4400400000000001,0.6120000000000001,0.12336692002225974,0.09835025335559308,4.931389208085,0.02,0.55
2016-02-10,ABUK,False,0.4685000000000001,0.6333333333333334,0.12403558223997227,0.09901891557330561,4.958117877680437,0.02,0.55
2016-02-11,ABUK,False,0.5127600000000001,0.7080000000000002,0.1192718546139905,0.09425518794732382,4.767695720745789,0.02,0.55
2016-02-16,ABUK,False,0.4770800000000001,0.6440000000000001,0.11342620158671234,0.08840953492004566,4.534025379881905,0.02,0.55
2016-02-23,ABUK,False,0.46346153846153854,0.653846153846154,0.10778886274968334,0.08277219608301667,4.308682055283811,0.02,0.55
2016-02-25,ABUK,False,0.49836000000000014,0.7080000000000002,0.10902017261707024,0.08400350595040357,4.3579016369248595,0.02,0.55
2016-03-01,ABUK,False,0.4658333333333335,0.6666666666666669,0.10836315139300733,0.08334648472634065,4.331638296855723,0.02,0.55
2016-03-03,ABUK,False,0.4736923076923078,0.6846153846153847,0.10338020142343618,0.07836353475676952,4.132453088211973,0.02,0.55
2016-03-06,ABUK,False,0.5288400000000001,0.7720000000000001,0.11245046396180244,0.08743379729513578,4.495021877220617,0.02,0.55
2016-03-07,ABUK,False,0.46532000000000007,0.676,0.10921219002426522,0.08419552335759856,4.365577216159836,0.02,0.55
2016-03-08,ABUK,False,0.48516000000000015,0.7080000000000002,0.10700676959782536,0.08199010293115869,4.27741917113226,0.02,0.55
2016-03-09,ABUK,False,0.49276923076923085,0.7153846153846155,0.10495681770614985,0.07994015103948318,4.195475724429707,0.02,0.55
2016-03-10,ABUK,False,0.5016153846153847,0.7153846153846155,0.11001801947830604,0.08500135281163937,4.39778891985234,0.02,0.55
2016-03-14,ABUK,False,0.4546153846153847,0.653846153846154,0.10816704462919789,0.08315037796253122,4.323799252333027,0.02,0.55
2016-03-15,ABUK,False,0.4546153846153847,0.653846153846154,0.10475959084782412,0.07974292418115744,4.187591905975648,0.02,0.55
2016-03-16,ABUK,False,0.4454800000000001,0.6440000000000001,0.0990340204304742,0.07401735376380753,3.958721669439342,0.02,0.55
2016-03-17,ABUK,False,0.41646153846153855,0.5923076923076924,0.10074854143467364,0.07573187476800697,4.027256819507274,0.02,0.55
2016-03-20,ABUK,False,0.4546153846153847,0.653846153846154,0.10586489740673101,0.08084823074006434,4.231774713127155,0.02,0.55
2016-03-21,ABUK,False,0.4355384615384616,0.6230769230769232,0.10322942489550692,0.07821275822884025,4.1264260451235275,0.02,0.55
2016-03-23,ABUK,False,0.4256400000000001,0.6120000000000001,0.10364307654369602,0.07862640987702935,4.142961087689382,0.02,0.55
2016-03-24,ABUK,False,0.44438461538461543,0.6230769230769232,0.10900057221311864,0.08398390554645196,4.357118143096015,0.02,0.55
2016-03-27,ABUK,False,0.4348400000000001,0.6120000000000001,0.10920850819077399,0.08419184152410733,4.365430040937001,0.02,0.55
2016-03-28,ABUK,False,0.2917692307692308,0.3769230769230769,0.11318431189318678,0.08816764522652012,4.524356238235314,0.02,0.55
