symbol,sample,rule,horizon_days,samples,days_on,coverage,avg_excess_on,hit_rate_on,avg_excess_off,hit_rate_off,edge_avg_excess,edge_hit_rate
BFTH,month_end,rel_mom_126_gt_0,21,131,39,0.29770992366412213,0.06518400574028056,0.4358974358974359,-0.006349591306039488,0.3695652173913043,0.07153359704632005,0.06633221850613158
BFTH,month_end,ratio_gt_sma50,21,131,37,0.2824427480916031,0.10943294224207065,0.43243243243243246,-0.022244734460013876,0.3723404255319149,0.13167767670208452,0.06009200690051758
BFTH,month_end,ratio_gt_sma200,21,131,29,0.22137404580152673,-0.07459557118419441,0.3103448275862069,0.04040475870644065,0.4117647058823529,-0.11500032989063505,-0.10141987829614602
BFTH,month_end,sma50_gt_sma200,21,131,30,0.22900763358778625,-0.1067193704217725,0.3,0.051085098379885986,0.4158415841584158,-0.1578044688016585,-0.11584158415841583
BFTH,month_end,rel_mom_63_volume_1_1,21,131,23,0.17557251908396945,-0.06858154842514642,0.34782608695652173,0.03273508738420071,0.39814814814814814,-0.10131663580934713,-0.05032206119162641
BFTH,month_end,residual_strength_63_gt_0,21,131,62,0.4732824427480916,0.03194466422117861,0.3387096774193548,-0.00032688924634442806,0.43478260869565216,0.032271553467523036,-0.09607293127629735
BFTH,month_end,relative_breakout_63,21,131,8,0.061068702290076333,0.01812456328949183,0.5,0.01473997819023881,0.3821138211382114,0.0033845850992530197,0.1178861788617886
BFTH,month_end,rel_mom_63_gt_0,63,128,39,0.3046875,-0.03712262376758137,0.23076923076923078,0.11700287197597946,0.3146067415730337,-0.15412549574356083,-0.08383751080380292
BFTH,month_end,rel_mom_126_gt_0,63,128,39,0.3046875,-0.1642548254284476,0.2564102564102564,0.1727124884341118,0.30337078651685395,-0.3369673138625594,-0.046960530106597564
BFTH,month_end,ratio_gt_sma50,63,128,36,0.28125,0.09459194354714548,0.3055555555555556,0.06043655773075277,0.2826086956521739,0.03415538581639271,0.02294685990338169
BFTH,month_end,ratio_gt_sma200,63,128,29,0.2265625,-0.31255585061403013,0.13793103448275862,0.18211710047205423,0.3333333333333333,-0.49467295108608433,-0.1954022988505747
BFTH,month_end,sma50_gt_sma200,63,128,30,0.234375,-0.3457304584085926,0.13333333333333333,0.197320275828411,0.336734693877551,-0.5430507342370037,-0.20340136054421767
BFTH,month_end,rel_mom_63_volume_1_1,63,128,23,0.1796875,-0.17264574184533663,0.17391304347826086,0.12320309848923083,0.3142857142857143,-0.2958488403345675,-0.14037267080745341
BFTH,month_end,residual_strength_63_gt_0,63,128,61,0.4765625,-0.035414007698000766,0.21311475409836064,0.16605563803738121,0.3582089552238806,-0.20146964573538198,-0.14509420112551993
BFTH,month_end,relative_breakout_63,63,128,8,0.0625,-0.12104637484215539,0.25,0.08278203564719783,0.2916666666666667,-0.2038284104893532,-0.041666666666666685
BFTH,month_end,rel_mom_63_gt_0,126,125,39,0.312,-0.30278224237898244,0.15384615384615385,0.2212633648669897,0.37209302325581395,-0.5240456072459722,-0.2182468694096601
BFTH,month_end,rel_mom_126_gt_0,126,125,36,0.288,-0.29863580812159474,0.1111111111111111,0.2019216968332383,0.38202247191011235,-0.500557504954833,-0.27091136079900124
BFTH,month_end,ratio_gt_sma50,126,125,36,0.288,-0.15614653222137964,0.2777777777777778,0.14428558523315124,0.3146067415730337,-0.3004321174545309,-0.03682896379525591
BFTH,month_end,ratio_gt_sma200,126,125,28,0.224,-0.38620602195614934,0.07142857142857142,0.18591660351085548,0.3711340206185567,-0.5721226254670049,-0.2997054491899853
BFTH,month_end,sma50_gt_sma200,126,125,28,0.224,-0.3066273002413263,0.07142857142857142,0.16294542610863846,0.3711340206185567,-0.4695727263499647,-0.2997054491899853
BFTH,month_end,rel_mom_63_volume_1_1,126,125,23,0.184,-0.4104278017566446,0.13043478260869565,0.163333150648859,0.3431372549019608,-0.5737609524055036,-0.21270247229326514
BFTH,month_end,residual_strength_63_gt_0,126,125,61,0.488,-0.23764327839887675,0.14754098360655737,0.33931846731425436,0.453125,-0.5769617457131311,-0.3055840163934426
BFTH,month_end,relative_breakout_63,126,125,8,0.064,-0.47108582808313193,0.25,0.09392161154227224,0.3076923076923077,-0.5650074396254041,-0.05769230769230771
CCAP,month_end,rel_mom_63_gt_0,21,131,55,0.4198473282442748,-0.0005034549924316572,0.34545454545454546,0.004070433839509632,0.4605263157894737,-0.004573888831941289,-0.11507177033492821
CCAP,month_end,rel_mom_126_gt_0,21,131,53,0.40458015267175573,-0.005772512287795995,0.4339622641509434,0.007533411518874083,0.3974358974358974,-0.013305923806670079,0.036526366715046
CCAP,month_end,ratio_gt_sma50,21,131,54,0.4122137404580153,-0.011045032123018985,0.3333333333333333,0.01140382703716904,0.4675324675324675,-0.022448859160188024,-0.1341991341991342
CCAP,month_end,ratio_gt_sma200,21,131,43,0.3282442748091603,-0.05229291323584496,0.32558139534883723,0.028752934276821848,0.45454545454545453,-0.0810458475126668,-0.1289640591966173
CCAP,month_end,sma50_gt_sma200,21,131,46,0.3511450381679389,-0.06091857730681546,0.34782608695652173,0.036281382392147093,0.4470588235294118,-0.09719995969896256,-0.09923273657289006
CCAP,month_end,rel_mom_63_volume_1_1,21,131,20,0.15267175572519084,-0.0048207085227436495,0.35,0.003406100159223999,0.42342342342342343,-0.008226808681967648,-0.07342342342342345
CCAP,month_end,residual_strength_63_gt_0,21,131,72,0.549618320610687,0.0034350468598303967,0.3472222222222222,0.0005820266662915644,0.4915254237288136,0.0028530201935388325,-0.14430320150659137
CCAP,month_end,relative_breakout_63,21,131,10,0.07633587786259542,0.04843045684966786,0.5,-0.0016747241427908129,0.4049586776859504,0.05010518099245867,0.0950413223140496
CCAP,month_end,rel_mom_63_gt_0,63,128,54,0.421875,0.06262399916369847,0.3888888888888889,-0.03377095334001774,0.3783783783783784,0.09639495250371621,0.010510510510510496
CCAP,month_end,rel_mom_126_gt_0,63,128,52,0.40625,-0.11680067480650337,0.25,0.09153000654758656,0.47368421052631576,-0.20833068135408994,-0.22368421052631576
CCAP,month_end,ratio_gt_sma50,63,128,53,0.4140625,0.05090836226318212,0.39622641509433965,-0.02420663723026998,0.37333333333333335,0.0751149994934521,0.022893081761006295
CCAP,month_end,ratio_gt_sma200,63,128,42,0.328125,-0.14794575679014801,0.23809523809523808,0.08251589759144906,0.45348837209302323,-0.23046165438159708,-0.21539313399778515
CCAP,month_end,sma50_gt_sma200,63,128,46,0.359375,-0.13022753052518699,0.21739130434782608,0.08381843672971956,0.47560975609756095,-0.21404596725490654,-0.2582184517497349
CCAP,month_end,rel_mom_63_volume_1_1,63,128,19,0.1484375,0.12145517169250045,0.3684210526315789,-0.013073420683294538,0.3853211009174312,0.13452859237579498,-0.016900048285852287
CCAP,month_end,residual_strength_63_gt_0,63,128,69,0.5390625,0.0583753466394429,0.4057971014492754,-0.05330938153293487,0.3559322033898305,0.11168472817237778,0.049864898059444884
CCAP,month_end,relative_breakout_63,63,128,10,0.078125,-0.13468924433532586,0.3,0.01889438856806493,0.3898305084745763,-0.1535836329033908,-0.0898305084745763
CCAP,month_end,rel_mom_63_gt_0,126,125,53,0.424,-0.07083501594839228,0.32075471698113206,0.008249829532185152,0.3472222222222222,-0.07908484548057744,-0.02646750524109015
CCAP,month_end,rel_mom_126_gt_0,126,125,51,0.408,-0.17571532531046943,0.1568627450980392,0.07839477664711461,0.4594594594594595,-0.25411010195758404,-0.30259671436142027
CCAP,month_end,ratio_gt_sma50,126,125,51,0.408,0.006392487658511375,0.35294117647058826,-0.04711195931799381,0.32432432432432434,0.05350444697650518,0.028616852146263916
CCAP,month_end,ratio_gt_sma200,126,125,41,0.328,-0.21238959364305668,0.12195121951219512,0.06604410976687933,0.44047619047619047,-0.278433703409936,-0.31852497096399535
CCAP,month_end,sma50_gt_sma200,126,125,46,0.368,-0.1912847715454209,0.1956521739130435,0.07137761230559368,0.4177215189873418,-0.2626623838510146,-0.2220693450742983
CCAP,month_end,rel_mom_63_volume_1_1,126,125,18,0.144,-0.1528817076822365,0.2777777777777778,-0.0038167979501607806,0.34579439252336447,-0.1490649097320757,-0.06801661474558668
CCAP,month_end,residual_strength_63_gt_0,126,125,68,0.544,-0.027161038362498037,0.35294117647058826,-0.02304065807539639,0.3157894736842105,-0.004120380287101648,0.03715170278637775
CCAP,month_end,relative_breakout_63,126,125,9,0.072,-0.23302464509684187,0.1111111111111111,-0.009164192354102435,0.35344827586206895,-0.22386045274273944,-0.24233716475095785
COMI,month_end,rel_mom_63_gt_0,21,131,71,0.5419847328244275,0.0009901045963240304,0.4507042253521127,0.013701252809743094,0.55,-0.012711148213419064,-0.09929577464788736
COMI,month_end,rel_mom_126_gt_0,21,131,76,0.5801526717557252,-0.009917172060326468,0.4473684210526316,0.029928684936516427,0.5636363636363636,-0.0398458569968429,-0.11626794258373202
COMI,month_end,ratio_gt_sma50,21,131,69,0.5267175572519084,0.006172584724648607,0.4927536231884058,0.007523616918110289,0.5,-0.0013510321934616818,-0.00724637681159418
COMI,month_end,ratio_gt_sma200,21,131,67,0.5114503816793893,-0.010946744758010994,0.44776119402985076,0.025403195214223878,0.546875,-0.036349939972234874,-0.09911380597014924
COMI,month_end,sma50_gt_sma200,21,131,61,0.46564885496183206,-0.02099637680464313,0.4098360655737705,0.03104502257152604,0.5714285714285714,-0.05204139937616917,-0.1615925058548009
COMI,month_end,rel_mom_63_volume_1_1,21,131,23,0.17557251908396945,-0.04534982966772385,0.21739130434782608,0.017920543308159634,0.5555555555555556,-0.06327037297588348,-0.3381642512077295
COMI,month_end,residual_strength_63_gt_0,21,131,85,0.648854961832061,0.00270177976631985,0.4588235294117647,0.014406985104052273,0.5652173913043478,-0.011705205337732422,-0.1063938618925831
COMI,month_end,relative_breakout_63,21,131,7,0.05343511450381679,-0.049374960217781504,0.2857142857142857,0.009983849326194052,0.5080645161290323,-0.05935880954397556,-0.22235023041474655
COMI,month_end,rel_mom_63_gt_0,63,128,69,0.5390625,-0.015458085634578459,0.42028985507246375,0.07726132617439965,0.6101694915254238,-0.09271941180897811,-0.18987963645296002
COMI,month_end,rel_mom_126_gt_0,63,128,75,0.5859375,-0.028628679421492508,0.38666666666666666,0.10639549607765289,0.6792452830188679,-0.1350241754991454,-0.2925786163522012
COMI,month_end,ratio_gt_sma50,63,128,67,0.5234375,0.01330887261061969,0.5074626865671642,0.042624850337576174,0.5081967213114754,-0.029315977726956485,-0.0007340347443112183
COMI,month_end,ratio_gt_sma200,63,128,65,0.5078125,-0.03517392430354868,0.36923076923076925,0.0917161177021322,0.6507936507936508,-0.12689004200568088,-0.28156288156288156
COMI,month_end,sma50_gt_sma200,63,128,60,0.46875,-0.04060188031278484,0.35,0.0871753405039817,0.6470588235294118,-0.12777722081676654,-0.2970588235294118
COMI,month_end,rel_mom_63_volume_1_1,63,128,21,0.1640625,-0.042205043977566394,0.3333333333333333,0.04091697438348186,0.5420560747663551,-0.08312201836104825,-0.20872274143302177
COMI,month_end,residual_strength_63_gt_0,63,128,82,0.640625,-0.010158384432283504,0.43902439024390244,0.09401734475980246,0.6304347826086957,-0.10417572919208597,-0.19141039236479324
COMI,month_end,relative_breakout_63,63,128,6,0.046875,-0.06026592245474063,0.5,0.031585294018295976,0.5081967213114754,-0.0918512164730366,-0.008196721311475419
COMI,month_end,rel_mom_63_gt_0,126,125,68,0.544,0.014337682140255511,0.45588235294117646,0.1082438410402375,0.7894736842105263,-0.093906158899982,-0.33359133126934987
COMI,month_end,rel_mom_126_gt_0,126,125,72,0.576,0.016354834436309532,0.4861111111111111,0.1125908159512571,0.7735849056603774,-0.09623598151494757,-0.2874737945492663
COMI,month_end,ratio_gt_sma50,126,125,66,0.528,0.03837690566073813,0.5606060606060606,0.07816924663088469,0.6610169491525424,-0.03979234097014656,-0.10041088854648184
COMI,month_end,ratio_gt_sma200,126,125,62,0.496,-0.0020622464589862277,0.43548387096774194,0.11544000960774697,0.7777777777777778,-0.1175022560667332,-0.34229390681003585
COMI,month_end,sma50_gt_sma200,126,125,57,0.456,0.0228564379403886,0.45614035087719296,0.08591241709159947,0.7352941176470589,-0.06305597915121086,-0.2791537667698659
COMI,month_end,rel_mom_63_volume_1_1,126,125,21,0.168,0.07041554089899721,0.42857142857142855,0.05448206698030743,0.6442307692307693,0.01593347391868978,-0.21565934065934073
COMI,month_end,residual_strength_63_gt_0,126,125,79,0.632,0.005496706297042806,0.45569620253164556,0.14588307668183767,0.8695652173913043,-0.14038637038479487,-0.41386901485965877
COMI,month_end,relative_breakout_63,126,125,6,0.048,-0.020453347805818662,0.6666666666666666,0.061072112703074166,0.6050420168067226,-0.08152546050889282,0.06162464985994398
EAST,month_end,rel_mom_63_gt_0,21,131,69,0.5267175572519084,0.008815436131855032,0.5072463768115942,0.026150741935819302,0.5483870967741935,-0.017335305803964272,-0.04114071996259927
EAST,month_end,rel_mom_126_gt_0,21,131,75,0.5725190839694656,0.004533783769483226,0.49333333333333335,0.03374245197156343,0.5714285714285714,-0.0292086682020802,-0.07809523809523805
EAST,month_end,ratio_gt_sma50,21,131,68,0.5190839694656488,0.01617288580617671,0.5294117647058824,0.017934204099980592,0.5238095238095238,-0.0017613182938038818,0.0056022408963585235
EAST,month_end,ratio_gt_sma200,21,131,78,0.5954198473282443,-0.003342249304204331,0.46153846153846156,0.046986915827296805,0.6226415094339622,-0.05032916513150114,-0.16110304789550067
EAST,month_end,sma50_gt_sma200,21,131,71,0.5419847328244275,0.004281754853706211,0.4647887323943662,0.03209344164176088,0.6,-0.02781168678805467,-0.1352112676056338
EAST,month_end,rel_mom_63_volume_1_1,21,131,31,0.2366412213740458,-0.027659242237119026,0.41935483870967744,0.030870476024694837,0.56,-0.058529718261813864,-0.14064516129032262
EAST,month_end,residual_strength_63_gt_0,21,131,80,0.6106870229007634,0.02498873318018512,0.5625,0.004519851739293809,0.47058823529411764,0.02046888144089131,0.09191176470588236
EAST,month_end,relative_breakout_63,21,131,11,0.08396946564885496,0.01665709491125624,0.45454545454545453,0.017053192075791458,0.5333333333333333,-0.0003960971645352168,-0.0787878787878788
EAST,month_end,rel_mom_63_gt_0,63,128,69,0.5390625,0.060490111442734855,0.4057971014492754,0.08241523791955667,0.559322033898305,-0.021925126476821814,-0.15352493244902965
EAST,month_end,rel_mom_126_gt_0,63,128,75,0.5859375,0.04704888578550063,0.36,0.10391793005452835,0.6415094339622641,-0.05686904426902772,-0.28150943396226413
EAST,month_end,ratio_gt_sma50,63,128,68,0.53125,0.09885844005052438,0.4852941176470588,0.038565713389448184,0.4666666666666667,0.0602927266610762,0.018627450980392146
EAST,month_end,ratio_gt_sma200,63,128,78,0.609375,0.05563118894348994,0.38461538461538464,0.09394167978420667,0.62,-0.038310490840716735,-0.23538461538461536
EAST,month_end,sma50_gt_sma200,63,128,70,0.546875,0.04549824372322628,0.42857142857142855,0.10088689079615015,0.5344827586206896,-0.055388647072923874,-0.10591133004926107
EAST,month_end,rel_mom_63_volume_1_1,63,128,31,0.2421875,0.03314967891121191,0.3548387096774194,0.08256367711912352,0.5154639175257731,-0.049413998207911605,-0.16062520784835377
EAST,month_end,residual_strength_63_gt_0,63,128,80,0.625,0.0981301221350899,0.475,0.02470639491656995,0.4791666666666667,0.07342372721851995,-0.004166666666666707
EAST,month_end,relative_breakout_63,63,128,11,0.0859375,0.26026240954621194,0.6363636363636364,0.052764360870036046,0.46153846153846156,0.20749804867617588,0.1748251748251748
EAST,month_end,rel_mom_63_gt_0,126,125,66,0.528,0.06120937636917596,0.42424242424242425,0.2973896362446971,0.6101694915254238,-0.23618025987552116,-0.18592706728299951
EAST,month_end,rel_mom_126_gt_0,126,125,72,0.576,0.02076358609538118,0.4583333333333333,0.3790722486780246,0.5849056603773585,-0.3583086625826434,-0.12657232704402516
EAST,month_end,ratio_gt_sma50,126,125,66,0.528,0.1790126826678026,0.5,0.1656096664869115,0.5254237288135594,0.013403016180891097,-0.025423728813559365
EAST,month_end,ratio_gt_sma200,126,125,75,0.6,0.04949105656597087,0.4533333333333333,0.35747956272709863,0.6,-0.3079885061611278,-0.14666666666666667
EAST,month_end,sma50_gt_sma200,126,125,67,0.536,0.022815083827815795,0.4626865671641791,0.34581373728170844,0.5689655172413793,-0.32299865345389267,-0.10627895007720023
EAST,month_end,rel_mom_63_volume_1_1,126,125,30,0.24,0.10179872269748141,0.4666666666666667,0.19507205997766636,0.5263157894736842,-0.09327333728018494,-0.05964912280701751
EAST,month_end,residual_strength_63_gt_0,126,125,77,0.616,0.24595526822033417,0.5324675324675324,0.05515107762160454,0.4791666666666667,0.19080419059872963,0.05330086580086574
EAST,month_end,relative_breakout_63,126,125,11,0.088,0.16420904346013648,0.6363636363636364,0.17350445526966005,0.5,-0.009295411809523563,0.13636363636363635
EFID,month_end,rel_mom_63_gt_0,21,127,47,0.3700787401574803,-0.049351979542981324,0.3829787234042553,-0.003242826462714318,0.425,-0.04610915308026701,-0.04202127659574467
EFID,month_end,rel_mom_126_gt_0,21,127,39,0.30708661417322836,-0.057832711245433384,0.38461538461538464,-0.003676061556424604,0.42045454545454547,-0.05415664968900878,-0.03583916083916083
EFID,month_end,ratio_gt_sma50,21,127,54,0.4251968503937008,-0.05590040866316062,0.37037037037037035,0.0060226426338822765,0.4383561643835616,-0.0619230512970429,-0.06798579401319127
EFID,month_end,ratio_gt_sma200,21,127,26,0.2047244094488189,-0.04843907677161189,0.46153846153846156,-0.01306488276708275,0.39603960396039606,-0.03537419400452914,0.0654988575780655
EFID,month_end,sma50_gt_sma200,21,127,23,0.18110236220472442,0.02494363693393389,0.5217391304347826,-0.0303141615867091,0.38461538461538464,0.05525779852064299,0.13712374581939796
EFID,month_end,rel_mom_63_volume_1_1,21,127,10,0.07874015748031496,0.015465838547823052,0.7,-0.023364337957397417,0.38461538461538464,0.03883017650522047,0.3153846153846153
EFID,month_end,residual_strength_63_gt_0,21,127,55,0.4330708661417323,-0.03965335230935152,0.36363636363636365,-0.005528260812818524,0.4444444444444444,-0.03412509149653299,-0.08080808080808077
EFID,month_end,relative_breakout_63,21,127,5,0.03937007874015748,-0.12954760084445893,0.2,-0.015829763535368628,0.4180327868852459,-0.1137178373090903,-0.2180327868852459
EFID,month_end,rel_mom_63_gt_0,63,124,46,0.3709677419354839,-0.07813976871859031,0.391304347826087,-0.07696903897380647,0.28205128205128205,-0.001170729744783841,0.10925306577480492
EFID,month_end,rel_mom_126_gt_0,63,124,36,0.2903225806451613,-0.11570131910654917,0.3333333333333333,-0.06173598764973056,0.3181818181818182,-0.05396533145681861,0.015151515151515138
EFID,month_end,ratio_gt_sma50,63,124,53,0.4274193548387097,-0.0901126132301968,0.33962264150943394,-0.06791613943396663,0.30985915492957744,-0.022196473796230173,0.029763486579856502
EFID,month_end,ratio_gt_sma200,63,124,25,0.20161290322580644,-0.028403608670455695,0.44,-0.08977701196212796,0.29292929292929293,0.06137340329167227,0.14707070707070707
EFID,month_end,sma50_gt_sma200,63,124,22,0.1774193548387097,0.0377173295718602,0.5,-0.102233290701892,0.28431372549019607,0.13995062027375219,0.21568627450980393
EFID,month_end,rel_mom_63_volume_1_1,63,124,10,0.08064516129032258,-0.044227736616738136,0.5,-0.08031348276179541,0.30701754385964913,0.036085746145057274,0.19298245614035087
EFID,month_end,residual_strength_63_gt_0,63,124,52,0.41935483870967744,-0.07880231578139825,0.38461538461538464,-0.0763929719497132,0.2777777777777778,-0.0024093438316850485,0.10683760683760685
EFID,month_end,relative_breakout_63,63,124,4,0.03225806451612903,-0.2382318888937593,0.0,-0.07204239037864185,0.3333333333333333,-0.16618949851511744,-0.3333333333333333
EFID,month_end,rel_mom_63_gt_0,126,121,43,0.35537190082644626,-0.1781471960994193,0.3023255813953488,-0.1361478579345611,0.20512820512820512,-0.04199933816485821,0.0971973762671437
EFID,month_end,rel_mom_126_gt_0,126,121,36,0.2975206611570248,-0.1431567715907867,0.3888888888888889,-0.15442610086944084,0.17647058823529413,0.011269329278654122,0.21241830065359477
EFID,month_end,ratio_gt_sma50,126,121,51,0.4214876033057851,-0.19001780635636978,0.29411764705882354,-0.12269934609994197,0.2,-0.0673184602564278,0.09411764705882353
EFID,month_end,ratio_gt_sma200,126,121,25,0.2066115702479339,-0.0141841058296371,0.52,-0.18672145526489448,0.16666666666666666,0.17253734943525736,0.3533333333333334
EFID,month_end,sma50_gt_sma200,126,121,22,0.18181818181818182,0.047174870537169684,0.5454545454545454,-0.19512837881806597,0.1717171717171717,0.24230324935523564,0.3737373737373737
EFID,month_end,rel_mom_63_volume_1_1,126,121,9,0.0743801652892562,-0.09684745133855632,0.3333333333333333,-0.15543067222431953,0.23214285714285715,0.058583220885763204,0.10119047619047616
EFID,month_end,residual_strength_63_gt_0,126,121,49,0.4049586776859504,-0.11474898833782071,0.32653061224489793,-0.17579391559191082,0.18055555555555555,0.06104492725409011,0.14597505668934238
EFID,month_end,relative_breakout_63,126,121,4,0.03305785123966942,-0.29154165684899663,0.0,-0.14627090362200695,0.24786324786324787,-0.14527075322698968,-0.24786324786324787
EFIH,month_end,rel_mom_63_gt_0,21,53,15,0.2830188679245283,-0.009286140725565929,0.5333333333333333,-0.035269795884263676,0.3157894736842105,0.025983655158697747,0.21754385964912282
EFIH,month_end,rel_mom_126_gt_0,21,53,10,0.18867924528301888,-0.004774160683012308,0.4,-0.03329773831756711,0.37209302325581395,0.028523577634554806,0.027906976744186074
EFIH,month_end,ratio_gt_sma50,21,53,16,0.3018867924528302,-0.03166681967143579,0.5,-0.026293925398446927,0.32432432432432434,-0.00537289427298886,0.17567567567567566
EFIH,month_end,ratio_gt_sma200,21,53,10,0.18867924528301888,-0.004774160683012308,0.4,-0.03329773831756711,0.37209302325581395,0.028523577634554806,0.027906976744186074
EFIH,month_end,sma50_gt_sma200,21,53,7,0.1320754716981132,-0.007690635026126388,0.2857142857142857,-0.030993693680491825,0.391304347826087,0.02330305865436544,-0.10559006211180127
EFIH,month_end,rel_mom_63_volume_1_1,21,53,3,0.05660377358490566,0.11730156153175382,1.0,-0.0366289807816154,0.34,0.15393054231336922,0.6599999999999999
EFIH,month_end,residual_strength_63_gt_0,21,53,25,0.4716981132075472,-0.014295092219857395,0.48,-0.040077394606752643,0.2857142857142857,0.02578230238689525,0.19428571428571428
EFIH,month_end,relative_breakout_63,21,53,0,0.0,,,-0.027915931216707712,0.37735849056603776,,
EFIH,month_end,rel_mom_63_gt_0,63,50,12,0.24,0.020903411239008046,0.5,-0.08635991685671625,0.21052631578947367,0.1072633280957243,0.2894736842105263
EFIH,month_end,rel_mom_126_gt_0,63,50,7,0.14,-0.052495719376666784,0.2857142857142857,-0.06193874116396402,0.27906976744186046,0.009443021787297237,0.006644518272425237
EFIH,month_end,ratio_gt_sma50,63,50,14,0.28,-0.015803763179505232,0.5,-0.07804397836594577,0.19444444444444445,0.062240215186440545,0.3055555555555556
EFIH,month_end,ratio_gt_sma200,63,50,7,0.14,-0.052495719376666784,0.2857142857142857,-0.06193874116396402,0.27906976744186046,0.009443021787297237,0.006644518272425237
EFIH,month_end,sma50_gt_sma200,63,50,6,0.12,-0.09652951546794399,0.16666666666666666,-0.05571951847453312,0.29545454545454547,-0.04080999699341087,-0.1287878787878788
EFIH,month_end,rel_mom_63_volume_1_1,63,50,3,0.06,0.25168744790753733,1.0,-0.08055102658318579,0.23404255319148937,0.33223847449072313,0.7659574468085106
EFIH,month_end,residual_strength_63_gt_0,63,50,22,0.44,-0.035852378990435634,0.36363636363636365,-0.08007441313919775,0.21428571428571427,0.044222034148762114,0.14935064935064937
EFIH,month_end,relative_breakout_63,63,50,0,0.0,,,-0.06061671811374241,0.28,,
EFIH,month_end,rel_mom_63_gt_0,126,47,10,0.2127659574468085,-0.12324406993878252,0.2,-0.18417585428773892,0.1891891891891892,0.060931784348956394,0.010810810810810811
