family,number,value,param_per,param_speed,param_mult,param_adapt,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity
fdi_supertrend,10,1.9433199098192993,58,30,2.5,False,1.9433199098192993,0.26022052933942796,1.1485380128917797,2.5485809548300598,0.11265494270850518,3.442527637920905,7.0,0.25894921122529224,-0.4030309637522431,281827.80553111003
fdi_supertrend,11,-0.21241565281071123,59,30,2.3,False,-0.21241565281071123,-0.01631607972327534,-0.3350991665520849,0.2928384085409143,0.057024260596916676,-0.3374751406679525,8.0,-0.016252493994460354,-0.6782326689719957,231983.28527774004
fdi_supertrend,12,1.9391556067253073,32,29,2.4000000000000004,False,1.9391556067253073,0.25935452317820873,1.1412201019260142,2.5443057311337145,0.11582418627589353,3.4371129822774993,8.0,0.25808651717460046,-0.4038936578029349,281605.1885449275
fdi_supertrend,13,1.6294987515486687,59,29,2.4000000000000004,False,1.6294987515486687,0.25104339798554803,0.8605166061529569,1.4012605458712002,0.10188103075206512,3.2031018142270744,7.0,0.24980790954859264,-0.4121722654289427,280317.087697695
fdi_supertrend,14,0.4836903173410856,49,21,2.9000000000000004,False,0.4836903173410856,0.0022966036575476634,-0.03637524235230899,3.75,0.04036280057482733,-0.019608585335902984,5.0,0.002287345945371444,-0.659692829032164,235275.32845151503
fdi_supertrend,15,0.03568738126993693,37,5,1.8,False,0.03568738126993693,-0.0047002296165700175,-0.017264413489102078,0.8590122334933695,0.07997986456177686,-0.05742133846815662,16.0,-0.004681929223730008,-0.6666621042012654,234058.20201650014
fdi_supertrend,16,0.01035936397348941,27,34,2.9000000000000004,False,0.01035936397348941,-0.005287407387961268,-0.225445459681889,1.3106324801617697,0.03842171732738087,-0.21159134072079,5.0,-0.00526653834830923,-0.6672467133258446,233916.22315149
fdi_supertrend,17,0.01035936397348941,45,25,3.0,False,0.01035936397348941,-0.005287407387961268,-0.225445459681889,1.3106324801617697,0.03842171732738087,-0.21159134072079,5.0,-0.00526653834830923,-0.6672467133258446,233916.22315149
fdi_supertrend,18,1.3386204632136944,53,19,4.4,False,1.3386204632136944,0.2716326288910986,1.1270658849479354,0.0,0.14218339042197736,2.8860052250731534,1.0,0.27029982161776367,-0.3916803533597717,285072.59665348753
fdi_supertrend,19,0.03149462800535406,55,34,1.9,False,0.03149462800535406,-0.0066010506012641745,-0.04900656530249292,0.8584025178353539,0.0914602234382822,-0.05434742266357114,15.0,-0.00657568191140262,-0.668555856888938,233568.99166320008
fdi_supertrend,20,0.79983087324946,46,24,3.1,False,0.79983087324946,0.005684485376782122,0.18306646017782052,5.0,0.046684592294194194,0.21716459963686494,5.0,0.005661847904379791,-0.6563183270731556,235822.24007478502
fdi_supertrend,21,-0.015807157170457317,31,28,1.9,False,-0.015807157170457317,-0.01646478509293048,-0.16298337049857353,0.9884176466818911,0.11074314148200526,-0.17122809203966305,16.0,-0.016400872657500953,-0.6783810476350364,232152.17819360015
fdi_supertrend,22,2.0068986803290683,36,33,2.4000000000000004,False,2.0068986803290683,0.2673118089758755,1.2449661562394736,2.6977163343039816,0.10188103075206512,3.504076678172556,8.0,0.26601291181105985,-0.3959672631664755,283385.87465359503
fdi_supertrend,23,1.5972125648999003,24,34,4.2,False,1.5972125648999003,0.274462475263339,1.2388406353661225,1.25,0.14218339042197736,3.019700359117456,1.0,0.27311848393085,-0.3888616910466854,285772.92044934
fdi_supertrend,24,1.4642208548014148,34,32,2.5,False,1.4642208548014148,0.2199444439690937,0.8750603274076789,1.4012605458712002,0.10108204358542838,2.8077331746634577,7.0,0.21888582648134716,-0.44309434849618823,275287.65302838746
fdi_supertrend,25,-0.2613132777776744,39,37,1.9,False,-0.2613132777776744,-0.024553733625543056,-0.40583278710811455,0.26734087911470944,0.10140648092616855,-0.41746237416034915,17.0,-0.024457776916617824,-0.6864379518941531,230469.6259566826
fdi_supertrend,26,0.29388753247792476,42,25,1.6,False,0.29388753247792476,0.02482514939652558,0.14023074725846357,1.0828490128908907,0.07950740420946045,0.4229668878385867,17.0,0.024718009385353512,-0.6372621655921819,239964.6488465926
fdi_supertrend,27,-0.2060191693268833,37,27,3.2,False,-0.2060191693268833,-0.012760132225849707,-0.6329103195358886,1.2755999601536887,0.025482732601846192,-0.5810039273995737,5.0,-0.012710005168003802,-0.6746901801455392,232789.13564031254
fdi_supertrend,28,0.4799315373318396,24,19,2.6,False,0.4799315373318396,0.000742118171475431,-0.08024092358109944,3.75,0.04036280057482733,-0.011391560666479311,6.0,0.0007389399905467497,-0.6612412349869886,234901.8593446525
fdi_supertrend,29,-0.3496768172843313,56,37,3.9000000000000004,False,-0.3496768172843313,-0.006606123697076416,-0.5269711469679681,0.0,0.013127953378435087,-0.5061347478659834,3.0,-0.006580038555739548,-0.6685602135332749,233667.982189625
fdi_supertrend,30,1.3465220155479694,28,40,2.2,False,1.3465220155479694,0.20864197748570706,0.7960694646130604,8.696278138682901,0.10587665798421386,2.528097776893639,10.0,0.2076466923990562,-0.45433348257847916,273751.1601621375
fdi_supertrend,31,-0.16918748926596408,32,31,2.6,False,-0.16918748926596408,-0.020702721932038676,-0.5450240369635004,1.2755999601536887,0.04373126856681686,-0.5159328059911419,8.0,-0.020621934638742956,-0.6826021096162783,231433.11599951002
fdi_supertrend,32,0.5564647836196985,34,32,5.800000000000001,False,0.5564647836196985,0.01500355261483316,0.23640570247799725,2.5,0.028894179973000034,0.5192673046131893,2.0,0.014943133775101203,-0.6470370412024342,237615.03968407
fdi_supertrend,33,0.5849552330060424,24,27,2.7,False,0.5849552330060424,0.00442247765080056,0.12033736114305979,3.8455431239255886,0.04036280057482733,0.1373654947282955,6.0,0.0044048432202021814,-0.6575753317573332,235745.17755883004
fdi_supertrend,34,1.3009763801849568,30,36,2.2,False,1.3009763801849568,0.20216264789732902,0.5881128665734838,8.633689098825695,0.10587665798421386,2.520541712141348,10.0,0.20119171380002657,-0.4607884611775088,272320.6497082925
fdi_supertrend,35,-0.45943257466479764,47,9,3.3000000000000003,True,-0.45943257466479764,-0.011117988530191025,-0.7252323133281441,0.0,0.03102113362089831,-0.7027967367305088,5.0,-0.011074177695807735,-0.6730543526733431,232746.58908424753
fdi_supertrend,36,2.4977324132127783,37,30,1.0,False,2.4977324132127783,0.3003491533223922,1.388332186978424,9.131264856302124,0.14242849307073924,3.833356652433861,37.0,0.2989921342878857,-0.3629880406896497,289539.4456994877
fdi_supertrend,37,2.657676771116414,39,12,1.0,True,2.657676771116414,0.43336616499401176,1.6039926109193383,8.737162929214126,0.14242744117377182,4.197804198430994,33.0,0.4313053872190652,-0.23067478775847017,311606.7109288402
fdi_supertrend,38,2.657676771116414,40,12,1.0,True,2.657676771116414,0.43336616499401176,1.6039926109193383,8.737162929214126,0.14242744117377182,4.197804198430994,33.0,0.4313053872190652,-0.23067478775847017,311606.7109288402
fdi_supertrend,39,1.398191875823277,38,8,1.1,True,1.398191875823277,0.28637592509465115,0.7934226533529378,4.059238230257063,0.14242707260021414,2.0423094487645193,28.0,0.28496304567084485,-0.3770171293066905,286075.44436657516
fdi_supertrend,40,0.6137277065180058,44,12,1.4,True,0.6137277065180058,0.04347009885316483,0.49203347986284723,1.8532959264225084,0.08279010986775981,0.8260748347986185,17.0,0.04328729199438999,-0.6186928829831454,243935.0875927751
fdi_supertrend,41,2.813415352128201,40,11,1.0,True,2.813415352128201,0.4785186784144397,1.7065818624046651,9.273641300177527,0.14242759596527532,4.51487973422865,31.0,0.4762001500774588,-0.18578002490007656,319599.73345821514
fdi_supertrend,42,1.1435730013473884,41,13,1.1,True,1.1435730013473884,0.21662931117012912,1.0506586880167115,2.197155024747483,0.17572541627387617,1.6442678957377415,23.0,0.21565941401390193,-0.44632076096363343,274341.95332482265
fdi_supertrend,43,0.11605341870933986,36,6,1.0,True,0.11605341870933986,-0.004005212256575186,0.12303051266261639,0.8348083462545781,0.17760487015169102,0.09944033328025306,31.0,-0.0039948349127198746,-0.6659750098902553,235185.25712862515
fdi_supertrend,44,0.5448468684073354,41,16,1.4,True,0.5448468684073354,0.03349080397717216,0.39098518575106384,1.8281469153463719,0.10095312418493763,0.7086713536196719,19.0,0.033347383137338066,-0.6286327918401973,242105.13475284257
fdi_supertrend,45,0.8109512335468693,35,10,1.6,True,0.8109512335468693,0.04163465670489777,0.4385417575925511,3.042378648041538,0.09074597671073636,0.9356056150179922,14.0,0.04145834654906311,-0.6205218284284723,242858.49071866507
fdi_supertrend,46,-0.05129911560906864,39,14,1.2,True,-0.05129911560906864,-0.009045176216326695,-0.21872538474703102,0.7292590708652917,0.08136229160760178,-0.1474271218185437,21.0,-0.009012670583713522,-0.6709928455612489,234235.5507078701
fdi_supertrend,47,0.8211074056612908,48,17,1.6,True,0.8211074056612908,0.042252578065152646,0.5779382068965409,1.9158576423114884,0.07004891717911266,1.285531626938035,14.0,0.042075780902052856,-0.6199043940754825,243255.74739911506
fdi_supertrend,48,2.813415352128201,43,11,1.0,True,2.813415352128201,0.4785186784144397,1.7065818624046651,9.273641300177527,0.14242759596527532,4.51487973422865,31.0,0.4762001500774588,-0.18578002490007656,319599.73345821514
fdi_supertrend,49,2.001383856782355,43,7,1.3,True,2.001383856782355,0.24963329171434084,1.0255725443819685,2.45461846641787,0.09042709022725559,3.910606402917484,17.0,0.24841691112794753,-0.41356326384958786,280526.68781250005
fdi_supertrend,50,2.6241147323724077,12,11,1.0,True,2.6241147323724077,0.4266826769023844,1.5886090514175784,7.478764946063755,0.14242744117377182,4.124671256116818,33.0,0.4246590844715939,-0.23732109050594147,310431.22382156027
fdi_supertrend,51,2.813415352128201,45,11,1.0,True,2.813415352128201,0.4785186784144397,1.7065818624046651,9.273641300177527,0.14242759596527532,4.51487973422865,31.0,0.4762001500774588,-0.18578002490007656,319599.73345821514
fdi_supertrend,52,0.8109512335468693,12,11,1.6,True,0.8109512335468693,0.04163465670489777,0.4385417575925511,3.042378648041538,0.09074597671073636,0.9356056150179922,14.0,0.04145834654906311,-0.6205218284284723,242858.49071866507
fdi_supertrend,53,0.5770070246181714,51,13,1.3,True,0.5770070246181714,0.03996317701054755,0.4010899436128603,1.7172282383673327,0.12388901799001195,0.7837150523997758,22.0,0.039786584568761385,-0.622193590408774,243285.7230806651
fdi_supertrend,54,2.7791519507026945,45,10,1.0,True,2.7791519507026945,0.4716141577814806,1.6911054071424942,7.94694918077983,0.14242759596527532,4.440193470599967,31.0,0.46933491449629916,-0.1926452604812362,318392.95007995516
fdi_supertrend,55,1.2334316469878848,45,9,4.9,True,1.2334316469878848,0.2705732317231959,0.8816551202666209,0.0,0.14218339042197736,2.7158557306115707,1.0,0.26924457856377443,-0.39273559641376093,284916.66143468255
fdi_supertrend,56,2.12831466641781,51,5,1.2,True,2.12831466641781,0.2728554783787003,0.9169357211355698,2.166640963968595,0.10487680325216897,4.312517474400086,19.0,0.27149221144119356,-0.3904879635363418,284133.71537649265
fdi_supertrend,57,0.8109512335468693,47,15,1.7000000000000002,True,0.8109512335468693,0.04163465670489777,0.4385417575925511,3.042378648041538,0.09074597671073636,0.9356056150179922,14.0,0.04145834654906311,-0.6205218284284723,242858.49071866507
fdi_supertrend,58,2.6579024789149917,43,8,1.4,True,2.6579024789149917,0.29859675208646286,1.55735354933256,22.442804384938782,0.07923032817117548,4.992675826629659,16.0,0.2971609068124482,-0.36481926816508714,290002.57856098004
fdi_supertrend,59,2.6366493318261672,43,7,1.4,True,2.6366493318261672,0.29537062456661545,1.4851105524387496,22.355263898488104,0.10498600016402537,5.001880476180751,17.0,0.29393831777626833,-0.36804185720126703,288958.3450090875
fdi_supertrend,60,0.5447716148437358,45,9,1.4,True,0.5447716148437358,0.036580311856741904,0.3630471187728078,1.7673465306323903,0.08279010986775981,0.7572215325499637,19.0,0.03642389498589427,-0.6255562799916411,242206.97997488006
fdi_supertrend,61,2.657676771116414,40,12,1.0,True,2.657676771116414,0.43336616499401176,1.6039926109193383,8.737162929214126,0.14242744117377182,4.197804198430994,33.0,0.4313053872190652,-0.23067478775847017,311606.7109288402
fdi_supertrend,62,1.7025269687294455,49,10,1.2,True,1.7025269687294455,0.23964653326248891,0.8636351855174076,3.0797925408329245,0.09203094812832135,2.903336683358042,23.0,0.23849522354623032,-0.42348495143130505,278207.52285613515
fdi_supertrend,63,2.325054040244921,42,8,2.0,True,2.325054040244921,0.30949638871130214,1.2105255416487322,2.17401821312413,0.07902774322384909,4.477187666694887,12.0,0.3079615010652955,-0.35401867391223985,291158.4296945801
fdi_supertrend,64,0.6239970339390487,39,14,1.5,True,0.6239970339390487,0.04397121898447984,0.44124161372547044,1.7604922458176102,0.07923032817117548,0.9456092258032556,17.0,0.043784833534675216,-0.6181953414428601,243636.32224735006
fdi_supertrend,65,-0.032467054211733175,44,13,1.2,True,-0.032467054211733175,-0.019148666300124573,-0.1368202658348195,0.6670278182146887,0.12388901799001195,-0.10015668360993257,23.0,-0.01907762866962065,-0.6810578036471561,232222.9797430426
fdi_supertrend,66,0.44600881859833064,46,10,1.8,True,0.44600881859833064,0.029413404858497277,0.24898849578223256,1.7185141710811525,0.11192478690940866,0.5206750855124949,15.0,0.029287208898791217,-0.6326929660787441,240674.70485022513
fdi_supertrend,67,1.923976561462472,54,18,1.0,True,1.923976561462472,0.30564647755142615,1.2117931109556155,5.704654780309885,0.14242471700401427,2.7250600485793335,32.0,0.30423856452313985,-0.3577416104543955,290455.9202279052
fdi_supertrend,68,-0.10258010218512285,40,12,1.2,True,-0.10258010218512285,-0.028176678219217544,-0.25708380048141743,0.5543099931354077,0.12388901799001195,-0.18130893336201606,23.0,-0.028071045968179165,-0.6900512209457146,230081.5482422301
fdi_supertrend,69,2.325054040244921,42,8,2.0,True,2.325054040244921,0.30949638871130214,1.2105255416487322,2.17401821312413,0.07902774322384909,4.477187666694887,12.0,0.3079615010652955,-0.35401867391223985,291158.4296945801
fdi_supertrend,70,0.6239970339390487,49,14,1.5,True,0.6239970339390487,0.04397121898447984,0.44124161372547044,1.7604922458176102,0.07923032817117548,0.9456092258032556,17.0,0.043784833534675216,-0.6181953414428601,243636.32224735006
fdi_supertrend,71,2.813415352128201,40,11,1.0,True,2.813415352128201,0.4785186784144397,1.7065818624046651,9.273641300177527,0.14242759596527532,4.51487973422865,31.0,0.4762001500774588,-0.18578002490007656,319599.73345821514
fdi_supertrend,72,0.8041494157337983,33,11,1.3,True,0.8041494157337983,0.06569460678920619,0.6382149312884803,2.040085131882078,0.08279010986775981,1.1223048108306768,21.0,0.06541578065856204,-0.5965643943189733,248056.33929376755
fdi_supertrend,73,1.364737769126891,38,6,1.1,True,1.364737769126891,0.18002118037106307,0.9020959752839488,5.171590976493063,0.1023575196927532,2.0294893671678143,26.0,0.17918500064491524,-0.4827951743326201,266725.14500970766
fdi_supertrend,74,1.935631541223013,44,9,1.0,True,1.935631541223013,0.34480107568403273,1.2952366576272665,5.343682364322187,0.14242759596527532,2.810750483178511,29.0,0.34313509762841155,-0.3188450773491238,297265.6586124901
fdi_supertrend,75,0.5838972289401383,41,11,1.7000000000000002,True,0.5838972289401383,0.03702155546162242,0.3279819025597875,2.0097472734897583,0.09241724962081244,0.7914660480545899,15.0,0.03686421289313724,-0.6251159620843981,242186.77078912512
fdi_supertrend,76,0.5670501439086006,46,15,1.3,True,0.5670501439086006,0.03926600710371361,0.39827313946822535,1.692043987423687,0.12388901799001195,0.7698453920431376,22.0,0.03909234134569484,-0.6228878336318405,243166.9886542726
fdi_supertrend,77,2.6704396282888325,36,6,1.5,True,2.6704396282888325,0.2976382966844428,1.5222090535257422,21.865350188827605,0.09972396681567841,5.0603046339347655,14.0,0.29619999407917363,-0.36578018089836173,289884.6478901425
fdi_supertrend,78,2.437436717248104,35,5,1.4,True,2.437436717248104,0.30522276895080214,1.3845990803328063,2.8712396003580944,0.10733259052240285,4.730840421424207,17.0,0.30372055348292126,-0.3582596214946141,290116.35655942507
fdi_supertrend,79,0.40228754821269386,38,7,1.8,True,0.40228754821269386,0.025498178502242258,0.21036971419871578,1.6589708128156335,0.11192478690940866,0.45111494083942694,15.0,0.02538874622075732,-0.636591428756778,239899.65744709258
fdi_supertrend,80,0.9216328184832083,36,8,1.5,True,0.9216328184832083,0.04573976512888803,0.5772647110964421,1.9579577646223525,0.08879620623736517,1.5633159468778979,14.0,0.04554577812531446,-0.6164343968522209,244037.89803227255
fdi_supertrend,81,1.1435730013473884,43,12,1.1,True,1.1435730013473884,0.21662931117012912,1.0506586880167115,2.197155024747483,0.17572541627387617,1.6442678957377415,23.0,0.21565941401390193,-0.44632076096363343,274341.95332482265
fdi_supertrend,82,1.3142273518452898,40,10,1.2,True,1.3142273518452898,0.2184571332276548,0.8049144724327684,2.5320531966336746,0.1103143173117338,2.036116611900818,23.0,0.2174214757721878,-0.4445586992053476,274205.4708714576
fdi_supertrend,83,0.11605341870933986,41,6,1.0,True,0.11605341870933986,-0.004005212256575186,0.12303051266261639,0.8348083462545781,0.17760487015169102,0.09944033328025306,31.0,-0.0039948349127198746,-0.6659750098902553,235185.25712862515
fdi_supertrend,84,1.1435730013473884,39,13,1.1,True,1.1435730013473884,0.21662931117012912,1.0506586880167115,2.197155024747483,0.17572541627387617,1.6442678957377415,23.0,0.21565941401390193,-0.44632076096363343,274341.95332482265
fdi_supertrend,85,0.9216328184832083,42,9,1.5,True,0.9216328184832083,0.04573976512888803,0.5772647110964421,1.9579577646223525,0.08879620623736517,1.5633159468778979,14.0,0.04554577812531446,-0.6164343968522209,244037.89803227255
fdi_supertrend,86,2.404335647769777,37,7,1.3,True,2.404335647769777,0.2906998999962389,1.5250908583808767,3.086667448611706,0.11509970582184814,4.462890392899522,17.0,0.2893147002211058,-0.3726654747564296,288239.2023065876
fdi_supertrend,87,0.4708470041972229,47,20,1.1,True,0.4708470041972229,0.06273447526799936,0.45041819583678244,1.4816300616965639,0.17572258795346807,0.5711084225424505,29.0,0.06247518994394363,-0.5995049850335917,247345.85432187511
fdi_supertrend,88,0.40228754821269386,33,11,1.7000000000000002,True,0.40228754821269386,0.025498178502242258,0.21036971419871578,1.6589708128156335,0.11192478690940866,0.45111494083942694,15.0,0.02538874622075732,-0.636591428756778,239899.65744709258
fdi_supertrend,89,1.3174780031628348,44,10,4.0,True,1.3174780031628348,0.2716379205071459,1.0783791323827856,0.0368141476017302,0.14218339042197736,2.8375973382938895,2.0,0.2703050924392584,-0.391675082538277,285153.97385071503
fdi_supertrend,90,2.222556501948692,45,6,1.3,True,2.222556501948692,0.28370423313840043,1.044656759290027,2.6211343562934353,0.09282310575841224,4.43102383121329,17.0,0.2822931806184228,-0.3796869943591126,286116.9391335726
fdi_supertrend,91,2.657676771116414,40,12,1.0,True,2.657676771116414,0.43336616499401176,1.6039926109193383,8.737162929214126,0.14242744117377182,4.197804198430994,33.0,0.4313053872190652,-0.23067478775847017,311606.7109288402
fdi_supertrend,92,1.923976561462472,38,16,1.0,True,1.923976561462472,0.30564647755142615,1.2117931109556155,5.704654780309885,0.14242471700401427,2.7250600485793335,32.0,0.30423856452313985,-0.3577416104543955,290455.9202279052
fdi_supertrend,93,-0.10258010218512285,40,12,1.2,True,-0.10258010218512285,-0.028176678219217544,-0.25708380048141743,0.5543099931354077,0.12388901799001195,-0.18130893336201606,23.0,-0.028071045968179165,-0.6900512209457146,230081.5482422301
fdi_supertrend,94,1.1353963687840634,42,14,1.1,True,1.1353963687840634,0.21441978461897093,1.0442444972774172,2.1869725783498515,0.17572230854114612,1.6317044172456554,24.0,0.21346101115670207,-0.4485191638208333,274053.4249928376
fdi_supertrend,95,0.6239970339390487,36,13,1.5,True,0.6239970339390487,0.04397121898447984,0.44124161372547044,1.7604922458176102,0.07923032817117548,0.9456092258032556,17.0,0.043784833534675216,-0.6181953414428601,243636.32224735006
fdi_supertrend,96,1.935631541223013,39,9,1.0,True,1.935631541223013,0.34480107568403273,1.2952366576272665,5.343682364322187,0.14242759596527532,2.810750483178511,29.0,0.34313509762841155,-0.3188450773491238,297265.6586124901
fdi_supertrend,97,0.5670501439086006,43,15,1.3,True,0.5670501439086006,0.03926600710371361,0.39827313946822535,1.692043987423687,0.12388901799001195,0.7698453920431376,22.0,0.03909234134569484,-0.6228878336318405,243166.9886542726
fdi_supertrend,98,0.9631906964099277,48,11,3.4000000000000004,True,0.9631906964099277,0.1458124737293858,0.6026630384695649,0.0,0.07490660565533624,2.2382927582971917,4.0,0.14509660072492486,-0.5168835742526104,263546.8513377075
fdi_supertrend,99,1.3142273518452898,41,10,1.2,True,1.3142273518452898,0.2184571332276548,0.8049144724327684,2.5320531966336746,0.1103143173117338,2.036116611900818,23.0,0.2174214757721878,-0.4445586992053476,274205.4708714576
fdi_supertrend,100,1.508887273102259,35,8,5.9,True,1.508887273102259,0.25726608766295156,1.1728876775141819,1.25,0.14172326564235083,2.836492478721711,1.0,0.2560192995161064,-0.40596087546142895,282790.1110443275
fdi_supertrend,101,2.205826871387057,40,13,1.0,True,2.205826871387057,0.3486255432485925,1.3285008792052615,6.947379975991574,0.14242744117377182,3.325066708911539,35.0,0.3469846824813522,-0.31499549249618314,297595.7973231052
fdi_supertrend,102,0.6137277065180058,43,12,1.4,True,0.6137277065180058,0.04347009885316483,0.49203347986284723,1.8532959264225084,0.08279010986775981,0.8260748347986185,17.0,0.04328729199438999,-0.6186928829831454,243935.0875927751
fdi_supertrend,103,2.813415352128201,38,12,1.0,True,2.813415352128201,0.4785186784144397,1.7065818624046651,9.273641300177527,0.14242759596527532,4.51487973422865,31.0,0.4762001500774588,-0.18578002490007656,319599.73345821514
fdi_supertrend,104,1.1435730013473884,37,11,1.1,True,1.1435730013473884,0.21662931117012912,1.0506586880167115,2.197155024747483,0.17572541627387617,1.6442678957377415,23.0,0.21565941401390193,-0.44632076096363343,274341.95332482265
fdi_supertrend,105,1.3142273518452898,38,10,1.2,True,1.3142273518452898,0.2184571332276548,0.8049144724327684,2.5320531966336746,0.1103143173117338,2.036116611900818,23.0,0.2174214757721878,-0.4445586992053476,274205.4708714576
fdi_supertrend,106,1.545569880340127,45,23,5.4,True,1.545569880340127,0.257323158735219,1.2101482745152528,1.25,0.14172326564235083,2.9141835263518447,1.0,0.25607614372811055,-0.4059040312494248,282816.5838083475
fdi_supertrend,107,0.46361820270687504,33,17,1.4,True,0.46361820270687504,0.03147185281860118,0.37112879186323433,1.452803071110307,0.10095312418493763,0.6169957639953183,20.0,0.031337645967498134,-0.6306425290100373,241650.18283027754
fdi_supertrend,108,0.8109512335468693,46,9,1.6,True,0.8109512335468693,0.04163465670489777,0.4385417575925511,3.042378648041538,0.09074597671073636,0.9356056150179922,14.0,0.04145834654906311,-0.6205218284284723,242858.49071866507
fdi_supertrend,109,1.4464144526881315,34,7,1.1,True,1.4464144526881315,0.29638986452266014,0.810291315303399,5.365007168196404,0.14242707260021414,2.1126204442974323,28.0,0.2949191336217216,-0.36706104135581374,287953.20876003016
fdi_supertrend,110,2.03298986492037,19,14,1.0,True,2.03298986492037,0.3377919130581703,1.2725336260584754,6.126784546232186,0.14242744117377182,2.950750593526472,32.0,0.3362077756457858,-0.32577239933174956,295725.7146798802
fdi_supertrend,111,2.657676771116414,40,12,1.0,True,2.657676771116414,0.43336616499401176,1.6039926109193383,8.737162929214126,0.14242744117377182,4.197804198430994,33.0,0.4313053872190652,-0.23067478775847017,311606.7109288402
fdi_supertrend,112,1.1451063551902434,42,12,4.6,True,1.1451063551902434,0.2533768441228085,0.8157021624146802,0.0,0.14172326564235083,2.5326478502158256,1.0,0.25214539414903087,-0.4098347808285045,281933.85202967003
fdi_supertrend,113,1.3142273518452898,39,10,1.2,True,1.3142273518452898,0.2184571332276548,0.8049144724327684,2.5320531966336746,0.1103143173117338,2.036116611900818,23.0,0.2174214757721878,-0.4445586992053476,274205.4708714576
fdi_supertrend,114,1.3813867617614102,41,8,1.3,True,1.3813867617614102,0.17853146794995248,1.146416322759412,4.139806158527718,0.11762803877452588,1.7957404335726554,20.0,0.1777380807329071,-0.4842420942446283,266686.14936661755
fdi_supertrend,115,1.1435730013473884,36,11,1.1,True,1.1435730013473884,0.21662931117012912,1.0506586880167115,2.197155024747483,0.17572541627387617,1.6442678957377415,23.0,0.21565941401390193,-0.44632076096363343,274341.95332482265
fdi_supertrend,116,2.096451362459225,44,13,1.0,True,2.096451362459225,0.316366896155467,1.2676862842332721,6.570366206863121,0.14242471700401427,3.0985830649324893,35.0,0.31490335576346545,-0.3470768192140699,292330.22248789016
fdi_supertrend,117,0.6137277065180058,38,12,1.4,True,0.6137277065180058,0.04347009885316483,0.49203347986284723,1.8532959264225084,0.08279010986775981,0.8260748347986185,17.0,0.04328729199438999,-0.6186928829831454,243935.0875927751
fdi_supertrend,118,-0.05129911560906864,42,14,1.2,True,-0.05129911560906864,-0.009045176216326695,-0.21872538474703102,0.7292590708652917,0.08136229160760178,-0.1474271218185437,21.0,-0.009012670583713522,-0.6709928455612489,234235.5507078701
fdi_supertrend,119,0.9216328184832083,40,9,1.5,True,0.9216328184832083,0.04573976512888803,0.5772647110964421,1.9579577646223525,0.08879620623736517,1.5633159468778979,14.0,0.04554577812531446,-0.6164343968522209,244037.89803227255
