family,rank_score,passed_filters,neighbor_pass_rate,wf_cagr,wf_profit_factor,wf_max_drawdown,wf_excess_return_vs_dca,holdout_cagr,holdout_excess_return_vs_dca,params
fdi_supertrend,2.9555909408175323,False,0.6,0.4323339239768524,17.34557279520395,0.14242294616219708,-0.2317104413413381,0.2687405909756253,-0.1675837718664115,"{'per': 32, 'speed': 5, 'mult': 1.0, 'adapt': False}"
fdi_supertrend,2.9555909408175323,False,0.6666666666666666,0.4323339239768524,17.34557279520395,0.14242294616219708,-0.2317104413413381,0.2687405909756253,-0.1675837718664115,"{'per': 32, 'speed': 6, 'mult': 1.0, 'adapt': False}"
fdi_supertrend,2.9555909408175323,False,0.6666666666666666,0.4323339239768524,17.34557279520395,0.14242294616219708,-0.2317104413413381,0.2687405909756253,-0.1675837718664115,"{'per': 32, 'speed': 6, 'mult': 1.0, 'adapt': False}"
fdi_supertrend,2.9555909408175323,False,0.6666666666666666,0.4323339239768524,17.34557279520395,0.14242294616219708,-0.2317104413413381,0.2687405909756253,-0.1675837718664115,"{'per': 32, 'speed': 6, 'mult': 1.0, 'adapt': False}"
fdi_supertrend,2.9555909408175323,False,0.6,0.4323339239768524,17.34557279520395,0.14242294616219708,-0.2317104413413381,0.2687405909756253,-0.1675837718664115,"{'per': 32, 'speed': 5, 'mult': 1.0, 'adapt': False}"
fdi_supertrend,2.9555909408175323,False,0.6,0.4323339239768524,17.34557279520395,0.14242294616219708,-0.2317104413413381,0.2687405909756253,-0.1675837718664115,"{'per': 31, 'speed': 5, 'mult': 1.0, 'adapt': False}"
fdi_supertrend,2.9555909408175323,False,0.6666666666666666,0.4323339239768524,17.34557279520395,0.14242294616219708,-0.2317104413413381,0.2687405909756253,-0.1675837718664115,"{'per': 31, 'speed': 6, 'mult': 1.0, 'adapt': False}"
fdi_supertrend,2.9555909408175323,False,0.6666666666666666,0.4323339239768524,17.34557279520395,0.14242294616219708,-0.2317104413413381,0.1600895639607809,-0.331499376872745,"{'per': 33, 'speed': 7, 'mult': 1.0, 'adapt': False}"
fdi_supertrend,2.9555909408175323,False,0.6666666666666666,0.4323339239768524,17.34557279520395,0.14242294616219708,-0.2317104413413381,0.1600895639607809,-0.331499376872745,"{'per': 33, 'speed': 6, 'mult': 1.0, 'adapt': False}"
fdi_supertrend,2.9555909408175323,False,0.6666666666666666,0.4323339239768524,17.34557279520395,0.14242294616219708,-0.2317104413413381,0.1600895639607809,-0.331499376872745,"{'per': 33, 'speed': 6, 'mult': 1.0, 'adapt': False}"
