date,turnover_value,turnover_pct,cash_balance
2023-01-02,2252238.97,1.3249168917580452,3.93000000032589
2023-02-01,2020227.4400000002,1.094563615517847,922802.2100000005
2023-03-01,1316081.5300000003,0.7159930802358839,367672.00000000023
2023-04-02,1883398.1700000002,1.082820684737624,173978.17000000025
2023-05-01,623867.0399999999,0.32211505506418975,2383.030000000239
2023-06-01,1734168.6699999997,0.8576981156711525,5.480000000214204
2023-07-04,1907059.6400000001,0.8533218615619993,116.12000000031549
2023-08-01,1663856.9999999998,0.8048574457785053,11620.9400000004
2023-09-03,2089314.8399999996,1.0104726698150905,98.36000000027707
2023-10-01,1790899.95,0.7995640190555989,2.3100000001722947
2023-11-01,1950707.99,0.7191383141363414,813790.8000000002
2023-12-03,2029795.0,0.7187115581049912,0.30000000016298145
2024-01-02,2810287.47,0.9895563121056706,19439.85000000023
2024-02-01,3748103.0700000003,1.1905541332650715,61.860000000102445
