date,symbol,action,shares,price,value,fee
2024-07-01,AMOC,BUY,29352.0,9.7,284714.39999999997,5.0
2024-07-01,GBCO,SELL,4320.0,14.21,61387.200000000004,0.0
2024-07-01,ORAS,BUY,17.0,272.2,4627.4,5.0
2024-07-01,ORWE,BUY,12146.0,23.44,284702.24,5.0
2024-07-01,EFIH,SELL,363.0,20.64,7492.320000000001,0.0
2024-07-01,EGAL,BUY,2935.0,97.0,284695.0,5.0
2024-07-01,ISPH,BUY,99552.0,2.86,284718.72,5.0
2024-08-01,ORAS,SELL,1046.0,264.13,276279.98,
2024-08-01,ISPH,SELL,99552.0,2.95,293678.4,
2024-08-01,EMFD,SELL,828.0,7.01,5804.28,0.0
2024-08-01,HRHO,SELL,143.0,21.12,3020.1600000000003,0.0
2024-08-01,JUFO,BUY,14181.0,21.31,302197.11,5.0
2024-08-01,PHDC,SELL,2359.0,4.63,10922.17,0.0
2024-08-01,GBCO,BUY,1641.0,13.94,22875.54,5.0
2024-08-01,ADIB,BUY,6954.0,39.49,274613.46,5.0
2024-08-01,AMOC,BUY,2.0,9.24,18.48,5.0
2024-08-01,EFIH,SELL,1374.0,24.33,33429.42,0.0
2024-08-01,EGAL,SELL,260.0,113.0,29380.0,0.0
2024-09-01,EFIH,SELL,12421.0,23.3,289409.3,
2024-09-01,AMOC,SELL,29354.0,9.35,274459.89999999997,
2024-09-01,ORWE,SELL,12146.0,23.78,288831.88,
2024-09-01,EGAL,SELL,2675.0,110.42,295373.5,
2024-09-01,HRHO,SELL,596.0,23.9,14244.4,0.0
2024-09-01,FWRY,BUY,43123.0,7.6,327734.8,5.0
2024-09-01,EMFD,SELL,821.0,7.75,6362.75,0.0
2024-09-01,PHDC,SELL,13819.0,6.37,88027.03,0.0
2024-09-01,JUFO,SELL,727.0,24.36,17709.72,0.0
2024-09-01,GBCO,BUY,541.0,14.75,7979.75,5.0
2024-09-01,ADIB,BUY,657.0,43.06,28290.420000000002,5.0
2024-09-01,MCQE,BUY,14903.0,21.99,327716.97,5.0
2024-09-01,RAYA,BUY,125570.0,2.61,327737.7,5.0
2024-09-01,EAST,BUY,12877.0,25.45,327719.64999999997,5.0
2024-10-01,GBCO,SELL,22219.0,14.75,327730.25,
2024-10-01,ADIB,SELL,7611.0,40.7,309767.7,
2024-10-01,FWRY,SELL,43123.0,8.39,361801.97000000003,
2024-10-01,EMFD,SELL,2478.0,8.55,21186.9,0.0
2024-10-01,HRHO,BUY,208.0,24.45,5085.599999999999,5.0
2024-10-01,PHDC,SELL,266.0,6.65,1768.9,0.0
2024-10-01,JUFO,SELL,58.0,25.41,1473.78,0.0
2024-10-01,RMDA,BUY,109446.0,3.11,340377.06,5.0
2024-10-01,MCQE,BUY,660.0,21.87,14434.2,5.0
2024-10-01,RAYA,SELL,4439.0,2.81,12473.59,0.0
2024-10-01,EAST,BUY,214.0,26.0,5564.0,5.0
2024-10-01,EGAL,BUY,2789.0,122.0,340258.0,5.0
2024-10-01,ISPH,BUY,66740.0,5.1,340374.0,5.0
2024-11-03,HRHO,SELL,13921.0,22.14,308210.94,
2024-11-03,PHDC,SELL,51185.0,5.65,289195.25,
2024-11-03,EGAL,SELL,2789.0,111.1,309857.89999999997,
2024-11-03,EMFD,BUY,3152.0,8.5,26792.0,5.0
2024-11-03,FWRY,BUY,46226.0,7.9,365185.4,5.0
2024-11-03,JUFO,SELL,1664.0,31.13,51800.32,0.0
2024-11-03,RMDA,SELL,7722.0,3.59,27721.98,0.0
2024-11-03,ARCC,BUY,24072.0,15.17,365172.24,5.0
2024-11-03,MCQE,SELL,3652.0,30.66,111970.32,0.0
2024-11-03,RAYA,SELL,11793.0,3.34,39388.619999999995,0.0
2024-11-03,ORWE,BUY,12421.0,29.4,365177.39999999997,5.0
2024-11-03,EAST,BUY,285.0,27.3,7780.5,5.0
2024-11-03,ISPH,BUY,3483.0,5.2,18111.600000000002,5.0
2024-12-01,EMFD,SELL,42963.0,7.8,335111.39999999997,
2024-12-01,EAST,SELL,13376.0,27.13,362890.88,
2024-12-01,FWRY,SELL,3268.0,8.31,27157.08,0.0
2024-12-01,JUFO,SELL,579.0,32.01,18533.789999999997,0.0
2024-12-01,ORAS,BUY,1210.0,294.93,356865.3,5.0
2024-12-01,RMDA,BUY,1449.0,3.46,5013.54,5.0
2024-12-01,ARCC,BUY,278.0,14.66,4075.48,5.0
2024-12-01,ORHD,BUY,23332.0,15.3,356979.60000000003,5.0
2024-12-01,MCQE,BUY,1170.0,26.26,30724.2,5.0
2024-12-01,RAYA,BUY,1.0,2.99,2.99,5.0
2024-12-01,ISPH,SELL,12177.0,6.15,74888.55,0.0
2025-01-02,MCQE,SELL,13081.0,22.65,296284.64999999997,
2025-01-02,RAYA,SELL,109339.0,2.81,307242.59,
2025-01-02,ORWE,SELL,12421.0,25.0,310525.0,
2025-01-02,ORAS,SELL,1210.0,284.5,344245.0,
2025-01-02,FWRY,BUY,90.0,8.55,769.5000000000001,5.0
2025-01-02,JUFO,SELL,166.0,33.5,5561.0,0.0
2025-01-02,PHDC,BUY,56278.0,6.54,368058.12,5.0
2025-01-02,GBCO,BUY,21486.0,17.13,368055.18,5.0
2025-01-02,RMDA,BUY,7025.0,3.34,23463.5,5.0
2025-01-02,ORHD,SELL,3436.0,18.5,63566.0,0.0
2025-01-02,EAST,BUY,12476.0,29.5,368042.0,5.0
2025-01-02,ARCC,SELL,2699.0,17.0,45883.0,0.0
2025-01-02,OIH,BUY,599600.0,0.55,329780.0,5.0
2025-01-02,ISPH,SELL,5465.0,7.0,38255.0,0.0
2025-02-02,RMDA,SELL,110198.0,3.6,396712.8,
2025-02-02,EAST,SELL,12476.0,29.13,363425.88,
2025-02-02,FWRY,BUY,695.0,8.6,5977.0,5.0
2025-02-02,PHDC,BUY,1155.0,6.55,7565.25,5.0
2025-02-02,JUFO,SELL,247.0,35.03,8652.41,0.0
2025-02-02,GBCO,BUY,973.0,16.75,16297.75,5.0
2025-02-02,ORHD,BUY,1120.0,17.9,20048.0,5.0
2025-02-02,CCAP,BUY,137798.0,2.73,376188.54,5.0
2025-02-02,EGAL,BUY,2460.0,152.9,376134.0,5.0
2025-02-02,ARCC,SELL,2907.0,20.07,58343.49,0.0
2025-02-02,OIH,BUY,97047.0,0.54,52405.380000000005,5.0
2025-02-02,ISPH,BUY,3067.0,6.76,20732.92,5.0
2025-03-02,ISPH,SELL,55648.0,6.64,369502.72,
2025-03-02,FWRY,SELL,43743.0,8.0,349944.0,
2025-03-02,PHDC,SELL,57433.0,6.25,358956.25,
2025-03-02,HRHO,BUY,14995.0,26.0,389870.0,5.0
2025-03-02,ETEL,BUY,10260.0,38.0,389880.0,5.0
2025-03-02,JUFO,BUY,156.0,35.78,5581.68,5.0
2025-03-02,RMDA,BUY,73378.0,4.13,303051.14,5.0
2025-03-02,ORHD,SELL,3301.0,22.01,72655.01000000001,0.0
2025-03-02,CCAP,SELL,3814.0,2.91,11098.74,0.0
2025-03-02,EGAL,BUY,7.0,157.98,1105.86,5.0
2025-03-02,ARCC,SELL,1792.0,23.0,41216.0,0.0
2025-03-02,OIH,BUY,53144.0,0.52,27634.88,5.0
2025-04-03,JUFO,SELL,10896.0,33.0,359568.0,
2025-04-03,ETEL,SELL,10260.0,35.3,362177.99999999994,
2025-04-03,HRHO,BUY,66.0,27.5,1815.0,5.0
2025-04-03,RMDA,BUY,20755.0,4.4,91322.00000000001,5.0
2025-04-03,GBCO,SELL,2005.0,20.25,40601.25,0.0
2025-04-03,ORHD,SELL,89.0,23.5,2091.5,0.0
2025-04-03,HELI,BUY,37894.0,10.93,414181.42,5.0
2025-04-03,CCAP,BUY,5473.0,2.97,16254.810000000001,5.0
2025-04-03,EGAL,SELL,93.0,174.5,16228.5,0.0
2025-04-03,ARCC,BUY,1318.0,22.67,29879.06,5.0
2025-04-03,OIH,SELL,122233.0,0.66,80673.78,0.0
2025-04-03,ISPH,BUY,46683.0,8.87,414078.20999999996,5.0
2025-05-04,CCAP,SELL,139457.0,2.84,396057.88,
2025-05-04,EGAL,SELL,2374.0,171.1,406191.39999999997,
2025-05-04,HELI,SELL,37894.0,11.15,422518.10000000003,
2025-05-04,HRHO,SELL,122.0,28.51,3478.2200000000003,0.0
2025-05-04,FWRY,BUY,39952.0,10.66,425888.32,5.0
2025-05-04,EMFD,BUY,47745.0,8.92,425885.4,5.0
2025-05-04,GBCO,SELL,1407.0,22.36,31460.52,0.0
2025-05-04,RMDA,SELL,4092.0,4.73,19355.160000000003,0.0
2025-05-04,ORHD,BUY,119.0,24.0,2856.0,5.0
2025-05-04,EAST,BUY,12168.0,35.0,425880.0,5.0
2025-05-04,ARCC,SELL,480.0,23.94,11491.2,0.0
2025-05-04,OIH,BUY,8099.0,0.67,5426.33,5.0
2025-05-04,ISPH,BUY,1655.0,8.81,14580.550000000001,5.0
2025-06-01,ARCC,SELL,17790.0,29.0,515910.0,
2025-06-01,ORHD,SELL,17745.0,23.8,422331.0,
2025-06-01,GBCO,SELL,19047.0,22.45,427605.14999999997,
2025-06-01,OIH,SELL,635657.0,0.84,533951.88,
2025-06-01,HRHO,SELL,14939.0,31.33,468038.87,
2025-06-01,RMDA,SELL,90041.0,4.51,406084.91,
2025-06-01,ISPH,SELL,48338.0,9.3,449543.4,
2025-06-01,FWRY,SELL,39952.0,11.41,455852.32,
2025-06-01,EMFD,SELL,47745.0,9.67,461694.15,
2025-06-01,EAST,SELL,12168.0,33.35,405802.8,
2025-07-01,FWRY,BUY,37898.0,12.05,456670.9,5.0
2025-07-01,BFTH,BUY,122764.0,3.72,456682.08,5.0
2025-07-01,PHDC,BUY,50742.0,9.0,456678.0,5.0
2025-07-01,ORAS,BUY,1379.0,331.0,456449.0,5.0
2025-07-01,GBCO,BUY,19942.0,22.9,456671.8,5.0
2025-07-01,MCQE,BUY,8660.0,52.73,456641.8,5.0
2025-07-01,RAYA,BUY,144978.0,3.15,456680.7,5.0
2025-07-01,ARCC,BUY,12342.0,37.0,456654.0,5.0
2025-07-01,OIH,BUY,470806.0,0.97,456681.82,5.0
2025-07-01,ISPH,BUY,49965.0,9.14,456680.10000000003,5.0
2025-08-03,RAYA,SELL,144978.0,3.17,459580.26,
2025-08-03,ISPH,SELL,49965.0,10.0,499650.0,
2025-08-03,FWRY,BUY,1436.0,12.85,18452.6,5.0
2025-08-03,BFTH,BUY,27220.0,3.37,91731.40000000001,5.0
2025-08-03,COMI,BUY,5371.0,94.1,505411.1,5.0
2025-08-03,PHDC,BUY,10228.0,8.29,84790.12,5.0
2025-08-03,ORAS,SELL,96.0,393.99,37823.04,0.0
2025-08-03,GBCO,SELL,112.0,25.49,2854.8799999999997,0.0
2025-08-03,MCQE,SELL,2261.0,79.0,178619.0,0.0
2025-08-03,ARCC,BUY,608.0,39.03,23730.24,5.0
2025-08-03,EGCH,BUY,45779.0,10.15,464656.85000000003,5.0
2025-08-03,OIH,SELL,35074.0,1.16,40685.84,0.0
2025-09-01,BFTH,SELL,149984.0,3.07,460450.88,
2025-09-01,PHDC,SELL,60970.0,7.71,470078.7,
2025-09-01,FWRY,SELL,1591.0,13.32,21192.12,0.0
2025-09-01,COMI,SELL,161.0,96.51,15538.11,0.0
2025-09-01,ETEL,BUY,11049.0,45.5,502729.5,5.0
2025-09-01,ORAS,SELL,26.0,400.0,10400.0,0.0
2025-09-01,GBCO,BUY,303.0,24.97,7565.91,5.0
2025-09-01,MCQE,BUY,130.0,77.0,10010.0,5.0
2025-09-01,EAST,BUY,13233.0,37.99,502721.67000000004,5.0
2025-09-01,ARCC,SELL,92.0,39.1,3597.2000000000003,0.0
2025-09-01,EGCH,SELL,117.0,11.01,1288.17,0.0
2025-09-01,OIH,BUY,9012.0,1.13,10183.56,5.0
2025-10-01,GBCO,SELL,20133.0,22.4,450979.19999999995,
2025-10-01,ARCC,SELL,12858.0,38.67,497218.86000000004,
2025-10-01,OIH,SELL,444744.0,1.12,498113.28,
2025-10-01,FWRY,SELL,1065.0,14.2,15123.0,0.0
2025-10-01,COMI,SELL,53.0,101.0,5353.0,0.0
2025-10-01,ETEL,SELL,836.0,51.0,42636.0,0.0
2025-10-01,ORAS,SELL,17.0,420.05,7140.85,0.0
2025-10-01,MCQE,BUY,634.0,72.7,46091.8,5.0
2025-10-01,EFID,BUY,26626.0,19.56,520804.55999999994,5.0
2025-10-01,EAST,SELL,1007.0,42.6,42898.200000000004,0.0
2025-10-01,ISPH,BUY,47090.0,11.06,520815.4,5.0
2025-10-01,EGCH,SELL,3180.0,12.26,38986.8,0.0
2025-11-02,FWRY,SELL,36678.0,14.6,535498.7999999999,
2025-11-02,COMI,SELL,5157.0,105.49,544011.9299999999,
2025-11-02,ISPH,SELL,47090.0,11.22,528349.8,
2025-11-02,HRHO,BUY,19764.0,28.15,556356.6,5.0
2025-11-02,ETEL,BUY,892.0,50.1,44689.200000000004,5.0
2025-11-02,ORAS,SELL,56.0,470.0,26320.0,0.0
2025-11-02,MCQE,SELL,1213.0,93.51,113427.63,0.0
2025-11-02,EFID,SELL,3140.0,23.69,74386.6,0.0
2025-11-02,EAST,BUY,140.0,44.99,6298.6,5.0
2025-11-02,EFIH,BUY,38798.0,14.34,556363.32,5.0
2025-11-02,EGAL,BUY,2700.0,206.0,556200.0,5.0
2025-11-02,ARCC,BUY,11980.0,46.44,556351.2,5.0
2025-11-02,EGCH,BUY,6754.0,11.3,76320.20000000001,5.0
2025-12-01,EGCH,SELL,49236.0,10.8,531748.8,
2025-12-01,HRHO,SELL,19764.0,26.7,527698.7999999999,
2025-12-01,EFIH,SELL,38798.0,16.2,628527.6,
2025-12-01,ETEL,SELL,1764.0,65.0,114660.0,0.0
2025-12-01,ORAS,BUY,86.0,478.0,41108.0,5.0
2025-12-01,ADIB,BUY,23378.0,25.97,607126.6599999999,5.0
2025-12-01,MCQE,SELL,1544.0,137.8,212763.2,0.0
2025-12-01,EFID,BUY,2968.0,22.95,68115.59999999999,5.0
2025-12-01,EAST,BUY,835.0,45.99,38401.65,5.0
2025-12-01,TMGH,BUY,7942.0,76.44,607086.48,5.0
2025-12-01,CCAP,BUY,164535.0,3.69,607134.15,5.0
2025-12-01,EGAL,BUY,283.0,199.0,56317.0,5.0
2025-12-01,ARCC,SELL,259.0,51.8,13416.199999999999,0.0
2026-01-04,ORAS,SELL,1270.0,430.0,546100.0,
2026-01-04,EAST,SELL,13201.0,37.1,489757.10000000003,
2026-01-04,ETEL,BUY,398.0,65.77,26176.46,5.0
2026-01-04,ADIB,SELL,1954.0,29.9,58424.6,0.0
2026-01-04,GBCO,BUY,23724.0,27.0,640548.0,5.0
2026-01-04,MCQE,SELL,659.0,170.98,112675.81999999999,0.0
2026-01-04,EFID,SELL,3161.0,27.5,86927.5,0.0
2026-01-04,EFIH,BUY,34643.0,18.49,640549.07,5.0
2026-01-04,TMGH,BUY,64.0,80.0,5120.0,5.0
2026-01-04,CCAP,BUY,1345.0,3.76,5057.2,5.0
2026-01-04,EGAL,SELL,263.0,235.5,61936.5,0.0
2026-01-04,ARCC,BUY,888.0,50.8,45110.399999999994,5.0
2026-02-01,EFID,SELL,23293.0,28.85,672003.05,
2026-02-01,ARCC,SELL,12609.0,46.4,585057.6,
2026-02-01,CCAP,SELL,165880.0,3.36,557356.7999999999,
2026-02-01,COMI,BUY,5144.0,134.0,689296.0,5.0
2026-02-01,ETEL,SELL,957.0,78.5,75124.5,0.0
2026-02-01,ADIB,SELL,3839.0,39.2,150488.80000000002,0.0
2026-02-01,GBCO,SELL,1509.0,31.03,46824.270000000004,0.0
2026-02-01,MCQE,BUY,372.0,167.35,62254.2,5.0
2026-02-01,RAYA,BUY,153522.0,4.49,689313.78,5.0
2026-02-01,EFIH,SELL,2803.0,21.65,60684.95,0.0
2026-02-01,TMGH,SELL,36.0,86.49,3113.64,0.0
2026-02-01,EGAL,BUY,200.0,236.0,47200.0,5.0
2026-03-01,EGAL,SELL,2920.0,229.0,668680.0,
2026-03-01,TMGH,SELL,7970.0,87.1,694187.0,
2026-03-01,GBCO,SELL,22215.0,28.55,634238.25,
2026-03-01,EFIH,SELL,31840.0,20.73,660043.2000000001,
2026-03-01,COMI,BUY,284.0,133.5,37914.0,5.0
2026-03-01,ETEL,SELL,972.0,92.79,90191.88,0.0
2026-03-01,ADIB,BUY,219.0,40.7,8913.300000000001,5.0
2026-03-01,MCQE,SELL,376.0,193.61,72797.36,0.0
2026-03-01,RAYA,SELL,26391.0,5.7,150428.7,0.0
2026-03-01,ABUK,BUY,10396.0,69.7,724601.2000000001,5.0
2026-03-01,EGCH,BUY,55358.0,13.09,724636.22,5.0
2026-03-01,HELI,BUY,150340.0,4.82,724638.8,5.0
2026-04-01,ETEL,SELL,7810.0,78.59,613787.9,
2026-04-01,ADIB,SELL,17804.0,38.1,678332.4,
2026-04-01,COMI,SELL,5428.0,121.0,656788.0,
2026-04-01,EGCH,SELL,55358.0,11.35,628313.2999999999,
2026-04-01,AMOC,BUY,84521.0,8.28,699833.8799999999,5.0
2026-04-01,ORAS,BUY,1454.0,481.01,699388.54,5.0
2026-04-01,MCQE,BUY,439.0,167.33,73457.87000000001,5.0
2026-04-01,RAYA,BUY,10631.0,5.08,54005.48,5.0
2026-04-01,VLMRA,BUY,21599.0,32.4,699807.6,5.0
2026-04-01,ABUK,SELL,1830.0,81.7,149511.0,0.0
2026-04-01,OIH,BUY,510828.0,1.37,699834.3600000001,5.0
2026-04-01,EGAL,BUY,2317.0,302.0,699734.0,5.0
2026-04-01,HELI,SELL,25145.0,5.59,140560.55,0.0
