date,strategy_equity,equal_weight_equity,etf_dca_equity,etf_buy_hold_norm
2015-04-23,130000.0,107672.57343405002,116636.48432560002,0.897803247373448
2015-04-26,130000.0,106903.64343405001,114899.3643256,0.8844317096466093
2015-04-27,130000.0,104772.83343405002,114775.2843256,0.883476599808978
2015-04-28,130000.0,103641.88343404999,111797.3643256,0.860553963705826
2015-04-29,130000.0,105340.27343405,113658.5643256,0.874880611270296
2015-04-30,130000.0,107752.29343405004,116760.5643256,0.8987583572110792
2015-05-03,139718.5,116782.99651121002,126930.03335720001,0.8987583572110792
2015-05-04,139816.62,117019.78651121,124097.5533572,0.8787010506208213
2015-05-05,140785.96,118720.27651121003,127469.5533572,0.9025787965616044
2015-05-07,141008.16,118146.06651121001,126660.27335720001,0.8968481375358166
2015-05-11,140239.14,116145.38651121002,126795.15335720002,0.897803247373448
2015-05-12,140763.86,115302.76651121,125581.23335720002,0.889207258834766
2015-05-13,140370.18,113078.90651120999,125041.7133572,0.8853868194842406
2015-05-14,139457.05,110294.00651121,125041.7133572,0.8853868194842406
2015-05-17,138622.83,109531.80651121002,120320.9133572,0.8519579751671441
2015-05-18,140668.9,116250.51651121001,129627.6333572,0.9178605539637057
2015-05-19,139900.14,116944.66651121002,131111.3133572,0.9283667621776505
2015-05-20,139817.04,116329.54651121,127739.31335720002,0.9044890162368673
2015-05-21,139998.26,117933.62651121001,127739.31335720002,0.9044890162368673
2015-05-24,140133.44,119196.82651121,134483.3133572,0.9522445081184336
2015-05-25,139929.36,118866.05651121002,132190.35335720005,0.936007640878701
2015-05-27,139372.96,118886.69651121003,132055.47335719998,0.9350525310410696
2015-05-28,139410.73,117994.84651121,132055.47335719998,0.9350525310410696
2015-06-01,149290.56999999998,125511.64216241999,142227.93738279998,0.9350525310410696
2015-06-02,149290.56999999998,126720.29216242001,139467.80738279998,0.9169054441260744
2015-06-03,149290.56999999998,126834.44216242002,139031.99738280004,0.9140401146131805
2015-06-04,149290.56999999998,125947.10216242002,139031.99738280004,0.9140401146131805
2015-06-08,149290.56999999998,123923.37216242001,135981.3273828,0.8939828080229225
2015-06-09,149290.56999999998,123190.96216242004,136998.2173828,0.9006685768863418
2015-06-11,149290.56999999998,121691.98216242004,136998.2173828,0.9006685768863418
2015-06-15,149290.56999999998,120544.90216242002,133947.54738280002,0.8806112702960841
2015-06-16,149290.56999999998,121601.61216242003,133947.54738280002,0.8806112702960841
2015-06-17,149290.56999999998,122279.39216242002,134383.35738280002,0.883476599808978
2015-06-21,149290.56999999998,120746.48216242,134383.35738280002,0.883476599808978
2015-06-23,149290.56999999998,119065.29216242001,132785.3873828,0.8729703915950334
2015-06-24,149290.56999999998,118857.58216242002,132785.3873828,0.8729703915950334
2015-06-25,149290.56999999998,118224.77216242,132930.6573828,0.8739255014326648
2015-06-29,149290.56999999998,117984.22216242003,132930.6573828,0.8739255014326648
2015-07-02,159285.56999999998,127525.52589388,140570.2849018,0.8586437440305634
2015-07-05,159285.56999999998,125728.41589388001,139475.7649018,0.8519579751671441
2015-07-06,159285.56999999998,123303.07589387998,134628.6049018,0.822349570200573
2015-07-07,159106.08999999997,121446.75589388002,129625.0849018,0.7917860553963705
2015-07-08,158926.61,119441.73589388,128843.28490180001,0.7870105062082139
2015-07-09,158567.64999999997,119159.31589388002,129312.3649018,0.7898758357211079
2015-07-12,158567.64999999997,119218.99589387998,129312.3649018,0.7898758357211079
2015-07-14,158163.81999999998,119296.45589387999,129781.44490180003,0.792741165234002
2015-07-15,158163.81999999998,121824.50589388,132439.5649018,0.8089780324737345
2015-07-16,158567.64999999997,123568.79589388001,132439.5649018,0.8089780324737345
2015-07-22,158567.64999999997,123817.02589388001,132439.5649018,0.8089780324737345
2015-07-28,158567.64999999997,121751.61589388002,133534.08490179997,0.8156638013371537
2015-07-30,159150.95999999996,126390.88589388001,136817.6449018,0.8357211079274116
2015-08-03,168445.83,133773.15860288,144603.66898142,0.822349570200573
2015-08-04,168630.93,135555.17860288007,146618.94898142,0.833810888252149
2015-08-05,168502.49999999997,134419.42860288,144435.72898142,0.8213944603629416
2015-08-10,166901.46999999997,132856.55860288002,144435.72898142,0.8213944603629416
2015-08-12,166350.26999999996,131163.48860287998,141076.92898142,0.8022922636103151
2015-08-17,161924.13999999998,126919.46860288,133855.50898142,0.761222540592168
2015-08-19,157346.41999999995,123536.44860287999,133015.80898142,0.7564469914040114
2015-08-20,156082.19999999995,121667.20860288,133015.80898142,0.7564469914040114
2015-08-24,147658.77999999997,113204.15860288002,119916.48898142,0.6819484240687679
2015-08-25,148722.18,114890.23860288001,120588.24898142001,0.6857688634192931
2015-08-27,151488.01999999993,118305.04860288,125290.56898142002,0.7125119388729704
2015-08-30,151064.20999999996,118809.46860288002,126802.02898142001,0.7211079274116523
2015-08-31,153131.93999999997,120681.74860288002,126802.02898142001,0.7211079274116523
2015-09-01,163131.94,130049.98171709002,136557.25409946003,0.7211079274116523
2015-09-03,163131.94,131261.20171709004,140174.65409946002,0.7402101241642789
2015-09-09,163131.94,126524.02171709003,140174.65409946002,0.7402101241642789
2015-09-10,163131.94,126075.70171709002,140174.65409946002,0.7402101241642789
2015-09-14,163131.94,128125.61171709004,140174.65409946002,0.7402101241642789
2015-09-17,163131.94,129068.49171709002,139451.17409946,0.7363896848137536
2015-09-21,163131.94,128737.08171709003,139632.04409946,0.7373447946513848
2015-09-29,163131.94,127981.30171709003,139632.04409946,0.7373447946513848
2015-09-30,163131.94,128007.21171709,142887.70409946004,0.7545367717287488
2015-10-04,173024.15999999997,135635.57057657,152951.93557404,0.7545367717287488
2015-10-08,174684.84,139981.35057657002,152951.93557404,0.7545367717287488
2015-10-12,174963.18,143067.51057657003,157211.35557403998,0.7755491881566379
2015-10-18,174945.82999999996,141977.79057657,157211.35557403998,0.7755491881566379
2015-10-19,174805.41999999995,143663.78057657,157211.35557403998,0.7755491881566379
2015-10-20,174396.28999999998,144691.30057657004,157792.18557404,0.778414517669532
2015-10-29,174314.61999999997,142589.72057657,157792.18557404,0.778414517669532
2015-11-01,182003.84,150289.06427498002,167954.15560604003,0.778414517669532
2015-11-08,181354.91,149447.36427497998,159505.28560604,0.7392550143266475
2015-11-09,179443.91,146626.60427498005,159505.28560604,0.7392550143266475
2015-11-10,177561.9,143346.71427497998,159505.28560604,0.7392550143266475
2015-11-11,177142.31,142671.81427498,159505.28560604,0.7392550143266475
2015-11-16,171515.90999999997,138157.80427498,159505.28560604,0.7392550143266475
2015-11-17,170320.2,137221.22427498,143637.89560604002,0.6657115568290353
2015-11-18,169029.33000000002,137326.00427498,143637.89560604002,0.6657115568290353
2015-11-22,170134.6,140136.02427498004,143225.75560604,0.6638013371537727
2015-11-23,168847.63,138550.13427498,143225.75560604,0.6638013371537727
2015-11-29,165805.38,136424.57427498,143225.75560604,0.6638013371537727
2015-12-02,174588.72999999998,147781.3771881,155055.43643036002,0.6723973256924546
2015-12-03,175802.83,149656.31718810005,158138.79643036003,0.6857688634192931
2015-12-07,178334.12999999998,149617.58718809995,161662.63643036003,0.7010506208213944
2015-12-09,177255.22999999995,147420.6571881,156376.87643036002,0.6781279847182425
2015-12-10,177378.43,146900.27718809998,154614.95643036,0.6704871060171919
2015-12-17,178451.17,147441.9271881,155495.91643036003,0.6743075453677172
2015-12-20,179807.62999999998,147571.4271881,155275.67643036,0.673352435530086
2015-12-21,179651.59,147495.98718810003,157698.31643036002,0.6838586437440305
2015-12-24,179771.83,148722.33718810003,161442.39643036004,0.7000955109837631
2015-12-30,179052.15000000002,151476.8471881,161442.39643036004,0.7000955109837631
2015-12-31,178564.27,155209.2271881,166067.43643036002,0.7201528175740209
2016-01-03,188740.13999999993,162789.56800939,176029.25369926,0.7201528175740209
2016-01-05,187611.66,162470.87800939,172293.89369926002,0.7048710601719197
2016-01-06,184472.89999999997,161353.98800938998,171593.51369926002,0.7020057306590257
2016-01-10,181423.61999999997,158446.22800939,167624.69369926,0.6857688634192931
2016-01-11,178310.24,155210.73800939,167624.69369926,0.6857688634192931
2016-01-12,174702.32999999996,153027.37800939006,161087.81369926,0.6590257879656161
2016-01-13,167279.52000000002,147970.94800939,155718.23369926002,0.6370582617000955
2016-01-17,155816.11,137528.29800939,155718.23369926002,0.6370582617000955
2016-01-19,165474.13999999996,144229.84800939,155718.23369926002,0.6370582617000955
2016-01-21,156005.16999999998,137372.38800938998,155718.23369926002,0.6370582617000955
2016-01-26,161736.62,141468.09800939003,145912.91369926,0.5969436485195797
2016-01-28,163797.3,143013.86800939002,145912.91369926,0.5969436485195797
2016-01-31,161782.37999999998,142150.04800939,151282.49369926003,0.6189111747851003
2016-02-01,171232.09999999998,150472.14811335,157055.27147635998,0.6017191977077363
2016-02-02,171709.21999999997,152102.94811335002,158052.43147636,0.6055396370582616
2016-02-04,171777.37999999998,153715.50811335,164035.39147636003,0.6284622731614136
2016-02-09,170618.65999999997,149002.28811335002,164035.39147636003,0.6284622731614136
2016-02-11,169800.73999999996,146374.83811334998,164035.39147636003,0.6284622731614136
2016-02-15,171163.93999999997,148709.14811334998,156307.40147635998,0.5988538681948423
2016-02-16,171095.77999999997,150599.35811335003,159548.17147636,0.6112702960840497
2016-02-21,171095.77999999997,155769.74811335004,163287.52147635998,0.6255969436485195
2016-02-22,171095.77999999997,158436.65811335004,163287.52147635998,0.6255969436485195
2016-02-23,171777.37999999998,159453.39811335,164284.68147636,0.6294173829990448
2016-02-24,172254.49999999997,159041.53811335002,164284.68147636,0.6294173829990448
2016-02-28,173481.37999999998,162280.98811334997,164284.68147636,0.6294173829990448
2016-03-02,184444.37,176804.18171374005,174509.03000376,0.6303724928366762
2016-03-03,184033.55000000002,178857.00171374003,174509.03000376,0.6303724928366762
2016-03-06,185726.33000000002,184032.59171374002,174773.43000376,0.6313276026743075
2016-03-10,187623.24,186616.21171374005,185878.23000376002,0.6714422158548233
2016-03-13,186818.71999999997,186756.81171374005,187464.63000376002,0.6771728748806112
2016-03-14,192383.50999999998,196248.84171374005,205708.23000376002,0.7430754536771729
2016-03-15,194090.84999999998,199152.35171374003,203064.23000376,0.7335243553008596
2016-03-16,195163.3,202871.46171374008,208616.63000376002,0.7535816618911174
2016-03-17,197980.93,206294.65171373996,212582.63000376,0.7679083094555873
2016-03-20,197298.66999999998,202817.44171374,213904.63000376002,0.772683858643744
2016-03-21,196749.37,203594.95171373998,211525.03000376,0.7640878701050621
2016-03-22,196141.61,202256.04171374004,209409.83000376,0.7564469914040114
2016-03-23,196968.26,204948.31171374003,216284.23000376,0.7812798471824259
2016-03-27,198813.84,208193.90171374,216284.23000376,0.7812798471824259
2016-03-28,198837.75999999998,209118.21171373996,216284.23000376,0.7812798471824259
2016-03-29,199213.85,210206.23171374,219192.63000376,0.7917860553963705
2016-03-30,199365.62,207756.49171374002,215491.03000376,0.778414517669532
2016-04-04,210526.37999999995,219315.44426068003,225502.94132428002,0.778414517669532
2016-04-05,211463.20999999996,220580.29426068006,227716.46132428004,0.7860553963705826
2016-04-06,207329.09,217670.02426068002,227716.46132428004,0.7860553963705826
2016-04-12,204937.31,216513.74426068002,227716.46132428004,0.7860553963705826
2016-04-14,207368.05,220508.23426068004,227716.46132428004,0.7860553963705826
2016-04-17,210515.25999999998,222448.29426067998,227716.46132428004,0.7860553963705826
2016-04-18,212203.58,224239.90426068002,229653.29132428003,0.792741165234002
2016-04-19,214723.92,227111.84426068002,234633.71132428004,0.8099331423113658
2016-04-20,211261.50999999998,224325.41426068006,232696.88132428002,0.8032473734479465
2016-04-21,210839.05,223642.46426068008,232696.88132428002,0.8032473734479465
2016-04-26,208043.09,223489.43426068005,234633.71132428004,0.8099331423113658
2016-04-27,207002.26,221781.25426068,235463.78132428002,0.8127984718242597
2016-04-28,209205.09999999998,224610.82426068006,229653.29132428003,0.792741165234002
2016-05-03,209521.09999999998,223519.71111839,234094.55360318001,0.7736389684813753
2016-05-05,213316.03999999998,225345.62111839003,234094.55360318001,0.7736389684813753
2016-05-09,215623.75999999995,226973.62111838997,236984.55360318,0.7831900668576885
2016-05-10,212485.25,225477.18111839006,236984.55360318,0.7831900668576885
2016-05-12,205590.97999999995,217783.12111839,236984.55360318,0.7831900668576885
2016-05-17,204632.04,216849.25111838998,236984.55360318,0.7831900668576885
2016-05-19,201803.81,215032.26111839004,233805.55360318001,0.772683858643744
2016-05-26,202710.77,216724.83111839005,233805.55360318001,0.772683858643744
2016-05-29,201317.62,215620.03111838998,232649.55360318004,0.7688634192932188
2016-06-01,210066.57999999996,223699.26950268002,242686.95362718005,0.7688634192932188
2016-06-02,211132.42999999993,225102.19950268004,246003.12362718003,0.7793696275071633
2016-06-05,211292.67999999996,225238.23950268005,246003.12362718003,0.7793696275071633
2016-06-06,211351.97999999998,225065.73950268,248716.35362718,0.7879656160458453
2016-06-07,210939.11999999997,225742.12950268004,250223.70362718005,0.792741165234002
2016-06-08,211261.89999999994,227460.19950267996,252333.99362718,0.799426934097421
2016-06-13,211079.41999999995,224184.78950268004,248716.35362718,0.7879656160458453
2016-07-10,213274.98999999996,228936.57170949999,258813.80465158002,0.7879656160458453
2016-07-17,216373.94999999995,228035.39170950002,260068.64465158,0.7917860553963705
2016-07-18,216495.18999999994,228374.44170950004,263519.45465158,0.8022922636103151
2016-07-19,216237.48999999996,221019.37170950006,263519.45465158,0.8022922636103151
2016-07-24,214716.34999999998,218181.37170950003,253794.44465158,0.772683858643744
2016-07-26,215292.44999999998,219687.06170949998,255362.99465158005,0.7774594078319007
2016-07-27,218047.64999999997,224594.0817095,266656.55465158,0.8118433619866284
2016-07-28,217851.00999999998,224214.53170949998,274499.30465158,0.8357211079274116
2016-08-02,228661.05,234253.37329006,270357.40317498,0.792741165234002
2016-08-03,228661.05,235757.22329005998,282735.14317498,0.8290353390639923
2016-08-04,228661.05,237357.14329005996,289901.20317498,0.8500477554918815
2016-08-07,228661.05,238656.89329006005,289901.20317498,0.8500477554918815
2016-08-08,228661.05,241025.37329006,289901.20317498,0.8500477554918815
2016-08-10,228661.05,244718.50329006,291529.85317498,0.8548233046800381
2016-08-11,228661.05,247392.33329006005,291529.85317498,0.8548233046800381
2016-08-14,228661.05,248345.23329006002,293158.50317498,0.8595988538681948
2016-08-15,228661.05,250212.27329006002,293158.50317498,0.8595988538681948
2016-08-16,228661.05,247654.72329006,294787.15317498,0.8643744030563515
2016-08-18,228661.05,247786.43329006006,297392.99317498005,0.8720152817574022
2016-08-21,228661.05,249768.94329006004,298695.91317497997,0.8758357211079274
2016-08-25,228661.05,244927.2832900601,298695.91317497997,0.8758357211079274
2016-09-01,238661.05,251271.04391426005,294990.30569998,0.8357211079274116
2016-09-04,238661.05,254099.93391426004,294316.04569998,0.833810888252149
2016-09-05,238661.05,254807.91391426,305441.33569998003,0.8653295128939829
2016-09-07,238661.05,251807.19391426,293304.65569998,0.8309455587392549
2016-09-08,238661.05,252537.56391426,301395.77569998,0.8538681948424067
2016-09-18,238661.05,246537.63391426002,290944.74569998,0.8242597898758357
2016-09-20,238661.05,248442.93391425998,290270.48569998,0.822349570200573
2016-09-25,238661.05,244897.11391426,290270.48569998,0.822349570200573
2016-10-03,249930.23,258859.17399321005,300142.41022978,0.822349570200573
2016-10-04,248606.26000000004,258616.63399321004,308159.98022978,0.8443170964660935
2016-10-05,252942.40000000002,263108.13399321,314086.01022978,0.860553963705826
2016-10-09,251910.68000000005,261245.32399321,314086.01022978,0.860553963705826
2016-10-11,250968.84000000003,253871.23399321004,314086.01022978,0.860553963705826
2016-10-12,253670.42,254855.61399321,314086.01022978,0.860553963705826
2016-10-13,253494.84000000003,258446.30399320996,321754.99022978,0.8815663801337154
2016-10-16,253467.78000000003,258470.39399321,319314.86022978,0.874880611270296
2016-10-17,249085.60000000003,252215.18399321003,313737.42022978,0.8595988538681948
2016-10-18,248732.92000000004,252123.60399320998,307462.80022978,0.8424068767908309
2016-10-23,252478.42000000004,254132.69399321004,314086.01022978,0.860553963705826
2016-10-24,251826.88000000003,255733.01399321,310948.70022978,0.8519579751671441
2016-10-26,251622.57000000004,259876.21399321003,311994.47022978,0.8548233046800381
2016-10-27,253129.00000000003,263917.20399321005,315828.96022978006,0.8653295128939829
2016-11-02,266143.13000000006,277322.51617203,326098.84225058,0.8653295128939829
2016-11-03,266636.97000000003,283122.57617202995,350574.08225058,0.9302769818529131
2016-11-06,271228.16000000003,291893.16617203,358852.47225058003,0.9522445081184336
2016-11-07,276750.43000000005,300495.90617203,377208.90225058,1.0009551098376313
2016-11-08,276211.2100000001,304077.19617203,391246.17225058,1.038204393505253
2016-11-09,279258.5800000001,309777.95617203,395925.26225058,1.0506208213944603
2016-11-10,287685.0300000001,323722.82617203,403843.72225058003,1.0716332378223496
2016-11-13,296410.72000000003,333098.42617203,419680.64225058,1.1136580706781278
2016-11-14,294431.4800000001,333847.07617203,404563.58225058,1.0735434574976122
2016-11-15,294363.85000000003,334471.7361720301,416441.27225058,1.105062082139446
2016-11-16,302337.68000000005,344691.1661720301,425439.52225058,1.1289398280802292
2016-11-17,303497.59,347283.62617203005,425439.52225058,1.1289398280802292
2016-11-20,304068.20000000007,347235.45617203,425079.59225058,1.127984718242598
2016-11-21,308940.91000000003,354453.94617203,441636.37225058,1.1719197707736388
2016-11-22,312488.70000000007,357394.70617203007,438756.93225058,1.1642788920725882
2016-11-23,319556.11000000004,361193.8261720301,442356.23225058,1.1738299904489016
2016-11-28,320250.75000000006,355602.69617203006,428678.89225058,1.1375358166189111
2016-11-29,323850.62000000005,356723.76617202995,428678.89225058,1.1375358166189111
2016-12-01,349183.30000000005,380192.73115694005,449091.93378318,1.1652340019102196
2016-12-05,343046.86000000004,377078.02115693997,449091.93378318,1.1652340019102196
2016-12-06,344297.3900000001,378096.38115694,447619.53378318,1.1614135625596944
2016-12-07,340266.86000000004,372243.0411569401,453509.13378318003,1.1766953199617955
2016-12-13,341963.26,379434.51115693996,445410.93378318,1.1556829035339062
2016-12-15,343806.04000000004,378173.8111569401,441729.93378318,1.146131805157593
2016-12-18,346485.94000000006,379198.65115694003,445042.83378318005,1.154727793696275
2016-12-19,352358.85000000003,386034.9111569399,465288.33378318005,1.207258834765998
2016-12-20,357780.7200000001,393962.5511569401,477803.73378318,1.2397325692454633
2016-12-21,361725.19000000006,397997.5911569401,477803.73378318,1.2397325692454633
2016-12-22,365128.43000000005,398366.1411569401,477803.73378318,1.2397325692454633
2016-12-28,367370.17000000004,399235.17115694,492527.73378318007,1.2779369627507162
2016-12-29,367461.85000000003,396690.75115694,487374.33378318005,1.2645654250238776
2017-01-02,382218.68000000005,408624.92542658007,497494.71567493,1.2645654250238776
2017-01-03,386841.24000000005,411653.30542658,488476.71567493,1.2416427889207258
2017-01-04,389818.37000000005,416173.58542658,499749.21567493,1.2702960840496658
2017-01-05,392338.85000000003,421898.6254265801,518536.71567493,1.3180515759312321
2017-01-08,390495.80000000005,422376.10542658,518536.71567493,1.3180515759312321
2017-01-09,390007.91000000003,421604.17542658007,512900.46567493,1.3037249283667622
2017-01-10,395042.80000000005,426681.98542657995,535445.46567493,1.3610315186246418
2017-01-15,410517.06000000006,442201.98542658007,535445.46567493,1.3610315186246418
2017-01-18,410440.41000000015,443952.0054265801,535445.46567493,1.3610315186246418
2017-01-26,411273.24000000005,442467.66542658006,526803.21567493,1.3390639923591212
2017-01-29,410079.4600000001,445153.71542658005,526051.71567493,1.3371537726838585
2017-01-31,390041.02,428306.48542658007,508767.21567492996,1.2932187201528174
2017-02-07,424227.14,468344.55206118006,533382.22007568,1.3304680038204393
2017-02-09,418528.6700000001,466892.37206118,530319.02007568,1.3228271251193886
2017-02-21,407598.62000000005,457202.2220611801,530319.02007568,1.3228271251193886
2017-02-23,400003.98000000004,445611.55206117994,496623.82007568004,1.2387774594078318
2017-03-01,399460.13000000006,446046.78836366,496260.58635618,1.212989493791786
2017-03-06,402201.2,470424.8183636601,522831.5863561801,1.2779369627507162
2017-03-07,404652.43,473716.66836366,522831.5863561801,1.2779369627507162
2017-03-09,410841.1800000001,479709.3783636601,531428.08635618,1.2989493791786055
2017-03-12,407305.95000000007,477747.42836366006,534554.08635618,1.306590257879656
2017-03-19,410942.1400000001,502509.22836365993,543150.58635618,1.3276026743075453
2017-03-20,409898.20000000007,505153.5583636599,543150.58635618,1.3276026743075453
2017-03-21,412328.3800000001,504664.19836365996,535335.58635618,1.3085004775549187
2017-03-22,410501.65,502761.01836365997,529865.08635618,1.2951289398280803
2017-03-23,410720.58999999997,506186.77836366,529083.58635618,1.2932187201528174
2017-03-26,411464.09,512257.6483636601,539243.08635618,1.3180515759312321
2017-03-28,406904.13000000006,513014.73836366006,539243.08635618,1.3180515759312321
2017-04-05,420659.53,549702.92652383,545310.64238258,1.3085004775549187
2017-04-06,426079.39,553735.0965238301,557251.54238258,1.3371537726838585
2017-04-09,426660.88,550059.94652383,534165.80238258,1.2817574021012414
2017-04-10,425060.47,546821.21652383,529787.47238258,1.271251193887297
2017-04-12,420040.9,546392.6665238299,534165.80238258,1.2817574021012414
2017-04-13,421568.53,544514.20652383,535359.89238258,1.2846227316141354
2017-05-02,421911.92999999993,521863.9082955,545924.42690038,1.2846227316141354
2017-05-07,429838.53,538393.8882955,532124.1669003799,1.2521489971346704
2017-05-08,429173.47000000003,540659.8582954999,549983.3269003801,1.2941738299904488
2017-05-09,431024.07,545708.8282954999,549983.3269003801,1.2941738299904488
2017-05-11,432040.47,544154.0882954999,540647.85690038,1.2722063037249283
2017-05-16,432028.38,540875.6882955001,543894.97690038,1.279847182425979
2017-05-24,435460.32,538960.8382955,549171.5469003799,1.292263610315186
2017-05-31,437359.29000000004,541157.8082955001,566218.92690038,1.3323782234957018
2017-06-01,448004.36,553792.2884384899,578817.8350566301,1.33810888252149
2017-06-05,452595.52999999997,561922.7084384899,589146.3350566301,1.361986628462273
2017-06-06,454104.3900000001,565743.69843849,595756.5750566301,1.3772683858643744
2017-06-08,451730.7,569733.80843849,597822.2750566301,1.382043935052531
2017-06-21,461006.51,572648.7884384899,570141.8950566301,1.3180515759312321
2017-06-22,462870.92000000004,575972.46843849,590798.8950566301,1.3658070678127985
2017-07-09,497225.3300000001,601965.35307528,601173.22882413,1.3658070678127985
2017-07-10,502972.88000000006,611749.99307528,601173.22882413,1.3658070678127985
2017-07-17,497957.7700000001,617811.44307528,609581.22882413,1.3849092645654248
2017-07-19,494181.8300000001,613053.49307528,596969.22882413,1.356255969436485
2017-07-30,509457.19000000006,616921.3530752799,588561.22882413,1.3371537726838585
2017-08-14,535560.17,649994.52659462,592230.2888521301,1.3228271251193886
2017-08-15,532052.35,641674.8065946199,577264.2888521301,1.2893982808022921
2017-08-21,525248.2000000001,620915.95659462,592230.2888521301,1.3228271251193886
2017-08-23,527587.46,620446.73659462,585816.2888521301,1.3085004775549187
2017-08-30,535159.1200000001,633757.8465946201,597361.4888521301,1.3342884431709647
2017-09-07,548811.67,650591.4361043602,607683.86762563,1.3342884431709647
2017-09-12,558949.72,669980.93610436,608988.83762563,1.3371537726838585
2017-09-18,565644.84,689610.58610436,624213.48762563,1.370582617000955
2017-09-19,568623.17,700500.63610436,629433.36762563,1.382043935052531
2017-09-26,573561.08,737057.4561043602,613338.73762563,1.346704871060172
2017-09-27,568858.6000000001,736080.5861043602,617688.6376256299,1.356255969436485
2017-09-28,567192.66,739470.06610436,636828.19762563,1.3982808022922635
2017-10-02,575187.7899999999,768334.0285372802,640713.3876496301,1.3849092645654248
2017-10-09,593335.9199999999,798548.6485372799,640271.5176496301,1.3839541547277936
2017-10-11,586364.3,788230.4585372801,640271.5176496301,1.3839541547277936
2017-10-22,578786.22,764267.6085372802,640271.5176496301,1.3839541547277936
2017-10-23,589505.88,775579.2885372799,640271.5176496301,1.3839541547277936
2017-11-09,594375.33,791439.1337012601,680406.78017463,1.4489016236867238
2017-11-14,589071.65,772984.1937012601,680406.78017463,1.4489016236867238
2017-11-22,583039.44,758339.34370126,680406.78017463,1.4489016236867238
2017-11-23,597431.8099999999,775455.5137012602,652598.54017463,1.3896848137535815
2017-11-28,623942.2,811648.3437012602,683994.94017463,1.4565425023877745
2017-12-03,632195.2599999999,823929.9480379301,704605.15269963,1.478510028653295
2017-12-06,621979.7500000001,803372.4680379303,673653.59269963,1.4135625596943648
2017-12-11,647893.0700000001,826831.70803793,682756.99269963,1.4326647564469912
2017-12-12,656250.65,834276.0880379301,682756.99269963,1.4326647564469912
2017-12-13,658617.0700000001,836570.6380379301,694136.24269963,1.4565425023877745
2017-12-14,657778.9600000001,837368.6480379299,694136.24269963,1.4565425023877745
2017-12-17,657893.4,841602.72803793,700963.79269963,1.4708691499522444
2017-12-24,639519.08,836094.03803793,700963.79269963,1.4708691499522444
2017-12-25,645271.1299999999,844417.9980379302,700963.79269963,1.4708691499522444
2017-12-26,648849.5900000001,843267.0680379298,716894.74269963,1.5042979942693409
2018-01-02,681642.0200000001,866079.4546845299,727368.54522463,1.5042979942693409
2018-01-04,673964.59,866059.32468453,727368.54522463,1.5042979942693409
2018-01-08,680282.06,870299.65468453,723212.16522463,1.495702005730659
2018-01-09,686564.0900000001,875122.75468453,723212.16522463,1.495702005730659
2018-01-14,713877.22,894633.5446845301,723212.16522463,1.495702005730659
2018-01-15,710702.54,884024.0046845301,714437.5852246301,1.4775549188156638
2018-01-17,726884.43,894008.6046845301,725059.4452246301,1.4995224450811842
2018-01-21,728884.6199999999,892690.23468453,727830.36522463,1.505253104106972
2018-01-22,727101.3500000001,887600.1246845298,725983.0852246301,1.5014326647564469
2018-01-23,720879.9,887731.7846845298,722750.3452246301,1.4947468958930277
2018-01-28,727527.09,898590.93468453,727368.54522463,1.5042979942693409
2018-02-06,739552.04,893521.8865772502,714252.60150113,1.4565425023877745
2018-02-15,765719.1099999999,912783.3665772501,721278.00150113,1.4708691499522444
2018-02-18,773372.3700000001,915102.4565772499,726898.32150113,1.4823304680038203
2018-02-21,774766.4500000001,912917.6065772502,726898.32150113,1.4823304680038203
2018-02-22,790563.45,922239.6165772501,735328.80150113,1.4995224450811842
2018-02-26,795584.58,936590.0565772501,735328.80150113,1.4995224450811842
2018-03-04,799800.4299999999,942313.6308788899,745147.6196573799,1.4995224450811842
2018-03-05,802292.7899999998,945512.4808788899,762708.18965738,1.5348615090735434
2018-03-06,813310.3399999999,960964.91087889,771251.16965738,1.5520534861509072
2018-03-07,815755.8799999999,969375.8408788901,802100.8196573799,1.6141356255969435
2018-03-08,813798.5799999997,972923.0008788902,802100.8196573799,1.6141356255969435
2018-03-12,810768.5699999998,986161.1008788903,822034.43965738,1.6542502387774594
2018-03-13,819598.1499999999,992052.2508788902,826305.92965738,1.6628462273161413
2018-03-15,804546.7699999999,979543.43087889,856680.96965738,1.7239732569245463
2018-03-27,800134.0399999998,992765.9908788898,863800.1196573799,1.7382999044890162
2018-04-11,825854.83,1049288.5543131798,889911.91338286,1.7707736389684812
2018-04-26,835937.64,1078360.10431318,923031.2233828601,1.8366762177650429
2018-04-29,839968.49,1081500.84431318,923031.2233828601,1.8366762177650429
2018-05-02,846099.82,1098763.1340259903,912366.6864000601,1.795606494746896
2018-05-06,833023.7399999999,1082778.19402599,903145.98640006,1.7774594078319006
2018-05-13,834886.5199999999,1044935.9540259899,903145.98640006,1.7774594078319006
2018-05-16,834612.4799999999,1043746.0840259898,839571.6864000601,1.6523400191021966
2018-05-31,828086.97,1010351.7640259899,847821.78640006,1.668576886341929
2018-06-14,834633.7499999998,988047.4777014101,847120.25017956,1.64756446991404
2018-06-27,842169.7799999998,994968.90770141,847120.25017956,1.64756446991404
2018-06-28,843233.7999999998,1003333.0877014099,854486.45017956,1.6618911174785098
2018-07-09,862683.5,974685.0902043501,843836.1620623,1.6217765042979941
2018-08-07,868137.9899999998,968186.11429892,854227.3730867,1.6217765042979941
