date,turnover_value,turnover_pct,cash_balance
2015-02-01,0.0,0.0,110000.0
2015-03-01,0.0,0.0,120000.0
2015-04-01,0.0,0.0,130000.0
2015-05-03,41997.14,0.2999795714285714,98002.86
2015-06-01,41287.71,0.27655939688622,149290.56999999998
2015-07-02,15933.849999999999,0.1000300896656971,143356.71999999997
2015-08-03,102748.88,0.6088926075364957,50607.83999999996
2015-09-01,102524.1,0.6284734920702838,163131.94
2015-10-04,51940.31,0.3000042048855919,121191.62999999999
2015-11-01,145296.26,0.7883056699463126,55277.829999999994
2015-12-02,92667.58,0.5315215662463119,122028.84999999999
2016-01-03,117463.4,0.6229356176543944,18834.68999999998
2016-02-01,160129.01,0.932162018013722,154601.05999999997
2016-03-02,92002.08,0.5019840470894041,73294.93999999999
2016-04-04,171012.87000000002,0.8149447814006047,1.7499999999790816
2016-05-03,174531.12,0.8056067990137254,1.7699999999786087
2016-06-01,220316.56999999998,1.056269065529159,62571.97999999995
2016-07-10,76765.81000000001,0.3634628628109661,147840.08999999997
2016-08-02,70820.95999999999,0.3097202606215619,228661.05
2016-09-01,0.0,0.0,238661.05
2016-10-03,99455.85999999999,0.3999655756299589,149205.19000000003
2016-11-02,94710.04999999999,0.353445639745973,80335.72000000004
2016-12-01,161049.35,0.4699814994924587,102868.19000000005
2017-01-02,231576.59999999998,0.6135099480914428,37785.61000000005
2017-02-07,496480.3600000001,1.1858261395941443,41838.49000000005
2017-03-01,319665.1,0.8052992916623251,277863.67000000004
2017-04-05,216632.17,0.5152828978955389,336332.26
2017-05-02,136006.98,0.32332112296119947,210325.28
2017-06-01,148782.43,0.33257927872694887,179004.71000000002
2017-07-09,174242.59999999998,0.34897995586302605,149841.01000000007
2017-08-14,152973.96000000002,0.28443389748469666,268880.15
2017-09-07,326734.0,0.5972310519056213,382959.57
2017-10-02,423981.25,0.7306986380760598,1.6199999999953434
2017-11-09,373392.4799999999,0.6292232426400587,6572.799999999997
2017-12-03,393278.8300000001,0.6268415437791339,4.310000000012224
2018-01-02,607018.0,0.9003764084762333,67419.67000000001
2018-02-06,319846.7200000001,0.4292021596852914,223531.70999999996
2018-03-04,271206.46,0.338018858585115,160443.28999999986
2018-04-11,594389.59,0.7180376821999679,248339.15999999992
2018-05-02,593731.76,0.6967933167376223,511242.1599999999
2018-06-14,309691.53,0.3727000381964806,664754.8299999998
2018-07-09,183089.08000000002,0.21342918721108264,686269.5099999999
2018-08-07,88322.48,0.10197384626708213,779511.4299999998
2018-09-04,3043.4500000000003,0.0034827751652434322,786467.9799999999
2018-10-03,91880.68000000001,0.10432420753446607,704587.2999999998
2018-11-01,176786.99,0.1983309202417455,713096.0699999998
2018-12-03,274471.15,0.3026554483232791,634803.7799999997
2019-01-06,659238.67,0.7089732498209257,186052.8099999997
2019-02-05,608207.3899999999,0.6263832595268446,0.17999999968560587
2019-04-17,551604.5299999999,0.5673346023655295,29297.729999999658
2019-05-21,826831.5500000002,0.9309351723532897,88804.65999999961
2019-07-09,755514.52,0.8010976321705637,854319.1799999997
2019-08-21,578819.61,0.6081806946598303,285499.56999999983
2019-09-02,1057007.74,1.0941319431893592,0.7299999998067506
2019-10-24,1035045.0800000001,1.1885058871883523,696712.6299999999
2019-11-03,889527.4300000002,1.0013117736562605,2631.0799999999
2019-12-03,650936.0599999999,0.7847313411495913,663567.1399999998
2020-01-02,819185.2600000001,0.987767606849361,8.21999999973923
2020-02-05,910951.18,1.097174220284958,83016.25999999973
2020-03-03,694610.9800000001,0.9700975170016124,644416.3799999998
2020-04-02,77343.78,0.1056955328095479,731760.1599999998
2020-05-07,519257.49999999994,0.7000342266966725,222502.6599999998
2020-06-04,364643.93,0.48851230756008995,597146.5899999999
2020-07-06,661930.64,0.8369911677936865,1.5499999998719431
2020-09-03,755456.99,0.8424439343945596,5320.499999999878
2020-10-04,538692.35,0.6322444779403285,3.249999999858119
2020-11-16,635562.28,0.695270603761086,457051.4899999999
2020-12-16,487168.17999999993,0.5185696629259051,78.8499999998603
2021-01-04,765705.3900000001,0.8148564211170478,1.8199999999342253
2021-02-02,452672.55000000005,0.42872591401843074,6511.609999999925
2021-03-01,755605.8300000001,0.7064987679751406,106954.97999999994
2021-04-01,886755.7999999998,0.8850475431854713,400761.8999999998
2021-05-05,588800.9999999999,0.5890587131870193,599724.3399999999
2021-06-01,663125.33,0.6399856751371887,0.5099999997637497
2021-07-04,461806.86999999994,0.428065695927973,1.079999999768006
2021-08-01,343583.4,0.28052218412682267,40422.059999999765
2021-09-01,827437.24,0.6433565409185426,1.5399999996297993
2021-10-03,713944.2799999999,0.5916832740427054,482611.9799999996
2021-11-01,829065.6800000002,0.6899976017616737,841094.4199999992
2021-12-01,557278.33,0.47482610617568916,704173.7499999993
2022-01-02,735408.7300000001,0.6088686032609111,1.0399999992951052
2022-02-01,925093.45,0.7954856151174126,465151.0499999993
2022-03-01,521855.13,0.4280052116965061,243851.3199999993
2022-04-03,1160072.74,0.9844827329713142,23.79999999946449
2022-05-08,1167708.14,0.9958253233075283,66.23999999952184
2022-06-01,854694.11,0.7911550624160113,864230.3499999995
2022-07-03,292779.84,0.27596931021273935,954818.7899999996
2022-08-01,767363.6600000001,0.7088049913909926,216523.96999999948
2022-09-01,933143.2300000001,0.8025550376224436,10818.579999999505
2022-10-02,906655.4300000002,0.7983739580243178,6.549999999595457
2022-11-01,1437275.83,1.2076361682670718,6.839999999574502
