rebalance_date,selection_date,rank,symbol,holding_name,score,ret_3m,ret_6m,median_daily_value,median_daily_volume,coverage_ratio,score_momentum,score_value,score_quality,score_low_risk,score_liquidity,target_weight
2016-05-03,2016-04-28,1,ORHD,Orascom Development Egypt,0.8,0.209090909090909,-0.2222222222222222,379464.8,364870.0,1.0,1.0000000000000002,0.5,0.5,1.0000000000000002,1.0,0.125
2021-11-01,2021-10-31,1,ORWE,Oriental Weavers,0.652,-0.00848484848484854,0.10840108401084003,3082992.5599999996,341039.0,1.0,0.7942857142857144,0.5,0.5,1.0000000000000002,0.24,0.125
2021-11-01,2021-10-31,2,ETEL,Telecom Egypt,0.6420000000000001,-0.04897090134847404,0.17543859649122817,7722471.9,540033.0,1.0,0.6685714285714287,0.5,0.5,0.8800000000000001,0.76,0.125
2021-11-01,2021-10-31,3,MCQE,Misr Cement - Qena,0.6220000000000001,-0.3403532608695652,0.5007727975270482,7864284.8,641424.0,1.0,0.942857142857143,0.5,0.5,0.08,0.8,0.125
2021-11-01,2021-10-31,4,PHDC,Palm Hills Development Company,0.622,0.021505376344086002,0.17283950617283939,4752754.2299999995,2432254.0,1.0,0.7485714285714287,0.5,0.5,0.7466666666666668,0.48,0.125
2021-11-01,2021-10-31,5,GBCO,GB Corp,0.6119999999999999,0.09473684210526323,0.10344827586206895,6630820.95,1642464.0,1.0,0.7542857142857143,0.5,0.5,0.5866666666666667,0.6,0.125
2021-11-01,2021-10-31,6,ARCC,Arabian Cement Company,0.594,-0.2954545454545454,0.09090909090909083,3393128.9699999997,784233.0,1.0,0.7428571428571429,0.5,0.5,0.7066666666666668,0.28,0.125
2021-11-01,2021-10-31,7,ADIB,Abu Dhabi Islamic Bank- Egypt,0.584,0.16880093131548302,0.4002789400278939,19188932.46,1786679.0,1.0,0.8000000000000002,0.5,0.5,0.08,0.92,0.125
2021-11-01,2021-10-31,8,EGAL,Egypt Aluminum,0.5780000000000001,0.13266696955929125,1.1271331058020477,4104020.1,168076.0,1.0,0.8914285714285717,0.5,0.5,0.17333333333333337,0.4,0.125
2021-12-01,2021-11-30,1,AMOC,Alexandria Mineral Oils Company,0.67,-0.05434782608695654,0.17966101694915237,9218569.0,2477097.0,1.0,0.942857142857143,0.5,0.5,0.3466666666666667,0.88,0.125
2021-12-01,2021-11-30,2,COMI,Commercial International Bank-Egypt (CIB),0.608,0.09836065573770503,0.23849220732149345,79827573.96000001,2548080.0,1.0,0.5942857142857144,0.5,0.5,0.6666666666666667,1.0,0.125
2021-12-01,2021-11-30,3,PHDC,Palm Hills Development Company,0.602,-0.08205128205128198,0.09815950920245409,3299573.23,1658077.0,1.0,0.7542857142857143,0.5,0.5,0.6533333333333334,0.4,0.125
2021-12-01,2021-11-30,4,ETEL,Telecom Egypt,0.594,-0.02511880515953846,0.2775800711743772,8188602.24,568478.0,1.0,0.5257142857142857,0.5,0.5,0.9200000000000002,0.72,0.125
2021-12-01,2021-11-30,5,EGAL,Egypt Aluminum,0.5800000000000001,-0.1668648434403488,0.30477963997517077,1948485.0,77523.0,1.0,0.9714285714285715,0.5,0.5,0.10666666666666667,0.24,0.125
2021-12-01,2021-11-30,6,GBCO,GB Corp,0.5760000000000001,-0.027431421446383997,0.09859154929577474,6630820.95,1642464.0,1.0,0.7485714285714287,0.5,0.5,0.33333333333333337,0.64,0.125
2021-12-01,2021-11-30,7,HRHO,EFG Holding,0.57,0.15523465703971118,0.2276214833759589,11008738.680000002,1309281.0,1.0,0.5371428571428571,0.5,0.5,0.6,0.92,0.125
2021-12-01,2021-11-30,8,ADIB,Abu Dhabi Islamic Bank- Egypt,0.56,-0.03280224929709463,0.38152610441767076,8763031.08,874554.0,1.0,0.7485714285714288,0.5,0.5,0.09333333333333334,0.84,0.125
2022-01-02,2021-12-29,1,HRHO,EFG Holding,0.6439999999999999,0.22625000000000006,0.30974632843791716,12570488.040000001,1470689.0,1.0,0.7600000000000001,0.5,0.5,0.6000000000000001,0.88,0.125
2022-01-02,2021-12-29,2,COMI,Commercial International Bank-Egypt (CIB),0.624,0.2510683760683763,0.36004645760743337,106700188.8,3159799.0,1.0,0.6514285714285715,0.5,0.5,0.64,1.0,0.125
2022-01-02,2021-12-29,3,ETEL,Telecom Egypt,0.6200000000000001,0.1911869225302063,0.26299924642049755,10169398.16,693718.0,1.0,0.56,0.5,0.5,0.9600000000000002,0.8,0.125
2022-01-02,2021-12-29,4,TMGH,T M G Holding,0.6140000000000001,0.2358620689655173,0.3763440860215055,9460008.08,1179245.0,1.0,0.7828571428571429,0.5,0.5,0.4266666666666667,0.76,0.125
2022-01-02,2021-12-29,5,ORWE,Oriental Weavers,0.602,0.010477299185098987,0.005793742757821407,3288739.04,387823.0,1.0,0.64,0.5,0.5,0.9466666666666668,0.36,0.125
2022-01-02,2021-12-29,6,JUFO,Juhayna Food Industries,0.5920000000000001,0.39560439560439553,0.3160621761658031,4748714.2,677420.0,1.0,0.6171428571428572,0.5,0.5,0.8266666666666668,0.52,0.125
2022-01-02,2021-12-29,7,PHDC,Palm Hills Development Company,0.5800000000000001,0.03684210526315801,0.1005586592178771,3810939.8600000003,2093923.0,1.0,0.6971428571428573,0.5,0.5,0.64,0.4,0.125
2022-01-02,2021-12-29,8,MCQE,Misr Cement - Qena,0.5800000000000001,-0.18471872376154486,0.25290322580645164,3247516.8,338283.0,1.0,0.9314285714285715,0.5,0.5,0.14666666666666667,0.32,0.125
2022-02-01,2022-01-31,1,ETEL,Telecom Egypt,0.6875,0.23228634039444862,0.20500000000000007,10104162.600000001,629092.0,1.0,0.7916666666666667,0.5,0.5,0.9305555555555556,0.7083333333333334,0.125
2022-02-01,2022-01-31,2,GBCO,GB Corp,0.6166666666666667,0.16183574879227058,0.2526041666666665,7192748.85,1483041.0,1.0,0.8690476190476192,0.5,0.5,0.33333333333333337,0.625,0.125
2022-02-01,2022-01-31,3,PHDC,Palm Hills Development Company,0.6166666666666667,-0.0842105263157894,-0.06451612903225812,5401319.5600000005,2967758.0,1.0,0.773809523809524,0.5,0.5,0.6111111111111112,0.5416666666666666,0.125
2022-02-01,2022-01-31,4,HRHO,EFG Holding,0.6145833333333335,0.14519906323185006,0.27012987012987,13761696.0,1413450.0,1.0,0.630952380952381,0.5,0.5,0.7361111111111112,0.8333333333333334,0.125
2022-02-01,2022-01-31,5,TMGH,T M G Holding,0.6020833333333333,0.22516556291390732,0.2991573033707864,13887485.15,1531145.0,1.0,0.7202380952380952,0.5,0.5,0.4166666666666667,0.875,0.125
2022-02-01,2022-01-31,6,COMI,Commercial International Bank-Egypt (CIB),0.6020833333333333,-0.01981619758759323,0.1777087646652864,97013791.0,2806300.0,1.0,0.5773809523809524,0.5,0.5,0.6666666666666667,1.0,0.125
2022-02-01,2022-01-31,7,ORWE,Oriental Weavers,0.5895833333333332,0.02666666666666684,0.03041362530413627,3950671.25,456725.0,1.0,0.6071428571428572,0.5,0.5,0.9027777777777779,0.4166666666666667,0.125
2022-02-01,2022-01-31,8,JUFO,Juhayna Food Industries,0.5729166666666667,0.16279069767441867,0.25,2885141.0,410479.0,1.0,0.6666666666666667,0.5,0.5,0.7361111111111113,0.2916666666666667,0.125
2022-03-01,2022-02-28,1,ETEL,Telecom Egypt,0.6875,0.2142857142857142,0.19945725915875157,9220879.74,559611.0,1.0,0.8154761904761907,0.5,0.5,0.8750000000000001,0.7083333333333334,0.125
2022-03-01,2022-02-28,2,COMI,Commercial International Bank-Egypt (CIB),0.6416666666666667,-0.060597103162873145,0.012424338961452674,89584011.0,2623828.0,1.0,0.6785714285714287,0.5,0.5,0.6944444444444446,1.0,0.125
2022-03-01,2022-02-28,3,ORWE,Oriental Weavers,0.625,-0.02619047619047632,-0.04662004662004671,3950671.25,456725.0,1.0,0.6845238095238095,0.5,0.5,0.9305555555555556,0.4583333333333333,0.125
2022-03-01,2022-02-28,4,JUFO,Juhayna Food Industries,0.6229166666666668,-0.07863501483679525,0.11891891891891904,1663344.93,224473.0,1.0,0.8154761904761907,0.5,0.5,0.7777777777777778,0.20833333333333334,0.125
2022-03-01,2022-02-28,5,HRHO,EFG Holding,0.6041666666666667,0.26725082146768897,0.38562874251497026,19861625.85,1890753.0,1.0,0.6130952380952382,0.5,0.5,0.6805555555555556,0.875,0.125
2022-03-01,2022-02-28,6,TMGH,T M G Holding,0.6000000000000001,0.15698393077873907,0.2999999999999998,17207529.599999998,1891413.0,1.0,0.7321428571428573,0.5,0.5,0.4027777777777778,0.8333333333333334,0.125
2022-03-01,2022-02-28,7,GBCO,GB Corp,0.5729166666666667,0.476923076923077,0.41871921182266014,8331229.4399999995,1564026.0,1.0,0.7321428571428573,0.5,0.5,0.36111111111111116,0.625,0.125
2022-03-01,2022-02-28,8,ABUK,Abou Kir Fertilizers,0.5708333333333334,0.12012813667912448,0.10887949260042284,12757760.0,637888.0,1.0,0.5357142857142858,0.5,0.5,0.6944444444444445,0.7916666666666666,0.125
2022-04-03,2022-03-31,1,ETEL,Telecom Egypt,0.7104166666666667,0.04293381037567068,0.23691654879773671,9220879.74,559611.0,1.0,0.9285714285714288,0.5,0.5,0.8194444444444445,0.625,0.125
2022-04-03,2022-03-31,2,HRHO,EFG Holding,0.7020833333333333,0.19452887537993924,0.4555555555555555,22841219.94,1997616.0,1.0,0.8154761904761905,0.5,0.5,0.8611111111111113,0.875,0.125
2022-04-03,2022-03-31,3,TMGH,T M G Holding,0.6312500000000001,-0.06835722160970237,0.1449864498644986,18459164.23,2069670.0,1.0,0.8333333333333335,0.5,0.5,0.40277777777777785,0.7916666666666666,0.125
2022-04-03,2022-03-31,4,GBCO,GB Corp,0.61875,-0.2176470588235293,-0.07638888888888895,8154184.38,1445459.0,1.0,0.9285714285714287,0.5,0.5,0.2361111111111111,0.5833333333333334,0.125
2022-04-03,2022-03-31,5,CCAP,QALA For Financial Investments,0.59375,0.11570247933884303,0.1842105263157896,20703393.130000003,15529329.0,1.0,0.6845238095238096,0.5,0.5,0.4722222222222222,0.8333333333333334,0.125
2022-04-03,2022-03-31,6,ABUK,Abou Kir Fertilizers,0.575,0.15674418604651175,0.2510060362173039,14030629.5,656009.0,1.0,0.46428571428571436,0.5,0.5,0.9166666666666667,0.75,0.125
2022-04-03,2022-03-31,7,ARCC,Arabian Cement Company,0.5645833333333334,-0.04646017699115046,0.03855421686746974,229748.86,53306.0,1.0,0.7261904761904764,0.5,0.5,0.7083333333333335,0.041666666666666664,0.125
2022-04-03,2022-03-31,8,ORWE,Oriental Weavers,0.5458333333333334,0.024165707710011697,0.020642201834862428,3533541.9000000004,419571.0,1.0,0.48809523809523814,0.5,0.5,0.8611111111111113,0.4583333333333333,0.125
2022-05-08,2022-04-28,1,HRHO,EFG Holding,0.7020833333333333,0.16427104722792607,0.36956521739130443,38736698.82,3645734.0,1.0,0.8690476190476192,0.5,0.5,0.6805555555555557,0.9583333333333334,0.125
2022-05-08,2022-04-28,2,ETEL,Telecom Egypt,0.6854166666666667,0.005545286506469571,0.2026529108327193,9997109.1,590298.0,1.0,0.8750000000000001,0.5,0.5,0.7222222222222223,0.7083333333333334,0.125
2022-05-08,2022-04-28,3,ABUK,Abou Kir Fertilizers,0.6020833333333333,0.3188811188811189,0.31581395348837216,17108081.099999998,691515.0,1.0,0.6071428571428572,0.5,0.5,0.763888888888889,0.75,0.125
2022-05-08,2022-04-28,4,TMGH,T M G Holding,0.5979166666666667,-0.011363636363636576,0.17567567567567544,19507958.4,2157960.0,1.0,0.7380952380952382,0.5,0.5,0.4027777777777778,0.7916666666666666,0.125
2022-05-08,2022-04-28,5,ORWE,Oriental Weavers,0.5854166666666667,-0.077658303464755,-0.06310679611650494,3573837.7500000005,434630.0,1.0,0.6428571428571428,0.5,0.5,0.7361111111111113,0.5,0.125
2022-05-08,2022-04-28,6,MCQE,Misr Cement - Qena,0.5770833333333334,0.013026052104208263,0.042268041237113474,2594582.08,258491.0,1.0,0.7440476190476192,0.5,0.5,0.5277777777777779,0.375,0.125
2022-05-08,2022-04-28,7,HELI,Heliopolis Housing,0.5583333333333333,-0.07704654895666141,0.2921348314606742,26809371.6,5010378.0,1.0,0.7380952380952382,0.5,0.5,0.08333333333333334,0.875,0.125
2022-05-08,2022-04-28,8,JUFO,Juhayna Food Industries,0.5583333333333332,0.07605633802816891,0.220447284345048,1307639.7,206825.0,1.0,0.6369047619047619,0.5,0.5,0.8194444444444445,0.125,0.125
2022-06-01,2022-05-31,1,HRHO,EFG Holding,0.7083333333333334,-0.20868113522537557,0.09468822170900704,49476204.54,4555755.0,1.0,0.8690476190476192,0.5,0.5,0.7222222222222223,0.9583333333333334,0.125
2022-06-01,2022-05-31,2,ETEL,Telecom Egypt,0.6770833333333333,-0.14447592067988668,0.03994490358126712,10973639.82,644213.0,1.0,0.7916666666666667,0.5,0.5,0.8888888888888891,0.6666666666666666,0.125
2022-06-01,2022-05-31,3,ABUK,Abou Kir Fertilizers,0.6708333333333333,0.2590799031476998,0.35699373695198333,25915424.599999998,956995.0,1.0,0.744047619047619,0.5,0.5,0.8194444444444445,0.875,0.125
2022-06-01,2022-05-31,4,JUFO,Juhayna Food Industries,0.6312500000000001,0.3215999999999999,0.26493108728943326,1890887.46,281200.0,1.0,0.8273809523809526,0.5,0.5,0.8055555555555556,0.20833333333333334,0.125
2022-06-01,2022-05-31,5,TMGH,T M G Holding,0.625,-0.1652631578947369,0.03255208333333326,20959127.2,2278166.0,1.0,0.8392857142857145,0.5,0.5,0.34722222222222227,0.7916666666666666,0.125
2022-06-01,2022-05-31,6,CCAP,QALA For Financial Investments,0.5833333333333335,-0.17931034482758623,0.02586206896551735,12340097.999999998,8942100.0,1.0,0.5535714285714286,0.5,0.5,0.763888888888889,0.75,0.125
2022-06-01,2022-05-31,7,HELI,Heliopolis Housing,0.5770833333333333,-0.19819819819819817,0.06205250596658707,22997635.02,4598520.0,1.0,0.7916666666666667,0.5,0.5,0.11111111111111112,0.8333333333333334,0.125
2022-06-01,2022-05-31,8,MCQE,Misr Cement - Qena,0.5666666666666668,-0.08415841584158412,-0.025289778714436273,2161972.0,227576.0,1.0,0.7023809523809526,0.5,0.5,0.6111111111111112,0.2916666666666667,0.125
2022-07-03,2022-06-29,1,ABUK,Abou Kir Fertilizers,0.7499999999999999,-0.12692307692307692,0.10194174757281549,22113056.0,898114.0,1.0,0.9565217391304347,0.5,0.5,0.8260869565217392,0.9130434782608695,0.125
2022-07-03,2022-06-29,2,HRHO,EFG Holding,0.7000000000000001,-0.35154975530179444,-0.19042769857433806,43318494.059999995,4642784.0,1.0,0.8571428571428572,0.5,0.5,0.6956521739130436,0.9565217391304348,0.125
2022-07-03,2022-06-29,3,JUFO,Juhayna Food Industries,0.6652173913043479,0.043165467625899234,0.021126760563380254,1511534.7799999998,206825.0,1.0,0.9627329192546584,0.5,0.5,0.7681159420289856,0.13043478260869565,0.125
2022-07-03,2022-06-29,4,ETEL,Telecom Egypt,0.6347826086956523,-0.19745222929936312,-0.16203143893591287,6457115.72,402062.0,1.0,0.6832298136645963,0.5,0.5,0.8405797101449275,0.6956521739130435,0.125
2022-07-03,2022-06-29,5,TMGH,T M G Holding,0.6239130434782609,-0.21011235955056184,-0.20654627539503378,14789416.8,1848258.0,1.0,0.7826086956521741,0.5,0.5,0.4782608695652174,0.782608695652174,0.125
2022-07-03,2022-06-29,6,AMOC,Alexandria Mineral Oils Company,0.6065217391304348,-0.1583924349881798,0.02298850574712641,9108972.209999999,2505761.0,1.0,0.7826086956521741,0.5,0.5,0.39130434782608703,0.7391304347826086,0.125
2022-07-03,2022-06-29,7,COMI,Commercial International Bank-Egypt (CIB),0.5869565217391305,-0.24680851063829778,-0.2668639053254437,106018814.72,3597614.0,1.0,0.6211180124223603,0.5,0.5,0.463768115942029,1.0,0.125
2022-07-03,2022-06-29,8,CCAP,QALA For Financial Investments,0.5652173913043478,-0.16666666666666663,-0.07258064516129037,6422645.49,5098089.0,1.0,0.5279503105590062,0.5,0.5,0.7681159420289856,0.6521739130434783,0.125
2022-08-01,2022-07-31,1,ABUK,Abou Kir Fertilizers,0.7333333333333333,-0.0626515763945027,0.08873239436619729,20057085.0,823879.0,1.0,0.9251700680272108,0.5,0.5,0.8253968253968254,0.8571428571428571,0.125
2022-08-01,2022-07-31,2,HRHO,EFG Holding,0.6476190476190476,-0.08058252427184465,-0.04343434343434338,36397637.949999996,3984916.0,1.0,0.6598639455782314,0.5,0.5,0.8095238095238096,0.9523809523809523,0.125
2022-08-01,2022-07-31,3,ETEL,Telecom Egypt,0.6214285714285714,-0.13346104725415064,-0.19704142011834314,4936850.36,363164.0,1.0,0.6870748299319729,0.5,0.5,0.888888888888889,0.47619047619047616,0.125
2022-08-01,2022-07-31,4,JUFO,Juhayna Food Industries,0.6166666666666666,0.017735334242837686,0.06571428571428561,998334.0,134767.0,1.0,0.8775510204081634,0.5,0.5,0.6666666666666667,0.09523809523809523,0.125
2022-08-01,2022-07-31,5,MCQE,Misr Cement - Qena,0.6,0.007391763463568957,-0.0344129554655872,1424475.77,153768.0,1.0,0.7687074829931972,0.5,0.5,0.7777777777777779,0.14285714285714285,0.125
2022-08-01,2022-07-31,6,TMGH,T M G Holding,0.5976190476190477,-0.17586206896551715,-0.1843003412969283,14131691.0,1744035.0,1.0,0.6802721088435375,0.5,0.5,0.5555555555555557,0.7619047619047619,0.125
2022-08-01,2022-07-31,7,CCAP,QALA For Financial Investments,0.5523809523809524,-0.031746031746031744,0.025210084033613578,4977444.36,3931049.0,1.0,0.6394557823129252,0.5,0.5,0.507936507936508,0.5238095238095238,0.125
2022-08-01,2022-07-31,8,AMOC,Alexandria Mineral Oils Company,0.55,0.18902439024390238,-0.044117647058823595,5891077.5,1530150.0,1.0,0.6258503401360546,0.5,0.5,0.46031746031746035,0.6190476190476191,0.125
2022-09-01,2022-08-31,1,ABUK,Abou Kir Fertilizers,0.7357142857142857,0.0011881188118811892,0.18685446009389683,20057085.0,823879.0,1.0,0.8775510204081634,0.5,0.5,0.9523809523809523,0.8571428571428571,0.125
2022-09-01,2022-08-31,2,JUFO,Juhayna Food Industries,0.6738095238095239,-0.16837315130830488,0.1421874999999999,379599.36000000004,51449.0,1.0,1.0000000000000002,0.5,0.5,0.761904761904762,0.09523809523809523,0.125
2022-09-01,2022-08-31,3,HRHO,EFG Holding,0.65,-0.012524084778420153,-0.1500829187396352,27134226.900000002,2946775.0,1.0,0.7142857142857143,0.5,0.5,0.7301587301587302,0.9047619047619048,0.125
2022-09-01,2022-08-31,4,AMOC,Alexandria Mineral Oils Company,0.6357142857142857,0.1595441595441598,0.08533333333333348,4813673.92,1290162.0,1.0,0.8503401360544218,0.5,0.5,0.6349206349206349,0.42857142857142855,0.125
2022-09-01,2022-08-31,5,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,0.5880952380952382,0.36956521739130443,0.3034482758620689,2273373.39,1368992.0,1.0,0.7346938775510206,0.5,0.5,0.746031746031746,0.19047619047619047,0.125
2022-09-01,2022-08-31,6,CCAP,QALA For Financial Investments,0.5619047619047619,0.12500000000000022,-0.11184210526315785,6680469.899999999,5475795.0,1.0,0.6258503401360545,0.5,0.5,0.6031746031746033,0.5238095238095238,0.125
2022-09-01,2022-08-31,7,TMGH,T M G Holding,0.5595238095238096,0.017218543046357615,-0.19999999999999996,10151462.26,1351726.0,1.0,0.6190476190476192,0.5,0.5,0.507936507936508,0.6666666666666666,0.125
2022-09-01,2022-08-31,8,EAST,Eastern Company,0.5595238095238095,-0.09713574097135735,-0.07051282051282048,7816177.159999999,973372.0,1.0,0.6666666666666667,0.5,0.5,0.42857142857142866,0.6190476190476191,0.125
2022-10-02,2022-09-29,1,ABUK,Abou Kir Fertilizers,0.7108695652173913,0.06392106392106411,-0.008000000000000007,22237199.7,933927.0,1.0,0.84472049689441,0.5,0.5,0.8550724637681161,0.8695652173913043,0.125
2022-10-02,2022-09-29,2,HRHO,EFG Holding,0.6739130434782609,0.12851897184822536,-0.21731748726655342,23643190.0,2391836.0,1.0,0.732919254658385,0.5,0.5,0.8405797101449275,0.9130434782608695,0.125
2022-10-02,2022-09-29,3,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,0.6543478260869565,0.20945945945945943,0.3065693430656933,2324738.6,1368992.0,1.0,0.9440993788819876,0.5,0.5,0.7101449275362319,0.17391304347826086,0.125
2022-10-02,2022-09-29,4,CCAP,QALA For Financial Investments,0.6282608695652174,0.11016949152542388,-0.015037593984962405,21906241.43,17249009.0,1.0,0.7391304347826088,0.5,0.5,0.5797101449275364,0.8260869565217391,0.125
2022-10-02,2022-09-29,5,JUFO,Juhayna Food Industries,0.6152173913043478,0.00694444444444442,0.11882716049382713,379599.36000000004,51576.0,1.0,0.8198757763975156,0.5,0.5,0.7681159420289856,0.13043478260869565,0.125
2022-10-02,2022-09-29,6,AMOC,Alexandria Mineral Oils Company,0.6043478260869566,0.18571428571428572,0.10372340425531923,6319221.52,1650623.0,1.0,0.7515527950310561,0.5,0.5,0.6231884057971016,0.4782608695652174,0.125
2022-10-02,2022-09-29,7,VLMR,Egyptian Kuwaiti Holding,0.5869565217391304,-0.08461538461538465,-0.15602836879432624,108997.26000000001,84494.0,1.0,0.7018633540372672,0.5,0.5,0.9130434782608695,0.043478260869565216,0.125
2022-10-02,2022-09-29,8,HELI,Heliopolis Housing,0.5500000000000002,0.14087301587301582,0.13188976377952755,12544362.36,2314458.0,1.0,0.6956521739130437,0.5,0.5,0.21739130434782614,0.7391304347826086,0.125
2022-11-01,2022-10-31,1,ABUK,Abou Kir Fertilizers,0.6695652173913044,0.1592958351223701,0.134453781512605,23265990.26,935338.0,1.0,0.7329192546583851,0.5,0.5,0.8695652173913043,0.8260869565217391,0.125
2022-11-01,2022-10-31,2,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,0.6521739130434783,0.09316770186335388,0.2846715328467153,1739261.92,966796.0,1.0,0.937888198757764,0.5,0.5,0.7101449275362319,0.17391304347826086,0.125
2022-11-01,2022-10-31,3,MCQE,Misr Cement - Qena,0.6347826086956523,0.21861924686192458,0.26492942453854496,3482992.74,324301.0,1.0,0.7391304347826088,0.5,0.5,0.9710144927536232,0.30434782608695654,0.125
2022-11-01,2022-10-31,4,CCAP,QALA For Financial Investments,0.6260869565217391,0.039682539682539764,0.07377049180327866,26501262.84,21374911.0,1.0,0.6832298136645963,0.5,0.5,0.6666666666666667,0.8695652173913043,0.125
2022-11-01,2022-10-31,5,ARCC,Arabian Cement Company,0.6173913043478261,0.25750000000000006,0.2798982188295165,119459.7,22885.0,1.0,0.9937888198757766,0.5,0.5,0.43478260869565216,0.043478260869565216,0.125
2022-11-01,2022-10-31,6,HRHO,EFG Holding,0.6086956521739132,0.14529914529914545,0.07200000000000006,29140724.8,2860755.0,1.0,0.596273291925466,0.5,0.5,0.7246376811594204,0.9130434782608695,0.125
2022-11-01,2022-10-31,7,AMOC,Alexandria Mineral Oils Company,0.6086956521739132,0.03341902313624656,0.12290502793296065,7181249.380000001,1741179.0,1.0,0.7142857142857145,0.5,0.5,0.7101449275362319,0.5217391304347826,0.125
2022-11-01,2022-10-31,8,ETEL,Telecom Egypt,0.6065217391304348,0.3676360924683073,0.1534591194968553,12375369.36,705813.0,1.0,0.7950310559006212,0.5,0.5,0.391304347826087,0.6956521739130435,0.125
2022-12-01,2022-11-30,1,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,0.64375,-0.010526315789473717,0.3925925925925924,1730564.84,966796.0,1.0,0.8690476190476192,0.5,0.5,0.8194444444444445,0.16666666666666666,0.125
2022-12-01,2022-11-30,2,HELI,Heliopolis Housing,0.63125,0.055837563451776706,0.3684210526315792,12409781.89,2180981.0,1.0,0.9226190476190478,0.5,0.5,0.27777777777777785,0.6666666666666666,0.125
2022-12-01,2022-11-30,3,ABUK,Abou Kir Fertilizers,0.6229166666666668,0.368271954674221,0.34647550776583036,24665962.23,935958.0,1.0,0.6666666666666669,0.5,0.5,0.7083333333333335,0.8333333333333334,0.125
2022-12-01,2022-11-30,4,CCAP,QALA For Financial Investments,0.6145833333333334,0.09923664122137388,0.2100840336134453,25253670.68,19118212.0,1.0,0.5833333333333334,0.5,0.5,0.8194444444444445,0.875,0.125
2022-12-01,2022-11-30,5,HRHO,EFG Holding,0.6083333333333334,0.196039603960396,0.20558882235528952,45493176.12,4290125.0,1.0,0.5535714285714287,0.5,0.5,0.7916666666666666,0.9583333333333334,0.125
2022-12-01,2022-11-30,6,MCQE,Misr Cement - Qena,0.5937500000000001,0.2694835680751173,0.4459893048128343,2710044.8000000003,249085.0,1.0,0.6845238095238096,0.5,0.5,0.8888888888888891,0.20833333333333334,0.125
2022-12-01,2022-11-30,7,EGCH,Egyptian Chemical Industries (KIMA),0.5666666666666667,0.5324232081911262,0.6151079136690649,8922000.42,2630945.0,1.0,0.7976190476190477,0.5,0.5,0.22222222222222227,0.5416666666666666,0.125
2022-12-01,2022-11-30,8,GBCO,GB Corp,0.5583333333333333,0.2677595628415299,0.5728813559322032,18821205.92,5025483.0,1.0,0.7083333333333335,0.5,0.5,0.2361111111111111,0.75,0.125
2023-01-02,2022-12-29,1,ABUK,Abou Kir Fertilizers,0.6875,0.5691747572815535,0.7496617050067658,27993849.46,948443.0,1.0,0.8511904761904764,0.5,0.5,0.7361111111111112,0.7916666666666666,0.125
