date,turnover_value,turnover_pct,rebalance_fees,cash_balance
2018-02-06,0.0,0.0,0.0,407200.0929836901
2018-03-04,0.0,0.0,0.0,417200.0929836901
2018-04-11,0.0,0.0,0.0,427200.0929836901
2018-05-02,0.0,0.0,0.0,437200.0929836901
2018-06-14,0.0,0.0,0.0,447200.0929836901
2018-07-09,0.0,0.0,0.0,457200.0929836901
2018-08-07,0.0,0.0,0.0,467200.0929836901
2018-09-04,0.0,0.0,0.0,477200.0929836901
2018-10-03,0.0,0.0,0.0,487200.0929836901
2018-11-01,0.0,0.0,0.0,497200.0929836901
2018-12-03,0.0,0.0,0.0,507200.0929836901
2019-01-06,0.0,0.0,0.0,517200.0929836901
2019-02-05,0.0,0.0,0.0,527200.0929836901
2019-04-17,0.0,0.0,0.0,537200.0929836901
2019-05-21,0.0,0.0,0.0,547200.0929836901
2019-07-09,0.0,0.0,0.0,557200.0929836901
2019-08-21,0.0,0.0,0.0,567200.0929836901
2019-09-02,0.0,0.0,0.0,577200.0929836901
2019-10-24,0.0,0.0,0.0,587200.0929836901
2019-11-03,0.0,0.0,0.0,597200.0929836901
2019-12-03,0.0,0.0,0.0,607200.0929836901
2020-01-02,0.0,0.0,0.0,617200.0929836901
2020-02-05,0.0,0.0,0.0,627200.0929836901
2020-03-03,0.0,0.0,0.0,637200.0929836901
2020-04-02,0.0,0.0,0.0,647200.0929836901
2020-05-07,0.0,0.0,0.0,657200.0929836901
2020-06-04,0.0,0.0,0.0,667200.0929836901
2020-07-06,0.0,0.0,0.0,677200.0929836901
2020-09-03,0.0,0.0,0.0,687200.0929836901
2020-10-04,0.0,0.0,0.0,697200.0929836901
2020-11-16,0.0,0.0,0.0,707200.0929836901
2020-12-16,0.0,0.0,0.0,717200.0929836901
2021-01-04,0.0,0.0,0.0,727200.0929836901
2021-02-02,0.0,0.0,0.0,737200.0929836901
2021-03-01,0.0,0.0,0.0,747200.0929836901
2021-04-01,0.0,0.0,0.0,757200.0929836901
2021-05-05,0.0,0.0,0.0,767200.0929836901
2021-06-01,0.0,0.0,0.0,777200.0929836901
2021-07-04,0.0,0.0,0.0,787200.0929836901
2021-08-01,0.0,0.0,0.0,797200.0929836901
2021-09-01,0.0,0.0,0.0,807200.0929836901
2021-10-03,0.0,0.0,0.0,817200.0929836901
2021-11-01,825476.09178,0.9979158595141453,1690.9521835599999,33.04902013015817
