date,symbol,action,shares,price,value,fee,reason
2016-01-05,EFID,BUY,13706.0,16.018005000000002,219542.77653000003,444.08555306000005,pullback_signal_buy
2016-01-26,BFTH,BUY,1.0,1.06053,1.06053,5.00212106,pullback_signal_buy
2016-02-01,HELI,BUY,1408.0,3.5417699999999996,4986.8121599999995,14.973624319999999,pullback_signal_buy
2016-02-01,OIH,BUY,2287.0,2.18109,4988.15283,14.97630566,pullback_signal_buy
2016-04-12,GBCO,BUY,8561.0,2.331165,19957.103564999998,44.914207129999994,pullback_signal_buy
2016-05-03,PHDC,BUY,1011.0,2.46123,2488.30353,9.97660706,pullback_signal_buy
2016-05-03,HELI,BUY,585.0,4.2521249999999995,2487.4931249999995,9.974986249999999,pullback_signal_buy
2016-05-03,GBCO,BUY,1063.0,2.3411699999999995,2488.6637099999994,9.977327419999998,pullback_signal_buy
2016-05-03,OIH,BUY,879.0,2.831415,2488.813785,9.97762757,pullback_signal_buy
2016-06-01,PHDC,BUY,2158.0,2.311155,4987.47249,14.97494498,pullback_signal_buy
2016-06-01,COMI,BUY,293.0,16.98849,4977.62757,14.95525514,pullback_signal_buy
2016-07-10,EFID,BUY,665.0,14.997494999999999,9973.334175,24.94666835,pullback_signal_buy
2016-07-17,OIH,BUY,3.0,2.18109,6.543270000000001,5.01308654,pullback_signal_buy
2016-08-04,BFTH,BUY,4021.0,2.4812399999999997,9977.066039999998,24.954132079999997,pullback_signal_buy
2016-09-01,PHDC,BUY,2058.0,2.42121,4982.850179999999,14.96570036,pullback_signal_buy
2016-09-01,HRHO,BUY,896.0,5.562779999999999,4984.25088,14.968501759999999,pullback_signal_buy
2016-10-03,HRHO,BUY,599.0,5.54277,3320.11923,11.640238459999999,pullback_signal_buy
2016-10-03,OIH,BUY,1612.0,2.06103,3322.38036,11.64476072,pullback_signal_buy
2016-10-03,COMI,BUY,173.0,19.18959,3319.79907,11.63959814,pullback_signal_buy
2016-11-02,GBCO,BUY,4866.0,2.0510249999999997,9980.287649999998,24.9605753,pullback_signal_buy
2016-12-06,BFTH,BUY,2511.0,3.971985,9973.654335000001,24.94730867,pullback_signal_buy
2017-01-02,BFTH,SELL,6533.0,3.6081950000000003,23572.337935000003,47.14467587000001,rebalance_exit
2017-01-02,EFID,SELL,14371.0,14.502745,208418.948395,416.83789679000006,rebalance_exit
2017-01-02,GBCO,SELL,14490.0,3.2383800000000003,46924.126200000006,93.84825240000002,rebalance_exit
2017-01-02,OIH,SELL,4781.0,3.2083950000000003,15339.336495000001,30.678672990000003,rebalance_exit
2017-01-02,PHDC,SELL,5227.0,3.048475,15934.378825,31.86875765,rebalance_exit
2017-01-08,JUFO,BUY,52429.0,6.08304,318927.70415999996,642.8554083199999,pullback_signal_buy
2017-02-07,HRHO,BUY,310.0,10.685339999999998,3312.4553999999994,11.624910799999999,pullback_signal_buy
2017-02-07,TMGH,BUY,421.0,7.8739349999999995,3314.926635,11.62985327,pullback_signal_buy
2017-02-07,ORAS,BUY,32.0,102.52123499999999,3280.6795199999997,11.56135904,pullback_signal_buy
2017-02-09,HRHO,BUY,1.0,11.015505,11.015505,5.02203101,pullback_signal_buy
2017-02-09,ADIB,BUY,2.0,5.572785,11.14557,5.02229114,pullback_signal_buy
2017-03-01,ADIB,BUY,693.0,4.8024,3328.0631999999996,11.6561264,pullback_signal_buy
2017-03-01,HELI,BUY,389.0,8.554275,3327.612975,11.65522595,pullback_signal_buy
2017-03-01,COMI,BUY,116.0,28.664324999999998,3325.0616999999997,11.6501234,pullback_signal_buy
2017-04-09,HELI,BUY,1044.0,9.554775,9975.185099999999,24.9503702,pullback_signal_buy
2017-05-02,HRHO,BUY,466.0,10.70535,4988.6930999999995,14.9773862,pullback_signal_buy
2017-05-02,HELI,BUY,587.0,8.494245,4986.1218149999995,14.97224363,pullback_signal_buy
2017-06-01,ORWE,BUY,397.0,12.536264999999998,4976.897204999999,14.953794409999999,pullback_signal_buy
2017-06-01,ADIB,BUY,711.0,7.013504999999999,4986.602054999999,14.97320411,pullback_signal_buy
2017-07-09,ORWE,BUY,291.0,11.425709999999999,3324.8816099999995,11.649763219999999,pullback_signal_buy
2017-07-09,ADIB,BUY,467.0,7.113555,3322.030185,11.64406037,pullback_signal_buy
2017-07-09,JUFO,BUY,410.0,8.104049999999999,3322.6604999999995,11.645321,pullback_signal_buy
2017-08-14,AMOC,BUY,717.0,6.953475,4985.641575,14.97128315,pullback_signal_buy
2017-08-14,ORAS,BUY,43.0,114.49721999999998,4923.380459999999,14.84676092,pullback_signal_buy
2017-08-15,HELI,BUY,3.0,8.694344999999998,26.083034999999995,5.05216607,pullback_signal_buy
2017-08-21,HELI,BUY,1.0,8.504249999999999,8.504249999999999,5.0170085,pullback_signal_buy
2017-09-07,ORWE,BUY,823.0,12.136065,9987.981495,24.97596299,pullback_signal_buy
2017-10-11,HRHO,BUY,1101.0,9.06453,9980.04753,24.96009506,pullback_signal_buy
2017-11-09,ORWE,BUY,438.0,11.375684999999999,4982.550029999999,14.96510006,pullback_signal_buy
2017-11-09,COMI,BUY,163.0,30.47523,4967.46249,14.93492498,pullback_signal_buy
2017-11-22,HELI,BUY,2.0,9.124559999999999,18.249119999999998,5.03649824,pullback_signal_buy
2017-12-25,HRHO,BUY,962.0,10.365179999999999,9971.30316,24.94260632,pullback_signal_buy
2018-01-02,ADIB,SELL,1873.0,10.734630000000001,20105.961990000003,40.21192398000001,rebalance_exit
2018-01-02,COMI,SELL,745.0,30.834575000000005,22971.758375000005,45.94351675000001,rebalance_exit
2018-01-02,HRHO,SELL,4335.0,10.454770000000002,45321.427950000005,90.64285590000001,rebalance_exit
2018-01-02,ORWE,SELL,1949.0,11.05447,21545.16203,43.09032406,rebalance_exit
2018-01-02,TMGH,SELL,421.0,9.795100000000001,4123.7371,8.247474200000001,rebalance_exit
2018-01-04,ORAS,BUY,871.0,141.820875,123525.982125,252.05196425,pullback_signal_buy
2018-01-09,AMOC,BUY,3.0,8.684339999999999,26.053019999999997,5.05210604,pullback_signal_buy
2018-01-14,AMOC,BUY,3.0,9.10455,27.31365,5.0546273,pullback_signal_buy
2018-02-15,GBCO,BUY,610.0,5.4427200000000004,3320.0592,11.6401184,pullback_signal_buy
2018-02-15,HELI,BUY,284.0,11.66583,3313.09572,11.62619144,pullback_signal_buy
2018-02-15,JUFO,BUY,293.0,11.315655,3315.486915,11.63097383,pullback_signal_buy
2018-03-04,GBCO,BUY,688.0,4.832415,3324.70152,11.64940304,pullback_signal_buy
2018-03-04,AMOC,BUY,371.0,8.96448,3325.82208,11.65164416,pullback_signal_buy
2018-03-04,ORAS,BUY,22.0,148.29411,3262.4704199999996,11.52494084,pullback_signal_buy
2018-03-05,GBCO,BUY,3.0,4.82241,14.467229999999999,5.02893446,pullback_signal_buy
2018-03-05,AMOC,BUY,2.0,9.114555,18.22911,5.03645822,pullback_signal_buy
2018-03-06,GBCO,BUY,2.0,4.94247,9.88494,5.01976988,pullback_signal_buy
2018-03-12,AMOC,BUY,1.0,9.044519999999999,9.044519999999999,5.01808904,pullback_signal_buy
2018-04-11,HELI,BUY,388.0,12.846419999999998,4984.410959999999,14.968821919999998,pullback_signal_buy
2018-04-11,ABUK,BUY,156.0,31.785884999999997,4958.598059999999,14.917196119999998,pullback_signal_buy
2018-04-29,HELI,BUY,1.0,11.945969999999999,11.945969999999999,5.02389194,pullback_signal_buy
2018-05-02,HELI,BUY,852.0,11.715855,9981.908459999999,24.96381692,pullback_signal_buy
2018-06-14,GBCO,BUY,452.0,5.50275,2487.243,9.974485999999999,pullback_signal_buy
2018-06-14,ORHD,BUY,411.0,6.053025,2487.793275,9.97558655,pullback_signal_buy
2018-06-14,JUFO,BUY,207.0,12.006,2485.242,9.970484,pullback_signal_buy
2018-06-14,ORAS,BUY,16.0,151.39566,2422.33056,9.84466112,pullback_signal_buy
2018-06-27,GBCO,BUY,1.0,5.36268,5.36268,5.01072536,pullback_signal_buy
