date,core_satellite_equity,adaptive_balanced_equity,adaptive_aggressive_equity,static_top10_dca_equity,annual_top10_dca_equity,etf_dca_equity,etf_buy_hold_norm
2025-01-26,1799432.4367629704,1724001.8341263402,1756322.3284900603,2538371.8316390896,1956778.8356553705,1738350.9507415004,2.181699346405229
2025-01-27,1800589.60676297,1724948.68412634,1759672.1784900604,2497238.1716390895,1945136.8656553705,1744600.1907415001,2.1895424836601305
2025-01-28,1799228.66676297,1716755.03412634,1752208.1184900603,2490109.78163909,1949436.1056553707,1740954.8007415,2.1849673202614377
2025-01-29,1786407.33676297,1707055.0141263402,1736326.7884900603,2507303.2216390898,1941042.4356553706,1726373.2407415,2.1666666666666665
2025-01-30,1792710.53676297,1723557.90412634,1753151.5184900602,2506241.9316390897,1952734.5756553707,1730539.4007414998,2.171895424836601
2025-02-02,1827711.8877452305,1748144.96229944,1784501.36432232,2534971.04842872,1980120.7938374805,1768630.1506484502,2.2071895424836603
2025-02-03,1814937.9577452305,1733996.12229944,1772500.0643223203,2513457.26724226,1953693.1444407904,1761298.0706484502,2.1980392156862747
2025-02-04,1803233.0377452304,1723487.09229944,1762250.55432232,2483716.0245672003,1937539.1106692906,1751347.39064845,2.1856209150326795
2025-02-05,1796180.6377452305,1716591.3822994402,1752168.9743223202,2485389.04620986,1925925.4506692903,1746110.1906484503,2.1790849673202617
2025-02-06,1803935.9877452306,1730208.4122994402,1760380.1043223203,2503593.00167905,1942633.0806692904,1750299.95064845,2.184313725490196
2025-02-09,1821537.1377452302,1753556.44229944,1777660.9443223202,2525504.06772747,1963732.1706692907,1766535.27064845,2.2045751633986925
2025-02-10,1820750.7777452301,1758424.1422994398,1784697.84432232,2492841.2757516797,1962281.7306692903,1766011.55064845,2.2039215686274507
2025-02-11,1800065.2477452303,1735054.7922994401,1767242.2343223202,2445977.84575168,1905508.8206692904,1759726.9106484503,2.196078431372549
