date,regime,core_weight,satellite_weight,guard_active,sleeve_drawdown,portfolio_drawdown,turnover_value,turnover_pct,fees
2019-02-05,fixed,0.7,0.30000000000000004,False,0.0,0.0,109729.327245,0.997539338590909,269.45865449
2020-01-02,fixed,0.7,0.30000000000000004,False,-0.05420717561306487,0.0,55010.636614999996,0.28876290155424045,145.02127323
2021-01-04,fixed,0.7,0.30000000000000004,False,-0.033905317915897015,0.0,99234.188175,0.373658381559892,218.46837635000003
2022-01-02,fixed,0.7,0.30000000000000004,False,0.0,0.0,199173.58936499996,0.47842340529440247,433.34717873
2023-01-02,fixed,0.7,0.30000000000000004,False,0.0,-0.020738063980229704,324406.14055,0.46439294333321046,678.8122811
2024-01-02,fixed,0.7,0.30000000000000004,False,0.0,-0.0019087722859015832,525242.095015,0.3873797725521039,1075.48419003
2025-01-02,fixed,0.7,0.30000000000000004,False,-0.11440413445111453,-0.05412714895822157,772944.1439449999,0.436284419210539,1580.88828789
2026-01-04,fixed,0.7,0.30000000000000004,False,0.0,0.0,1394817.1659249999,0.4478796038001312,2809.6343318500003
