rebalance_date,feature,training_months,training_rows,monthly_ic_count,raw_ic_mean,weight,warmup_complete
2015-08-03,mom63_volume_score,3,57,0,0.0,0.0,False
2015-08-03,down_day_excess_63,3,57,0,0.0,0.0,False
2015-08-03,residual_strength_21_126b,3,57,0,0.0,0.0,False
2015-08-03,residual_strength_63_126b,3,57,0,0.0,0.0,False
2015-08-03,residual_strength_126_126b,3,57,0,0.0,0.0,False
2015-09-01,rel_mom_21,3,60,0,0.0,0.0,False
2015-09-01,rel_mom_63,3,60,0,0.0,0.0,False
2015-09-01,rel_mom_126,3,60,0,0.0,0.0,False
2015-09-01,ratio_vs_sma50,3,60,0,0.0,0.0,False
2015-09-01,ratio_vs_sma200,3,60,0,0.0,0.0,False
2015-09-01,sma50_vs_sma200,3,60,0,0.0,0.0,False
2015-09-01,vol_adj_rel_mom_63,3,60,0,0.0,0.0,False
2015-09-01,volume_ratio_20_63,3,60,0,0.0,0.0,False
2015-09-01,mom63_volume_score,3,60,0,0.0,0.0,False
2015-09-01,down_day_excess_63,3,60,0,0.0,0.0,False
2015-09-01,residual_strength_21_126b,3,60,0,0.0,0.0,False
2015-09-01,residual_strength_63_126b,3,60,0,0.0,0.0,False
2015-09-01,residual_strength_126_126b,3,60,0,0.0,0.0,False
2015-10-04,rel_mom_21,4,79,0,0.0,0.0,False
2015-10-04,rel_mom_63,4,79,0,0.0,0.0,False
2015-10-04,rel_mom_126,4,79,0,0.0,0.0,False
2015-10-04,ratio_vs_sma50,4,79,0,0.0,0.0,False
2015-10-04,ratio_vs_sma200,4,79,0,0.0,0.0,False
2015-10-04,sma50_vs_sma200,4,79,0,0.0,0.0,False
2015-10-04,vol_adj_rel_mom_63,4,79,0,0.0,0.0,False
2015-10-04,volume_ratio_20_63,4,79,0,0.0,0.0,False
2015-10-04,mom63_volume_score,4,79,0,0.0,0.0,False
2015-10-04,down_day_excess_63,4,79,0,0.0,0.0,False
2015-10-04,residual_strength_21_126b,4,79,0,0.0,0.0,False
2015-10-04,residual_strength_63_126b,4,79,0,0.0,0.0,False
2015-10-04,residual_strength_126_126b,4,79,0,0.0,0.0,False
2015-11-01,rel_mom_21,4,80,0,0.0,0.0,False
2015-11-01,rel_mom_63,4,80,0,0.0,0.0,False
2015-11-01,rel_mom_126,4,80,0,0.0,0.0,False
2015-11-01,ratio_vs_sma50,4,80,0,0.0,0.0,False
2015-11-01,ratio_vs_sma200,4,80,0,0.0,0.0,False
2015-11-01,sma50_vs_sma200,4,80,0,0.0,0.0,False
2015-11-01,vol_adj_rel_mom_63,4,80,0,0.0,0.0,False
2015-11-01,volume_ratio_20_63,4,80,0,0.0,0.0,False
2015-11-01,mom63_volume_score,4,80,0,0.0,0.0,False
2015-11-01,down_day_excess_63,4,80,0,0.0,0.0,False
2015-11-01,residual_strength_21_126b,4,80,0,0.0,0.0,False
2015-11-01,residual_strength_63_126b,4,80,0,0.0,0.0,False
2015-11-01,residual_strength_126_126b,4,80,0,0.0,0.0,False
2015-12-02,rel_mom_21,5,99,0,0.0,0.0,False
2015-12-02,rel_mom_63,5,99,0,0.0,0.0,False
2015-12-02,rel_mom_126,5,99,0,0.0,0.0,False
2015-12-02,ratio_vs_sma50,5,99,0,0.0,0.0,False
2015-12-02,ratio_vs_sma200,5,99,0,0.0,0.0,False
2015-12-02,sma50_vs_sma200,5,99,0,0.0,0.0,False
2015-12-02,vol_adj_rel_mom_63,5,99,0,0.0,0.0,False
2015-12-02,volume_ratio_20_63,5,99,0,0.0,0.0,False
2015-12-02,mom63_volume_score,5,99,0,0.0,0.0,False
2015-12-02,down_day_excess_63,5,99,0,0.0,0.0,False
2015-12-02,residual_strength_21_126b,5,99,0,0.0,0.0,False
2015-12-02,residual_strength_63_126b,5,99,0,0.0,0.0,False
2015-12-02,residual_strength_126_126b,5,99,0,0.0,0.0,False
2016-01-03,rel_mom_21,6,116,0,0.0,0.0,False
2016-01-03,rel_mom_63,6,116,0,0.0,0.0,False
2016-01-03,rel_mom_126,6,116,0,0.0,0.0,False
2016-01-03,ratio_vs_sma50,6,116,0,0.0,0.0,False
2016-01-03,ratio_vs_sma200,6,116,0,0.0,0.0,False
2016-01-03,sma50_vs_sma200,6,116,0,0.0,0.0,False
2016-01-03,vol_adj_rel_mom_63,6,116,0,0.0,0.0,False
2016-01-03,volume_ratio_20_63,6,116,0,0.0,0.0,False
2016-01-03,mom63_volume_score,6,116,0,0.0,0.0,False
2016-01-03,down_day_excess_63,6,116,0,0.0,0.0,False
2016-01-03,residual_strength_21_126b,6,116,0,0.0,0.0,False
2016-01-03,residual_strength_63_126b,6,116,0,0.0,0.0,False
2016-01-03,residual_strength_126_126b,6,116,0,0.0,0.0,False
2016-02-01,rel_mom_21,7,137,0,0.0,0.0,False
2016-02-01,rel_mom_63,7,137,0,0.0,0.0,False
2016-02-01,rel_mom_126,7,137,0,0.0,0.0,False
2016-02-01,ratio_vs_sma50,7,137,0,0.0,0.0,False
2016-02-01,ratio_vs_sma200,7,137,0,0.0,0.0,False
2016-02-01,sma50_vs_sma200,7,137,0,0.0,0.0,False
2016-02-01,vol_adj_rel_mom_63,7,137,0,0.0,0.0,False
2016-02-01,volume_ratio_20_63,7,137,0,0.0,0.0,False
2016-02-01,mom63_volume_score,7,137,0,0.0,0.0,False
2016-02-01,down_day_excess_63,7,137,0,0.0,0.0,False
2016-02-01,residual_strength_21_126b,7,137,0,0.0,0.0,False
2016-02-01,residual_strength_63_126b,7,137,0,0.0,0.0,False
2016-02-01,residual_strength_126_126b,7,137,0,0.0,0.0,False
2016-03-02,rel_mom_21,8,156,0,0.0,0.0,False
2016-03-02,rel_mom_63,8,156,0,0.0,0.0,False
2016-03-02,rel_mom_126,8,156,0,0.0,0.0,False
2016-03-02,ratio_vs_sma50,8,156,0,0.0,0.0,False
2016-03-02,ratio_vs_sma200,8,156,0,0.0,0.0,False
2016-03-02,sma50_vs_sma200,8,156,0,0.0,0.0,False
2016-03-02,vol_adj_rel_mom_63,8,156,0,0.0,0.0,False
2016-03-02,volume_ratio_20_63,8,156,0,0.0,0.0,False
2016-03-02,mom63_volume_score,8,156,0,0.0,0.0,False
2016-03-02,down_day_excess_63,8,156,0,0.0,0.0,False
2016-03-02,residual_strength_21_126b,8,156,0,0.0,0.0,False
2016-03-02,residual_strength_63_126b,8,156,0,0.0,0.0,False
2016-03-02,residual_strength_126_126b,8,156,0,0.0,0.0,False
2016-04-04,rel_mom_21,10,199,0,0.0,0.0,False
2016-04-04,rel_mom_63,10,199,0,0.0,0.0,False
2016-04-04,rel_mom_126,10,199,0,0.0,0.0,False
2016-04-04,ratio_vs_sma50,10,199,0,0.0,0.0,False
2016-04-04,ratio_vs_sma200,10,199,0,0.0,0.0,False
2016-04-04,sma50_vs_sma200,10,199,0,0.0,0.0,False
2016-04-04,vol_adj_rel_mom_63,10,199,0,0.0,0.0,False
2016-04-04,volume_ratio_20_63,10,199,0,0.0,0.0,False
2016-04-04,mom63_volume_score,10,199,0,0.0,0.0,False
2016-04-04,down_day_excess_63,10,199,0,0.0,0.0,False
2016-04-04,residual_strength_21_126b,10,199,0,0.0,0.0,False
2016-04-04,residual_strength_63_126b,10,199,0,0.0,0.0,False
2016-04-04,residual_strength_126_126b,10,199,0,0.0,0.0,False
2016-05-03,rel_mom_21,11,224,0,0.0,0.0,False
2016-05-03,rel_mom_63,11,224,0,0.0,0.0,False
2016-05-03,rel_mom_126,11,224,0,0.0,0.0,False
2016-05-03,ratio_vs_sma50,11,224,0,0.0,0.0,False
2016-05-03,ratio_vs_sma200,11,224,0,0.0,0.0,False
2016-05-03,sma50_vs_sma200,11,224,0,0.0,0.0,False
2016-05-03,vol_adj_rel_mom_63,11,224,0,0.0,0.0,False
2016-05-03,volume_ratio_20_63,11,224,0,0.0,0.0,False
2016-05-03,mom63_volume_score,11,224,0,0.0,0.0,False
2016-05-03,down_day_excess_63,11,224,0,0.0,0.0,False
2016-05-03,residual_strength_21_126b,11,224,0,0.0,0.0,False
2016-05-03,residual_strength_63_126b,11,224,0,0.0,0.0,False
2016-05-03,residual_strength_126_126b,11,224,0,0.0,0.0,False
2016-06-01,rel_mom_21,12,243,0,0.0,0.0,False
2016-06-01,rel_mom_63,12,243,0,0.0,0.0,False
2016-06-01,rel_mom_126,12,243,0,0.0,0.0,False
2016-06-01,ratio_vs_sma50,12,243,0,0.0,0.0,False
2016-06-01,ratio_vs_sma200,12,243,0,0.0,0.0,False
2016-06-01,sma50_vs_sma200,12,243,0,0.0,0.0,False
2016-06-01,vol_adj_rel_mom_63,12,243,0,0.0,0.0,False
2016-06-01,volume_ratio_20_63,12,243,0,0.0,0.0,False
2016-06-01,mom63_volume_score,12,243,0,0.0,0.0,False
2016-06-01,down_day_excess_63,12,243,0,0.0,0.0,False
2016-06-01,residual_strength_21_126b,12,243,0,0.0,0.0,False
2016-06-01,residual_strength_63_126b,12,243,0,0.0,0.0,False
2016-06-01,residual_strength_126_126b,12,243,0,0.0,0.0,False
2016-07-10,rel_mom_21,12,247,0,0.0,0.0,False
2016-07-10,rel_mom_63,12,247,0,0.0,0.0,False
2016-07-10,rel_mom_126,12,247,0,0.0,0.0,False
2016-07-10,ratio_vs_sma50,12,247,0,0.0,0.0,False
2016-07-10,ratio_vs_sma200,12,247,0,0.0,0.0,False
2016-07-10,sma50_vs_sma200,12,247,0,0.0,0.0,False
2016-07-10,vol_adj_rel_mom_63,12,247,0,0.0,0.0,False
2016-07-10,volume_ratio_20_63,12,247,0,0.0,0.0,False
2016-07-10,mom63_volume_score,12,247,0,0.0,0.0,False
2016-07-10,down_day_excess_63,12,247,0,0.0,0.0,False
2016-07-10,residual_strength_21_126b,12,247,0,0.0,0.0,False
2016-07-10,residual_strength_63_126b,12,247,0,0.0,0.0,False
2016-07-10,residual_strength_126_126b,12,247,0,0.0,0.0,False
2016-08-02,rel_mom_21,13,267,0,0.0,0.0,False
2016-08-02,rel_mom_63,13,267,0,0.0,0.0,False
2016-08-02,rel_mom_126,13,267,0,0.0,0.0,False
2016-08-02,ratio_vs_sma50,13,267,0,0.0,0.0,False
2016-08-02,ratio_vs_sma200,13,267,0,0.0,0.0,False
2016-08-02,sma50_vs_sma200,13,267,0,0.0,0.0,False
2016-08-02,vol_adj_rel_mom_63,13,267,0,0.0,0.0,False
2016-08-02,volume_ratio_20_63,13,267,0,0.0,0.0,False
2016-08-02,mom63_volume_score,13,267,0,0.0,0.0,False
2016-08-02,down_day_excess_63,13,267,0,0.0,0.0,False
2016-08-02,residual_strength_21_126b,13,267,0,0.0,0.0,False
2016-08-02,residual_strength_63_126b,13,267,0,0.0,0.0,False
2016-08-02,residual_strength_126_126b,13,267,0,0.0,0.0,False
2016-09-01,rel_mom_21,14,289,0,0.0,0.0,False
2016-09-01,rel_mom_63,14,289,0,0.0,0.0,False
2016-09-01,rel_mom_126,14,289,0,0.0,0.0,False
2016-09-01,ratio_vs_sma50,14,289,0,0.0,0.0,False
2016-09-01,ratio_vs_sma200,14,289,0,0.0,0.0,False
2016-09-01,sma50_vs_sma200,14,289,0,0.0,0.0,False
2016-09-01,vol_adj_rel_mom_63,14,289,0,0.0,0.0,False
2016-09-01,volume_ratio_20_63,14,289,0,0.0,0.0,False
2016-09-01,mom63_volume_score,14,289,0,0.0,0.0,False
2016-09-01,down_day_excess_63,14,289,0,0.0,0.0,False
2016-09-01,residual_strength_21_126b,14,289,0,0.0,0.0,False
2016-09-01,residual_strength_63_126b,14,289,0,0.0,0.0,False
2016-09-01,residual_strength_126_126b,14,289,0,0.0,0.0,False
2016-10-03,rel_mom_21,14,291,0,0.0,0.0,False
2016-10-03,rel_mom_63,14,291,0,0.0,0.0,False
2016-10-03,rel_mom_126,14,291,0,0.0,0.0,False
2016-10-03,ratio_vs_sma50,14,291,0,0.0,0.0,False
2016-10-03,ratio_vs_sma200,14,291,0,0.0,0.0,False
2016-10-03,sma50_vs_sma200,14,291,0,0.0,0.0,False
2016-10-03,vol_adj_rel_mom_63,14,291,0,0.0,0.0,False
2016-10-03,volume_ratio_20_63,14,291,0,0.0,0.0,False
2016-10-03,mom63_volume_score,14,291,0,0.0,0.0,False
2016-10-03,down_day_excess_63,14,291,0,0.0,0.0,False
2016-10-03,residual_strength_21_126b,14,291,0,0.0,0.0,False
2016-10-03,residual_strength_63_126b,14,291,0,0.0,0.0,False
2016-10-03,residual_strength_126_126b,14,291,0,0.0,0.0,False
2016-11-02,rel_mom_21,15,311,0,0.0,0.0,False
2016-11-02,rel_mom_63,15,311,0,0.0,0.0,False
2016-11-02,rel_mom_126,15,311,0,0.0,0.0,False
2016-11-02,ratio_vs_sma50,15,311,0,0.0,0.0,False
2016-11-02,ratio_vs_sma200,15,311,0,0.0,0.0,False
2016-11-02,sma50_vs_sma200,15,311,0,0.0,0.0,False
2016-11-02,vol_adj_rel_mom_63,15,311,0,0.0,0.0,False
2016-11-02,volume_ratio_20_63,15,311,0,0.0,0.0,False
2016-11-02,mom63_volume_score,15,311,0,0.0,0.0,False
2016-11-02,down_day_excess_63,15,311,0,0.0,0.0,False
2016-11-02,residual_strength_21_126b,15,311,0,0.0,0.0,False
2016-11-02,residual_strength_63_126b,15,311,0,0.0,0.0,False
2016-11-02,residual_strength_126_126b,15,311,0,0.0,0.0,False
2016-12-01,rel_mom_21,17,355,0,0.0,0.0,False
2016-12-01,rel_mom_63,17,355,0,0.0,0.0,False
2016-12-01,rel_mom_126,17,355,0,0.0,0.0,False
2016-12-01,ratio_vs_sma50,17,355,0,0.0,0.0,False
2016-12-01,ratio_vs_sma200,17,355,0,0.0,0.0,False
2016-12-01,sma50_vs_sma200,17,355,0,0.0,0.0,False
2016-12-01,vol_adj_rel_mom_63,17,355,0,0.0,0.0,False
2016-12-01,volume_ratio_20_63,17,355,0,0.0,0.0,False
2016-12-01,mom63_volume_score,17,355,0,0.0,0.0,False
2016-12-01,down_day_excess_63,17,355,0,0.0,0.0,False
2016-12-01,residual_strength_21_126b,17,355,0,0.0,0.0,False
2016-12-01,residual_strength_63_126b,17,355,0,0.0,0.0,False
2016-12-01,residual_strength_126_126b,17,355,0,0.0,0.0,False
2017-01-02,rel_mom_21,19,398,0,0.0,0.0,False
2017-01-02,rel_mom_63,19,398,0,0.0,0.0,False
2017-01-02,rel_mom_126,19,398,0,0.0,0.0,False
2017-01-02,ratio_vs_sma50,19,398,0,0.0,0.0,False
2017-01-02,ratio_vs_sma200,19,398,0,0.0,0.0,False
2017-01-02,sma50_vs_sma200,19,398,0,0.0,0.0,False
2017-01-02,vol_adj_rel_mom_63,19,398,0,0.0,0.0,False
2017-01-02,volume_ratio_20_63,19,398,0,0.0,0.0,False
2017-01-02,mom63_volume_score,19,398,0,0.0,0.0,False
2017-01-02,down_day_excess_63,19,398,0,0.0,0.0,False
2017-01-02,residual_strength_21_126b,19,398,0,0.0,0.0,False
2017-01-02,residual_strength_63_126b,19,398,0,0.0,0.0,False
2017-01-02,residual_strength_126_126b,19,398,0,0.0,0.0,False
2017-02-07,rel_mom_21,20,421,0,0.0,0.0,False
2017-02-07,rel_mom_63,20,421,0,0.0,0.0,False
2017-02-07,rel_mom_126,20,421,0,0.0,0.0,False
2017-02-07,ratio_vs_sma50,20,421,0,0.0,0.0,False
2017-02-07,ratio_vs_sma200,20,421,0,0.0,0.0,False
2017-02-07,sma50_vs_sma200,20,421,0,0.0,0.0,False
2017-02-07,vol_adj_rel_mom_63,20,421,0,0.0,0.0,False
2017-02-07,volume_ratio_20_63,20,421,0,0.0,0.0,False
2017-02-07,mom63_volume_score,20,421,0,0.0,0.0,False
2017-02-07,down_day_excess_63,20,421,0,0.0,0.0,False
2017-02-07,residual_strength_21_126b,20,421,0,0.0,0.0,False
2017-02-07,residual_strength_63_126b,20,421,0,0.0,0.0,False
2017-02-07,residual_strength_126_126b,20,421,0,0.0,0.0,False
2017-03-01,rel_mom_21,20,424,0,0.0,0.0,False
2017-03-01,rel_mom_63,20,424,0,0.0,0.0,False
2017-03-01,rel_mom_126,20,424,0,0.0,0.0,False
2017-03-01,ratio_vs_sma50,20,424,0,0.0,0.0,False
2017-03-01,ratio_vs_sma200,20,424,0,0.0,0.0,False
2017-03-01,sma50_vs_sma200,20,424,0,0.0,0.0,False
2017-03-01,vol_adj_rel_mom_63,20,424,0,0.0,0.0,False
2017-03-01,volume_ratio_20_63,20,424,0,0.0,0.0,False
2017-03-01,mom63_volume_score,20,424,0,0.0,0.0,False
2017-03-01,down_day_excess_63,20,424,0,0.0,0.0,False
2017-03-01,residual_strength_21_126b,20,424,0,0.0,0.0,False
2017-03-01,residual_strength_63_126b,20,424,0,0.0,0.0,False
2017-03-01,residual_strength_126_126b,20,424,0,0.0,0.0,False
2017-04-05,rel_mom_21,21,446,0,0.0,0.0,False
2017-04-05,rel_mom_63,21,446,0,0.0,0.0,False
2017-04-05,rel_mom_126,21,446,0,0.0,0.0,False
2017-04-05,ratio_vs_sma50,21,446,0,0.0,0.0,False
2017-04-05,ratio_vs_sma200,21,446,0,0.0,0.0,False
2017-04-05,sma50_vs_sma200,21,446,0,0.0,0.0,False
2017-04-05,vol_adj_rel_mom_63,21,446,0,0.0,0.0,False
2017-04-05,volume_ratio_20_63,21,446,0,0.0,0.0,False
2017-04-05,mom63_volume_score,21,446,0,0.0,0.0,False
2017-04-05,down_day_excess_63,21,446,0,0.0,0.0,False
2017-04-05,residual_strength_21_126b,21,446,0,0.0,0.0,False
2017-04-05,residual_strength_63_126b,21,446,0,0.0,0.0,False
2017-04-05,residual_strength_126_126b,21,446,0,0.0,0.0,False
2017-05-02,rel_mom_21,22,467,0,0.0,0.0,False
2017-05-02,rel_mom_63,22,467,0,0.0,0.0,False
2017-05-02,rel_mom_126,22,467,0,0.0,0.0,False
2017-05-02,ratio_vs_sma50,22,467,0,0.0,0.0,False
2017-05-02,ratio_vs_sma200,22,467,0,0.0,0.0,False
2017-05-02,sma50_vs_sma200,22,467,0,0.0,0.0,False
2017-05-02,vol_adj_rel_mom_63,22,467,0,0.0,0.0,False
2017-05-02,volume_ratio_20_63,22,467,0,0.0,0.0,False
2017-05-02,mom63_volume_score,22,467,0,0.0,0.0,False
2017-05-02,down_day_excess_63,22,467,0,0.0,0.0,False
2017-05-02,residual_strength_21_126b,22,467,0,0.0,0.0,False
2017-05-02,residual_strength_63_126b,22,467,0,0.0,0.0,False
2017-05-02,residual_strength_126_126b,22,467,0,0.0,0.0,False
2017-06-01,rel_mom_21,22,468,0,0.0,0.0,False
2017-06-01,rel_mom_63,22,468,0,0.0,0.0,False
2017-06-01,rel_mom_126,22,468,0,0.0,0.0,False
2017-06-01,ratio_vs_sma50,22,468,0,0.0,0.0,False
2017-06-01,ratio_vs_sma200,22,468,0,0.0,0.0,False
2017-06-01,sma50_vs_sma200,22,468,0,0.0,0.0,False
2017-06-01,vol_adj_rel_mom_63,22,468,0,0.0,0.0,False
2017-06-01,volume_ratio_20_63,22,468,0,0.0,0.0,False
2017-06-01,mom63_volume_score,22,468,0,0.0,0.0,False
2017-06-01,down_day_excess_63,22,468,0,0.0,0.0,False
2017-06-01,residual_strength_21_126b,22,468,0,0.0,0.0,False
2017-06-01,residual_strength_63_126b,22,468,0,0.0,0.0,False
2017-06-01,residual_strength_126_126b,22,468,0,0.0,0.0,False
2017-07-09,rel_mom_21,22,468,0,0.0,0.0,False
2017-07-09,rel_mom_63,22,468,0,0.0,0.0,False
2017-07-09,rel_mom_126,22,468,0,0.0,0.0,False
2017-07-09,ratio_vs_sma50,22,468,0,0.0,0.0,False
2017-07-09,ratio_vs_sma200,22,468,0,0.0,0.0,False
2017-07-09,sma50_vs_sma200,22,468,0,0.0,0.0,False
2017-07-09,vol_adj_rel_mom_63,22,468,0,0.0,0.0,False
2017-07-09,volume_ratio_20_63,22,468,0,0.0,0.0,False
2017-07-09,mom63_volume_score,22,468,0,0.0,0.0,False
2017-07-09,down_day_excess_63,22,468,0,0.0,0.0,False
2017-07-09,residual_strength_21_126b,22,468,0,0.0,0.0,False
2017-07-09,residual_strength_63_126b,22,468,0,0.0,0.0,False
2017-07-09,residual_strength_126_126b,22,468,0,0.0,0.0,False
2017-08-14,rel_mom_21,23,490,0,0.0,0.0,False
2017-08-14,rel_mom_63,23,490,0,0.0,0.0,False
2017-08-14,rel_mom_126,23,490,0,0.0,0.0,False
2017-08-14,ratio_vs_sma50,23,490,0,0.0,0.0,False
2017-08-14,ratio_vs_sma200,23,490,0,0.0,0.0,False
2017-08-14,sma50_vs_sma200,23,490,0,0.0,0.0,False
2017-08-14,vol_adj_rel_mom_63,23,490,0,0.0,0.0,False
2017-08-14,volume_ratio_20_63,23,490,0,0.0,0.0,False
2017-08-14,mom63_volume_score,23,490,0,0.0,0.0,False
2017-08-14,down_day_excess_63,23,490,0,0.0,0.0,False
2017-08-14,residual_strength_21_126b,23,490,0,0.0,0.0,False
2017-08-14,residual_strength_63_126b,23,490,0,0.0,0.0,False
2017-08-14,residual_strength_126_126b,23,490,0,0.0,0.0,False
2017-09-07,rel_mom_21,23,491,0,0.0,0.0,False
2017-09-07,rel_mom_63,23,491,0,0.0,0.0,False
2017-09-07,rel_mom_126,23,491,0,0.0,0.0,False
2017-09-07,ratio_vs_sma50,23,491,0,0.0,0.0,False
2017-09-07,ratio_vs_sma200,23,491,0,0.0,0.0,False
2017-09-07,sma50_vs_sma200,23,491,0,0.0,0.0,False
2017-09-07,vol_adj_rel_mom_63,23,491,0,0.0,0.0,False
2017-09-07,volume_ratio_20_63,23,491,0,0.0,0.0,False
2017-09-07,mom63_volume_score,23,491,0,0.0,0.0,False
2017-09-07,down_day_excess_63,23,491,0,0.0,0.0,False
2017-09-07,residual_strength_21_126b,23,491,0,0.0,0.0,False
2017-09-07,residual_strength_63_126b,23,491,0,0.0,0.0,False
2017-09-07,residual_strength_126_126b,23,491,0,0.0,0.0,False
2017-10-02,rel_mom_21,24,513,0,0.0,0.0,False
2017-10-02,rel_mom_63,24,513,0,0.0,0.0,False
2017-10-02,rel_mom_126,24,513,0,0.0,0.0,False
2017-10-02,ratio_vs_sma50,24,513,0,0.0,0.0,False
2017-10-02,ratio_vs_sma200,24,513,0,0.0,0.0,False
2017-10-02,sma50_vs_sma200,24,513,0,0.0,0.0,False
2017-10-02,vol_adj_rel_mom_63,24,513,0,0.0,0.0,False
2017-10-02,volume_ratio_20_63,24,513,0,0.0,0.0,False
2017-10-02,mom63_volume_score,24,513,0,0.0,0.0,False
2017-10-02,down_day_excess_63,24,513,0,0.0,0.0,False
2017-10-02,residual_strength_21_126b,24,513,0,0.0,0.0,False
2017-10-02,residual_strength_63_126b,24,513,0,0.0,0.0,False
2017-10-02,residual_strength_126_126b,24,513,0,0.0,0.0,False
2017-11-09,rel_mom_21,24,514,0,0.0,0.0,False
2017-11-09,rel_mom_63,24,514,0,0.0,0.0,False
2017-11-09,rel_mom_126,24,514,0,0.0,0.0,False
2017-11-09,ratio_vs_sma50,24,514,0,0.0,0.0,False
2017-11-09,ratio_vs_sma200,24,514,0,0.0,0.0,False
2017-11-09,sma50_vs_sma200,24,514,0,0.0,0.0,False
2017-11-09,vol_adj_rel_mom_63,24,514,0,0.0,0.0,False
2017-11-09,volume_ratio_20_63,24,514,0,0.0,0.0,False
2017-11-09,mom63_volume_score,24,514,0,0.0,0.0,False
2017-11-09,down_day_excess_63,24,514,0,0.0,0.0,False
2017-11-09,residual_strength_21_126b,24,514,0,0.0,0.0,False
2017-11-09,residual_strength_63_126b,24,514,0,0.0,0.0,False
2017-11-09,residual_strength_126_126b,24,514,0,0.0,0.0,False
2017-12-03,rel_mom_21,25,537,0,0.0,0.0,False
2017-12-03,rel_mom_63,25,537,0,0.0,0.0,False
2017-12-03,rel_mom_126,25,537,0,0.0,0.0,False
2017-12-03,ratio_vs_sma50,25,537,0,0.0,0.0,False
2017-12-03,ratio_vs_sma200,25,537,0,0.0,0.0,False
2017-12-03,sma50_vs_sma200,25,537,0,0.0,0.0,False
2017-12-03,vol_adj_rel_mom_63,25,537,0,0.0,0.0,False
2017-12-03,volume_ratio_20_63,25,537,0,0.0,0.0,False
2017-12-03,mom63_volume_score,25,537,0,0.0,0.0,False
2017-12-03,down_day_excess_63,25,537,0,0.0,0.0,False
2017-12-03,residual_strength_21_126b,25,537,0,0.0,0.0,False
2017-12-03,residual_strength_63_126b,25,537,0,0.0,0.0,False
2017-12-03,residual_strength_126_126b,25,537,0,0.0,0.0,False
2018-01-02,rel_mom_21,26,562,0,0.0,0.0,False
2018-01-02,rel_mom_63,26,562,0,0.0,0.0,False
2018-01-02,rel_mom_126,26,562,0,0.0,0.0,False
2018-01-02,ratio_vs_sma50,26,562,0,0.0,0.0,False
2018-01-02,ratio_vs_sma200,26,562,0,0.0,0.0,False
2018-01-02,sma50_vs_sma200,26,562,0,0.0,0.0,False
2018-01-02,vol_adj_rel_mom_63,26,562,0,0.0,0.0,False
2018-01-02,volume_ratio_20_63,26,562,0,0.0,0.0,False
2018-01-02,mom63_volume_score,26,562,0,0.0,0.0,False
2018-01-02,down_day_excess_63,26,562,0,0.0,0.0,False
2018-01-02,residual_strength_21_126b,26,562,0,0.0,0.0,False
2018-01-02,residual_strength_63_126b,26,562,0,0.0,0.0,False
2018-01-02,residual_strength_126_126b,26,562,0,0.0,0.0,False
2018-02-06,rel_mom_21,27,586,0,0.0,0.0,False
2018-02-06,rel_mom_63,27,586,0,0.0,0.0,False
2018-02-06,rel_mom_126,27,586,0,0.0,0.0,False
2018-02-06,ratio_vs_sma50,27,586,0,0.0,0.0,False
2018-02-06,ratio_vs_sma200,27,586,0,0.0,0.0,False
2018-02-06,sma50_vs_sma200,27,586,0,0.0,0.0,False
2018-02-06,vol_adj_rel_mom_63,27,586,0,0.0,0.0,False
2018-02-06,volume_ratio_20_63,27,586,0,0.0,0.0,False
2018-02-06,mom63_volume_score,27,586,0,0.0,0.0,False
2018-02-06,down_day_excess_63,27,586,0,0.0,0.0,False
2018-02-06,residual_strength_21_126b,27,586,0,0.0,0.0,False
2018-02-06,residual_strength_63_126b,27,586,0,0.0,0.0,False
2018-02-06,residual_strength_126_126b,27,586,0,0.0,0.0,False
2018-03-04,rel_mom_21,28,610,0,0.0,0.0,False
2018-03-04,rel_mom_63,28,610,0,0.0,0.0,False
2018-03-04,rel_mom_126,28,610,0,0.0,0.0,False
2018-03-04,ratio_vs_sma50,28,610,0,0.0,0.0,False
2018-03-04,ratio_vs_sma200,28,610,0,0.0,0.0,False
2018-03-04,sma50_vs_sma200,28,610,0,0.0,0.0,False
2018-03-04,vol_adj_rel_mom_63,28,610,0,0.0,0.0,False
2018-03-04,volume_ratio_20_63,28,610,0,0.0,0.0,False
2018-03-04,mom63_volume_score,28,610,0,0.0,0.0,False
2018-03-04,down_day_excess_63,28,610,0,0.0,0.0,False
2018-03-04,residual_strength_21_126b,28,610,0,0.0,0.0,False
2018-03-04,residual_strength_63_126b,28,610,0,0.0,0.0,False
2018-03-04,residual_strength_126_126b,28,610,0,0.0,0.0,False
2018-04-11,rel_mom_21,30,659,0,0.0,0.0,False
2018-04-11,rel_mom_63,30,659,0,0.0,0.0,False
2018-04-11,rel_mom_126,30,659,0,0.0,0.0,False
2018-04-11,ratio_vs_sma50,30,659,0,0.0,0.0,False
2018-04-11,ratio_vs_sma200,30,659,0,0.0,0.0,False
2018-04-11,sma50_vs_sma200,30,659,0,0.0,0.0,False
2018-04-11,vol_adj_rel_mom_63,30,659,0,0.0,0.0,False
2018-04-11,volume_ratio_20_63,30,659,0,0.0,0.0,False
2018-04-11,mom63_volume_score,30,659,0,0.0,0.0,False
2018-04-11,down_day_excess_63,30,659,0,0.0,0.0,False
2018-04-11,residual_strength_21_126b,30,659,0,0.0,0.0,False
