date,relative_ic_equity,etf_dca_equity,etf_buy_hold_norm
2020-04-09,149581.25576475007,168181.15403138002,0.7039215686274509
2020-04-22,146103.55576475005,164433.55403138,0.688235294117647
2020-04-23,149431.06576475003,163184.35403138003,0.6830065359477123
2020-04-29,155464.28576475006,175051.75403138006,0.7326797385620916
2020-05-07,153693.88966825005,183115.28543093,0.7241830065359477
2020-05-13,152715.16966825008,188403.60543093,0.7450980392156863
2020-06-04,168087.1991642601,195144.17465461005,0.7333333333333334
2020-06-07,172565.36916426008,198796.49465461003,0.7470588235294117
2020-06-09,172401.27916426008,208362.09465461003,0.7830065359477124
2020-06-17,174066.5891642601,204361.93465461003,0.7679738562091503
2020-06-18,174343.51916426007,203840.17465461005,0.7660130718954249
2020-06-21,176749.11916426008,202970.57465461,0.7627450980392156
2020-06-22,177317.33916426013,202274.89465461005,0.7601307189542483
2020-06-23,177694.3391642601,200883.53465461003,0.7549019607843137
2020-06-29,179512.18916426008,202622.73465461005,0.761437908496732
2020-07-06,201427.1787221701,214692.33667541,0.7686274509803921
2020-07-08,203110.5387221701,216517.93667541002,0.7751633986928104
2020-07-13,201112.18872217007,216883.05667541004,0.7764705882352941
2020-07-16,185142.69872217008,208120.17667541,0.7450980392156863
2020-07-19,183148.94872217008,204651.53667541003,0.7326797385620916
2020-07-21,188093.6087221701,207937.61667541,0.7444444444444445
2020-09-03,230677.06832577012,228925.67882526002,0.7843137254901961
2020-09-08,218654.14832577013,227399.51882526002,0.7790849673202614
2020-10-04,235436.6210765101,235374.91515178003,0.7725490196078432
2020-10-20,239603.93107651014,237565.34515178003,0.7797385620915032
2020-10-22,227408.01107651013,236171.43515178002,0.7751633986928104
2020-10-27,232849.77107651014,223626.24515178005,0.7339869281045751
2020-11-16,253198.45910745015,244579.49603412,0.7692810457516339
2020-11-17,257401.99910745013,245618.44603412002,0.7725490196078432
2020-11-18,255177.9991074501,251852.14603412,0.792156862745098
2020-11-19,255341.89910745012,245410.65603412004,0.7718954248366013
2020-11-22,254392.43910745016,243332.75603412004,0.7653594771241831
2020-11-23,257178.72910745014,242501.59603412,0.7627450980392156
2020-11-24,260832.46910745013,243124.96603412,0.7647058823529411
2020-11-25,260734.60910745012,249358.66603412002,0.7843137254901961
2020-11-26,258630.70910745015,247280.76603412002,0.7777777777777778
2020-12-16,268823.28528731014,257194.75840906,0.7751633986928104
2020-12-20,271671.72528731014,252424.05840906006,0.7607843137254902
2020-12-21,254700.52528731016,253508.30840906003,0.7640522875816993
2020-12-27,256838.71528731016,248737.60840906005,0.7496732026143791
2020-12-30,266828.97528731014,250038.70840906003,0.7535947712418299
2021-01-04,281086.32988061017,262043.48370217005,0.7607843137254902
2021-01-05,284640.93988061015,261368.12370217,0.7588235294117647
2021-01-06,286510.9798806102,261593.24370217,0.7594771241830065
2021-01-10,293215.9898806102,264519.80370217003,0.7679738562091503
2021-01-11,294068.1098806102,270823.16370217,0.7862745098039214
2021-01-17,303412.75988061016,276451.16370217,0.8026143790849672
2021-01-20,312684.9598806102,270147.80370217003,0.7843137254901961
2021-01-21,313429.18988061015,280053.08370217,0.8130718954248365
2021-01-27,314768.3998806102,278252.12370217004,0.8078431372549019
2021-01-31,314160.3998806102,279377.72370217,0.8111111111111111
2021-02-02,332774.5619585001,279832.33742765005,0.7843137254901961
2021-02-03,331540.14195850014,288460.36742765,0.8084967320261437
2021-02-07,327732.07195850014,287527.6074276501,0.8058823529411764
2021-02-08,325903.78195850016,287527.6074276501,0.8058823529411764
2021-02-09,322779.8619585002,298021.15742765006,0.8352941176470587
2021-02-10,327653.5619585002,283563.37742765003,0.7947712418300653
2021-02-11,329416.9519585002,286128.46742765006,0.8019607843137254
2021-02-14,326109.9919585002,285895.27742765006,0.8013071895424836
2021-02-15,324748.10195850016,283096.9974276501,0.7934640522875817
2021-02-16,323572.27195850015,285428.89742765005,0.7999999999999999
2021-02-18,316244.07195850014,282630.61742765,0.792156862745098
2021-02-21,320427.38195850013,281931.0474276501,0.7901960784313725
2021-02-22,322197.0019585001,283096.9974276501,0.7934640522875817
2021-02-23,317350.47195850016,286128.46742765006,0.8019607843137254
2021-02-24,314748.51195850014,277966.81742765004,0.7790849673202614
2021-02-25,318997.42195850017,283096.9974276501,0.7934640522875817
2021-02-28,315016.4919585001,287760.7974276501,0.8065359477124182
2021-03-01,321094.2803297201,295275.32345805,0.7999999999999999
2021-03-02,319882.0003297201,295275.32345805,0.7999999999999999
2021-03-03,313053.64032972016,293827.94345805,0.796078431372549
2021-03-04,315644.42032972013,291898.10345805,0.7908496732026143
2021-03-07,323046.61032972013,290450.72345805,0.7869281045751633
2021-03-08,321660.12032972014,289485.80345805,0.7843137254901961
2021-03-15,313895.0903297201,289244.57345805,0.7836601307189542
2021-03-17,311159.56032972015,286591.04345805,0.7764705882352941
2021-03-22,289183.6103297201,276700.61345805,0.7496732026143791
2021-03-23,282512.71032972017,269946.17345805,0.7313725490196078
2021-03-24,291032.92032972013,268257.56345805,0.7267973856209149
2021-03-25,291011.2903297201,274047.08345805,0.7424836601307189
2021-03-28,293801.9503297201,278389.22345805,0.7542483660130718
2021-03-30,297971.7703297201,275253.23345805,0.7457516339869281
2021-03-31,291808.92032972013,275253.23345805,0.7457516339869281
2021-04-01,306744.1584031202,280401.85847605,0.7333333333333334
2021-04-04,299629.0984031201,280401.85847605,0.7333333333333334
2021-04-05,288363.26840312016,276403.29847605,0.722875816993464
2021-04-06,287091.68840312015,272154.82847605,0.711764705882353
2021-04-07,288307.8484031202,272404.73847605,0.7124183006535948
2021-04-08,295354.6284031201,271405.09847605,0.7098039215686274
2021-04-11,302391.49840312015,273404.37847605,0.715032679738562
2021-04-13,304995.49840312015,277402.93847605,0.7254901960784313
2021-04-14,291754.2684031201,273404.37847605,0.715032679738562
2021-04-15,290177.7084031202,269405.81847605,0.7045751633986927
2021-04-18,294459.7784031202,269155.90847605,0.7039215686274509
2021-04-19,297699.89840312017,274653.92847605003,0.7183006535947712
2021-04-21,304581.3384031202,280901.67847605003,0.7346405228758169
2021-04-25,303920.8284031202,280901.67847605003,0.7346405228758169
2021-04-26,305654.0284031202,280901.67847605003,0.7346405228758169
2021-05-05,313627.29550813016,288477.77620313,0.7287581699346405
2021-05-06,314292.97550813016,289771.37620313,0.7320261437908496
2021-05-10,317782.3355081301,293393.45620313,0.7411764705882352
2021-05-17,317371.5055081302,297015.53620313003,0.7503267973856209
2021-05-19,322738.6855081301,297274.25620313006,0.7509803921568627
2021-05-20,320726.5055081302,297791.69620313,0.7522875816993464
2021-05-23,323834.8755081301,296498.09620313003,0.7490196078431373
2021-05-24,319853.9255081301,298567.85620313004,0.7542483660130718
2021-05-25,311603.6255081301,297274.25620313006,0.7509803921568627
2021-05-26,312875.11550813017,290806.25620313006,0.7346405228758169
2021-05-27,311209.5055081301,286408.01620313,0.7235294117647059
2021-05-30,312879.4955081301,282785.93620313006,0.7143790849673202
2021-05-31,310944.3755081302,284338.25620313006,0.7183006535947712
2021-06-01,313374.87798489025,294307.12147523003,0.7189542483660131
2021-06-02,312624.1579848902,292166.72147523,0.7137254901960783
2021-06-03,312191.4679848902,288688.57147523,0.7052287581699346
2021-06-07,321057.0279848902,288956.12147523003,0.7058823529411765
2021-06-08,326264.79798489023,288688.57147523,0.7052287581699346
2021-06-10,335960.01798489026,286548.1714752301,0.7000000000000001
2021-06-13,332481.44798489026,284942.87147523003,0.696078431372549
2021-06-14,330557.7779848902,282267.37147523003,0.6895424836601307
2021-06-16,318698.68798489025,282267.37147523003,0.6895424836601307
2021-06-17,321079.2079848902,281999.82147523,0.6888888888888888
2021-06-20,320379.72798489017,281732.27147523,0.688235294117647
2021-06-21,326702.1579848902,279859.4214752301,0.6836601307189543
2021-06-22,332613.4279848902,287350.82147523004,0.7019607843137254
2021-06-23,337162.0879848902,291364.07147523004,0.711764705882353
2021-06-24,336337.2479848902,293236.9214752301,0.7163398692810458
2021-06-27,333964.67798489024,293504.47147523006,0.7169934640522876
2021-06-28,327032.2379848901,294039.57147523004,0.7183006535947712
2021-06-29,321862.6779848902,293236.9214752301,0.7163398692810458
2021-06-30,325558.6479848902,288956.12147523003,0.7058823529411765
2021-07-04,335562.9615898802,302489.15125713,0.715032679738562
2021-07-05,334061.7715898802,305254.05125713,0.7215686274509803
2021-07-07,326067.41158988024,299447.76125713,0.7078431372549019
2021-07-08,323729.78158988024,303042.13125713007,0.7163398692810458
2021-07-11,321687.94158988027,300553.72125713003,0.7104575163398692
2021-07-12,325078.7615898802,299447.76125713,0.7078431372549019
2021-07-13,327748.4615898802,301936.17125713004,0.7137254901960783
2021-07-14,331536.92158988013,307742.46125713,0.7274509803921568
2021-07-15,331061.56158988015,312719.28125713003,0.7392156862745098
2021-07-18,334206.5915898802,304148.09125713,0.7189542483660131
2021-07-25,337839.68158988014,314101.73125713,0.7424836601307189
2021-07-26,334774.44158988015,316866.63125713007,0.7490196078431373
2021-07-28,340660.70158988016,317419.61125713005,0.7503267973856209
2021-07-29,342009.6515898801,317419.61125713005,0.7503267973856209
2021-08-01,355483.8558735403,326697.63652923,0.7483660130718953
2021-08-02,355856.7058735402,328409.55652923003,0.7522875816993464
2021-08-03,350534.8658735402,328694.87652923004,0.7529411764705882
2021-08-05,350373.2258735402,325556.35652923,0.7457516339869281
2021-08-08,354870.05587354023,325841.67652923,0.74640522875817
2021-08-09,356830.1458735402,326126.99652923003,0.7470588235294117
2021-08-10,355926.0358735402,328124.23652923,0.7516339869281046
2021-08-15,355028.0458735402,330406.79652923,0.7568627450980392
2021-08-16,353692.20587354025,334971.91652923,0.7673202614379084
2021-08-17,355247.57587354013,335257.23652923,0.7679738562091503
2021-08-18,354549.12587354024,332118.71652923006,0.7607843137254902
2021-08-19,352868.5258735402,310434.39652923006,0.7111111111111111
2021-08-23,350563.7758735402,324415.07652923,0.7431372549019607
2021-08-24,352995.3158735402,330121.47652923,0.7562091503267974
2021-08-25,357412.1558735402,332404.03652923,0.761437908496732
2021-08-26,360903.04587354016,335827.87652923004,0.7692810457516339
2021-08-29,362535.36587354017,337539.79652923,0.7732026143790849
2021-08-30,367486.8258735402,337254.47652923,0.7725490196078432
2021-08-31,364818.3358735402,338681.07652923,0.7758169934640522
2021-09-01,378437.0361621702,348119.27792478004,0.7745098039215685
2021-09-02,380205.68616217014,352525.82792478,0.7843137254901961
2021-09-05,371896.89616217016,353113.36792478,0.7856209150326797
2021-09-06,366153.94616217015,346650.42792478006,0.7712418300653595
2021-09-07,367735.93616217014,345475.34792478004,0.7686274509803921
2021-09-09,370220.38616217015,347531.73792478,0.7732026143790849
2021-09-12,369299.2461621702,345181.57792478,0.7679738562091503
2021-09-14,370716.5461621702,347825.50792478,0.7738562091503267
2021-09-15,370645.2861621702,349294.35792478005,0.777124183006536
2021-09-16,367106.30616217025,348119.27792478004,0.7745098039215685
2021-09-19,365604.1661621702,343418.95792478,0.7640522875816993
2021-09-20,358369.4661621702,340187.48792478,0.7568627450980392
2021-09-21,352314.69616217015,334312.08792478003,0.7437908496732026
2021-09-22,355444.9661621701,327555.37792478,0.7287581699346405
2021-09-23,357900.69616217015,330786.84792478004,0.7359477124183006
2021-09-26,357295.7361621701,332255.69792478,0.7392156862745098
2021-09-27,351714.3361621702,332255.69792478,0.7392156862745098
2021-09-28,351013.0961621702,327555.37792478,0.7287581699346405
2021-10-03,361015.10930451023,337657.18632313004,0.7294117647058823
2021-10-04,360469.35930451023,332816.22632313,0.7189542483660131
2021-10-05,363520.91930451023,334934.14632313,0.7235294117647059
2021-10-06,362822.66930451023,335236.70632313,0.7241830065359477
2021-10-10,365965.56930451025,338262.30632313003,0.730718954248366
2021-10-11,366122.4093045102,342195.58632313,0.7392156862745098
2021-10-12,368503.14930451027,344010.94632313,0.7431372549019607
2021-10-13,369270.53930451017,346128.86632313003,0.7477124183006535
2021-10-17,375487.32930451015,352785.18632313004,0.7620915032679738
2021-10-18,376324.68930451025,357928.70632313,0.7732026143790849
2021-10-19,374641.1993045102,362769.66632313,0.7836601307189542
2021-10-20,370939.7393045103,360349.18632313004,0.7784313725490196
2021-10-24,373123.2193045102,358231.26632313,0.7738562091503267
2021-10-25,368436.7793045102,359744.06632313004,0.777124183006536
2021-10-26,369902.2093045102,359744.06632313004,0.777124183006536
2021-10-27,367976.3693045102,362164.54632313,0.7823529411764706
2021-10-28,370010.1693045102,365492.70632313,0.7895424836601307
2021-10-31,365929.6093045102,370031.10632313,0.7993464052287581
2021-11-01,379727.09651891026,377544.45462544006,0.7934640522875817
2021-11-02,378759.0665189102,382520.29462544003,0.803921568627451
2021-11-03,375303.09651891026,385941.18462544004,0.8111111111111111
2021-11-04,376743.15651891025,386252.17462544004,0.8117647058823529
2021-11-07,378427.66651891026,383764.25462544,0.8065359477124182
2021-11-08,381215.98651891015,381898.31462544,0.8026143790849672
2021-11-09,379789.00651891023,380032.37462544005,0.7986928104575164
2021-11-10,376478.2965189102,382831.28462544,0.8045751633986928
2021-11-11,384200.13651891024,379410.39462544,0.7973856209150326
2021-11-14,387369.84651891026,382520.29462544003,0.803921568627451
2021-11-15,385986.01651891024,385319.20462544006,0.8098039215686275
2021-11-16,379486.04651891027,379721.38462544006,0.7980392156862746
2021-11-17,380228.1165189103,377233.46462544,0.7928104575163398
2021-11-18,377635.4965189103,378477.42462544004,0.7954248366013071
2021-11-21,372686.8065189102,374434.55462544,0.7869281045751633
2021-11-22,375348.53651891026,372257.62462544005,0.7823529411764706
2021-11-23,377831.52651891025,374434.55462544,0.7869281045751633
2021-11-25,383204.7865189102,374123.56462544,0.7862745098039214
2021-11-28,378582.21651891025,376611.48462544,0.7915032679738562
2021-11-29,376770.1265189102,371635.64462544,0.7810457516339868
2021-11-30,385650.33651891025,372257.62462544005,0.7823529411764706
2021-12-01,399592.7209873503,388489.57527469,0.7947712418300653
2021-12-02,400740.49098735023,389448.01527469,0.7967320261437908
2021-12-05,405290.69098735024,385933.73527469,0.7895424836601307
2021-12-06,402773.69098735024,388809.05527469,0.7954248366013071
2021-12-08,391574.0609873502,393281.77527469,0.8045751633986928
2021-12-12,400361.9709873502,393281.77527469,0.8045751633986928
2021-12-13,402488.2209873502,399032.41527469,0.8163398692810457
2021-12-14,402037.1409873502,398712.93527469004,0.8156862745098039
2021-12-15,404711.30098735023,396157.09527469,0.8104575163398693
2021-12-16,415098.4109873503,396157.09527469,0.8104575163398693
2021-12-21,414413.8509873503,391364.89527469,0.8006535947712418
2021-12-23,419101.39098735026,396476.57527469,0.8111111111111111
2021-12-26,417495.9809873502,400629.81527469,0.8196078431372548
2021-12-27,414894.3609873502,403824.61527469003,0.8261437908496732
2021-12-28,414504.37098735024,403824.61527469003,0.8261437908496732
2021-12-29,414611.5909873502,405741.49527469,0.8300653594771241
2022-01-02,425453.9850719903,417226.76417724,0.8326797385620914
2022-01-03,426263.17507199023,415589.31417724,0.8294117647058823
2022-01-04,433681.4950719903,415261.82417724,0.8287581699346405
2022-01-05,438014.7250719903,418209.23417724,0.8346405228758169
2022-01-09,437642.58507199027,420174.17417724,0.838562091503268
2022-01-10,440148.79507199023,417881.74417724,0.8339869281045751
2022-01-11,436645.1050719903,419191.70417724,0.8366013071895425
2022-01-12,435813.18507199024,418536.72417724,0.8352941176470587
2022-01-13,431460.44507199025,420501.66417724,0.8392156862745097
2022-01-16,420080.5050719903,418864.21417724,0.8359477124183006
2022-01-18,424635.1550719902,413624.37417724007,0.8254901960784314
2022-01-19,420643.3650719902,414279.35417724005,0.826797385620915
2022-01-20,418629.5050719903,408712.02417724003,0.8156862745098039
2022-01-23,413485.9150719902,409039.51417724,0.8163398692810457
2022-01-24,406362.9650719903,406419.59417724004,0.8111111111111111
2022-01-25,405664.1050719903,405109.63417723996,0.8084967320261437
2022-01-26,403965.4950719903,402489.71417724,0.8032679738562091
2022-01-30,401661.20507199026,401179.75417724,0.8006535947712418
2022-01-31,405980.19507199025,399542.30417724,0.7973856209150326
2022-02-01,423208.2952237502,410339.06857799005,0.7999999999999999
2022-02-02,429280.38522375026,413691.46857799,0.8065359477124182
2022-02-03,429059.80522375024,416708.62857799005,0.8124183006535947
2022-02-06,437275.6852237502,415032.4285779901,0.8091503267973856
2022-02-07,432263.6552237502,416708.62857799005,0.8124183006535947
2022-02-08,431809.12522375013,411680.02857799,0.8026143790849672
2022-02-09,429675.6052237502,411009.54857799003,0.8013071895424836
2022-02-10,427610.0652237503,413356.22857799,0.8058823529411764
2022-02-13,419388.6552237502,412685.74857799005,0.8045751633986928
2022-02-14,420971.6652237502,407657.14857799007,0.7947712418300653
2022-02-15,426838.40522375016,406651.4285779901,0.7928104575163398
2022-02-16,426548.4152237502,412015.26857799,0.8032679738562091
2022-02-17,426841.13522375026,412015.26857799,0.8032679738562091
2022-02-20,417805.58522375015,411009.54857799003,0.8013071895424836
2022-02-21,420707.41522375017,404975.22857799,0.7895424836601307
2022-02-22,417446.92522375024,409668.5885779901,0.7986928104575164
2022-02-23,418262.9952237502,402628.54857799003,0.7849673202614379
2022-02-24,402898.0552237502,402628.54857799003,0.7849673202614379
2022-02-27,411672.1552237502,388213.22857799,0.7568627450980392
2022-02-28,411766.3652237502,398270.4285779901,0.7764705882352941
2022-03-01,431338.3489053902,406091.81645113,0.7738562091503267
2022-03-03,431511.1189053902,407806.71645113005,0.777124183006536
2022-03-06,426842.35890539025,411922.47645113,0.7849673202614379
2022-03-07,418045.57890539017,404376.91645113,0.7705882352941176
2022-03-08,414669.58890539024,389971.75645113,0.7431372549019607
2022-03-09,417640.4689053902,378996.39645113004,0.7222222222222222
2022-03-10,419167.92890539026,379682.35645113,0.7235294117647059
2022-03-13,418219.7189053902,381054.27645113,0.7261437908496732
2022-03-14,412179.93890539027,381740.23645113007,0.7274509803921568
2022-03-15,407886.28890539013,379682.35645113,0.7235294117647059
