date,symbol,shares,close,market_value,entry_date,bars_held
2022-03-27,TMGH,61194.0,8.78,537283.32,2022-03-23,2
2022-03-28,HRHO,48554.0,11.74,570023.96,2022-03-21,5
2022-03-28,EGAL,22178.0,23.75,526727.5,2022-03-22,4
2022-03-29,HRHO,48554.0,11.88,576821.52,2022-03-21,6
2022-03-30,HRHO,48554.0,11.7,568081.7999999999,2022-03-21,7
2022-04-04,HRHO,42351.0,12.54,531081.5399999999,2022-04-04,0
2022-04-04,CCAP,397543.0,1.35,536683.05,2022-04-04,0
2022-04-05,HRHO,42351.0,13.06,553104.06,2022-04-04,1
2022-04-05,CCAP,397543.0,1.34,532707.62,2022-04-04,1
2022-04-06,HRHO,42351.0,13.13,556068.63,2022-04-04,2
2022-04-06,CCAP,397543.0,1.44,572461.9199999999,2022-04-04,2
2022-04-07,HRHO,42351.0,12.66,536163.66,2022-04-04,3
2022-04-07,CCAP,397543.0,1.41,560535.63,2022-04-04,3
2022-04-10,HRHO,42351.0,12.46,527693.4600000001,2022-04-04,4
2022-04-10,CCAP,397543.0,1.35,536683.05,2022-04-04,4
2022-04-11,CCAP,397543.0,1.3,516805.9,2022-04-04,5
2022-04-14,ABUK,21127.0,24.74,522681.98,2022-04-14,0
2022-04-14,TMGH,60064.0,8.7,522556.79999999993,2022-04-14,0
2022-04-17,ABUK,21127.0,24.21,511484.67000000004,2022-04-14,1
2022-04-17,TMGH,60064.0,8.77,526761.28,2022-04-14,1
2022-04-28,ABUK,19784.0,28.29,559689.36,2022-04-28,0
2022-04-28,VLMRA,16683.0,31.59,527015.97,2022-04-28,0
2022-05-08,ABUK,19784.0,28.34,560678.5599999999,2022-04-28,1
2022-05-08,VLMRA,16683.0,31.59,527015.97,2022-04-28,1
2022-05-09,ABUK,19784.0,28.1,555930.4,2022-04-28,2
2022-05-09,CCAP,393550.0,1.35,531292.5,2022-05-09,0
2022-05-09,EGCH,165316.0,3.15,520745.39999999997,2022-05-09,0
2022-05-10,ABUK,19784.0,27.04,534959.36,2022-04-28,3
2022-05-10,CCAP,393550.0,1.33,523421.5,2022-05-09,1
2022-05-10,EGCH,165316.0,3.08,509173.28,2022-05-09,1
2022-05-11,ABUK,19784.0,28.73,568394.3200000001,2022-04-28,4
2022-05-11,CCAP,393550.0,1.37,539163.5,2022-05-09,2
2022-05-15,ABUK,19784.0,27.16,537333.4400000001,2022-04-28,5
2022-05-15,CCAP,393550.0,1.29,507679.5,2022-05-09,3
2022-05-16,ABUK,19784.0,27.08,535750.72,2022-04-28,6
2022-05-17,ABUK,19784.0,27.49,543862.1599999999,2022-04-28,7
2022-05-18,ABUK,19784.0,27.2,538124.7999999999,2022-04-28,8
2022-05-23,ABUK,19784.0,26.5,524276.0,2022-04-28,9
2022-05-26,RMDA,367725.0,1.38,507460.49999999994,2022-05-26,0
2022-06-09,AMOC,135195.0,3.75,506981.25,2022-06-09,0
2022-06-12,EAST,59758.0,8.18,488820.44,2022-06-12,0
2022-07-20,JUFO,68096.0,7.35,500505.6,2022-07-20,0
2022-07-21,JUFO,68096.0,7.44,506634.24000000005,2022-07-20,1
2022-07-24,JUFO,68096.0,7.45,507315.2,2022-07-20,2
2022-07-26,JUFO,68096.0,7.49,510039.04000000004,2022-07-20,3
2022-07-27,JUFO,68096.0,7.49,510039.04000000004,2022-07-20,4
2022-07-28,JUFO,68096.0,7.46,507996.16,2022-07-20,5
2022-07-31,JUFO,68096.0,7.46,507996.16,2022-07-20,6
2022-08-01,JUFO,68096.0,7.46,507996.16,2022-07-20,7
2022-08-02,JUFO,68096.0,7.74,527063.04,2022-07-20,8
2022-08-03,JUFO,68096.0,7.74,527063.04,2022-07-20,9
2022-08-04,JUFO,68096.0,7.72,525701.12,2022-07-20,10
2022-08-07,JUFO,68096.0,7.4,503910.4,2022-07-20,11
2022-08-18,HELI,86423.0,5.83,503846.09,2022-08-18,0
2022-08-21,HELI,86423.0,6.04,521994.92,2022-08-18,1
2022-08-22,HELI,86423.0,6.2,535822.6,2022-08-18,2
2022-08-22,CCAP,378590.0,1.32,499738.80000000005,2022-08-22,0
2022-08-23,HELI,86423.0,6.06,523723.37999999995,2022-08-18,3
2022-08-23,CCAP,378590.0,1.29,488381.10000000003,2022-08-22,1
2022-08-24,HELI,86423.0,5.94,513352.62000000005,2022-08-18,4
2022-08-24,CCAP,384979.0,1.27,488923.33,2022-08-24,0
2022-08-25,HELI,86423.0,6.27,541872.21,2022-08-18,5
2022-08-28,HELI,86423.0,6.21,536686.83,2022-08-18,6
2022-08-29,HELI,86423.0,6.11,528044.53,2022-08-18,7
2022-08-30,HELI,86423.0,6.03,521130.69,2022-08-18,8
2022-08-31,HELI,86423.0,5.94,513352.62000000005,2022-08-18,9
2022-09-01,HELI,86423.0,5.91,510759.93,2022-08-18,10
2022-09-04,HELI,86423.0,6.04,521994.92,2022-08-18,11
2022-09-05,HELI,86423.0,6.2,535822.6,2022-08-18,12
2022-09-06,HELI,86423.0,6.45,557428.35,2022-08-18,13
2022-09-06,EGCH,163334.0,3.07,501435.37999999995,2022-09-06,0
2022-09-06,HRHO,47698.0,10.6,505598.8,2022-09-06,0
2022-09-07,HELI,86423.0,6.31,545329.13,2022-08-18,14
2022-09-07,EGCH,163334.0,3.02,493268.68,2022-09-06,1
2022-09-07,HRHO,47698.0,10.44,497967.12,2022-09-06,1
2022-09-08,HELI,86423.0,6.38,551378.74,2022-08-18,15
2022-09-08,EGCH,163334.0,3.07,501435.37999999995,2022-09-06,2
2022-09-08,HRHO,47698.0,10.32,492243.36,2022-09-06,2
2022-09-11,HELI,86423.0,6.54,565206.42,2022-08-18,16
2022-09-11,EGCH,163334.0,3.18,519402.12000000005,2022-09-06,3
2022-09-11,MCQE,45645.0,10.82,493878.9,2022-09-11,0
2022-09-12,HELI,86423.0,6.53,564342.1900000001,2022-08-18,17
2022-09-12,EGCH,163334.0,3.16,516135.44,2022-09-06,4
2022-09-12,MCQE,45645.0,10.61,484293.44999999995,2022-09-11,1
2022-09-13,HELI,86423.0,6.45,557428.35,2022-08-18,18
2022-09-13,EGCH,163334.0,3.11,507968.74,2022-09-06,5
2022-09-13,MCQE,45645.0,10.52,480185.39999999997,2022-09-11,2
2022-09-14,HELI,86423.0,6.18,534094.14,2022-08-18,19
2022-09-14,EGCH,163334.0,3.0,490002.0,2022-09-06,6
2022-09-14,MCQE,45645.0,10.64,485662.80000000005,2022-09-11,3
2022-09-15,HELI,86423.0,6.16,532365.68,2022-08-18,20
2022-09-15,EGCH,163334.0,2.93,478568.62000000005,2022-09-06,7
2022-09-20,RMDA,265439.0,1.89,501679.70999999996,2022-09-20,0
2022-09-21,RMDA,265439.0,1.84,488407.76,2022-09-20,1
2022-09-22,RMDA,265439.0,1.82,483098.98000000004,2022-09-20,2
2022-09-22,MCQE,45622.0,10.88,496367.36000000004,2022-09-22,0
2022-09-25,RMDA,265439.0,1.8,477790.2,2022-09-20,3
2022-09-25,MCQE,45622.0,11.12,507316.63999999996,2022-09-22,1
2022-09-26,RMDA,265439.0,1.79,475135.81,2022-09-20,4
2022-09-26,MCQE,45622.0,11.0,501842.0,2022-09-22,2
2022-09-27,RMDA,265439.0,1.8,477790.2,2022-09-20,5
2022-09-27,MCQE,45622.0,10.97,500473.34,2022-09-22,3
2022-09-28,RMDA,265439.0,1.78,472481.42,2022-09-20,6
2022-09-28,MCQE,45622.0,10.88,496367.36000000004,2022-09-22,4
2022-09-28,ETEL,29319.0,16.74,490800.05999999994,2022-09-28,0
2022-09-29,MCQE,45622.0,10.88,496367.36000000004,2022-09-22,5
2022-09-29,ETEL,29319.0,17.15,502820.85,2022-09-28,1
2022-10-02,MCQE,45622.0,10.73,489524.06,2022-09-22,6
2022-10-02,ETEL,29319.0,16.94,496663.86000000004,2022-09-28,2
2022-10-02,CCAP,366484.0,1.31,480094.04000000004,2022-10-02,0
2022-10-03,MCQE,45622.0,10.66,486330.52,2022-09-22,7
2022-10-03,ETEL,29319.0,17.0,498423.0,2022-09-28,3
2022-10-03,CCAP,366484.0,1.3,476429.2,2022-10-02,1
2022-10-04,MCQE,45622.0,10.89,496823.58,2022-09-22,8
2022-10-04,ETEL,29319.0,17.0,498423.0,2022-09-28,4
2022-10-04,CCAP,366484.0,1.34,491088.56000000006,2022-10-02,2
2022-10-05,MCQE,45622.0,10.88,496367.36000000004,2022-09-22,9
2022-10-05,ETEL,29319.0,17.1,501354.9,2022-09-28,5
