date,strategy_equity
2022-10-27,1239602.270093815
2022-10-30,1226822.774917615
2022-10-31,1243558.0349176151
2022-11-01,1249905.544917615
2022-11-02,1251455.554917615
2022-11-03,1257169.7349176148
2022-11-06,1273582.744917615
2022-11-07,1278367.794824255
2022-11-08,1269833.464824255
2022-11-09,1273257.2248242549
2022-11-10,1291370.1848242548
2022-11-13,1305426.7048242548
2022-11-14,1311832.0874813148
2022-11-15,1311382.127481315
2022-11-16,1352921.3845011352
2022-11-17,1375300.694501135
2022-11-20,1380931.5245011353
2022-11-21,1364319.974501135
2022-11-22,1377835.4745011353
2022-11-23,1376764.1145011352
2022-11-24,1384682.052235515
2022-11-27,1405676.4522355152
2022-11-28,1404347.4765085152
2022-11-29,1412112.633463475
2022-11-30,1410751.923463475
2022-12-01,1451154.2034634752
2022-12-04,1482764.0949404752
2022-12-05,1473395.0512952355
2022-12-06,1463070.2612952355
2022-12-07,1479018.0012952355
2022-12-08,1482516.6412952354
2022-12-11,1474247.8912952354
2022-12-12,1469367.4412952354
2022-12-13,1497065.0765607154
2022-12-14,1500109.2113384553
2022-12-15,1501984.7813384554
2022-12-18,1503993.4447134053
2022-12-19,1507791.0147134056
2022-12-20,1528706.9847134054
2022-12-21,1525293.5047134054
2022-12-22,1510421.6647134055
2022-12-25,1485847.8347134055
2022-12-26,1489938.6303261253
2022-12-27,1486428.2703261254
2022-12-28,1497344.0426881656
2022-12-29,1494360.8726881656
2023-01-02,1512053.7926881656
2023-01-03,1523356.2188451656
2023-01-04,1551761.2843254255
2023-01-05,1595378.4743254255
2023-01-09,1596105.4743254255
2023-01-10,1555615.7415380254
2023-01-11,1568131.4915380254
2023-01-12,1561457.1631220256
2023-01-15,1564311.1631220256
2023-01-16,1575332.3019092258
2023-01-17,1581001.9519092257
2023-01-18,1570730.4460677658
2023-01-19,1598321.1460677655
2023-01-22,1611088.8860677658
2023-01-23,1607441.836067766
2023-01-24,1619927.6260677655
2023-01-25,1646129.1860677656
2023-01-29,1693219.8574296655
2023-01-30,1637395.2163913057
2023-01-31,1620988.8195093055
2023-02-01,1614555.8166341055
2023-02-02,1597195.3166341055
2023-02-05,1623280.7066341056
2023-02-06,1648880.1566341056
2023-02-07,1644761.4966341057
2023-02-08,1631632.0366341055
2023-02-09,1645941.5566341055
2023-02-12,1627340.6100788056
2023-02-13,1607242.3327732056
2023-02-14,1647695.713708906
2023-02-15,1666186.7837089058
2023-02-16,1653651.1537089054
2023-02-19,1617780.1158857956
2023-02-20,1542262.0458857957
2023-02-21,1570624.6239959158
2023-02-22,1531864.3839959158
2023-02-23,1541472.7812703657
2023-02-26,1551988.7112703659
2023-02-27,1561487.5592227858
2023-02-28,1568082.279222786
2023-03-01,1591047.259222786
2023-03-02,1579601.1292227856
2023-03-05,1564531.9092227858
2023-03-06,1555229.3949123858
2023-03-07,1530764.7397095659
2023-03-08,1516220.2659079656
2023-03-09,1533719.5524223158
2023-03-12,1512697.5985060458
2023-03-13,1488275.7685060457
2023-03-14,1488909.9635784957
2023-03-15,1435027.5235784957
2023-03-16,1433657.926609906
2023-03-19,1433657.926609906
2023-03-20,1433657.926609906
2023-03-21,1433657.926609906
2023-03-22,1433657.926609906
2023-03-23,1433657.926609906
2023-03-26,1442013.1208520061
2023-03-27,1462141.907341006
2023-03-28,1497881.302312776
2023-03-29,1563606.422312776
2023-03-30,1548901.992672476
2023-04-02,1572259.451836926
2023-04-03,1598661.5518369258
2023-04-04,1581484.3561244262
2023-04-05,1587025.3961244258
2023-04-06,1576612.406124426
2023-04-09,1573466.0661244262
2023-04-10,1576418.9161244263
2023-04-11,1625199.786124426
2023-04-12,1607031.0935972263
2023-04-13,1655781.063597226
2023-04-18,1680886.7483197262
2023-04-19,1704845.9699821365
2023-04-26,1708347.251922436
2023-04-27,1731008.9019224362
2023-04-30,1700280.5219224363
2023-05-01,1686504.9219224362
2023-05-02,1694729.231922436
2023-05-03,1682515.171922436
2023-05-07,1676320.986049486
2023-05-08,1692780.5460494861
2023-05-09,1668568.0361262362
2023-05-10,1674231.1975370364
2023-05-11,1659278.3875370363
2023-05-14,1651064.4175370364
2023-05-15,1634360.8895318764
2023-05-16,1624386.4295318762
2023-05-17,1623635.9855787763
2023-05-18,1622011.6355787762
2023-05-21,1629437.2355787763
2023-05-22,1636166.6855787763
2023-05-23,1636398.7355787763
2023-05-24,1639415.3855787762
2023-05-25,1640432.4521101066
2023-05-28,1674728.9521101066
2023-05-29,1667099.9791185064
2023-05-30,1681454.7991185065
2023-05-31,1671840.2576592264
2023-06-01,1690254.5076592267
2023-06-04,1684475.3676592265
2023-06-05,1678605.2276592264
2023-06-06,1676007.1876592264
2023-06-07,1658906.2676592264
2023-06-08,1667605.0576592265
2023-06-11,1678949.5857632263
2023-06-12,1672699.9416359663
2023-06-13,1665840.0316359664
2023-06-14,1664038.2716359664
2023-06-15,1658700.7716359664
2023-06-18,1671665.8516359664
2023-06-19,1669647.6216359665
2023-06-20,1667372.8516359664
2023-06-21,1650446.7816359666
2023-06-22,1650656.7116359666
2023-06-25,1642830.7861530266
2023-06-26,1674153.5531364167
2023-07-04,1667637.1626540464
2023-07-05,1674206.7326540467
2023-07-06,1639645.9426540467
2023-07-09,1541964.8126540466
2023-07-10,1548805.2677779468
2023-07-11,1542196.5277779468
2023-07-12,1537263.7238747766
2023-07-13,1550666.1038747767
2023-07-16,1546371.0227857367
2023-07-17,1542430.8227857368
2023-07-18,1565595.9227857364
2023-07-19,1559394.1627857366
2023-07-24,1553516.5227857367
2023-07-25,1540542.0106699967
2023-07-26,1546872.9606699967
2023-07-27,1542598.450669997
2023-07-30,1571480.0306699965
2023-07-31,1578288.6906699967
2023-08-01,1570200.303289817
2023-08-02,1538070.8532898168
2023-08-03,1533440.5543777167
2023-08-06,1555480.2675467269
2023-08-07,1555319.4175467268
2023-08-08,1554296.1910140268
2023-08-09,1542461.8610140267
2023-08-10,1533501.121014027
2023-08-13,1542302.7310140268
2023-08-14,1528885.9810140268
2023-08-15,1528779.9410140268
2023-08-16,1505561.1939695268
2023-08-17,1506140.2539695268
2023-08-20,1510049.373969527
2023-08-21,1497398.6139695267
2023-08-22,1502798.0139695269
2023-08-23,1486025.2170447267
2023-08-24,1471141.467044727
2023-08-27,1479766.3200079268
2023-08-28,1475725.1060409269
2023-08-29,1477637.559296847
2023-08-30,1472147.707267927
2023-08-31,1468118.6769189269
2023-09-03,1493135.216918927
2023-09-04,1501642.1669189269
2023-09-05,1493072.609982277
2023-09-06,1503522.6899822769
2023-09-07,1514080.189982277
2023-09-10,1527673.329982277
2023-09-11,1515213.213025347
2023-09-12,1501876.5030253471
2023-09-13,1507387.4905619472
2023-09-14,1511933.730561947
2023-09-17,1509668.0785706872
2023-09-18,1517944.9785706871
2023-09-19,1510934.4462292872
2023-09-20,1496932.2062292872
2023-09-21,1517000.9762292872
2023-09-24,1552227.3662292873
2023-09-25,1572740.069138417
2023-09-26,1558934.8146432573
2023-09-27,1549358.2646432573
2023-10-01,1566541.0336145072
2023-10-02,1560062.8536145072
2023-10-03,1544289.8936145073
2023-10-04,1543581.0252745072
2023-10-08,1543581.0252745072
2023-10-09,1543581.0252745072
2023-10-10,1543581.0252745072
2023-10-11,1535008.4991684072
2023-10-12,1561949.2392196073
2023-10-15,1571683.7935109674
2023-10-16,1597985.5361532676
2023-10-17,1723630.3139877473
2023-10-18,1708734.8087714675
2023-10-19,1665621.5480049776
2023-10-22,1686013.9754736775
2023-10-23,1753004.6269022976
2023-10-24,1820232.8557048375
2023-10-25,1922372.0828358375
2023-10-26,1927337.1546737775
2023-10-29,1969087.0283435374
2023-10-30,1975592.9202125776
2023-10-31,1940621.8302125777
2023-11-01,1928863.8002125775
2023-11-02,1957507.2664512976
2023-11-05,2000272.8464512974
2023-11-06,2001988.6564512975
2023-11-07,2037545.9332711976
2023-11-08,2054351.9176651975
2023-11-09,2065989.8665222973
2023-11-12,2053019.4386886875
2023-11-13,2041554.8986886875
2023-11-14,2044659.7286886873
2023-11-15,2049528.6186886874
2023-11-16,2070787.2686886874
2023-11-19,2086763.0228202974
2023-11-20,2051955.4823650573
2023-11-21,2066909.9823650573
2023-11-22,2076656.702365057
2023-11-23,2088168.5223650574
2023-11-26,2104972.6823650575
2023-11-27,2109605.2023650575
2023-11-28,2088543.1323650572
2023-11-29,2046923.3323650574
2023-11-30,2045638.8643964974
2023-12-03,2029538.8243964973
2023-12-04,2051894.4143964974
2023-12-05,2049625.6302232577
2023-12-06,2000997.0474321176
2023-12-07,2008178.4752648172
2023-12-10,1994006.3195677374
2023-12-11,1978609.8295677374
2023-12-12,1998345.6242976375
2023-12-13,2027020.7042976376
2023-12-14,2040501.4242976375
2023-12-17,2055329.1442976375
2023-12-18,2063633.9496903175
2023-12-19,2075833.4663721374
2023-12-20,2048399.5169649974
2023-12-21,2026094.1969649976
2023-12-24,1997452.2169649974
2023-12-25,2043746.7069649973
2023-12-26,2017899.5369649976
2023-12-27,2043147.8244756376
2023-12-28,2031195.0444756374
2023-12-31,2043914.7786990576
2024-01-02,2107141.3223682577
2024-01-03,2102567.3823682573
2024-01-04,2081300.9323682575
2024-01-08,2064303.4823682578
2024-01-09,2087458.0023682574
2024-01-10,2078385.1423682575
2024-01-11,2082382.6123682577
2024-01-14,2129658.0723682577
2024-01-15,2156477.0923682577
2024-01-16,2246665.8123682574
2024-01-17,2247606.0507928575
2024-01-18,2233629.600792858
2024-01-21,2378739.9946058677
2024-01-22,2396622.915685238
2024-01-23,2369483.9556852374
2024-01-24,2423338.515685238
2024-01-28,2427275.1686632377
2024-01-29,2428036.2086632377
2024-01-30,2430754.2086632377
2024-01-31,2400747.4886632375
2024-02-01,2409749.185343558
2024-02-04,2409749.185343558
2024-02-05,2429383.156304238
2024-02-06,2441427.470482198
2024-02-07,2431824.110482198
2024-02-08,2436172.7304821983
2024-02-11,2423761.774095918
2024-02-12,2444089.834095918
2024-02-13,2480466.354095918
2024-02-14,2560844.600464778
2024-02-15,2576769.521773918
2024-02-18,2582162.801773918
2024-02-19,2593513.869807278
2024-02-20,2652748.2098072777
2024-02-21,2651195.8937213584
2024-02-22,2714912.4937213585
2024-02-25,2744578.029797958
2024-02-26,2740662.4571513585
2024-02-27,2740662.4571513585
2024-02-28,2740662.4571513585
2024-02-29,2740662.4571513585
2024-03-03,2750662.4571513585
2024-03-04,2750662.4571513585
2024-03-05,2750662.4571513585
2024-03-06,2750662.4571513585
2024-03-07,2750662.4571513585
2024-03-10,2750662.4571513585
2024-03-11,2736904.8218022184
2024-03-12,2687962.0518022184
2024-03-13,2597404.2780577186
2024-03-14,2633293.9878331185
2024-03-17,2616039.5272159986
2024-03-18,2546212.4572159983
2024-03-19,2543835.7317849984
2024-03-20,2543835.7317849984
2024-03-21,2543835.7317849984
2024-03-24,2543835.7317849984
2024-03-25,2543835.7317849984
2024-03-26,2543835.7317849984
2024-03-27,2543835.7317849984
2024-03-28,2543835.7317849984
2024-03-31,2543835.7317849984
2024-04-01,2553835.7317849984
2024-04-02,2548783.9035562687
2024-04-03,2559573.5235562683
2024-04-04,2594721.3235562686
2024-04-07,2560327.8835562686
2024-04-08,2583927.8935562684
2024-04-15,2607570.523556269
2024-04-16,2548633.0252823685
2024-04-17,2572919.9752823683
2024-04-18,2399866.3652823684
2024-04-21,2408457.292357769
2024-04-22,2358040.372357769
2024-04-23,2249397.9023577687
2024-04-24,2232696.043387049
2024-04-28,2186918.2913737786
2024-04-29,2195410.2913737786
2024-04-30,2162121.651373779
2024-05-01,2171172.7186979386
2024-05-02,2171172.7186979386
2024-05-07,2153728.3063702583
2024-05-08,2086549.7537974888
2024-05-09,2082080.8926210888
2024-05-12,2052267.1326210888
2024-05-13,2051330.8252930888
2024-05-14,2051330.8252930888
2024-05-15,2051330.8252930888
2024-05-16,2051330.8252930888
2024-05-19,2060538.327857809
2024-05-20,2047986.0392550589
2024-05-21,2040021.947626059
2024-05-22,2025301.9176260591
2024-05-23,2023141.587626059
2024-05-26,2030203.7076260587
2024-05-27,2024412.9776260587
2024-05-28,2012935.2476260592
2024-05-29,2012922.8576260586
2024-05-30,1997536.567626059
2024-06-02,2006668.9576260592
2024-06-03,1999883.7535593088
2024-06-04,1995616.2335593088
2024-06-05,1995958.7035593088
2024-06-06,1965064.2135593088
2024-06-09,1937628.7035593088
2024-06-10,1956243.413559309
2024-06-11,1980363.2535593088
2024-06-12,1988226.177990849
2024-06-13,2012439.707990849
2024-06-23,2047700.7879908488
2024-06-24,2063457.5910066487
2024-06-25,2133074.491006649
2024-06-26,2137981.6268351595
2024-06-27,2143402.416835159
2024-07-01,2166251.6968351593
2024-07-02,2169865.556835159
2024-07-03,2167857.8568351595
2024-07-04,2171070.1768351593
2024-07-07,2174282.496835159
2024-07-08,2196567.9668351593
2024-07-09,2210822.6368351593
2024-07-10,2197170.2768351594
2024-07-14,2200784.1368351593
2024-07-15,2199625.171106159
2024-07-16,2199625.171106159
2024-07-17,2199625.171106159
2024-07-18,2199625.171106159
2024-07-21,2192310.421557359
2024-07-22,2172507.531557359
2024-07-23,2168451.163959859
2024-07-24,2143657.913959859
2024-07-28,2143003.8139598593
2024-07-29,2138341.743959859
2024-07-30,2155119.2239598595
2024-07-31,2171310.3939598594
2024-08-01,2181684.808415179
2024-08-04,2121999.588415179
2024-08-05,2061727.313141639
2024-08-06,2093393.1213243892
2024-08-07,2101641.6213243892
2024-08-08,2072566.2586514791
2024-08-11,2092221.3586514792
2024-08-12,2069914.8913008594
2024-08-13,2058922.9093992594
2024-08-14,2164283.069399259
2024-08-15,2160878.497270259
2024-08-18,2144028.9632010297
2024-08-19,2189480.2532010297
2024-08-20,2217364.1832010294
2024-08-21,2266420.2332010297
2024-08-22,2257369.3932010294
2024-08-25,2313196.4532010294
2024-08-26,2334960.3099620296
2024-08-27,2395635.5299620293
2024-08-28,2400561.8726660297
2024-08-29,2395492.7726660296
2024-09-01,2393606.64601099
2024-09-02,2400659.4160109893
2024-09-03,2440723.4560109894
2024-09-04,2445110.0860109893
2024-09-05,2466809.5660109897
2024-09-08,2407867.31743248
2024-09-09,2406709.9944447796
2024-09-10,2382698.2750041797
2024-09-11,2387728.4827774195
2024-09-12,2403014.6836154293
2024-09-16,2404101.11361543
2024-09-17,2387409.5836154297
2024-09-18,2394680.8436154295
2024-09-19,2429747.20361543
2024-09-22,2415501.1281225896
2024-09-23,2400992.93812259
2024-09-24,2399476.2381225904
2024-09-25,2418012.41812259
2024-09-26,2427073.0981225898
2024-09-29,2486150.65812259
2024-09-30,2448012.78812259
2024-10-01,2507026.9877508497
2024-10-02,2424835.3021839
2024-10-03,2463783.8498052596
2024-10-07,2554540.5098052593
2024-10-08,2551706.0865167696
2024-10-09,2569064.7265167693
2024-10-10,2544625.80651677
2024-10-13,2555407.7665167693
2024-10-14,2655616.2456693696
2024-10-15,2744432.90485805
2024-10-16,2790733.64919465
2024-10-17,2800291.5134346494
2024-10-20,2840473.81041504
2024-10-21,2952249.5104150395
2024-10-22,2930894.69599514
2024-10-23,2923171.14599514
2024-10-24,2918984.67599514
2024-10-27,2920919.46599514
2024-10-28,2912701.62475982
2024-10-29,2925092.10475982
2024-10-30,2903935.08952642
2024-10-31,2933206.9295264203
2024-11-03,2937139.74952642
2024-11-04,2929947.64952642
2024-11-05,2915312.64952642
2024-11-06,2947617.2019053
2024-11-07,2943498.78948226
2024-11-10,2936216.32948226
2024-11-11,2947215.4494822603
2024-11-12,2943979.16948226
2024-11-13,2937222.28948226
2024-11-14,2945937.86948226
2024-11-17,2923860.89973226
2024-11-18,2889040.75973226
2024-11-19,2842379.29973226
2024-11-20,2823255.5102968602
2024-11-21,2843184.2302968604
2024-11-24,2826542.5502968603
2024-11-25,2822345.6302968604
2024-11-26,2826453.91029686
2024-11-27,2817208.5902968603
2024-11-28,2823517.6259135604
2024-12-01,2865372.2959135603
2024-12-02,2885281.11280132
2024-12-03,2879480.4628013205
2024-12-04,2942445.86280132
2024-12-05,2958880.3688493203
2024-12-08,2954015.3227343205
2024-12-09,2908693.5227343207
2024-12-10,2917100.4805727205
2024-12-11,2900489.1805727207
2024-12-12,2931776.1829870404
2024-12-15,2963002.0429870402
2024-12-16,2953916.5229870407
2024-12-17,2941469.5650113705
2024-12-18,2933951.2750113704
2024-12-19,2938531.9550113706
2024-12-22,2940971.6650113706
2024-12-23,2937651.5850113705
2024-12-24,2924414.3440689305
2024-12-25,2926776.3752339906
2024-12-26,2930659.9952339907
2024-12-29,2929204.8194114403
2024-12-30,2921567.5055035604
2024-12-31,2948585.3883984005
2025-01-02,2985129.1383984005
2025-01-05,2989021.8858549204
2025-01-06,2979132.450558681
2025-01-08,2955529.1105586803
2025-01-09,2956167.2949966807
2025-01-12,2940345.0149966804
2025-01-13,2910944.8849966805
2025-01-14,2892283.1949966806
2025-01-15,2884635.3927624803
2025-01-16,2885407.7878960804
2025-01-19,2920401.2056822404
2025-01-20,2861259.312440311
2025-01-21,2896396.5068509104
2025-01-22,2919210.909505211
2025-01-23,2958870.7503564507
2025-01-26,2996940.15035645
2025-01-27,2952743.8064992507
2025-01-28,2950770.8007700006
2025-01-29,2967471.0207700008
2025-01-30,2951383.270981201
2025-02-02,2930131.5841939813
2025-02-03,2915163.264193981
2025-02-04,2900210.774193981
2025-02-05,2896630.884193981
2025-02-06,2937732.1841939813
2025-02-09,2951481.7841939814
2025-02-10,2942495.554193981
2025-02-11,2905370.1441939813
2025-02-12,2902413.923865361
2025-02-13,2937379.053865361
2025-02-16,2945101.4138653614
2025-02-17,2931033.208040521
2025-02-18,2919747.918568221
2025-02-19,2954313.418568221
2025-02-20,2987031.368568221
2025-02-23,2995113.834141421
2025-02-24,3013588.9703094214
2025-02-25,2994216.800309421
2025-02-26,3000846.880309421
2025-02-27,3028147.470309421
2025-03-02,3065079.2715904214
2025-03-03,3069502.0816064216
2025-03-04,3068047.6716064215
2025-03-05,3067350.9216064215
2025-03-06,3073314.9630309213
2025-03-09,3088324.803030921
2025-03-10,3077045.1830309215
2025-03-11,3088863.9130309215
2025-03-12,3168991.1830309215
2025-03-13,3195788.1030309214
2025-03-16,3204478.739485361
2025-03-17,3184581.697599051
2025-03-18,3237977.1475990512
2025-03-19,3228830.234434451
2025-03-20,3260903.6952466313
2025-03-23,3248396.165246631
2025-03-24,3242064.705246631
2025-03-25,3240008.8464106014
2025-03-26,3227089.2464106013
2025-03-27,3252176.1264106017
2025-04-03,3257790.566410601
2025-04-06,3203552.286410601
2025-04-07,3194829.9454890015
2025-04-08,3239818.105489001
2025-04-09,3221289.701902601
2025-04-10,3238436.100725001
2025-04-13,3250028.580725001
2025-04-14,3249440.1814761413
2025-04-15,3226951.6572668813
2025-04-16,3168998.2372668814
2025-04-17,3165799.9072668813
2025-04-22,3172694.4172668816
2025-04-23,3225154.099987681
2025-04-27,3254652.5737126814
2025-04-28,3343307.4936802015
2025-04-29,3344966.8336802013
2025-04-30,3345318.4836802017
2025-05-04,3370852.8536802013
2025-05-05,3338174.2636802015
2025-05-06,3340280.553680201
2025-05-07,3309193.113680201
2025-05-08,3346234.163680202
2025-05-11,3325548.8970052013
2025-05-12,3305898.4670052016
2025-05-13,3338474.247005201
2025-05-14,3348309.6861662213
2025-05-15,3366527.2561662216
2025-05-18,3366527.2561662216
2025-05-19,3399995.0361662214
2025-05-20,3427243.1340571214
2025-05-21,3489996.950829441
2025-05-22,3518045.8582886914
2025-05-25,3515799.5482886913
2025-05-26,3489296.1082886914
2025-05-27,3549891.0082886918
2025-05-28,3570878.3605368515
2025-05-29,3570878.3605368515
2025-06-01,3574751.100536851
2025-06-02,3505033.748037251
2025-06-03,3465462.261957082
2025-06-04,3511177.0219570817
2025-06-10,3543194.1519570816
2025-06-11,3569795.2103854814
2025-06-12,3532751.8903854815
2025-06-15,3311450.740385482
2025-06-16,3303150.428035002
2025-06-17,3303150.428035002
2025-06-18,3303150.428035002
2025-06-19,3303150.428035002
2025-06-22,3340225.6267580823
2025-06-23,3352372.328198242
2025-06-24,3381362.008198242
2025-06-25,3438678.7519404623
2025-06-29,3423248.7019404625
2025-06-30,3349170.131940462
2025-07-01,3311447.6819404624
2025-07-02,3330908.9819404623
2025-07-06,3421095.6319404626
2025-07-07,3426445.031940462
2025-07-09,3499687.651940462
2025-07-10,3485414.417654882
2025-07-13,3489915.307654883
2025-07-14,3471228.9076548824
2025-07-15,3489741.597654883
2025-07-16,3499335.7276548827
2025-07-17,3544840.6176548824
2025-07-20,3575861.9076548824
2025-07-21,3552519.5776548823
2025-07-22,3511701.4476548824
2025-07-23,3493915.9776548827
2025-07-27,3513525.640827113
2025-07-28,3444962.619364352
2025-07-29,3444663.1229195027
2025-07-30,3414015.6213638526
2025-07-31,3431669.1990373326
2025-08-03,3441114.7390373326
2025-08-04,3433906.7590373326
2025-08-05,3443611.1802431527
2025-08-06,3443364.2402431527
2025-08-07,3442395.7302431525
2025-08-10,3461331.0502431523
2025-08-11,3457872.3502431526
2025-08-12,3456205.1202431526
2025-08-13,3453979.5802431526
2025-08-14,3481628.140243152
2025-08-17,3496299.5102431523
2025-08-18,3530225.7902431525
2025-08-19,3567130.7502431525
2025-08-20,3563038.1207750128
2025-08-21,3562544.2407750124
2025-08-24,3565630.9907750124
2025-08-25,3559580.9607750126
2025-08-26,3548839.0707750125
2025-08-27,3547170.9780283123
2025-08-28,3549024.7307043127
2025-08-31,3556054.8003292526
2025-09-01,3578742.8803292527
2025-09-02,3557049.180329253
2025-09-03,3535173.180329253
2025-09-07,3532888.286214453
2025-09-08,3530372.546214453
2025-09-09,3530372.546214453
2025-09-10,3534838.896214453
2025-09-11,3544956.546214453
2025-09-14,3592967.624846643
2025-09-15,3582889.1632128633
2025-09-16,3527011.998956163
2025-09-17,3516346.538956163
2025-09-18,3500896.568956163
2025-09-21,3526741.108956163
2025-09-22,3531532.478956163
2025-09-23,3524715.688956163
2025-09-24,3566704.3743331633
2025-09-25,3547872.131110693
2025-09-28,3586805.771110693
2025-09-29,3636635.721110693
2025-09-30,3668700.651110693
2025-10-01,3672384.3614832736
2025-10-02,3699307.0414832733
2025-10-05,3731196.8114832733
2025-10-06,3722955.6166587733
2025-10-07,3714139.606658773
2025-10-08,3716311.7186184125
2025-10-09,3716311.7186184125
2025-10-12,3701120.7186184134
2025-10-13,3695523.5243385932
2025-10-14,3684614.355443293
2025-10-15,3689700.1754432935
2025-10-16,3689700.1754432935
2025-10-19,3689700.1754432935
2025-10-20,3748991.4754432933
2025-10-21,3746838.3005386936
2025-10-22,3762676.3805386936
2025-10-23,3762676.3805386936
2025-10-26,3832792.8805386936
2025-10-27,3816459.8605386936
2025-10-28,3813839.917538054
2025-10-29,3819218.687538054
2025-10-30,3808074.787538054
2025-11-02,3799696.437538054
2025-11-03,3823316.7775380537
2025-11-04,3831321.8375380537
2025-11-05,3838492.827538054
2025-11-06,3828513.647538054
2025-11-09,3834780.7775380537
2025-11-10,3827300.2775380537
2025-11-11,3846124.227538054
2025-11-12,3990439.336093894
2025-11-13,3987975.055949594
2025-11-16,3987975.055949594
2025-11-17,3987975.055949594
2025-11-18,3987975.055949594
2025-11-19,3987975.055949594
2025-11-20,3987975.055949594
2025-11-23,3987975.055949594
2025-11-24,3969956.857502454
2025-11-25,3969956.857502454
2025-11-26,3935820.027502454
2025-11-27,3933952.180689354
2025-11-30,3944294.825901354
2025-12-01,3945505.1608211542
2025-12-02,3945505.1608211542
2025-12-03,3970230.2408211543
2025-12-04,3970230.2408211543
2025-12-07,4002641.7608211543
2025-12-08,4002641.7608211543
2025-12-09,4037961.130821154
2025-12-10,4061801.368588204
2025-12-11,4073974.888588204
2025-12-14,4092451.0585882044
2025-12-15,4101608.2385882046
2025-12-16,4091936.8560668044
2025-12-17,4081132.9860668043
2025-12-18,4080743.2202138044
2025-12-21,4127061.2802138044
2025-12-22,4157728.8102138047
2025-12-23,4231627.780213804
2025-12-24,4231879.170213805
2025-12-25,4209338.150213804
2025-12-28,4307055.820213804
2025-12-29,4373067.400213804
2025-12-30,4389304.859951024
2025-12-31,4435407.279951025
2026-01-04,4386376.140220025
2026-01-05,4386376.140220025
2026-01-06,4431441.660220025
2026-01-08,4376736.470220025
2026-01-11,4361659.810220025
2026-01-12,4358045.550220025
2026-01-13,4311540.596303225
2026-01-14,4285171.359064565
2026-01-15,4242061.479064565
2026-01-18,4271127.989064565
2026-01-19,4307379.479064565
2026-01-20,4369008.027754905
2026-01-21,4365516.587754905
2026-01-22,4394798.467754906
2026-01-25,4429250.647754906
2026-01-26,4543150.577754905
2026-01-27,4533520.928779306
2026-01-28,4516657.808779305
2026-02-01,4519506.498779305
2026-02-02,4541182.438779306
2026-02-03,4631174.698779305
2026-02-04,4646867.706729306
2026-02-05,4624381.006729306
2026-02-08,4630363.706729305
2026-02-09,4631660.206514936
2026-02-10,4616683.125373135
2026-02-11,4568158.495373135
2026-02-12,4595942.365373135
2026-02-15,4663423.715373135
2026-02-16,4706344.775227135
2026-02-17,4744880.435227135
2026-02-18,4808075.615227135
2026-02-19,4730752.266440135
2026-02-22,4711975.176440136
2026-02-23,4770381.906440135
2026-02-24,4792210.056440135
2026-02-25,4695945.186440135
2026-02-26,4721480.8455674555
2026-03-01,4674927.935567455
2026-03-02,4670088.796621005
2026-03-03,4670088.796621005
2026-03-04,4738107.664977005
2026-03-05,4725057.254977005
2026-03-08,4839320.396599005
2026-03-09,4777142.234046005
2026-03-10,4739968.584046004
2026-03-11,4754530.569275005
2026-03-12,4768153.269275004
2026-03-15,4756298.619275005
2026-03-16,4724523.099275004
2026-03-17,4714274.799275005
2026-03-18,4726450.719275005
2026-03-24,4770531.519275004
2026-03-25,4771236.609275005
2026-03-26,4731302.109275005
2026-03-29,4755852.2492750045
2026-03-30,4753708.446938285
2026-03-31,4771925.946938285
2026-04-01,4761105.946938285
2026-04-02,4794938.446938285
2026-04-05,4794938.446938285
