candidate_idx,max_positions,selected_seed_current_fixed5,train_score,oos_balanced_score,params,train_final_equity,train_total_contributions,train_money_multiple,train_twr_total_return,train_cagr,train_sharpe,train_max_drawdown,train_return_dd,train_profit_factor,train_closed_trades,test_final_equity,test_total_contributions,test_money_multiple,test_twr_total_return,test_cagr,test_sharpe,test_max_drawdown,test_return_dd,test_profit_factor,test_closed_trades,full_final_equity,full_total_contributions,full_money_multiple,full_twr_total_return,full_cagr,full_sharpe,full_max_drawdown,full_return_dd,full_profit_factor,full_closed_trades,full_total_fees,full_fee_to_contributions_ratio,full_mean_turnover_pct,test_excess_twr_vs_etf_dca,test_excess_cagr_vs_etf_dca,test_drawdown_saving_vs_etf_dca
10,3,False,-0.8358099053158835,1.159592871881041,"{""atr_len"": 17, ""bb_len"": 31, ""bb_std"": 2.07695808733484, ""cci_len"": 28, ""cci_reclaim"": -122.81087121462637, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 52, ""max_positions"": 3, ""rsi_entry"": 37.05864202263746, ""rsi_len"": 7, ""rsi_reclaim"": 44.9049339335611, ""scan_mode"": ""monthly"", ""stop_atr"": 0.9432911240147585, ""target_atr"": 4.968052967953118, ""top_n"": 6, ""trail_atr"": 2.3773056428018253, ""trend_len"": 106}",1162622.486883474,1150000.0,1.010976075550847,0.07872303455344909,0.015788683020531824,0.17440390251965104,0.4679533022135999,0.03373986879854305,0.0,0.0,2878091.855328558,280000.0,10.278899483316279,1.106716274427828,0.41133687055457613,2.0489859484071875,0.1680073240879072,2.4483270166207194,0.0,0.0,2878091.855328558,1430000.0,2.0126516470829077,1.2854080916562838,0.12525637773382936,0.7026649038759019,0.4679533022135999,0.2676685411585265,1.6678036319794007,210.0,287188.99442645005,0.20083146463388116,0.07872367124555182,0.17152333309984535,0.05434547391048228,0.10693963672303874
11,3,False,-0.02217848129013443,1.2073928630792783,"{""atr_len"": 18, ""bb_len"": 18, ""bb_std"": 2.2749062969837053, ""cci_len"": 24, ""cci_reclaim"": -62.69488956929188, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 24, ""max_positions"": 3, ""rsi_entry"": 45.816749963022254, ""rsi_len"": 13, ""rsi_reclaim"": 52.09327789732436, ""scan_mode"": ""monthly"", ""stop_atr"": 1.2556635325339927, ""target_atr"": 4.9022196464260865, ""top_n"": 4, ""trail_atr"": 5.380462283007396, ""trend_len"": 106}",1533859.5049748423,1150000.0,1.3337908738911672,0.688831208849165,0.11441816405224459,0.7701746415645063,0.23070622577262978,0.49594744861808915,0.0,0.0,3363619.625746946,280000.0,12.01292723481052,0.9328493251906746,0.3562312720475578,1.922319911006632,0.12332880686970538,2.8884676750656446,0.0,0.0,3363619.625746946,1430000.0,2.3521815564663955,2.285331499029985,0.18510059695342895,1.1446238812888385,0.23070622577262978,0.8023216379771779,2.322152090286977,127.0,200635.41458306008,0.14030448572241963,0.047648498713543534,-0.0023436161373080466,-0.0007601245965360715,0.15161815394124056
12,3,False,-0.32409569837299823,0.5461324849833262,"{""atr_len"": 12, ""bb_len"": 30, ""bb_std"": 1.6521982558298547, ""cci_len"": 23, ""cci_reclaim"": -127.93017930515181, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 23, ""max_positions"": 3, ""rsi_entry"": 43.68878516029582, ""rsi_len"": 5, ""rsi_reclaim"": 55.23696825165064, ""scan_mode"": ""monthly"", ""stop_atr"": 1.1183169217597488, ""target_atr"": 2.604582832030575, ""top_n"": 10, ""trail_atr"": 2.9173162267556125, ""trend_len"": 141}",1384286.7039438111,1150000.0,1.2037275686467923,0.8073786199030424,0.13015745134829326,0.5571726425056795,0.5270417806637768,0.24695850713081594,0.0,0.0,3215473.982421764,280000.0,11.4838356515063,0.9352917406048391,0.3570234301643629,1.382732501044373,0.3344053330198222,1.0676367716396435,0.0,0.0,3215473.982421764,1430000.0,2.2485832044907443,2.6055514807215983,0.20094275130605688,0.7886933861634663,0.5270417806637768,0.38126531648588047,1.2616979888019373,497.0,863831.25732826,0.6040778023274546,0.18797838990372123,9.879927685640943e-05,3.203352026903694e-05,-0.05945837220887629
13,3,False,-0.18677550813939892,3.432842186197578,"{""atr_len"": 17, ""bb_len"": 28, ""bb_std"": 1.5784901720244047, ""cci_len"": 24, ""cci_reclaim"": -117.97132176855195, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 69, ""max_positions"": 3, ""rsi_entry"": 29.01540198390487, ""rsi_len"": 16, ""rsi_reclaim"": 47.59945134689073, ""scan_mode"": ""monthly"", ""stop_atr"": 2.4520664174520195, ""target_atr"": 5.633011420538724, ""top_n"": 5, ""trail_atr"": 2.4238491909233137, ""trend_len"": 119}",1405659.0336859506,1150000.0,1.2223122032051743,0.5253417458846619,0.09120641404828911,0.6693168296252655,0.24971202561607275,0.3652463826012014,0.0,0.0,3507900.382305703,280000.0,12.528215651091797,1.206412410165329,0.4418353903872345,3.0478114235501645,0.036600247196936,12.071923667887765,0.0,0.0,3507900.382305703,1430000.0,2.4530771904235684,2.3768647217783423,0.18975948166513623,1.3180976529700423,0.24971202561607275,0.759913268882323,5.364147930459902,56.0,96555.81446430004,0.0675215485764336,0.021419300331302595,0.2712194688373464,0.08484399374314067,0.23834671361400994
14,3,False,0.016780134642339878,1.9303192999056125,"{""atr_len"": 13, ""bb_len"": 30, ""bb_std"": 1.7396039140827315, ""cci_len"": 23, ""cci_reclaim"": -53.21195157491825, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 67, ""max_positions"": 3, ""rsi_entry"": 38.57701348261389, ""rsi_len"": 10, ""rsi_reclaim"": 52.278712125915064, ""scan_mode"": ""monthly"", ""stop_atr"": 1.9493839206857417, ""target_atr"": 5.488254635194747, ""top_n"": 7, ""trail_atr"": 5.019995279895841, ""trend_len"": 88}",1528071.8452717818,1150000.0,1.3287581263232886,0.6591394678966225,0.11033925130605704,0.7641740786748356,0.17381245012783042,0.6348178811408964,0.0,0.0,4367608.127021256,280000.0,15.598600453647343,1.5536032618509261,0.5426299784032476,2.6261224181701057,0.11260147485549432,4.819030826191441,0.0,0.0,4367608.127021256,1430000.0,3.054271417497382,3.253901755798939,0.2296340648243811,1.3851171076726405,0.17381245012783042,1.3211600472549385,2.9656559268229086,100.0,183589.86501375,0.12838452098863637,0.03761229316285432,0.6184103205229434,0.1856385817591537,0.16234548595545162
15,3,False,-0.04032851238841406,1.0212208132282652,"{""atr_len"": 9, ""bb_len"": 36, ""bb_std"": 1.8693548201771109, ""cci_len"": 30, ""cci_reclaim"": -90.90112343418843, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 22, ""max_positions"": 3, ""rsi_entry"": 35.49960617631012, ""rsi_len"": 13, ""rsi_reclaim"": 42.44888073509766, ""scan_mode"": ""weekly"", ""stop_atr"": 1.9986890822782135, ""target_atr"": 4.541748176420437, ""top_n"": 10, ""trail_atr"": 4.407638884267413, ""trend_len"": 102}",1484891.6667904109,1150000.0,1.2912101450351399,0.4192525227928685,0.07506522455751874,0.8447287925919544,0.09070529793655535,0.8275726585455218,0.0,0.0,2288216.5512566213,280000.0,8.172201968773647,0.33012981137002995,0.1410029822044414,1.4066621650420272,0.04415811640805867,3.1931385139133552,0.0,0.0,2288216.5512566213,1430000.0,1.6001514344451897,0.8895838506956484,0.09511193586013222,1.0273085947723437,0.09070529793655535,1.0485819243618948,3.727778263204284,34.0,54723.78421337999,0.0382683805687972,0.012992548714930677,-0.6050631299579528,-0.21598841443965244,0.23078884440288727
16,3,False,-0.32479059801768073,1.6441233521975824,"{""atr_len"": 21, ""bb_len"": 29, ""bb_std"": 1.637576077213914, ""cci_len"": 22, ""cci_reclaim"": -112.87337196838975, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 36, ""max_positions"": 3, ""rsi_entry"": 32.70753706336014, ""rsi_len"": 11, ""rsi_reclaim"": 53.09813277736033, ""scan_mode"": ""weekly"", ""stop_atr"": 2.4606032772224364, ""target_atr"": 3.933917066678057, ""top_n"": 4, ""trail_atr"": 2.716941649941683, ""trend_len"": 80}",1385889.0579715106,1150000.0,1.2051209199752266,0.24383354124615675,0.046140226301454756,0.5165460550401125,0.10541473052677452,0.4377018854090368,0.0,0.0,2508029.0517128413,280000.0,8.957246613260148,0.5586516130583721,0.22779068150761383,2.4357325414124533,0.04689966089838027,4.856979286080101,0.0,0.0,2508029.0517128413,1430000.0,1.7538664697292596,0.9435968842770046,0.09952750249793718,1.0643782246327453,0.10541473052677452,0.9441517518527258,4.938009774101951,38.0,56582.800897160014,0.03956839223577623,0.014440022091432208,-0.3765413282696106,-0.12920071513648002,0.22804729991256567
17,3,False,1.135748020683948,0.45311635625637126,"{""atr_len"": 12, ""bb_len"": 27, ""bb_std"": 1.623683529220474, ""cci_len"": 21, ""cci_reclaim"": -56.01212430257535, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 85, ""max_positions"": 3, ""rsi_entry"": 46.404314359645575, ""rsi_len"": 7, ""rsi_reclaim"": 54.689597369535036, ""scan_mode"": ""weekly"", ""stop_atr"": 0.8797987947228245, ""target_atr"": 5.0696246596038135, ""top_n"": 11, ""trail_atr"": 2.186044101664396, ""trend_len"": 148}",2821148.8305292646,1150000.0,2.453172896112404,4.010436100432864,0.39534964411044937,1.203706016123042,0.4602774828444164,0.8589376166465349,0.0,0.0,5852200.440065002,280000.0,20.90071585737501,0.8847872874119105,0.3405322522416989,1.267574573992215,0.3643087483830534,0.9347353138048867,0.0,0.0,5852200.440065002,1430000.0,4.092447860185316,8.561721347648193,0.3803754278979816,1.2210206568625483,0.4602774828444164,0.8264045973905628,1.4742832170980695,443.0,1234676.7455000305,0.8634103115384828,0.1669045192164961,-0.05040565391607221,-0.016459144402394932,-0.08936178757210744
18,3,False,0.5663390316802004,1.0009309788872667,"{""atr_len"": 17, ""bb_len"": 19, ""bb_std"": 2.187757242411704, ""cci_len"": 17, ""cci_reclaim"": -95.20006873158418, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 43, ""max_positions"": 3, ""rsi_entry"": 31.80402820869164, ""rsi_len"": 14, ""rsi_reclaim"": 52.76967200749236, ""scan_mode"": ""monthly"", ""stop_atr"": 1.2733608795000264, ""target_atr"": 5.650682726412124, ""top_n"": 5, ""trail_atr"": 3.9160686903449933, ""trend_len"": 127}",1733295.231034361,1150000.0,1.5072132443777053,0.7527661159082437,0.1230117036137468,1.5285778184881167,0.06326031021640532,1.944532095921435,0.0,0.0,2770171.6706190016,280000.0,9.89347025221072,0.4077859244105695,0.1713350855493847,1.7439456926324717,0.0636793530786145,2.6905908629107027,0.0,0.0,2770171.6706190016,1430000.0,1.9371829864468544,1.4675194667594127,0.1376416345595175,1.5971522187990403,0.06367935307861428,2.161479787484561,7.225374258551915,27.0,48051.58347099999,0.03360250592377622,0.010341905978865125,-0.5274070169174132,-0.18565631109470915,0.21126760773233144
19,3,False,-0.8200830854332684,1.7647508702850874,"{""atr_len"": 20, ""bb_len"": 38, ""bb_std"": 1.784110090679605, ""cci_len"": 14, ""cci_reclaim"": -120.91865253697725, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 84, ""max_positions"": 3, ""rsi_entry"": 36.18096913161322, ""rsi_len"": 9, ""rsi_reclaim"": 42.36799642393077, ""scan_mode"": ""weekly"", ""stop_atr"": 1.8650819224285602, ""target_atr"": 4.880861691763575, ""top_n"": 6, ""trail_atr"": 2.7329640938167925, ""trend_len"": 152}",1074882.9126164317,1150000.0,0.9346807935795058,-0.010051338367625617,-0.0020862153431987496,0.05144044105328441,0.2895925755509339,-0.00720396694987722,0.0,0.0,2947714.274853255,280000.0,10.527550981618768,1.3573481349362044,0.4866312690635062,2.5953904889122152,0.11306489758944105,4.303999556348176,0.0,0.0,2947714.274853255,1430000.0,2.061338653743535,1.3431072822781753,0.12926930296238215,0.9228646530516792,0.2895925755509339,0.4463833463839825,2.5675131012147983,82.0,123254.84580175,0.08619219986136363,0.0307692896553282,0.42215519360822173,0.12963987241941233,0.1618820632215049
20,3,False,0.16578356127026667,1.7047370455203008,"{""atr_len"": 11, ""bb_len"": 33, ""bb_std"": 2.025617758423407, ""cci_len"": 29, ""cci_reclaim"": -96.85009020842115, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 53, ""max_positions"": 3, ""rsi_entry"": 28.700475155818722, ""rsi_len"": 12, ""rsi_reclaim"": 45.71735258972561, ""scan_mode"": ""weekly"", ""stop_atr"": 1.4807783055282042, ""target_atr"": 5.055252793605762, ""top_n"": 7, ""trail_atr"": 4.587535365431161, ""trend_len"": 88}",1435439.51663684,1150000.0,1.2482082753363826,0.3402769679906532,0.06241581381616701,1.0509624245197338,0.0355100780165335,1.7576929509168129,0.0,0.0,2367903.3466935004,280000.0,8.456797666762501,0.4184361665123757,0.17542418233431878,1.8206789378967383,0.02944162630841951,5.95837269642106,0.0,0.0,2367903.3466935004,1430000.0,1.6558764662192311,0.9029037410890073,0.09621079090383655,1.334866134938266,0.0355100780165335,2.7093939601890145,22.186505771793723,17.0,26305.928496499997,0.01839575419335664,0.006488221040096775,-0.516756774815607,-0.18156721430977507,0.24550533450252643
21,3,False,-0.6728020270284356,1.9872803824427354,"{""atr_len"": 22, ""bb_len"": 30, ""bb_std"": 2.2488794763166577, ""cci_len"": 31, ""cci_reclaim"": -63.606550534687045, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 79, ""max_positions"": 3, ""rsi_entry"": 46.585996314648746, ""rsi_len"": 15, ""rsi_reclaim"": 43.45427890820524, ""scan_mode"": ""monthly"", ""stop_atr"": 1.7566998806339025, ""target_atr"": 5.496128496580364, ""top_n"": 3, ""trail_atr"": 4.310815710336142, ""trend_len"": 85}",1290221.189289642,1150000.0,1.1219314689475148,0.08343017377487771,0.016703421478204916,0.1861710620846324,0.24474491658102193,0.06824828769293481,0.0,0.0,3411802.9825130943,280000.0,12.18501065183248,1.2975001757226772,0.4690590907483856,2.552560378205818,0.0864234497100016,5.427451603960938,0.0,0.0,3411802.9825130943,1430000.0,2.385876211547618,1.4992621286404644,0.1397197125788956,0.9545188471960723,0.24474491658102193,0.5708789156102528,2.909500703114136,84.0,116435.66056190996,0.08142353885448249,0.0314046162882435,0.3623072343946945,0.11206769410429174,0.18852351110094434
22,3,False,-0.10578165381014204,1.359118932247224,"{""atr_len"": 14, ""bb_len"": 30, ""bb_std"": 1.6049021904406522, ""cci_len"": 17, ""cci_reclaim"": -80.73108039026124, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 53, ""max_positions"": 3, ""rsi_entry"": 32.195948200169944, ""rsi_len"": 9, ""rsi_reclaim"": 56.83365597277753, ""scan_mode"": ""weekly"", ""stop_atr"": 1.0320583290403762, ""target_atr"": 3.314986981291277, ""top_n"": 7, ""trail_atr"": 5.322588802209201, ""trend_len"": 146}",1427758.3861777007,1150000.0,1.2415290314588703,0.41385445506369756,0.07421864754122898,0.7798939338877819,0.11360185653554589,0.6533224878944303,0.0,0.0,2228030.1824799413,280000.0,7.957250651714076,0.33466506698783727,0.14280020131157944,1.9687772066657685,0.03349336819299287,4.263536604880922,0.0,0.0,2228030.1824799413,1430000.0,1.5580630646712876,0.88702215097864,0.09489984161338483,1.052598575588984,0.11360185653554589,0.835372277421283,2.5616870837862447,57.0,88833.62423006003,0.06212141554549652,0.021579427166491232,-0.6005278743401454,-0.2141911953325144,0.24145359261795307
23,3,False,0.5479049541041001,0.583852406580393,"{""atr_len"": 11, ""bb_len"": 27, ""bb_std"": 2.3257027229360836, ""cci_len"": 35, ""cci_reclaim"": -45.78155790823791, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 81, ""max_positions"": 3, ""rsi_entry"": 43.592616727558664, ""rsi_len"": 8, ""rsi_reclaim"": 51.57029685053104, ""scan_mode"": ""weekly"", ""stop_atr"": 2.5181259446689612, ""target_atr"": 3.8290897360254608, ""top_n"": 12, ""trail_atr"": 4.404847789492298, ""trend_len"": 137}",2498048.8111211965,1150000.0,2.1722163574966924,2.0658395042666067,0.260616003224988,0.9403944844855496,0.39222518191767175,0.6644550509245258,0.0,0.0,6033456.632387468,280000.0,21.548059401383814,1.1632413974095632,0.42872165138636675,1.4447289145775781,0.3918289476050014,1.0941551256150592,0.0,0.0,6033456.632387468,1430000.0,4.219200442228998,5.8687344626639675,0.3166977163122473,1.1054893008830442,0.39222518191767175,0.8074385095924879,1.6613937428652654,242.0,632965.15796755,0.4426329775996853,0.09252367680794733,0.22804845608158053,0.0717302547422729,-0.11688198679405548
24,3,False,0.08651084742229109,1.2583108792392779,"{""atr_len"": 17, ""bb_len"": 29, ""bb_std"": 2.1826850086183236, ""cci_len"": 23, ""cci_reclaim"": -91.05160883323519, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 74, ""max_positions"": 3, ""rsi_entry"": 29.9035078187839, ""rsi_len"": 7, ""rsi_reclaim"": 49.62678927628924, ""scan_mode"": ""monthly"", ""stop_atr"": 1.1426263362725773, ""target_atr"": 5.32731563090322, ""top_n"": 11, ""trail_atr"": 2.8086296936225654, ""trend_len"": 115}",1842054.6468859725,1150000.0,1.601786649466063,0.7921803318180223,0.1281862330459662,0.9684248464700975,0.24149723499497355,0.530797932525539,0.0,0.0,3886717.788010627,280000.0,13.88113495718081,0.8406885787763225,0.32593736501050863,1.9517910286929467,0.1027411876604275,3.1724118869228226,0.0,0.0,3886717.788010627,1430000.0,2.717984467140299,2.414604898860401,0.19164892670772615,1.324578323724712,0.24149723499497355,0.7935864222698661,2.783240198670719,122.0,238045.79098938007,0.16646558810446158,0.04591600818214523,-0.09450436255166017,-0.031054031633585222,0.17220577315051844
0,5,True,0.32574351065848167,0.9692961554992351,"{""atr_len"": 15, ""bb_len"": 40, ""bb_std"": 1.8495062824542354, ""cci_len"": 27, ""cci_reclaim"": -118.02475902638353, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 38, ""max_positions"": 5, ""rsi_entry"": 44.80609886093903, ""rsi_len"": 5, ""rsi_reclaim"": 54.98431843581888, ""scan_mode"": ""monthly"", ""stop_atr"": 1.056478065634162, ""target_atr"": 4.482664295015792, ""top_n"": 6, ""trail_atr"": 4.811367627216187, ""trend_len"": 100}",1513283.617794739,1150000.0,1.3158987980823817,1.2778267564985293,0.1855206338590203,0.8928952061146883,0.30759146164149564,0.603139738889269,0.0,0.0,3570413.158975165,280000.0,12.751475567768447,1.0573376806006651,0.3959436946277972,1.9891954584273628,0.21473476405594694,1.8438732841815877,0.0,0.0,3570413.158975165,1430000.0,2.496792418863752,3.6959741832471,0.24711483574111082,1.1807459334558434,0.3124193792575023,0.7909715342511894,1.5288312682738792,413.0,480882.1875998501,0.33628125006982523,0.09337963657264937,0.12214473927268243,0.038952297983703366,0.060212196754999
1,5,False,-0.5274188555585858,0.2721644685070051,"{""atr_len"": 16, ""bb_len"": 36, ""bb_std"": 1.854713537075827, ""cci_len"": 21, ""cci_reclaim"": -47.3010922047217, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 27, ""max_positions"": 5, ""rsi_entry"": 43.17804911392177, ""rsi_len"": 10, ""rsi_reclaim"": 43.47000246248826, ""scan_mode"": ""monthly"", ""stop_atr"": 0.9382645330395862, ""target_atr"": 2.9779984379373383, ""top_n"": 11, ""trail_atr"": 2.1139532749645014, ""trend_len"": 112}",1369173.1119994344,1150000.0,1.1905853147821168,0.22899387613986,0.043547757348250116,0.3689331448021574,0.28998449719895836,0.15017270843403743,0.0,0.0,2182590.73263653,280000.0,7.7949669022733215,0.3129500900689679,0.13416499732870202,1.0526552517239116,0.21760340619552965,0.6165574320474871,0.0,0.0,2182590.73263653,1430000.0,1.5262872256199511,0.6534533152872182,0.07443753491967109,0.5856724083925491,0.28998449719895836,0.25669487727338575,1.3170236207790549,426.0,354248.3910234797,0.2477261475688669,0.09609822904515435,-0.6222428512590148,-0.22282639931539183,0.05734355461541629
2,5,False,-0.16456275528710204,1.0862929208036578,"{""atr_len"": 11, ""bb_len"": 26, ""bb_std"": 1.6164190558587423, ""cci_len"": 30, ""cci_reclaim"": -74.49691863345153, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 69, ""max_positions"": 5, ""rsi_entry"": 33.53604854083716, ""rsi_len"": 12, ""rsi_reclaim"": 46.97496215183386, ""scan_mode"": ""monthly"", ""stop_atr"": 0.9266256052281234, ""target_atr"": 3.501952945368036, ""top_n"": 7, ""trail_atr"": 3.0828404603184496, ""trend_len"": 120}",1334514.9221002308,1150000.0,1.1604477583480268,0.2639484135163992,0.049615379009886995,0.8639121667769905,0.07192726570926444,0.6897993204751615,0.0,0.0,2001689.5772042314,280000.0,7.148891347157969,0.26279895743660386,0.11392372367949344,2.031339993620096,0.03795791592303255,3.0013166136543727,0.0,0.0,2001689.5772042314,1430000.0,1.3997829211218402,0.5961127388421594,0.06903677389354579,1.2047412243495577,0.07192726570926444,0.9598136841819868,2.4761319669644206,91.0,75413.58909077004,0.052736775587951076,0.020683327564997446,-0.6723939838913788,-0.2430676729646004,0.2369890448879134
3,5,False,0.5079629841915766,0.7788219685281513,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.601592838006187, ""cci_len"": 14, ""cci_reclaim"": -59.18150878256561, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 5, ""rsi_entry"": 44.42461952950172, ""rsi_len"": 8, ""rsi_reclaim"": 51.81425005623103, ""scan_mode"": ""monthly"", ""stop_atr"": 1.8288119451257165, ""target_atr"": 4.315735805005512, ""top_n"": 11, ""trail_atr"": 2.613699668526334, ""trend_len"": 118}",2043914.7786990576,1150000.0,1.7773171988687457,1.7827260944106844,0.23561726290140883,1.0685403947949026,0.35835476564716795,0.6574972219942372,0.0,0.0,4794938.446938285,280000.0,17.124780167636732,1.0798978586720525,0.4030009202822509,1.9394562563359374,0.3060394720671543,1.3168266091957586,0.0,0.0,4794938.446938285,1430000.0,3.3531038090477514,4.938508496815221,0.2896228506232337,1.315803280792058,0.35835476564716795,0.8082014762666587,1.6074397752619498,459.0,610934.2401167307,0.4272267413403711,0.1041189145289791,0.14470491734406976,0.046009523638157024,-0.031092511256208377
4,5,False,-0.15502245074106763,0.13458584288292968,"{""atr_len"": 17, ""bb_len"": 35, ""bb_std"": 1.7577030302323, ""cci_len"": 14, ""cci_reclaim"": -56.948781823536244, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 57, ""max_positions"": 5, ""rsi_entry"": 41.54312611986171, ""rsi_len"": 5, ""rsi_reclaim"": 57.00871128382404, ""scan_mode"": ""weekly"", ""stop_atr"": 1.7771556128421777, ""target_atr"": 2.6421711491799504, ""top_n"": 9, ""trail_atr"": 3.637352910668402, ""trend_len"": 89}",1430283.3047825068,1150000.0,1.2437246128543538,0.6779275318912092,0.11292692668489557,0.6062667989260581,0.3360312707106372,0.33606076733893925,0.0,0.0,2327102.0221592416,280000.0,8.31107865056872,0.35307415111910245,0.15006180176186978,0.8957337919468364,0.32034486280873653,0.46843829629777745,0.0,0.0,2327102.0221592416,1430000.0,1.6273440714400291,1.2745506259442996,0.12449155981746163,0.6816667616435825,0.39154322659439145,0.3179509984128145,1.2165159240589543,462.0,413592.65933576995,0.2892256358991398,0.10521409309614813,-0.5821187902088802,-0.20692959488222407,-0.04539790199779059
