date,strategy_equity,etf_dca_equity,etf_regime_ok,index_regime_ok,breadth,breadth_regime_ok,market_regime_ok
2016-11-21,388142.3215077002,452635.10665533,True,True,0.9615384615384616,True,True
2016-11-22,388625.1115077002,449683.98665533,True,True,0.9230769230769231,True,True
2016-11-23,389268.83150770015,453372.88665532996,True,True,0.9230769230769231,True,True
2016-11-28,389268.83150770015,439355.06665533,True,True,0.9615384615384616,True,True
2016-11-29,389055.86232866015,439355.06665533,True,True,0.9230769230769231,True,True
2016-12-01,399055.86232866015,460027.91767573,True,True,0.9230769230769231,True,True
2016-12-05,397285.63232866017,460027.91767573,True,True,0.9230769230769231,True,True
2016-12-06,398251.2123286602,458519.63767573005,True,True,0.9230769230769231,True,True
2016-12-07,397285.63232866017,464552.75767573004,True,True,0.8846153846153846,True,True
2016-12-13,396480.98232866015,456257.21767573006,True,True,0.8846153846153846,True,True
2016-12-15,396802.8423286602,452486.51767573005,True,True,0.9230769230769231,True,True
2016-12-18,396612.04252832016,455880.14767573006,True,True,0.8846153846153846,True,True
2016-12-19,402309.56590932014,476618.9976757301,True,True,0.8846153846153846,True,True
2016-12-20,406819.7556168402,489439.3776757301,True,True,0.9230769230769231,True,True
2016-12-21,413160.91561684024,489439.3776757301,True,True,0.8846153846153846,True,True
2016-12-22,416206.9040364602,489439.3776757301,True,True,0.9615384615384616,True,True
2016-12-28,416243.95403646026,504522.1776757301,True,True,0.9615384615384616,True,True
2016-12-29,421715.7440364602,499243.19767573004,True,True,0.9615384615384616,True,True
2017-01-02,432039.3840364602,509363.42220553005,True,True,0.9230769230769231,True,True
2017-01-03,432237.56403646024,500130.38220553,True,True,0.8846153846153846,True,True
2017-01-04,435179.5440364602,511671.68220553006,True,True,0.8846153846153846,True,True
2017-01-05,441789.5040364602,530907.1822055301,True,True,0.9230769230769231,True,True
2017-01-08,445085.53767095023,530907.1822055301,True,True,0.9615384615384616,True,True
2017-01-09,444654.4376709502,525136.5322055301,True,True,0.9230769230769231,True,True
2017-01-10,447039.85767095024,548219.1322055301,True,True,0.9615384615384616,True,True
2017-01-15,447161.4010405502,548219.1322055301,True,True,0.9230769230769231,True,True
2017-01-18,447161.4010405502,548219.1322055301,True,True,0.9230769230769231,True,True
2017-01-26,447161.4010405502,539370.80220553,True,True,0.9615384615384616,True,True
2017-01-29,445115.7848917702,538601.3822055301,True,True,0.9230769230769231,True,True
2017-01-31,441760.3448917702,520904.72220553,True,True,0.9230769230769231,True,True
2017-02-07,467978.30489177024,545869.16660628,True,True,0.8846153846153846,True,True
2017-02-09,480001.9648917702,542734.28660628,True,True,0.9230769230769231,True,True
2017-02-21,470991.3010755902,542734.28660628,True,True,0.8846153846153846,True,True
2017-02-23,463292.7868276702,508250.6066062801,True,True,0.8846153846153846,True,True
2017-03-01,465835.4868276702,507645.42112407996,True,True,0.8461538461538461,True,True
2017-03-06,472393.5598768302,534826.38112408,True,True,0.7307692307692307,True,True
2017-03-07,474479.7412239003,534826.38112408,True,True,0.8846153846153846,True,True
2017-03-09,478908.96122390026,543620.22112408,True,True,0.8846153846153846,True,True
2017-03-12,470174.0212239002,546817.98112408,True,True,0.8461538461538461,True,True
2017-03-19,495917.9012239002,555611.8211240801,True,True,0.8076923076923077,True,True
2017-03-20,485207.52122390026,555611.8211240801,True,True,0.8076923076923077,True,True
2017-03-21,493512.0412239002,547617.4211240801,True,True,0.8076923076923077,True,True
2017-03-22,494659.7812239002,542021.3411240801,True,True,0.8076923076923077,True,True
2017-03-23,498985.97122390027,541221.9011240801,True,True,0.7307692307692307,True,True
2017-03-26,502776.99122390023,551614.62112408,True,True,0.8076923076923077,True,True
2017-03-28,495652.1712239002,551614.62112408,True,True,0.8076923076923077,True,True
2017-04-05,516577.32122390025,557592.47715048,True,True,0.7692307692307693,True,True
2017-04-06,509303.89122390025,569802.47715048,True,True,0.7692307692307693,True,True
2017-04-09,503828.3012239002,546196.47715048,True,True,0.7692307692307693,True,True
2017-04-10,502761.00061043026,541719.47715048,True,True,0.7307692307692307,True,True
2017-04-12,501438.67061043024,546196.47715048,True,True,0.7307692307692307,True,True
2017-04-13,502877.7711545102,547417.47715048,True,True,0.8076923076923077,True,True
2017-05-02,510694.33115451026,557981.2934309801,True,True,0.7692307692307693,True,True
2017-05-07,524728.9969965103,543876.39343098,True,True,0.5384615384615384,True,True
2017-05-08,524564.5569965102,562129.7934309801,True,True,0.5384615384615384,True,True
2017-05-09,522365.43699651025,562129.7934309801,True,True,0.6153846153846154,True,True
2017-05-11,514314.79699651024,552588.2434309801,True,True,0.6538461538461539,True,True
2017-05-16,509927.4014790203,555907.0434309801,True,True,0.5769230769230769,True,True
2017-05-24,501654.2214790203,561300.09343098,True,True,0.6538461538461539,True,True
2017-05-31,494605.5051085403,578723.7934309801,True,True,0.6153846153846154,True,True
2017-06-01,505379.5051085403,591376.68719848,True,True,0.5769230769230769,True,True
2017-06-05,507545.2651085403,601929.43719848,True,True,0.6153846153846154,True,True
2017-06-06,506169.2651085403,608683.19719848,True,True,0.6153846153846154,True,True
2017-06-08,507090.9451085403,610793.7471984801,True,True,0.6153846153846154,True,True
2017-06-21,505287.3752935403,582512.3771984801,True,True,0.6923076923076923,True,True
2017-06-22,504075.0332686603,603617.8771984801,True,True,0.5384615384615384,True,True
2017-07-09,584695.3408361604,613991.6953547301,True,True,0.5384615384615384,True,True
2017-07-10,585993.1552393604,613991.6953547301,True,True,0.5,True,True
2017-07-17,593014.2352393604,622578.8953547301,True,True,0.5384615384615384,True,True
2017-07-19,593331.3006652903,609698.09535473,True,True,0.6153846153846154,True,True
2017-07-30,589464.8106652903,601110.8953547301,True,True,0.6153846153846154,True,True
2017-08-14,595401.5654336304,604645.55538273,True,True,0.5769230769230769,True,True
2017-08-15,591025.7725356903,589365.95538273,True,True,0.46153846153846156,True,True
2017-08-21,572036.3225356904,604645.55538273,True,True,0.5,True,True
2017-08-23,571775.0675037204,598097.15538273,True,True,0.46153846153846156,True,True
2017-08-30,576030.9112548404,609884.2753827301,True,True,0.4230769230769231,False,True
2017-09-07,582982.2356952404,620206.65415623,True,True,0.38461538461538464,False,True
2017-09-12,595161.9856952404,621538.50415623,True,True,0.46153846153846156,True,True
2017-09-18,605060.5056952403,637076.75415623,True,True,0.5769230769230769,True,True
2017-09-19,611043.4856952403,642404.15415623,True,True,0.6538461538461539,True,True
2017-09-26,628064.4269078005,625978.00415623,True,True,0.6923076923076923,True,True
2017-09-27,627639.0269078005,630417.50415623,True,True,0.7692307692307693,True,True
2017-09-28,630274.5054193205,649951.3041562301,True,True,0.7692307692307693,True,True
2017-10-02,649881.1854193205,653711.05418023,True,True,0.7692307692307693,True,True
2017-10-09,649186.5208954405,653260.22418023,True,True,0.8076923076923077,True,True
2017-10-11,646287.5982268804,653260.22418023,True,True,0.8461538461538461,True,True
2017-10-22,646287.5982268804,653260.22418023,True,True,0.7692307692307693,True,True
